KEY,Vietnamese
Sub1_Viska_1_1_39,Còn cậu thì sao!?
Sub1_Viska_1_1_40,Chúng ta không thể để bé gái lại một mình! Tớ sẽ dẫn cô bé đến pháo đài gần nhất!
Sub1_Viska_1_1_41,Mau lại đây.
Sub1_Viska_1_1_42,Sẽ ổn cả thôi. Ta sẽ bảo vệ em!
Sub1_Viska_1_1_43,...
Sub1_Viska_1_1_44,*Thở dài.* Con người quả là phiền phức!
Sub1_Viska_1_1_45,"Lo thân mình còn chưa xong, lại còn đi lo lắng cho người khác nữa."
Sub1_Viska_1_1_46,...?!
Sub1_Viska_1_1_47,N-ngươi là Ác quỷ!?
Sub1_Viska_1_1_48,Ngươi không biết ư? He he... Cũng không thể trách ngươi được.
Sub1_Viska_1_1_49,Dù sao thì chủ nhân cơ thể này cũng là một con người. He he he he!
Sub1_Viska_1_1_50,"Và ta là một cô gái nhỏ đáng yêu, đúng không nào? Tất nhiên rồi, ngươi còn không nhận ra cơ mà."
Sub1_Viska_1_1_51,Đồ Ác quỷ xấu xa nhà ngươi! Ngươi đánh cắp cơ thể của một bé gái...!
Sub1_Viska_1_1_52,"Đánh cắp ư? He he he, đừng nói như thế."
Sub1_Viska_1_1_53,"Nếu không có ta, bé gái này đã bị quạ mổ rồi."
Sub1_Viska_1_1_54,"Nếu không thỏa thuận với ta, con bé đã chết vì bị thương trong tay lũ Ác quỷ khác rồi."
Sub1_Viska_1_1_55,Ta có đáng được gọi là cứu tinh của con bé không đây? He he he...
Sub1_Viska_1_1_56,Mà thôi.
Sub1_Viska_1_1_57,Ta không hứng giết những kẻ yếu đuối như ngươi.
Sub1_Viska_1_1_58,Nhưng nếu ngươi thách thức ta thì lại khác.
Sub1_Viska_1_1_59,Được rồi. Ta sẽ cho ngươi 10 giây. Hãy quyết định xem ngươi muốn đánh hay muốn chạy.
Sub1_Viska_1_1_60,Nhưng nếu muốn đánh thì ngươi trăng trối sẵn đi là vừa. He he he!
Sub1_Viska_1_1_61,C-Chạy mau!
Sub1_Viska_1_1_62,"Đúng như ta nghĩ. Chà, giờ thì rảnh tay rồi."
Sub1_Viska_1_1_63,Mình đói rồi...
Sub1_Viska_1_1_64,Hả? Chắc là có một tên Ác quỷ hạng cao chỉ huy đám Thây ma đó...
Sub1_Viska_1_1_65,Mình háo hức quá. Hm hm hm...
Sub1_Viska_1_1_66,Để xem... Bắt đầu săn được rồi chứ?
Sub1_Viska_1_2_1,Lũ Thây ma nhãi nhép các ngươi chẳng là cái thá gì cả!
Sub1_Viska_1_2_2,Cả đám các ngươi cũng không làm ta no bụng được!
Sub1_Viska_1_2_3,"Và các ngươi có vị thật tệ! Ôi, lại còn chẳng bổ dưỡng tẹo nào nữa chứ!"
Sub1_Viska_1_2_4,"Và tệ nhất là, ta thậm chí còn không thể mạnh hơn!"
Sub1_Viska_1_2_5,Kẻ mạnh nhất đâu rồi? Không có ai ư?
Sub1_Viska_1_2_6,Ta sẽ giết bằng sạch! Kya ha ha ha!
Sub1_Viska_1_3_1,Ồ? Ngươi là kẻ cầm đầu ư?
Sub1_Viska_1_3_2,Ngươi khá lớn đấy... Nhưng dẫu sao ngươi cũng chỉ là một Thây ma cấp thấp thôi.
Sub1_Viska_1_3_3,"Nhìn cái vẻ gớm guốc ấy cũng đủ biết mùi vị của ngươi chẳng tốt tí nào rồi. Không, trông ngươi không giống kẻ cầm đầu..."
Sub1_Viska_1_3_4,Kya ha ha...!!!
Sub1_Viska_1_3_5,"Hm hm hm, ta thực sự không nên dính líu đến lũ Thây ma."
Sub1_Viska_1_3_6,Chúng thậm chí còn không thể nhận ra một Ác quỷ hạng cao như ta.
Sub1_Viska_1_3_7,Và các ngươi cứ liên tục thách thức ta! Lũ rác rưởi!
Sub1_Viska_1_4_1,*Khạc ra* Ôi. Thứ này thật ghê tởm.
Sub1_Viska_1_4_2,Được rồi. Ta đã thu được thông tin mình cần từ linh hồn ta vừa ăn.
Sub1_Viska_1_4_3,Malduk là chủ nhân của chúng hả?
Sub1_Viska_1_4_4,Malduk. Ta chưa từng nghe đến cái tên đó ở Thế giới Ác quỷ...
Sub1_Viska_1_4_5,Hắn ta trở thành Ác quỷ ở thế giới này ư? Hắn trở thành cố vấn của Angmund ngay sau khi biến thành một xác khô...
Sub1_Viska_1_4_6,Thế nên có thể hắn cũng mạnh. Tuy nhiên ta không thích việc là hắn là một Thây ma...
Sub1_Viska_1_4_7,Đành vậy. Dù sao thì xưa nay ta vẫn định xơi tái Angmund và đám tay sai của hắn.
Sub1_Viska_1_4_8,Vậy thì ta phải đi đến Bình nguyên Galluah ư? Vượt biển một mình thì hơi khó...
Sub1_Viska_1_4_9,Thôi vậy!
Sub1_Viska_1_4_10,Cứ đi bộ tiếp rồi thế nào cũng đến nơi. La la la.
Sub1_Viska_2_1_1,Nguồn năng lượng từ cánh rừng này khá mạnh.
Sub1_Viska_2_1_2,Nhưng mà nó không hợp lắm với một Ác quỷ như mình...
Sub1_Viska_2_1_3,Hử?
Sub1_Viska_2_1_4,Hình như có mùi của lũ Thây ma ở phía bên đó...
Sub1_Viska_2_1_5,"Hm. Đúng rồi, khứu giác của ta nhạy lắm mà."
Sub1_Viska_2_1_6,"Mùi đó từ biển, chắc chúng đã đi thuyền từ Bình nguyên Galluah."
Sub1_Viska_2_1_7,Chẹp. Nhưng đám người này quá yếu đuối.
Sub1_Viska_2_1_8,Có mỗi lũ Xương ma tép riu mà cũng không đánh lại nổi...
Sub1_Viska_2_1_9,Thật đáng thương.
Sub1_Viska_2_1_10,Hừm. Ai thèm quan tâm đến thứ phép thuật mà đám Ác quỷ cấp thấp đó đang sử dụng để tạo thành một đội quân ti tiện chứ?
Sub1_Viska_2_1_11,Ai thèm quan tâm?
Sub1_Viska_2_1_12,Mình đi tiếp thôi...
Sub1_Viska_2_1_13,Hử?
Sub1_Viska_2_1_14,Đồ Ác quỷ xấu xa! Biến khỏi Elidora ngay!
Sub1_Viska_2_1_15,Ngươi dám kinh động đến nữ hoàng và lăng mạ niềm kiêu hãnh của Thần cánh chim!?
Sub1_Viska_2_1_16,"Cút đi, lũ Ác quỷ!"
Sub1_Viska_2_1_17,Ta sẽ diệt trừ cả đám các ngươi để các ngươi không bao giờ dám quấy rầy Elidora nữa!
Sub1_Viska_2_1_18,"Và ngươi, tên Ác quỷ đang ẩn nấp đằng kia!"
Sub1_Viska_2_1_19,Mau lộ diện và bước ra đây!
Sub1_Viska_2_1_20,"Phiền phức làm sao. Chà, đành phải ra vậy."
Sub1_Viska_2_1_21,Làm sao ngươi biết? Ta khá chắc là mình nên được nhìn nhận dưới hình hài con người mới phải.
Sub1_Viska_2_1_22,Đi mà hỏi cơn gió quanh ngươi ấy!
Sub1_Viska_2_1_23,Haaaa!
Sub1_Viska_2_1_24,"Đợi đã, đợi đã. Bình tĩnh lại."
Sub1_Viska_2_1_25,Ta không liên can gì đến đám Thây ma rác rưởi đó.
Sub1_Viska_2_1_26,Ta đang tìm cách ăn thịt chủ nhân của chúng.
Sub1_Viska_2_1_27,"Thế nên, ngươi để ta qua được chứ?"
Sub1_Viska_2_1_28,Ăn thịt ư...?
Sub1_Viska_2_1_29,Ta không hiểu ý ngươi... Nhưng ngươi vẫn là một Ác quỷ! Ngươi là kẻ địch của chúng ta!
Sub1_Viska_2_1_30,Không đời nào ta lại đi tin lời một Ác quỷ nói cả!
Sub1_Viska_2_1_31,Cứ nghĩ đến những gì các ngươi đã làm với chúng ta...!
Sub1_Viska_2_1_32,"Thôi nào, ngươi thật quá cách biệt đấy."
Sub1_Viska_2_1_33,"Nếu ngươi vẫn cố chấp, ta buộc phải cho ngươi nếm mùi kỹ năng của ta."
Sub1_Viska_2_1_34,Mau nhào vô đi đồ ngu ngốc.
Sub1_Viska_2_1_35,"Đừng có hạ thấp ta, đồ Ác quỷ!"
Sub1_Viska_2_2_1,Chẹp!
Sub1_Viska_2_2_2,Hoàn toàn khác biệt... Với những kẻ trước đó...!
Sub1_Viska_2_2_3,Hừm. Não ngắn mà thân thủ linh hoạt ra trò!
Sub1_Viska_2_2_4,Ta cứ nghĩ mọi người ở đây đều là một lũ yếu đuối.
Sub1_Viska_2_2_5,Xem ra ta có chút niềm vui rồi! Kya ha ha!
Sub1_Viska_2_2_6,"Ta đã bảo ngươi đừng có đánh giá thấp các chiến binh Thần cánh chim rồi cơ mà, đồ Ác quỷ!"
Sub1_Viska_2_2_7,Ta vẫn có thể chiến đấu đấy!
Sub1_Viska_2_2_8,"Đừng chọc cười ta nữa, não ngắn ạ."
Sub1_Viska_2_2_9,Ngươi kiệt sức thấy rõ kìa...
Sub1_Viska_2_2_10,"Nếu ngươi còn tiếp tục nghênh chiến, hậu quả ra sao chắc ngươi cũng rõ rồi."
Sub1_Viska_2_2_11,Mà ta thấy ngươi cũng chẳng ngon lành gì. Hm.
Sub1_Viska_2_2_12,Nãy giờ chỉ biết nói đến ăn. Ác quỷ kiểu gì vậy?
Sub1_Viska_2_2_13,Hm hm. Ta ư?
Sub1_Viska_2_2_14,Ta là Viska.
Sub1_Viska_2_2_15,"Ta ăn linh hồn Ác quỷ mạnh để tăng cường sức lực,"
Sub1_Viska_2_2_16,"và khi đạt được mục đích, ta sẽ là Ác quỷ mạnh nhất, Chúa tể bóng tối!"
Sub1_Viska_2_2_17,Chúa tể bóng tối ư?
Sub1_Viska_2_2_18,Cái quái...?
Sub1_Viska_2_2_19,"Này, đừng nói cái kiểu như thế về giấc mơ của người khác."
Sub1_Viska_2_2_20,Muốn trở nên mạnh nhất thì có gì là sai chứ?
Sub1_Viska_2_2_21,...
Sub1_Viska_2_2_22,Dù sao thì ta cũng đang tìm cách để ăn thịt chủ nhân của đám Thây ma đó.
Sub1_Viska_2_2_23,"Ta sẽ ăn thịt hắn, trở nên mạnh hơn... Và xơi thêm mấy thứ ngon ngon nữa trên đường đi. He he..."
Sub1_Viska_2_2_24,...!!
Sub1_Viska_2_2_25,"Đừng lo, não ngắn ạ."
Sub1_Viska_2_2_26,Ta không hứng thú với linh hồn của các sinh vật giới trần tục.
Sub1_Viska_2_2_27,Nhưng ta lại khá hứng thú với đồ ăn của các ngươi đấy.
Sub1_Viska_2_2_28,"Dù sao thì ta cũng đang tìm cách ăn thịt thủ lĩnh của chúng, thế nên đừng cản trở ta. Hiểu chứ?"
Sub1_Viska_2_2_29,Chào!
Sub1_Viska_2_2_30,...
Sub1_Viska_2_2_31,Một Ác quỷ lại đi săn những Ác quỷ khác ư?
Sub1_Viska_2_2_32,Ta phải báo cáo chuyện này cho Tiên tộc mới được.
Sub1_Viska_3_1_1,*Khụt khịt* Mùi máu nặng quá.
Sub1_Viska_3_1_2,Phải chăng là vì nơi này ở ngay cạnh Bình nguyên Galluah?
Sub1_Viska_3_1_3,Gã Malduk đó... Ắt hẳn là hắn đang cố gom thêm nhiều tử thi hơn.
Sub1_Viska_3_1_4,Tạm thời ta sẽ lần theo mùi đó.
Sub1_Viska_3_2_1,"Hm, đây là..."
Sub1_Viska_3_2_2,Gahhh!
Sub1_Viska_3_2_3,Guh...
Sub1_Viska_3_2_4,Chẹp. Đúng như ta nghĩ...
Sub1_Viska_3_2_5,Một nhóm Thây ma kém cỏi khác ư?
Sub1_Viska_3_2_6,Thật tẻ nhạt.
Sub1_Viska_3_2_7,Để xem...
Sub1_Viska_3_2_8,"Hỡi các chiến binh, xông lên phía trước! Hãy cầm chân chúng để các pháp sư thi triển thần chú!"
Sub1_Viska_3_2_9,Chúng ta sẽ triệt hạ những Thây ma đó bằng pháp thuật thần kỳ!
Sub1_Viska_3_2_10,Hãy giải phóng thi thể của chiến hữu chúng ta!
Sub1_Viska_3_2_11,Woooo!!!
Sub1_Viska_3_2_12,Ồ? Chúng đang tổng duyệt chăng?
Sub1_Viska_3_2_13,Nhưng...
Sub1_Viska_3_2_14,Mưa... Gió... Sấm chớp!!!
Sub1_Viska_3_2_15,"Kuh, không có hồi kết...!"
Sub1_Viska_3_2_16,"Chúng không ngừng hồi sinh, trừ khi bị thiêu rụi!"
Sub1_Viska_3_2_17,Ngay cả các chiến binh cũng dần đuối sức...
Sub1_Viska_3_2_18,Hết cách rồi...
Sub1_Viska_3_2_19,Chúng ta sẽ tạm rút lui và chấn chỉnh lại!
Sub1_Viska_3_2_20,"Chà, hậu quả không ngoài dự liệu."
Sub1_Viska_3_2_21,"Là các sinh vật phàm trần, họ chiến đấu như thế là khá tốt rồi, nhưng chỉ được đến đó thôi."
Sub1_Viska_3_2_22,"Chà, ta sẽ tiếp tục đi... Không, đợi đã."
Sub1_Viska_3_2_23,Ta nghĩ là mình đã nghe được vài thứ về Orvel...
Sub1_Viska_3_2_24,"Phải rồi, có một món ăn truyền thống với loại nước sốt đặc biệt từ tộc Orc ở Ogria..."
Sub1_Viska_3_2_25,Một món ăn từ thịt lợn lòi đầy hấp dẫn!
Sub1_Viska_3_2_26,Hmm... Không biết vị của nó ra sao?
Sub1_Viska_3_2_27,"...Chà, khó mà nhịn nổi. Ta sẽ phải đến xem sao..."
Sub1_Viska_3_2_28,"Lợn lòi, lợn lòi, lợn lòi thơm ngon..."
Sub1_Viska_3_2_29,Đi thôi! Ta sẽ quay trở lại căn cứ... hm!?
Sub1_Viska_3_3_1,Gahhh...
Sub1_Viska_3_3_2,Ôi...
Sub1_Viska_3_3_3,Đúng là chúng rất đông.
Sub1_Viska_3_3_4,"Ồ, chà. Ngay cả đám linh hồn xấu cũng đủ để có thêm chút năng lượng..."
Sub1_Viska_3_3_5,Lũ các ngươi sẽ thành xiên nướng hết!
Sub1_Viska_3_3_6,Đó là... một Ác quỷ ư? Tại sao một Ác quỷ lại giúp đỡ....?
Sub1_Viska_3_3_7,"Và đám Thây ma đó không ngừng gia tăng, ngay cả khi trúng pháp thuật cực mạnh..."
Sub1_Viska_3_3_8,Chúng không thể đứng dậy sau khi bị đám gai đó đâm trúng...
Sub1_Viska_3_4_1,Kết thúc thôi nào!!!
Sub1_Viska_3_4_2,Gwah...
Sub1_Viska_3_4_3,Ôi. Mùi vị ghê quá. Ta sắp ói mất...
Sub1_Viska_3_4_4,Ngươi ổn chứ?
Sub1_Viska_3_4_5,Trước hết ta phải cảm ơn ngươi.
Sub1_Viska_3_4_6,"Ta là Kaulah, phó thủ lĩnh của tộc Orc."
Sub1_Viska_3_4_7,Chẳng phải ngươi là một Ác quỷ ư...? Tại sao ngươi...?
Sub1_Viska_3_4_8,Ôi. Hãy đợi chút...
Sub1_Viska_3_4_9,Ăn nhiều đồ hư nên ta muốn ói quá... Kuh.
Sub1_Viska_3_4_10,Ôi. Ta nghĩ phải ăn chút lợn lòi thơm ngon thì mới khá lên được...
Sub1_Viska_3_4_11,...
Sub1_Viska_3_4_12,...Hm. Vậy à?
Sub1_Viska_3_4_13,Thế thì hãy theo ta.
Sub1_Viska_3_4_14,Ta sẽ đãi ngươi món ăn truyền thống tuyệt vời nhất của tộc Orc.
Sub1_Viska_3_4_15,"(Đúng thế, đây chính là thứ ta muốn!)"
Sub1_Viska_3_5_1,"Ôi, ta no rồi."
Sub1_Viska_3_5_2,Đúng như ta nghĩ!
Sub1_Viska_3_5_3,Và có quá nhiều đồ ăn! Toàn vị ngon cả!
Sub1_Viska_3_5_4,Thức ăn của người phàm thật sự rất ngon.
Sub1_Viska_3_5_5,Ha ha ha! Quyết định cứu giúp tộc Orc quả là không sai chút nào.
Sub1_Viska_3_5_6,Ha ha ha. Ngươi thích là ta vui rồi.
Sub1_Viska_3_5_7,Nhưng mà ngươi đã nói gì lúc cuối thế?
Sub1_Viska_3_5_8,"Hửm? K-không có gì. Món này ngon quá, bụng ta sắp nổ tung rồi."
Sub1_Viska_3_5_9,"Ha ha, được rồi."
Sub1_Viska_3_5_10,Ta vẫn muốn cảm ơn ngươi vì đã giúp đỡ chúng ta.
Sub1_Viska_3_5_11,Nhưng ngoài ra...
Sub1_Viska_3_5_12,Một vài người của ta nghĩ rằng ngươi rất nguy hiểm.
Sub1_Viska_3_5_13,Vậy nên nếu ngươi đã xong việc ở đây... Ta mong ngươi có thể rời đi.
Sub1_Viska_3_5_14,Hm. Ngươi thông minh đấy. Chuyện này cũng dễ hiểu thôi.
Sub1_Viska_3_5_15,"Ta hiểu rồi. Việc của ta đã xong, với lại đang vui nên ta sẽ rời đi."
Sub1_Viska_3_5_16,Ta mong điều đó không làm ngươi tổn thương.
Sub1_Viska_3_5_17,"Nhưng với tư cách là tộc trưởng, ta muốn biết danh tính của vị cứu tinh của chúng ta..."
Sub1_Viska_3_5_18,"He he, cũng được thôi."
Sub1_Viska_3_5_19,Ta là Viska.
Sub1_Viska_3_5_20,Ác quỷ vĩ đại sẽ trở thành Chúa tể bóng tối!
Sub1_Viska_3_5_21,..? Chúa tể bóng tối ư?
Sub1_Viska_3_5_22,Sao nào? Có gì mà nhìn ta chằm chằm vậy?
Sub1_Viska_3_5_23,Hm... Không có gì. Ta chỉ thấy việc đó thật thú vị.
Sub1_Viska_3_5_24,Tại sao ngươi lại muốn trở thành Chúa tể bóng tối?
Sub1_Viska_3_5_25,Trở thành Chúa tể bóng tối nghĩa là trở thành người giỏi nhất!
Sub1_Viska_3_5_26,"Khi đó, ta sẽ có thể ăn bất cứ cái gì mình thích và làm bất cứ điều gì mình muốn."
Sub1_Viska_3_5_27,"Về cơ bản, điều đó nghĩa là ta sẽ có nhiều niềm vui nhất. He he he."
Sub1_Viska_3_5_28,"Chà, ta thấy riêng việc trở thành kẻ vĩ đại nhất vốn đã đủ vui rồi."
Sub1_Viska_3_5_29,Để ta hỏi ngươi một chuyện.
Sub1_Viska_3_5_30,"Nếu ngươi trở thành Chúa tể bóng tối, ngươi sẽ làm gì với những người phàm tộc?"
Sub1_Viska_3_5_31,Hử? Chẳng ích gì khi quấy rầy những tộc người phàm yếu đuối cả.
Sub1_Viska_3_5_32,"Linh hồn các ngươi cũng chẳng có vị gì ngon cả. Miễn là không ai quấy rầy đến ta, thì ta sẽ không gây khó dễ cho các ngươi."
Sub1_Viska_3_5_33,Thà để các ngươi sống và làm thức ăn ngon tuyệt cho ta còn hơn.
Sub1_Viska_3_5_34,"Thi thoảng ta sẽ ghé qua để ăn, thế nên nhớ thết đãi ta long trọng vào! He he he..."
Sub1_Viska_3_5_35,Hm... Ngươi đúng là một Ác quỷ đầy thú vị.
Sub1_Viska_3_5_36,Thế vì sao ngươi quyết định giúp đỡ bọn ta?
Sub1_Viska_3_5_37,Ta muốn ăn thịt lợn lòi... Hm.
Sub1_Viska_3_5_38,"Ồ, hm... Ta nghĩ có ai đó tên Malduk..."
Sub1_Viska_3_5_39,Ta nghe bảo rằng hắn là một Ác quỷ khá mạnh.
Sub1_Viska_3_5_40,Nghe nói hắn đang ở Bình nguyên Galluah. Chẳng phải chỗ đó ở gần đây sao?
Sub1_Viska_3_5_41,Vì vậy nên ta mới nghĩ mình sẽ tìm được chút gì đó ngon...
Sub1_Viska_3_5_42,Hm...
Sub1_Viska_3_5_43,Ngươi sẽ làm gì nếu ta kể cho ngươi?
Sub1_Viska_3_5_44,Chẳng phải đã quá rõ rồi còn gì?
Sub1_Viska_3_5_45,Ta sẽ đi tìm và ăn thịt hắn.
Sub1_Viska_3_5_46,Ta sẽ ăn tươi nuốt trọn linh hồn của hắn. Không sót một miếng nào. He he he he...
Sub1_Viska_4_1_1,Vậy ra đó là phòng nghiên cứu bí mật ở Bình nguyên Galluah hả?
Sub1_Viska_4_1_2,Nó phải ở đâu đó quanh đây theo lời tay Pháp sư Orc đó.
Sub1_Viska_4_1_3,Có rất nhiều Ác quỷ và Thây ma hạng thấp... nhưng chẳng thấy lối vào ở đâu.
Sub1_Viska_4_1_4,...
Sub1_Viska_4_1_5,"Ugh, được rồi."
Sub1_Viska_4_1_6,Ta sẽ giết hết đến khi thấy lối vào thì thôi!
Sub1_Viska_4_2_1,Không biết là kẻ nào cả gan dám làm ồn thế.
Sub1_Viska_4_2_2,Ngươi là ai?
Sub1_Viska_4_2_3,Ngươi nghĩ là ai?
Sub1_Viska_4_2_4,Ta là Viska và ta đến đây để ăn thịt ngươi!
Sub1_Viska_4_2_5,Hm. Ta nghe được từ các Ác quỷ...
Sub1_Viska_4_2_6,Ngươi là Kẻ ăn mồi ác ma ư?
Sub1_Viska_4_2_7,Thú vị đấy. Một Ác quỷ lạ lùng chuyên hút sức mạnh...
Sub1_Viska_4_2_8,Nghe nói ngươi đã ăn thịt nữ hoàng ác mộng Kitrax.
Sub1_Viska_4_2_9,"Ồ, cô ả nom giống một con ngựa đó ư? Ả đó rất ngon. Rất ngon."
Sub1_Viska_4_2_10,Tuyệt vời. Ta vẫn ao ước kiếm được con mồi khác ngon như thế...
Sub1_Viska_4_2_11,Nhưng chỉ nhìn cái bản mặt của ngươi thôi là ta cũng biết mình không thể toại nguyện được rồi.
Sub1_Viska_4_2_12,"Ha ha ha, thật là phách lối."
Sub1_Viska_4_2_13,"Epis, ngươi và toàn bộ lũ phản đồ đều như nhau cả..."
Sub1_Viska_4_2_14,Thậm chí các ngươi còn không nghĩ đến việc bán sức cho lũ Ác quỷ.
Sub1_Viska_4_2_15,Đừng khiến ta phải cười. Từ khi nào mà lũ Ác quỷ hợp bầy lại thế?
Sub1_Viska_4_2_16,"Chà, đủ rồi đó. Ta không muốn phí thời gian nói với thức ăn của mình."
Sub1_Viska_4_2_17,Hãy nộp mạng và biến thành một phần sức mạnh của ta đi!
Sub1_Viska_4_2_18,Ôi!? Cảm giác dơ dáy này là sao đây...?
Sub1_Viska_4_2_19,He. Đây là cái bẫy đặc biệt ta đã chuẩn bị phòng khi kẻ phản đồ Epis lại xuất hiện.
Sub1_Viska_4_2_20,"Tiếc là ta không có khả năng bắt giữ Epis, nhưng có ngươi là đủ rồi."
Sub1_Viska_4_2_21,Kwa ha ha ha. May mà ta đã nghiền ngẫm lời nguyền của ả.
Sub1_Viska_4_2_22,Cơ thể ta... không thể...!
Sub1_Viska_4_2_23,"Miễn là chúng ta ở trong giới phàm tục, thì chẳng khó gì để giải quyết đám Ác quỷ dùng sức mạnh tâm trí đó."
Sub1_Viska_4_2_24,"Lời nguyền này tách tâm trí khỏi thể xác. Một khi tâm trí bị phân tán, thể xác chỉ còn là một con rối trống rỗng."
Sub1_Viska_4_2_25,Hãy bình tĩnh và đợi ở đó. Ta sẽ đợi cho đến khi ngươi đuối sức và dùng ngươi làm thí nghiệm.
Sub1_Viska_4_2_26,Ta nóng lòng muốn nghiên cứu về sức mạnh đó lắm rồi. Kwa ha ha ha!!!
Sub1_Viska_4_2_27,Kuh...!
Sub1_Viska_4_2_28,Chẹp. Có phải khế ước đã bị hủy bỏ do tâm trí ta bị tách biệt khỏi cô bé hay không?
Sub1_Viska_4_2_29,Vật chứa lời nguyền đó... Có phải hắn đã bắt chước quyền năng của ả? Thật ghê tởm...
Sub1_Viska_4_2_30,Hm...?
Sub1_Viska_4_2_31,Nhưng ta vẫn có cách...
Sub1_Viska_4_2_32,Này bé. Em có nghe thấy ta nói không?
Sub1_Viska_4_2_33,......
Sub1_Viska_4_2_34,Nữ Ác quỷ trong khế ước...
Sub1_Viska_4_2_35,Đã xảy ra chuyện gì...?
Sub1_Viska_4_2_36,Mình còn sống ư...?
Sub1_Viska_4_2_37,Dĩ nhiên là còn.
Sub1_Viska_4_2_38,Ta đã giữ mạng cho ngươi đúng như khế ước.
Sub1_Viska_4_2_39,Thật vậy sao...? Ta hiểu...
Sub1_Viska_4_2_40,Vậy còn sức mạnh trong cơ thể ta...
Sub1_Viska_4_2_41,"Vậy là, sức mạnh ta đã hấp thụ vẫn còn trong cơ thể đó. Hóa ra hắn muốn nghiên cứu thứ này."
Sub1_Viska_4_2_42,"Này, nhóc phàm trần. Làm thêm một khế ước nữa đi."
Sub1_Viska_4_2_43,Hãy trao cơ thể ngươi cho ta.
Sub1_Viska_4_2_44,....
Sub1_Viska_4_2_45,Ta không muốn.
Sub1_Viska_4_2_46,...Cái gì? Ta có nghe nhầm không đấy?
Sub1_Viska_4_2_47,Đã bảo ta không muốn mà.
