KEY,"English"
SKILL_DESC_310,"Attacks a random enemy 5 times to deal a total of [ffc800]{1}[-] M.DMG. Recovers own Mana by 100 upon a Critical Hit."
SKILL_DESC_311,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_312,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_313,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_340,"Attacks the target and the enemies in nearby range, dealing [ffc800]{1}[-] M.DMG and stunning them for [64ffff]2[-] sec. Deals [ffc800]{2}[-] additional M.DMG to Bosses."
SKILL_DESC_341,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_342,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_343,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_330,"Attacks all enemies 5 times, dealing a total of [ffc800]{1}[-] M.DMG. This attack deals 150% increased Crit DMG."
SKILL_DESC_331,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_332,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_333,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_320,"Inflicts a stack of [fa96fa]Ember[-] upon hitting an enemy. Enemies affected by Ember take [ffc800]{2}[-] M.DMG over 20 seconds. Ember can be stacked up to max 10 times."
SKILL_DESC_321,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_322,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_323,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_90000030,"Skill hits deal additional M.DMG equal to 3% of ATK per stack of Ember inflicted on enemies."
SKILL_DESC_90000031,"Skill hits deal additional M.DMG equal to 3.6% of ATK per stack of Ember inflicted on enemies."
SKILL_DESC_90000032,"Skill hits deal additional M.DMG equal to 4.3% of ATK per stack of Ember inflicted on enemies."
SKILL_DESC_90000033,"Skill hits deal additional M.DMG equal to 5.2% of ATK per stack of Ember inflicted on enemies."
SKILL_DESC_90000034,"Skill hits deal additional M.DMG equal to 6.3% of ATK per stack of Ember inflicted on enemies."
SKILL_DESC_90000035,"Skill hits deal additional M.DMG equal to 7.5% of ATK per stack of Ember inflicted on enemies."
SKILL_NAME_430,"Merciless"
SKILL_NAME_431,"Merciless II"
SKILL_NAME_432,"Merciless III"
SKILL_NAME_433,"Merciless IV"
SKILL_NAME_420,"Curtain of Darkness"
SKILL_NAME_421,"Curtain of Darkness II"
SKILL_NAME_422,"Curtain of Darkness III"
SKILL_NAME_423,"Curtain of Darkness IV"
SKILL_NAME_440,"Blade Claw"
SKILL_NAME_441,"Blade Claw II"
SKILL_NAME_442,"Blade Claw III"
SKILL_NAME_443,"Blade Claw IV"
SKILL_NAME_410,"Hack"
SKILL_NAME_411,"Hack II"
SKILL_NAME_412,"Hack III"
SKILL_NAME_413,"Hack IV"
SKILL_NAME_450,"Culling the Weak"
SKILL_DESC_430,"Attacks a random enemy [64ffff]3[-] times, dealing a total of [ffc800]{1}[-] P.DMG and inflicting [64ffff]1[-] stack of [fa96fa]Bleed[-] on them that deals [ffc800]{3}[-] P.DMG over {2} sec. [fa96fa]Bleed[-] can be stacked up to max [64ffff]3[-] times."
SKILL_DESC_431,"DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_432,"DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_433,"Crit DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_420,"For [64ffff]{1}[-] sec, ATK is increased by [ffc800]{2}[-] and Dodges all P.DMG attacks."
SKILL_DESC_421,"ATK boost is increased by [64ff64]{1}[-]%."
SKILL_DESC_422,"ATK boost is increased by [64ff64]{1}[-]%."
SKILL_DESC_423,"ATK Spd is increased by [64ff64]{1}[-] for the duration of skill."
SKILL_DESC_440,"Moves behind the enemy with the lowest HP and deals [FFC800]{1}[-] P.DMG. Per every stacked Bleed, DMG is increased by [64ff64]{2}[-]% and all stacks of Bleed are removed after the attack. Upon Crit Hit, recovers [64ffff]2[-] MP and skill cooldown is reset."
SKILL_DESC_441,"DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_442,"DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_443,"Crit DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_410,"If a normal attack is landed as a Critical Hit, attacks the target 6 times to deal a total of [ffc800]{1}[-] additional P.DMG."
SKILL_DESC_411,"DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_412,"DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_413,"Crit DMG is increased by [64ff64]{1}[-]%."
SKILL_DESC_90000040,"Each auto attack has a 25% chance of inflicting 1 stack of Bleed, and dealing 50% of ATK as extra DMG."
SKILL_DESC_90000041,"Each auto attack has a 28% chance of inflicting 1 stack of Bleed, and dealing 60% of ATK as extra DMG."
SKILL_DESC_90000042,"Each auto attack has a 31% chance of inflicting 1 stack of Bleed, and dealing 72% of ATK as extra DMG."
SKILL_DESC_90000043,"Each auto attack has a 34% chance of inflicting 1 stack of Bleed, and dealing 86% of ATK as extra DMG."
SKILL_DESC_90000044,"Each auto attack has a 37% chance of inflicting 1 stack of Bleed, and dealing 103% of ATK as extra DMG."
SKILL_DESC_90000045,"Each auto attack has a 40% chance of inflicting 1 stack of Bleed, and dealing 125% of ATK as extra DMG."
SKILL_NAME_520,"Smash"
SKILL_NAME_521,"Smash II"
SKILL_NAME_522,"Smash III"
SKILL_NAME_523,"Smash IV"
SKILL_NAME_510,"Battle Roar"
SKILL_NAME_511,"Battle Roar II"
SKILL_NAME_512,"Battle Roar III"
SKILL_NAME_513,"Battle Roar IV"
SKILL_NAME_530,"Vortex"
SKILL_NAME_531,"Vortex II"
SKILL_NAME_532,"Vortex III"
SKILL_NAME_533,"Vortex IV"
SKILL_NAME_540,"Enrage"
SKILL_NAME_541,"Enrage II"
SKILL_NAME_542,"Enrage III"
SKILL_NAME_543,"Enrage IV"
SKILL_NAME_550,"Blood Wrath"
SKILL_DESC_520,"Deals [ffc800]{1}[-] P.DMG to enemies within range, and the first attack knocks them down for [64ffff]{2}[-] sec and reduces their ATK Spd by 250 for 10 sec."
SKILL_DESC_521,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_522,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_523,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_510,"All allies' ATK is increased by [ffc800]{2}[-] for [64ffff]{1}[-] sec. Upon activation, dispels all negative effects from allies."
SKILL_DESC_511,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_512,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_513,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_530,"Deals [ffc800]{1}[-] P.DMG to nearby enemies with additional [64ffff]{2}[-] P.DMG to Non-Hero enemies. The last attack freezes nearby enemies for [64ffff]{3}[-] sec. Gains CC immunity while casting."
SKILL_DESC_531,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_532,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_533,"Draws in nearby enemies while casting."
SKILL_DESC_540,"Upon attacking, increases ATK by [ffc800]{2}[-] for [64ffff]{1}[-] sec, and DMG to Non-Hero enemies by 3%. This effect can be stacked up to max [64ffff]10[-] times."
SKILL_DESC_541,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_542,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_543,"CC resistance increases by 50 with each stack."
SKILL_DESC_90000050,"Per every 1% of HP lost, ATK is increased by 0.8% and ATK Spd is increased by 8."
SKILL_DESC_90000051,"Per every 1% of HP lost, ATK is increased by 1% and ATK Spd is increased by 10."
SKILL_DESC_90000052,"Per every 1% of HP lost, ATK is increased by 1.2% and ATK Spd is increased by 12."
SKILL_DESC_90000053,"Per every 1% of HP lost, ATK is increased by 1.4% and ATK Spd is increased by 14."
SKILL_DESC_90000054,"Per every 1% of HP lost, ATK is increased by 1.7% and ATK Spd is increased by 17."
SKILL_DESC_90000055,"Per every 1% of HP lost, ATK is increased by 2% and ATK Spd is increased by 20."
SKILL_NAME_610,"Collision"
SKILL_NAME_611,"Collision II"
SKILL_NAME_612,"Collision III"
SKILL_NAME_613,"Collision IV"
SKILL_NAME_620,"Headbutt"
SKILL_NAME_621,"Headbutt II"
SKILL_NAME_622,"Headbutt III"
SKILL_NAME_623,"Headbutt IV"
SKILL_NAME_630,"Earth Incarnate"
SKILL_NAME_631,"Earth Incarnate II"
SKILL_NAME_632,"Earth Incarnate III"
SKILL_NAME_633,"Earth Incarnate IV"
SKILL_NAME_640,"Destroy Armor"
SKILL_NAME_641,"Destroy Armor II"
SKILL_NAME_642,"Destroy Armor III"
SKILL_NAME_643,"Destroy Armor IV"
SKILL_NAME_650,"Pain Endurance"
SKILL_DESC_610,"Deals [ffc800]{1}[-] P.DMG and knocks down the enemy for [64ffff]{2}[-] sec."
SKILL_DESC_611,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_612,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_613,"Reduces hit enemies' P.DEF by [ff6464]{2}[-] % for [64ffff]{1}[-] sec."
SKILL_DESC_620,"Dashes toward the enemy and deals [ffc800]{1}[-] P.DMG, knocking them back. Hit enemy's Attack Spd is reduced by [ff6464]{3}[-] % for [64ffff]{2}[-] sec."
SKILL_DESC_621,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_622,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_623,"Reduces target's ATK by [ff6464]{1}[-] %."
SKILL_DESC_630,"Increases P.DEF and M.DEF by [ffc800]{2}[-] for [64ffff]{1}[-] sec and heals [64ff64]{3}[-] % of HP. Gains CC immunity."
SKILL_DESC_631,"P.DEF boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_632,"P.DEF boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_633,"DMG Reduction is increased by [ff6464]{1}[-]."
SKILL_DESC_640,"Upon attacking, weakens enemy P.DEF by [ff6464]{2}[-] for [64ffff]{1}[-] sec. Can be stacked up to [64ffff]5[-] times max."
SKILL_DESC_641,"P.DEF reduction is increased by [64ff64]{1}[-] %."
SKILL_DESC_642,"P.DEF reduction is increased by [64ff64]{1}[-] %."
SKILL_DESC_643,"Per every stack, enemy P. Dodge chance is reduced by [ff6464]{1}[-] %."
SKILL_DESC_90000060,"Upon receiving DMG, stacks Dragon Rage for 10 sec. Per each stacked Dragon Rage, ATK and DEF are increased by 0.8 %. Can be stacked up to 100 times max."
SKILL_DESC_90000061,"Upon receiving DMG, stacks Dragon Rage for 10 sec. Per each stacked Dragon Rage, ATK and DEF are increased by 1 %. Can be stacked up to 100 times max."
SKILL_DESC_90000062,"Upon receiving DMG, stacks Dragon Rage for 10 sec. Per each stacked Dragon Rage, ATK and DEF are increased by 1.2 %. Can be stacked up to 100 times max."
SKILL_DESC_90000063,"Upon receiving DMG, stacks Dragon Rage for 10 sec. Per each stacked Dragon Rage, ATK and DEF are increased by 1.4 %. Can be stacked up to 100 times max."
SKILL_DESC_90000064,"Upon receiving DMG, stacks Dragon Rage for 10 sec. Per each stacked Dragon Rage, ATK and DEF are increased by 1.7 %. Can be stacked up to 100 times max."
SKILL_DESC_90000065,"Upon receiving DMG, stacks Dragon Rage for 10 sec. Per each stacked Dragon Rage, ATK and DEF are increased by 2 %. Can be stacked up to 100 times max."
SKILL_NAME_710,"Rapid Fire"
SKILL_NAME_711,"Rapid Fire II"
SKILL_NAME_712,"Rapid Fire III"
SKILL_NAME_713,"Rapid Fire IV"
SKILL_NAME_730,"Glue Bomb"
SKILL_NAME_731,"Glue Bomb II"
SKILL_NAME_732,"Glue Bomb III"
SKILL_NAME_733,"Glue Bomb IV"
SKILL_NAME_720,"Smoke Bomb"
SKILL_NAME_721,"Smoke Bomb II"
SKILL_NAME_722,"Smoke Bomb III"
SKILL_NAME_723,"Smoke Bomb IV"
SKILL_NAME_740,"Load Cannon"
SKILL_NAME_741,"Load Cannon II"
SKILL_NAME_742,"Load Cannon III"
SKILL_NAME_743,"Load Cannon IV"
SKILL_NAME_750,"Weapon Remodeling"
SKILL_DESC_710,"Attacks all frontal enemies in a straight line, dealing [ffc800]{1}[-] P.DMG and pushing them back. If the target is not a Hero, deals [ffc800]{2}[-] additional P.DMG and stuns them for {3} sec."
SKILL_DESC_711,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_712,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_713,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_720,"Deals [ffc800]{1}[-] P.DMG to enemies in range and inflicts Blind for [64ffff]4[-] sec."
SKILL_DESC_721,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_722,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_723,"Deals DMG and Stuns the enemy for 1 sec."
SKILL_DESC_730,"Attaches a Glue Bomb to a random enemy that explodes in [64ffff]{1}[-] sec. The explosion deals max [ffc800]{2}[-] P.DMG proportional to enemy's current HP to enemies in range, and inflicts Stun for [64ffff]3[-] sec. Upon attaching the Glue Bomb, target is inflicted with Stun for [64ffff]2[-] sec."
SKILL_DESC_731,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_732,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_733,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_740,"Each auto attack has a [64ff64]15[-]% chance of firing a bomb that deals [ffc800]{2}[-] P.DMG to enemies in range and stuns them for [64ffff]2[-] sec."
SKILL_DESC_741,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_742,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_743,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_90000070,"Gains a 25% chance to obtain a stack of Gunpowder upon attacking. Each stack of Gunpowder increases ATK by 3%, ATK Spd by 30, and DMG to non-Hero enemies by 3%. Gunpowder stacks up to 7 times and cannot be removed."
SKILL_DESC_90000071,"Gains a 25% chance to obtain a stack of Gunpowder upon attacking. Each stack of Gunpowder increases ATK by 3.6%, ATK Spd by 36, and DMG to non-Hero enemies by 3.6%. Gunpowder stacks up to 7 times and cannot be removed."
SKILL_DESC_90000072,"Gains a 25% chance to obtain a stack of Gunpowder upon attacking. Each stack of Gunpowder increases ATK by 4.3%, ATK Spd by 43, and DMG to non-Hero enemies by 4.3%. Gunpowder stacks up to 7 times and cannot be removed."
SKILL_DESC_90000073,"Gains a 25% chance to obtain a stack of Gunpowder upon attacking. Each stack of Gunpowder increases ATK by 5.1%, ATK Spd by 51, and DMG to non-Hero enemies by 5.1%. Gunpowder stacks up to 7 times and cannot be removed."
SKILL_DESC_90000074,"Gains a 25% chance to obtain a stack of Gunpowder upon attacking. Each stack of Gunpowder increases ATK by 6.2%, ATK Spd by 62, and DMG to non-Hero enemies by 6.2%. Gunpowder stacks up to 7 times and cannot be removed."
SKILL_DESC_90000075,"Gains a 25% chance to obtain a stack of Gunpowder upon attacking. Each stack of Gunpowder increases ATK by 7.5%, ATK Spd by 75, and DMG to non-Hero enemies by 7.5%. Gunpowder stacks up to 7 times and cannot be removed."
SKILL_NAME_810,"Thunderbolt"
SKILL_NAME_811,"Thunderbolt II"
SKILL_NAME_812,"Thunderbolt III"
SKILL_NAME_813,"Thunderbolt IV"
SKILL_NAME_820,"Healing Rain"
SKILL_NAME_821,"Healing Rain II"
SKILL_NAME_822,"Healing Rain III"
SKILL_NAME_823,"Healing Rain IV"
SKILL_NAME_830,"Swift Wind"
SKILL_NAME_831,"Swift Wind II"
SKILL_NAME_832,"Swift Wind III"
SKILL_NAME_833,"Swift Wind IV"
SKILL_NAME_840,"Chain Lightning"
SKILL_NAME_841,"Chain Lightning II"
SKILL_NAME_842,"Chain Lightning III"
SKILL_NAME_843,"Chain Lightning IV"
SKILL_NAME_850,"Charged Blow"
SKILL_DESC_810,"Drops [64ffff]5[-] lightning bolts upon a random enemy, dealing [ffc800]{1}[-] M.DMG and inflicting Electrify. Electrified enemy is stunned for [64ffff]{2}[-] sec."
SKILL_DESC_811,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_812,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_813,"Crit Chance is increased by [64ff64]{1}[-]."
SKILL_DESC_820,"HP of all allies is healed by [ffc800]{2}[-] for [64ffff]{1}[-] sec."
SKILL_DESC_821,"Heal rate is increased by [64ff64]{1}[-] %."
SKILL_DESC_822,"Heal rate is increased by [64ff64]{1}[-] %."
SKILL_DESC_823,"While in use, DMG Reduction is increased by [ff6464]{1}[-], and gains CC immunity."
SKILL_DESC_830,"For [64ffff]{1}[-] sec, all allies' ATK is increased by [64ff64]{2}[-], and ATK Spd is increased by [64ff64]{3}[-]."
SKILL_DESC_831,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_832,"ATK boost is increased by [64ff64]{1}[-] %."
SKILL_DESC_833,"Crit Chance is increased by [64ff64]{1}[-] for the duration of skill."
SKILL_DESC_840,"Deals [ffc800]{2}[-] M.DMG to 4 enemies every [64ffff]{1}[-] sec, inflicts Electric Shock for [64ffff]{3}[-] sec, and stuns them for [64ffff]1[-] sec upon a Critical Hit. Enemies under Electric Shock take a total of [ffc800]{5}[-] M.DMG over {4} sec."
SKILL_DESC_841,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_842,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_843,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_90000080,"Grants a 10% chance to deal M.DMG equal to 100% of ATK and inflicts Electric Shock on 2 random enemies through a normal attack. If the target is already inflicted with Electric Shock, stuns the target for 2 sec."
SKILL_DESC_90000081,"Grants a 12% chance to deal M.DMG equal to 120% of ATK stat and inflicts Electric Shock on 2 random enemies through a normal attack. If the target is already inflicted with Electric Shock, stuns the target for 2 sec."
SKILL_DESC_90000082,"Grants a 14% chance to deal M.DMG equal to 140% of ATK stat and inflicts Electric Shock on 2 random enemies through a normal attack. If the target is already inflicted with Electric Shock, stuns the target for 2 sec."
SKILL_DESC_90000083,"Grants a 17% chance to deal M.DMG equal to 170% of ATK stat and inflicts Electric Shock on 2 random enemies through a normal attack. If the target is already inflicted with Electric Shock, stuns the target for 2 sec."
SKILL_DESC_90000084,"Grants a 21% chance to deal M.DMG equal to 210% of ATK stat and inflicts Electric Shock on 2 random enemies through a normal attack. If the target is already inflicted with Electric Shock, stuns the target for 2 sec."
SKILL_DESC_90000085,"Grants a 25% chance to deal M.DMG equal to 250% of ATK stat and inflicts Electric Shock on 2 random enemies through a normal attack. If the target is already inflicted with Electric Shock, stuns the target for 2 sec."
SKILL_NAME_940,"Absorbing Blow"
SKILL_NAME_941,"Absorbing Blow II"
SKILL_NAME_942,"Absorbing Blow III"
SKILL_NAME_943,"Absorbing Blow IV"
SKILL_NAME_910,"Nightmare"
SKILL_NAME_911,"Nightmare II"
SKILL_NAME_912,"Nightmare III"
SKILL_NAME_913,"Nightmare IV"
SKILL_NAME_930,"Devil's Prom"
SKILL_NAME_931,"Devil's Prom II"
SKILL_NAME_932,"Devil's Prom III"
SKILL_NAME_933,"Devil's Prom IV"
SKILL_NAME_920,"Harvest"
SKILL_NAME_921,"Harvest II"
SKILL_NAME_922,"Harvest III"
SKILL_NAME_923,"Harvest IV"
SKILL_NAME_950,"Forgotten Dream"
SKILL_DESC_940,"Deals [ffc800]{1}[-] M.DMG that ignores enemy DEF, and heals [64ff64]{2}[-] % of DMG as HP."
SKILL_DESC_941,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_942,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_943,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_910,"Moves behind the furthest enemy and deals [ffc800]{1}[-] M.DMG. Hit enemies take 30% increased M.DMG for 10 sec."
SKILL_DESC_911,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_912,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_913,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_930,"Deals [ffc800]{1}[-] M.DMG to all enemies in range. Gains CC immunity while using this skill."
SKILL_DESC_931,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_932,"DMG is increased by [64ff64]{1}[-] %."
SKILL_DESC_933,"Upon a Crit Hit, heals [64ff64]{1}[-] % of DMG as HP."
SKILL_DESC_920,"When an enemy is killed by this hero, ATK is increased by [ffc800]{2}[-] for [64ffff]{1}[-] sec, and all skill cooldown is reduced by 30%."
SKILL_DESC_921,"ATK boost is increased by [64ff64]{1}[-] %."
