KEY,"Russian"
CS_CHE_H1_2_005,"Мэй! Не спи на улице! Так и заболеть можно!"
CS_CHE_H1_2_006,"Ох... ммм... Янни...? Луна...?"
CS_CHE_H1_2_007,"Где это мы? Я искала костюмы..."
CS_CHE_H1_2_008,"Просматривала шкафы и увидела, что 6 костюмов пропали..."
CS_CHE_H1_2_009,"Так, подожди, поговорим позже. Что-то жуткое происходит..."
CS_CHE_H1_3_001,"Странно... Эти чудовища с головами в форме тыкв... Это не обычные мертвецы..."
CS_CHE_H1_3_002,"Они выглядят по-другому, не как наша обычная нежить..."
CS_CHE_H1_3_003,"Сестрёнка, это ведь плохие ребята? Я могу их побить?"
CS_CHE_H1_3_004,"Но... У них такие милые головы!"
CS_CHE_H1_3_005,"Давай- ка избавим их от этих голов и выставим в магазине Мэй на обозрение!"
CS_CHE_H1_3_006,"Ахаха, у меня и так много всяких тыкв и аксессуаров в магазине, так что..."
CS_CHE_H1_3_007,"Они- наши враги, так что надо прорываться!"
CS_CHE_H1_4_001,"Шшш, стоп, подождите секундочку..."
CS_CHE_H1_4_002,"... Что это?"
CS_CHE_H1_4_003,"Я не знаю... Это будто Злые Духи. Видимо, они приняли форму людей из нашего мира..."
CS_CHE_H1_4_004,"Один уж очень отличается от других!"
CS_CHE_H1_4_006,"Э? Кто? Что?"
CS_CHE_H1_4_007,"Ахаха, это же те костюмы, которые пропали из магазина!"
CS_CHE_H1_4_008,"Хм, будто мумии из Пустыни Аэгина. Верно?"
CS_CHE_H1_4_009,"Она вся в бинтах, она что, порезалась?"
CS_CHE_H1_4_010,"Ахахахаха...."
CS_CHE_H1_4_011,"И все же я не понимаю. Кто это, и почему она одета в мои костюмы...?"
CS_CHE_H1_4_012,"Она не похожа на других духов, но..."
CS_CHE_H1_4_013,"Она все равно плохая, да? Бандитка, укравшая костюмы Мэй!"
CS_CHE_H1_4_014,"Я верну их!"
CS_CHE_H1_4_015,"Луна! Слишком опасно отправляться одной!"
CS_CHE_H1_4_016,"???"
CS_CHE_H1_4_017,"Не беги впереди паровоза!"
CS_CHE_H1_4_018,"...Давайте просто врежем им что есть сил?"
CS_CHE_H1_4_019,"А вдруг не сработает..."
CS_CHE_H1_4_020,"...Я уверена, что почувствовала какую-то ауру между этими костюмами..."
CS_CHE_H1_4_021,"Хм... Ты имеешь ввиду костюмы, что сделала Мэй?"
CS_CHE_H1_4_022,"Да. Я думаю, что-то происходит с самими костюмами."
CS_CHE_H1_4_024,"Мэй, у тебя есть еще парочка под рукой?"
CS_CHE_H1_4_025,"Да. Те, которые я хотела показать Луне... И..."
CS_CHE_H1_4_026,"...некоторые другие, хехе..."
CS_CHE_H1_4_027,"...?"
CS_CHE_H1_4_028,"Так, давайте ка поглядим."
CS_CHE_H1_4_029,"Мило! Очень мило! Мне так нравится!"
CS_CHE_H1_4_030,"Ой, спасибо, Луна! Ты так мила..."
CS_CHE_H1_4_032,"...Так, и это единственное, что мне подходит по размеру?"
CS_CHE_H1_4_033,"Хаха... Это немного непристойно..."
CS_CHE_H1_4_034,"Свежо, да?"
CS_CHE_H1_4_035,"...Но выглядит хорошо!"
CS_CHE_H1_4_036,"Заячьи ушки, заячьи ушки!"
CS_CHE_H1_4_037,"Ты выглядишь как взрослая Луна!"
CS_CHE_H1_4_038,"Нда... Мне уже не помочь..."
CS_CHE_H1_4_039,"В любом случае, у меня есть предчувствие. Чтобы победить этих злых духов..."
CS_CHE_H1_4_040,"мы должны быть одеты в костюмы, сшитые самой Мэй..."
CS_CHE_H1_4_041,"Теперь, аккуратно..."
CS_CHE_H1_4_042,"В АТАКУ!!!"
CS_CHE_H1_4_043,"...Нда, а она забавная..."
CS_CHE_H1_4_044,"Да, к черту всё! Эй, подожди меня!"
CS_CHE_H1_4_045,"Ах, Луна, я же говорила, слишком опасно идти одной!"
CS_CHE_H1_5_001,"Трое готовы, значит еще трое остались, верно?"
CS_CHE_H1_5_002,"Ага, половину пути мы уже проделали!"
CS_CHE_H1_5_003,"Я до сих пор не понимаю, почему мои вещи получили такие силы..."
CS_CHE_H1_5_004,"Злые Духи превратились в шары света и исчезли! Другие монстры исчезли вместе с ними! Это странно..."
CS_CHE_H1_5_005,"Это интересно... Злые Духи обычно не сдаются так легко..."
CS_CHE_H1_5_006,"Так, это не важно. Давайте сосредоточимся на том, чтобы вернуть костюмы Мэй и выбраться отсюда."
CS_CHE_H1_5_007,"Слишком уж много Злых Духов кружится вокруг этих костюмов..."
CS_CHE_H1_5_008,"Давайте попробуем пройти тут..."
CS_CHE_H1_6_001,"Это последняя группа монстров, да?"
CS_CHE_H1_6_002,"Мы нашли 5 костюмов пока что, так что это должна быть последней!"
CS_CHE_H1_6_003,"Уже? Я хочу побить побольше тыкв!"
CS_CHE_H1_6_004,"Меня очень беспокоит то, что мы даже не представляем, как нам выбраться отсюда..."
CS_CHE_H1_6_005,"Ну да ладно, давайте для начала вернем костюм."
CS_CHE_H1_7_001,"...? Это..."
CS_CHE_H1_7_002,"Стоп, это странно. Мэй, это точно один из твоих костюмов?"
CS_CHE_H1_7_003,"Хм... Да, на самом деле это самый первый костюм, который я сшила!"
CS_CHE_H1_7_004,"...Это не выглядит как Злой Дух..."
CS_CHE_H1_7_005,"Хм, возможно потому, что я и не Злой Дух вовсе. Я всего лишь маг."
CS_CHE_H1_7_006,"...!!"
CS_CHE_H1_7_007,"Не стоит волноваться."
CS_CHE_H1_7_008,"Рад тебя видеть, Мэй. Я сожалению, что из-за моих ошибок вы оказались вовлечены в это."
CS_CHE_H1_7_009,"...Мистер Никс? Мистер Никс, это вы? А я то думала, что Злой Дух принял вашу форму!"
CS_CHE_H1_7_010,"И я не виню тебя за такие мысли."
CS_CHE_H1_7_011,"Спасибо за костюмы, кстати. Как раз то, о чем я мечтал."
CS_CHE_H1_7_012,"Ты проделала великолепную работу."
CS_CHE_H1_7_013,"Костюмы?"
CS_CHE_H1_7_014,"Ох, на самом деле, Мистер Никс- странствующий маг, который появляется время от времени то там, то сям."
CS_CHE_H1_7_015,"Он оставил заказ на большое количество костюмов на Хеллоуин, они были ему нужны для какого-то эксперименты."
CS_CHE_H1_7_016,"Он дал мне много великолепных материалов и ниток, и, кроме предоставленных набросков, я ничем не была ограничена в своих творениях."
CS_CHE_H1_7_017,"То есть костюмы, которые мы видели..."
CS_CHE_H1_7_018,"Были сделаны из материалов, которые он тебе дал?"
CS_CHE_H1_7_019,"Да, верно. К сожалению, мне крайне срочно понадобились некоторые из этих костюмов, так что я планировал забрать некоторые из них пораньше."
CS_CHE_H1_7_020,"И, по неведомым мне причинам, я и вас вовлек в эту передрягу."
CS_CHE_H1_7_021,"Я сожалею, что напугал вас."
CS_CHE_H1_7_022,"Ну, вы заплатили мне вперед и даже разрешили оставить все излишки, так что все хорошо, забирайте костюмы раньше срока, пожалуйста..."
CS_CHE_H1_7_023,"Но что же на самом деле происходит...?"
CS_CHE_H1_7_024,"Хмм, сожалению, но я не могу объяснить вам это сейчас."
CS_CHE_H1_7_025,"Сперва, вам придётся победить меня."
CS_CHE_H1_7_026,"Стоп, что?"
CS_CHE_H1_7_027,"Из-за проблем с экспериментом, моё тело не совсем под моим контролем."
CS_CHE_H1_7_028,"Злой Дух?"
CS_CHE_H1_7_029,"Да, все верно. Я могу подавлять духа, который находится в этом костюме, но без помощи я не смогу полностью от него избавиться."
CS_CHE_H1_7_030,"Хм... а между делом..."
CS_CHE_H1_7_031,"Ведь именно ты- тот, кто втянул нас в эту историю..."
CS_CHE_H1_7_032,"...Да, это так... Еще раз, я очень сож..."
CS_CHE_H1_7_033,"Хватит. Извинишься как только получишь от нас пару тумаков."
CS_CHE_H1_7_034,"...Сестренка злится?"
CS_CHE_H1_7_035,"Ахаха..."
CS_CHE_H1_8_001,"Хватит, хватит. Злой Дух ушёл, опусти свой лук. Я же умру, ты это знаешь..."
CS_CHE_H1_8_002,"Цыц, я даже толком не начала и как следует тебе не врезала."
CS_CHE_H1_8_003,"Хахаха... Итак, если бы ты врезала как следует, то я вряд ли смог бы извиниться перед тобой вновь."
CS_CHE_H1_8_004,"Так ведь? Последняя женщина из расы Варваров, Убийца Драконов Янни."
CS_CHE_H1_8_005,"...Пфф. Ладно."
CS_CHE_H1_8_006,"Злой Дух ушёл. Как раз время для того, чтобы решить, как нам вернуться в наш мир."
CS_CHE_H1_8_007,"Ну, если вы всего лишь хотите вернуться, то я помогу вам с этим в любой момент. Это мой мир, я сам его создал с помощью магии."
CS_CHE_H1_8_008,"Так так, все это возможно только благодаря вам, вы ведь помогли мне избавиться от Злого Духа. Пожалуйста, положи свой лук и стрелы."
CS_CHE_H1_8_009,"Я открыл портал, так что если хотите вернуться, просто пройдите сквозь него."
CS_CHE_H1_8_010,"Стой! У меня есть вопрос!"
CS_CHE_H1_8_011,"Что именно это был за эксперимент?"
CS_CHE_H1_8_012,"...Хаха, ты довольно любопытна!"
CS_CHE_H1_8_013,"Ты же в курсе, что Хеллоуин изначально был праздником, на котором вспоминали усопших?"
CS_CHE_H1_8_014,"Некоторые Злые Духи, вместо того, чтобы уйти, остаются, чтобы навредить людям в этот праздник."
CS_CHE_H1_8_015,"Так что, я захотел создать праздник только для Злых Духов, где не будет людей и никто не будет подвержен опасности."
CS_CHE_H1_8_016,"Эксперимент провалился, но, благодаря вам, мы тут немного прибрались."
CS_CHE_H1_8_017,"Эм... То есть это всё- лишь большая вечеринка для Злых духов?"
CS_CHE_H1_8_018,"Да, все так."
CS_CHE_H1_8_019,"Еще вопросик! А при чём тут костюмы Мэй?"
CS_CHE_H1_8_020,"Ох, это просто часть того, что захотели Духи."
CS_CHE_H1_8_021,"Кто-то захотел подраться. Кто-то захотел поесть. А кто-то захотел красиво одеться."
CS_CHE_H1_8_022,"Именно поэтому мне пришлось заказать специальные костюмы на Хеллоуин, чтобы выполнить их последние желания."
CS_CHE_H1_8_023,"И, кстати, я думаю, что твой костюм, Янни, также содержит в себе Злого Духа."
CS_CHE_H1_8_026,"Хотя... Возможно, я и не прав. Это костюм, сделанный из остатков материала?"
CS_CHE_H1_8_027,"О! Ахахаха... Нееееет!!"
CS_CHE_H1_8_028,"...Она просто сказала нам, что создавать вещи- её хобби."
CS_CHE_H1_8_029,"Я думаю, что она интересуется различными... дизайнами..."
CS_CHE_H1_8_030,"Как замечательно."
CS_CHE_H1_8_031,"Но постойте, зачем нам всем нужно было надеть костюмы Мэй, чтобы победить Злых Духов?"
CS_CHE_H1_8_032,"Хм... Я тут ни при чем, подобных заклятий я не применял."
CS_CHE_H1_8_033,"Я думаю, все просто. Злые Духи готовы сыграть лишь с теми, кто тоже одеть в костюмы, и отказываются играть с теми, в ком нет духа Хеллоуин!"
CS_CHE_H1_8_034,"Ого, а я то думала, что я одна тут веселилась. Итак... Им на самом деле нравилось, что я окунала их лицом в морковку?"
CS_CHE_H1_8_035,"Хаха, очень надеюсь, что они все мирно отошли в свой морковный рай."
CS_CCE_C1_1_001,"Хм... Ого, а это же вроде леди из семейства Дафнель... Что вас сюда привело?"
CS_CCE_C1_1_002,"CONVERSATION_SURPRISE"
CS_CCE_C1_1_003,"...Королева Пентео... !"
CS_CCE_C1_1_004,"Шшш! Я стараюсь не показывать, кем я являюсь на протяжении всей дороги в Орвелию, Королевство Героев."
CS_CCE_C1_1_005,"Нет никакой нужды в формальностях в таком публичном месте."
CS_CCE_C1_1_006,"Хм, а тогда как на счет этого."
CS_CCE_C1_1_007,"...?"
CS_CCE_C1_1_008,"Сегодня ты будешь моим другом."
CS_CCE_C1_1_009,"Тогда нам стоит еще раз поздороваться."
CS_CCE_C1_1_010,"Здравствуй, Аиша. Какое чудесное утро."
CS_CCE_C1_1_011,"CONVERSATION_SURPRISE"
CS_CCE_C1_1_012,"Кхм. Д... Да, Артемиа. Доброе... утро."
CS_CCE_C1_1_013,"Мне кажется, что я не видел вас в последнее время, с той самой вечеринки во дворце."
CS_CCE_C1_1_014,"Что привело тебя в Орвелию?"
CS_CCE_C1_1_015,"Хм... Рождество... Так ведь? Я не знаю, о чем этот праздник."
CS_CCE_C1_1_016,"В любом случае, я знаю, что в этот день проводятся различные фестивали, так что я хотели испытать их на себе."
CS_CCE_C1_1_017,"В этом году фестиваль называется 'Фестиваль Секретного Санты', так ведь?"
CS_CCE_C1_1_018,"Да, да. В этом году Фестиваль будет немного другим в сравнении с предыдущими."
CS_CCE_C1_1_019,"Сейчас в городе работники устанавливают искусственных монстров. Если их поймать, можно заработать монеты..."
CS_CCE_C1_1_020,"А затем можно обменять эти монеты на подарки для детей."
CS_CCE_C1_1_021,"Хм... И почему же ты, дочь такой благородной семьи, хочешь принять участие в таком событии?"
CS_CCE_C1_1_022,"Положение обязывает. Это мой долг- делать добро людям."
CS_CCE_C1_1_023,"Неважно, кем ты родился и что у тебя за кровь, дети- это будущее страны. И мы, знать, обязаны заботиться о них, и всячески радовать."
CS_CCE_C1_1_024,"Никто не смеет ждать меньшего от Семьи Дафнель."
CS_CCE_C1_1_025,"Интересно, разве твоя служанка не с тобой сегодня?"
CS_CCE_C1_1_026,"У Присциллы свои дела, так что она не смогла быть со мной"
CS_CCE_C1_1_027,"И мне нужен кто-то, чтобы заменить Рудольфа..."
CS_CCE_C1_1_028,"До Фестиваля еще пара часов, так что можно попробовать найти..."
CS_CCE_C1_1_029,"Рудольф? Красноносый северный олень?"
CS_CCE_C1_1_030,"Да, участиники должны быть в составе одного Санты и одного Рудольфа, чтобы принять участие в фестивале."
CS_CCE_C1_1_031,"И конечно же, никого не волнует, если в команде больше одного Санты или Рудольфа."
CS_CCE_C1_1_032,"Хм... Я думала, что мне не потребуется эскорт сегодня, так что я пришла одна..."
CS_CCE_C1_1_033,"Милый северный олень... Хм... А что на счет этой персоны?"
CS_CCE_C1_1_034,"CONVERSATION_SURPRISE"
CS_CCE_C1_1_035,"Быстрее, пока никто не забрал его!"
CS_CCE_C1_2_001,"Ох, сюда? Давай, скорее!"
CS_CCE_C1_2_002,"Смотри, какой он занятой, и куда-то направляется. Интересно, куда и зачем?"
CS_CCE_C1_2_003,"Не знаю, но он спешит."
CS_CCE_C1_2_004,"Однако, я заметила, что они уже выпустили монстров, хотя фестиваль еще не начался!"
CS_CCE_C1_2_005,"Нам очень нужен Рудольф, и как можно скорее!"
CS_CCE_C1_2_006,"Я тебя нашёл, Ложный Санта!"
CS_CCE_C1_2_007,"CONVERSATION_SURPRISE"
CS_CCE_C1_2_008,"Ложный Санта? Ох, как грубо!"
CS_CCE_C1_2_009,"Видишь? Теперь у меня есть Рудольф!"
CS_CCE_C1_2_010,"Нет, так нельзя! Так не пойдёт!"
CS_CCE_C1_2_011,"Ты же знаешь, что цель этого фестиваля- раздать подарки хорошим детям!"
CS_CCE_C1_2_012,"А ты хочешь украсть все угощения, который люди приготовили для Санты!"
CS_CCE_C1_2_013,"Эээ! Ты за кого меня держишь? За какого-то воришку угощений?"
CS_CCE_C1_2_014,"Я Великая Мируру! Я не опущусь до такого!"
CS_CCE_C1_2_015,"Ложь! Духи рассказали мне всё!"
CS_CCE_C1_2_016,"Когда ты рассчитывалась у Мэй,"
CS_CCE_C1_2_017,"ты проговаривала свой план про себя и злобно смеялась!"
CS_CCE_C1_2_018,"Ох, раскусил... постой, ты что это, следил за мной?!"
CS_CCE_C1_2_019,"О чем ты говоришь! Духи повсюду!"
CS_CCE_C1_2_020,"Аааааарррр!! Что сделано, что сделано!"
CS_CCE_C1_2_021,"Я превращу тебя в Зажаренного Рудольфа, клянусь мам... Нет, клянусь Пиратами Мируру!"
CS_CCE_C1_2_022,"Хм, я удивлена. Такой плохой Санта..."
CS_CCE_C1_2_023,"Я не могу этого допустить. Фестиваль Секретного Санты существует для того, чтобы приносить детям радость,"
CS_CCE_C1_2_024,"а не для того, чтобы какой-то аферист крал всё еды. Наказание должно свершиться."
CS_CCE_C1_2_025,"Итак, наш маленький Рудольф. Давай-ка мы поможем тебе в этой ситуации..."
CS_CCE_C1_2_026,"Хм? Вы хотите, чтобы я стал вашим Рудольфом?"
CS_CCE_C1_2_027,"Ага! Если вы поможете мне, я помогу вас!"
CS_CCE_C1_2_028,"Нет такого правила, которое запретило бы работникам быть частью команды!"
CS_CCE_C1_2_029,"Отлично, теперь дела пойдут быстрее."
CS_CCE_C1_2_030,"А теперь, давайте отлупим этого дерзкого маленького Санту!"
CS_CCE_C1_3_001,"Получай, воришка!!"
CS_CCE_C1_3_002,"Неееет!! Мои угощения~~!!"
CS_CCE_C1_3_003,"На самом деле, я чувствую себя довольно плохо... Она ведь просто ребенок..."
CS_CCE_C1_3_004,"Всё в порядке! Её биологический возраст, наверное... Ой! Я, наверное, не должен такого говорить."
CS_CCE_C1_3_005,"Хорошо! Я не буду говорить про женский возраст!"
CS_CCE_C1_3_006,"Не знаю, что за магию ты используешь, но ты, должно быть, очень талантлив..."
CS_CCE_C1_3_007,"Эм... Мистер Северный Олень..."
CS_CCE_C1_3_008,"О, меня зовут Леви! Я из племени Тамия!"
CS_CCE_C1_3_009,"Рад встретить вас, Артемиа, Аиша!"
CS_CCE_C1_3_010,"Тамия... Если я не ошибаюсь, это древняя раса, которая живёт в Лесах Элидоры..."
CS_CCE_C1_3_011,"Подожди, но мы ведь не представлялись..."
CS_CCE_C1_3_012,"Ох, Души говорят мне обо всём!"
CS_CCE_C1_3_013,"Моей обычной работой является сопровождение блуждающих Духов в Другой Мир,"
CS_CCE_C1_3_014,"но иногда они не хотят покидать этот мир и остаются рядом со мной!"
CS_CCE_C1_3_015,"Они рассказывают мне всякое!"
CS_CCE_C1_3_016,"А это злые или добрые Духи...?"
CS_CCE_C1_3_017,"Эм? Они довольно милые!"
CS_CCE_C1_3_018,"Они могут пошалить, но они никогда не навредят людям!"
CS_CCE_C1_3_019,"О... Хорошо... Приятно познакомиться, Леви."
CS_CCE_C1_3_020,"Почему ты, один из работников, так хотел найти таких людей, как это девочка?"
CS_CCE_C1_3_021,"Ох, на самом деле, есть люди, которые не воспринимают данный Фестиваль всерьез!"
CS_CCE_C1_3_022,"Духи рассказали мне о Санте- Воришке, Санте- Шалуне и Пьяном Санте!"
CS_CCE_C1_3_023,"Я обязан найти их и сделать так, чтобы они не помешали проведению фестиваля!"
CS_CCE_C1_3_024,"Ох, я поняла..."
CS_CCE_C1_3_025,"Так, у меня совершенно нет желания начинать свой первый фестиваль с провала,"
CS_CCE_C1_3_026,"так что мы поможем тебе."
CS_CCE_C1_3_027,"Взамен, я надеюсь, что ты поможешь нам с фестивалем, Реми."
CS_CCE_C1_3_028,"Спасибо!"
CS_CCE_C1_4_001,"Теперь самое время поймать Санту- Шалуна!"
CS_CCE_C1_4_002,"Шалун... И каких же шалостей от него можно ждать?"
CS_CCE_C1_4_003,"Этот Санта планирует проникать в спальни и шутить над спящими!"
CS_CCE_C1_4_004,"CONVERSATION_SURPRISE"
CS_CCE_C1_4_005,"Я не представляю, что это за шалости, но люди могут быть испуганы! Я не могу этого допустить!"
CS_CCE_C1_4_006,"На прошлый Хеллоуин не было ни одного злого духа и их негодных шалостей! Так и должно оставаться!"
CS_CCE_C1_4_007,"Всякие подобные шуточки могут подождать!"
CS_CCE_C1_5_001,"Ага, мы нашли тебя, Санта- Шалун! Нет, Странный Демон!"
CS_CCE_C1_5_002,"Ох?! Демон?"
CS_CCE_C1_5_003,"Ох, какой милый северный олень. Называешь меня Шалуном... И эй, я совсем не странная!"
CS_CCE_C1_5_004,"Я самый милый и безвредный Демон из всех!"
CS_CCE_C1_5_005,"Но ты все равно собираешься проникать в спальни и пугать людей!"
CS_CCE_C1_5_006,"Духи слышали то, как ты делилась своими планами с девочкой из гроба! Знаешь, той, что не может жить, но не может и умереть!"
CS_CCE_C1_5_007,"Ой... Как ты...."
CS_CCE_C1_5_008,"Подлый Демон..."
CS_CCE_C1_5_009,"Ты не только привела Нежить в город,"
CS_CCE_C1_5_010,"но ты хочешь проникать в спальни и пугать невинных?!"
CS_CCE_C1_5_011,"Как я и думала, нельзя доверять Демонам."
CS_CCE_C1_5_012,"Мои предки проливали кровь, чтобы сдержать Демонов,"
CS_CCE_C1_5_013,"а ты все равно пытаешься навредить невинным жителям!!"
CS_CCE_C1_5_014,"О... Стой, вы всё не так поняли."
CS_CCE_C1_5_015,"Я просто хочу найти людей, кому сняться кошмары, и избавить жителей от дурных снов!"
CS_CCE_C1_5_016,"Ох? То есть ты не хотел шалить и шутить над ними?"
CS_CCE_C1_5_017,"Нет! Хватит уже! У меня даже Рудольфа нет, так что я не могу принимать участие в фестивале."
CS_CCE_C1_5_018,"Я хотела раздать подарки так, как только я могу это сделать. Пусть думает обо мне как о Демоне Мечты..."
CS_CCE_C1_5_019,"Эм... Ну раз так..."
CS_CCE_C1_5_020,"Не будь дураком, Леви! Она просто играет с тобой."
CS_CCE_C1_5_021,"Демоны всегда занимаются этим. Дурят людей сладкими словами..."
CS_CCE_C1_5_022,"Хм, я не буду отрицать, но..."
CS_CCE_C1_5_023,"Умри, Демон!"
CS_CCE_C1_6_001,"Как несправедливо!!!"
CS_CCE_C1_6_002,"Ох, а вдруг она и вправду хотела помочь людям избавиться от кошмаров..."
CS_CCE_C1_6_003,"Возможно то, что она хотела сделать, и было благородно, но её методы..."
CS_CCE_C1_6_004,"Верно, она могла запросто высосать из людей жизнь..."
CS_CCE_C1_6_005,"Что? Почему хорошие сны высосали бы из людей жизнь?"
CS_CCE_C1_6_006,"CONVERSATION_SURPRISE"
CS_CCE_C1_6_007,"В любом случае, хорошо, что не было никаких шалостей!"
CS_CCE_C1_6_008,"Итак, давайте найдём Пьяного Санту!"
CS_CCE_C1_7_001,"Хохохо... *ик*! Ох, я так давно не пробовал хорошей выпивки..."
CS_CCE_C1_7_002,"А тот варвар был из слабаков и легко поддался... Ахахаха..."
CS_CCE_C1_7_003,"Эта одежда такая теплая..."
CS_CCE_C1_7_004,"Меня манит эта земля, я могу прилечь и закопаться в нее, и спать долго долго... хррррр..."
CS_CCE_C1_7_005,"Мы нашли тебя, Пьяный Санта!"
CS_CCE_C1_7_006,"Ох ты ж... Напугал меня!!"
CS_CCE_C1_7_007,"Я не пьян! Я трезв как стеклышко!"
CS_CCE_C1_7_008,"Эм, я не пил так много уже давно, но я всё еще... *ик*"
CS_CCE_C1_7_009,"Фу, от тебя разит алкоголем!"
CS_CCE_C1_7_010,"Что подумают дети! Иди домой и проспись!"
CS_CCE_C1_7_011,"У тебя нет Рудольфа, так что ты не можешь принимать участие в Фестивале!"
CS_CCE_C1_7_012,"Да он даже на Санту не похож, посмотри на него."
CS_CCE_C1_7_013,"Ну только если ростом и размерами..."
CS_CCE_C1_7_014,"Санта в Красном... Кем он был?"
CS_CCE_C1_7_015,"Книги говорят, что это был человек, любящий других людей больше, чем кто-либо еще,"
CS_CCE_C1_7_016,"но он также ненавидел Демонов и Зло больше, чем кто-либо еще."
CS_CCE_C1_7_017,"Бытует поверье, что его одежды красные, так как они пропитаны кровью бесчисленного количества убитых Демонов."
CS_CCE_C1_7_018,"Звучит, будто он Герой!"
CS_CCE_C1_7_019,"100 лет назад мои предки бились с Демонами,"
CS_CCE_C1_7_020,"и я думаю, война бы шла лучше, если б на нашей стороне было больше таких людей, как он"
CS_CCE_C1_7_021,"Ох, ты имеешь ввиду этого парня?"
CS_CCE_C1_7_022,"Думаю, эти вещи очень похожи на те, что носил Николас в те дни."
CS_CCE_C1_7_023,"Хаха, убийца Демонов! Странный человек из Ордена Луа... Что за шутка, ахахахха..."
CS_CCE_C1_7_024,"А где Рудольф тогда? Этот огромный Северный Олень, гора мышц и ярости..."
CS_CCE_C1_7_025,"Как я помню, этот олень не ел травку, он поедал Демонов..."
CS_CCE_C1_7_026,"CONVERSATION_SURPRISE"
CS_CCE_C1_7_027,"Меня это не волнует!"
CS_CCE_C1_7_028,"Сперва, мы проводим тебя в Таверну и ты выспишься!"
CS_CCE_C1_8_001,"Хррррр..."
CS_CCE_C1_8_002,"Ох, как силён этот гном?"
CS_CCE_C1_8_003,"Он всё время пытался забодать меня... Это что, какой-то древний вид пьяных единоборств?"
CS_CCE_C1_8_004,"Гном, который знает Санту, жившего 100 лет назад..."
CS_CCE_C1_8_005,"Не может быть... Король Гномов...?"
CS_CCE_C1_8_006,"...Нет, не может быть. Гномы живут больше 100 лет, да и Король не был единственным, кто бился тогда..."
CS_CCE_C1_8_007,"Так, мы не можем бросить его тут в снегу!"
CS_CCE_C1_8_008,"Я отнесу его в Таверну!"
CS_CCE_C1_8_009,"Помогите мне, Духи!"
CS_CCE_C1_8_010,"...Что за день..."
CS_CCE_C1_8_011,"Многое случилось, но мы нашли нашего Рудольфа."
CS_CCE_C1_8_012,"Теперь же мы можем принять участие в Фестивале."
CS_CCE_C1_8_013,"Надеюсь, больше ничего странного не случится."
CS_CCE_C1_8_014,"Ох, я слышу фейерверк. Должно быть, начался фестиваль!"
