KEY,"Portuguese"
HERO_GROUP_39,"Ricardo e Mirianne"
HERO_GROUP_40,"Fluss e Chrisha"
HERO_GROUP_41,"Theo e Ezekiel"
HERO_GROUP_42,"Mitra e Rodina"
NPC_KYLE_NAME,"Kyle"
NPC_BLACKKNIGHT_NAME,"Cavaleiro Negro"
NPC_MALDUK_NAME,"Malduk"
NPC_IzakerrR_NAME,"Izakerr"
NPC_TARKAS_NAME,"Tarkas"
NPC_SIEG_NAME,"Sieg"
NPC_KINGOFSPIRIT_NAME,"Rei dos Espíritos"
NPC_UNCONFIRMED_NAME,"?????"
NPC_UNCONFIRMED_GROUP_NAME,"??? & ???"
NPC_ELROSED_NAME,"El Rosed"
NPC_EPIGAEL_NAME,"Epigael"
FAIRY_RHILL,"Rhill"
NPC_KAREN_NAME,"Karen"
NPC_LUA_NAME,"Lua"
NPC_CROWD_NAME,"Multidão"
NPC_HALLHERO_NAME,"Hillia"
NPC_HARPY,"Harpia"
NPC_ORC,"Orc"
NPC_DARKELF,"Elfo Negro"
NPC_DARKNESS,"Voz da Escuridão"
NPC_GNOLL,"Gnoll"
NPC_AGAMEMNON,"Agamemnon"
NPC_DRYAD,"Dríade"
NPC_MASK_NAME,"Máscara Sorridente"
NPC_IRIS,"Iris"
NPC_LEI,"Lei"
NPC_SOLDIER,"Soldado"
NPC_SOLDIER1,"Soldado 1"
NPC_SOLDIER2,"Soldado 2"
NPC_SOLDIER3,"Soldado 3"
NPC_SOLDIER4,"Soldado 4"
NPC_SOLDIER5,"Soldado 5"
NPC_SKELETONGIANT,"Esqueleto Gigante"
NPC_SKELETON,"Esqueleto"
NPC_INFIRA,"Infira"
NPC_DRACONIA,"Draconianos"
NPC_TEMERER_QUESTION,"Temeraire (?)"
NPC_UNDEADORC,"Orc Morto-Vivo"
NPC_GOAT,"Bode (?)"
NPC_MIRURUPIRATES,"Piratas de Miruru"
NPC_DarkElf_SOLDIER,"Elfo Sombrio Soldado"
NPC_DarkElf_SOLDIER1,"Elfo Sombrio Soldado 1"
NPC_DarkElf_SOLDIER2,"Elfo Sombrio Soldado 2"
NPC_DarkElf_FRIEND,"Elfo Sombrio Companheiro"
NPC_DarkElf_FRIEND1,"Elfo Sombrio Companheiro 1"
NPC_DarkElf_FRIEND2,"Elfo Sombrio Companheiro 2"
NPC_DarkElf_FRIEND3,"Elfo Sombrio Companheiro 3"
NPC_DarkElf_FRIEND4,"Elfo Sombrio Companheiro 4"
NPC_DarkElf_FRIEND5,"Elfo Sombrio Companheiro 5"
NPC_DarkElf_FRIEND6,"Elfo Sombrio Companheiro 6"
NPC_DarkElf_FRIEND7,"Elfo Sombrio Companheiro 7"
NPC_DARKFORCES_SOLDIER,"Força Sombria"
NPC_SIEL,"Siel"
NPC_DEVIL,"Criatura Demoníaca"
NPC_ANCIENTMONSTER_HELTANIOS,"Heltanios"
NPC_GATEKEEPER1,"Vigia do Portão 1"
NPC_GATEKEEPER2,"Vigia do Portão 2"
NPC_CHORUS,"Coro"
NPC_LIZARDMAN,"Homem-Lagarto"
NPC_LIZARDMAN_GOLD,"Carregador de Ouro"
NPC_VILLAGEHEAD,"Chefe"
NPC_DARKSOUL,"Alma Escura"
NPC_GUARD,"Guarda"
NPC_WOMAN_1,"Mulher1"
NPC_WOMAN_2,"Mulher2"
NPC_WOMAN_3,"Mulher3"
NPC_WOMAN_4,"Mulher4"
NPC_WOMAN_5,"Mulher5"
NPC_MAN_1,"Homem1"
NPC_MAN_2,"Homem2"
NPC_MAN_3,"Homem3"
NPC_MAN_4,"Homem4"
NPC_MAN_5,"Homem5"
NPC_UNDEAD,"Morto-Vivo"
NPC_UNDEADS,"Exército Morto-Vivo"
NPC_HUMANEZE,"Ezekiel (Humano)"
NPC_DEMONEZE,"Ezekiel (Demônio)"
NPC_ALTERVISKA,"Viska (?)"
NPC_VI,"Vi"
NPC_COLDNIGHTKING,"Rei Cruel da Noite"
NPC_SAVAGENIGHTKING,"Rei Feroz da Noite"
NPC_CAT1,"Gato Arteiro"
NPC_CAT2,"Gato Tímido"
NPC_SONGWITCH,"Bruxa Cantante"
NPC_FIREWITCH,"Bruxa das Chamas"
NPC_DARKPRIEST,"Fé Decaída"
NPC_DARKQUEEN,"Genialidade Decaída"
NPC_CRAZEDKNIGHT,"Cavaleiro das Trevas da Fúria"
NPC_SILENTKNIGHT,"Cavaleiro das Trevas do Silêncio"
NPC_VALANCE,"Valance"
NPC_REINHART,"Reinhart"
NPC_ROA,"Loah"
NPC_ROZE,"Rose"
NPC_ESOLDIER,"Soldado Imperial"
NPC_ESOLDIER1,"Soldado Imperial1"
NPC_ESOLDIER2,"Soldado Imperial2"
NPC_QVOICE,"Voz Misteriosa"
NPC_YMVOICE,"Voz de Homem Jovem"
NPC_YWOFFICER,"Jovem Oficial Feminina"
NPC_MSGIRL,"Garota Misteriosa"
NPC_MSOUND,"Som de Maquinário"
NPC_OLDGENTLEMAN,"Velho Cavalheiro"
NPC_PANCIRONNE,"Pansirone"
NPC_LUCIKIEL,"Lucikiel"
NPC_ELMORY,"El Moriham"
NPC_TURAN,"Turan"
NPC_HANUS,"Hanus"
NPC_KUMURO,"Kumuro"
NPC_HAVELOCK,"Havelock"
NPC_Villager,"Povo da Cidade"
NPC_CATSOLDIER1,"Gato Nº 1"
NPC_CATSOLDIER2,"Gato Nº 2"
NPC_CATSOLDIER3,"Gato Nº 3"
NPC_EVERYONE,"Pessoal"
NPC_ORPHANS,"Crianças do Ornato"
NPC_TOWNCHILDREN,"Crianças da Vila"
NPC_TOWNPEOPLE,"Povo da Cidade"
NPC_CHILD1,"Criança da Vila 1"
NPC_CHILD2,"Criança da Vila 2"
NPC_CHILD3,"Criança da Vila 3"
NPC_SCHTE,"Schute"
NPC_MC,"Apresentador"
NPC_ALIAS1,"Bela Viking"
NPC_AUDIENCE,"Plateia"
NPC_ALIAS2,"Noiva Primaveril"
NPC_ALIAS3,"Pirata Loira"
NPC_ALIAS4,"Amante Felino"
NPC_Hoabis,"Hoabis"
NPC_Kain,"Cain"
NPC_Kurtel,"Kurtel"
CHAPTER1_BOSS1_NAME,"Marrik"
CHAPTER1_BOSS1_TITLE,"Frenético"
CHAPTER1_BOSS1_DESC,"Um saqueador goblin profissional tão poderoso como os cavaleiros humanos."
CHAPTER1_BOSS2_NAME,"Tarokki"
CHAPTER1_BOSS2_TITLE,"Demônio Insano"
CHAPTER1_BOSS2_DESC,"Um goblin sagaz e ardiloso que é proficiente em fazer pólvora."
CHAPTER1_BOSS3_NAME,"Bodakka"
CHAPTER1_BOSS3_TITLE,"Ginete de Javali"
CHAPTER1_BOSS3_DESC,"Um guerreiro goblin cruel e feroz que lidera uma horda de goblins para auxiliar as Forças das Trevas"
CHAPTER2_BOSS1_NAME,"Lafairy"
CHAPTER2_BOSS1_TITLE,"Lança da Confiança"
CHAPTER2_BOSS1_DESC,"O honrado líder das Dríades."
CHAPTER2_BOSS2_NAME,"Himmullis"
CHAPTER2_BOSS2_TITLE,"Asas da Liberdade"
CHAPTER2_BOSS2_DESC,"Uma harpia mestre-dos-ventos que atrai inimigos machos para seu ninho e os mata absorvendo seus espíritos."
CHAPTER2_BOSS3_NAME,"Balalaika"
CHAPTER2_BOSS3_TITLE,"Abismo do Zênite"
CHAPTER2_BOSS3_DESC,"Aqueles que sucumbem à sua sedução esquecem o medo da morte e morrem felizes."
CHAPTER3_BOSS1_NAME,"Trono"
CHAPTER3_BOSS1_TITLE,"Líder da Divisão de Ataque"
CHAPTER3_BOSS1_DESC,"Um guerreiro de elite orc cruel e feroz que serve como espadachim orc, braço direito do Sieg."
CHAPTER3_BOSS2_NAME,"Dain"
CHAPTER3_BOSS2_TITLE,"O Rancoroso"
CHAPTER3_BOSS2_DESC,"Um poderoso xamã da Tribo da Terra Vermelha que costumava a ser o Chefe da tribo."
CHAPTER3_BOSS3_NAME,"Sieg"
CHAPTER3_BOSS3_TITLE,"Portador de Gram"
CHAPTER3_BOSS3_DESC,"Uma vez conhecido como um descendente do Matador de Dragões, é o guerreiro orc mais poderoso."
CHAPTER4_BOSS1_NAME,"Ursula"
CHAPTER4_BOSS1_TITLE,"Montante Mortal"
CHAPTER4_BOSS1_DESC,"Um esqueleto de elite que veio pelo Portal Dimensional com Malduk. Lidera a infantaria dos esqueletos."
CHAPTER4_BOSS2_NAME,"Kellsticks"
CHAPTER4_BOSS2_TITLE,"Vigia"
CHAPTER4_BOSS2_DESC,"Um esqueleto gigante que veio pelo Portal Dimensional com Malduk. Do alto, vigia a Floresta de Krad."
CHAPTER4_BOSS3_TITLE,"Ladrão de Almas"
CHAPTER4_BOSS3_DESC,"Um servo leal do Senhor das Trevas que seguiu o rei pelo Portal Dimensional. Rege como o Pai dos Mortos-Vivos."
CHAPTER5_BOSS0_TITLE,"Cogumelo Híbrido"
CHAPTER5_BOSS0_DESC,"Este cogumelo é de uma mistura de espécies."
CHAPTER5_BOSS1_NAME,"RoboGnoll"
CHAPTER5_BOSS1_TITLE,"Buscador Gnoll"
CHAPTER5_BOSS1_DESC,"Um xamã gnol ancião. Usa feitiços proibidos que absorvem a vida das outras criaturas. É mais poderoso que os demais feitiços ou feitiços normais."
CHAPTER5_BOSS2_NAME,"Bascos"
CHAPTER5_BOSS2_TITLE,"Batedor-Chefe"
CHAPTER5_BOSS2_DESC,"Capitão dos Arqueiros dos Elfos Negros. Usa flechas mágicas para caçar alvos múltiplos ao mesmo tempo."
CHAPTER5_BOSS3_NAME,"El Rosed"
CHAPTER5_BOSS3_TITLE,"Rainha dos Pesadelos"
CHAPTER5_BOSS3_DESC,"Ela costumava manipular os Elfos Negros nos bastidores. Fez um pacto com um demônio e usa magia negra poderosa e magia lunar."
CHAPTER6_BOSS0_NAME,"Tamak"
CHAPTER6_BOSS1_NAME,"Aguianat"
CHAPTER6_BOSS1_TITLE,"Homem-Lagarto Conjurador da Areia"
CHAPTER6_BOSS2_NAME,"Balutan"
CHAPTER6_BOSS2_TITLE,"Sacerdote Real Ancião"
CHAPTER6_BOSS3_TITLE,"Luz Além do Horizonte"
CHAPTER7_BOSS0_NAME,"Radeline"
CHAPTER7_BOSS0_TITLE,"Canção do Frio"
CHAPTER7_BOSS1_NAME,"Karad"
CHAPTER7_BOSS1_TITLE,"Vento Gélido"
CHAPTER7_BOSS2_NAME,"Rubelion"
CHAPTER7_BOSS2_TITLE,"Ressentimento Vagaroso"
CHAPTER7_BOSS3_NAME,"Tarkas"
CHAPTER7_BOSS3_TITLE,"Rei do Gelo"
CHAPTER7_BOSS4_TITLE,"Fortaleza de Gelo"
CHAPTER8_BOSS0_NAME,"Igue"
CHAPTER8_BOSS0_TITLE,"Espada Caça-dragões"
CHAPTER8_BOSS1_NAME,"Ragorlis"
CHAPTER8_BOSS1_TITLE,"Lava Fundente"
CHAPTER8_BOSS2_NAME,"Nicia"
CHAPTER8_BOSS2_TITLE,"Chama Queima-dragão"
CHAPTER8_BOSS3_NAME,"Infira"
CHAPTER8_BOSS3_TITLE,"Fissurado por Sangue de Dragão"
CHAPTER8_BOSS4_NAME,"Nyogtha"
CHAPTER8_BOSS4_TITLE,"Fera do Inferno"
CHAPTER9_BOSS4_NAME,"Kibeord"
CHAPTER9_BOSS4_TITLE,"Guardião da Torre"
GOBLIN_SHIELD_SUPERELITE_TITLE_1,"Aço"
GOBLIN_SHIELD_SUPERELITE_NAME_1,"Crocky"
GOBLIN_SHIELD_SUPERELITE_DESC_1,"Uma goblin com armadura completa. Esmaga os inimigos usando o peso da sua armadura."
HARPY_ARCHER_SUPERELITE_TITLE_1,"Flecha com Lâmina"
HARPY_ARCHER_SUPERELITE_NAME_1,"Perella"
HARPY_ARCHER_SUPERELITE_DESC_1,"Dispara flechas semelhantes a lâminas feitas de penas para atacar inimigos numa linha reta."
ORC_SHAMAN_SUPERELITE_TITLE_1,"Maldição Rubra"
ORC_SHAMAN_SUPERELITE_NAME_1,"Tash"
ORC_SHAMAN_SUPERELITE_DESC_1,"Sumo sacerdote caído da tribo Orc que usa maldições mágicas poderosas. Invoca um esqueleto gigante para lançar maldições."
SKELETON_GIANT_SUPERELITE_TITLE_1,"Executor"
SKELETON_GIANT_SUPERELITE_NAME_1,"Zaikel"
SKELETON_GIANT_SUPERELITE_DESC_1,"Um esqueleto excepcionalmente poderoso dentre os esqueletos gigantes.\nUsa seu corpo gigante para sacudir o chão e pisotear os inimigos."
GOBLIN_SHIELD_SUPERELITE_TITLE_2,"Lorde Invulnerável"
GOBLIN_SHIELD_SUPERELITE_NAME_2,"Drakka"
ORC_SHAMAN_SUPERELITE_TITLE_2,"Fúria de Sangue"
ORC_SHAMAN_SUPERELITE_NAME_2,"Garuk"
GOLEM_SUPERELITE_TITLE_1,"Protetor de Visão"
GOLEM_SUPERELITE_NAME_1,"Parus"
GOLEM_SUPERELITE_DESC_1,"Um golem criado usando magia arcana antiga. Usa ambos os braços para pisotear o chão e causar explosões misteriosas."
SPIDER_SUPERELITE_TITLE_1,"Aranha-Mãe Venenosa"
SPIDER_SUPERELITE_NAME_1,"Eraune"
SPIDER_SUPERELITE_DESC_1,"Aranha-mãe venenosa. Espalha veneno em todas as direções durante o combate."
GIANTWORM_SUPERELITE_TITLE_1,"Fúria da Terra"
GIANTWORM_SUPERELITE_NAME_1,"Durad"
GIANTWORM_SUPERELITE_DESC_1,"Verme gigante com cabeça de dragão. Reúne vermes gigantes que estão próximos."
SKELETON_WARRIOR_SUPERELITE_TITLE_1,"Montante Enferrujada"
SKELETON_WARRIOR_SUPERELITE_NAME_1,"Calliope"
SKELETON_WARRIOR_SUPERELITE_DESC_1,"Apesar de empunhar uma montante enferrujada, ainda é um esqueleto ameaçador.\nUsa habilidades poderosas com espada para os empurrar inimigos."
SKELETON_GIANT_SUPERELITE_TITLE_2,"Bastão mortal"
SKELETON_GIANT_SUPERELITE_NAME_2,"Helthar"
DRYAD_SPEAR_SUPERELITE_TITLE_1,"Lança da Terra"
DRYAD_SPEAR_SUPERELITE_NAME_1,"Raffriu"
DRYAD_SPEAR_SUPERELITE_DESC_1,"Dríades, assim chamadas de Juízes da Terra. Arremessam lanças para explodir a energia da terra."
WASP_SUPERELITE_TITLE_1,"Predador"
WASP_SUPERELITE_NAME_1,"Spisha"
WASP_SUPERELITE_DESC_1,"Captura inimigos como sua presa usando a sua foice poderosa e cauda envenenada."
WOLF_SUPERELITE_TITLE_1,"Rugido Gélido"
WOLF_SUPERELITE_NAME_1,"Kiril"
WOLF_SUPERELITE_DESC_1,"Líder da alcateia com seu corpo gigante e branco. Controla os lobos com seu rugido gélido."
HORNEDBEAR_SUPERELITE_TITLE_1,"Garra de Aço"
HORNEDBEAR_SUPERELITE_NAME_1,"Rajada"
HORNEDBEAR_SUPERELITE_DESC_1,"Líder brutal dos ursos córneos. Esmaga inimigos com chifres e garras semelhantes a ferro."
BOSS_WARTROLL_TITLE_1,"Martelo Terrível"
BOSS_WARTROLL_NAME_1,"Argo"
BOSS_GOATWARRIOR_TITLE_1,"Frenético"
BOSS_GOATWARRIOR_NAME_1,"Favios"
BOSS_MADASSASSIN_TITLE_1,"da Inundação"
BOSS_MADASSASSIN_NAME_1,"Orleans"
BOSS_SCORPION_TITLE_1,"Tirano do Deserto"
BOSS_SCORPION_NAME_1,"Tarsil"
RAID_DRAGON_FIRE_TITLE_1,"Inferno Cataclísmico"
RAID_DRAGON_FIRE_NAME_1,"Temeraire"
RAID_DRAGON_BLACK_TITLE_1,"Lança Turbulenta de Obsidiana"
RAID_DRAGON_BLACK_NAME_1,"Armarta"
RAID_DRAGON_BLUE_TITLE_1,"Pergelissolo Tirânico"
RAID_DRAGON_BLUE_NAME_1,"Scalaxia"
RAID_DRAGON_GREEN_TITLE_1,"Calamidade das Terras Mortas"
RAID_DRAGON_GREEN_NAME_1,"Zyrrkinoth"
CHAPTER9_CONQUEST_TITLE,"Predador de Rotmarsh"
CHAPTER9_CONQUEST_NAME,"Ka'shal"
CONVERSATION_TU_7,"Ugh, maldição..."
CONVERSATION_TU_8,"Você está bem, Kyle?"
CONVERSATION_TU_9,"Sim, estou bem. Mas estou preocupado com todos os que ficaram para trás, droga."
CONVERSATION_TU_10,"Está bem. Eles não serão derrotados facilmente. São fortes."
CONVERSATION_TU_11,"Se você diz, Tarkas."
CONVERSATION_TU_12,"Phew... não é fácil, mesmo para mim."
CONVERSATION_TU_12B,"Embora eu soubesse como os demônios são fortes,"
CONVERSATION_TU_13,"mas eu não achava que seriam tão persistentes. Não gosto quando eles são pegajosos..."
CONVERSATION_TU_14,"Não é vergonhoso, seu traidor?"
CONVERSATION_TU_15,"!"
CONVERSATION_TU_16,"Malduk, é claro."
CONVERSATION_TU_17,"Hmpf, o que eu realmente acho sobre o seu plano tolo é que ele é vergonhoso."
CONVERSATION_TU_18,"Eu não poderia ser chamado de Estrategista Demoníaco se não pudesse pará-lo, aqui e agora."
CONVERSATION_TU_19,"Você lutou bem para chegar aqui, mas isso acaba agora!"
CONVERSATION_TU_20,"Ugh! Seu verme...! Espere e veja, isso ainda não acabou!"
CONVERSATION_TU_21,"Saia daqui, Malduk! Nossa, você não sabe perder."
CONVERSATION_TU_22,"Ha ha, isso é até onde você vai..."
CONVERSATION_TU_22B,"Em frente, espíritos do mal!"
CONVERSATION_TU_23,"Eles estão vindo de novo na nossa direção, Kyle!"
CONVERSATION_TU_24,"Estamos em menor quantidade. Não podemos derrotar todos."
CONVERSATION_TU_25,"Ugh. Também cheguei ao meu limite."
CONVERSATION_TU_26,"Devemos recuar, Kyle."
CONVERSATION_TU_26B,"Um pouco mais e...!"
CONVERSATION_TU_27,"Não podemos fazer isso! Não teremos novamente uma oportunidade assim."
CONVERSATION_TU_27B,"Deixe-me! Eu mesmo me encarregarei do Senhor das Trevas."
CONVERSATION_TU_28,"Kyle!"
CONVERSATION_TU_29,"Bem, se isso é o que quer o meu amor, acho que devo dar uma mão."
CONVERSATION_TU_30,"Eu ouvi o seu pedido. Você é meu único amigo."
CONVERSATION_TU_31,"Tarkas, Epis! Não, Kyle! Não podemos enviá-lo sozinho."
CONVERSATION_TU_32,"Maria, eu sou o único que pode fazer essa tarefa. Você sabe disso, certo?"
CONVERSATION_TU_33,"Não, você morrerá se for!"
CONVERSATION_TU_33B,"Como espera derrotar o Senhor das Trevas nesse estado!"
CONVERSATION_TU_34,"Eu não me chamaria de o melhor espadachim da humanidade se ao menos não fosse capaz disso."
CONVERSATION_TU_35,"Por favor, não podemos ir andando? Eles estão vindo!"
CONVERSATION_TU_36,"Tudo bem, vou passar por eles! Ajudem-me, todos!"
CONVERSATION_TU_37,"Kyle! Não, por favor, Kyle!!"
CONVERSATION_TU_61,"Quem vem lá? Como você se atreve a pisar aqui sem permissão..."
CONVERSATION_TU_62,"Quem é você?"
CONVERSATION_TU_63,"Eu sou Gadra, um guerreiro Troll poderoso."
CONVERSATION_TU_64,"O que um guerreiro troll está fazendo aqui?"
CONVERSATION_TU_65,"Humpf, não é da sua conta."
CONVERSATION_TU_66,"O que você está fazendo aqui?"
CONVERSATION_TU_67,"Isso é o covil."
CONVERSATION_TU_68,"Diferentemente da Arena, aqui é um lugar perigoso."
CONVERSATION_TU_69,"He he. Mas as recompensas são maiores."
CONVERSATION_TU_70,"Se você estiver disposto, faça uma tentativa."
CONVERSATION_TU_71,"Pare! Identifique-se!"
CONVERSATION_TU_72,"Meu nome é Kasel, um escudeiro a serviço de Orvelia."
CONVERSATION_TU_73,"Fui chamado aqui."
CONVERSATION_TU_74,"Ahh, você é Kasel."
CONVERSATION_TU_75,"Estávamos à sua espera."
CONVERSATION_TU_76,"Descobrimos um cofre escondido embaixo das câmaras reais."
CONVERSATION_TU_77,"Muitas riquezas foram reveladas, mas continuam surgindo monstros."
CONVERSATION_TU_78,"Pedimos a você que elimine os monstros pela segurança de Orvelia."
CONVERSATION_TU_79,"Estou ao seu dispor, senhor,"
CONVERSATION_TU_87,"Olá, cavaleiro jovem e bonitão!"
CONVERSATION_TU_88,"Acho que alguém está chamando você, Kasel."
CONVERSATION_TU_89,"Sim, certo..."
CONVERSATION_TU_90,"Olá. Meu nome é May, e trabalho para a Loja."
CONVERSATION_TU_91,"Nós estamos distribuindo presentes em comemoração à grande inauguração da nossa loja."
CONVERSATION_TU_92,"Se você vier nos visitar, senhor, teremos algo ainda mais especial para você!"
CONVERSATION_TU_93,"O-obrigado..."
CONVERSATION_TU_94,"Heh, Vamos dar uma olhada na loja, cavaleiro jovem e bonitão!"
CONVERSATION_TU_95,"Frey, eu já estou envergonhado o suficiente, então, por favor, não..."
CONVERSATION_TU_96,"Bem-vindo à Loja da May!"
CONVERSATION_TU_97,"Nós temos armas e armaduras que servirão a um cavaleiro jovem e bonitão."
CONVERSATION_TU_98,"Toque no botão Loja para ir à loja!"
CONVERSATION_TU_99,"Você pode usar Rubis para atualizar a lista de Itens também!"
CONVERSATION_TU_100,"Mas se você olhar e sair sem comprar nada..."
CONVERSATION_TU_101,"A May ficará desapontada!"
CONVERSATION_TU_102,"Heh. Parece que você não tem escolha, Senhor Cavaleiro Jovem e Bonitão."
CONVERSATION_TU_103,"Pare, por favor, Cleo..."
CONVERSATION_TU_104,"Há cerca de um século, um mago solitário abriu o Portal Demoníaco\ne permitiu que Demônios invadissem todo o continente."
CONVERSATION_TU_105,"À medida que a terra explodia em chamas, ergueram-se heróis contra os Demônios."
CONVERSATION_TU_106,"Os heróis empurraram os Demônios de volta\ne chegaram à fortaleza do Senhor das Trevas."
CONVERSATION_TU_107,"Kyle matou o Senhor das Trevas com a Espada Sagrada Aea,\ne então desapareceu deixando apenas a espada."
CONVERSATION_TU_108,"Sem alguém para liderá-los, os demônios se dispersaram pelo continente."
CONVERSATION_TU_108A,"E os heróis selaram a espada sagrada na Árvore-Mundo."
CONVERSATION_TU_109,"Após um século, a paz foi restaurada em todo o continente,\ne as feridas da guerra antiga foram há muito esquecidas."
CONVERSATION_TU_110,"Mas, num dia tranquilo, sentiu-se atividade Demoníaca próximo à Arvore-Mundo."
CONVERSATION_TU_111,"Orvel, o reino dos humanos, enviou uma expedição\npara investigar a situação dos demônios."
CONVERSATION_TU_114,"Kasel, a ponta da sua espada parece muito desgastada."
CONVERSATION_TU_115,"Sim. Eu a tenho usado desde que estava na guarda da cidade."
CONVERSATION_TU_116,"Você não tem uma segunda espada? Por que não a usa?"
CONVERSATION_TU_117,"Uh... como eu faço isso?"
CONVERSATION_TU_118,"Primeiro, toque no botão Heróis e selecione um herói para ir à janela Informações de Herói."
CONVERSATION_TU_119,"Toque no item que você deseja equipar, e então toque no botão Equipamento."
CONVERSATION_TU_120,"Não é difícil, tente uma vez!"
CONVERSATION_TU_121,"Primeiro, a espada não é ruim, mas falta algo."
CONVERSATION_TU_122,"Então você deve realçar o item."
CONVERSATION_TU_123,"Realçar?"
CONVERSATION_TU_124,"Todos os itens podem ser realçados, independentemente do tipo."
CONVERSATION_TU_125,"Uma vez que um item tenha sido realçado, suas habilidades são fortalecidas."
CONVERSATION_TU_126,"Realçar um item é semelhante a equipar itens. Toque no botão Realçar em vez de Equipar."
CONVERSATION_TU_127,"Vamos começar, Kasel!"
CONVERSATION_TU_128,"Hmm... meus poderes não parecem causar muito dano aos inimigos."
CONVERSATION_TU_129,"Que tal adquirir um atributo de um novo poder?"
CONVERSATION_TU_130,"Atributo de um poder?"
CONVERSATION_TU_131,"Você concluiu o treinamento da ordem da cavalaria, Kasel?"
CONVERSATION_TU_132,"Hahaha. É claro que sim!"
CONVERSATION_TU_133,"Tudo bem, não tem jeito. Você tem alguns livros de poderes?"
CONVERSATION_TU_134,"Há um atributo que você pode adquirir nos livros de poderes que você já tem, Kasel. Vamos tentar!"
CONVERSATION_TU_135,"Como eu faço isso?"
CONVERSATION_TU_136,"Primeiro, abra a janela Herói e selecione o herói cujos poderes você deseja realçar."
CONVERSATION_TU_137,"Toque em Poderes para abrir a janela de poderes, e então toque no poder para o atributo que deseja adquirir."
CONVERSATION_TU_138,"Haverá um botão Adquirir Atributo. Você pode realçar os atributos de poder se tiver livros de poder suficientes."
CONVERSATION_TU_139,"Vamos tentar!"
CONVERSATION_TU_175,"Você não apenas adquire melhores atributos de poder,"
