KEY,Japanese
Sub1_Rephy_1_5_28,わかった～じゃあ行ってくるね、バイバイ～
Sub1_Rephy_1_5_29,これ待たんか！遊びにいくのではないのだぞ、レピィ！村の外には一度も出ておらんだろう？
Sub1_Rephy_1_5_30,どれほど危険な所なのか説明してやろう、よく聞くがいい。
Sub1_Rephy_1_5_31,まず、誰にでもついていってはいかん...お金はこうやって内ポケットに...
Sub1_Rephy_1_5_32,うん......うん......Zzzzzzzzzzzzzz......
Sub1_Rephy_1_5_33,それから首都オルベルには近づいてはならん。邪悪な魂がいっぱいあるからの。
Sub1_Rephy_1_5_34,我々が信用できるのは、やはり賢者ローレイン...またか！こら、わしの言った事を復唱してみろ！
Sub1_Rephy_1_5_35,...ん？え～っとぉ～そうだ！賢者...賢者レピィは行くよ。薄明かりの丘を探しにね～
Sub1_Rephy_1_5_36,信用できる人がい～っぱいいる、首都オルベルに！
Sub1_Rephy_1_5_37,そんじゃ行ってくるね！元気で～またねっ！
Sub1_Rephy_1_5_38,うむ、体に気をつけるんじゃぞ、レピィ！お前は我がタミア族の賢者だ！
Sub1_Rephy_1_5_39,...ん？こら、待て！首都オルベルに行くだと！？
Sub1_Rephy_1_5_40,ばかもの！賢者ローレインを探すのじゃ！
Sub1_Rephy_1_5_41,......もう...行ってしまったか...
Sub1_Rephy_1_5_42,青き星の番人...女王様...そしてご先祖様...どうかあの子を見守ってください。
Sub1_Rephy_2_1_1,うわぁー！ここが首都オルベルかぁ～！！
Sub1_Rephy_2_1_2,すごぉーい、でっかい！人もいっぱいいる～！
Sub1_Rephy_2_1_3,魂もいっぱいだ～！ん？あれは光の魂...あれは闇の魂...あれは灰色の魂かな...
Sub1_Rephy_2_1_4,わぁ～やっぱり首都は何でもあるんだねー！
Sub1_Rephy_2_1_5,おい...キミ...あまり見かけない種族だな、首都には何の用だ？
Sub1_Rephy_2_1_6,ん？タミア族だよ？タミア族知らないの？
Sub1_Rephy_2_1_7,レピィは魂の導き手だよ。キミも死んだらレピィが青き星に案内してあげるね～
Sub1_Rephy_2_1_8,なっ...この毛むくじゃら...俺に今死ねというのか！
Sub1_Rephy_2_1_9,こんなきつい時に、そんなこと言ってると大変な目にあうぞ。お前！通行証は持っているだろうな？
Sub1_Rephy_2_1_10,つうこうしょう？なにそれ、食べもの？
Sub1_Rephy_2_1_11,通行証も知らんのか？獣人族なら誰でも持っているはずなのに...どうも怪しい。おい！ちょっとついて来い！
Sub1_Rephy_2_1_12,いいよ～あっ！そうだ。村長が知らない人についてっちゃダメって言ってたっけ。
Sub1_Rephy_2_1_13,じゃあね～
Sub1_Rephy_2_1_14,ま...待て！止まれ、毛むくじゃらめ！
Sub1_Rephy_2_1_15,あっ、赤い猫耳のヒト！レピィ、獣人族見るの初めて！わぁ～ムキムキの猫さんもいる！
Sub1_Rephy_2_1_16,ひゃっ、冷たい！丸い石から水が出てくる！水の妖精の魔法かな？
Sub1_Rephy_2_1_17,あははっ！首都ってホントにすごいな～！ん？これ何だろ？
Sub1_Rephy_2_1_18,(ひそひそ)ねぇ...あれ何者？獣人族？それとも新しいペットかしら？
Sub1_Rephy_2_1_19,(ひそひそ)わからないわ、それより...あのモコモコの尻尾...あらまぁ！
Sub1_Rephy_2_1_20,(ひそひそ)はぁ...耳がぴょこぴょこ動いて、まるでちょうちょみたいだな...
Sub1_Rephy_2_1_21,(ひそひそ)あっ！あっちにも別のがいる。あれは...服を着たレッドパール？
Sub1_Rephy_2_1_22,か～～わい～～い！！
Sub1_Rephy_2_1_23,うーん？...何かにつきまとわれているような...あっ！レピィ、やることあるんだった！
Sub1_Rephy_2_1_24,薄明かりの丘を探すには、賢者に聞かないと！賢者...って誰だっけ？
Sub1_Rephy_2_1_25,ね...ねぇ坊や。どうしたの？困ったことがあったら私に言ってね～
Sub1_Rephy_2_1_26,レピィは坊やじゃない！タミア族の賢者レピィなの！
Sub1_Rephy_2_1_27,あら、ごめんなさいね～賢者様。じゃ、私に言って！何でも教えてあげる～
Sub1_Rephy_2_1_28,...ここの賢者って誰？賢者に会うにはどこに行ったらいいの？
Sub1_Rephy_2_1_29,賢者？...首都に賢者なんていたか？いたような、いなかったような～
Sub1_Rephy_2_1_30,いるじゃないか。賢者の坊や、僕たちが別の賢者の居場所を教えてあげるよ...ただし、その前に...
Sub1_Rephy_2_1_31,そのモコモコのしっぽ触らせてー！！！
Sub1_Rephy_2_1_32,わーっ、はなせ！レピィのしっぽ触らないで！
Sub1_Rephy_2_1_33,今すぐ尻尾から手を放しなさい！この無礼なやつらめ！
Sub1_Rephy_2_1_34,あっち行け！...ん？キミは誰？
Sub1_Rephy_2_1_35,いいかげんにしろ！...ん？そういう坊やこそ誰だ？
Sub1_Rephy_2_1_36,おまえ...タミア族だな？どうして首都にタミア族が？
Sub1_Rephy_2_1_37,えっ？キミ、タミア族のこと知ってるんだね～うれしいな！
Sub1_Rephy_2_1_38,まぁな...ていうか、いつの間にため口を...こう見えても俺はなぁ！
Sub1_Rephy_2_1_39,すごい！2人で会話してる！2倍のかわいらしさ！か～～わい～～い！！
Sub1_Rephy_2_1_40,悠長に話している場合じゃないぞ。早くここを離れよう。
Sub1_Rephy_2_1_41,うーん...しかしあの人が教えてくれた時空間ワープ...本当に大丈夫か...どうすれば...
Sub1_Rephy_2_1_42,そこにいたな、毛むくじゃらめ！動くな...って、知り合いも呼んだのか！2人とも止まれ！
Sub1_Rephy_2_1_43,おい、坊や...お前、一体何をしでかしたんだ？
Sub1_Rephy_2_1_44,坊やじゃないよ、レピィっていうんだ～賢者レピィ。
Sub1_Rephy_2_1_45,わかったわかった、レピィ。まずはここを離れるぞ！
Sub1_Rephy_2_1_46,頼むぞ...時空間ワープ、ちゃんと効いてくれよ！
Sub1_Rephy_2_1_47,あれっ！どこ行った！？いなくなっちゃった...あーあ...
Sub1_Rephy_2_1_48,うふふふ...お金のにおいがする～後をつけてみよーっと、うふふっ！
Sub1_Rephy_2_2_1,うわああああ～っ！
Sub1_Rephy_2_2_2,あぁ～痛たた...んっ？ここどこ？
Sub1_Rephy_2_2_3,イヤなにおい...これ、闇の魂だよ！それもたくさんいる！
Sub1_Rephy_2_2_4,いたたた...腰が...ん、ここは...地下迷宮じゃないか。今、何時だ？えっと...時間は変わってないな。
Sub1_Rephy_2_2_5,あいつ、緊急時には信用して使ってみろだと！？時空間じゃなくて空間だけ変わったじゃないか！
Sub1_Rephy_2_2_6,ニクスめ、また実験に俺を利用してやがったな。今度会ったら...ブツブツ...
Sub1_Rephy_2_2_7,ねぇ！赤い熊さん！レピィたちどこに行ったらいいの？
Sub1_Rephy_2_2_8,こいつ...口の聞き方がめちゃくちゃだな。俺はオディだ。そしてレッドパールの...いや、オディでいい。
Sub1_Rephy_2_2_9,オディ！早く出ようよ！ここ、闇の魂でいっぱいなんだ！気持ち悪いよ！
Sub1_Rephy_2_2_10,最初からため口を聞くとは...レピィ、お前何歳だ？
Sub1_Rephy_2_2_11,レピィ、14歳！
Sub1_Rephy_2_2_12,何だよ～タミア族の14歳っていったらまだガキじゃないか...いいか！俺はもう数百年という歳月を...
Sub1_Rephy_2_2_13,オホン...子どもに醜い姿を...とにかく！これからおじさんと呼べ。オディおじさんだ！
Sub1_Rephy_2_2_14,うん！わかった。オディッチ！
Sub1_Rephy_2_2_15,はぁっ？オディッチ？
Sub1_Rephy_2_2_16,オディおじさんは長すぎるもん。オディッチの方がいいよ！さぁ、早く行こうよ！
Sub1_Rephy_2_2_17,はぁ...わかった、もういい...オディッチで...
Sub1_Rephy_2_3_1,ねぇねぇ、ここから出るにはどうすればいいの？
Sub1_Rephy_2_3_2,そうだな...王城地下迷宮なら、こっちへ行けばいいだろう。
Sub1_Rephy_2_3_3,2日前にも迷宮に行ってきたから、間違いないはずだ。ゴホン。
Sub1_Rephy_2_3_4,すご～い！じゃあオディッチを信じるね～
Sub1_Rephy_2_4_1,ここ、王城の地下なのにどうして魔族だらけなの？
Sub1_Rephy_2_4_2,...そういう事はむやみに聞くんじゃないぞ、レピィよ。
Sub1_Rephy_2_4_3,大人の事情ってもんがあるのさ。
Sub1_Rephy_2_4_4,オディッチ！ホントに道、わかってる？
Sub1_Rephy_2_4_5,も...もちろん...前にも来たからな...だから、ここからま～っすぐ行けばいいんだ...たぶん？
Sub1_Rephy_2_4_6,えーっ...あやしいなぁ。
Sub1_Rephy_2_5_1,うっ...魔族が...闇の魂が多すぎるよ。レピィたちここで死んじゃうの？
Sub1_Rephy_2_5_2,バカなことを！こんな所で死んでたまるもんか！俺は方向音痴だが必ず出口を...うっ...
Sub1_Rephy_2_5_3,...................................
Sub1_Rephy_2_5_4,...................................
Sub1_Rephy_2_5_5,安心して...レピィがオディッチの魂を必ず青き星に連れていってあげるから...
Sub1_Rephy_2_5_6,コラ！あきらめるのが早い！
Sub1_Rephy_2_5_7,ジャジャーン！救援者、登場～！今、絶体絶命じゃありませんか？
Sub1_Rephy_2_5_8,ここはレクィナにお任せを～あなたの大切な命を有・料・で！お助けしま～す！えへへっ！
Sub1_Rephy_2_5_9,ん？何だ...それにいきなり有料だと...一体いくらなんだ...？
Sub1_Rephy_2_5_10,(ひそひそ)...でどうですか、お客さん！
Sub1_Rephy_2_5_11,何だと～！そんな大金持ってないぞ！
Sub1_Rephy_2_5_12,おっと！ご心配なく～お客さんたちにはお金以外の物をもらいますから～
Sub1_Rephy_2_5_13,そのかわり、後でやっぱナシってのはダメ！どうする？決定？
Sub1_Rephy_2_5_14,うん！けって～い！じゃあ、レピィたちと一緒に戦うの？
Sub1_Rephy_2_5_15,なんで即答なんだ、お前は！
Sub1_Rephy_2_5_16,はぁ...仕方ないか...こんな状態だし...わかった、頼むぞ！
Sub1_Rephy_2_5_17,うふふっ！よぉーし、取り引き成立！
Sub1_Rephy_2_5_18,ではでは、すぐに迷宮を抜け出しましょう～！
Sub1_Rephy_2_6_1,さぁさぁ、いらっしゃ～い！こんな毒マルーム、初めて見るでしょ？
Sub1_Rephy_2_6_2,マンティコアも一発で青き星に直行する猛毒だよ―！
Sub1_Rephy_2_6_3,.........いらっしゃい......ませ...
Sub1_Rephy_2_6_4,ちょっとちょっと！契約通りやってもらわないと～！
Sub1_Rephy_2_6_5,今日の売り上げが5倍以下だったら、あと5日延長だからね～ふふふ！
Sub1_Rephy_2_6_6,いらっしゃいませ～劇薬処方の毒はなんでもありだよ～！
Sub1_Rephy_2_6_7,神秘の霊物、レッドパールが自信を持っておすすめしますよ！！
Sub1_Rephy_2_6_8,わぁ！オディッチ、すごい！
Sub1_Rephy_2_6_9,レピィも負けてらんないもんね！燃えろ、神の灯火！
Sub1_Rephy_2_6_10,ねぇ...あれってさっき広場にいた可愛いコたちじゃない？
Sub1_Rephy_2_6_11,あぁっ！そうよ！きっとあのお店のマスコットなのね！
Sub1_Rephy_2_6_12,劇薬処方？魔族を倒せる毒もあるのかな？
Sub1_Rephy_2_6_13,えぇ！もちろんありますとも～！さぁいらっしゃい！今から先着順で50名様！
Sub1_Rephy_2_6_14,うちのマスコットを1分ずつ！触らせてあげますよ～！
Sub1_Rephy_2_6_15,何だって！！！
Sub1_Rephy_2_6_16,買います！こっちが先だ！こっち！早く早くー！！
Sub1_Rephy_2_6_17,はいは～い、ちゃんと並んでくださいね！
Sub1_Rephy_2_6_18,..........................................................
Sub1_Rephy_2_6_19,............たす...け...て........................
Sub1_Rephy_2_6_20,780...890...1300...オッケー！2人ともよく頑張りました！
Sub1_Rephy_2_6_21,今日の売り上げは何と10倍！ふふっ！ねぇねぇ、長期アルバイトするつもりない？
Sub1_Rephy_2_6_22,...ハハ...俺たち今、ちゃんと生きてるよな？
Sub1_Rephy_2_6_23,...うん...オディッチの魂は...まだ星光の橋に行ってないよ...
Sub1_Rephy_2_6_24,ま、嫌なら別にいいけど～！じゃ、これ受け取って。バイト代！
Sub1_Rephy_2_6_25,ウチら狐の獣人は計算が得意なの。今日はおかげでがっぽり稼げたしね。
Sub1_Rephy_2_6_26,さてと、そろそろ店じまいしたいんだけど...常連さんが来ないなあ～
Sub1_Rephy_2_6_27,ちょっと迎えに行ってみようかな！じゃ、2人とも気が変わったらいつでも連絡してね！バイバ～イ！
Sub1_Rephy_2_6_28,...あれだけこき使っておいて、冷たいもんだな。
Sub1_Rephy_2_6_29,どれどれ...おぉっ！バイト代、結構入ってるぞ？
Sub1_Rephy_2_6_30,.........................................
Sub1_Rephy_2_6_31,ん？レピィ、どうしたんだ？
Sub1_Rephy_2_6_32,...レピィ、魂の導き手の初任務を成功させたいんだけど...
Sub1_Rephy_2_6_33,首都にいるらしい賢者もまだ見つからないし...変なヒトばっかりだし...
Sub1_Rephy_2_6_34,首都にいる賢者？というと...ローレインのことか？
Sub1_Rephy_2_6_35,あっ！そうだよ！ローレイン！その名前だと思う！
Sub1_Rephy_2_6_36,なぜ首都でその人を探すんだ？それならエリドラのエルフの森に行かなきゃダメだ！
Sub1_Rephy_2_6_37,じゃあ、賢者は首都にいないんだ？だったらエリドラに行けばいっか～
Sub1_Rephy_2_6_38,...タミア族は全部お前みたいに...何でもホイホイ前向きなのか？
Sub1_Rephy_2_6_39,えっ？知らな～い、でもレピィ、村長からいつもしっかりしろって言われてたぁ～
Sub1_Rephy_2_6_40,.........村長も苦労しただろうな......
Sub1_Rephy_2_6_41,失礼するよ、ここにある「劇薬処方」のお店はもう店じまいしたのかな？
Sub1_Rephy_2_6_42,................................................................
Sub1_Rephy_2_6_43,ローレイン、あなたがどうしてここに！？
Sub1_Rephy_2_6_44,そのヒトがローレイン？わぁ～！首都に賢者がいた！レピィは間違ってなかった！
Sub1_Rephy_2_6_45,あなたはオディ？久しぶりね。元気かしら？私、毒を買いにきたの。
Sub1_Rephy_2_6_46,この店の錬金術師が作った毒は、魔族退治によく効くから。
Sub1_Rephy_2_6_47,ところで...その横にいる者は...タミア族のようね。
Sub1_Rephy_2_6_48,うん！レピィだよ！魂の導き手だよ！
Sub1_Rephy_2_6_49,青き星の女王の祝福を受けし賢者。あなたにお目にかかれるとは...エルフ族の賢者ローレイン、光栄です。
Sub1_Rephy_2_6_50,なっ！？こいつが...そんなにすごいやつだったのか？
Sub1_Rephy_2_6_51,エヘン！レピィはいつもすごいもんね！賢者ローレイン！薄明かりの丘はどこなの？
Sub1_Rephy_2_6_52,レピィは早くこの灯火で、道を見失った魂を導かないといけないんだ！
Sub1_Rephy_2_6_53,...薄明かりの丘は...この王国に2か所残っています。
Sub1_Rephy_2_6_54,ガルア平原とオグリア山。ですが...そこは星光すら届かない暗き場所...魔族がいるはずです。
Sub1_Rephy_2_6_55,今、薄明かりの丘が無事かどうかは...私にも分かりません。
Sub1_Rephy_2_6_56,大丈夫だよ！レピィがサササッと行って見てくるから！近道はどっち？
Sub1_Rephy_2_6_57,この首都からだと...ガルア平原ですね。
Sub1_Rephy_2_6_58,しかしあそこは、闇の魂が満ちている場所...あなたの味方になる光の魂はいないでしょう。
Sub1_Rephy_2_6_59,レピィ強いもん！どんなに暗くても、レピィがこの灯火で全部導いてあげるよ～
Sub1_Rephy_2_6_60,ローレイン...先に経験した者として言うが、口ではこいつには勝てないぞ。
Sub1_Rephy_2_6_61,では...青き星の加護により、無事に薄明かりの丘が照らされんことを...
Sub1_Rephy_2_6_62,暗黒にお気をつけください。魂の導き手よ。
Sub1_Rephy_2_6_63,うん、ありがとう！バイバイ～みんな、レピィもう行くね！
Sub1_Rephy_2_6_64,本当にそのまま行くつもりか！まったく考えもせずに...ちょっと待て！
Sub1_Rephy_2_6_65,わっ、いたっ！オディッチ～、なんでレピィの尻尾の毛を抜くの？
Sub1_Rephy_2_6_66,ちょっと待てって！この尻尾の毛の時間を追えば、お前がどこにいるのかわかるからな！
Sub1_Rephy_2_6_67,今日は...俺の不手際で迷宮に落ちて、お前の大切な時間を奪ってしまっただろ。
Sub1_Rephy_2_6_68,借りを作るのはイヤでな。いつか必ずこの借りは返してやる。
Sub1_Rephy_2_6_69,うわぁ～！じゃあ、レピィたちまた会えるんだね！
Sub1_Rephy_2_6_70,そうとも、レピィ。怪我には気をつけろ。もし危険な時は俺の名前を呼ん...
Sub1_Rephy_2_6_71,じゃあ行くね！オディッチ、バイバ～イ！賢者、バイバ～イ！
Sub1_Rephy_2_6_72,まったく...最後までこれか...わははは！
Sub1_Rephy_2_6_73,ところで...オディッチとは...？
Sub1_Rephy_2_6_74,...頼むから、何も聞かないでくれ...
Sub1_Rephy_3_1_1,クンクン...ニオイ...嫌なニオイがする...闇の魂だらけだよ...
Sub1_Rephy_3_1_2,ここに薄明かりの丘があるはずなのに...どこだかわかんないよ！
Sub1_Rephy_3_1_3,そうだ！神の灯火に聞いてみようかな？薄明かりの丘はどこー？
Sub1_Rephy_3_1_4,うわぁ～！あっちだね！あーっ、待ってよ～！
Sub1_Rephy_3_1_5,............???????
Sub1_Rephy_3_2_1,あれ？ずっとニオイがする...レピィ、お風呂に入ってまだ3か月しか...
Sub1_Rephy_3_2_2,レピィからにおうのかな？いや！レピィはいいニオイだもん！
Sub1_Rephy_3_2_3,この嫌なニオイ...これは...魔族だ！
Sub1_Rephy_3_3_1,う...魔族がいっぱいいる...どうしよう...光の魂よ！助けて！
Sub1_Rephy_3_3_2,......誰もいないよ...レピィを助けてくれる光の魂が...
Sub1_Rephy_3_3_3,ううん！きっと誰か来てくれる！
Sub1_Rephy_3_3_4,...呼ばれている......誰かに...呼ばれている...
Sub1_Rephy_3_3_5,えっ？キミだぁれ？
Sub1_Rephy_3_3_6,......ジェーン...グレイ...
Sub1_Rephy_3_4_1,キミ...いったい何者？レピィは...光の魂を呼んだんだよ。
Sub1_Rephy_3_4_2,なのに...キミからは魔族と似たニオイがする...
Sub1_Rephy_3_4_3,...私はジェーン...あなたの声が...頭の中で聞こえた...
Sub1_Rephy_3_4_4,(ヘンだ...確かに魔族のニオイがするのに...ちょっとだけ光の魂が感じられる...)
Sub1_Rephy_3_4_5,......危険よ......下がって！魔族だわ...倒さないと！
Sub1_Rephy_3_5_1,...怪我は...ない...？
Sub1_Rephy_3_5_2,(この子が光の魂なのかどうかはわからないけど...まぁ、いっか～命の恩人だし...)
Sub1_Rephy_3_5_3,うん！助けてくれてありがとう！僕はレピィ！タミア族って知ってる？
Sub1_Rephy_3_5_4,...タミア族、知らないわ...私...知らない事ばかりなの...
Sub1_Rephy_3_5_5,何が好きなのか...家族はいるのか...私...何も知らないの...
Sub1_Rephy_3_5_6,えっ、さっき言ってたよ！ジェーン・グレイって～
Sub1_Rephy_3_5_7,ステキな名前だね！
Sub1_Rephy_3_5_8,...ジェーン......ステキなの？
Sub1_Rephy_3_5_9,ウンウン！それにすっご～く強いもん！レピィ、ジェーンみないな強い人初めて見た！
Sub1_Rephy_3_5_10,カッコい～んだよ！
Sub1_Rephy_3_5_11,そう...ジェーンは...ステキで...カッコいい...
Sub1_Rephy_3_5_12,でも...知りたいの...私は何者なのか...
Sub1_Rephy_3_5_13,もしかして...記憶をなくしちゃったの？
Sub1_Rephy_3_5_14,光の魂がもっと強かったら、レピィが助けてやれたのに...
Sub1_Rephy_3_5_15,でも、なんでこんな気持ち悪いところに一人でいるの？仲間はいないの？
Sub1_Rephy_3_5_16,仲間...急にいなくなったわ...面白い事ができたって...
Sub1_Rephy_3_5_17,ここが...ジェーンの故郷だと言ってたわ...何か思い出すかもって一緒に来たのに...
Sub1_Rephy_3_5_18,悪い人たちだね！一緒に来たなら約束は守らないと！
Sub1_Rephy_3_5_19,.......人じゃないの...悪魔なの...
Sub1_Rephy_3_5_20,...えっ？？悪魔？
Sub1_Rephy_3_5_21,(うーん...話せば話すほど正体がわからないよ...でも...光の魂は感じられる...)
Sub1_Rephy_3_5_22,(記憶を失ったコを放っておくのもあれだし...そうだ！)
Sub1_Rephy_3_5_23,ジェーン！レピィと一緒に来る？レピィ、ここで薄明かりの丘を探してるんだ！
Sub1_Rephy_3_5_24,...薄明かりの...丘...？
Sub1_Rephy_3_5_25,うん！そこで神の灯火を使って星光の橋を明るく照らすんだ！道を見失った魂が迷わないようにね～
Sub1_Rephy_3_5_26,...明るい光...ジェーン、光が好き......
Sub1_Rephy_3_5_27,よ～し、じゃあ一緒に行こう！
Sub1_Rephy_3_6_1,神の灯火よ！薄明かりの丘はどこ？
Sub1_Rephy_3_6_2,こっちだよ！早く行こう～
Sub1_Rephy_3_6_3,...その灯り、見たことあるわ...魂の灯...キラキラした橋の上にある青い灯...
Sub1_Rephy_3_6_4,その光を追いかけていたら...誰かに...下に引っ張られたの...とても暗くて...寒い場所...
Sub1_Rephy_3_6_5,誰もいない闇......もうあそこには行きたくないわ...
Sub1_Rephy_3_6_6,(...星光の橋を知ってる...このコ、死んだことがあるんだ...)
Sub1_Rephy_3_6_7,(青き星に向かってた魂...その魂を誰かが無理やり闇に染めて...復活させるなんて...)
Sub1_Rephy_3_6_8,うん！もうそんな事は起きないからね！レピィが灯火で案内してあげる！
Sub1_Rephy_3_6_9,レピィはタミア族の賢者！魂の導き手を信じて！
Sub1_Rephy_3_6_10,.........うん...
Sub1_Rephy_3_7_1,ん？この大きな建物の破片は何だろ？ああっ！レピィ、これ首都で見たことある！王城だ！
Sub1_Rephy_3_7_2,城って、王様とお姫様、騎士が住んでる場所だよね？
Sub1_Rephy_3_7_3,でも、全部壊れちゃってる...ここにも魔族が来たんだ...
Sub1_Rephy_3_7_4,......私、ここ知ってるわ.........
Sub1_Rephy_3_7_5,ホント？何か思い出した？
Sub1_Rephy_3_7_6,ここ...大勢の人が...きれいなドレスを着て...くるくる回りながら踊っていたの...
Sub1_Rephy_3_7_7,...明るい灯がいっぱい...それに音楽...私が好きな、ワルツ......
