KEY,Thai
STAT_TYPE.HP_ON_SECOND,ฟื้นฟู HP/วินาที
STAT_TYPE.HP_RATIO_ON_DAMAGE,อัตราฟื้นฟู HP/ถูกโจมตี
STAT_TYPE.HP_RATIO_ON_ATTACK,อัตราฟื้นฟู HP/โจมตี
STAT_TYPE.HP_RATIO_ON_KILL,อัตราฟื้นฟู HP/กำจัดศัตรู
STAT_TYPE.HP_RATIO_ON_WAVE,อัตราฟื้นฟู HP/ต่อสู้
STAT_TYPE.HP_RATIO_ON_SECOND,อัตราฟื้นฟู HP/วินาที
STAT_TYPE.MAX_MP,HP สูงสุด
STAT_TYPE.MP_ON_DAMAGE,ฟื้นฟู MP/ถูกโจมตี
STAT_TYPE.MP_ON_ATTACK,ฟื้นฟู MP/โจมตี
STAT_TYPE.MP_ON_KILL,ฟื้นฟู MP/กำจัดศัตรู
STAT_TYPE.MP_ON_WAVE,ฟื้นฟู MP/ต่อสู้
STAT_TYPE.MP_ON_SECOND,ฟื้นฟู MP/วินาที
STAT_TYPE.ATTACK_SPEED,ความเร็วโจมตี
STAT_TYPE.MOVE_SPEED_MMS,ความเร็วเคลื่อนที่
STAT_TYPE.PHYSICAL_CRITICAL_DODGE_CHANCE,ต้านทานคริติคอลกาย
STAT_TYPE.MAGICAL_CRITICAL_DODGE_CHANCE,ต้านทานคริติคอลเวทย์
STAT_TYPE.HP,HP ปัจจุบัน
STAT_TYPE.CCACCURACY,แม่นยำสถานะ
STAT_TEAMLEVEL,เลเวลทีม
STAT_TEAMEXP,ค่าประสบการณ์ทีม
STAT_VIPLEVEL,เลเวลวีไอพี
STAT_VIPEXP,ค่าประสบการณ์วีไอพี
STAT_LEVEL,เลเวล
STAT_EXP,ค่าประสบการณ์
STAT_STAR,ดาว
STAT_GRADE,อันดับ
STAT_TYPE.ADD_MP_ON_DAMAGE_R,ฟื้นฟู MP/ถูกโจมตี
STAT_TYPE.ADD_MP_ON_ATTACK_R,ฟื้นฟู MP/โจมตี
STAT_TYPE.ADD_MP_ON_TIME_R,ฟื้นฟู MP/วินาที
EQUIP_SORT_TYPE.STAR_UP,จำนวนของดาว(+)
EQUIP_SORT_TYPE.STAR_DOWN,จำนวนของดาว(-)
EQUIP_SORT_TYPE.LEVEL_UP,เลเวลการอัพเกรด(+)
EQUIP_SORT_TYPE.LEVEL_DOWN,เลเวลการอัพเกรด(-)
EQUIP_SORT_TYPE.GRADE_UP,อันดับ(+)
EQUIP_SORT_TYPE.GRADE_DOWN,อันดับ(-)
ITEM_SORT_TYPE.GRADE_UP,อันดับ(+)
ITEM_SORT_TYPE.GRADE_DOWN,อันดับ(-)
ITEM_SORT_TYPE.LEVEL_UP,ตามเลเวล(+)
ITEM_SORT_TYPE.LEVEL_DOWN,ตามเลเวล(-)
MATCH_TIER_TYPE.BRONZE,Bronze
MATCH_TIER_TYPE.SILVER,Silver
MATCH_TIER_TYPE.GOLD,Gold
MATCH_TIER_TYPE.PLATINUM,Platinum
MATCH_TIER_TYPE.DIAMOND,Diamond
MATCH_TIER_TYPE.MASTER,Master
MATCH_TIER_TYPE.ROYAL_MASTER,รอยัลมาสเตอร์
MATCH_TIER_TYPE.CHALLENGER,ผู้ท้าทาย
MATCH_TIER_TYPE.CHAMPION,Champion
OPERATION_TYPE.MOD_POWER_R,โจมตี
OPERATION_TYPE.MOD_PHYSICAL_POWER,โจมตีกาย
OPERATION_TYPE.MOD_PHYSICAL_POWER_R,โจมตีกาย
OPERATION_TYPE.MOD_MAGICAL_POWER,โจมตีเวทย์
OPERATION_TYPE.MOD_MAGICAL_POWER_R,โจมตีเวทย์
OPERATION_TYPE.MOD_MAX_HP,HP สูงสุด
OPERATION_TYPE.MOD_MAX_HP_R,HP สูงสุด
OPERATION_TYPE.MOD_PHYSICAL_DEFENCE,ป้องกันกาย
OPERATION_TYPE.MOD_PHYSICAL_DEFENCE_R,ป้องกันกาย
OPERATION_TYPE.MOD_MAGICAL_DEFENCE,ป้องกันเวทย์
OPERATION_TYPE.MOD_MAGICAL_DEFENCE_R,ป้องกันเวทย์
OPERATION_TYPE.MOD_DEFENCE_R,พลังป้องกัน
OPERATION_TYPE.MOD_PHYSICAL_CRITICAL_CHANCE,อัตราคริกาย
OPERATION_TYPE.MOD_MAGICAL_CRITICAL_CHANCE,อัตราคริเวทย์
OPERATION_TYPE.MOD_CRITICAL_CHANCE,อัตราคริ
OPERATION_TYPE.MOD_PHYSICAL_DODGE_CHANCE,หลบหลีกกาย
OPERATION_TYPE.MOD_MAGICAL_DODGE_CHANCE,หลบหลีกเวทย์
OPERATION_TYPE.MOD_DODGE_CHANCE,อัตราการหลบหลีก
OPERATION_TYPE.MOD_PHYSICAL_BLOCK_CHANCE,บล็อคกาย
OPERATION_TYPE.MOD_MAGICAL_BLOCK_CHANCE,บล็อคเวทย์
OPERATION_TYPE.MOD_BLOCK_CHANCE,อัตราการบล็อค
OPERATION_TYPE.MOD_PHYSICAL_PIERCE_POWER,เจาะเกราะกาย
OPERATION_TYPE.MOD_MAGICAL_PIERCE_POWER,เจาะเกราะเวทย์
OPERATION_TYPE.MOD_PIERCE_POWER,เจาะเกราะ
OPERATION_TYPE.MOD_PHYSICAL_HIT_CHANCE,แม่นยำกาย
OPERATION_TYPE.MOD_MAGICAL_HIT_CHANCE,แม่นยำเวทย์
OPERATION_TYPE.MOD_HIT_CHANCE,แม่นยำ
OPERATION_TYPE.MOD_HP_STEAL_POWER,ดูด HP
OPERATION_TYPE.MOD_ANTI_CC_CHANCE,ต้านทานสถานะ
OPERATION_TYPE.MOD_HEAL_POWER,รักษา
OPERATION_TYPE.MOD_RECOVER_POWER,ฟื้นฟู
OPERATION_TYPE.MOD_PHYSICAL_CRITICAL_POWER,ดาเมจคริกาย
OPERATION_TYPE.MOD_MAGICAL_CRITICAL_POWER,ดาเมจคริเวทย์
OPERATION_TYPE.MOD_CRITICAL_POWER,ความเสียหายคริติคอล
OPERATION_TYPE.MOD_ATTACK_SPEED,ความเร็วโจมตี
OPERATION_TYPE.MOD_ATTACK_SPEED_R,ความเร็วโจมตี
OPERATION_TYPE.MOD_MP_ON_KILL,ฟื้นฟู MP/กำจัดศัตรู
OPERATION_TYPE.MOD_HP_RATIO_ON_WAVE,ฟื้นฟู HP/ต่อสู้
OPERATION_TYPE.MOD_MP_ON_WAVE,ฟื้นฟู MP/ต่อสู้
OPERATION_TYPE.MOD_PHYSICAL_WEAKNESS,ดาเมจกายเพิ่มขึ้น
OPERATION_TYPE.MOD_PHYSICAL_TOUGHNESS,ต้านทานดาเมจกาย
OPERATION_TYPE.MOD_MAGICAL_WEAKNESS,ดาเมจเวทย์เพิ่มขึ้น
OPERATION_TYPE.MOD_MAGICAL_TOUGHNESS,ต้านทานดาเมจเวทย์
OPERATION_TYPE.MOD_TOUGHNESS,ลดความเสียหาย
OPERATION_TYPE.MOD_MP_ON_ATTACK_R,ปริมาณการฟื้น MP เมื่อโจมตี
OPERATION_TYPE.MOD_MP_ON_TIME_R,ฟื้นฟู MP/วินาที
OPERATION_TYPE.MOD_CRITICAL_DODGE_CHANCE,ต้านทานคริติคอล
OPERATION_TYPE.MOD_PHYSICAL_CRITICAL_DODGE_CHANCE,ต้านทานกายคริติคอล
OPERATION_TYPE.MOD_MAGICAL_CRITICAL_DODGE_CHANCE,ต้านทานคริติคอลเวทย์
OPERATION_TYPE.MOD_MP_ON_DAMAGE_R,เพิ่มปริมาณการฟื้น MP เมื่อถูกโจมตี
OPERATION_TYPE.MOD_PHYSICAL_BLOCK_POWER,ลดความเสียหายเมื่อป้องกันความเสียหายทางกายภาพ
OPERATION_TYPE.MOD_MAGICAL_BLOCK_POWER,ลดความเสียหายเมื่อป้องกันความเสียหายทางเวทย์
OPERATION_TYPE.MOD_BLOCK_POWER,ลดความเสียหายเมื่อบล็อค
OPERATION_TYPE.MOD_HIT_CC_CHANCE,แม่นยำสถานะ
ITEM_ACTION_TYPE.RECOVER_STAMINA,ฟื้นฟูสเตมิน่า
SELECT_REWARD.RECEIVED_SELECTED_REWARD,รับรางวัลที่เลือก
MAIL.RECEIVED_MAIL_ATTACHMENT,ได้รับจดหมาย
COMMON.PARENTHESES_NUMBER,({1})
PORTAL.LAST_BATTLE_POSITION,กลับไป\nจุดก่อนหน้า
COMMON.COMMON_OPEN,เปิด
ITEM.NOT_FOR_SALE,ไม่สามารถขายได้
INVENTORY.OPEN_PACKAGE_COUNT,เปิด{1}ครั้ง
INVENTORY.PACKAGE_RANDOM_SELECT,สุ่ม {1} ชิ้น
INVENTORY.SELECT_OPTION_NOTIFICATION_TEXT,ไม่มีออพชั่นที่เลือกได้\nหากต้องการเปลี่ยนออพชั่น ให้แตะรีเซ็ตออพชั่น
HERO_SKILL.GET_SKILL_HERO_LEVEL,เรียนเมื่อเลเวล {1} 
ITEM_TYPE.AWAKE_CHALLENGE,Fragment
ACHIEVEMENT.ACHIEVEMENT_REWARD_TITLE,ของรางวัลภารกิจ
EQUIP.EQUIP_OPEN_OPTION_LEVEL,+{1}:
EQUIP.EQUIP_HIDE_GRADE_STAT_TEXT,อัพเกรด+{1}: เพิ่มค่าสถานะ
EQUIP.EQUIP_OPTION_STAT_TEXT,สแตทเพิ่มเติม
EQUIP_ENCHANT.SET_OPTION,ออปชั่นเซต
EQUIP.EQUIP_SET_OPTION_NUMBER,เซต {1}:
EQUIP_AWAKEN.EQUIP_AWAKEN_CONFIRM_USE_MATERIAL_MSG,อุปกรณ์นี้มีระดับดาวสูง ต้องการใช้เป็นวัสดุหรือไม่?
HERO_STAT.NOT_ENOUGH_AWAKE_MATERIAL,Fragment ไม่เพียงพอ
HERO_STAT.NOT_ENOUGH_TRANSCEND_MATERIAL,คลิกที่ไอเท็มที่ขาดแคลนเพื่อย้ายไปยังการสร้าง
HERO_STAT.ENOUGH_AWAKE_MATERIAL,ท่านสามารถเข้าห้องพิสูจน์ตนเพื่อวิวัฒนาการฮีโร่
HERO_STAT.ENOUGH_TRANSCEND_MATERIAL,สามารถเข้าห้องแห่งการทดสอบและดำเนินการจุติได้
HERO_STAT.IN_BATTLE,กำลังต่อสู้ในห้องพิสูจน์ตน
HERO_STAT.IN_PURIFYING,สกัด
HERO_STAT.IN_TRANSCEND_PURIFYING,เข้าห้องแห่งการชำระและกำลังดำเนินการจุติ
HERO_NOTIFY_TRANSCEND_PURIFY,เข้าห้องแห่งการชำระและกำลังดำเนินการจุติ
HERO_STAT.FULLY_AWAKEN,วิวัฒนาการฮีโร่
HERO_STAT.STATE_AWAKENING,กำลังวิวัฒนาการ
HERO_STAT.STATE_TRANSCENDING,กำลังทำการจุติ
HERO_STAT.STATE_FULLY_AWAKEN,วิวัฒนาการสูงสุด
HERO_STAT.STATE_FULLY_TRANSCENDED,จุติระดับสูงสุด
DUNGEON_DIFFICULTY_TYPE.EASY,ง่าย
DUNGEON_DIFFICULTY_TYPE.NORMAL,ปกติ
DUNGEON_DIFFICULTY_TYPE.HARD,ยาก
DUNGEON_DIFFICULTY_TYPE.HELL,นรก
NODE_FUNCTION.ALL_NODE_FUNCTION_LOCKED,ต้องเคลียร์แชปเตอร์ {1} ด่าน {2} ก่อน
NODE_FUNCTION.CURRENT_NODE_FUNCTION_LOCKED,ต้องเคลียร์แชปเตอร์ {1} ด่าน {2} ก่อน
NODE_FUNCTION.NOT_READY,กำลังเตรียมข้อมูล
MATCH.MATCH_SEASON_REMAIN_LABEL_MINUTE,เหลืออีก {3} นาที
RUNE.EQUIP_INFO_TAKEOFF,ถอด
RUNE.RUNE_ALERT_SELECT_EQUIP,เลือกอุปกรณ์ที่ต้องการใส่รูน
RUNE.RUNE_EQUIP_ASK_MESSAGE,คุณต้องการใส่รูนที่ช่องนี้ใช่หรือไม่?
RUNE.RUNE_EQUIP_ASK_TITLE,ใส่รูน
RUNE.RUNE_STAT,ออปชั่นรูน
RUNE.RUNE_TYPE_ACCESSORY_ONLY,รูนสำหรับเครื่องประดับ
RUNE.RUNE_TYPE_ARMOR_ONLY,รูนสำหรับอุปกรณ์ป้องกัน
RUNE.RUNE_TYPE_WEAPON_ONLY,รูนสำหรับอาวุธ
RUNE.RUNE_WEAPON_ARMOR,รูนสำหรับอาวุธและชุดเกราะ
RUNE.RUNE_WEAPON_SECONDGEAR,รูนสำหรับอาวุธและอุปกรณ์เสริม
RUNE.RUNE_ARMOR_SECONDGEAR,รูนสำหรับชุดเกราะและอุปกรณ์เสริม
RUNE.RUNE_WEAPON_ARMOR_SECONDGEAR,รูนสำหรับอาวุธ ชุดเกราะ และอุปกรณ์เสริม
RUNE.RUNE_UNEQUIP_ASK_MESSAGE,คุณต้องการถอดรูนหรือไม่ \n(รูนที่ถูกถอดออกจะถูกทำลาย)
RUNE.RUNE_UNEQUIP_ASK_TITLE,รักษารูน
RUNE.RUNE_ALERT_NO_EMPTY_SLOT,ไม่มีช่องว่างเพื่อใส่รูน\nกรุณาถอดรูนที่มีอยู่ก่อน
RUNE.RUNE_PRESERVE_ASK_MESSAGE,ใช้ {1} รูบี้\nเพื่อเก็บรักษารูนนี้ไว้หรือไม่?
ITEM.COMMON_GROWTH_REWARD_COUNT,มีอยู่:{1}
ITEM.BOOSTER_END_DURATION_TIME,เวลาที่เหลือ : {1}ชม. {2} นาที
ITEM.BOOSTER_END_MESSAGE,ผลของ Booster หมดลงแล้ว
BATTLE.AUTO_BUTTON_DISABLED,สามารถใช้ คำสั่ง 'อัตโนมัติ' ได้ในขณะที่เจ้ากำลังเคลีย์ด่าน
BATTLE.CANNOT_REMOVE_FORCED_HERO,นำฮีโร่คนนี้ออกจากปาร์ตี้ในดันเจี้ยนนี้ไม่ได้
PAY_SHOP.BUY_GEM_BASIC_BONUS_ADD_MSG,(โบนัสพื้นฐาน)
PAY_SHOP.BUY_GEM_DAILY_ADD_MSG,"(เมื่อเชื่อมต่อทุกวัน, เป็นเวลา 30 วัน)"
PAY_SHOP.BUY_GEM_FIRST_BONUS_ADD_MSG,(รางวัลการซื้อครั้งแรก)
PAY_SHOP.BUY_GEM_DAY_BONUS,(โบนัสวันที่ {1})
PAY_SHOP.RUBY_MONTHLY_BENEFIT,ทุกๆ{1}วันที่เชื่อมต่อ จะได้รับ {2} รูบี้รวมโบนัสแล้วได้รับรูบี้ทั้งหมด {3}
PAY_SHOP.BOOSTER_MONTHLY_BENEFIT,ใช้งาน {2} เป็นเวลา {1} วัน\สามารถใช้บูสเตอร์ซ้ำได้
PAY_SHOP.BUY_BOOSTER_APPLY_IMMEDIATELY,(ใช้ทันทีหลังจากซื้อ)
PAY_SHOP.BUY_GEM_BLACKFRIDAY_BONUS_ADD_MSG,โบนัสแบล็คฟรายเดย์
SCENARIO_QUEST.REWARD_TITLE,ภารกิจเสร็จสิ้น
GACHA.FREE_GACHA_ITEM_COUNT,ตั๋วสุ่ม{1}
GUILD.GUILD_RANK_NEW_MEMBER,สมาชิกใหม่กิลด์
GUILD.GUILD_CHAT_NEW_MEMBER,คุณ {1} ได้เข้ากิลด์แล้ว ร่วมต้อนรับสมาชิกกิลด์คนใหม่กันเถอะ!
GUILD.GUILD_CHAT_WITHDRAW,คุณ {1} ได้ออกจากกิลด์แล้ว 
GUILD.GUILD_CHAT_CHANGE_RANK,คุณ {1} ได้เปลี่ยนตำแหน่งเป็น {2} แล้ว
GUILD.GUILD_RANK_GHOST_MEMBER,วิญญาณ
GUILD.GUILD_JOIN_REQUEST_COMPLETED,[FF7F00]คุณได้สมัครขอเข้าร่วมกิลด์แล้ว\nคุณจะได้เข้ากิลด์ทันทีที่การร้องขอของคุณได้รับการอนุมัติ
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,มีคำขอเข้าร่วมที่กำลังรออยู่
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,จำเป็นต้องใช้เวลารอเพื่อเข้าร่วมใหม่
SYSTEM.LABEL_REMAIN_DAY_HOUR,{1}d {2}h
SYSTEM.LABEL_REMAIN_HOUR_MINUTE,{1}h {2}min
SYSTEM.LABEL_REMAIN_MIN_SEC,{1}min {2}sec
SYSTEM.LABEL_REMAIN_SEC,{1}sec
SYSTEM.LABEL_REMAIN_DAY,{1}d
SYSTEM.LABEL_REMAIN_HOUR,{1}h
SYSTEM.LABEL_REMAIN_MIN,{1}min
GUILD.GUILD_CONFIRM_KICK,คุณต้องการจะขับไล่ {1} ออกจากกิลด์หรือไม่?
GUILD.GUILD_CONFIRM_RANK,คุณต้องการแต่งตั้ง {1} ให้เป็น {2} หรือไม่?
GUILD.GUILD_LEVELUP_MAXLEVEL,กิลด์เลเวลสูงสุดแล้ว
GUILD.GUILD_LEVELUP_NOT_ENOUGH_AP,แต้มกิจกรรมกิลด์ไม่เพียงพอ ต้องการ {1} แต้ม เพื่ออัพเลเวล
SYSTEM.REMAIN_TIME_DAY_HOUR,{1}d {2}h
SYSTEM.REMAIN_TIME_HOUR_MINUTE,{1}h {2}min
SYSTEM.REMAIN_TIME_MIN_SEC,{1}min {2}sec
SYSTEM.REMAIN_TIME_SEC,{1}sec
SYSTEM.REMAIN_TIME_DAY,{1}d
SYSTEM.REMAIN_TIME_HOUR,{1}h
SYSTEM.REMAIN_TIME_MIN,{1}min
CurrentMaxTranscended,ขณะนี้อยู่ในระดับจุติสูงสุด
SELECT_TRANSCEND_ATTR,เลือกทักษะจุติ
TUTORIAL.TUTORIAL_BACKBUTTON_WARNING,Cannot Process 'Back Button'
RESULT_TYPE.INVALID_PARTY,ไม่พบปาร์ตี้
RESULT_TYPE.PARTY_FULL,ปาร์ตี้เต็มแล้ว
RESULT_TYPE.SLOT_FULL,ปาร์ตี้เต็มแล้ว
RESULT_TYPE.BANNED,ถูกไล่ออกจากปาร์ตี้
INVEN_USE_STAMINA3,ต้องการใช้ {1} จำนวนเท่าไหร่?
STAMINA_TYPE.CHALLENGE_TOWER_KEY,คิวบ์
STAMINA_TYPE.CHICKEN,สเตมิน่า
STAMINA_TYPE.HIDEOUT_KEY,กุญแจเข้าดันเจี้ยนระดับสูง
STAMINA_TYPE.EVENT_DUNGEON_TICKET,ตั๋วเข้าเทศกาล
CONTENT_WAVE_TEXT,ระลอก {1}
