KEY,Thai
Sub1_Rephy_2_1_19,(กระซิบ) ข้าก็ไม่รู้ แต่... ดูหางฟูฟ่องของมันสิ... โอ้ โอ้!
Sub1_Rephy_2_1_20,(กระซิบ) ฮา... เจ้าเห็นขนปุยๆ ที่หูคู่นั้นมั้ย ดูปุกปุยเหลือเกิน...
Sub1_Rephy_2_1_21,(กระซิบ) หา! มีอีกตัวตรงนั่น นั่นมัน... เรดเพอร์สวมเสื้อผ้าเหรอ
Sub1_Rephy_2_1_22,ช่างน่ารักเหลือเกิน!
Sub1_Rephy_2_1_23,เอ่อ... ข้ารู้สึกว่าข้ามีอะไรบางอย่างที่สำคัญต้องทำ... ใช่แล้ว! Rephy ต้องทำอะไรสักอย่าง!
Sub1_Rephy_2_1_24,ข้าต้องไปถามนักปราชญ์เกี่ยวกับเนินเขาแห่งม่านหมอก... นักปราชญ์ชื่ออะไรนะ
Sub1_Rephy_2_1_25,ฮ-เฮ้ เจ้าเด็กน้อย เจ้ากำลังมีปัญหาอะไรรึเปล่า ข้ายินดีจะช่วยหากเจ้าต้องการความช่วยเหลือนะ
Sub1_Rephy_2_1_26,ข้าไม่ใช่เด็กน้อยนะ! ข้าชื่อ Rephy นักปราชญ์แห่งเผ่า Tamian!
Sub1_Rephy_2_1_27,อุ้ย! โทษที นักปราชญ์ เจ้าจะขอให้ข้าช่วยแทนนางก็ได้นะ ข้าช่วยเจ้าได้ทุกเรื่อง
Sub1_Rephy_2_1_28,ใครคือนักปราชญ์ของที่นี่ ข้าจะไปพบนักปราชญ์ได้ที่ไหน
Sub1_Rephy_2_1_29,นักปราชญ์เหรอ มีนักปราชญ์ใน Orvel ด้วยเหรอ รู้สึกคุ้นๆ นะ... อาจจะมีมั้ง
Sub1_Rephy_2_1_30,ฟังนะ เจ้านักปราชญ์ตัวน้อย เราจะช่วยตามหานักปราชญ์คนนั้นอย่างแน่นอน แต่ตอนนี้...
Sub1_Rephy_2_1_31,ขอข้าสัมผัสขนอันนุ่มนิ่มของเจ้าก่อน!
Sub1_Rephy_2_1_32,ปล่อยนะ! อย่ามาแตะขนของข้า! ข้าไม่ชอบ!
Sub1_Rephy_2_1_33,ปล่อยหางข้านะ! โอ้ย พวกเจ้าเนี่ยไม่มีมารยาทเลย!
Sub1_Rephy_2_1_34,ไปให้พ้น! หือ เจ้าเป็นใคร
Sub1_Rephy_2_1_35,หยุดเดี๋ยวนี้นะ! หือ เจ้าเป็นใครกัน เจ้าเด็กน้อย
Sub1_Rephy_2_1_36,เจ้า... เจ้าเป็นชาว Tamian แล้วชาว Tamian มาทำอะไรที่เมือง Orvel กันล่ะเนี่ย
Sub1_Rephy_2_1_37,เอ๋ เจ้ารู้จักชนเผ่า Tamian ด้วยเหรอ ว้าว! ว่าไงพี่น้อง!
Sub1_Rephy_2_1_38,ใช่ แต่... ทำไมเจ้าถึงพูดกับข้าแบบนั้น ข้าเป็นผู้ใหญ่แล้วนะ ไม่ใช่เพื่อนเล่นของเจ้าสักหน่อย
Sub1_Rephy_2_1_39,โอ้มายก็อด! ดูพวกเขาพูดกันสิ! แบบนี้ยิ่งน่ารักขึ้นเป็นสองเท่าเลย!
Sub1_Rephy_2_1_40,เราคุยกันที่นี่ไม่ได้ เราต้องหนีจากพวกคนเหล่านี้
Sub1_Rephy_2_1_41,ฮืม... แต่วาร์ปมิติเวลา... ไม่ค่อยจะปลอดภัย... ข้าควรจะทำยังไงดี
Sub1_Rephy_2_1_42,เขาอยู่นี่เอง! เจ้าตัวขน! หยุดตรงนั้นนะ! อะไรกัน เจ้ามีเพื่อนด้วยเหรอ พวกเจ้าทั้งคู่ หยุดเดี๋ยวนี้นะ!
Sub1_Rephy_2_1_43,เฮ้ เจ้าเด็กน้อย... เจ้าไปทำอะไรมาเนี่ย
Sub1_Rephy_2_1_44,ข้าไม่ใช่เด็กน้อย ข้าชื่อ Rephy นักปราชญ์ Rephy
Sub1_Rephy_2_1_45,โอเค Rephy เราต้องชิ่งแล้ว!
Sub1_Rephy_2_1_46,ได้โปรด... ขอให้วาร์ปมิติเวลาครั้งนี้ได้ผลเถอะ!
Sub1_Rephy_2_1_47,เกิดอะไรขึ้น พวกเขาไปไหนแล้ว หายตัวไปเฉยเลย...
Sub1_Rephy_2_1_48,ฮ่าฮ่าฮ่า... ข้าตามพวกมันไปดีกว่า เจ้าสองตัวนั้นต้องทำให้ข้ารวยแน่ๆ! ฮี่ฮี่!
Sub1_Rephy_2_2_1,โว้ววว!
Sub1_Rephy_2_2_2,โอ้ย เจ็บจัง! หา เราอยู่ที่ไหนกันเนี่ย
Sub1_Rephy_2_2_3,กลิ่นที่ร้ายกาจนั่น... ดวงวิญญาณที่มืดมนแน่ๆ! เต็มไปหมดเลย!
Sub1_Rephy_2_2_4,โอ้ย หลังข้า อืม... ที่นี่คือ... เขาวงกตใต้ดิน! เรามาอยู่ในช่วงเวลาไหนเนี่ย ขอข้าดูแป๊บ... ดูเหมือนว่าเวลาไม่มีการเปลี่ยนแปลง
Sub1_Rephy_2_2_5,เจ้าหมอนั่นบอกให้ข้าใช้วาร์ปในยามฉุกเฉิน แต่มันเป็นแค่วาร์ปมิติ ไม่ใช่วาร์ปมิติเวลา!
Sub1_Rephy_2_2_6,(พึมพำ) เขาใช้ข้าทดสอบสิ่งประดิษฐ์ของเขาอีกแล้ว เพื่อนที่ไหนทำกันแบบนี้ ข้าไม่ปล่อยเจ้าไว้แน่... Nyx
Sub1_Rephy_2_2_7,เฮ้! หมีแดง! แล้วเราควรจะไปที่ไหนล่ะทีนี้
Sub1_Rephy_2_2_8,ข้าบอกเจ้าแล้ว อย่าพูดกับข้าเหมือนข้าเป็นเพื่อนเล่นของเจ้า! ข้ามีชื่อว่า Oddy และข้าเป็นเรดเพอร์ ไม่ใช่หมีแดง... เฮ้อ ช่างมันเถอะ
Sub1_Rephy_2_2_9,เฮ้ Oddy! เราออกจากที่นี่กันเถอะ! มีดวงวิญญาณที่มืดมนมากเกินไปในที่แห่งนี้และมันทำให้ข้ารู้สึกขนลุกขนพอง!
Sub1_Rephy_2_2_10,Rephy เจ้าอายุเท่าไหร่ เจ้ารู้ใช่มั้ยว่าเจ้าควรพูดมีหางเสียงกับคนที่แก่กว่าเจ้า
Sub1_Rephy_2_2_11,ข้าอายุ 14 ปี!
Sub1_Rephy_2_2_12,อะไรนะ ชาว Tamian อายุ 14 ยังถือว่าเป็นเด็กนะ ข้าอยู่บนโลกนี้มาเป็นร้อยๆ ปี...
Sub1_Rephy_2_2_13,ฮืม... บางทีข้าไม่ควรเทศน์อะไรแบบนี้ให้เจ้าเด็กนี่ฟัง ยังไงก็แล้วแต่ เจ้าควรเรียกข้าว่ามิสเตอร์ Oddy!
Sub1_Rephy_2_2_14,โอเค ลุง Oddy!
Sub1_Rephy_2_2_15,อะไรนะ ลุง Oddy เหรอ
Sub1_Rephy_2_2_16,ข้าไม่ชอบคำว่ามิสเตอร์ ข้าชอบลุง เอาล่ะ เรารีบออกไปจากที่นี่กันเถอะ!
Sub1_Rephy_2_2_17,เฮ้อ... เอาตามที่เจ้าสบายใจเลย ลุง Oddy ก็จะไปเหมือนกัน
Sub1_Rephy_2_3_1,เฮ้! แล้วเราจะออกจากที่นี่ทางไหนกัน
Sub1_Rephy_2_3_2,ขอข้านึกแป๊บ ถ้าที่แห่งนี้คือเขาวงกตหลวงใต้ดิน เราควรจะไปทางนี้
Sub1_Rephy_2_3_3,ข้ามาที่นี่เมื่อสองวันที่แล้ว ดังนั้นทางนี้น่าจะถูกแหละ *อะแฮ่ม*
Sub1_Rephy_2_3_4,ว้าว! โอเค งั้นข้าจะเชื่อท่าน ลุง Oddy
Sub1_Rephy_2_4_1,ถ้าที่นี่คือเขาวงกตหลวงใต้ดิน ทำไมถึงมีปีศาจเยอะแยะแบบนี้
Sub1_Rephy_2_4_2,เจ้าไม่ควรถามอะไรแบบนั้นโผงผางออกมานะ Rephy
Sub1_Rephy_2_4_3,ฮืม แต่บางทีก็เข้าใจได้นะหากเด็กตัวน้อยๆ จะไม่รู้ว่าอะไรควรไม่ควร
Sub1_Rephy_2_4_4,ลุง Oddy! ท่านรู้ทางออกจริงๆ เหรอ
Sub1_Rephy_2_4_5,น-แน่นอน ข้าบอกเจ้าแล้วว่าข้าเคยมาที่นี่ เอ่อ... จากตรงนี้ เราเดินตรงไปทางนั้นได้ น่าจะนะ...
Sub1_Rephy_2_4_6,หืมม... ดูเหมือนไม่ใช่ทางนั้นนะ
Sub1_Rephy_2_5_1,อึ๋ย... ปีศาจ... ดวงวิญญาณที่มืดมนเต็มไปหมด เราจะรอดมั้ยเนี่ย
Sub1_Rephy_2_5_2,หยุดพูดจาไร้สาระได้แล้ว! ไม่มีใครจะตายที่นี่หรอก! ข้าแค่หลงทิศนิดหน่อย แต่ข้ารู้ทางออก... เฮ้อ
Sub1_Rephy_2_5_3,...................................
Sub1_Rephy_2_5_4,...................................
Sub1_Rephy_2_5_5,ไม่ต้องห่วงนะ... ข้าจะนำทางวิญญานของท่านไปสู่ดวงดาวสีน้ำเงินก่อนที่ข้าจะไป
Sub1_Rephy_2_5_6,หยุดเลย! เจ้าไม่ควรยอมแพ้ง่ายๆ แบบนี้!
Sub1_Rephy_2_5_7,แต่น แต๊น! ในที่สุดคำอธิษฐานของเจ้าก็ได้รับการตอบรับแล้ว! พวกเจ้ากำลังตกอยู่ในสถานการณ์เสี่ยงตายใช่มั้ย
Sub1_Rephy_2_5_8,ปล่อยให้เป็นหน้าที่ของ Requina เอง ข้าจะช่วยชีวิตของพวกเจ้าด้วยราคาที่สมเหตุสมผล! ฮ่าฮ่า!
Sub1_Rephy_2_5_9,หือ ราคา... ราคาอะไร เท่าไหร่กันแน่
Sub1_Rephy_2_5_10,ก็จะประมาณ... *กระซิบ*
Sub1_Rephy_2_5_11,หา แพงมาก!
Sub1_Rephy_2_5_12,ไม่เลย! แต่ไม่ต้องห่วง เจ้าแค่ต้องทำอะไรบางอย่างให้ข้าแทนเงิน
Sub1_Rephy_2_5_13,แต่เจ้าต้องทำให้ข้า ไม่ว่าจะเป็นอะไรก็ตาม! ตกลงมั้ย
Sub1_Rephy_2_5_14,โอเค! ตกลง! เจ้าจะช่วยเราสู้พวกมันได้หรือยัง
Sub1_Rephy_2_5_15,อย่าตอบตกลงเร็วแบบนั้นสิ!
Sub1_Rephy_2_5_16,แต่... เราไม่มีทางเลือก เราเกือบจะตายกันจริงๆ แล้ว โอเค ตกลง!
Sub1_Rephy_2_5_17,หุหุหุ! เยี่ยมมาก! ถือว่าเราตกลงกันแล้วนะ!
Sub1_Rephy_2_5_18,งั้นออกจากเขาวงกตนี้กันเลย!
Sub1_Rephy_2_6_1,มา! มาดูนี่สิ! เจ้าไม่เคยเห็นเห็ดพิษแบบนี้ที่ไหนมาก่อนเลยใช่มั้ย
Sub1_Rephy_2_6_2,พิษของมันเพียงพอที่พา Manticore ไปสู่ดวงดาวสีน้ำเงินได้เลยทันที!
Sub1_Rephy_2_6_3,ยินดีต้อนรับ...
Sub1_Rephy_2_6_4,เจ้าทำอะไรน่ะ เจ้าต้องทุ่มเททั้งกายและใจในการโปรโมตของพวกนี้ นั่นคือข้อตกลงของเราไง!
Sub1_Rephy_2_6_5,หากเจ้าไม่สามารถทำให้ยอดขายเพิ่มขึ้น 5 เท่าจากที่ข้าทำได้วันนี้ ข้อตกลงเราจะเพิ่มเวลาขึ้นอีก 5 วันนะ! หุหุ!
Sub1_Rephy_2_6_6,ยินดีต้อนรับ! เรามีพิษทุกชนิดบนโลกที่นี่!
Sub1_Rephy_2_6_7,เรดเพอร์อย่างข้ารู้เรื่องพวกนี้ดี! เข้ามาเลือกชมได้เลย!
Sub1_Rephy_2_6_8,ว้าว! เยี่ยมไปเลย ลุง Oddy!
Sub1_Rephy_2_6_9,Rephy จะพยายามอย่างเต็มที่เหมือนกัน! ตะเกียงของพระเจ้า จงส่องสว่างด้วยเถิด!
Sub1_Rephy_2_6_10,ดูนั่นสิ... นั่นมันเจ้าขนฟูน่ารักที่เราเจอที่จัตุรัสนิ
Sub1_Rephy_2_6_11,โอ้! ใช่เลย! ข้าว่าพวกเขาเป็นมาสคอตให้กับร้านนั่นนะ!
Sub1_Rephy_2_6_12,พิษเหรอ มีพิษสำหรับฆ่าปีศาจมั้ย
Sub1_Rephy_2_6_13,โอ้! แน่นอน เรามีอยู่แล้ว! เข้ามาเลย! มาก่อน ได้ก่อน สำหรับคนที่ต่อแถว 50 คนแรก!
Sub1_Rephy_2_6_14,เจ้าจะได้เล่นกับมาสคอตของร้านเป็นเวลา 1 นาที!
Sub1_Rephy_2_6_15,อะไรกันเนี่ย!?
Sub1_Rephy_2_6_16,ข้า! ข้ามาก่อน! ข้า! ข้าก่อน!
Sub1_Rephy_2_6_17,โอเค โอเค กรุณาต่อแถวด้วย!
Sub1_Rephy_2_6_18,..........................................................
Sub1_Rephy_2_6_19,ได้โปรด... ช่วยข้าด้วย...
Sub1_Rephy_2_6_20,"780... 890... 1,300... โอเค! เจ้าสองคนทำได้ดีมากวันนี้!"
