KEY,"ChineseTraditional"
CS_CHE_H1_4_013,"反正他就是個壞傢伙啦！偷了梅伊姊姊衣服的小偷壞蛋惡靈！"
CS_CHE_H1_4_014,"好啊！就讓我來幫姊姊奪回衣服吧！"
CS_CHE_H1_4_015,"露娜！你一個人危險吶！"
CS_CHE_H1_4_016,"？？？"
CS_CHE_H1_4_017,"別急呀！"
CS_CHE_H1_4_018,"...剛剛看露娜的攻擊好像起不了作用耶？"
CS_CHE_H1_4_019,"梅伊姊姊的攻擊倒是有起作用...嗯..."
CS_CHE_H1_4_020,"剛剛梅伊穿的衣服分明與惡靈穿的衣服之間發揮了某種氣息..."
CS_CHE_H1_4_021,"咦？兩件不都是梅伊姊姊做的衣服嗎？"
CS_CHE_H1_4_022,"嗯，這之間一定有關連。"
CS_CHE_H1_4_024,"梅伊，你手邊還有沒有剩下的衣服？"
CS_CHE_H1_4_025,"啊，有的。就是剛剛為了要拿給露娜而準備的小尺寸衣服一件還有..."
CS_CHE_H1_4_026,"...除此之外，應該還有幾件的..."
CS_CHE_H1_4_027,"...？"
CS_CHE_H1_4_028,"先拿來看看吧。"
CS_CHE_H1_4_029,"哇！好可愛！真的好可愛啊！"
CS_CHE_H1_4_030,"哈哈，謝謝！唉呀～露娜真是太可愛了～"
CS_CHE_H1_4_032,"所以真的合我尺寸的...除了這件之外就沒了嗎？"
CS_CHE_H1_4_033,"嗯...覺得有點害羞啊！哈哈..."
CS_CHE_H1_4_034,"哈哈哈哈...那件很涼爽吧？"
CS_CHE_H1_4_035,"...但...但是很適合呀！"
CS_CHE_H1_4_036,"兔耳朵兔耳朵！"
CS_CHE_H1_4_037,"高個子姐姐跟露娜一樣！"
CS_CHE_H1_4_038,"哈哈，也只好這樣囉。"
CS_CHE_H1_4_039,"如果如我預料的話，必須要穿上梅伊的衣服才能..."
CS_CHE_H1_4_040,"打倒那些穿著梅伊衣服的惡靈。"
CS_CHE_H1_4_041,"小心地...慢慢地接近他..."
CS_CHE_H1_4_042,"突擊！！！"
CS_CHE_H1_4_043,"哈哈哈哈，這孩子真有趣！"
CS_CHE_H1_4_044,"唉呀～不管了啦！等等我阿！"
CS_CHE_H1_4_045,"啊！露娜，一個人衝過去太危險了啦！一起走嘛！"
CS_CHE_H1_5_001,"這是第三件，姊姊，是不是還有三件？"
CS_CHE_H1_5_002,"嗯，現在找回一半了。"
CS_CHE_H1_5_003,"但是我做的衣服怎麼會有這奇特的力量呀？"
CS_CHE_H1_5_004,"惡靈們留下衣服變成了光點消失了！而且周圍的其他怪物也是！真奇怪呀！"
CS_CHE_H1_5_005,"的確是神奇的事吶！就算惡靈被打倒了，也不會這麼簡單的被淨化..."
CS_CHE_H1_5_006,"先專心找剩下的三件衣服，以及研究如何離開這裡的方法吧！"
CS_CHE_H1_5_007,"好像聚集越多惡靈的地方必定會有穿著衣服的惡靈..."
CS_CHE_H1_5_008,"那我們去那邊吧。"
CS_CHE_H1_6_001,"這應該是最後一群了吧？"
CS_CHE_H1_6_002,"已經找回五件了，所以這裡應該是最後了。"
CS_CHE_H1_6_003,"這麼快就結束啦？人家想要打打更多的南瓜！"
CS_CHE_H1_6_004,"我還是有點擔心我們還沒找到回去的方法..."
CS_CHE_H1_6_005,"我們先找到最後一件衣服再來想這個問題吧。"
CS_CHE_H1_7_001,"...？那個該不會是..."
CS_CHE_H1_7_002,"等等，好像哪裡怪怪的。梅伊，那是你做的衣服對吧？"
CS_CHE_H1_7_003,"嗯？啊，是的！這是我最早開始做的衣服之一。"
CS_CHE_H1_7_004,"這個氛圍....有點奇妙，不像惡靈的感覺？"
CS_CHE_H1_7_005,"因為我不是惡靈，我只不過是一個魔法師。"
CS_CHE_H1_7_006,"...！！"
CS_CHE_H1_7_007,"哈哈哈，不用太緊張。"
CS_CHE_H1_7_008,"很高興見到你，梅伊。很抱歉讓你捲入我的事情裡。"
CS_CHE_H1_7_009,"...尼克斯？是尼克斯對吧？我還以為惡靈是以你的模樣現身了呢..."
CS_CHE_H1_7_010,"哈哈哈，是有這樣的可能啦。"
CS_CHE_H1_7_011,"我要的這些衣服都沒有辜負我的期望呢。"
CS_CHE_H1_7_012,"真的很感謝你。"
CS_CHE_H1_7_013,"你要的衣服？"
CS_CHE_H1_7_014,"啊，這位是尼克斯，平時神出鬼沒的特異魔法師。"
CS_CHE_H1_7_015,"這次他為了大型的慶典活動，提供了很多高檔布材與裁線喔。"
CS_CHE_H1_7_016,"以這些布材為基底，他定了幾件萬聖節要用的主題衣服，剩下的就依照我喜歡的來製作。"
CS_CHE_H1_7_017,"那麼目前為止我們所蒐集的衣服，以及穿著的衣服都是..."
CS_CHE_H1_7_018,"用這個材料做的嗎？"
CS_CHE_H1_7_019,"可以這麼說，因為急用這些衣服，所以我開啟了傳送門先取了幾件。"
CS_CHE_H1_7_020,"但是卻無意間把你們捲進這個旋渦裡..."
CS_CHE_H1_7_021,"如果嚇到你們的話我很抱歉。"
CS_CHE_H1_7_022,"因為你已經先預付了價錢，而且剩下的織線與布料也隨我使用，所以沒關係啦。"
CS_CHE_H1_7_023,"但是現在這是什麼情況呀...？"
CS_CHE_H1_7_024,"嗯...對不起，現在沒時間解釋這麼多了。"
CS_CHE_H1_7_025,"現在你必須作我的對手。"
CS_CHE_H1_7_026,"對手？"
CS_CHE_H1_7_027,"就是與我戰鬥的意思，因為在試驗中失敗了，我的身體無法依照我的意志動作。"
CS_CHE_H1_7_028,"這也是惡靈的把戲嗎？"
CS_CHE_H1_7_029,"是啊，雖然我已經盡最大努力在壓抑了，但還是拜託你們幫忙收服依附在這衣服裡的惡靈了。"
CS_CHE_H1_7_030,"嗯...說到這..."
CS_CHE_H1_7_031,"你就是一切問題的開端，害我們陷入危險的始作俑者對吧？"
CS_CHE_H1_7_032,"...是的，可以這麼說。雖然已經說了很多次，但還是再跟你們說聲抱歉。"
CS_CHE_H1_7_033,"算了，不打你個幾拳難解我心中的怒火。"
CS_CHE_H1_7_034,"高個子姊姊好像生氣了呢..."
CS_CHE_H1_7_035,"哈哈哈哈..."
CS_CHE_H1_8_001,"夠了，夠了！惡靈們都淨化了，你再不放下箭，我可就要死了！"
CS_CHE_H1_8_002,"...呿，你根本一拳也沒挨到，一直閃躲才活下來的。"
CS_CHE_H1_8_003,"哈哈哈，如果我真的挨了你的一拳，我的命都沒了吧？"
CS_CHE_H1_8_004,"你說是不是呀？最後一位野蠻人女戰士，屠龍者雅妮？"
CS_CHE_H1_8_005,"...嗯，這還差不多。"
CS_CHE_H1_8_006,"惡靈也全部都清除了，該告訴我們回去的方法了吧！"
CS_CHE_H1_8_007,"嗯？要回去的話無論何時都可以呀，這裡是我製造的異次元空間。"
CS_CHE_H1_8_008,"當然也是要在惡靈們通通淨化後才有可能...拜託你快放下箭！"
CS_CHE_H1_8_009,"來吧，在我的身後已經開啟一個傳送門了，需要的話就去吧。"
CS_CHE_H1_8_010,"等等！我還有疑問。"
CS_CHE_H1_8_011,"小眼睛大叔你所做的慶典是什麼呀？"
CS_CHE_H1_8_012,"小眼睛大叔...哈哈哈，真是大膽地小女孩啊！"
CS_CHE_H1_8_013,"你知道萬聖節是為了緬懷已去世的人們吧？"
CS_CHE_H1_8_014,"但是惡靈們總是干擾人們，並給人類帶來傷害。"
CS_CHE_H1_8_015,"所以我就聚集了惡靈們，舉辦一個慶典，讓他們不會去干擾人類。"
CS_CHE_H1_8_016,"雖然這事情並沒有依照我所想發展，但是由於有你們的幫忙，也是圓滿的結束了。"
CS_CHE_H1_8_017,"欸？那麼我們剛剛的打鬥都只是在跟惡靈們愉快地開派對嗎？"
CS_CHE_H1_8_018,"沒錯喔，呵呵呵。"
CS_CHE_H1_8_019,"但是這跟梅伊姊姊的衣服有什麼關聯呀？"
CS_CHE_H1_8_020,"簡單來說的話，就是衣服是惡靈們想要的，所以我就給他們了。"
CS_CHE_H1_8_021,"有想要開心打架的惡靈、想要大吃特吃的惡靈，當然還有想穿美美衣服的惡靈啦。"
CS_CHE_H1_8_022,"為了讓他們拋下執念，前往更好的世界，能夠幫助他們的，就是訂購梅伊做的衣服了。"
CS_CHE_H1_8_023,"雅妮，你所穿的衣服也是出自於某個喜好裁縫的惡靈之手喔。"
CS_CHE_H1_8_026,"...咦？是我猜錯了嗎？啊，那件是用剩餘的高級原料製作的..."
CS_CHE_H1_8_027,"哈哈哈... 不是不是啦！"
CS_CHE_H1_8_028,"唉呀，就說了裁縫是梅伊的興趣呀..."
CS_CHE_H1_8_029,"我想，梅伊所做的衣服風格範圍也是相當廣泛的吧..."
CS_CHE_H1_8_030,"真是有挑戰性啊。"
CS_CHE_H1_8_031,"欸？但是我們一定也要穿著衣服才能打倒那些穿著衣服的惡靈嗎？"
CS_CHE_H1_8_032,"這個嘛，我在創造這個異次元的時候是沒有定這個規則，我也是第一次聽到呢。"
CS_CHE_H1_8_033,"哈哈，也許是惡靈們不想跟沒參加萬聖節活動的人們一同玩耍吧。"
CS_CHE_H1_8_034,"我玩得很開心呀！我給惡靈們吃蘿蔔，看他們也玩得很開心，真是太好了！"
CS_CHE_H1_8_035,"嘻嘻，希望大家都能到蘿蔔天國那就太棒了！"
CS_CCE_C1_1_001,"咦？這不是達芙尼爾家的千金嗎？怎麼會來這裡？"
CS_CCE_C1_1_003,"...潘索尼亞的女王...！"
CS_CCE_C1_1_004,"噓，我費盡心思隱藏了身分直到抵達了勇士的國度奧勒貝利亞。"
CS_CCE_C1_1_005,"在這種公共場合就省去那些禮節吧。"
CS_CCE_C1_1_006,"欸，這樣子不就好了嘛！"
CS_CCE_C1_1_007,"您的意思是...？"
CS_CCE_C1_1_008,"今天一整天你就當我的朋友吧。"
CS_CCE_C1_1_009,"那麼，重新互相打個招呼吧。"
CS_CCE_C1_1_010,"你好啊，愛紗，早安。"
CS_CCE_C1_1_012,"是...是的，阿蒂蜜雅，早安。"
CS_CCE_C1_1_013,"自從宮裡的宴會之後，是第一次見到你呢。"
CS_CCE_C1_1_014,"所以來奧勒貝利亞是有什麼事嗎？"
CS_CCE_C1_1_015,"嗯...是因為聖誕節嗎？我不太清楚確切是為了慶祝什麼節日啦..."
CS_CCE_C1_1_016,"我聽說這裡要舉辦一個大節日，為了親自體驗所以過來的。"
CS_CCE_C1_1_017,"今年的聖誕主題是「祕密聖誕節」對吧...？"
CS_CCE_C1_1_018,"是的，今年的活動內容比較特別。"
CS_CCE_C1_1_019,"打倒主辦委員們所設下的怪物來收集硬幣..."
CS_CCE_C1_1_020,"再用這些硬幣換來的禮物拿到村里，祕密送給村里的孩子們。"
CS_CCE_C1_1_021,"這樣啊，不過我好奇公爵家的女兒為什麼會想來參加這種活動呢？"
CS_CCE_C1_1_022,"我覺得幫助百姓是貴族的責任。"
CS_CCE_C1_1_023,"孩子是國家未來的主人翁，對貴族來說，應該要不分貴賤傳遞幸福。"
CS_CCE_C1_1_024,"果然是達芙尼爾家的千金吶！"
CS_CCE_C1_1_025,"但是往常總是在你旁邊的那位跑去哪兒啦？"
CS_CCE_C1_1_026,"普莉西拉因為有事，今天就無法一起來了。"
CS_CCE_C1_1_027,"所以首先要找ㄧ個可以代替魯道夫的人選。"
CS_CCE_C1_1_028,"離活動開始前還有幾個小時...來去找人吧。"
CS_CCE_C1_1_029,"魯道夫？是那個紅色鼻子的馴鹿嗎？"
CS_CCE_C1_1_030,"是的，正常來說，ㄧ個組別要有ㄧ名聖誕使者加上ㄧ名魯道夫才算正式參加遊戲。"
CS_CCE_C1_1_031,"當然，在ㄧ個組別裡有ㄧ名以上的魯道夫也是沒有問題的。"
CS_CCE_C1_1_032,"是喔...我想說今天應該不需要護衛，所以我把他們都支開了..."
CS_CCE_C1_1_033,"可愛的馴鹿吶...我想那位應該適合喔。"
CS_CCE_C1_1_035,"那就快走吧！在別人把他帶走之前！"
CS_CCE_C1_2_001,"是這邊嗎？原來是那邊啊！"
CS_CCE_C1_2_002,"怎麼好像被追趕似的，發生什麼事了嗎？"
CS_CCE_C1_2_003,"我也不清楚，但是看起來好像有急事的樣子。"
CS_CCE_C1_2_004,"活動都還沒開始，怪物就放出來啦！"
CS_CCE_C1_2_005,"我們需要魯道夫趕緊入隊呀！"
CS_CCE_C1_2_006,"找到了！盜版聖誕使者！"
CS_CCE_C1_2_008,"喔？盜版聖誕使者？這樣說不是很失禮嗎？"
CS_CCE_C1_2_009,"看吶！我這兒不是還有魯道夫嗎？"
CS_CCE_C1_2_010,"那個魯道夫是假的！不算數啦！"
CS_CCE_C1_2_011,"而且這個活動的宗旨是分送禮物給乖寶寶不是嘛！"
CS_CCE_C1_2_012,"你不過是為了要偷人們為了聖誕使者而準備的餅乾糖果才來這裡的不是嗎？"
CS_CCE_C1_2_013,"欸？你把我這大海盜米露露看成什麼啦？"
CS_CCE_C1_2_014,"我可不是幹那種事的人好嗎？哼！"
CS_CCE_C1_2_015,"騙子！你的靈魂都告訴我了！"
CS_CCE_C1_2_016,"剛剛在梅伊商店換衣服的時候..."
CS_CCE_C1_2_017,"你就像個壞蛋ㄧ樣，ㄧ個人嚷嚷著計劃還哈哈大笑了起來！"
CS_CCE_C1_2_018,"呿，被發現了...等等，你是在我換衣服時偷窺我嗎？！"
CS_CCE_C1_2_019,"拜託，你說那什麼話啊！靈魂是遍佈各地的好嗎！"
CS_CCE_C1_2_020,"唉呀！算了，反正都被發現了就不管了啦！"
CS_CCE_C1_2_021,"為了我的零食...啊不，是為了復興大海盜團的榮耀，我要把你烤成馴鹿肉乾！"
CS_CCE_C1_2_022,"天啊！居然有這種做盡壞事的聖誕使者，真是太驚訝了！"
CS_CCE_C1_2_023,"不可原諒！祕密聖誕節活動是為了祝福孩子們才舉辦的活動！"
CS_CCE_C1_2_024,"對於這種動機不純的壞蛋，必須接受我的制裁！"
CS_CCE_C1_2_025,"這位馴鹿小弟，可以來幫幫我嗎？"
CS_CCE_C1_2_026,"喔？你是要求我當你活動中的魯道夫嗎？"
CS_CCE_C1_2_027,"我知道了！你們幫了我，之後我就當你們的魯道夫吧！"
CS_CCE_C1_2_028,"反正也沒有規定活動執行員不能編入隊伍呀！"
CS_CCE_C1_2_029,"真好講話，太棒了。"
CS_CCE_C1_2_030,"那就來一起殲滅這卑劣的聖誕使者吧！"
CS_CCE_C1_3_001,"出局吧！聖誕小偷！！"
CS_CCE_C1_3_002,"啊啊啊啊～不～我的零食啊！"
CS_CCE_C1_3_003,"嗯...我還是覺得有點抱歉啊，畢竟他也只是個孩子罷了..."
CS_CCE_C1_3_004,"沒關係啦！靈魂的年紀已經是...咦？我沒有提過嗎？"
CS_CCE_C1_3_005,"女人的年紀是祕密是吧？好吧，我不說了。"
CS_CCE_C1_3_006,"雖然我不知道你是施了什麼魔法，但一定是一個很厲害的人吧！"
CS_CCE_C1_3_007,"所以我可以怎麼稱呼你？...馴鹿小弟？"
CS_CCE_C1_3_008,"我的名字叫做樂皮，是靈鹿族的領導者。"
CS_CCE_C1_3_009,"阿蒂蜜雅，愛紗！很高興認識你們！"
CS_CCE_C1_3_010,"泰米亞族是不是...那個在艾莉朵拉森林深處的稀有種族呀？"
CS_CCE_C1_3_011,"啊...我們還沒自我介紹呢..."
CS_CCE_C1_3_012,"剛剛靈魂都已經告訴我了！"
CS_CCE_C1_3_013,"我的工作就是引導墜落於世間的靈魂前往死後的世界。"
CS_CCE_C1_3_014,"但有時候就算我引導他們去死後的世界，他們還是不肯去，最後留在我身邊的孩子也是有的。"
CS_CCE_C1_3_015,"這些孩子們就會在我旁邊唧唧喳喳地告訴我很多事情。"
CS_CCE_C1_3_016,"這些靈魂ㄧ般來說都不是怨靈嗎？"
CS_CCE_C1_3_017,"啊？這些孩子們都很善良啦，不會做壞事！"
CS_CCE_C1_3_018,"雖然偶爾會惡作劇，但是不會造成傷害。"
CS_CCE_C1_3_019,"是這樣啊...那麼請多多指教了，樂皮。"
CS_CCE_C1_3_020,"但是你身為活動執行員，怎麼會跑出活動會場找人呢？"
CS_CCE_C1_3_021,"喔，因為很多參賽者都不專心參加比賽。"
CS_CCE_C1_3_022,"他們依靠靈魂做壞事，有聖誕小偷、搗蛋鬼，還有酒鬼，共三個！"
CS_CCE_C1_3_023,"這些人都要確實抓到才行啊！"
CS_CCE_C1_3_024,"噢，原來如此。"
CS_CCE_C1_3_025,"我是不樂見第一次參加的活動就出這麼多狀況啦..."
CS_CCE_C1_3_026,"所以在活動結束之前，我們也一起幫忙吧。"
CS_CCE_C1_3_027,"但是你要讓我們參加這次的活動喔，樂皮！"
CS_CCE_C1_3_028,"嗯，那就拜託啦！"
CS_CCE_C1_4_001,"走吧，下ㄧ個去抓搗蛋鬼！！"
CS_CCE_C1_4_002,"搗蛋鬼啊...這次的人物又會搞出什麼把戲呢？"
CS_CCE_C1_4_003,"喔，這次的搗蛋鬼會趁人們睡覺時偷偷爬上床對他們惡作劇！"
CS_CCE_C1_4_005,"雖然我不懂他是在弄什麼花樣，但是嚇到人們就是不行！"
CS_CCE_C1_4_006,"我是說，上次的萬聖節沒有惡靈也沒有惡作劇，真是讓人鬆了一口氣！"
CS_CCE_C1_4_007,"如果要嚇人的話，讓他們等到明年萬聖節吧！"
CS_CCE_C1_5_001,"找到了，搗蛋鬼！噢不，是奇怪的惡魔！！"
CS_CCE_C1_5_002,"欸？！惡魔？！"
CS_CCE_C1_5_003,"唉呀，是可愛的馴鹿小弟啊！但是叫我搗蛋鬼，還是什麼奇怪的惡魔？！這可就太失禮了吧！"
CS_CCE_C1_5_004,"像我一樣善良又無害的魔族該上哪兒找啊！"
CS_CCE_C1_5_005,"妳趁晚上人們睡覺的時候偷偷溜上床，嚇壞他們了！"
CS_CCE_C1_5_006,"靈魂們聽到妳跟石棺裡那個女孩說的話了！妳知道的，那個既不能活也死不了的女孩！"
CS_CCE_C1_5_007,"你...你是怎麼聽到的？"
CS_CCE_C1_5_008,"可惡的惡魔..."
CS_CCE_C1_5_009,"妳不只把不死族帶來這座城市，"
CS_CCE_C1_5_010,"還試著鑽到床上去傷害那些無辜的人們嗎？"
CS_CCE_C1_5_011,"果然惡魔還是無法被信任的。"
CS_CCE_C1_5_012,"我們的祖先用他們的鮮血把惡魔隔絕在外，"
CS_CCE_C1_5_013,"現在妳卻試著傷害無辜的百姓..!!"
CS_CCE_C1_5_014,"啊，不是啊！等等，你們好像誤會了..."
CS_CCE_C1_5_015,"我只是找到那些做惡夢的人，試著讓他們可怕的夢變成愉悅的好夢而已呀。"
CS_CCE_C1_5_016,"欸？所以不是在惡作劇嗎？"
CS_CCE_C1_5_017,"不是啊！拜託，我甚至連魯道夫都沒有，所以也不能正式參加。"
CS_CCE_C1_5_018,"因為我是夢之惡魔，所以我只是盡我所能地讓人們在夢境中獲得愉悅.."
CS_CCE_C1_5_019,"嗯...如果是這樣的話..."
CS_CCE_C1_5_020,"樂皮，別上當了！他只是盡講些好聽的話騙你而已。"
CS_CCE_C1_5_021,"是啊，自古以來惡魔的專長就是說好聽的話誘惑欺騙人呀。"
CS_CCE_C1_5_022,"當然如果是莫鐸克或是央格文的話我不否認啦，但是我..."
CS_CCE_C1_5_023,"受死吧，惡魔！！"
CS_CCE_C1_6_001,"冤枉啊～～！！"
CS_CCE_C1_6_002,"呃...說不定她不是在惡作劇，只是真心想要消除人們的惡夢呢...？"
CS_CCE_C1_6_003,"也許她的動機是好的，但她用的方法..."
CS_CCE_C1_6_004,"對啊，人們的生命會被榨乾啊..."
CS_CCE_C1_6_005,"咦？為何好夢會把人們榨乾啊？"
CS_CCE_C1_6_007,"至少這不是關於活動的惡作劇，所以應該沒關係吧！"
CS_CCE_C1_6_008,"下ㄧ個～出發去擊退聖誕酒鬼吧！！"
CS_CCE_C1_7_001,"呵呵呵...嗝！啊～我多久沒喝到這麼好的酒啦..."
CS_CCE_C1_7_002,"唉呀，不久前一起喝酒的巨大野蠻人醉倒了呢..."
CS_CCE_C1_7_003,"話說這件衣服還真是溫暖..."
CS_CCE_C1_7_004,"這感覺就像不管是下雪還下雨，只要潛入地底就能溫暖過冬...呼..."
CS_CCE_C1_7_005,"找到你了！聖誕酒鬼！"
CS_CCE_C1_7_006,"唉呀呀～嚇我ㄧ大跳！"
CS_CCE_C1_7_007,"你說什麼？我才不是酒鬼。"
CS_CCE_C1_7_008,"我明明就很久沒喝了，居然叫我酒鬼！實在是...嗝..."
CS_CCE_C1_7_009,"噢...這身酒味！"
CS_CCE_C1_7_010,"孩子們看到該怎麼想啊！快點回家睡覺去！"
CS_CCE_C1_7_011,"反正你又沒有魯道夫，就算你穿的跟聖者有多像也不能參加比賽啦！"
CS_CCE_C1_7_012,"這麼看起來，還真的蠻像書中聖者的模樣耶..."
CS_CCE_C1_7_013,"除了他的身高與體型啦。"
CS_CCE_C1_7_014,"紅色大衣的聖者...是什麼樣的人呢？"
CS_CCE_C1_7_015,"據我看的書上描述，是一位比任何人都還要慈祥的人喔。"
CS_CCE_C1_7_016,"但是聽說對於魔族或其他惡靈比任何人都還要嚴厲。"
CS_CCE_C1_7_017,"根據世人的猜測，那件紅色衣服上沾染無數魔族的鮮血..."
CS_CCE_C1_7_018,"那不是聖者，而是勇者吧？"
CS_CCE_C1_7_019,"100年前，祖先們擊退魔族的時候，"
CS_CCE_C1_7_020,"如果我們國家能再多幾位像聖者般的勇士，或許與魔族的戰爭會更輕鬆吧。"
CS_CCE_C1_7_021,"啊，你是指那傢伙嗎？"
CS_CCE_C1_7_022,"跟尼古拉斯那傢伙的衣服感覺蠻像的。"
CS_CCE_C1_7_023,"哈哈，露亞教團也都視聖者為魔族屠殺者，真是什麼神奇的事都有啊。"
CS_CCE_C1_7_024,"還有ㄧ個魯道夫是吧？就是那傢伙騎乘的巨大筋肉怪物馴鹿？"
CS_CCE_C1_7_025,"我記得這馴鹿不是吃草，是吃魔族的啊..."
CS_CCE_C1_7_027,"我不在乎這些事！"
CS_CCE_C1_7_028,"先把你這酒鬼趕回旅館睡覺！"
CS_CCE_C1_8_001,"Zzzzz..."
CS_CCE_C1_8_002,"呃啊...酒醉的老爺爺怎麼這麼重啊？"
CS_CCE_C1_8_003,"怎麼老是用頭撞我...該不會這就是傳說中的醉拳吧？？"
CS_CCE_C1_8_004,"在100年前，知道聖者存在的矮人..."
CS_CCE_C1_8_005,"該不會他就是曾經跟勇士同行的矮人之王？"
CS_CCE_C1_8_006,"怎麼可能～矮人是最初幾百年前生存的種族呢..."
CS_CCE_C1_8_007,"反正也不能就這樣丟下這個老頭子。"
CS_CCE_C1_8_008,"我帶他去旅館吧！"
CS_CCE_C1_8_009,"我的靈魂們吶！就拜託你們啦！"
CS_CCE_C1_8_010,"...真是不得了的ㄧ天啊。"
CS_CCE_C1_8_011,"雖然發生了很多事，但我們救出了魯道夫。"
CS_CCE_C1_8_012,"我們現在終於可以正式參加活動了。"
