KEY,"ChineseTraditional"
GAME_GUIDE_0103_004_DESC,"使用特定數量的晶元所製成的精華與無限晶元所製成的無限之石來進行英雄突破。"
GAME_GUIDE_0103_005_TITLE,"在哪裡可以進行覺醒與突破？"
GAME_GUIDE_0103_005_DESC,"蒐集所有覺醒材料後可以在英雄殿堂與試煉之房進行戰鬥。戰鬥勝利後，在淨化之房消耗金幣將英雄淨化即完成覺醒。"
GAME_GUIDE_0104,"技能"
GAME_GUIDE_0104_SUM,"強化技能特性是提高戰鬥力的捷徑！前往地下監牢取得技能書吧！"
GAME_GUIDE_0104_001_TITLE,"技能特性是什麼？"
GAME_GUIDE_0104_001_DESC,"各個技能可以強化其具備的特性。強化技能特性時，依英雄的職業與技能種類的不同，需要不同的技能書。"
GAME_GUIDE_0104_002_TITLE,"技能書是什麼？"
GAME_GUIDE_0104_002_DESC,"技能書是強化英雄技能特性時所使用的材料，又分入門、大師、專家、達人。\n可以在地下監牢獲得技能書。"
GAME_GUIDE_0105,"裝備道具"
GAME_GUIDE_0105_SUM,"每個裝備都有級別與階級之分，詳細說明可以看以下資訊。"
GAME_GUIDE_0105_001_TITLE,"裝備的級別怎麼分？"
GAME_GUIDE_0105_001_DESC,"裝備分為武器、防具（鎧甲、盾牌、手套）、飾品、法珠、神器、寶物，每位英雄皆能使用。"
GAME_GUIDE_0105_002_TITLE,"裝備的階級怎麼分？"
GAME_GUIDE_0105_002_DESC,"英雄依照等級，可裝備的階級也不同。\n（例如.T1：等級1~20、T2：等級21~30、T3：等級31~40）"
GAME_GUIDE_0105_003_TITLE,"裝備的級別怎麼分？"
GAME_GUIDE_0105_003_DESC,"裝備級別分為一般、高級、稀有、英雄、上古、傳說，級別越高則裝備的能力值越高。"
GAME_GUIDE_0105_004_TITLE,"怎麼解除裝備？"
GAME_GUIDE_0105_004_DESC,"在英雄資訊窗中選擇道具後點擊裝備按鈕或是自動裝備按鈕即可穿上裝備。點擊已穿上的裝備，再點擊卸除按鈕即可解除裝備。"
GAME_GUIDE_0105_005_TITLE,"傳說武器可以在哪裡取得？"
GAME_GUIDE_0105_005_DESC,"傳說裝備可透過戰役或第8～9章節獲得。依照戰役的種類與關卡可獲得具備不同套裝效果的傳說裝備。"
GAME_GUIDE_0106,"裝備成長"
GAME_GUIDE_0106_SUM,"透過裝備的強化、覺醒、屬性強化、重鑄、附魔、裝備升級，可以獲得很厲害又強大的武器！"
GAME_GUIDE_0106_001_TITLE,"什麼是裝備強化？"
GAME_GUIDE_0106_001_DESC,"可透過強化裝備提高裝備的能力值。\n可消耗金幣來強化裝備，各裝備級別的最大強化數值不同。"
GAME_GUIDE_0106_002_TITLE,"怎麼讓裝備覺醒？"
GAME_GUIDE_0106_002_DESC,"使用相同的裝備來將裝備升星（★）。\n裝備覺醒後，裝備的能力值大幅提升，而裝備的星階（★）最多只能升到5★。\n前往鍛造所→煉製裝備→裝備覺醒，即可將裝備覺醒。"
GAME_GUIDE_0106_003_TITLE,"什麼是屬性強化？"
GAME_GUIDE_0106_003_DESC,"消耗魔法粉末與金幣，可於裝備屬性中擇一進行強化。\n前往鍛造所→煉製裝備→屬性強化，即可將屬性強化。"
GAME_GUIDE_0106_004_TITLE,"什麼是裝備重鑄？"
GAME_GUIDE_0106_004_DESC,"使用紅寶石或重鑄券可變更一項裝備的額外屬性。\n屬性會隨機變更，重鑄一次後無法變更其他屬性。\n裝備重鑄可透過鍛造所→強化裝備→裝備重鑄進行。\n重鑄7T以上裝備時可重複套用屬性。\n若是寶物則2個額外屬性都能變更。"
GAME_GUIDE_0106_005_TITLE,"什麼是附魔？"
GAME_GUIDE_0106_005_DESC,"消耗附魔卷軸與金幣，可將裝備加上新屬性。\n附魔卷軸於戰役（困難模式）、榮耀之巔及各種活動中可獲得。\n前往鍛造所→煉製裝備→附魔，即可進行附魔。"
GAME_GUIDE_0106_006_TITLE,"什麼是裝備升級？"
GAME_GUIDE_0106_006_DESC,"可消耗5★裝備和升階材料、魔法粉末、金幣提高裝備階級。\n升階裝備可在鍛造所→升階裝備中進行。"
GAME_GUIDE_0107,"專屬武器"
GAME_GUIDE_0107_SUM,"即是指特定英雄才能使用的專屬武器，利用專屬武器的固定屬性，使英雄更加強大！"
GAME_GUIDE_0107_001_TITLE,"什麼是專屬武器？"
GAME_GUIDE_0107_001_DESC,"只有特定英雄才可以使用與裝備的專屬武器，本身具備對特定英雄才會啟用的強大屬性。"
GAME_GUIDE_0107_002_TITLE,"在哪裡可以獲得專屬武器？"
GAME_GUIDE_0107_002_DESC,"專屬武器可以透過特殊道具召喚及專屬武器選擇券獲得。\n消耗競技場內獲得的勝利的獎牌，可於勝者之巔商店內購買專屬武器。"
GAME_GUIDE_0108,"神器"
GAME_GUIDE_0108_SUM,"利用挑戰之塔獲得的神器碎片取得復原的神器吧！"
GAME_GUIDE_0108_001_TITLE,"什麼是神器？"
GAME_GUIDE_0108_001_DESC,"加上特別屬性的裝備沒有品階限制，所有英雄皆可裝備。"
GAME_GUIDE_0108_002_TITLE,"神器可以在哪裡取得？"
GAME_GUIDE_0108_002_DESC,"在挑戰之塔獲得神器碎片後，可以透過復原神器來取得神器。"
GAME_GUIDE_0108_003_TITLE,"要怎麼裝備神器？"
GAME_GUIDE_0108_003_DESC,"消耗2,000,000金幣解鎖神器欄位後即可裝備。"
GAME_GUIDE_0109,"時裝"
GAME_GUIDE_0109_SUM,"穿上美麗的時裝～還可以獲得時裝效果喔！"
GAME_GUIDE_0109_001_TITLE,"在哪裡可以購買時裝？"
GAME_GUIDE_0109_001_DESC,"可以在特惠商城的時裝區內消耗紅寶石來購買時裝。"
GAME_GUIDE_0109_002_TITLE,"什麼是時裝效果？"
GAME_GUIDE_0109_002_DESC,"購買時裝後可以獲得時裝BUFF效果。\n只要持有時裝，效果就會累積作用。"
GAME_GUIDE_0110,"公會"
GAME_GUIDE_0110_SUM,"和各式各樣的人物共同參加公會專屬活動，獲得豐富的優惠吧！"
GAME_GUIDE_0110_001_TITLE,"什麼是公會？"
GAME_GUIDE_0110_001_DESC,"與其他玩家共組社群，共享多樣的公會利益與內容。"
GAME_GUIDE_0110_002_TITLE,"怎麼創建公會？"
GAME_GUIDE_0110_002_DESC,"消耗3,000,000金幣即可創建公會。"
GAME_GUIDE_0110_003_TITLE,"怎麼加入公會？"
GAME_GUIDE_0110_003_DESC,"透過公會列表或是尋找公會可以找到想要加入的公會。\n自由加入制的公會在申請加入後即會立刻加入。\n審核制的公會在申請加入後，需要等公會會長審核後才可加入。"
GAME_GUIDE_0110_004_TITLE,"公會有什麼益處？"
GAME_GUIDE_0110_004_DESC,"加入公會時可獲得各種公會增益效果，參加公會戰役與公會討伐戰。\n使用公會幣便能利用公會商店與公會戰役商店。"
GAME_GUIDE_0110_005_TITLE,"建設管理都在做些什麼事呢？"
GAME_GUIDE_0110_005_DESC,"負責提升公會領地內各功能建築物的等級。"
GAME_GUIDE_0110_006_TITLE,"該如何提升建築物等級呢？"
GAME_GUIDE_0110_006_DESC,"公會會長或管理者可將木材、石材、金屬等3種建設材料點數投資在想升級的建築物。\n只要滿足建築物升級需要的全部材料點數，就能升到下一個等級。"
GAME_GUIDE_0110_007_TITLE,"材料點數從哪裡取得呢？"
GAME_GUIDE_0110_007_DESC,"參加公會戰役和公會討伐戰就能獲得。\n獲得3種材料點數時便會自動由公會保管。"
GAME_GUIDE_0110_008_TITLE,"建築物等級提升後有什麼好處呢？"
GAME_GUIDE_0110_008_DESC,"各建築物在升級時會產生不同的效果。\n指揮中心：提高公會技能的強化等級上限\n公會商店：增加販賣商品的種類\n公會戰役：增加參加獎勵及達到特定等級時可獲得的獎勵的種類\n公會討伐戰：增加建築物升級時所需的木材、石材、金屬材料點數獲取量"
GAME_GUIDE_TITLE_02,"跟著梅伊一起了解各種貨幣的種類與用途。"
GAME_GUIDE_DESC_02,"來了解一下金幣、紅寶石等多樣的貨幣用途吧！"
GAME_GUIDE_0201,"金幣"
GAME_GUIDE_0201_SUM,"想要獲得更多的金幣嗎？前往奧勒貝爾王城上古皇室金庫打怪就對了！"
GAME_GUIDE_0201_001_TITLE,"金幣要怎麼使用？"
GAME_GUIDE_0201_001_DESC,"金幣可用於在商店購買道具、強化並覺醒道具、淨化英雄等多種用途。"
GAME_GUIDE_0201_002_TITLE,"在哪裡可以獲得大量金幣？"
GAME_GUIDE_0201_002_DESC,"在上古皇室金庫、討伐戰鬥中可以獲得大量金幣。\n副本的難度越高，金幣的獲得量則越多。"
GAME_GUIDE_0201_003_TITLE,"怎麼使用金幣最恰當？"
GAME_GUIDE_0201_003_DESC,"將金幣主要投資於強化裝備。\n覺醒裝備、屬性強化等功能則建議等到金幣充足時再做使用。"
GAME_GUIDE_0202,"紅寶石"
GAME_GUIDE_0202_SUM,"獲得紅寶石的方法有非常多種。"
GAME_GUIDE_0202_001_TITLE,"紅寶石要怎麼使用？"
GAME_GUIDE_0202_001_DESC,"紅寶石可以用在特殊商店購買英雄，以及特殊道具召喚專屬武器。\n除此之外，還可以用在背包空間擴充、重鑄、副本重置、戰利品加成等各種用途。"
GAME_GUIDE_0202_002_TITLE,"在哪裡可以獲得紅寶石？"
GAME_GUIDE_0202_002_DESC,"在特惠商城購買紅寶石、禮包時可以獲得紅寶石。\n另外透過每日任務、每週任務、世界BOSS、競技場（勝者之巔）等處也可以獲得。"
GAME_GUIDE_0202_003_TITLE,"想了解更多關於獲得紅寶石的資訊。"
GAME_GUIDE_0202_003_DESC,"特惠商城內販售的「每日紅寶石」是可以低廉價格獲得大量紅寶石的商品。\n另外，世界BOSS、競技場每季也會依照自己排名高低發送相對應數量的紅寶石。\n擊倒公會戰役內的BOSS也會贈送紅寶石。"
GAME_GUIDE_0203,"積點"
GAME_GUIDE_0203_SUM,"在特惠商城使用專屬武器選擇券！"
GAME_GUIDE_0203_001_TITLE,"積點要怎麼使用？"
GAME_GUIDE_0203_001_DESC,"可以在特惠商城內購買專屬武器選擇券。"
GAME_GUIDE_0203_002_TITLE,"在哪裡可以獲得積點？"
GAME_GUIDE_0203_002_DESC,"在特惠商城消耗紅寶石召喚英雄、時裝、特殊道具時會一併獲得。"
GAME_GUIDE_0203_003_TITLE,"什麼是專屬武器選擇券？"
GAME_GUIDE_0203_003_DESC,"使用專屬武器選擇券可以選取並獲得任一英雄的專屬武器，但無法選擇新英雄的專屬武器。"
GAME_GUIDE_0204,"龍之代幣"
GAME_GUIDE_0204_SUM,"龍之戰役不只可以獲得傳說級別裝備，還可以獲得龍之代幣。"
GAME_GUIDE_0204_001_TITLE,"龍之代幣要怎麼使用？"
GAME_GUIDE_0204_001_DESC,"可以使用龍之代幣在鍛造所的商店內購買傳說級別道具。"
GAME_GUIDE_0204_002_TITLE,"在哪裡可以獲得龍之代幣？"
GAME_GUIDE_0204_002_DESC,"通過龍之戰役時可獲得龍之代幣作為獎勵。\n共同參與的隊員越多、打倒的龍等級越高，則可以獲得越多的龍之代幣。"
GAME_GUIDE_0205,"勝利的獎牌"
GAME_GUIDE_0205_SUM,"挑戰勝者之巔獲得專屬武器吧！"
GAME_GUIDE_0205_001_TITLE,"勝利的獎牌要怎麼使用？"
GAME_GUIDE_0205_001_DESC,"除了新英雄之外，所有英雄的專屬武器皆可購買。\n別擔心！經過一段期間後，新英雄的專屬武器就可以購買了。"
GAME_GUIDE_0205_002_TITLE,"在哪裡可以獲得勝利的獎牌?"
GAME_GUIDE_0205_002_DESC,"依勝者之巔的階級，可以從每日獎勵與季獎勵之中獲得勝利的獎牌。"
GAME_GUIDE_0205_003_TITLE,"怎麼使用勝利的獎牌最恰當？"
GAME_GUIDE_0205_003_DESC,"透過在競技場送禮給格拉帝，提升好感度並招募為英雄，可以獲得勝者之巔商店專屬武器的10％價格折扣。"
GAME_GUIDE_0206,"榮耀的獎牌"
GAME_GUIDE_0206_SUM,"可以在榮耀之巔禁用難對付的英雄。"
GAME_GUIDE_0206_001_TITLE,"榮耀的獎牌要怎麼使用？"
GAME_GUIDE_0206_001_DESC,"在榮耀之巔商店內可以購買晶元、精華、附魔。"
GAME_GUIDE_0206_002_TITLE,"怎麼獲得榮耀的獎牌?"
GAME_GUIDE_0206_002_DESC,"在榮耀之巔可以獲得榮耀的獎牌，參加榮耀之巔需要擁有12名以上的英雄。"
GAME_GUIDE_0207,"公會幣"
GAME_GUIDE_0207_SUM,"加入公會後消耗體力即可獲得公會幣。"
GAME_GUIDE_0207_001_TITLE,"公會幣要怎麼使用？"
GAME_GUIDE_0207_001_DESC,"公會商店內可以購買體力藥水、神秘晶元、傳說裝備。"
GAME_GUIDE_0207_002_TITLE,"在哪裡可以獲得公會幣？"
GAME_GUIDE_0207_002_DESC,"透過參加公會戰役、通過公會戰役、消耗體力可以獲得公會幣。（一天最多可獲得1000公會幣）"
GAME_GUIDE_0207_003_TITLE,"「公會戰役」的道具什麼時候會被加到公會商店的商品列表中？"
GAME_GUIDE_0207_003_DESC,"在公會戰役打倒BOSS怪物，就會將道具加入到公會商店中的「公會戰役」商品列表。"
GAME_GUIDE_0208,"力量結晶"
GAME_GUIDE_0208_SUM,"勤於挑戰世界BOSS就能獲得神器。"
GAME_GUIDE_0208_001_TITLE,"力量結晶要怎麼使用？"
GAME_GUIDE_0208_001_DESC,"可以在奧勒貝爾王城使用力量結晶兌換神器"
GAME_GUIDE_0208_002_TITLE,"在哪裡可以獲得力量結晶？"
GAME_GUIDE_0208_002_DESC,"依照世界BOSS排名，可獲得賽季獎勵中的世界BOSS戰鬥參與獎勵。"
GAME_GUIDE_TITLE_03,"菲洛普的王之逆襲百科全書"
GAME_GUIDE_DESC_03,"幫助冒險者變得更加強大的指標。"
GAME_GUIDE_0301,"上古皇室金庫"
GAME_GUIDE_0301_SUM,"奧勒貝爾王宮的地底下貯藏了大量的金幣。\n想要獲得這些金幣，就前往金庫打倒怪物吧！"
GAME_GUIDE_0301_001_TITLE,"上古皇室金庫是什麼地方？"
GAME_GUIDE_0301_001_DESC,"上古皇室金庫是奧勒貝爾王宮地底下的一個副本。\n打倒這裡的怪物可以獲得大量的金幣。\n每日入場次數有限制，且不能使用紅寶石擴充次數。"
GAME_GUIDE_0301_002_TITLE,"爬上高層有什麼好處？"
GAME_GUIDE_0301_002_DESC,"爬到越高層可以獲得越多金幣，但是怪物也會越來越強，要特別留意。"
GAME_GUIDE_0302,"地下監牢"
GAME_GUIDE_0302_SUM,"為了強化英雄的技能特性需前往地下監牢取得技能書。"
GAME_GUIDE_0302_001_TITLE,"地下監牢是什麼地方？"
GAME_GUIDE_0302_001_DESC,"地下監牢是奧勒貝爾王國中，每日可以挑戰不同怪物的戰役副本。\n地下監牢過關後，可以獲得不同職業的技能書。"
GAME_GUIDE_0302_002_TITLE,"技能書要怎麼使用？"
GAME_GUIDE_0302_002_DESC,"技能書是強化英雄技能特性的必需道具。\n依職業、技能的不同，所使用的技能書種類也不同。"
GAME_GUIDE_0302_003_TITLE,"級別不同的技能書要怎麼使用？"
GAME_GUIDE_0302_003_DESC,"技能書有分入門、大師、專家、達人等4種級別。\n入門▶習得第一個技能特性\n大師▶習得第二個技能特性\n專家▶習得第三個技能特性\n達人▶習得第四個技能特性"
GAME_GUIDE_0302_004_TITLE,"再怎麼攻擊，怪物的生命值還是掉得很少。是我太弱了嗎？"
GAME_GUIDE_0302_004_DESC,"第2區和第3區副本會出現對物理屬性、魔法屬性攻擊擁有抵抗能力的怪物，\n請確認和自己對戰的怪物是否為抵抗物理／魔法傷害的怪物。"
GAME_GUIDE_0302_005_TITLE,"我想要獲得特定職業的技能書。"
GAME_GUIDE_0302_005_DESC,"每天都會開放不同地區的地下監牢。\n每天上線刷關收集各職業的技能書吧！"
GAME_GUIDE_0303,"龍之戰役"
GAME_GUIDE_0303_SUM,"與同伴一起同心協力挑戰龍之戰役，可以獲得傳說級別的裝備。"
GAME_GUIDE_0303_001_TITLE,"什麼是龍之戰役？"
GAME_GUIDE_0303_001_DESC,"在龍之戰役，可以與其他玩家（2~3名）組成一隊，即時連線共同挑戰惡龍。\n過關獎勵可以獲得具有強大套裝效果的傳說級別裝備，對於英雄成長培養是不可或缺的系統！"
GAME_GUIDE_0303_002_TITLE,"龍之戰役的種類有哪些？"
GAME_GUIDE_0303_002_DESC,"目前龍之戰役共有火焰之龍、冰霜之龍、劇毒之龍、黑暗之龍四種怪物。\n火焰之龍▶使用範圍強而有力的魔法攻擊。\n冰霜之龍▶要特別留意冰霜凍結狀態異常。\n劇毒之龍▶必須盡快擊殺被毒巨龍與幼龍\n黑暗之龍▶英雄距離越遠，攻擊力則越被削弱。"
GAME_GUIDE_0303_003_TITLE,"可以取得哪些獎勵？"
GAME_GUIDE_0303_003_DESC,"可獲得魔法水晶、金幣、龍之代幣和傳說級別裝備。每個戰役類型的傳說級別道具組合效果都不一樣。\n火焰之龍 ▶ 暴擊率UP\n冰霜之龍 ▶ 生命值上限UP\n劇毒之龍 ▶ 暴擊抵抗UP\n黑暗之龍 ▶ 攻擊時魔力回復UP"
GAME_GUIDE_0303_004_TITLE,"龍之戰役中的困難模式是什麼？"
GAME_GUIDE_0303_004_DESC,"必須先通過T7以上的一般龍之戰役，才能挑戰龍之戰役困難模式。\n獎勵不只可獲得傳說級別裝備，還可以獲得能強化裝備的附魔卷軸。"
GAME_GUIDE_0303_005_TITLE,"什麼是龍之代幣？"
GAME_GUIDE_0303_005_DESC,"在鍛造所的戰役商店內購買道具時需使用的貨幣。\n每當擊倒惡龍時即可獲得此貨幣，擊倒階級越高的惡龍，或是越多隊員參與挑戰則可以獲得越多的龍之代幣。"
GAME_GUIDE_0303_005_DESC_BACK_UP,"龍之代幣是在鍛造所的戰役商店購買道具時所需消耗的貨幣。\n擊倒惡龍可以獲得。擊倒等級越高的惡龍，或是越多隊員參與挑戰則可以獲得越多的龍之代幣。"
GAME_GUIDE_0304,"挑戰戰役"
GAME_GUIDE_0304_SUM,"永遠都無法得知挑戰戰役什麼時候會展開。"
GAME_GUIDE_0304_001_TITLE,"什麼是挑戰戰役？"
GAME_GUIDE_0304_001_DESC,"挑戰戰役是每季以不同的戰鬥規則與獎勵所組成的非定期戰役。可能會有單人/組隊挑戰、限定職業、禁用英雄等多項規則。"
GAME_GUIDE_0304_002_TITLE,"挑戰戰役的怪物好難打！"
GAME_GUIDE_0304_002_DESC,"挑戰戰役與其他戰役相同，BOSS資訊彈出窗內可以確認技能資訊。\n可以聚集志同道合的隊員一同挑戰，這是攻克挑戰戰役的第一步。"
GAME_GUIDE_0305,"公會戰役"
GAME_GUIDE_0305_SUM,"未加入公會的話，便無法參與公會戰役及取得副本獎勵。"
GAME_GUIDE_0305_001_TITLE,"什麼是公會戰役？"
GAME_GUIDE_0305_001_DESC,"公會戰役是公會會員齊聚參加，一同擊倒公會BOSS的一個挑戰。\n擊倒強大的公會BOSS來獲得獎勵吧！"
GAME_GUIDE_0305_002_TITLE,"怎麼參加公會戰役？"
GAME_GUIDE_0305_002_DESC,"首先，需要歸屬於一個公會。所屬公會的會長會開啟公會戰役，所有公會會員可以輪番參加。但若退出公會且加入其他公會的話，一週內不可再次參加公會戰役。"
GAME_GUIDE_0305_003_TITLE,"公會戰役會出現什麼樣的BOSS？"
GAME_GUIDE_0305_003_DESC,"各個怪物的出現順序與能力會依照公會會長創立的公會戰役難度而有所不同，BOSS的技能資訊及消滅後可獲得的獎勵都詳細記載在公會戰役資訊頁面上。"
GAME_GUIDE_0305_004_TITLE,"公會戰役有哪些獎勵？"
GAME_GUIDE_0305_004_DESC,"每次消滅BOSS時可獲得紅寶石、金幣、公會代幣和符石製作材料。\n另外，技能書與晶元等道具將會隨機登錄在公會商店內的公會戰役項目中。"
GAME_GUIDE_0306,"世界BOSS"
GAME_GUIDE_0306_SUM,"世界BOSS戰鬥共有8名英雄參與戰鬥，\n其中4名由玩家直接操縱，另外4名則是自動進行戰鬥。"
GAME_GUIDE_0306_001_TITLE,"什麼是世界BOSS？"
GAME_GUIDE_0306_001_DESC,"世界BOSS是所有伺服器的玩家與一個怪物進行戰鬥的遊戲內容。計算自己的累積傷害後，可依照貢獻度獲得每週伺服器排名獎勵、每週世界排名獎勵、全伺服器排名獎勵。"
GAME_GUIDE_0306_002_TITLE,"參加世界BOSS戰鬥能獲得哪些獎勵呢？"
GAME_GUIDE_0306_002_DESC,"參加世界BOSS戰鬥即可獲得世界BOSS寶箱，開啟此寶箱可隨機獲得各種獎勵，包含在購買特殊神器時需使用的力量結晶及隨機專屬武器兌換券。"
GAME_GUIDE_0306_003_TITLE,"攻略世界BOSS的訣竅。"
GAME_GUIDE_0306_003_DESC,"比起物理屬性，攻克山脈堡壘更適合使用魔法屬性攻擊。普羅提努斯適合使用物理攻擊。在編組隊伍時考慮到攻擊屬性是很好的策略。另外，世界BOSS們所使用的特殊技能相關資訊於世界BOSS資訊頁面內有詳細記載。"
GAME_GUIDE_0306_004_TITLE,"什麼時候可以參加？"
GAME_GUIDE_0306_004_DESC,"只要其中一名持有的英雄等級達到60級，就能參加世界BOSS戰鬥。"
GAME_GUIDE_0307,"勝者之巔"
GAME_GUIDE_0307_SUM,"勝者之巔是冒險家們為了獲得更多獎勵、提升到更高級別而互相競爭角逐的地方。"
GAME_GUIDE_0307_001_TITLE,"什麼是勝者之巔？"
GAME_GUIDE_0307_001_DESC,"勝者之巔是一個可以即時與其他玩家對戰的PVP系統。4名英雄組成1個隊伍，再與自己實力相當的戰隊展開對決。"
GAME_GUIDE_0307_002_TITLE,"為什麼勝者之巔中遇到的用戶是離線狀態？"
GAME_GUIDE_0307_002_DESC,"如果對手配對時找無適合的對手，或是自己的隊伍未達到白金階級時，會與AI角色配對。"
GAME_GUIDE_0307_003_TITLE,"會獲得什麼獎勵？"
GAME_GUIDE_0307_003_DESC,"可獲得勝利的獎牌與紅寶石，勝利的獎牌可以在勝者之巔商店內購買專屬武器。所屬的賽區越高，每日可獲得的獎勵與每週可獲得的賽季獎勵則越高。"
GAME_GUIDE_0308,"榮耀之巔"
GAME_GUIDE_0308_SUM,"選擇哪些英雄、禁用哪些英雄等戰略謀策在競技場是一門大學問。"
GAME_GUIDE_0308_002_TITLE,"榮耀之巔與勝者之巔有什麼不同？"
GAME_GUIDE_0308_002_DESC,"榮耀之巔是禁止敵方的某些英雄出戰，並選擇對自己有利的角色編組的PVP系統。\n根據雙方英雄的品階與攻擊屬性，制定適合自己的戰略，就可以擊倒對方！"
GAME_GUIDE_0308_001_TITLE,"想要參加榮耀之巔，該怎麼參加？"
GAME_GUIDE_0308_001_DESC,"只要持有12名以上的英雄就可以參加榮耀之巔，對方與自己總共可以禁用4名英雄，再各自挑選共8名英雄，各自需持有至少12名英雄。"
GAME_GUIDE_0308_003_TITLE,"榮耀之巔在非決鬥時間內無法參加。"
GAME_GUIDE_0308_003_DESC,"榮耀之巔是在限定時間內才會開放的系統，請特別留意開放時間。"
GAME_GUIDE_0309,"挑戰之塔"
GAME_GUIDE_0309_SUM,"想要獲得神器的話，要勤於參加挑戰之塔。"
GAME_GUIDE_0309_001_TITLE,"挑戰之塔是什麼樣的地方？"
GAME_GUIDE_0309_001_DESC,"挑戰之塔位於章節2的艾莉朵拉森林，在這裡可以獲得幫助成長的各種道具、神器碎片等獎勵。每月的1日重置過關紀錄。"
GAME_GUIDE_0309_002_TITLE,"挑戰之塔內可以獲得什麼樣的獎勵？"
GAME_GUIDE_0309_002_DESC,"挑戰之塔可以獲得第一次過關的初次過關獎勵及再次過關的重覆過關獎勵。初次過關可以獲得多樣的道具，而重複過關可以獲得神器碎片。若挑戰之塔過關紀錄被重置，可以再次獲得初次過關獎勵。"
GAME_GUIDE_0309_003_TITLE,"該怎麼復原神器？"
GAME_GUIDE_0309_003_DESC,"蒐集1000個神器碎片前往挑戰之塔，可以透過復原神器來獲得1件神器。"
GAME_GUIDE_0310,"試煉之塔"
GAME_GUIDE_0310_SUM,"想要得到英雄突破材料，挑戰試煉之塔準沒錯！"
GAME_GUIDE_0310_001_TITLE,"試煉之塔是什麼樣的地方？"
GAME_GUIDE_0310_002_TITLE,"試煉之塔可以重覆挑戰嗎？"
GAME_GUIDE_0310_002_DESC,"試煉之塔的闖關紀錄於每週一0時重置。\n重置後可以再次從第一層開始挑戰領取獎勵。"
GAME_GUIDE_0311,"討伐戰鬥"
GAME_GUIDE_0311_SUM,"想要獲得更多經驗值的話，就前往挑戰高難度的討伐戰鬥吧。"
GAME_GUIDE_0311_001_TITLE,"討伐戰鬥是什麼樣的地方？"
GAME_GUIDE_0311_001_DESC,"討伐戰鬥從第2章節開始單獨存在於各個章節。作為獲得經驗值的最佳場所，各章節的每個討伐戰鬥一天可入場5次。"
GAME_GUIDE_0311_002_TITLE,"討伐戰鬥的入場次數耗盡後，還有其他再次入場的方法嗎？"
GAME_GUIDE_0311_002_DESC,"戰鬥可入場次數於次日0時重置。使用紅寶石可以立即重置。"
GAME_GUIDE_0311_003_TITLE,"通過討伐戰鬥後，獲得了經驗藥水。"
