KEY,"Portuguese"
MONTHLYHERO_LEO_BIRTHDAY_DESC,"Leo foi abandonado em seu aniversário. Será que algum visitante vai salvar Leo de sua frustração?"
MONTHLYHERO_CASSANDRA_BIRTHDAY_DESC,"Cassandra é a dona do Bardourado, o maior bar do Império. Como será que ela comemora seu aniversário?"
MONTHLYHERO_ROI_BIRTHDAY_DESC,"Roi tem passado por estranhos incidentes a cada aniversário. O que será que está acontecendo esse ano? Será que coisas estranhas vão acontecer outra vez?"
MONTHLYHERO_MEDIANA_BIRTHDAY_DESC,"Mediana está sempre fazendo experimentos. Será que surgiu uma nova oportunidade em seu aniversário esse ano?"
MONTHLYHERO_MORRAH_BIRTHDAY_DESC,"O passado e o presente. Morrah está sofrendo ao debater sobre o que ela era e o que se tornou."
MONTHLYHERO_THEO_BIRTHDAY_DESC,"Alguém perguntou a Theo quando é seu aniversário e ele respondeu que era exatamente naquele dia."
MONTHLYHERO_ANNETTE_BIRTHDAY_DESC,"Annette desperta de seu sono em seu aniversário e alguém conhecido bate à sua porta."
MONTHLYHERO_JANE_BIRTHDAY_DESC,"Era uma vez..."
MONTHLYHERO_GLENWYS_BIRTHDAY_DESC,"Glenwys vai a um restaurante que adora visitar. Lá, ela encontra..."
MONTHLYHERO_LAKRAK_BIRTHDAY_DESC,"Roi prepara um evento surpresa para o aniversário de Lakrak. Porém, Lakrak critica Roi pelo uso descuidado de pólvora."
MONTHLYHERO_LUCIAS_BIRTHDAY_DESC,"Um dia de folga é dado a Lucias em seu aniversário, mas ele ainda tem um motivo para não poder relaxar."
MONTHLYHERO_LORRAINE_BIRTHDAY_DESC,"Há uma festa de aniversário para Lorraine, a sábia. As Dríades e os Arvorosos se reuniram para comemorar seu aniversário com Selene. Mas há outros que querem participar da comemoração."
MONTHLYHERO_LAVRIL_BIRTHDAY_DESC,"Lavril descobriu o conceito de aniversários. Mas o aniversário da Lavril é..."
MONTHLYHERO_KARA_BIRTHDAY_DESC,"A Androide Kara está aprendendo sobre a mente humana e suas emoções. O que será que Annette preparou para o aniversário de Kara?"
MONTHLYHERO_MIRURU_BIRTHDAY_DESC,"É o tão esperado aniversário da Capitã! Os Piratas de Miruru deram a ela o presente que prepararam e..."
MONTHLYHERO_SHAMILLA_BIRTHDAY_DESC,"A Demônia das maldições espreita das sombras, procurando por uma oportunidade. Então, ela pede ajuda a uma pessoa inesperada."
MONTHLYHERO_EZEKIEL_BIRTHDAY_DESC,"Crème brûlée no meio do deserto? Sério?"
MONTHLYHERO_FLUSS_BIRTHDAY_DESC,"Um novo dia amanhece na Montanha Gélida de Windland e os figurões do Império se reúnem a pedido de um desconhecido. O anfitrião dessa reunião não é ninguém menos do que Fluss!"
MONTHLYHERO_DIMAEL_BIRTHDAY_DESC,"Dimael sonha com os homens com quem trabalhou quando foi enviado ao deserto. Epigael o acorda, preocupada com o que ele estava sonhando."
MONTHLYHERO_SHEA_BIRTHDAY_DESC,"Shea sempre teve vergonha de se apresentar para uma multidão. E este ano, ela decide fazer uma apresentação de rua para marcar seu 16º aniversário."
MONTHLYHERO_NICKY_BIRTHDAY_DESC,"Na calada da noite, o que será que está acontecendo no subsolo da Arena?"
MONTHLYHERO_YANNE_BIRTHDAY_DESC,"Para seu aniversário, Yanne decide mostrar às pessoas seu talento culinário. Ela apresenta iguarias feitas com ingredientes sofisticados obtidos através de suas caçadas."
MONTHLYHERO_SERIA_BIRTHDAY_TITLE,"- Pesadelo -"
MONTHLYHERO_ERZE_BIRTHDAY_TITLE,"- Bolo Sangrento -"
MONTHLYHERO_OPHELIA_BIRTHDAY_TITLE,"- Tesouro na Floresta -"
MONTHLYHERO_CROW_BIRTHDAY_TITLE,"- Cozinha Infernal -"
MONTHLYHERO_LAIAS_BIRTHDAY_TITLE,"~ 2ª batalha do Santuário do Fluxo ~"
MONTHLYHERO_SELENE_BIRTHDAY_TITLE,"- Um Breve Descanso -"
MONTHLYHERO_MARIA_BIRTHDAY_TITLE,"- Comemoração Dupla -"
MONTHLYHERO_ZAFIR_BIRTHDAY_TITLE,"- Um Presente de Hoabis -"
MONTHLYHERO_SERIA_BIRTHDAY_DESC,"Seria estava perdida em suas lembranças e sua irmã veio comemorar o seu aniversário."
MONTHLYHERO_ERZE_BIRTHDAY_DESC,"Erze recebeu sangue fresco como presente, mas ela nunca está satisfeita."
MONTHLYHERO_OPHELIA_BIRTHDAY_DESC,"Ophelia está indo para a floresta mística com Esker. Para onde Esker a está levando com esse sorriso diabólico?"
MONTHLYHERO_CROW_BIRTHDAY_DESC,"Mitra e Pansirone estão tentando assar um bolo de aniversário para Crow, para o aniversário dele. Será que eles conseguirão fazer esse bolo sem problemas?"
MONTHLYHERO_LAIAS_BIRTHDAY_DESC,"Lilia e Neraxis formaram uma aliança para o aniversário de Laias. O que vai acontecer esse ano?"
MONTHLYHERO_SELENE_BIRTHDAY_DESC,"Os habitantes da floresta se reúnem para comemorar o aniversário da Princesa e um convidado inesperado se junta a eles."
MONTHLYHERO_MARIA_BIRTHDAY_DESC,"Morrah prepara um pequeno presente de aniversário para Maria. Contudo, Maria fica nervosa com Morrah após receber o presente."
MONTHLYHERO_ZAFIR_BIRTHDAY_DESC,"Hoabis preparou algo para o aniversário de Zafir no dia em que eles chegaram em Orvel!"
