KEY,Thai
E_C19_Dec_Rodina01_19,ถ้างั้นไม่ต้องกังวลไปหรอก
E_C19_Dec_Rodina01_20,แค่ทำแบบที่เคยทำให้ดีก็พอแล้ว
E_C19_Dec_Rodina01_21,ง...งั้นหรอ เข้าใจแล้ว ข้าจะทำหน้าที่ที่ได้รับมอบหมายให้ดี
E_C19_Dec_Rodina01_22,ไกล... กว่าที่คิด... แล้วก็หนาว... กว่าที่คิด!
E_C19_Dec_Rodina01_23,หากเป็นจอมเวทมังกรน้ำแข็งที่อาศัยอยู่ที่นี่ล่ะก็...
E_C19_Dec_Rodina01_24,......
E_C19_Dec_Rodina01_25,.........เหมือนจะเป็นคนนั้น…
E_C19_Dec_Rodina01_26,สวัสดี ข้าสิบโท Rodina Klein จากจักรวรรดิ
E_C19_Dec_Rodina01_27,ใช่คุณ Pavel หรือเปล่า
E_C19_Dec_Rodina01_28,......ใช่
E_C19_Dec_Rodina01_29,หน้าที่การอารักขาในครั้งนี้ ข้าได้รับมอบหมายให้มาดูแล ขอฝากตัวด้วย!
E_C19_Dec_Rodina01_30,...ไม่จำเป็นต้องอารักขาหรอก
E_C19_Dec_Rodina01_31,ข้าไม่ชอบเสียงดัง แค่ระวังเรื่องนี้ไว้ก็พอ
E_C19_Dec_Rodina01_32,เข้าใจแล้ว!
E_C19_Dec_Rodina01_33,หน้าที่ในครั้งนี้เหมือนจะยาก...
E_C19_Dec_Rodina01_34,จะเข้ากับท่านนั้นได้ดีไหมนะ...
E_C19_Dec_Rodina01_35,Rodina~ อยู่หรือเปล่า~
E_C19_Dec_Rodina01_36,สวัสดี คุณ Yanne! ยินดีต้อนรับ
E_C19_Dec_Rodina01_37,ครั้งนี้ มีเรื่องอะไรหรอ
E_C19_Dec_Rodina01_38,ได้รับมอบหมายจากบุคคลชั้นสูงในจักรวรรดิน่ะ
E_C19_Dec_Rodina01_39,ว่าให้มอบของขวัญแก่เจ้า
E_C19_Dec_Rodina01_40,บุคคลชั้นสูงให้ของขวัญข้างั้นหรอ อย่าบอกนะว่า...
E_C19_Dec_Rodina01_41,ฮึบ...
E_C19_Dec_Rodina01_42,นี่คือของที่ให้ข้าหมดเลยงั้นหรอ...
E_C19_Dec_Rodina01_43,อือ ทั้งหมดนี้ไม่ใช่ของที่ท่านผู้นั้นส่งมา แต่ว่า
E_C19_Dec_Rodina01_44,นี่ มีจดหมายด้วย
E_C19_Dec_Rodina01_45,ใช่ พี่ Fluss หรือเปล่า
E_C19_Dec_Rodina01_46,...... คราวนี้ก็เขียนคำเลี่ยนๆส่งมาให้เต็มไปหมดเหมือนเคย......
E_C19_Dec_Rodina01_47,แล้วก็นี่... ครอบครัวส่งมาให้
E_C19_Dec_Rodina01_48,ทั้งหมดนี่เลยหรอ เยอะมากๆ ขอดูหน่อยได้ไหม
E_C19_Dec_Rodina01_49,อา... Rodina เป็นลูกสาวคนเล็กของครอบครัวใหญ่ก็เลยได้เยอะน่ะ!
E_C19_Dec_Rodina01_50,ที่จริงข้าก็มีของจะให้
E_C19_Dec_Rodina01_51,คุณ Yanne ให้ข้างั้นหรอ
E_C19_Dec_Rodina01_52,เป็นของเล็กๆขอโทษด้วยนะ เตรียมมาอย่างรีบๆน่ะ สุขสันต์วันเกิดนะ
E_C19_Dec_Rodina01_53,ไม่เลย ขอบคุณมากๆ!
E_C19_Dec_Rodina01_54,โอ้โห ของขวัญเต็มไปหมดเลย อย่าบอกนะว่างานเลี้ยงเลิกแล้ว
E_C19_Dec_Rodina01_55,คุณ Lewisia ยินดีต้อนรับ รู้ด้วยหรอว่าเป็นวันเกิดข้า
E_C19_Dec_Rodina01_56,มีคนมาถามว่าปกติวันเกิดให้อะไรกัน เพราะงั้นก็เลยรู้น่ะ
E_C19_Dec_Rodina01_57,สุขสันต์วันเกิดนะ Rodina
E_C19_Dec_Rodina01_58,อือ... อือ... ของขวัญจากเจ้าหญิง...
E_C19_Dec_Rodina01_59,เพราะว่าเจ้า ตอนนี้ก็เลยสนิทกับ Pavel มากกว่าเดิม
E_C19_Dec_Rodina01_60,ขอบคุณที่ช่วยให้ข้าได้ทำในสิ่งที่เพื่อนกันได้ทำ
E_C19_Dec_Rodina01_61,ชมมากเกินแล้ว ขอบคุณมากจริงๆ
E_C19_Dec_Rodina01_62,...เสียงดังแฮะ
E_C19_Dec_Rodina01_63,โอ๊ะ Pavel หนวกหูงั้นหรอ
E_C19_Dec_Rodina01_64,ไม่เป็นไร... สุขสันต์วันเกิด
E_C19_Dec_Rodina01_65,หือ แนะนำไปตั้งเยอะ แต่ก็ไม่สนใจแล้วทำตามใจตัวเองงั้นหรอ
E_C19_Dec_Rodina01_66,...แต่ข้าไปคิดๆดู นี่น่าจะเหมาะกับ Rodina มากกว่า
E_C19_Dec_Rodina01_67,อืมม~
E_C19_Dec_Rodina01_68,......เมื่อก่อนนี้...…
E_C19_Dec_Rodina01_69,ข้า... ขอโทษด้วย
E_C19_Dec_Rodina01_70,อะไรน่ะ
E_C19_Dec_Rodina01_71,ข้าเกิดวันนี้น่ะ
E_C19_Dec_Rodina01_72,...แล้ว?
E_C19_Dec_Rodina01_73,ครอบครัวส่งเค้กมาให้ ทานด้วยกันไหม
E_C19_Dec_Rodina01_74,ไม่เป็นไร
E_C19_Dec_Rodina01_75,เข้า... ใจแล้ว...
E_C19_Dec_Rodina01_76,คุณ Pavel อยู่หรือเปล่า
E_C19_Dec_Rodina01_77,มีเรื่องอะไรหรอ
E_C19_Dec_Rodina01_78,วันนี้เป็นวันเกิดของข้าเลยได้เค้กมา
E_C19_Dec_Rodina01_79,ทานด้วยกันไหม
E_C19_Dec_Rodina01_80,...ขอปฏิเสธ
E_C19_Dec_Rodina01_81,เข้าใจแล้ว...
E_C19_Dec_Rodina01_82,ถึงจะชวนคุยก็ไม่สนใจ ถามไปก็ไม่ตอบ
E_C19_Dec_Rodina01_83,แต่ว่าก็เริ่มฟังที่ข้าพูดทีละนิด
E_C19_Dec_Rodina01_84,แล้วหลังจากนั้นก็ตอบมากขึ้น
E_C19_Dec_Rodina01_85,ถึงจะนิดเดียว... แต่ Pavel เปลี่ยนไปมากจริง
E_C19_Dec_Rodina01_86,หากสนิทกันมากขึ้นอย่างที่ท่าน Lewisia พููด...
E_C19_Dec_Rodina01_87,แล้วถ้าเป็นแบบนี้เพราะความพยายามของข้า...
E_C19_Dec_Rodina01_88,ก็เหมือนจะเป็นของขวัญดีๆสำหรับวันเกิดข้าเหมือนกัน
E_C19_Dec_Rodina01_89,...คราวนี้ก็น่าจะทานด้วยกันมั้ง...
E_C19_Dec_Viska01_01,โธ่ ที่นี่ก็ไม่มีปีศาจที่แข็งแกร่งเลยแฮะ
E_C19_Dec_Viska01_02,ช่วงนี้น่าเบื่อจัง... น่ารำคาญ
E_C19_Dec_Viska01_03,...กลับไปหมู่บ้านไปทำใจให้สบายแล้วก็หาของอร่อยกินดีกว่า
E_C19_Dec_Viska01_04,…
E_C19_Dec_Viska01_05,วันนี้แปลกจัง ไม่ค่อยอยากกินอะไร มันเศร้าๆ
E_C19_Dec_Viska01_06,...วันนี้อะไรกันนะ ไม่มีความคิดอยากจะกินปีศาจเลย
E_C19_Dec_Viska01_07,คุณลุงเจ้าหน้าที่~ รอก่อน~
E_C19_Dec_Viska01_08,ขอถามอะไรหน่อยสิ วันนี้วันที่เท่าไหร่เดือนอะไรหรอ
E_C19_Dec_Viska01_09,…
E_C19_Dec_Viska01_10,นี่มนุษย์
E_C19_Dec_Viska01_11,ตื่นซะ มนุษย์
E_C19_Dec_Viska01_12,นี่!! Vi!!
E_C19_Dec_Viska01_13,...หือ? หา?
E_C19_Dec_Viska01_14,เฮ้อ จริงๆเลย
E_C19_Dec_Viska01_15,ทุกปีพอถึงวันนี้ทีไรก็เป็นแบบนี้
E_C19_Dec_Viska01_16,อา... โทษที...
E_C19_Dec_Viska01_17,ความรู้สึกของมนุษย์ รู้สึกไม่ค่อยสบายเลยแฮะ
E_C19_Dec_Viska01_18,นี่ วันนี้น่ะเป็นวันที่บ้านเมืองเจ้าถูกเผา
E_C19_Dec_Viska01_19,ทุกคนที่เจ้ารู้จักตายหมด
E_C19_Dec_Viska01_20,ถึงจะเป็นวันที่ร่างกายแหลกสลายเป็นชิ้น
E_C19_Dec_Viska01_21,แต่เจ้าก็ยังมีชีวิตอยู่
E_C19_Dec_Viska01_22,คราวนี้พอจะมีพลังแก้แค้นไหม
E_C19_Dec_Viska01_23,มีปัญหาอะไร
E_C19_Dec_Viska01_24,…
E_C19_Dec_Viska01_25,นี่! นี่ มนุษย์!
E_C19_Dec_Viska01_26,ลุง จริงๆเลย ทำไมถึงทำแบบนี้!!
E_C19_Dec_Viska01_27,หือ อะไรน่ะ แถมยังเป็นเด็กอีกตังหาก
E_C19_Dec_Viska01_28,อืม เป็นคนรู้จักหรือเปล่า
E_C19_Dec_Viska01_29,คน... เรียกว่าอะไรดี เด็กที่เหมือนกับข้า
E_C19_Dec_Viska01_30,ก่อนหน้านี้ก็เคยบอก เด็กที่เจอที่ภูเขาไฟน่ะ
E_C19_Dec_Viska01_31,แต่ว่าวันนี้ดูอารมณ์ไม่ค่อยดี
E_C19_Dec_Viska01_32,นี่ เจ้าก้ามปู!
E_C19_Dec_Viska01_33,วันนี้ก็กินซะเยอะเลย
E_C19_Dec_Viska01_34,ท้องมนุษย์แค่นั้นทำไมกินเข้าไปได้เยอะแบบนี้...
E_C19_Dec_Viska01_35,หือ อะไรอะ เจ้าคนโง่
E_C19_Dec_Viska01_36,วันนี้อารมณ์ไม่ค่อยดี อย่ามาหาเรื่องกันเลย
E_C19_Dec_Viska01_37,...มีเรื่องอะไรหรือเปล่า
E_C19_Dec_Viska01_38,ดูน่าเกลียดกว่าเดิมสิบเท่าเลย
E_C19_Dec_Viska01_39,…
E_C19_Dec_Viska01_40,จะอะไรเล่า มนุษย์น่ารำคาญทำให้ข้าหงุดหงิด
E_C19_Dec_Viska01_41,เอาแต่คิดถึงเรื่องไร้ประโยชน์ เอาแต่เศร้าแล้วก็ร้องไห้...
E_C19_Dec_Viska01_42,เฮ้อ... พวกมนุษย์...
E_C19_Dec_Viska01_43,นี่ เจ้าโง่
E_C19_Dec_Viska01_44,ดูก็รู้ว่าความผิดเจ้า
E_C19_Dec_Viska01_45,ข้าทำไม!
E_C19_Dec_Viska01_46,แค่เห็นก็รู้แล้วว่าไร้ความหมาย!
E_C19_Dec_Viska01_47,เป็นเรื่องเปล่าประโยชน์ที่ผ่านไปแล้ว
E_C19_Dec_Viska01_48,ทำตัวไม่สมกับที่ไปทำสัญญาสิงร่างแล้วยังพูดจาอะไรอีก
E_C19_Dec_Viska01_49,ได้ยินจาก Epis แล้วส่วนใหญ่ก็สิงร่างแบบที่เขาไม่เต็มใจทั้งนั้น
E_C19_Dec_Viska01_50,...นั่นมันพวกน่าเวทนาทำเรื่องแบบนั้นแบบไร้ความคิด จะเอามายกตัวอย่างทำไม
E_C19_Dec_Viska01_51,โธ่ ข้าไม่รู้เหตุผลของเจ้านี่!
E_C19_Dec_Viska01_52,ข้าก็ไม่ใช่ผู้เชี่ยวชาญในด้านนี้แต่
E_C19_Dec_Viska01_53,ถ้าข้าเป็นเจ้าก็คงหงุดหงิดและโมโห
E_C19_Dec_Viska01_54,ถ้าหงุดหงิดแล้วไม่ได้ระบาย อารมณ์จะเป็นยังไง
E_C19_Dec_Viska01_55,…เชอะ
E_C19_Dec_Viska01_56,ถ้ารู้แล้วก็จัดการเองเถอะ
E_C19_Dec_Viska01_57,เฮ้อ เด็กโง่จอมตะกละ...
E_C19_Dec_Viska01_58,...โธ่เว้ย เจ้าบ้า!!
E_C19_Dec_Viska01_59,เจ้าโง่นั่น ถ้าเจอคราวหน้าจะไม่ปล่อยไว้แน่...
E_C19_Dec_Viska01_60,นี่!! คุยกันหน่อยสิมนุษย์!
E_C19_Dec_Viska01_61,…
E_C19_Dec_Viska01_62,อา ใช่สิ...
E_C19_Dec_Viska01_63,อืม... อืม... ชิ ไม่รู้แล้ว
E_C19_Dec_Viska01_64,ถ้าอารมณ์ยังไม่ดีอยู่แบบนี้
E_C19_Dec_Viska01_65,วันนี้ก็คงต้องฝากให้เจ้าดูแล
E_C19_Dec_Viska01_66,ทำตามที่อยากทำ ข้าจะไม่ยุ่งด้วย
E_C19_Dec_Viska01_67,หรือกลับไปบ้านเกิดแล้วเยี่ยมหลุมศพครอบครัวก็แล้วแต่
E_C19_Dec_Viska01_68,แต่ตามสัญญาแล้ว ก็ยังไม่ถึงตาของเจ้า เพราะงั้นก็รู้สึกขอบคุณซะ
E_C19_Dec_Viska01_69,(พึมพัม พึมพัม พึมพัม...)
E_C19_Dec_Viska01_70,…
E_C19_Dec_Viska01_71,บ้านเกิด...
E_C19_Dec_Viska01_72,แม่... พ่อ...
E_C19_Dec_Viska01_73,...ขอบคุณนะ Viska…
E_C19_Dec_Chase01_1,วันเกิดน่าจะต้องมีความสุข แต่เจ้าหญิงดูเศร้า
E_C19_Dec_Chase01_2,เพราะงั้นจะต้องให้นี่
E_C19_Dec_Chase01_3,ถ้าองค์หญิงยิ้ม พวกเราทุกคนก็จะยิ้มได้เหมือนกัน
E_C19_Dec_Chase01_4,ดอกไม้ ยังสดอยู่ค่อยยังชั่ว
E_C19_Dec_Chase01_5,อย่างนี้นี่เอง วันเกิดผ่านมานานแล้ว...
E_C19_Dec_Chase01_6,เจ้าคอยปกป้องข้าและให้ของขวัญล้ำค่า
E_C19_Dec_Chase01_7,แต่ว่าข้าไม่เคยให้อะไรเจ้าเลย ช่างน่าอาย...
E_C19_Dec_Chase01_8,ไม่ซักหน่อย เจ้าหญิงมอบนามแก่ข้า
E_C19_Dec_Chase01_9,ให้หน้าที่ข้า... เจ้าหญิงให้อภัยข้าที่เกือบฆ่าเจ้าหญิง
E_C19_Dec_Chase01_10,เจ้าหญิงให้ข้าทั้งหมด ข้ารับมามากมาย
E_C19_Dec_Chase01_11,…หึหึ ใช้คำพูดได้ดี
E_C19_Dec_Chase01_12,แต่ว่าไหนๆก็พูดเรื่องนี้แล้ว
E_C19_Dec_Chase01_13,ลองคิดสิว่าเจ้าอยากได้อะไร
E_C19_Dec_Chase01_14,ไม่ว่าจะเป็นวันหยุด เงินเดือน อะไรก็ได้...
E_C19_Dec_Chase01_15,หากเป็นของที่ข้าให้ได้ ข้าจะให้
E_C19_Dec_Chase01_16,แน่นอนว่าจะต้องบอกหลังจบภารกิจ
E_C19_Dec_Chase01_17,...ยาก เหมือนได้การบ้านจาก Demia
E_C19_Dec_Chase01_18,หึหึหึ จะต้องตั้งใจคิดซะล่ะ
E_C19_Dec_Chase01_19,ของที่อยากได้...
E_C19_Dec_Chase01_20,ของที่ข้าต้องการ... ของที่อยากได้...
E_C19_Dec_Chase01_21,อืม.......
E_C19_Dec_Chase01_22,แย่ล่ะ ไปไหนกันแล้ว
E_C19_Dec_Chase01_23,ถ้าสายก็จะถูกหัวหน้าดุอีก...
E_C19_Dec_Chase01_24,เจอแล้ว! Chase!!
E_C19_Dec_Chase01_25,เอ๊ะ... Chase?
E_C19_Dec_Chase01_26,ยืนหลับหรอ
E_C19_Dec_Chase01_27,Chase!!
E_C19_Dec_Chase01_28,...Clause
E_C19_Dec_Chase01_29,ถ้านอนในที่แบบนี้จะเป็นหวัด
E_C19_Dec_Chase01_30,ไม่งั้นก็จะโดนหัวหน้าดุแล้วเศร้าอีก
E_C19_Dec_Chase01_31,ไม่สิ ความคิดมัน...
E_C19_Dec_Chase01_32,......ช้าไปไหมนะ...…
E_C19_Dec_Chase01_33,ช้าไปหรอ
E_C19_Dec_Chase01_34,เจ้าหญิงให้คิดว่าข้าอยากได้อะไร
E_C19_Dec_Chase01_35,แต่ว่ามันยากมากเลย... คิดไปคิดมาก็ผ่านไปวันนึงแล้ว
E_C19_Dec_Chase01_36,ฮ่าฮ่า เป็นการบ้านที่ยากจริงๆ
E_C19_Dec_Chase01_37,(อืม… สงสัยเพราะอยากจะตอบแทนการได้รับของขวัญสินะ)
E_C19_Dec_Chase01_38,ถ้านึกไม่ออกว่าอยากได้อะไร...
E_C19_Dec_Chase01_39,งั้นของที่ชอบล่ะเป็นไง
E_C19_Dec_Chase01_40,หรือของที่อยากกิน!!
E_C19_Dec_Chase01_41,......ของที่ชอบ...…
E_C19_Dec_Chase01_42,มี
E_C19_Dec_Chase01_43,โอโอ งั้นก็บอกเจ้าหญิง...
E_C19_Dec_Chase01_44,ชื่อของข้า ข้าชอบชื่อของข้า
E_C19_Dec_Chase01_45,...หือ
E_C19_Dec_Chase01_46,ชอบเกราะที่ Demia ให้
E_C19_Dec_Chase01_47,แล้วก็ชอบผ้าเช็ดหน้าที่เจ้าหญิงให้
E_C19_Dec_Chase01_48,การลาดตระเวน การอารักขา Clause Loman Demia เจ้าหญิง...
E_C19_Dec_Chase01_49,ชอบทั้งหมดเลย
E_C19_Dec_Chase01_50,...ถึง Demia จะน่ากลัวไปหน่อย
E_C19_Dec_Chase01_51,ฮ่าฮ่าฮ่าฮ่า ถ้าหัวหน้าดุก็น่ากลัว
E_C19_Dec_Chase01_52,อืม ได้คำตอบแล้ว ไปหาเจ้าหญิงก่อนล่ะ
E_C19_Dec_Chase01_53,เจ้าหญิงรออยู่ ต้องไปก่อนจะสายไป
E_C19_Dec_Chase01_54,หือ เดี๋ยวก่อน!!
E_C19_Dec_Chase01_55,ฮ่าฮ่า... จริงๆเลย...
E_C19_Dec_Chase01_56,จะไม่เป็นไรใช่ไหมนะแบบนี้
E_C19_Dec_Chase01_57,ถ้าได้ฟัง เจ้าหญิงก็คงจะดีใจ
E_C19_Dec_Chase01_58,บอกให้ไปคิด แล้วหายไปไหนกันแน่...
E_C19_Dec_Chase01_59,ข้าส่ง Clause ไปแล้ว เดี๋ยวคงมา
E_C19_Dec_Chase01_60,...อืม ช้าไปหรือเปล่านะ หรือว่าเกิดเรื่องอะไรขึ้นกับ Clause...
E_C19_Dec_Chase01_61,ไม่น่าจะมีเรื่องแบบนั้น สบายใจได้
E_C19_Dec_Chase01_62,เจ้าเองก็รู้ ว่าตอนนี้ไม่อันตราย
E_C19_Dec_Chase01_63,แต่ว่า...
E_C19_Dec_Chase01_64,เป็นเวลาเย็นแล้วสินะ จะต้องเตรียมอาหารเย็นแล้ว
E_C19_Dec_Chase01_65,ข้าจัดการเอง
E_C19_Dec_Chase01_66,จะรอจนกว่าพวกเขากลับมาไม่ได้
E_C19_Dec_Chase01_67,ก็ได้ ฝากด้วยนะ
E_C19_Dec_Chase01_68,เจ้าหญิง!!
E_C19_Dec_Chase01_69,Chase ไปไหนมาน่ะ...
E_C19_Dec_Chase01_70,ข้าเจอสิ่งที่ข้าชอบแล้ว
E_C19_Dec_Chase01_71,หือ สิ่งที่ชอบ...
E_C19_Dec_Chase01_72,...ก็ได้ ไหนลองพูดมา เจ้าชอบอะไรที่สุด
E_C19_Dec_Chase01_73,มีเยอะมากมาย
E_C19_Dec_Chase01_74,ชอบชื่อของข้า
E_C19_Dec_Chase01_75,…อะไรนะ
