KEY,"German"
MISSION_HERO_SKILL_MASTER_NAME,"Skill-Meister {1} {2}"
MISSION_HERO_SKILL_MASTER_DESC,"{1} erreicht zum ersten Mal Skill-Level {2}!"
MISSION_HERO_SKILLMASTER_DESC,"{1} Meister aller Skills!"
MISSION_EQUIP_GET_NAME,"Ausrüstungs-Sammler {1}"
MISSION_EQUIP_GET_DESC,"Sammle Ausrüstung x {1}!"
MISSION_EQUIP_GET_GRADE_NAME,"{1} Ausrüstungs-Sammler {2}"
MISSION_EQUIP_GET_GRADE_DESC,"Sammle {2} x Grad-{1} Ausrüst.!"
MISSION_EQUIP_ENHANCE_NAME,"Verstärken, verstärken! {1}"
MISSION_EQUIP_ENHANCE_DESC,"{1} x Ausr. verstärken!"
MISSION_EQUIP_STAR_NAME,"Erwecke das Potenzial d. Ausr. {1}"
MISSION_EQUIP_STAR_DESC,"{1} x Ausr. erwecken!"
MISSION_ITEM_CRAFT_NAME,"Mach' es selbst! {1}"
MISSION_ITEM_CRAFT_DESC,"{1} x Item herstellen"
MISSION_ITEM_MATERIAL_GET_NAME,"Material sammeln! {1}"
MISSION_ITEM_MATERIAL_GET_DESC,"Sammle x {1} Material!"
MISSION_ITEM_RECIPE_GET_NAME,"Die Kunst d. Item-Herstellung"
MISSION_ITEM_RECIPE_GET_DESC,"{1} x Zutaten sammeln"
MISSION_ITEM_EXCHANGE_GET_NAME,"Das lohnt sich!"
MISSION_ITEM_EXCHANGE_GET_DESC,"Sammle x {1} Item(s) zum Verkaufen"
MISSION_EQUIP_CRAFT_GREEN_NAME,"Begabter Schmied {1}"
MISSION_EQUIP_CRAFT_BLUE_NAME,"Außerordentlicher Schmied {1}"
MISSION_EQUIP_CRAFT_PURPLE_NAME,"Legendärer Schmied {1}"
MISSION_EQUIP_CRAFT_ORANGE_NAME,"Schmied mit Gotteshammer {1}"
MISSION_EQUIP_CRAFT_DESC,"Stelle {2} x Grad-{1} Ausr. mit Rezepten her"
MISSION_CONSUME_CRAFT_GREEN_NAME,"Ein leckeres Mahl! {1}"
MISSION_CONSUME_CRAFT_BLUE_NAME,"Ein köstliches Mahl! {1}"
MISSION_CONSUME_CRAFT_PURPLE_NAME,"Legendärer Koch {1}"
MISSION_CONSUME_CRAFT_ORANGE_NAME,"Göttlicher Koch {1}"
MISSION_CONSUME_CRAFT_DESC,"Koche {2} x Grad-{1} Gerichte mit Rezepten"
MISSION_GOLD_NAME,"Ich will reich sein! {1}"
MISSION_GOLD_DESC,"Sammle mehr als {1} Gold"
MISSION_STAMINA_NAME,"Fleißiger arbeiten! {1}"
MISSION_STAMINA_DESC,"Benutze mehr als {1} Ausd."
MISSION_CHAPTER_NORMAL_NAME,"{1} erobern! (Normal)"
MISSION_CHAPTER_NORMAL_DESC,"Kapitel {1} abschließen (Normal)"
MISSION_CHAPTER_HARD_NAME,"{1} erobern! (Hard)"
MISSION_CHAPTER_HARD_DESC,"Kapitel {1} abschließen (Hard)"
MISSION_HERO_GET_NAME,"Neuer Begleiter! {1}"
MISSION_HERO_GET_DESC,"Neuer Begleiter Nr. {1} schließt sich an!"
MISSION_TRIAL_COUNT_NAME,"Der Kampf gegen sich selbst {1}"
MISSION_TRIAL_COUNT_DESC,"Säubere den Raum der Prüfungen x {1}!"
MISSION_HERO_TRIAL_CLEAR1_NAME,"{1} beginnt die Prüfungen"
MISSION_HERO_TRIAL_CLEAR2_NAME,"{1} auf der Suche nach wahrer Macht"
MISSION_HERO_TRIAL_CLEAR3_NAME,"Die Mauer überwunden: {1}"
MISSION_HERO_TRIAL_CLEAR4_NAME,"Prüfung durchstanden: {1}"
MISSION_HERO_TRIAL_CLEAR5_NAME,"Grenzüberschreitung: {1}"
MISSION_HERO_TRIAL_CLEAR_DESC,"{1} besiegt Raum der Prüfungen {2} zum 1. Mal"
MISSION_COLLECT_EXPLORE_NAME,"Stelle ein Expeditions-Team zusammen! {1}"
MISSION_COLLECT_EXPLORE_DESC,"Expedition-Spähmission erfolgreich x {1}"
MISSION_COLLECT_PLUNDER_NAME,"Das Gesetz des Dschungels {1}"
MISSION_COLLECT_PLUNDER_DESC,"Expeditios-Plünderung erfolgreich x {1}"
MISSION_WALL_NAME,"Unaufhörliche Monster-Attacken! {1}"
MISSION_WALL_DESC,"Festungsm.-Verteidigung: Welle {1} abwehren"
MISSION_PVP_COUNT_NAME,"Ich bin am stärksten! {1}"
MISSION_PVP_COUNT_DESC,"{1} x in der Arena kämpfen"
MISSION_GUILD_JOIN_NAME,"Tritt einer Gilde bei!"
MISSION_GUILD_JOIN_DESC,"Tritt einer Gilde zum 1. Mal ein."
MISSION_GUILD_CREATE_NAME,"Erschaffe eine Gilde!"
MISSION_GUILD_CREATE_DESC,"Erschaffe eine Gilde zum 1. Mal."
MISSION_GUILD_MERCENARY_USE_NAME,"Heuere einen Söldner an! {1}"
MISSION_GUILD_MERCENARY_USE_DESC,"Benutze {1} x Mal Gildensöldner"
MISSION_GUILD_MERCENARY_REGISTER_NAME,"Nebenjob: Sölder {1}"
MISSION_GUILD_MERCENARY_REGISTER_DESC,"Dein Söldner wird von anderen Spielern x {1} Mal angeheuert"
MISSION_TEAMLEVEL_NAME,"Kasel und Begleiter, stärker denn je {1}"
MISSION_TEAMLEVEL_DESC,"Erreiche Team-Level {1}"
MISSION_VIPLEVEL_NAME,"VIP Level-Aufstieg!"
MISSION_VIPLEVEL_DESC,"Erreiche VIP-Level {1}"
MISSION_TIERINDEX11_NAME,"Stufe Bronze!"
MISSION_TIERINDEX11_DESC,"Erreiche Stufe Bronze"
MISSION_TIERINDEX21_NAME,"Stufe Silver!"
MISSION_TIERINDEX21_DESC,"Erreiche Stufe Silver"
MISSION_TIERINDEX31_NAME,"Stufe Gold!"
MISSION_TIERINDEX31_DESC,"Erreiche die Gold-Stufe"
MISSION_TIERINDEX41_NAME,"Stufe Platinum!"
MISSION_TIERINDEX41_DESC,"Erreiche die Platinum-Stufe"
MISSION_TIERINDEX51_NAME,"Stufe Diamond!"
MISSION_TIERINDEX51_DESC,"Erreiche die Diamond-Stufe"
MISSION_TIERINDEX60_NAME,"Master-Stufe!"
MISSION_TIERINDEX60_DESC,"Erreiche die Master-Stufe"
MISSION_TIERINDEX70_NAME,"Herausforderer-Stufe!"
MISSION_TIERINDEX70_DESC,"Erreiche die Herausforderer-Stufe"
DAILYMISSION_MONTHLY_RUBY_NAME,"Rubin-Monatsabo"
DAILYMISSION_MONTHLY_RUBY_DESC,"Erhalte das Rubin-Monatsabo"
MISSION_GOLD_BATTLE_NAME,"Gold für Heldentaten {1}"
MISSION_GOLD_BATTLE_DESC,"Sammle {1} Gold durch Schlachten"
MISSION_GOLD_ACCUMULATIVE_DESC,"{1} Gold angesammelt!"
MISSION_GOLD_SHOP_BUY_NAME,"Kluger Ausgeber {1}"
MISSION_GOLD_SHOP_BUY_DESC,"Gib {1} Gold beim Händler aus"
MISSION_GOLD_DEPLETION_NAME,"Geld kommt und geht! {1}"
MISSION_GOLD_DEPLETION_DESC,"Gib insgesamt {1} Gold aus!"
MISSION_EQUIP_UPGRADE_TRY_NAME,"Ausr. verstärken ist einfach! {1}"
MISSION_EQUIP_UPGRADE_TRY_DESC,"{1} x Ausrüstung verstärken"
MISSION_EQUIP_UPGRADE_NAME,"Verstärken tu' ich selbst! {1}"
MISSION_EQUIP_UPGRADE_DESC,"Ausr. auf Stufe +{1} verstärken"
MISSION_EQUIP_DROP_STAR_NAME,"Hervorragende Ausrüstung {1}"
MISSION_EQUIP_DROP_STAR_DESC,"Erhalte {1}-Ausr. zum 1. Mal"
MISSION_EQUIP_DROP_GRADE_NAME,"Mächtige Waffen für Helden! {1}"
MISSION_EQUIP_DROP_GRADE_DESC,"Erhalte {1}-Ausr. zum 1. Mal"
MISSION_EQUIP_DROP_RELEC_NAME,"Item mit geheimen Kräften {1}"
MISSION_EQUIP_DROP_RELEC_DESC,"Erhalte {1} Artefakt(e)"
MISSION_EQUIP_PARTY_NAME,"Stärkere Gruppe! {1}"
MISSION_EQUIP_PARTY_DESC,"Rüste 4 Helden oder mehr mit 4 {1} Items aus"
MISSION_BATTLE_MONSTER_NAME,"Keine Gnade den dunklen Mächten! {1}"
MISSION_BATTLE_MONSTER_DESC,"Töte {1} Monster"
MISSION_BATTLE_QUEST_NAME,"Für den Frieden aller! {1}"
MISSION_BATTLE_QUEST_DESC,"{1} Eroberungs-Quest(s) erledigen"
DAILYMISSION_EXCAVATION_NAME,"Goldrausch"
DAILYMISSION_EXCAVATION_DESC,"Ausgrabung x {1}"
MISSION_CHAPTER1_CLEAR_NAME,"Erobere die Lamus-Ebene!"
MISSION_CHAPTER2_CLEAR_NAME,"Erobere den Elidora-Wald!"
MISSION_CHAPTER3_CLEAR_NAME,"Erobere die Drago-Gebirge!"
MISSION_CHAPTER4_CLEAR_NAME,"Erobere den Krad-Wald!"
MISSION_CHAPTER5_CLEAR_NAME,"Erobere die Arrovina-Küste!"
MISSION_CHAPTER1_CLEAR_DESC,"Kläre alle Punkte in Kapitel 1"
MISSION_CHAPTER2_CLEAR_DESC,"Kläre alle Punkte in Kapitel 2"
MISSION_CHAPTER3_CLEAR_DESC,"Kläre alle Punkte in Kapitel 3"
MISSION_CHAPTER4_CLEAR_DESC,"Kläre alle Punkte in Kapitel 4"
MISSION_CHAPTER5_CLEAR_DESC,"Kläre alle Punkte in Kapitel 5"
MISSION_ARENA_NAME,"Ehrenhafte Herausforderung"
MISSION_ARENA_DESC,"Nimm an der Liga des Sieges zum 1. Mal teil."
MISSION_ARENA_VICTORY_NAME,"Möge der Sieg mit dir sein! {1}"
MISSION_ARENA_VICTORY_DESC,"{1} x glanzvolle Siege in der Arena"
MISSION_ARENA_LOSE_NAME,"Schade, verloren... {1}"
MISSION_ARENA_LOSE_DESC,"{1} x erbärmliche Niederlagen in d. Arena"
MISSION_ARENA_RANK_NAME,"Zeige deine Ehre!"
MISSION_ARENA_RANK_DESC,"{1}-Rang in der Arena zum 1. Mal erreichen"
MISSION_ARENA_FIRSTRANK_NAME,"Erobere die Arena!"
MISSION_ARENA_FIRSTRANK_DESC,"Werde Saison-Champion"
MISSION_UNDERGROUND_DUNGEON_NAME,"Unterdrücke die Monster! {1}"
MISSION_UNDERGROUND_DUNGEON_DESC,"Säubere den {1} Teil des Kerkers zum 1. Mal"
MISSION_HERO_GROWTH_NAME,"{1}s unaufhaltbarer Fortschritt {2}"
MISSION_HERO_GROWTH_DESC,"{1} erreicht Level {2}"
MISSION_HERO_AWAKENING_NAME,"{1}s Prüfung"
MISSION_HERO_AWAKENING_DESC,"{1} erreicht Erweckungs-Phase {2}"
MISSION_HERO_TRANSCENDENCE_NAME,"{1}, Überwinder eigener Grenzen {2}"
MISSION_HERO_TRANSCENDENCE_DESC,"{1} erreicht Transzendenzphase {2}"
MISSION_HERO_EQUIP_SET_NAME,"Der Geist des Kriegers {1}"
MISSION_HERO_EQUIP_SET_DESC,"{1} legt 4 {2} Ausr. an"
MISSION_HERO_SKILL_NAME,"Skill-Beherrschung {1}"
MISSION_HERO_SKILL_DESC,"Meistere {1} Skill-Attribute"
MISSION_HERO_SKILL_ALL_NAME,"{1}, Meister aller Skills"
MISSION_HERO_SKILL_ALL_DESC,"Meister aller Skill-Attribute"
MISSION_HERO_EXCAVATION_NAME,"{1}: Großartige Ausgrabungs-Skills"
MISSION_HERO_EXCAVATION_DESC,"Versuche 2 x {2} Ausgrabungen mit {1} als Hauptheld"
MISSION_HERO_MERCENARY_NAME,"{1}, es geht voran! {2}"
MISSION_HERO_MERCENARY_DESC,"Melde {1} als Gilden-Söldner an und lasse sie/ihn von Gildenmitgl. als Söldner anheuern x {2}"
MISSION_HERO_PIT_MEMBER_NAME,"Schmerzhafter Sieg {1}"
MISSION_HERO_PIT_MEMBER_DESC,"Mitglied der Gruppe, das den Kapitel 1-Endgegner besiegt"
MISSION_HERO_UPPER_DUNGEON_NAME,"{1}, Held der hitzigen Schlachten {2}"
MISSION_HERO_UPPER_DUNGEON_DESC,"{1} betritt ein Großdungeon als Gruppenmitglied x {2}"
MISSION_HERO_ARENA_BATTLE_NAME,"{1}, Held der ehrenhaften Schlachten {2}"
MISSION_HERO_ARENA_BATTLE_DESC,"{1} tritt der Arena als Gruppenmitglied bei x {2}"
DAILYMISSION_ALL_CLEAR_NAME,"Tagesmissionen erledigt!"
DAILYMISSION_ALL_CLEAR_DESC,"Erfülle alle Quests"
DAILYMISSION_STAMINA_NAME,"Außer Atem"
DAILYMISSION_STAMINA_DESC,"Benutze {1} Ausdauer"
DAILY_QUEST_EXCAVATION_NAME,"Kleinvieh macht auch Mist"
MISSION_EVENT_STMAINA_NAME1,"Erstes Ausdauer-Tagesbonus!"
MISSION_EVENT_STMAINA_NAME2,"Zweites Ausdauer-Tagesbonus!"
MISSION_EVENT_STMAINA_NAME3,"Letztes Ausdauer-Tagesbonus!"
MISSION_EVENT_STMAINA_DESC1,"Logge dich zw. 12 PM ~ 2 PM ein."
MISSION_EVENT_STMAINA_DESC2,"Logge dich zw. 6 PM ~ 8 PM ein."
MISSION_EVENT_STMAINA_DESC3,"Logge dich zw. 10 PM ~ 12 AM ein."
MISSION_EVENT_GOLD_NAME,"Kaiseliche Gelder"
MISSION_QUEST_CLEAR_NOTY_TITLE,"Quest erfüllt!"
MISSION_QUEST_CLEAR_NOTY_CONTENT1,"Erfülle die Quest {1}."
MISSION_QUEST_CLEAR_NOTY_CONTENT2,"Erhalte Belonungen für erfüllte Quests."
MISSION_ACHIEVEMENT_CLEAR_NOTY_TITLE,"Erfolge abgeschlossen"
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT1,"Erreiche {1} Erfolg(e)."
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT2,"Erreiche Erfolge und erhalte Belohnungen."
MISSION_EXCAVATION_NAME,"Jeden Tag Ausgrabungen {1}"
MISSION_EXCAVATION_DESC,"Ausgrabungen x {1} Mal durchgeführt."
MISSION_ADDFRIEND_NAME,"Magst du mein Freund sein? {1}"
MISSION_ADDFRIEND_DESC,"{1} Freunde hinzufügen"
QUEST_ROYAL_SUPPORT_GOLD_9001_NAME,"Bonus-Gold des Tages"
QUEST_ROYAL_SUPPORT_GOLD_9001_DESC,"Jeden Tag 1Mal einloggen"
QUEST_DAILY_FREE_STAMINA_9002_NAME,"Bonus-Ausdauer des Tages!"
QUEST_DAILY_FREE_STAMINA_9002_DESC,"Logge dich zw. {1} AM ~ {2} AM ein."
QUEST_DAILY_FREE_STAMINA_9003_NAME,"Zweites Ausdauer-Tagesbonus!"
QUEST_DAILY_FREE_STAMINA_9003_DESC,"Logge dich zw. {1} PM ~ {2} PM ein."
QUEST_DAILY_FREE_STAMINA_9004_NAME,"Drittes Ausdauer-Tagesbonus!"
QUEST_DAILY_FREE_STAMINA_9004_DESC,"Logge dich zw. {1} PM ~ {2} PM ein."
QUEST_DAILY_FREE_STAMINA_9005_NAME,"Letztes Ausdauer-Tagesbonus!"
QUEST_DAILY_FREE_STAMINA_9005_DESC,"Logge dich zw. {1} PM ~ {2} PM ein."
MISSION_CHAPTER_CLEAR_DESC,"Kläre alle Punkte in Kapitel {1}."
MISSION_ACCOUNT_CHANGE_NAME,"Konten verbinden"
MISSION_ACCOUNT_CHANGE_DESC,"Verbinde dein Konto mit FB, Game Center oder Google Play"
WEEKLYMISSION_DUNGEON_CLEAR_NAME,"Endlose Abenteuer"
WEEKLYMISSION_ITEM_ENHANCE_NAME,"Übertrieben?!"
WEEKLYMISSION_COMPLETEDAILYQUEST_NAME,"Fleißig, fleißig!"
WEEKLYMISSION_COMPLETEDAILYQUEST_DESC,"Erfülle {1} Tagesquest(s)."
WEEKLYMISSION_PVP_VICTORY_NAME,"Habe ich gewonnen?"
WEEKLYMISSION_PVP_VICTORY_DESC,"Gewinne {1} Mal in der Siegesliga"
WEEKLYMISSION_UPGRADEHEROSKILL_NAME,"Training ist die Grundlage aller Schlachten!"
WEEKLYMISSION_UPGRADEHEROSKILL_DESC,"Verstärke Helden-Skills x {1}."
WEEKLYMISSION_BATTLEREWARDEQUIP_NAME,"Wow, so schwer!"
WEEKLYMISSION_BATTLEREWARDEQUIP_DESC,"Finde Ausrüstung in Dungeons x {1}"
WEEKLYMISSION_GETGOLD_NAME,"Gold ist ALLES"
WEEKLYMISSION_GETGOLD_DESC,"Sammle {1} Gold."
WEEKLYMISSION_TOWER_JOIN_NAME,"Wann endet dieser Turm?"
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_NAME,"Endlich etwas Ruhe und Frieden!"
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_DESC,"Säubere alle Gebiete im Kerker"
WEEKLYMISSION_ALL_CLEAR_NAME,"Du bist aber fleißig!"
WEEKLYMISSION_ALL_CLEAR_DESC,"Erfülle alle Wochen-Quests."
MISSION_EQUIP_GET_STAR_ITEM,"Hervorragende {1}-Sterne {2}-Ausr."
MISSION_EQUIP_GET_STAR_ITEM_DESC,"Erhalte {2} {1}-Sterne Ausr."
MISSION_EQUIP_GET_GRADE_ITEM_1,"Hochwertige Ausrüstung für die Helden! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_1,"Erhalte {1} hochwertige Ausrüstung(en)"
MISSION_EQUIP_GET_GRADE_ITEM_2,"Rare Ausrüstung für die Helden! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_2,"Erhalte {1} rare Ausrüstung(en)"
MISSION_EQUIP_GET_GRADE_ITEM_3,"Heroische Ausrüstung für die Helden! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_3,"Erhalte {1} heroische Ausrüstung(en)"
MISSION_EQUIP_GET_GRADE_ITEM_4,"Legendäre Ausrüstung für die Helden! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_4,"Erhalte {1} legendäre Ausrüstung(en)"
MISSION_EQUIP_PARTY_GRADE_1,"Werde stärker mit hochw. Ausr. und einer Gruppe! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_1,"Rüste deine Helden mit {1} hochw. Ausr. aus."
MISSION_EQUIP_PARTY_GRADE_2,"Werde stärker mit rarer Ausr. und einer Gruppe! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_2,"Rüste deine Helden mit {1} rarer Ausr. aus."
MISSION_EQUIP_PARTY_GRADE_3,"Werde stärker mit heroisch. Ausr. und einer Gruppe! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_3,"Rüste deine Helden mit {1} heroisch. Ausr. aus."
MISSION_EQUIP_PARTY_GRADE_4,"Werde stärker mit legend. Ausr. und einer Gruppe! {1}"
MISSION_EQUIP_PARTY_GRADE_DESC_4,"Rüste deine Helden mit {1} legend. Ausr. aus."
MISSION_UNDERGROUND_DUNGEON_CLEAR,"Säubere den {1}-Kerkerbereich von Monstern! {2}"
MISSION_UNDERGROUND_DUNGEON_CLEAR_DESC,"Säubere Kerker {1} x {2}"
MISSION_SHOP_BUY_HIGH_EQUIPMENT,"Ausrüstung ist die beste Helden-Verstärkung! {1}"
MISSION_SHOP_BUY_HIGH_EQUIPMENT_DESC,"Spezial-Item beschwören x {1}"
MISSION_SHOP_BUY_NORMAL_EQUIPMENT,"Versuch dein Glück! {1}"
MISSION_SHOP_BUY_NORMAL_EQUIPMENT_DESC,"Item beschwören x {1}"
MISSION_ARENA_WIN,"Wer wagt einen Kampf gegen mich? {1}"
MISSION_ARENA_WIN_DESC,"Gewinne in der Arena x {1}"
MISSION_GEM_DEPLETION_NAME,"Rubine? Versuch', mit mir mitzuhalten! {1}"
MISSION_GEM_DEPLETION_DESC,"Gib insgesamt {1} Rubine aus!"
MISSION_STAMINA_DEPLETION_NAME,"Voller Ausdauer! {1}"
MISSION_STAMINA_DEPLETION_NAME_2,"Ausdauerrausch! {1}"
MISSION_STAMINA_DEPLETION_DESC,"Benutze insgesamt {1} Ausdauer!"
MISSION_LABYRINTH_CLEAR_NAME_1,"Behalte den Tresorraum im Auge!"
MISSION_LABYRINTH_CLEAR_DESC_1,"Säubere den Kaiserl. Schatzkammer x {1}"
MISSION_LABYRINTH_CLEAR_NAME_2,"Ich ein mächtiger Tresorwächter!"
MISSION_UPPERDUNGEON_CLEAR_NAME_1,"Die Fragmenten-Suche geht weiter!"
MISSION_UPPERDUNGEON_CLEAR_DESC_1,"Säubere Großdungeon x {1}"
MISSION_UPPERDUNGEON_CLEAR_NAME_2,"Dieses Großdungeon war zu einfach!"
MISSION_CLEARTOWER21_FLOOR_1,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER21_FLOOR_2,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER21_FLOOR_3,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER21_FLOOR_4,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER21_FLOOR_5,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER21_FLOOR_6,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER21_FLOOR_7,"Die spannende Herausforderung {1}"
MISSION_CLEARTOWER11_FLOOR_1,"Bestehe die Prüfungen! {1}"
MISSION_CLEARTOWER11_FLOOR_2,"Bestehe die Prüfungen! {1}"
MISSION_CLEARTOWER999_FLOOR_1,"Eine friedliche Schatzkammer {1}"
MISSION_CLEARTOWER999_FLOOR_2,"Eine friedliche Schatzkammer {1}"
MISSION_CLEARTOWER999_FLOOR_3,"Eine friedliche Schatzkammer {1}"
MISSION_CLEARTOWER21_FLOOR_1_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER21_FLOOR_2_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER21_FLOOR_3_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER21_FLOOR_4_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER21_FLOOR_5_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER21_FLOOR_6_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER21_FLOOR_7_DESC,"Schließe Etage {1} im Turm der Herausforderung ab"
MISSION_CLEARTOWER11_FLOOR_1_DESC,"Schließe Etage {1} im Turm der Prüfungen ab"
MISSION_CLEARTOWER11_FLOOR_2_DESC,"Schließe Etage {1} im Turm der Prüfungen ab"
MISSION_CLEARTOWER999_FLOOR_1_DESC,"Schließe Etage {1} der Kaiserl. Schatzkammer ab"
MISSION_CLEARTOWER999_FLOOR_2_DESC,"Schließe Etage {1} der Kaiserl. Schatzkammer ab"
MISSION_CLEARTOWER999_FLOOR_3_DESC,"Schließe Etage {1} der Kaiserl. Schatzkammer ab"
MISSION_CLEARTOWER999_FLOOR_4_DESC,"Schließe Etage {1} der Kaiserl. Schatzkammer ab"
MISSION_CLEARTOWER999_FLOOR_5_DESC,"Schließe Etage {1} der Kaiserl. Schatzkammer ab"
MISSION_WORLDBOSS_PLAYTIME1_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME2_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME3_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME4_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME5_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME6_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME7_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME8_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME9_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME10_NAME,"Herausforderungen lohnen sich, mein Bester {1}"
MISSION_WORLDBOSS_PLAYTIME1_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME2_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME3_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME4_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME5_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME6_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME7_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME8_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME9_DESC,"Fordere den Weltenboss x {1} heraus."
MISSION_WORLDBOSS_PLAYTIME10_DESC,"Fordere den Weltenboss x {1} heraus."
