KEY,Portuguese
E_C19_August_Phillop01_30,"Juno, a conta por favor."
E_C19_August_Phillop01_31,"Ele está muito bêbado. Leve-o até o quarto, por favor."
E_C19_August_Phillop01_32,Ai ai... Phillop! Você exagerou de novo?
E_C19_August_Phillop01_33,Você precisa recuperar a sobriedade e voltar logo para sua terra natal!!
E_C19_August_Phillop01_34,"Pois é, tenho tantas coisas para resolver quando voltar. Hic!"
E_C19_August_Phillop01_35,Ser rei de uma nação é muito cansativo!!
E_C19_August_Phillop01_36,Tem muita coisa para fazer e para pensar! Buáááá!!
E_C19_August_Phillop01_37,"Se eu nascer de novo, não quero ser rei novamente. Hic!"
E_C19_August_Phillop01_38,Se eu nascer de novo...!!
E_C19_August_Phillop01_39,É isso! Já que eu canto bem...
E_C19_August_Phillop01_40,Serei cantor!!! O melhor cantor dentre os anões!!!
E_C19_August_Phillop01_41,"Tá bom, entendi. Tá bom."
E_C19_August_Phillop01_42,"Juno! Mais um contrafilé aqui, por favor!"
E_C19_August_Phillop01_43,Pois não! Só um momentinho.
E_C19_August_Phillop01_44,"Ai ai, só um minuto. E nem encoste na cerveja!"
E_C19_August_Phillop01_45,♬ Vamos anões! Esta guerra... teremos que vencer~!! ♬
E_C19_August_Phillop01_46,Minha nossa!
E_C19_August_Phillop01_47,Mas que barulheira!
E_C19_August_Phillop01_48,O repertório desse velhote não muda nunca! É o mesmo de um século atrás!!
E_C19_August_Phillop01_49,Beba isso e cante à vontade no mundo dos sonhos!
E_C19_August_Phillop01_50,Hoho... Que bebida mais nobre é esta?
E_C19_August_Phillop01_51,Uau... Que delícia!!! Hohoho!!
E_C19_August_Phillop01_52,Ho
E_C19_August_Phillop01_53,"Sou Phillop, o maior e o melhor dos anões!"
E_C19_August_Phillop01_54,Que venham os draconianos e os dragões!
E_C19_August_Phillop01_55,Podem atacar com a arma que quiser
E_C19_August_Phillop01_56,Mais rígida que minha cabeça nunca vai ser!!!
E_C19_August_Phillop01_57,Mais rígida que minha cabeça nunca vai ser...
E_C19_August_Phillop01_58,Acorde!!
E_C19_August_Phillop01_59,Céus! O que ele está sonhando afinal?
E_C19_August_Phillop01_60,zZZ...
E_C19_August_Cleo01_01,Na noite de ontem
E_C19_August_Cleo01_02,Roi! Que dia é hoje?
E_C19_August_Cleo01_03,Veja você mesma. Até quando tenho que olhar o calendário por você?
E_C19_August_Cleo01_04,"Hoje é dia 30... Opa, digo 31."
E_C19_August_Cleo01_05,Hum... É mesmo? Aha! Tá bom!
E_C19_August_Cleo01_06,Eu avisei para você mesma ver. Não me culpe depois.
E_C19_August_Cleo01_07,"Kasel, Frey. Vocês têm um segundo?"
E_C19_August_Cleo01_08,O que foi?
E_C19_August_Cleo01_09,Tenho algo para pedir a vocês.
E_C19_August_Cleo01_10,No dia seguinte
E_C19_August_Cleo01_11,"Sabe, Frey!"
E_C19_August_Cleo01_12,Por acaso você sabe... que dia é hoje?
E_C19_August_Cleo01_13,Hoje? Hum... Eu... não sei bem!
E_C19_August_Cleo01_14,"Ah, me lembrei. Preciso ir à floresta trazer lenha!"
E_C19_August_Cleo01_15,Huhuhu. A Frey não sabe mentir.
E_C19_August_Cleo01_16,Não precisava preparar tanta coisa assim.
E_C19_August_Cleo01_17,Era só me dar os parabéns. Mas uma festa surpresa? Hihihi.
E_C19_August_Cleo01_18,"Bem, é claro que uma grande festa combina melhor com uma Arquimaga genial como eu..."
E_C19_August_Cleo01_19,"Opa, Cleo."
E_C19_August_Cleo01_20,Kasel! O que é isso aí que você tem?
E_C19_August_Cleo01_21,S...são visgos! Para fazer pudim de visgos!!
E_C19_August_Cleo01_22,Frey!! Encontrei os visgos!!
E_C19_August_Cleo01_23,Hihihi... Os dois são tão fofos!
E_C19_August_Cleo01_24,Parece que estão todos se saindo bem nos preparativos.
E_C19_August_Cleo01_25,Que tal eu dar uma volta para fingir que não sei de nada?
E_C19_August_Cleo01_26,(Hein...?)
E_C19_August_Cleo01_27,Pessoal! Cheguei!
E_C19_August_Cleo01_28,"Voltou, Cleo? Por acaso já jantou?"
E_C19_August_Cleo01_29,"Como não sabíamos onde você estava, resolvemos comer primeiro."
E_C19_August_Cleo01_30,Hein!?!?!
E_C19_August_Cleo01_31,"Deixamos a sua parte reservada, portanto, não esqueça de comer depois."
E_C19_August_Cleo01_32,Calma aí! Vocês já comeram?!
E_C19_August_Cleo01_33,E a festa??
E_C19_August_Cleo01_34,Festa? Há motivo para festa...?
E_C19_August_Cleo01_35,Mas é claro que estou falando do meu...
E_C19_August_Cleo01_36,"(Peraí... A Frey não comeria antes, sem mim.)"
E_C19_August_Cleo01_37,(Ahá! Então tudo não passa de uma mentirinha?)
E_C19_August_Cleo01_38,"Tudo bem, Frey. Eu jantei fora!"
E_C19_August_Cleo01_39,"É mesmo? Então, vou jogar fora."
E_C19_August_Cleo01_40,E-está bem!!
E_C19_August_Cleo01_41,(Tanto esforço para me enganar. Preciso fingir surpresa quando revelarem.)
E_C19_August_Cleo01_42,(Mas... quando é que vão revelar? Será que é agora?)
E_C19_August_Cleo01_43,(Agora!?)
E_C19_August_Cleo01_44,...!! (É agora?!)
E_C19_August_Cleo01_45,(Hã...? Daqui a pouco é meia-noite.)
E_C19_August_Cleo01_46,(Será que ninguém sabe mesmo que hoje é meu aniversário...?)
E_C19_August_Cleo01_47,(Mas o Roi com certeza sabe...Ele deve ter contado a todos que é meu aniversário...)
E_C19_August_Cleo01_75,(Vou passar o meu aniversário sozinha... como naquele lugar...)
E_C19_August_Cleo01_48,...
E_C19_August_Cleo01_49,E achei que fossem meus amigos...
E_C19_August_Cleo01_50,Passaram o dia todo se divertindo sem mim...
E_C19_August_Cleo01_51,No final das contas... Ninguém se importou com o meu...
E_C19_August_Cleo01_52,"Feliz aniversário, Cleo!!!"
E_C19_August_Cleo01_53,O... o quê...?
E_C19_August_Cleo01_54,Cleo... Está chorando?
E_C19_August_Cleo01_55,Eu não disse?! Fiquei tão preocupada que a Cleo ficasse magoada!!
E_C19_August_Cleo01_56,"Cleo, na verdade..."
E_C19_August_Cleo01_57,O dia 1º de agosto é hoje.
E_C19_August_Cleo01_58,Mas quando perguntei você disse que era dia 31!
E_C19_August_Cleo01_59,"Pois é, mas eu não te disse? Que você mesma deveria ver que dia era."
E_C19_August_Cleo01_60,"O Roi nos avisou sobre o seu aniversário, Cleo."
E_C19_August_Cleo01_61,"Eu quis juntar todos e comemorar seu aniversário, mas o Roi não deixou..."
E_C19_August_Cleo01_62,"O... O quê...? Por quê?! Roi, por que você fez isso?!"
E_C19_August_Cleo01_63,...
E_C19_August_Cleo01_64,"(Era para você parar de ficar ansiosa, pois você não está mais sozinha como antes.)"
E_C19_August_Cleo01_65,(Mas claro que não posso lhe contar isso...)
E_C19_August_Cleo01_66,É que eu não sei comemorar aniversários.
E_C19_August_Cleo01_67,Roi!!!!!!!!!!! Seu!!!!!!!!!!!
E_C19_August_Cleo01_68,"Acalme-se, Cleo!!"
E_C19_August_Cleo01_69,"Roi, você também foi longe demais!!"
E_C19_August_Cleo01_70,"Por mais que sinta vergonha, fale com mais ternura. E peça desculpas!"
E_C19_August_Cleo01_71,Humpf!
E_C19_August_Cleo01_72,"Ahhh, Cleo!!"
E_C19_August_Cleo01_73,E-está queimando tudo!! Acalme-se!!
E_C19_August_Cleo01_74,Vou te assar todinho!!!!!!!! Você vai virar frango assado para ser servido no meu aniversário!!!!!!!!
E_C19_Aug_Dosarta01_1,Outro dia monótono... Sem nada de interessante...
E_C19_Aug_Dosarta01_2,Quando é que a Selene vem? Ela havia dito que viria. Ain...
E_C19_Aug_Dosarta01_3,"Não foi desta vez, de novo."
E_C19_Aug_Dosarta01_4,Será que não existe um presente neste mundo que combine com a Epigael...? Ai ai...
E_C19_Aug_Dosarta01_5,Hum?
E_C19_Aug_Dosarta01_6,Elfos!? Uma elfa num lugar como este?
E_C19_Aug_Dosarta01_7,Hã? ...Oh!!
E_C19_Aug_Dosarta01_8,"Olá!! Uau! Você veio por causa dos artefatos, certo?"
E_C19_Aug_Dosarta01_9,Você disse artefatos?
E_C19_Aug_Dosarta01_10,Mas você sabe com quem está falando?
E_C19_Aug_Dosarta01_11,"Claro! Você é um elfo sombrio. Eu sou Dosarta, princesa da Família Real dos elfos."
E_C19_Aug_Dosarta01_12,"Bem, então deixe comigo! Vou criar um artefato bem bonito para você!!"
E_C19_Aug_Dosarta01_13,O quê...? Ai ai...
E_C19_Aug_Dosarta01_14,...
E_C19_Aug_Dosarta01_15,Como ficou este aqui? E este aqui?
E_C19_Aug_Dosarta01_16,Tem este outro aqui também! E este outro aqui...
E_C19_Aug_Dosarta01_17,"Não, calma. Já está bem."
E_C19_Aug_Dosarta01_18,(Mas que chatice... Achei que todos os elfos fossem iguais àquelas elfas...)
E_C19_Aug_Dosarta01_19,(Mas existe alguém como essa menina. Será que a personalidade dos elfos mudou ao longo do século?)
E_C19_Aug_Dosarta01_20,"(Só não sei dizer se estão mais relaxados, ou se estão com um parafuso solto.)"
E_C19_Aug_Dosarta01_21,"(De qualquer maneira, ela tem talento. Acho que combinaria com a Epigael.)"
E_C19_Aug_Dosarta01_22,"(Mas, qual devo escolher...?)"
E_C19_Aug_Dosarta01_23,"Com licença, senhor elfo sombrio?"
E_C19_Aug_Dosarta01_24,.....
E_C19_Aug_Dosarta01_25,(Ai ai... E agora...? Parece que ele não gostou de nenhum...)
E_C19_Aug_Dosarta01_26,(Fazia tanto tempo que não vinha ninguém... Mas acabei desapontando-o... Chuif...)
E_C19_Aug_Dosarta01_27,Chuif... chuif... Desculpe-me...
E_C19_Aug_Dosarta01_28,Hã?
E_C19_Aug_Dosarta01_29,"Um momento, por que está chorando?"
E_C19_Aug_Dosarta01_30,Sinto muito... Queria fazer um artefato bem bonito... chuif... Mas parece que você não gostou...
E_C19_Aug_Dosarta01_31,Como você veio no dia do meu aniversário... chuif... Queria fazer algo especial...
E_C19_Aug_Dosarta01_32,"Buááá! Sinto muito, de verdade!!"
E_C19_Aug_Dosarta01_33,Ei...! Um momento!!
E_C19_Aug_Dosarta01_34,Raios... Que chatice. O que devo fazer numa situação dessas?
E_C19_Aug_Dosarta01_35,"Dosarta, me desculpe! Cheguei muito tard..."
E_C19_Aug_Dosarta01_36,Hein? Você é aquele elfo sombrio desagradável!?
E_C19_Aug_Dosarta01_37,E você aquela elfa irritante?
E_C19_Aug_Dosarta01_38,Selene!! Buáááá!!
E_C19_Aug_Dosarta01_39,Acho que cometi um erro de novo... Buáááá!!
E_C19_Aug_Dosarta01_40,Por que fez minha irmã chorar?! Seu elfo sombrio maldito!!
E_C19_Aug_Dosarta01_41,"Não fiz nada!! Não confunda as coisas, elfa!!"
E_C19_Aug_Dosarta01_42,E você!! É irmã daquela elfa?!
E_C19_Aug_Dosarta01_43,Como é que pode chegar atrasada no dia do aniversário da própria irmã? Tenha vergonha na cara!!
E_C19_Aug_Dosarta01_44,Como é que é!?
E_C19_Aug_Dosarta01_45,"Chuif, chuif... Selene... Senhor elfo sombrio... Não briguem..."
E_C19_Aug_Dosarta01_46,"Mas, senhor elfo sombrio... Está bravo porque minha irmã se atrasou no dia do meu aniversário, certo?"
E_C19_Aug_Dosarta01_47,E eu achei que todos os elfos sombrios fossem frios e insensíveis... Talvez nem todos...
E_C19_Aug_Dosarta01_48,"Ah, ah!! Não é hora para devaneios! Preciso desfazer o mal-entendido!"
E_C19_Aug_Dosarta01_49,Ah... E agora...? E agora...?!!
E_C19_Aug_Dosarta01_50,"Selene, senhor elfo sombrio...!! Parem!!"
E_C19_Aug_Epis01_1,Lalala~ Lalalala~
E_C19_Aug_Epis01_2,Lalalala~ Lalalalala~ Fufufu~
E_C19_Aug_Epis01_3,Epis... Parece alegre...
E_C19_Aug_Epis01_4,Ela não está tramando alguma coisa?
E_C19_Aug_Epis01_5,Não parece ser o caso...
E_C19_Aug_Epis01_6,"Estou pronta!! Então, até mais tarde!!"
E_C19_Aug_Epis01_7,Hã? Você vai sair? Aonde vai?
E_C19_Aug_Epis01_8,"Para me divertir, é claro! Hoje é meu aniversário! Fufufu!"
E_C19_Aug_Epis01_9,Os demônios também comemoram aniversário?
E_C19_Aug_Epis01_10,"Não, mas escolhi uma data para comemorar. O dia que vim para este mundo físico pela primeira vez!"
E_C19_Aug_Epis01_11,"Então já volto, Jane! Cuide bem dos garotos!"
E_C19_Aug_Epis01_12,Sim...
E_C19_Aug_Epis01_13,Não vai se despedir da gente?!
E_C19_Aug_Epis01_14,Isso te incomoda? Achei que não gostasse dela.
E_C19_Aug_Epis01_15,"Pelo jeito, eu não te conhecia direito."
E_C19_Aug_Epis01_16,"Não é nada disso!! E quanto a você, está bem? Foi totalmente ignorada!"
E_C19_Aug_Epis01_17,Aniversário...
E_C19_Aug_Epis01_18,Jane? Algum problema?
E_C19_Aug_Epis01_19,Epis. Quero lhe comprar. Presente de aniversário.
E_C19_Aug_Epis01_20,Ela... cuida de mim. Quero retribuir.
E_C19_Aug_Epis01_21,Senhorita...
E_C19_Aug_Epis01_22,"Que cuidar, o quê. Não vê que ela te deixou aqui e foi se divertir?"
E_C19_Aug_Epis01_23,Seguirei às suas ordens. Procuremos algo que sirva a ela.
E_C19_Aug_Epis01_24,Ei! Está escutando?
E_C19_Aug_Epis01_25,"Sim... Obrigada, Theo."
E_C19_Aug_Epis01_26,Mulheres... são todas iguais...
E_C19_Aug_Epis01_27,...
E_C19_Aug_Epis01_28,"Ah, mas que preguiça! Ei! Não me deixem aqui!"
E_C19_Aug_Epis01_29,E o que você vai comprar para ela? Já decidiu?
E_C19_Aug_Epis01_30,Roupa. Roupa bonita.
E_C19_Aug_Epis01_31,Quero dar a Epis... roupa que combine com ela... pois ela é bonita.
E_C19_Aug_Epis01_32,Não é uma má ideia. E você sabe onde comprar?
E_C19_Aug_Epis01_33,Ah...
E_C19_Aug_Epis01_34,Você partiu sem saber para onde ir?
E_C19_Aug_Epis01_35,...
E_C19_Aug_Epis01_36,Que foi? Por que está olhando com essa cara? É por que falei com a sua senhorita?
E_C19_Aug_Epis01_37,Não.
E_C19_Aug_Epis01_38,Ah...
E_C19_Aug_Epis01_39,Então o que é?
E_C19_Aug_Epis01_40,Não me diga que vocês querem que eu procure uma loja de roupas?
E_C19_Aug_Epis01_41,Você é o único aqui que saberia para onde ir. Peço-lhe o favor.
E_C19_Aug_Epis01_42,"Ai ai... Eu mereço, viu?"
E_C19_Aug_Epis01_43,Favor... Quero comprar. Presente bonito. 
E_C19_Aug_Epis01_44,"Então, ao menos, sigam-me sem se perder."
E_C19_Aug_Epis01_45,Hihi! Fazia tempo que não me divertia assim!
E_C19_Aug_Epis01_46,Quando foi a última vez que me senti assim? Fufufu.
E_C19_Aug_Epis01_47,Hã? Mas cadê todo mundo?
E_C19_Aug_Epis01_48,Que foi? Por que estão todos exaustos? Aconteceu alguma coisa?
E_C19_Aug_Epis01_49,Epis.
E_C19_Aug_Epis01_50,Feliz. Aniversário. Queria te dar... presente.
E_C19_Aug_Epis01_51,Ain!! O que é isso?!
E_C19_Aug_Epis01_52,Sua lindinha! Você comprou isso porque é meu aniversário? Mas como você é uma gracinha!
E_C19_Aug_Epis01_53,Porque Epis... cuidou de mim...
E_C19_Aug_Epis01_54,Theo e Ezekiel. Me ajudaram. Presente. Compramos juntos.
E_C19_Aug_Epis01_55,Queria retribuir o cuidado que você tem mostrado à senhorita.
E_C19_Aug_Epis01_56,E eu só fui com eles porque estava entediado. Não foi pensando em você.
E_C19_Aug_Epis01_57,Ain! Hihi! Não precisa ficar acanhado!
E_C19_Aug_Epis01_58,"Muito obrigada, todos! Esta roupa é linda demais!"
E_C19_Aug_Epis01_59,"Quem diria que eu ganharia presentes? Foi graças à Jane! Obrigada, Jane..."
E_C19_Aug_Epis01_60,Um momento. O que ousa a fazer à senhorita! Saia de perto dela!
E_C19_Aug_Epis01_61,"Ei, fui eu quem fez quase tudo! Não vai mostrar gratidão, sua Súcubo?!"
E_C19_Aug_Luna01_1,...
E_C19_Aug_Luna01_2,...
E_C19_Aug_Luna01_3,...
E_C19_Aug_Luna01_4,Então... Quer dizer que realmente cresce cenoura neste lugar?
E_C19_Aug_Luna01_5,Mas é claro! Ou você acha que os bárbaros só comem carne?
E_C19_Aug_Luna01_6,"Como não é uma cenoura comum, deve crescer bem em terras gélidas."
E_C19_Aug_Luna01_7,Mas aqui parece que não tem nada além de neve... Atchim!
E_C19_Aug_Luna01_8,"Bem, mas já que estamos aqui, vamos procurar."
E_C19_Aug_Luna01_9,Você sabe de algo mais sobre essa 'Cenoura Decamilenar'?
E_C19_Aug_Luna01_10,Tudo que eu sei parece lenda... Cresce na sombra e poeiras brilhantes flutuam ao seu redor.
E_C19_Aug_Luna01_11,"Uau, deve ser muito bonito. Se for assim, não deve ser tão difícil de encontrar!"
E_C19_Aug_Luna01_12,Eu também acho! Quem sabe encontremos rapidamente.
E_C19_Aug_Luna01_13,Então que tal dar uma olhada naquele lado? Lá tem muita sombra por causa da montanha.
E_C19_Aug_Luna01_14,Sim!
E_C19_Aug_Luna01_15,...
E_C19_Aug_Luna01_16,...
E_C19_Aug_Luna01_17,...
E_C19_Aug_Luna01_18,Não tem nada...
E_C19_Aug_Luna01_19,"Não tem nenhuma planta, muito menos cenoura..."
E_C19_Aug_Luna01_20,Vindland é vasto. Talvez demore bastante...
E_C19_Aug_Luna01_21,Hmmm... Hein? Que cheiro doce é esse?
E_C19_Aug_Luna01_22,Parece perfume de flor... Hã? Uma rosa?
E_C19_Aug_Luna01_23,"Brotam rosas num lugar como este! Então deve ter cenoura também, né?"
E_C19_Aug_Luna01_24,Grrrr!
E_C19_Aug_Luna01_25,Hein?
E_C19_Aug_Luna01_26,Ahhh!
E_C19_Aug_Luna01_27,Fique atrás de mim!
E_C19_Aug_Luna01_28,"Ui, ui, ui, ui... O que foi aquilo? Era muito forte..."
E_C19_Aug_Luna01_29,Por acaso aquilo era um monstro protegendo a flor?
E_C19_Aug_Luna01_30,Parece que era isso mesmo. Será que é a tal da Rosa da Imortalidade? Que não morre nunca?
E_C19_Aug_Luna01_31,É mesmo? Que romântico! Com certeza deve valer muito dinheiro!
E_C19_Aug_Luna01_32,Haha. Fico feliz em vê-las mais contentes. Que tal descansarmos um pouco?
E_C19_Aug_Luna01_33,"Como precisamos encontrar ainda hoje, é melhor nos apressarmos."
E_C19_Aug_Luna01_34,Pois é! Não podemos chegar atrasadas à festa! Vamos logo!
E_C19_Aug_Luna01_35,"Hã? May, não é desse lado aí... Tenha cuidado."
E_C19_Aug_Luna01_36,Yanne! Juno! Tem uma coisa brilhante ali... Hein?
E_C19_Aug_Luna01_37,...
E_C19_Aug_Luna01_38,...
E_C19_Aug_Luna01_39,Ahhhhhhhhh!
E_C19_Aug_Luna01_40,Ti...tigre...!
E_C19_Aug_Luna01_41,"Fuja, May!"
E_C19_Aug_Luna01_42,"Ai, ai, ai... Mas que coisa... Viemos procurar por cenouras... Mas só encontramos monstros..."
E_C19_Aug_Luna01_43,Ai... Me desculpem... Deveria ter tomado mais cuidado.
E_C19_Aug_Luna01_44,Não é culpa sua. Só estamos com um pouco de azar hoje.
E_C19_Aug_Luna01_45,Ai ai... O sol vai se pôr daqui a pouco. Será que não vai dar...? Quis dar uma cenoura bonita para Luna...
E_C19_Aug_Luna01_46,Hã? Você disse Luna?
E_C19_Aug_Luna01_47,"Ela mesmo. Como é o aniversário da Luna, queria dar a lendária..."
E_C19_Aug_Luna01_48,...
E_C19_Aug_Luna01_49,...
E_C19_Aug_Luna01_50,...
E_C19_Aug_Luna01_51,Yanne? O que foi?
E_C19_Aug_Luna01_52,Lu... Luna. O que você faz aqui?
E_C19_Aug_Luna01_53,Luna sentiu cheiro de alguma coisa gostosa! Um cheiro doce e fresco!
E_C19_Aug_Luna01_54,Mas Luna não consegue levar porque é muito grande...
E_C19_Aug_Luna01_55,Hã...? Não vai dizer que...
E_C19_Aug_Luna01_56,Essa Cenoura Decamilenar... se chama assim porque cresceu por 10.000 anos?
E_C19_Aug_Luna01_57,Cenoura Decamilenar? É assim que isso se chama? Você queria dá-la para Luna?
E_C19_Aug_Luna01_58,Sim... Mas não sabia que você iria encontrar primeiro...
E_C19_Aug_Luna01_59,Uau! Obrigada! Yanne é a amiga favorita da Luna!
E_C19_Aug_Luna01_60,"Legal, então vamos tirar esta cenoura daqui?"
E_C19_Aug_Luna01_61,Uau! Cenoura! Cenoura super grande!
E_C19_Aug_Luna01_62,"Quando voltarmos a Orvel, vou fazer um bolo de cenoura com ela. Feliz aniversário, Luna!"
E_C19_Aug_Luna01_63,"Feliz aniversário, Luna! Se usar o meu cesto não precisará cortar em tantas partes para levá-la!"
E_C19_Aug_Luna01_64,"Ainda bem que tudo acabou bem! Feliz aniversário, Luna. Desculpa por não poder fazer mais que isso."
E_C19_Aug_Luna01_65,Queria te ajudar a encontrar o caminho de casa...
E_C19_Aug_Luna01_66,"Ah, não se preocupe! Claro que sinto saudades da mamãe, do papai e dos amigos..."
E_C19_Aug_Luna01_67,Mas aqui tenho muitos amigos legais... Está tudo bem! Luna não está sozinha! Obrigada de verdade!
E_C19_Aug_Gladi01_01,Uff. Hoje o dia está bonito! E as caixas de matatabi vieram certinho. Legal!
E_C19_Aug_Gladi01_02,"Bom, chega de arrumar."
E_C19_Aug_Gladi01_03,"Opa, já começou?"
E_C19_Aug_Gladi01_04,Então está na hora de eu também me preparar...
E_C19_Aug_Gladi01_05,"Ei, Gladi!"
E_C19_Aug_Gladi01_06,Gladi?
E_C19_Aug_Gladi01_07,"Ei, Gladi!"
E_C19_Aug_Gladi01_08,Ei!
E_C19_Aug_Gladi01_09,Ronc! Hã?
E_C19_Aug_Gladi01_10,Até quando vai cochilar? Acorde! E me passe aquela caixa de essências se faz favor.
E_C19_Aug_Gladi01_11,"Ah, claro. Uff."
E_C19_Aug_Gladi01_12,"Sabe, você já não é o mesmo Gladi. Se está entediado, por que não volta a lutar?"
E_C19_Aug_Gladi01_13,Esquece. Já lutei o suficiente. E é mais divertido ver os novatos evoluindo.
E_C19_Aug_Gladi01_14,"Que pena... Caso mude de ideia, me avise!"
E_C19_Aug_Gladi01_15,Tá! Até mais!
E_C19_Aug_Gladi01_16,Será que eu realmente estou enferrujado...?
E_C19_Aug_Gladi01_17,Ei! Me dá aquilo ali!
E_C19_Aug_Gladi01_18,Hein?
E_C19_Aug_Gladi01_19,O que você está olhando? Me dá logo o de sempre!
E_C19_Aug_Gladi01_20,O quê? O senhor já veio antes...?
E_C19_Aug_Gladi01_21,Como pretende gerenciar um negócio se nem sabe identificar um freguês?
E_C19_Aug_Gladi01_22,"Freguês? Não lembro do senhor. Se viesse com frequência, eu lembraria..."
E_C19_Aug_Gladi01_23,"O que disse, seu vira-lata? Quem você acha que é? Sabe quantos anos de Arena eu tenho?"
E_C19_Aug_Gladi01_24,...
E_C19_Aug_Gladi01_25,"Gladi, está tudo bem? Se chamasse de gato até que vai... Mas chamar um meio-lince de vira-lata..."
E_C19_Aug_Gladi01_26,Era de se esperar de um ex-campeão. Não mudou nada! Foi só de leve mas ele já não pôde fazer nada!
E_C19_Aug_Gladi01_27,Que cara mais grosseiro!
E_C19_Aug_Gladi01_28,"Bem, deixa para lá. Só dei um susto nele. Aliás, o que os trazem aqui hoje? Precisam de alguma coisa?"
E_C19_Aug_Gladi01_29,"Ah, claro. Fiquei tão concentrado vendo seus movimentos que já ia esquecendo do que precisava."
E_C19_Aug_Gladi01_30,Eu quero... Calma. Você usou todos os matatabis desta vez também?
E_C19_Aug_Gladi01_31,Eu já disse que o pedido é para mim. Não é para vender.
E_C19_Aug_Gladi01_32,Eu quero três conjuntos de fragmentos de artefatos.
E_C19_Aug_Gladi01_33,Hã? Espera! Eu cheguei antes! Desta vez eu junto os artefatos!
E_C19_Aug_Gladi01_34,Não se preocupe. Temos bastante no estoque desta vez...
E_C19_Aug_Gladi01_35,"Uff. Então, quem é o primeir... Ei, estão me ouvindo?"
E_C19_Aug_Gladi01_36,Me avisem quando a luta acabar.
E_C19_Aug_Gladi01_37,Uaaah! Que horas são?
E_C19_Aug_Gladi01_38,Deixa eu arrumar rapidinho e ir embor...
E_C19_Aug_Gladi01_39,...!
E_C19_Aug_Gladi01_40,Hunf. Continua veloz.
E_C19_Aug_Gladi01_41,Como é que é? Quer destruir a loja?!
E_C19_Aug_Gladi01_42,Você se esqueceu que dia é hoje? Ficou enrolando o dia inteiro.
E_C19_Aug_Gladi01_43,"Hoje é um dia especial para um duelo, não?"
E_C19_Aug_Gladi01_44,Hoje? O que tem hoje? É porque veio um estoque grande de matatabis?
E_C19_Aug_Gladi01_45,Foi só uma brincadeirinha! Mas que dia é hoje?
E_C19_Aug_Gladi01_46,Hoje é o seu...
E_C19_Aug_Gladi01_47,Meu?
E_C19_Aug_Gladi01_48,O seu...
E_C19_Aug_Gladi01_49,Meu o quê? 
E_C19_Aug_Gladi01_50,Droga! O que importa? Venha!
E_C19_Aug_Gladi01_51,"Tá bom, mas que dia é hoje?"
E_C19_Aug_Ricardo01_01,Já faz décadas que sou paladino...
E_C19_Aug_Ricardo01_02,"Havia decidido que me aposentaria aos 65 anos e me dedicaria exclusivamente ao orfanato,"
E_C19_Aug_Ricardo01_03,mas ainda não consegui me desfazer desta armadura...
E_C19_Aug_Ricardo01_04,Mas hoje é o meu 71º aniversário.
