KEY,French
Sub1_Viska_1_1_38,Retournez à la capitale et faites un rapport à Demia !
Sub1_Viska_1_1_39,"Et vous, alors ?"
Sub1_Viska_1_1_40,On ne peut pas laisser une petite fille toute seule ! Je vais la conduire à la forteresse la plus proche !
Sub1_Viska_1_1_41,Suis-moi.
Sub1_Viska_1_1_42,Tout ira bien. Je te protégerai.
Sub1_Viska_1_1_43,...
Sub1_Viska_1_1_44,*Pff.* Les humains sont vraiment agaçants.
Sub1_Viska_1_1_45,"Ils ne savent même pas se défendre, mais ils s'inquiètent du sort des autres."
Sub1_Viska_1_1_46,... ?
Sub1_Viska_1_1_47,Une démone !
Sub1_Viska_1_1_48,"Vous n'aviez pas remarqué ? Hé hé... Bon, je ne vous en veux pas."
Sub1_Viska_1_1_49,"Après tout, l'ancienne propriétaire de ce corps était humaine. Hé hé hé !"
Sub1_Viska_1_1_50,"Et je suis une gentille petite fille, pas vrai ? Forcément, on ne se méfie pas."
Sub1_Viska_1_1_51,Ignoble démon ! Voler le corps d'une petite fille !
Sub1_Viska_1_1_52,"Voler ? Hé hé hé, ne croyez pas ça."
Sub1_Viska_1_1_53,"Sans moi, elle aurait fini dévorée par les corbeaux."
Sub1_Viska_1_1_54,"Elle allait mourir d'une blessure infligée par un autre démon, alors elle a passé un pacte avec moi."
Sub1_Viska_1_1_55,"Vous devriez plutôt dire que je l'ai sauvée, hé hé hé !"
Sub1_Viska_1_1_56,Bref.
Sub1_Viska_1_1_57,Vous êtes trop insignifiants pour que je daigne vous tuer.
Sub1_Viska_1_1_58,Mais je vous déconseille vivement d'opposer une quelconque résistance.
Sub1_Viska_1_1_59,"Allez, vous avez 10 secondes. Fuyez, ou battez-vous."
Sub1_Viska_1_1_60,"Mais si vous m'affrontez, j'espère que vous avez déjà rédigé votre testament, hé hé hé !"
Sub1_Viska_1_1_61,Aaaaaah !
Sub1_Viska_1_1_62,"Comme je m'y attendais. Bien, bon débarras."
Sub1_Viska_1_1_63,Je commence à avoir faim.
Sub1_Viska_1_1_64,Il y a peut-être un démon de haut rang qui commande ces morts-vivants...
Sub1_Viska_1_1_65,J'ai hâte. Hum hum hum...
Sub1_Viska_1_1_66,Voyons voir... Devrais-je partir en chasse ?
Sub1_Viska_1_2_1,Bande de larves mortes-vivantes !
Sub1_Viska_1_2_2,Vous ne suffisez même pas à me rassasier !
Sub1_Viska_1_2_3,Et votre goût est infect ! Aucune valeur nutritionnelle !
Sub1_Viska_1_2_4,"Et pire encore, je ne gagne même pas en puissance !"
Sub1_Viska_1_2_5,"Où est le plus fort de tous ? Il existe, au moins ?"
Sub1_Viska_1_2_6,"Dans ce cas, je vous tuerai tous ! Kya ah ah ah !"
Sub1_Viska_1_3_1,"Oh, c'est vous le chef ?"
Sub1_Viska_1_3_2,Vous êtes relativement imposant... Mais vous restez un sbire mort-vivant.
Sub1_Viska_1_3_3,"Et vous êtes trop moche pour avoir bon goût. Non, vous n'avez pas une allure de chef."
Sub1_Viska_1_3_4,Kya ah ah !
Sub1_Viska_1_3_5,"Hum hum, je ne devrais vraiment pas m'associer à des morts-vivants."
Sub1_Viska_1_3_6,Même pas fichus de reconnaître un démon de haut rang tel que moi.
Sub1_Viska_1_3_7,"Et vous continuez à me défier, bande de raclures !"
Sub1_Viska_1_4_1,"*Pouah.* Beurk, c'est immonde."
Sub1_Viska_1_4_2,Bien. Cette âme que j'ai dévorée m'a procuré les informations dont j'avais besoin.
Sub1_Viska_1_4_3,Leur maître est donc Malduk...
Sub1_Viska_1_4_4,Malduk. Je ne crois pas avoir déjà entendu ce nom dans le monde des démons...
Sub1_Viska_1_4_5,Est-il devenu démon dans ce monde ? Il a été nommé conseiller d'Angmund après être devenu une liche...
Sub1_Viska_1_4_6,Il doit donc être fort. Même si ça ne me plaît guère qu'il soit mort-vivant.
Sub1_Viska_1_4_7,"Oh, et après tout. Mon but était de toute façon de dévorer et d'absorber Angmund ainsi que tous ses disciples."
Sub1_Viska_1_4_8,Je dois donc me rendre aux plaines Galluah ? Je ne pense pas pouvoir traverser la mer toute seule.
Sub1_Viska_1_4_9,Cela dit...
Sub1_Viska_1_4_10,Je suis sûre que je les atteindrai si je marche suffisamment longtemps. La la la.
Sub1_Viska_2_1_1,L'énergie de cette forêt est assez puissante.
Sub1_Viska_2_1_2,"Même si ce n'est pas spécialement bon pour moi, en tant que démone."
Sub1_Viska_2_1_3,Tiens ?
Sub1_Viska_2_1_4,Ne serait-ce pas une odeur de morts-vivants qui vient de ce côté ?
Sub1_Viska_2_1_5,"Hum. Oui, j'ai un bon odorat."
Sub1_Viska_2_1_6,"Ça vient de la mer, donc ils ont probablement fait venir un bateau des plaines Galluah."
Sub1_Viska_2_1_7,Tss. Mais ce groupe d'humains est bien trop faible.
Sub1_Viska_2_1_8,Ils ont du mal à s'en sortir face à ces stupides squelettes...
Sub1_Viska_2_1_9,Pathétique.
Sub1_Viska_2_1_10,Hum. Peu importe la magie qu'utilisent ces sbires démons pour former une armée de sbires.
Sub1_Viska_2_1_11,Peu importe.
Sub1_Viska_2_1_12,Je devrais sans doute y aller...
Sub1_Viska_2_1_13,Hein ?
Sub1_Viska_2_1_14,Infâmes démons ! Laissez Elidora tranquille !
Sub1_Viska_2_1_15,Vous avez osé corrompre la reine et bafouer l'honneur des harpies !
Sub1_Viska_2_1_16,"Fichez le camp, démons !"
Sub1_Viska_2_1_17,Je vous détruirai tous pour que jamais plus vous n'osiez corrompre Elidora !
Sub1_Viska_2_1_18,"Et vous, le démon qui se cache !"
Sub1_Viska_2_1_19,Montrez-vous !
Sub1_Viska_2_1_20,"Tellement agaçant. Bon, il ne peut en être autrement."
Sub1_Viska_2_1_21,"Comment l'avez-vous su ? Normalement, j'aurais dû vous paraître humaine."
Sub1_Viska_2_1_22,Le vent qui vous entoure ne trompe personne !
Sub1_Viska_2_1_23,Aaaaah !
Sub1_Viska_2_1_24,Attendez. Calmez-vous.
Sub1_Viska_2_1_25,Je n'ai rien à voir avec ces morts-vivants débiles.
Sub1_Viska_2_1_26,Je m'apprête à dévorer leur maître.
Sub1_Viska_2_1_27,"Laissez-moi passer sans faire d'histoires, d'accord ?"
Sub1_Viska_2_1_28,Dévorer ?
Sub1_Viska_2_1_29,Je ne comprends rien... Mais je sais que vous êtes une démone ! Vous êtes notre ennemie !
Sub1_Viska_2_1_30,Je ne croirai rien qui sort de la bouche d'un démon !
Sub1_Viska_2_1_31,Après tout ce que vous nous avez fait...
Sub1_Viska_2_1_32,"Allons, ne soyez pas si sectaire."
Sub1_Viska_2_1_33,"Bon, eh bien si vous insistez, je vais devoir vous faire une petite démonstration."
Sub1_Viska_2_1_34,"En garde, cervelle d'oiseau !"
Sub1_Viska_2_1_35,"Ne me sous-estimez pas, démone !"
Sub1_Viska_2_2_1,Tss.
Sub1_Viska_2_2_2,Complètement différente des précédents !
Sub1_Viska_2_2_3,Hum. Vous vous débrouillez bien pour une cervelle d'oiseau !
Sub1_Viska_2_2_4,"Je pensais que vous étiez tous des faibles, ici."
Sub1_Viska_2_2_5,On dirait que je vais m'amuser un peu ! Kya ah ah !
Sub1_Viska_2_2_6,"Je vous avais bien dit de ne pas sous-estimer les guerrières harpies, démone !"
Sub1_Viska_2_2_7,Je peux encore me battre !
Sub1_Viska_2_2_8,"Laissez-moi rire, cervelle d'oiseau."
Sub1_Viska_2_2_9,Vous tenez à peine debout...
Sub1_Viska_2_2_10,"Si vous continuez le combat, l'issue est inévitable."
Sub1_Viska_2_2_11,"Et je ne vous trouve pas très appétissante, de toute façon."
Sub1_Viska_2_2_12,Vous n'arrêtez pas de parler de nourriture. Quel genre de démone êtes-vous ?
Sub1_Viska_2_2_13,Moi ?
Sub1_Viska_2_2_14,Je m'appelle Viska.
Sub1_Viska_2_2_15,"Je dévore les âmes de puissants démons pour gagner en puissance,"
Sub1_Viska_2_2_16,"et quand j'en aurai fini, je serai la plus puissante, le Seigneur des ténèbres !"
Sub1_Viska_2_2_17,Le Seigneur des ténèbres ?
Sub1_Viska_2_2_18,Rien que ça ?
Sub1_Viska_2_2_19,"Hé, ne méprisez pas les rêves des autres."
Sub1_Viska_2_2_20,Qu'est-ce qu'il y a de mal à vouloir être la meilleure ?
Sub1_Viska_2_2_21,...
Sub1_Viska_2_2_22,"Bref, je m'apprête à dévorer le maître de ces morts-vivants."
Sub1_Viska_2_2_23,"Je vais le dévorer, gagner en puissance... Et en dévorer d'autres si je trouve quelque chose à me mettre sous la dent en chemin, hé hé."
Sub1_Viska_2_2_24,... !
Sub1_Viska_2_2_25,"Ne vous en faites pas, cervelle d'oiseau."
Sub1_Viska_2_2_26,Je n'ai que faire des âmes des créatures terrestres.
Sub1_Viska_2_2_27,"Mais votre nourriture a l'air appétissante, cela dit."
Sub1_Viska_2_2_28,"Toujours est-il que je pars dévorer leur maître, alors restez hors de mon chemin. Compris ?"
Sub1_Viska_2_2_29,Adieu !
Sub1_Viska_2_2_30,...
Sub1_Viska_2_2_31,Une démone chasseuse de démons ?
Sub1_Viska_2_2_32,Je vais devoir le signaler aux elfes.
Sub1_Viska_3_1_1,*Sniff.* L'odeur de sang se fait plus forte.
Sub1_Viska_3_1_2,Peut-être est-ce dû à la proximité des plaines Galluah.
Sub1_Viska_3_1_3,Ce Malduk... Il essaie sans doute de réunir plus de cadavres.
Sub1_Viska_3_1_4,Je vais suivre l'odeur pour l'instant.
Sub1_Viska_3_2_1,"Hum, c'est..."
Sub1_Viska_3_2_2,Gahhh !
Sub1_Viska_3_2_3,Guh...
Sub1_Viska_3_2_4,Tss. Je m'en doutais...
Sub1_Viska_3_2_5,Encore un groupe de morts-vivants sans intérêt.
Sub1_Viska_3_2_6,Quel ennui !
Sub1_Viska_3_2_7,Voyons voir...
Sub1_Viska_3_2_8,"Guerriers, en première ligne ! Gagnez du temps pour que les chamans puissent lancer leurs sorts !"
Sub1_Viska_3_2_9,Utilisons notre puissante magie pour venir à bout de ces morts-vivants !
Sub1_Viska_3_2_10,Libérons les corps de nos camarades tombés au combat !
Sub1_Viska_3_2_11,Woooo !
Sub1_Viska_3_2_12,"Oh, on dirait qu'ils passent aux choses sérieuses."
Sub1_Viska_3_2_13,Mais...
Sub1_Viska_3_2_14,Pluie... Vent... Foudre !
Sub1_Viska_3_2_15,"Argh, c'est sans fin !"
Sub1_Viska_3_2_16,"Ils ne cessent de se relever, il faudrait les calciner !"
Sub1_Viska_3_2_17,Même les guerriers commencent à fatiguer...
Sub1_Viska_3_2_18,Nous n'avons pas le choix.
Sub1_Viska_3_2_19,Battons en retraite et réorganisons-nous !
Sub1_Viska_3_2_20,"Évidemment, c'était à prévoir."
Sub1_Viska_3_2_21,"Ils se sont bien battus pour des créatures terrestres, mais ils ont leurs limites."
Sub1_Viska_3_2_22,"Bien, c'est l'heure de partir... Un instant."
Sub1_Viska_3_2_23,Je crois qu'ils ont parlé d'Orvel.
Sub1_Viska_3_2_24,C'est ça. Les orcs d'Ogria ont un plat traditionnel agrémenté d'une sauce spéciale.
Sub1_Viska_3_2_25,Un délicieux plat à base de sanglier !
Sub1_Viska_3_2_26,Hum... Je me demande quel goût ça a...
Sub1_Viska_3_2_27,Je ne peux pas passer à côté. Je dois aller voir ça.
Sub1_Viska_3_2_28,"Sanglier, délicieux sanglier..."
Sub1_Viska_3_2_29,Avancez ! Je retourne à la base... Hum ?
Sub1_Viska_3_3_1,Gahhh...
Sub1_Viska_3_3_2,Ugh...
Sub1_Viska_3_3_3,Ils sont vraiment nombreux.
Sub1_Viska_3_3_4,"Oh, après tout, même de piètres âmes suffisent à donner un peu d'énergie..."
Sub1_Viska_3_3_5,Vous allez tous y passer !
Sub1_Viska_3_3_6,C'est... une démone ? Pourquoi une démone nous aide-t-elle ?
Sub1_Viska_3_3_7,"Et ces morts-vivants qui ne cessaient de se relever, même après de puissants sorts..."
Sub1_Viska_3_3_8,Ils ne se relèvent plus après s'être fait lacérer par ses épines.
Sub1_Viska_3_4_1,C'est la fin !
Sub1_Viska_3_4_2,Pouah...
Sub1_Viska_3_4_3,Beurk. C'est infect. J'ai envie de vomir...
Sub1_Viska_3_4_4,Tout va bien ?
Sub1_Viska_3_4_5,"Tout d'abord, j'aimerais vous remercier."
Sub1_Viska_3_4_6,"Je suis Kaulah, commandant des orcs."
Sub1_Viska_3_4_7,"Vous êtes une démone, pas vrai ? Pourquoi nous avez-vous..."
Sub1_Viska_3_4_8,Ugh. Un instant...
Sub1_Viska_3_4_9,J'ai mangé tellement de malbouffe que j'ai envie de vomir... Erk.
Sub1_Viska_3_4_10,Ugh. Je crois que j'aurais bien besoin d'un bon sanglier...
Sub1_Viska_3_4_11,...
Sub1_Viska_3_4_12,Tiens donc ?
Sub1_Viska_3_4_13,"Dans ce cas, suivez-moi."
Sub1_Viska_3_4_14,Je vais vous préparer le meilleur plat traditionnel orc.
Sub1_Viska_3_4_15,"(Super, exactement ce que je voulais !)"
Sub1_Viska_3_5_1,"Waouh, je n'en peux plus."
Sub1_Viska_3_5_2,Exactement ce que je pensais !
Sub1_Viska_3_5_3,C'est vraiment copieux ! Et délicieux !
Sub1_Viska_3_5_4,La nourriture du royaume terrestre est vraiment bonne.
Sub1_Viska_3_5_5,Ah ah ah ! J'ai bien fait de sauver ces orcs.
Sub1_Viska_3_5_6,Ah ah ah. Ravi que ça vous plaise.
Sub1_Viska_3_5_7,"Au fait, qu'avez-vous dit, juste avant ?"
Sub1_Viska_3_5_8,"Hein ? Oh, rien. Que c'est délicieux et que mon estomac risque d'exploser."
Sub1_Viska_3_5_9,"Ah ah, je vois."
Sub1_Viska_3_5_10,Encore merci de nous avoir aidés.
Sub1_Viska_3_5_11,Cependant...
Sub1_Viska_3_5_12,Certains de mes hommes vous croient dangereuse.
Sub1_Viska_3_5_13,Donc si vous avez terminé... J'aimerais que vous partiez.
Sub1_Viska_3_5_14,Hum. Vous êtes prudents. Ça se comprend.
Sub1_Viska_3_5_15,"Ne vous en faites pas. J'ai fini ce que j'avais à faire, et je me sens bien. Je n'ai aucune raison de m'éterniser."
Sub1_Viska_3_5_16,J'espère que je ne vous ai pas vexée.
Sub1_Viska_3_5_17,"Mais en tant que chef de ma tribu, j'aimerais connaître le nom de notre héroïne."
Sub1_Viska_3_5_18,"Si vous le dites, hé hé."
Sub1_Viska_3_5_19,Je m'appelle Viska.
Sub1_Viska_3_5_20,"Démone suprême, futur Seigneur des ténèbres !"
Sub1_Viska_3_5_21,Seigneur des ténèbres ?
Sub1_Viska_3_5_22,"Oui, pourquoi ? Qu'est-ce que vous avez à me regarder comme ça ?"
Sub1_Viska_3_5_23,"Non, rien. C'est intéressant, voilà tout."
Sub1_Viska_3_5_24,Pourquoi voulez-vous devenir Seigneur des ténèbres ?
Sub1_Viska_3_5_25,Seigneur des ténèbres est le titre le plus prestigieux !
Sub1_Viska_3_5_26,"Quand j'y serai arrivée, je pourrai faire et manger ce que je veux."
Sub1_Viska_3_5_27,"En gros, c'est là qu'on s'amuse le plus. Hé hé hé."
Sub1_Viska_3_5_28,"Enfin, devenir numéro un est un but en soi, je suppose."
Sub1_Viska_3_5_29,Sans indiscrétion...
Sub1_Viska_3_5_30,"Si vous devenez Seigneur des ténèbres, qu'adviendra-t-il du royaume terrestre ?"
Sub1_Viska_3_5_31,"Oh, je ne vois pas l'intérêt d'importuner les sous-races du royaume terrestre."
Sub1_Viska_3_5_32,"Vos âmes n'ont même pas bon goût. Tant que vous me laissez tranquille, je ferai de même."
Sub1_Viska_3_5_33,"Vous me serez plus utiles en vie, vous pourrez me cuisiner de bons plats."
Sub1_Viska_3_5_34,"Je passerai de temps en temps pour manger, alors recevez-moi comme il se doit ! Hé hé hé..."
Sub1_Viska_3_5_35,Hum... Vous êtes une démone fort intéressante.
Sub1_Viska_3_5_36,Puis-je vous demander ce qui vous a poussée à nous aider ?
Sub1_Viska_3_5_37,Je voulais manger du sanglier.
Sub1_Viska_3_5_38,"Oh, et... Je cherchais quelqu'un du nom de Malduk."
Sub1_Viska_3_5_39,Il paraît que c'est un démon plutôt puissant.
Sub1_Viska_3_5_40,"J'ai entendu dire qu'il se trouvait dans les plaines Galluah. Cela ne doit pas être bien loin, je me trompe ?"
Sub1_Viska_3_5_41,"Puisque c'est dans le coin, je me disais que je trouverais peut-être des choses intéressantes."
Sub1_Viska_3_5_42,Hum...
Sub1_Viska_3_5_43,"Si je vous le dis, qu'allez-vous faire ?"
Sub1_Viska_3_5_44,"C'est évident, non ?"
Sub1_Viska_3_5_45,Je le trouverai et le dévorerai.
Sub1_Viska_3_5_46,J'absorberai son âme jusqu'à la dernière goutte. Hé hé hé...
Sub1_Viska_4_1_1,"C'est donc le laboratoire secret des plaines Galluah, si je ne m'abuse."
Sub1_Viska_4_1_2,"Ça devrait être dans le coin, si j'en crois le chaman orc."
Sub1_Viska_4_1_3,Je vois de nombreux sbires démons et morts-vivants... mais pas l'entrée d'un laboratoire.
Sub1_Viska_4_1_4,...
Sub1_Viska_4_1_5,Ça ne fait rien.
Sub1_Viska_4_1_6,Je vais tous les tuer jusqu'à ce que je la trouve !
Sub1_Viska_4_2_1,Je me demandais qui causait tout ce raffut.
Sub1_Viska_4_2_2,Qui êtes-vous ?
Sub1_Viska_4_2_3,À votre avis ?
Sub1_Viska_4_2_4,"Je suis Viska, et je viens vous dévorer !"
Sub1_Viska_4_2_5,Hum... Les démons m'ont prévenu.
Sub1_Viska_4_2_6,C'est donc vous la Mangeuse de démons ?
Sub1_Viska_4_2_7,Intéressant. Une étrange démone qui absorbe la puissance...
Sub1_Viska_4_2_8,"J'ai entendu dire que vous aviez dévoré Kitrax, la reine des cauchemars."
Sub1_Viska_4_2_9,"Oh, celle qui ressemblait à un cheval ? Elle était bonne. Délicieuse, même."
Sub1_Viska_4_2_10,Parfait. Je cherchais une autre proie à me mettre sous la dent.
Sub1_Viska_4_2_11,"Mais à vous voir, j'ai l'impression que vous ne serez pas si bon."
Sub1_Viska_4_2_12,"Ah ah ah, quelle tête brûlée !"
Sub1_Viska_4_2_13,"Epis, vous et tous les autres traîtres, vous êtes tous les mêmes."
Sub1_Viska_4_2_14,Il vous est inconcevable de travailler pour des démons.
Sub1_Viska_4_2_15,Laissez-moi rire. Depuis quand les démons travaillent-ils en groupe ?
Sub1_Viska_4_2_16,"Bon, ça suffit. J'en ai assez de faire la causette à mon repas."
Sub1_Viska_4_2_17,Mourez et rendez-moi plus puissante !
Sub1_Viska_4_2_18,Argh ! C'est quoi cette sensation bizarre ?
Sub1_Viska_4_2_19,Hé hé. C'est un piège de ma composition. Je l'avais conçu au cas où cette traîtresse d'Epis pointerait à nouveau le bout de son nez.
Sub1_Viska_4_2_20,"Dommage que je n'aie pas capturé Epis, mais je me contenterai de vous."
Sub1_Viska_4_2_21,Kwa ah ah ah. J'ai bien fait d'étudier son sortilège.
Sub1_Viska_4_2_22,Mon corps... ne répond... plus !
Sub1_Viska_4_2_23,"Dans le royaume terrestre, il est facile de maîtriser les démons dont le vrai pouvoir est uniquement spirituel."
Sub1_Viska_4_2_24,"Ce sortilège sépare le corps de l'esprit. Une fois l'esprit écarté, le corps n'est plus qu'une coquille vide."
Sub1_Viska_4_2_25,Restez calme et patientez ici. Je vais attendre que vous vous affaiblissiez et vous utiliser comme cobaye.
Sub1_Viska_4_2_26,J'ai hâte de pouvoir exploiter cette puissance. Kwa ah ah ah !
Sub1_Viska_4_2_27,Argh !
Sub1_Viska_4_2_28,Tss. Le pacte a-t-il été rompu quand mon esprit a été séparé d'elle ?
Sub1_Viska_4_2_29,Le conteneur du sortilège... Se pourrait-il qu'il ait imité son pouvoir ? C'est répugnant.
Sub1_Viska_4_2_30,Hum...
Sub1_Viska_4_2_31,Il reste un moyen...
Sub1_Viska_4_2_32,"Hé, petite. Tu m'entends ?"
Sub1_Viska_4_2_33,...
Sub1_Viska_4_2_34,La démone du pacte...
Sub1_Viska_4_2_35,Que s'est-il passé ?
Sub1_Viska_4_2_36,Suis-je vivante ?
Sub1_Viska_4_2_37,Évidemment.
Sub1_Viska_4_2_38,J'ai rempli ma part du contrat et t'ai gardée en vie.
Sub1_Viska_4_2_39,Vraiment ? Je vois...
Sub1_Viska_4_2_40,Et cette puissance qui émane de mon corps...
Sub1_Viska_4_2_41,La puissance que j'ai absorbée est restée dans ce corps. C'est donc ça qu'il compte exploiter.
Sub1_Viska_4_2_42,"Hé, humaine. Passons un autre pacte."
Sub1_Viska_4_2_43,Laisse-moi ton corps.
Sub1_Viska_4_2_44,...
Sub1_Viska_4_2_45,Je n'ai pas envie.
Sub1_Viska_4_2_46,Quoi ? J'ai bien entendu ?
Sub1_Viska_4_2_47,J'ai dit : « Je n'ai pas envie. »
Sub1_Viska_4_2_48,Quand vous utilisez mon corps...
Sub1_Viska_4_2_49,Des choses terrifiantes se produisent.
Sub1_Viska_4_2_50,*Pff.* Hé !
Sub1_Viska_4_2_51,Tu as la mémoire courte ?
Sub1_Viska_4_2_52,La rage de ce jour-là. La douleur de ce jour-là.
Sub1_Viska_4_2_53,Notre première rencontre était très intense.
Sub1_Viska_4_2_54,"Tes amis, ta famille, tes parents. Ils avaient tous été réduits en pièces."
Sub1_Viska_4_2_55,"Et toi, un démon t'avait transpercée de sa lame. Tu te tordais de douleur en te vidant de ton sang."
Sub1_Viska_4_2_56,Gémissant que tu ne voulais pas mourir. Que tu voulais vivre. Tu appelais à l'aide. N'importe quelle aide.
Sub1_Viska_4_2_57,Et qui t'a aidée ?
Sub1_Viska_4_2_58,...
Sub1_Viska_4_2_59,"Eh oui, c'est moi. Moi et moi seule."
Sub1_Viska_4_2_60,Personne n'aide les faibles.
Sub1_Viska_4_2_61,C'est la loi de la jungle. Seuls les plus forts survivent.
Sub1_Viska_4_2_62,Les forts contre les faibles. Manger ou être mangé.
Sub1_Viska_4_2_63,Vous avez raison.
Sub1_Viska_4_2_64,Mais votre puissance est mienne maintenant...
Sub1_Viska_4_2_65,"Je dormais, mais je vous ai vue vous battre. Je sais à peu près m'en servir..."
Sub1_Viska_4_2_66,Oui. Si je peux utiliser cette puissance pour aider les autres...
Sub1_Viska_4_2_67,Hé hé hé. Ah ah ah ! Tu crois ça ?
Sub1_Viska_4_2_68,"Certes, tu as la puissance."
Sub1_Viska_4_2_69,Mais tu crois vraiment pouvoir la maîtriser entièrement ?
Sub1_Viska_4_2_70,"Et quand bien même, tu crois vraiment que les gens te comprendront ?"
Sub1_Viska_4_2_71,Tu n'es plus une simple humaine.
Sub1_Viska_4_2_72,"Pour les humains, tu n'es ni plus ni moins qu'une démone."
Sub1_Viska_4_2_73,Oui. Tu es désormais une démone-humaine.
Sub1_Viska_4_2_74,Tous ceux que tu croiseras te traiteront comme un monstre et chercheront à t'éliminer.
Sub1_Viska_4_2_75,Tu crois vraiment que tu peux porter un tel fardeau ?
Sub1_Viska_4_2_76,Ugh...
Sub1_Viska_4_2_77,"Et tu as juste vu comment t'en servir, mais tu ne t'en es jamais réellement servi."
Sub1_Viska_4_2_78,"Tu vas juste te faire tuer une fois de plus, sans rien pouvoir y faire."
Sub1_Viska_4_2_79,Le temps nous est compté. Repasse un pacte avec moi.
Sub1_Viska_4_2_80,"Si tu ne le fais pas maintenant, tu seras le cobaye de Malduk jusqu'à la fin de tes jours."
Sub1_Viska_4_2_81,...
Sub1_Viska_4_2_82,"Vous aussi, vous avez peur."
Sub1_Viska_4_2_83,Pardon ?
Sub1_Viska_4_2_84,"Le pacte est rompu. Si je n'en repasse pas un, vous ne pourrez plus jamais vous servir de mon corps."
Sub1_Viska_4_2_85,"Et toute votre puissance accumulée jusqu'ici se trouve dans mon corps,"
Sub1_Viska_4_2_86,vous êtes donc démunie. Vous serez tout autant à la merci de Malduk.
Sub1_Viska_4_2_87,Hum. Tu marques un point.
Sub1_Viska_4_2_88,Mais je ne pense pas que cette option t'enchante.
Sub1_Viska_4_2_89,Et ce pacte vaut aussi pour toi.
Sub1_Viska_4_2_90,...
Sub1_Viska_4_2_91,"Ne sois pas si méfiante, humaine."
Sub1_Viska_4_2_92,"Je t'ai bien dit lors de notre premier pacte que je ne te laisserais pas mourir, pas vrai ?"
Sub1_Viska_4_2_93,"Même si le pacte a été temporairement rompu, je tiens toujours parole."
Sub1_Viska_4_2_94,Ne me prends pas pour ces démons ou humains de bas étage qui ne tiennent pas leurs promesses.
Sub1_Viska_4_2_95,Tu ne comprends pas pourquoi je veux conclure un autre pacte ?
Sub1_Viska_4_2_96,...
Sub1_Viska_4_2_97,C'est gagnant-gagnant.
Sub1_Viska_4_2_98,Ton corps est fragile...
Sub1_Viska_4_2_99,"Mais ça nous donne un avantage, car les ennemis baissent leur garde."
