KEY,Korean
MONTHLYHERO_MIRURU_BIRTHDAY_DESC,대망의 대장님 생일! 미르르 해적단의 단원들이 준비한 축하선물을 건넸는데...
MONTHLYHERO_SHAMILLA_BIRTHDAY_DESC,어둠 속에서 기회를 엿보고 있는 저주의 악마. 그녀는 뜻밖의 인물에게 도움을 요청하게 되는데...
MONTHLYHERO_EZEKIEL_BIRTHDAY_DESC,사막 한복판에서 크림 브륄레를 해 먹겠다고? 진짜로?
MONTHLYHERO_FLUSS_BIRTHDAY_DESC,"빈트란트 설산의 새벽, 제국의 실력자들이 의문의 의뢰로 하나 둘씩 모이고... 주최자는 바로 플루스?"
MONTHLYHERO_DIMAEL_BIRTHDAY_DESC,"사막으로 파견갔던 시절, 부하들의 꿈을 꾼 디마엘. 디마엘을 깨운 에피가엘은 그가 무슨 꿈을 꿨는지 걱정하는데..."
MONTHLYHERO_SHEA_BIRTHDAY_DESC,부끄러움이 많아 항상 많은 사람이 모인 곳에서 공연을 피해왔던 시아. 16세 생일을 맞아 광장 버스킹을 결심하는데...
MONTHLYHERO_NICKY_BIRTHDAY_DESC,"깊은 밤, 결투장 지하에서 무슨 일이???"
MONTHLYHERO_YANNE_BIRTHDAY_DESC,생일을 맞아 재능 기부에 나선 얀느. 평상시 사냥하며 얻게 된 미식 재료들로 만든 요리를 선보이는데...
MONTHLYHERO_SERIA_BIRTHDAY_TITLE,~ 악몽 ~
MONTHLYHERO_ERZE_BIRTHDAY_TITLE,~ 선혈의 케이크 ~
MONTHLYHERO_OPHELIA_BIRTHDAY_TITLE,~ 숲 속의 보물 ~
MONTHLYHERO_CROW_BIRTHDAY_TITLE,~ 헬스키친 ~
MONTHLYHERO_LAIAS_BIRTHDAY_TITLE,~ 제 2차 흐름의 신전 전쟁 ~
MONTHLYHERO_SELENE_BIRTHDAY_TITLE,~ 잠깐의 휴식 ~
MONTHLYHERO_MARIA_BIRTHDAY_TITLE,~ 두 배의 축하 ~
MONTHLYHERO_ZAFIR_BIRTHDAY_TITLE,~ 호아비스의 선물 ~
MONTHLYHERO_SERIA_BIRTHDAY_DESC,"추억에 잠긴 세리아, 그녀의 눈앞에 생일을 축하하러 온 동생이 나타난다."
MONTHLYHERO_ERZE_BIRTHDAY_DESC,"달콤한 피를 선물받은 에르제, 그러나 그녀는 결코 만족하지 못한다."
MONTHLYHERO_OPHELIA_BIRTHDAY_DESC,"에스커를 따라 신비의 숲 속으로 향하는 오펠리아, 속을 알 수 없는 미소를 지으며 에스커가 안내한 곳은..."
MONTHLYHERO_CROW_BIRTHDAY_DESC,크로우의 생일을 맞이하여 케이크를 만들어 주려 하는 미트라와 판시로네. 과연 두사람은 무사히 케이크를 만들 수 있을까…?
MONTHLYHERO_LAIAS_BIRTHDAY_DESC,라이아스의 생일을 맞아 릴리아와 네락시스가 동맹을 맺는다. 작년에 이어 벌어지는 2차전의 행방은?
MONTHLYHERO_SELENE_BIRTHDAY_DESC,"공주의 생일을 축하하기 위해 모인 숲의 식구들, 거기에 깜짝 손님이 등장하는데..."
MONTHLYHERO_MARIA_BIRTHDAY_DESC,"모라는 마리아를 위해 조그만 생일 선물을 준비한다. 하지만 선물을 받은 후, 마리아는 모라에게 화를 내는데...!?"
MONTHLYHERO_ZAFIR_BIRTHDAY_DESC,수도 오르벨에 도착한 날 생일을 맞이한 자피르를 위해 호아비스가 무언가 선물을 준비했다!
MONTHLYHERO_CLEO_BIRTHDAY_TITLE,~ 함께하는 지금이 가장 큰 선물 ~
MONTHLYHERO_PHILLOP_BIRTHDAY_TITLE,~ 기묘한 하루 ~
MONTHLYHERO_LUNA_BIRTHDAY_TITLE,~ 설원의 전설 ~
MONTHLYHERO_EPIS_BIRTHDAY_TITLE,~ 보답하고 싶어요 ~
MONTHLYHERO_CECILIA_BIRTHDAY_TITLE,~ 악당에게 휴일 따위 없다 ~
MONTHLYHERO_RICARDO_BIRTHDAY_TITLE,~ 은퇴는 저 멀리 ~
MONTHLYHERO_DOSARTA_BIRTHDAY_TITLE,~ 누구든 반가운 손님 ~
MONTHLYHERO_GLADI_BIRTHDAY_TITLE,~ 결투장 상점에 어서오세요! ~
MONTHLYHERO_CLEO_BIRTHDAY_DESC,카셀 일행이 준비하는 자신의 생일 파티를 기대중인 클레오. 눈치껏 외출한 뒤 돌아온 클레오를 반기는건…
MONTHLYHERO_PHILLOP_BIRTHDAY_DESC,"필롭의 생일 기념으로, 특별히 술자리를 마련한 얀느와 가우. 하지만 시간이 지날수록 그의 상태가 이상해지는데.."
MONTHLYHERO_LUNA_BIRTHDAY_DESC,"루나 몰래 생일선물을 찾으러 나간 얀느와 유노, 메이. 하지만 전설의 당근을 찾아가는 길은 험난하기만 한데... "
MONTHLYHERO_EPIS_BIRTHDAY_DESC,"생일을 즐기겠다며 놀러나간 에피스. 그녀를 배웅한 뒤, 제인은 어딘가로 나갈 채비를 하는데..."
MONTHLYHERO_CECILIA_BIRTHDAY_DESC,생일이지만 어김없이 동네 순찰을 도는 세실리아는...
MONTHLYHERO_RICARDO_BIRTHDAY_DESC,71번째 생일을 맞이하여 은퇴서를 꺼내든 리카르도. 하지만 그를 기다리고 있는 것은...
MONTHLYHERO_DOSARTA_BIRTHDAY_DESC,"외롭게 셀레네를 기다리고 있던 도자르타. 그런 그녀에게 뜻밖의 손님이 찾아오고, 도자르타는 그를 위해 신나서 유물을 만드는데..."
MONTHLYHERO_GLADI_BIRTHDAY_DESC,오늘도 평화로운 결투장 상점... 인줄 알았는데! 늘어져 있던 글라디에게 시련이 찾아왔다!
MONTHLYHERO_ARCH_BIRTHDAY_TITLE,~ 당신을 환영합니다 ~
MONTHLYHERO_SCARLET_BIRTHDAY_TITLE,~ 호수에 잠긴 마음 ~
MONTHLYHERO_ARCH_BIRTHDAY_DESC,"생일에 별다른 의미를 두지 않고 지내온 아르크와 그의 생일을 가장 처음 축하해줬던 소년에 대한, 따스한 기억."
MONTHLYHERO_SCARLET_BIRTHDAY_DESC,생일을 맞이하여 성년이 된 스칼렛. 온종일 기운 없어 보이는 공주를 위해 체이스와 클라우스는 비장의 선물을 선보이는데…
MONTHLYHERO_GAU_BIRTHDAY_TITLE,~ 축하 받을 자격 ~
MONTHLYHERO_GAU_BIRTHDAY_DESC,생일을 맞이했지만 어쩐지 하루 종일 우울한 가우. 그를 위해 동료들이 깜짝파티를 준비하는데...
MONTHLYHERO_CHRISHA_BIRTHDAY_TITLE,~ 오늘은 휴가!? ~
MONTHLYHERO_CHRISHA_BIRTHDAY_DESC,크리샤의 생일을 축하해주기 위해 찾아온 글렌위스와 플루스. 하지만 크리샤는 여전히 업무 중이었는데...
MONTHLYHERO_BAUDOUIN_BIRTHDAY_TITLE,~잊지 않을 이야기~ 
MONTHLYHERO_BAUDOUIN_BIRTHDAY_DESC,"루아 교단 최고의 망나니 사제인 보두앵. 그런 그가 즐거운 저녁, 금주까지 하며 인적없는 곳을 찾아간다. "
MONTHLYHERO_LILIA_BIRTHDAY_TITLE,~물의 아이에게 멋진 하루를~ 
MONTHLYHERO_LILIA_BIRTHDAY_DESC,기다리고 기다리던 생일을 맞은 릴리아. 평소보다 들떠있는 릴리아에게 뜻밖의 선물이 도착하는데... 
MONTHLYHERO_NYX_BIRTHDAY_TITLE,~ 시간은 충분하다고! ~
MONTHLYHERO_NYX_BIRTHDAY_DESC,레피와 오디가 생일을 대수롭지 않아 하는 닉스를 위해 특별한 생일 축하 준비에 나선다.
MONTHLYHERO_ASELICA_BIRTHDAY_TITLE,~ 천사가 깨어난 날 ~
MONTHLYHERO_ASELICA_BIRTHDAY_DESC,생일에도 훈련에 열중하던 아셀리카는 휴식을 취하던 중 익숙한 노래를 듣고 옛 기억을 떠올린다.
MONTHLYHERO_CLAUSE_BIRTHDAY_TITLE,~역시 너희가 최고야~ 
MONTHLYHERO_CLAUSE_BIRTHDAY_DESC,"클라우스의 생일, 카셀과 프레이는 축하의 말을 건네려 하지만 클라우스를 찾는 사람들이 많아 번번이 실패한다. 한편 클라우스는 어렸을 적 그들이 준 선물을 보며 생각에 잠기고..."
MONTHLYHERO_KASEL_BIRTHDAY_TITLE,~최고의 생일~
MONTHLYHERO_KASEL_BIRTHDAY_DESC,"여정의 막바지에서 카셀과 프레이는 카셀의 생일을 추억한다. 프레이는 성검의 용사라는 무거운 짐을 짊어지게 된 카셀을 위해 일행과 논의를 하고, 로이는 뭔가를 제안하는데..."
MONTHLYHERO_MIRIANNE_BIRTHDAY_TITLE,~회상과 선물 그리고 치유~
MONTHLYHERO_MIRIANNE_BIRTHDAY_DESC,"소니아와 여행중에 생일을 맞이하게 된 미리안느, 그녀의 회상 그리고 선물"
MONTHLYHERO_LAUDIA_BIRTHDAY_TITLE,~사막의 옛이야기~
MONTHLYHERO_LAUDIA_BIRTHDAY_DESC,"올해도 조용히 생일을 보내려 하는 라우디아. 추억이 어린 장소에 오랜만에 찾아가지만, 그곳에 뜻밖의 손님이 찾아온다."
MONTHLYHERO_NERAXIS_BIRTHDAY_TITLE,~검은 번개에게 멋진 하루를~
MONTHLYHERO_NERAXIS_BIRTHDAY_DESC,생일날 아침이지만 기분이 나빠 보이는 네락시스. 그런 네락시스를 위해 특별한 선물을 들고 간 누군가는 기상천외한 방법으로 생일을 축하한다.
MONTHLYHERO_REPHY_BIRTHDAY_TITLE,~생일은 모두와 함께~
MONTHLYHERO_REPHY_BIRTHDAY_DESC,갈루아 평원에 존재하는 어둠에 물든 영혼들을 인도하던 중 결국 지쳐 쓰러지고 만 레피. 하지만 몽롱해지는 의식 속에서 소중한 가족인 타미아 촌장이 나타나 그를 격려해주는데...
MONTHLYHERO_ODDY_BIRTHDAY_TITLE,~최고의 선물은 바로 우정~
MONTHLYHERO_ODDY_BIRTHDAY_DESC,생일을 맞아 귀찮은 녀석들에게서 탈출한 오디. 그러나 아름다운 풍경들을 보던 그는 새삼 친구들의 소중함을 깨닫는다.
MONTHLYHERO_REQUINA_BIRTHDAY_TITLE,~생일엔 운수가 좋아~
MONTHLYHERO_REQUINA_BIRTHDAY_DESC,생일엔 루아 여신께 기도를 올리는 레퀴나. 그러면 반드시 좋은 일이 생긴다는데... 올해는 어떤 좋은 일이 생길까?
MONTHLYHERO_REINA_BIRTHDAY_TITLE,~키다리 아저씨~
MONTHLYHERO_REINA_BIRTHDAY_DESC,"어린 시절, 누군가에게 선물을 받았다는 레이나. 누구에게도 말할 수 없는, 그녀와 그 사람만의 비밀."
MONTHLYHERO_AISHA_BIRTHDAY_TITLE,~가장 받고 싶은 것~
MONTHLYHERO_AISHA_BIRTHDAY_DESC,다프넬 가 저택에서 아이샤의 생일파티가 열린다. 손님들을 맞느라 바쁜 아이샤를 보며 프리실라는 작은 고민을 하는데...
MONTHLYHERO_MAY_BIRTHDAY_TITLE,"~사실, 우연이 아니야!~"
MONTHLYHERO_MAY_BIRTHDAY_DESC,생일이 다가올수록 들뜨는 메이. 그런 메이를 지켜보던 유노와 루나는 선물로 행운 가득한 하루를 준비하는데...
MONTHLYHERO_JUNO_BIRTHDAY_TITLE,~몸보신에는 몬스터 요리를~
MONTHLYHERO_JUNO_BIRTHDAY_DESC,유노의 생일을 맞아 몬스터 요리를 선물하려는 얀느. 몬스터 요리를 끔찍이도 싫어하는 그녀에게 과연 자신의 특제 몬스터 요리를 선물할 수 있을지?
MONTHLYHERO_NIA_BIRTHDAY_TITLE,~훌륭한 족장이란~
MONTHLYHERO_NIA_BIRTHDAY_DESC,옛 일을 회상하며 우울해하는 니아. 그런 니아를 지켜보던 얀느는 레퀴나에게 오늘이 니아의 생일이라는 이야기를 듣는데...
MONTHLYHERO_CHASE_BIRTHDAY_TITLE,~좋아하는 것~
MONTHLYHERO_CHASE_BIRTHDAY_DESC,스칼렛에게 받고 싶은 선물을 생각해 보라는 말을 들은 체이스. 하지만 아무리 생각해도 떠오르지 않고... 그에게 어울리는 것은 무엇일까?
MONTHLYHERO_RODINA_BIRTHDAY_TITLE,~스노우 드롭~ 
MONTHLYHERO_RODINA_BIRTHDAY_DESC,"몇 년 전 생일날, 로지나는 새로운 임무를 받았다. 임무를 수행하기 위해 찾아간 눈 덮인 산에는 칼바람을 닮은 표정을 짓고 있는 마법사가 살고 있었는데. "
MONTHLYHERO_MITRA_BIRTHDAY_TITLE,~늑대의 보금자리~
MONTHLYHERO_MITRA_BIRTHDAY_DESC,스피드 로더를 보며 추억에 잠긴 미트라의 앞에 도착한 편지 한 통...
MONTHLYHERO_PAVEL_BIRTHDAY_TITLE,"~나를 이해해줄, 그리고 함께 해줄 사람~"
MONTHLYHERO_PAVEL_BIRTHDAY_DESC,아를레트의 묘에 꽃을 장식하는 파벨. 그녀와의 추억을 떠올리며 만감이 교차하는 것을 느끼는데...
MONTHLYHERO_VISKA_BIRTHDAY_TITLE,~죽음과 부활~
MONTHLYHERO_VISKA_BIRTHDAY_DESC,"비스카라는 존재의 생일에는 정확한 날짜가 없다. 하지만, 현재 그녀의 모습 - 즉 작은 소녀에 빙의해 있는 마족이라는 형태로서의 생일은 과연 어떤 날이었을까...."
MONTHLYHERO_NAILA_BIRTHDAY_TITLE,~바람의 긍지~
MONTHLYHERO_NAILA_BIRTHDAY_DESC,힘의 부족함을 느낀 네일라는 히뮬리스를 회상하며 하피족의 긍지를 이어가기 위해 바람을 뛰어넘고자 다짐한다.
