KEY,Russian
E_C19_September_Gau01_46,"Не переживай на счёт этого!\nЯ пригласила единственного человека, кто может управлять Гау!"
E_C19_September_Gau01_47,Недавно я был немного груб по отношению к Дине...
E_C19_September_Gau01_48,"Ох... Однако, с таким настроением я ничего не мог сделать."
E_C19_September_Gau01_49,"В самом деле, почему я так поступил..."
E_C19_September_Gau01_50,"Да ещё и в такой хороший день, как «День рождения»..."
E_C19_September_Gau01_51,"Кто я такой, чтобы так поступать со своими близкими..."
E_C19_September_Gau01_52,.....?
E_C19_September_Gau01_53,Этот красный свет...
E_C19_September_Gau01_54,"Гау, что ты тут делаешь в свой день рождения?"
E_C19_September_Gau01_55,Р... Рей? 
E_C19_September_Gau01_56,Что ты тут?..
E_C19_September_Gau01_57,"Сколько бы ты ни грустил, ты уже не сможешь исправить прошлое. "
E_C19_September_Gau01_58,"Главное то, что ты, Гау, сейчас жив, в настоящее время."
E_C19_September_Gau01_59,Ты теперь так и будешь всегда тратить своё драгоценное время на воспоминания о прошлом?
E_C19_September_Gau01_60,Н... Но... Я...
E_C19_September_Gau01_61,"Я покажу тебе, как ты сейчас живёшь."
E_C19_September_Gau01_62,"Закрой глаза, возьми меня за руку и следуй потихоньку за мной."
E_C19_September_Gau01_63,О-о... П... Подожди...
E_C19_September_Gau01_64,Р... Рей... Куда мы идём ? 
E_C19_September_Gau01_65,Можешь открыть глаза. 
E_C19_September_Gau01_66,Гау! С днём рождения! 
E_C19_September_Gau01_67,"С днём рождения, дяденька!!"
E_C19_September_Gau01_68,Мы испекли твой любимый клубничный торт!
E_C19_September_Gau01_69,"Варвар, я сделаю тебе гармошку из не тающего льда."
E_C19_September_Gau01_70,О-хо-хо! Я не мог не прийти на твой день рождения!
E_C19_September_Gau01_71,Да и тут безумно вкусное пиво со льдом из снежных гор!
E_C19_September_Gau01_72,А.....
E_C19_September_Gau01_73,"Все пришли отпраздновать твой день рождения, Гау."
E_C19_September_Gau01_74,"Нынешний Гау - человек, который получает столько поздравлений!"
E_C19_September_Gau01_75,Я... Я... Очень...
E_C19_September_Gau01_76,"Спасибо, всем...."
E_C19_September_Gau01_77,Всё ещё тронут? Хе-хе
E_C19_September_Gau01_78,Я ведь ещё не показала свой подарок.
E_C19_September_Gau01_79,М-м?..
E_C19_September_Gau01_80,"Я приготовила кое-что особенное специально для тебя, Гау."
E_C19_September_Gau01_81,"Поздравляю с днём рождения, от всего сердца."
E_C19_September_Gau01_82,Дяденька Гау!!!!!!
E_C19_September_Gau01_83,Р... Ребята!.. Айлин!..
E_C19_September_Gau01_84,В этот раз вечеринка удалась.
E_C19_Sep_Scarlet_01,"Принцесса, поздравляю Вас с днём рождения."
E_C19_Sep_Scarlet_02,"Ох, эти радостные ликования народа, они бесподобны."
E_C19_Sep_Scarlet_03,"Ха-ха, разве Вы не та, кто получает любовь народа?"
E_C19_Sep_Scarlet_04,Тот малыш ведь даже преподнёс Вам венок?!
E_C19_Sep_Scarlet_05,"Принцессе нужно преподносить что-то более соответствующее, чем такой сорняк."
E_C19_Sep_Scarlet_06,"Я знал это, и поэтому..."
E_C19_Sep_Scarlet_07,Это слишком. Вы слишком преувеличиваете.
E_C19_Sep_Scarlet_08,Принцесса. Так Вы были тут.
E_C19_Sep_Scarlet_09,Все ждут.
E_C19_Sep_Scarlet_10,"Господа, жаль, но придётся Вас покинуть. Желаю всем хорошего дня."
E_C19_Sep_Scarlet_11,Принцесса. Вы выглядите встревоженной.
E_C19_Sep_Scarlet_12,... Я так выгляжу? Я заставила Вас поволноваться.
E_C19_Sep_Scarlet_13,"Я говорю Вам это каждый год, но... В силу того, что у Вас сегодня день рождения,"
E_C19_Sep_Scarlet_14,Вам нужно отвлечься и на время забыть обо всем.
E_C19_Sep_Scarlet_15,... Спасибо. Я постараюсь.
E_C19_Sep_Scarlet_16,... Я пойду отыщу Чейса и Клауса.
E_C19_Sep_Scarlet_17,"Меня беспокоит то, что они ушли на поиски дров и до сих пор не вернулись."
E_C19_Sep_Scarlet_18,"Хорошо, отправляйся."
E_C19_Sep_Scarlet_19,Вы за дровами в Огрию ходили что ли?
E_C19_Sep_Scarlet_20,? Туда мы не ходили.
E_C19_Sep_Scarlet_21,"Ха-ха... Нет, конечно. "
E_C19_Sep_Scarlet_22,"Мы опоздали, потому что Чейс потерялся, и я его искал."
E_C19_Sep_Scarlet_23,"Ну вы... Нет, ничего, проехали."
E_C19_Sep_Scarlet_24,Идите и охраняйте принцессу.
E_C19_Sep_Scarlet_25,"Что-то случилось, командир Дэмия?"
E_C19_Sep_Scarlet_26,С самого утра принцесса не в настроении.
E_C19_Sep_Scarlet_27,"Я думаю, это из-за того, что произошло 3 года назад в день её рождения."
E_C19_Sep_Scarlet_28,"Я не знаю, что произошло 3 года назад."
E_C19_Sep_Scarlet_29,"Хм... хм... Вы говорите о банкете в честь дня рождения принцессы, когда появился убийца, который покушался на жизнь Его Величества,"
E_C19_Sep_Scarlet_30,и из-за которого болезненное состояние Его Величества ещё более ухудшилось?
E_C19_Sep_Scarlet_31,Нет надобности это скрывать. Он тоже должен об этом знать.
E_C19_Sep_Scarlet_32,"Я могла поймать нападавшего прямо на месте происшествия, но"
E_C19_Sep_Scarlet_33,"Он только продолжал повторять, что заказчиком была сама принцесса Скарлет."
E_C19_Sep_Scarlet_34,"( В итоге, это дело так и осталось нераскрытым.)"
E_C19_Sep_Scarlet_35,"Каждый год, на день рождения принцессы, появлялись разговоры об этом происшествии,"
E_C19_Sep_Scarlet_36,"что привело к тому, что принцесса не могла порадоваться даже на свой день рождения."
E_C19_Sep_Scarlet_37,"Когда она видит аристократов, что перед ней бросаются лестными словами, и шепчется за спиной, она приходит в ярость..."
E_C19_Sep_Scarlet_38,Командир Дэмия...
E_C19_Sep_Scarlet_39,"Тот факт, что в этом году её Величество празднует день рождения за пределами королевства, успокаивает."
E_C19_Sep_Scarlet_40,"... Кажется, наш пустой разговор затянулся"
E_C19_Sep_Scarlet_41,"Лишний раз не подавайте виду, но будьте всегда на чеку."
E_C19_Sep_Scarlet_42,"... Да, понятно."
E_C19_Sep_Scarlet_43,Принцесса. прошу прощения за опоздание.
E_C19_Sep_Scarlet_44,"Всё в порядке. Я любовалась озером, пока ждала вас,"
E_C19_Sep_Scarlet_45,"и поняла, что в таком покое начинаешь ощущать такое умиротворение, что забываешь о времени."
E_C19_Sep_Scarlet_46,Принцесса...
E_C19_Sep_Scarlet_47,!.. Чейс?!
E_C19_Sep_Scarlet_48,"Я слышал, сегодня день рождения принцессы."
E_C19_Sep_Scarlet_49,"(Этот бестолковый, просто взял и пришёл!..)"
E_C19_Sep_Scarlet_50,"Нужно радоваться в свой день рождения, но принцесса кажется чем-то огорчена."
E_C19_Sep_Scarlet_51,Это...
E_C19_Sep_Scarlet_52,Именно поэтому я подарю вот это.
E_C19_Sep_Scarlet_53,Это... Венок.
E_C19_Sep_Scarlet_54,Меня Клаус научил плести. Мы недавно вместе сделали его.
E_C19_Sep_Scarlet_55,Дэмия беспокоится о Вас. Ей грустно.
E_C19_Sep_Scarlet_56,"Принцесса должна улыбаться, и тогда все будут улыбаться."
E_C19_Sep_Scarlet_57,Чейс...
E_C19_Sep_Scarlet_58,Я заставила вас переживать. Спасибо.
E_C19_Sep_Scarlet_59,"Эта забота... Гораздо важнее и ценнее, чем что-либо."
E_C19_Sep_Scarlet_60,Я спокойна когда вы рядом.
E_C19_Sep_Scarlet_61,"Я рада, что Вы сегодня смогли улыбнуться, принцесса."
E_C19_Sep_Scarlet_62,Но говоря о том человеке... Мы пока не можем ему полностью доверять.
E_C19_Sep_Scarlet_63,"Я полностью Вас понимаю, командир."
E_C19_Sep_Scarlet_64,"А как насчёт того, чтобы похвалить Чейса?"
E_C19_Sep_Scarlet_65,"Ваша безопасность на обратном пути - наша работа, принцесса."
E_C19_Sep_Arch_01,"С самого начала все существа были созданы Луа особенными, не по чьему образу и подобию."
E_C19_Sep_Arch_02,"Несмотря на то, что это прекрасные существа, что заставляют светиться такую прекрасную искру, как жизнь,"
E_C19_Sep_Arch_03,"они глупы и слабы, всё время сомневаются и наносят себе вред."
E_C19_Sep_Arch_04,Братец ангел!
E_C19_Sep_Arch_05,"(Моя маскировка должна была быть идеальной, как он узнал, что я ангел?!)"
E_C19_Sep_Arch_06,"Братец, твои крылья... Очень похожи на ангельские! Такие белые и пушистые!"
E_C19_Sep_Arch_07,"Я видел несколько братцев и сестриц с крыльями,"
E_C19_Sep_Arch_08,"но такие белые и красивые крылья, как у братца, вижу впервые!"
E_C19_Sep_Arch_09,Хм... Вот оно что.
E_C19_Sep_Arch_10,"В любом случае, человек. По какому делу Вы меня позвали?"
E_C19_Sep_Arch_11,Потому что у тебя красивые крылья!
E_C19_Sep_Arch_12,...
E_C19_Sep_Arch_13,"Ой! Подожди-ка, братец!"
E_C19_Sep_Arch_14,"На самом деле, всё потому что я хотел тебя кое о чём попросить!"
E_C19_Sep_Arch_15,Я отказываюсь.
E_C19_Sep_Arch_16,Ты послушай хотя бы!
E_C19_Sep_Arch_17,"Сегодня день рождения моей сестрёнки, и я хочу ей подарить стоящий подарок!.."
E_C19_Sep_Arch_18,И какое отношение это имеет ко мне?
E_C19_Sep_Arch_19,Сестрёнка всё время болела и поэтому всегда сидела дома.
E_C19_Sep_Arch_20,"А так как братец очень похож на ангела, я подумал, если ты скажешь, что она вскоре выздоровеет,"
E_C19_Sep_Arch_21,то возможно от твоих слов у неё появятся силы...
E_C19_Sep_Arch_22,К тому же её день рождения сегодня... и это придаст ещё больше смысла.
E_C19_Sep_Arch_23,Какой смысл несёт день рождения?
E_C19_Sep_Arch_24,Это всего лишь день в который Вы родились.
E_C19_Sep_Arch_25,"Эм... Эм?.. Это так, но..."
E_C19_Sep_Arch_26,(Что? Этому братцу не нравятся дни рождения?)
E_C19_Sep_Arch_27,"Мама всегда мне говорила, что ценность дня рождения не в простых поздравлениях,"
E_C19_Sep_Arch_28,а в приветствии твоего появления на этот свет!
E_C19_Sep_Arch_29,Приветствие?..
E_C19_Sep_Arch_30,"Может быть сначала, когда ты рождаешься, ты всегда находишься с семьёй,"
E_C19_Sep_Arch_31,"но с возрастом твой мир становится больше,"
E_C19_Sep_Arch_32,"и если остаться одному, то может стать страшно и одиноко."
E_C19_Sep_Arch_33,Именно поэтому в день рождения мы всегда собираемся вместе и поздравляем именинника!
E_C19_Sep_Arch_34,...
E_C19_Sep_Arch_35,"Ты никогда не делал такого, братец?"
E_C19_Sep_Arch_36,"Ты никогда не получал поздравления на день рождения, и никогда не поздравлял никого другого?!"
E_C19_Sep_Arch_37,"Так как богиня создала нас по своей воле и подобию, такие эмоции будут свидетельствовать о вероломстве. "
E_C19_Sep_Arch_38,"Так как мы были созданы богиней для вершения правосудия над злом,"
E_C19_Sep_Arch_39,"мы, уверенные в своём существовании, в отличие от вас не нуждаемся в подобном."
E_C19_Sep_Arch_40,Но ведь жрецы тоже празднуют свой день рождения?
E_C19_Sep_Arch_41,Да ещё и благословляют... 
E_C19_Sep_Arch_42,"Братец, кажется ты гораздо строже жрецов."
E_C19_Sep_Arch_43,"Даже если они и следуют воле Луа, они всего лишь люди."
E_C19_Sep_Arch_44,"Разве не вы наносите вред своему телу, из-за сомнений и беспокойств?"
E_C19_Sep_Arch_45,"Братец, всё что ты говоришь, слишком сложно..."
E_C19_Sep_Arch_46,"Братец, а когда у тебя день рождения?"
E_C19_Sep_Arch_47,День моего первого пробуждения - сегодня. 
E_C19_Sep_Arch_48,"Так ты родился в тот же день, как и моя сестрёнка?"
E_C19_Sep_Arch_49,"Братец, ты тоже сегодня празднуешь свой день рождения?"
E_C19_Sep_Arch_50,"Ха... Что за глупости, маленький человек. "
E_C19_Sep_Arch_51,"Я разве уже не говорил, что мы не нуждаемся в таком? В этом нуждаются только вечно сомневающиеся люди..."
E_C19_Sep_Arch_52,"Так ты говоришь, что ни разу не получал поздравлений?!"
E_C19_Sep_Arch_53,Так нельзя!
E_C19_Sep_Arch_54,"Поздравление на день рождения - это приветствие прихода в этот мир,"
E_C19_Sep_Arch_55,"Если никто не будет радоваться этому, то даже такие взрослые как ты, братец, начнут грустить!!"
E_C19_Sep_Arch_56,"Постойте... Отпустите мою руку, человек!"
E_C19_Sep_Arch_57,"Пошли к нам! Так как у сестрёнки тоже сегодня день рождения, я поздравлю вас обоих!"
E_C19_Sep_Arch_58,"Я разве не сказал, что не нуждаюсь в этом?.."
E_C19_Sep_Arch_59,"Ангелы существуют ради того, чтобы олицетворять волю Луа."
E_C19_Sep_Arch_60,"Творения богини, имеющие цели и применение."
E_C19_Sep_Arch_61,"Все наши искры, все они принадлежат богине."
E_C19_Sep_Arch_62,Мы не боимся остаться одни на этом свете. 
E_C19_Sep_Arch_63,И не чувствуем одиночества.
E_C19_Sep_Arch_64,"То тепло, исходящее из рук того мальчика, что я встретил тогда..."
E_C19_Sep_Chrisha01_1,"Криша, это твой подарок на день рождения."
E_C19_Sep_Chrisha01_2,Никогда не трать своё время на бессмысленные переживания.
E_C19_Sep_Chrisha01_3,Нет ничего особенного или великого в дне рождения.
E_C19_Sep_Chrisha01_4,Поняла? Никогда не поступай необдуманно или глупо.
E_C19_Sep_Chrisha01_5,"Да, отец."
E_C19_Sep_Chrisha01_6,Я никогда об этом не забуду. Дабы не осквернить наш род.
E_C19_Sep_Chrisha01_7,"Я так и знал, что ты здесь."
E_C19_Sep_Chrisha01_8,Дабы не осквернить наш род.
E_C19_Sep_Chrisha01_9,"Я не получала известий о каком-либо важном задании, чтобы вы посещали это место вдвоём."
E_C19_Sep_Chrisha01_10,"Я слышала, что сегодня у Вас, Криша, день рождения."
E_C19_Sep_Chrisha01_11,"Я пришла, потому что хотела поздравить..."
E_C19_Sep_Chrisha01_12,... У Вас сейчас много работы?
E_C19_Sep_Chrisha01_13,Я Императорский инспектор и глава магических рыцарских войск.
E_C19_Sep_Chrisha01_14,На этой работе у меня нет неофициальных выходных. Дни рождения не исключения.
E_C19_Sep_Chrisha01_15,Ха-а...
E_C19_Sep_Chrisha01_16,Ха-ха-ха. Ху-ху-ху. Как бесчувственно.
E_C19_Sep_Chrisha01_17,Именно поэтому я приготовил кое-что специально для тебя.
E_C19_Sep_Chrisha01_18,...О чём Вы говорите? И что это...А сейчас...
E_C19_Sep_Chrisha01_19,"Его Высочество ради империи и ради самоотверженной Криши,"
E_C19_Sep_Chrisha01_20,дал разрешение на особый отпуск.
E_C19_Sep_Chrisha01_21,"Именно! Это означает, что тебе можно сегодня не работать, нет, это значит что ты не можешь сегодня работать!"
E_C19_Sep_Chrisha01_22,......
E_C19_Sep_Chrisha01_23,"Поздравляю с днём рождения, Криша."
E_C19_Sep_Chrisha01_24,"Правда, поздравляем."
E_C19_Sep_Chrisha01_25,......
E_C19_Sep_Chrisha01_26,Поняла. Тогда попрошу Вас выйти.
E_C19_Sep_Chrisha01_27,Что?
E_C19_Sep_Chrisha01_28,"Разве я не сказала, что я всё ещё работаю? Я поняла слова Его Величества, поэтому думаю вам лучше будет уйти."
E_C19_Sep_Chrisha01_29,......
E_C19_Sep_Chrisha01_30,"Всё так, как я и думал."
E_C19_Sep_Chrisha01_31,"Предусмотрев такой поворот событий, я подготовился. Прошу, Гленвис."
E_C19_Sep_Chrisha01_32,Ага. Предоставьте это мне.
E_C19_Sep_Chrisha01_33,"(Как ни странно, эти двое хорошо подходят друг другу... В любом случае, они очень шумные, было бы хорошо, если бы они ушли...)"
E_C19_Sep_Chrisha01_34,Что вы делаете?
E_C19_Sep_Chrisha01_35,Прошу прощения за грубость!..
E_C19_Sep_Chrisha01_36,"Оставляю на Вас оставшуюся работу, Флусс!"
E_C19_Sep_Chrisha01_37,Ху-ху-ху. Не переживайте. Хорошо повеселитесь!
E_C19_Sep_Chrisha01_38,Ха-а...
E_C19_Sep_Chrisha01_39,Теперь прошу объясниться. Моему терпению тоже есть предел.
E_C19_Sep_Chrisha01_40,Так и думала... Разозлились? Прошу прощения.
E_C19_Sep_Chrisha01_41,"Я очень долго думала, какой подарок бы Вам понравился,"
E_C19_Sep_Chrisha01_42,"но ничего так и не смогла придумать, а Флусс подал мне идею..."
E_C19_Sep_Chrisha01_43,......
E_C19_Sep_Chrisha01_44,Ха-а... Понятно.
E_C19_Sep_Chrisha01_45,"Так как Вы и до разрешения Его Величества дошли, я не могу просто сбежать..."
E_C19_Sep_Chrisha01_46,Но.
E_C19_Sep_Chrisha01_47,Но?
E_C19_Sep_Chrisha01_48,"... Я никогда не отдыхала и не веселилась на дне рождения,"
E_C19_Sep_Chrisha01_49,"поэтому не имею ни малейшего понятия, что можно поделать."
E_C19_Sep_Chrisha01_50,"Надо же... Тогда, что Вы делаете в обычный выходной?"
E_C19_Sep_Chrisha01_51,"Играю в шахматы, читаю... Делаю всё, что помогает стать умнее."
E_C19_Sep_Chrisha01_52,Ведь нельзя тратить время впустую?!
E_C19_Sep_Chrisha01_53,М-м... Тогда...
E_C19_Sep_Chrisha01_54,Криша! Позволите ли Вы мне позаботиться о сегодняшнем дне?
E_C19_Sep_Chrisha01_55,Вам?
E_C19_Sep_Chrisha01_56,"Я не знаю, подойдут ли такому аристократу, как Криша развлечения среднего общества,"
E_C19_Sep_Chrisha01_57,"но всё же сегодня особенный день. Я постараюсь сделать всё, чтобы развеселить Вас."
E_C19_Sep_Chrisha01_58,Ха-а... Ну раз уж Вы так говорите.
E_C19_Sep_Chrisha01_59,"Доверюсь Вам, Гленвис."
E_C19_Sep_Chrisha01_60,"Ага! Спасибо, Криша."
E_C19_Sep_Baudouin01_01,"Кхы-а-а, было вкусно. Ух, еда, приготовленная Джуно, как всегда превосходна!"
E_C19_Sep_Baudouin01_02,Не за что. Вы сегодня не пьёте?
E_C19_Sep_Baudouin01_03,Не сегодня. Нужно кое-куда сходить.
E_C19_Sep_Baudouin01_04,Странно... Странно... Что-то случилось?
E_C19_Sep_Baudouin01_05,"Нет. Для начала, даже у жрецов бывают такие дни, верно? "
E_C19_Sep_Baudouin01_06,Ха-ха. Ну тогда увидимся в следующий раз~
E_C19_Sep_Baudouin01_07,"Она не знает даже как меня зовут, как она может знать о дне рождения."
E_C19_Sep_Baudouin01_08,"Хоть и у меня не было такого, я никогда не завидовал. У меня не было даже свободы завидовать."
E_C19_Sep_Baudouin01_09,"Возможность задумываться об ином существовании,"
E_C19_Sep_Baudouin01_10,"Прошло уже много времени с тех пор, как отец привёл меня в церковь."
E_C19_Sep_Baudouin01_11,Около 12 лет. Церковь Луа.
E_C19_Sep_Baudouin01_12,......
E_C19_Sep_Baudouin01_13,Так ты был тут.
E_C19_Sep_Baudouin01_14,На что ты так смотришь?
E_C19_Sep_Baudouin01_15,Ради маленького именинника в ресторане
E_C19_Sep_Baudouin01_16,собралось несколько жрецов и напевают ему гимн.
E_C19_Sep_Baudouin01_17,"Впервые вижу чтобы пели гимн, а не поздравительную песню,"
E_C19_Sep_Baudouin01_18,поэтому я решил всего лишь наблюдать.
E_C19_Sep_Baudouin01_19,"А, вечеринка в честь дня рождения. Хочешь присоединиться?"
E_C19_Sep_Baudouin01_20,"Нет, конечно! Просто мне показалось странным, что они поют гимн, а не поздравительную песню."
E_C19_Sep_Baudouin01_21,......
E_C19_Sep_Baudouin01_22,Я не знаю о чём тогда думал отец.
E_C19_Sep_Baudouin01_23,"Но наверное он посчитал, что ребёнок, что никогда никого не поздравлял"
E_C19_Sep_Baudouin01_24,"и никогда не получал поздравлений, выглядит очень жалким."
E_C19_Sep_Baudouin01_25,Но я особо никогда не имел особого желания получать поздравления на день рождения.
E_C19_Sep_Baudouin01_26,Ведь дня рождения и не было.
E_C19_Sep_Baudouin01_27,"Во всяком случае в церкви не было никого, кто заботился бы о моём дне рождения кроме отца,"
E_C19_Sep_Baudouin01_28,"Тогда мы, сидя вдвоём перед праздничным тортом,"
E_C19_Sep_Baudouin01_29,ничего кроме неловкости не ощущали.
E_C19_Sep_Baudouin01_30,И примерно через неделю отец предложил прогуляться.
E_C19_Sep_Baudouin01_31,"Тогда хоть я и забыл об этом,"
E_C19_Sep_Baudouin01_32,"это был день, спустя год, как мы впервые встретились с ним."
E_C19_Sep_Baudouin01_33,Старик~. Стари-и-к~.
E_C19_Sep_Baudouin01_34,"Засранец, называешь наставника стариком?"
E_C19_Sep_Baudouin01_35,"Старика назвал стариком, разве нет? Но куда мы идём? И ещё так поздно? Как куда?"
E_C19_Sep_Baudouin01_36,"Мы идём поужинать. Разве не ты всё время жалуешься, что мы питаемся одной травой?"
E_C19_Sep_Baudouin01_37,"Это был обычный ресторанчик. И порции большие, и на вкус было неплохо."
E_C19_Sep_Baudouin01_38,После трапезы мы совершили длительную прогулку.
E_C19_Sep_Baudouin01_39,"Это был момент, когда можно было спокойно поговорить обо всём, не переживая о том, что подумает собеседник."
E_C19_Sep_Baudouin01_40,"И этот день стал для нас традицией, которую мы соблюдали каждый год."
E_C19_Sep_Baudouin01_41,Хоть это было за 10 лет до того как отец слёг
E_C19_Sep_Baudouin01_42,это стало для меня хорошим детским воспоминанием.
E_C19_Sep_Baudouin01_43,......
E_C19_Sep_Baudouin01_44,"Отец, я пришёл."
E_C19_Sep_Baudouin01_45,"Ты слышал? Хозяин того ресторанчика, в который ты меня водил, он ушёл в отставку и пропал."
E_C19_Sep_Baudouin01_46,"Поэтому я сходил в наше излюбленное место. Этот ресторанчик тоже неплох. Было бы неплохо, если бы мы вместе могли сходить туда."
E_C19_Sep_Baudouin01_47,"Если не учитывать это, ничего не изменилось."
E_C19_Sep_Baudouin01_48,"... Отец, ты знаешь, ты мне дал намного больше, чем думаешь?"
E_C19_Sep_Baudouin01_49,"Спасибо. Это был правильный выбор, пойти вместе с тобой."
E_C19_Sep_Lilia01_01,Хы-ы. Успех! Я смогу получить самое первое поздравление от сестрицы.
E_C19_Sep_Lilia01_02,И ради этого я даже смогла перебороть мысль о совместном ночлеге. Значит я уже повзрослела!
E_C19_Sep_Lilia01_03,"Ну что ж, единственные, кто меня может поздравить, кроме сестрицы, это дети пустыни."
E_C19_Sep_Lilia01_04,"Не знаю, придёт ли эта тупица,"
E_C19_Sep_Lilia01_05,"Мошка... Мне не нужен от него подарок, поэтому надеюсь я его сегодня не увижу."
E_C19_Sep_Lilia01_06,"В любом случае не могу дождаться подарка сестрицы~ Конечно, что бы она мне не подарила, мне всё понравится!"
E_C19_Sep_Lilia01_07,"О, Лилия. Ты рано проснулась. Как спалось?"
E_C19_Sep_Lilia01_08,"А, сестрица! Доброе утро!"
E_C19_Sep_Lilia01_09,"Доброе утро! Так как сегодня твой день рождения... Пошли пообедаем куда-нибудь вместе, а потом прогуляемся?"
E_C19_Sep_Lilia01_10,Да! Хорошо! Пойдём только вдвоём!
E_C19_Sep_Lilia01_11,"Хорошо. Тогда подарок я дам после того, как мы вернёмся и мы зажжём свечи."
E_C19_Sep_Lilia01_12,Н-нет! Сейчас! Дай сейчас! А торт потом!
E_C19_Sep_Lilia01_13,А-ха-ха. Тогда...
E_C19_Sep_Lilia01_14,"Вот. С днём рождения, Лилия. Спасибо, что выросла такой здоровой."
E_C19_Sep_Lilia01_15,"У, Ва-а-а-а-у... Спасибо, сестрица! Я хотела именно это!"
E_C19_Sep_Lilia01_16,"Эй, малявка! С днём рождения!"
E_C19_Sep_Lilia01_17,........?!
E_C19_Sep_Lilia01_18,Ты чего? Возьми скорее.
E_C19_Sep_Lilia01_19,А... Ага... Спасибо.......?
E_C19_Sep_Lilia01_20,"Доброе утро, Нераксис. Так ты не забыл?"
E_C19_Sep_Lilia01_21,"Конечно, она же Ваша сестрёнка!"
E_C19_Sep_Lilia01_22,"Сестра, послушайте. Было очень тяжело это отыскать, но я..."
E_C19_Sep_Lilia01_23,......
E_C19_Sep_Lilia01_24,Госпожа Лилия.
E_C19_Sep_Lilia01_25,"Поздравляю Вас с днём рождения, госпожа Лилия. Желаю Вам, чтобы и в этом году Ваш день рождения прошёл весело."
E_C19_Sep_Lilia01_26,"А, идём скорее. Спасибо!"
E_C19_Sep_Lilia01_27,"А тут небольшой подарок, который мы приготовили..."
E_C19_Sep_Lilia01_28,А этот нас попросили Вам передать.
E_C19_Sep_Lilia01_29,"Э... Это... Что это?.. Нет, а, ах да. Люди перенесли это сюда, невероятно..."
