KEY,Russian
E_C19_Dec_Rodina01_17,…
E_C19_Dec_Rodina01_18,"Твоя проблема, наверное, в том, что ты используешь винтовку только ради защиты людей, так ведь?"
E_C19_Dec_Rodina01_19,"Если так, то не стоит волноваться."
E_C19_Dec_Rodina01_20,"Просто делай всё, как и подобает солдату."
E_C19_Dec_Rodina01_21,"В-вот как? Вас поняла. Если это такое важное задание, я сделаю всё, что от меня зависит."
E_C19_Dec_Rodina01_22,Это дальше... Чем я думала... И холоднее!
E_C19_Dec_Rodina01_23,"Маг ледяного дракона, живущий в этом месте..."
E_C19_Dec_Rodina01_24,…
E_C19_Dec_Rodina01_25,"… Кажется, это он…"
E_C19_Dec_Rodina01_26,"Здравствуйте, меня зовут Дина, я сержант, отправленный сюда из Империи."
E_C19_Dec_Rodina01_27,Вас зовут Павел?
E_C19_Dec_Rodina01_28,… Да.
E_C19_Dec_Rodina01_29,Мне была поручена защитная миссия. Надеюсь на Вашу помощь.
E_C19_Dec_Rodina01_30,"… Защита мне не нужна, но ладно."
E_C19_Dec_Rodina01_31,"Я не люблю шумных, так что учти это."
E_C19_Dec_Rodina01_32,Вас поняла!
E_C19_Dec_Rodina01_33,Это задание обещает быть сложным...
E_C19_Dec_Rodina01_34,Смогу ли я с ним подружиться?..
E_C19_Dec_Rodina01_35,Дина! Ты здесь?
E_C19_Dec_Rodina01_36,"Здравствуйте, Янни! Добро пожаловать."
E_C19_Dec_Rodina01_37,По какому делу Вы сегодня?
E_C19_Dec_Rodina01_38,По просьбе высокопоставленного лица Империи.
E_C19_Dec_Rodina01_39,Который попросил передать тебе подарок на день рождения.
E_C19_Dec_Rodina01_40,Высокопоставленное лицо сделало мне подарок? Возможно ли...
E_C19_Dec_Rodina01_41,Ой-ой...
E_C19_Dec_Rodina01_42,Это всё мне?..
E_C19_Dec_Rodina01_43,Ага. Но не всё это от него.
E_C19_Dec_Rodina01_44,Вот. Есть ещё и письма.
E_C19_Dec_Rodina01_45,"Так и знала, это от Флусса."
E_C19_Dec_Rodina01_46,… Какие приторные слова...
E_C19_Dec_Rodina01_47,А это... Прислала семья.
E_C19_Dec_Rodina01_48,"Это всё? Ничего себе, как много. Можно посмотреть?"
E_C19_Dec_Rodina01_49,"А... Дина, оказывается, самая младшая в большой семье. Тогда не удивительно, что подарков так много."
E_C19_Dec_Rodina01_50,"Ммм, у меня тоже есть кое-что для тебя."
E_C19_Dec_Rodina01_51,Для меня?
E_C19_Dec_Rodina01_52,"Подарок простой, так что извини. В спешке готовила. С днём рождения."
E_C19_Dec_Rodina01_53,"О, ничего. Спасибо большое!"
E_C19_Dec_Rodina01_54,"Ого, как много подарков. Неужели вечеринка уже закончилась?"
E_C19_Dec_Rodina01_55,"Госпожа Рейвиция? Добро пожаловать. Но откуда Вы знаете, что у меня день рождения?"
E_C19_Dec_Rodina01_56,"Кое-кто спросил у меня, что обычно дарят на день рождения. Вот так и узнала."
E_C19_Dec_Rodina01_57,"Ну. С днём рождения, Дина."
E_C19_Dec_Rodina01_58,О.. Ооо... Подарок от принцессы...
E_C19_Dec_Rodina01_59,"Благодаря тебе Павел пребывает в гораздо лучшем настроении, чем раньше."
E_C19_Dec_Rodina01_60,"Ты смогла сделать то, что даже нам, давним друзьям, было не под силу. Спасибо."
E_C19_Dec_Rodina01_61,Да что Вы говорите. Это Вам спасибо.
E_C19_Dec_Rodina01_62,... Как шумно.
E_C19_Dec_Rodina01_63,"О, Павел? Мы слишком громко говорили?"
E_C19_Dec_Rodina01_64,Ничего... С днём рождения.
E_C19_Dec_Rodina01_65,"О? Я столько всего насоветовала, а ты в итоге всё проигнорировал и выбрал на своё усмотрение?"
E_C19_Dec_Rodina01_66,… Я прислушался к тебе. Просто это больше подходит Дине.
E_C19_Dec_Rodina01_67,Хмм.
E_C19_Dec_Rodina01_68,… Раньше...
E_C19_Dec_Rodina01_69,Я... Извините.
E_C19_Dec_Rodina01_70,Что такое?
E_C19_Dec_Rodina01_71,"Ну, это, у меня сегодня день рождения."
E_C19_Dec_Rodina01_72,… И?
E_C19_Dec_Rodina01_73,Родственники завернули торт. Хотите вместе покушать?
E_C19_Dec_Rodina01_74,Я пас.
E_C19_Dec_Rodina01_75,А… Хорошо...
E_C19_Dec_Rodina01_76,"Павел, Вы здесь?"
E_C19_Dec_Rodina01_77,Что такое?
E_C19_Dec_Rodina01_78,"Сегодня у меня день рождения, и мне подарили торт."
E_C19_Dec_Rodina01_79,Хотите вместе покушать?
E_C19_Dec_Rodina01_80,… Я пас.
E_C19_Dec_Rodina01_81,Понятно...
E_C19_Dec_Rodina01_82,"Даже если начать с ним разговор, он всё равно не реагирует. И даже на вопросы почти не отвечает."
E_C19_Dec_Rodina01_83,Но он понемногу начал выслушивать мои рассказы.
E_C19_Dec_Rodina01_84,А потом даже отвечать.
E_C19_Dec_Rodina01_85,"Совсем понемногу, но... Павел очень изменился."
E_C19_Dec_Rodina01_86,"Значит, вот что Рейвиция имела в виду, когда говорила, что его настроение улучшилось."
E_C19_Dec_Rodina01_87,"Подумать только, что мои усилия помогли в этом."
E_C19_Dec_Rodina01_88,Для меня это тоже прекрасный подарок на день рождения.
E_C19_Dec_Rodina01_89,"… Может, в этот раз он покушает со мной..."
E_C19_Dec_Viska01_01,"Эх, чёрт. И здесь нет ни одного сильного демона?"
E_C19_Dec_Viska01_02,В последнее время всё впустую. Как раздражает.
E_C19_Dec_Viska01_03,"… Вернусь-ка я в деревню, и скушаю что-нибудь вкусное, заодно и развеюсь."
E_C19_Dec_Viska01_04,...
E_C19_Dec_Viska01_05,"Сегодня всё так странно. И аппетита нет, и настроение коту под хвост."
E_C19_Dec_Viska01_06,… А сегодня какой день? Уже даже мысли о пожирании демонов нет.
E_C19_Dec_Viska01_07,Официант! Секунду!
E_C19_Dec_Viska01_08,"Можно спросить, какое сегодня число?"
E_C19_Dec_Viska01_09,...
E_C19_Dec_Viska01_10,"Эй, человек."
E_C19_Dec_Viska01_11,"Вставай, человек."
E_C19_Dec_Viska01_12,Эй!! Ви!
E_C19_Dec_Viska01_13,… А? Что?
E_C19_Dec_Viska01_14,"Уфф, что за."
E_C19_Dec_Viska01_15,Каждый год в этот день я вижу это зрелище?!
E_C19_Dec_Viska01_16,А... Прости...
E_C19_Dec_Viska01_17,Вот поэтому-то людские чувства такие неудобные.
E_C19_Dec_Viska01_18,"Эй, даже если сегодня тот день, когда твоя деревня сгорела дотла,"
E_C19_Dec_Viska01_19,"и все твои знакомые умерли,"
E_C19_Dec_Viska01_20,"а твое тело развалилось на кусочки,"
E_C19_Dec_Viska01_21,Ты же сейчас жива.
E_C19_Dec_Viska01_22,И у тебя есть силы отомстить.
E_C19_Dec_Viska01_23,Так в чём проблема?
E_C19_Dec_Viska01_24,...
E_C19_Dec_Viska01_25,"Эй! Эй, человек!"
E_C19_Dec_Viska01_26,Эх ты. Ну и что мне теперь делать?!
E_C19_Dec_Viska01_27,О? Это же крабоножка.
E_C19_Dec_Viska01_28,М? Ты знаешь этого человека?
E_C19_Dec_Viska01_29,"Человека... Как бы сказать, она нечто вроде меня."
E_C19_Dec_Viska01_30,"Я же тебе рассказывал? О девчонке, которую встретил на вулкане."
E_C19_Dec_Viska01_31,"Что-то она выглядит раздражённой, как никогда."
E_C19_Dec_Viska01_32,"Эй, крабоножка!"
E_C19_Dec_Viska01_33,Небось сегодня тоже обжираешься до отвала.
E_C19_Dec_Viska01_34,Как это ты только вмещаешь всё в такой маленький желудок…
E_C19_Dec_Viska01_35,А? Это же полукровка.
E_C19_Dec_Viska01_36,"Сегодня у меня отвратительное настроение, так что отстань от меня."
E_C19_Dec_Viska01_37,… Что-то случилось?
E_C19_Dec_Viska01_38,"Выглядишь в десять раз более грозной, чем всегда."
E_C19_Dec_Viska01_39,...
E_C19_Dec_Viska01_40,"Что значит, что случилось. Хозяин-человек меня так разозлил."
E_C19_Dec_Viska01_41,"Впустую грустит и плачет по тому, что уже потеряно..."
E_C19_Dec_Viska01_42,Фух… Человек...
E_C19_Dec_Viska01_43,"Эй, глупышка."
E_C19_Dec_Viska01_44,"По одному взгляду ясно, что это твоя вина."
E_C19_Dec_Viska01_45,Что я сделала?!
E_C19_Dec_Viska01_46,"Ничего такого я не делала, это и коту понятно."
E_C19_Dec_Viska01_47,"Кто прошлое помянет, тому глаз вон."
E_C19_Dec_Viska01_48,"Если уже совершила необдуманный поступок, заключив со мной договор об одержимости, то теперь-то чем недовольна?"
E_C19_Dec_Viska01_49,"Согласно Эфис, в большинстве случаев овладевание телом совершается силой?"
E_C19_Dec_Viska01_50,"… Это происходит тогда, когда нужно показать пример высокомерным жалким людишкам."
E_C19_Dec_Viska01_51,"Да чёрт с ним, мне до тебя никакого дела нет!"
E_C19_Dec_Viska01_52,"Я в этом не разбираюсь,"
E_C19_Dec_Viska01_53,"но если тебя что-то так раздражает и злит,"
E_C19_Dec_Viska01_54,"что бы ты чувствовала, если бы не было возможности вылить свою злость?"
E_C19_Dec_Viska01_55,… Блин.
E_C19_Dec_Viska01_56,"Если поняла, то иди давай и разберись с этим."
E_C19_Dec_Viska01_57,"Уф, глупая обжора…"
E_C19_Dec_Viska01_58,Да блииин!!!
E_C19_Dec_Viska01_59,"Ты, бестолочь, если я тебя ещё раз увижу, тебе не поздоровится!"
E_C19_Dec_Viska01_60,"Эй!! Давай поговорим, человек!"
E_C19_Dec_Viska01_61,...
E_C19_Dec_Viska01_62,"Ну, это..."
E_C19_Dec_Viska01_63,Мм...м… Да блин.
E_C19_Dec_Viska01_64,"Если тебе что-то не нравится,"
E_C19_Dec_Viska01_65,Я отдам тебе твоё тело на сегодня.
E_C19_Dec_Viska01_66,Делай что хочешь. Я не буду вмешиваться.
E_C19_Dec_Viska01_67,"Да хоть в родную деревню иди и навести могилы родственников, мне без разницы."
E_C19_Dec_Viska01_68,"По договору, твоя очередь ещё не наступила, так что будь благодарна."
E_C19_Dec_Viska01_69,(Раздражена)
E_C19_Dec_Viska01_70,...
E_C19_Dec_Viska01_71,Родная деревня...
E_C19_Dec_Viska01_72,Мама... Папа...
E_C19_Dec_Viska01_73,"... Спасибо, Виска..."
E_C19_Dec_Chase01_1,"В день рождения нужно радоваться, а принцесса выглядит грустной."
E_C19_Dec_Chase01_2,"Поэтому вот, дарю."
E_C19_Dec_Chase01_3,"Принцесса должна улыбаться, и тогда все будут улыбаться."
E_C19_Dec_Chase01_4,Цветочки. Еще свежие.
E_C19_Dec_Chase01_5,Вот как. Прошло уже много времени с дня рождения.
E_C19_Dec_Chase01_6,"Ты всегда меня защищаешь, даришь ценные подарки."
E_C19_Dec_Chase01_7,А я для тебя ничего не сделала. Как стыдно...
E_C19_Dec_Chase01_8,Это не так. Принцесса подарила мне имя.
E_C19_Dec_Chase01_9,"Дала мне работу. Простила меня, когда я собирался убить принцессу."
E_C19_Dec_Chase01_10,Принцесса дала мне все. Я многое получил.
E_C19_Dec_Chase01_11,"Хи-хи. Раз ты так говоришь, я очень рада."
E_C19_Dec_Chase01_12,"И раз уж разговор так зашёл,"
E_C19_Dec_Chase01_13,"подумай, ты не хотел бы что-нибудь получить?"
E_C19_Dec_Chase01_14,"Отпуск, например, или зарплату, или ещё что..."
E_C19_Dec_Chase01_15,"Я дам тебе всё, что смогу."
E_C19_Dec_Chase01_16,"Но это, конечно, после того, как закончим это путешествие."
E_C19_Dec_Chase01_17,… Сложно. Как задание от Дэмии.
E_C19_Dec_Chase01_18,Хи-хи-хи. Хорошенько подумай.
E_C19_Dec_Chase01_19,Я хочу…
E_C19_Dec_Chase01_20,Мне надо... Хочу...
E_C19_Dec_Chase01_21,Мммммм…
E_C19_Dec_Chase01_22,"Вот ведь, где же он?!"
E_C19_Dec_Chase01_23,"Если опоздаю, снова получу нагоняй от командира..."
E_C19_Dec_Chase01_24,Нашёл! Чейс!!
E_C19_Dec_Chase01_25,О... Чейс?
E_C19_Dec_Chase01_26,"Он спит стоя, что ли?"
E_C19_Dec_Chase01_27,Чейс?
E_C19_Dec_Chase01_28,… Клаус.
E_C19_Dec_Chase01_29,"Если будешь спать в таком месте, простудишься."
E_C19_Dec_Chase01_30,"Или тебя снова командир наказала, и из-за этого ты такой удручённый?"
E_C19_Dec_Chase01_31,Нет. Я думал.
E_C19_Dec_Chase01_32,… Уже поздно...
E_C19_Dec_Chase01_33,Поздно?
E_C19_Dec_Chase01_34,"Принцесса. Она сказала подумать, что я хочу."
E_C19_Dec_Chase01_35,"Но очень сложно... Я думал, и уже закончился день."
E_C19_Dec_Chase01_36,"Ха-ха. Действительно, сложное задание."
E_C19_Dec_Chase01_37,"(Хм... Может, она хотела отблагодарить за подарок на день рождения?"
E_C19_Dec_Chase01_38,"Если в голову ничего не приходит, что ты хочешь..."
E_C19_Dec_Chase01_39,"То подумай о том, что ты любишь?"
E_C19_Dec_Chase01_40,Или что хочешь съесть!!
E_C19_Dec_Chase01_41,… Что я люблю...
E_C19_Dec_Chase01_42,Есть.
E_C19_Dec_Chase01_43,Оо! Тогда скажи это прин…
E_C19_Dec_Chase01_44,Моё имя. Я люблю моё имя.
E_C19_Dec_Chase01_45,… Э?
E_C19_Dec_Chase01_46,И наплечник от Дэмии.
E_C19_Dec_Chase01_47,"И полотенце для рук, которое дала принцесса."
E_C19_Dec_Chase01_48,"Патрульных, гвардейцев, Клауса, Ломана, Дэмию, принцессу..."
E_C19_Dec_Chase01_49,Всё это люблю.
E_C19_Dec_Chase01_50,Но... Дэмия выглядит немного устрашающе…
E_C19_Dec_Chase01_51,"Ха-ха-ха, Дэмия в гневе – это, конечно, страшновато."
E_C19_Dec_Chase01_52,Хм. Я нашёл ответ. Теперь пойду к принцессе.
E_C19_Dec_Chase01_53,"Принцесса ждёт. Пока не поздно, я пойду."
E_C19_Dec_Chase01_54,Э? Погоди!!
E_C19_Dec_Chase01_55,Ха-ха... Вот ведь...
E_C19_Dec_Chase01_56,Всё же будет нормально. Даже так.
E_C19_Dec_Chase01_57,Принцесса тоже будет рада это услышать.
E_C19_Dec_Chase01_58,"Я сказала ему подумать, так куда он ушёл..."
E_C19_Dec_Chase01_59,"Я отправила Клауса, так что скоро он вернётся."
E_C19_Dec_Chase01_60,"… Ого, как уже поздно. Если с Клаусом что-то случится..."
E_C19_Dec_Chase01_61,Ничего не случится. Будь спокойна.
E_C19_Dec_Chase01_62,Ты же знаешь. Он уже не опасен.
E_C19_Dec_Chase01_63,Но...
E_C19_Dec_Chase01_64,"Однако же, как быстро наступил вечер. Надо заняться приготовлением стола."
E_C19_Dec_Chase01_65,Я этим займусь.
E_C19_Dec_Chase01_66,"Мы не можем ждать до тех пор, пока они не вернутся."
E_C19_Dec_Chase01_67,Хорошо. Надеюсь на тебя.
E_C19_Dec_Chase01_68,Принцесса!!
E_C19_Dec_Chase01_69,"Чейс, ты где..."
E_C19_Dec_Chase01_70,Я нашёл. Что люблю.
E_C19_Dec_Chase01_71,А? Что любишь...
E_C19_Dec_Chase01_72,"… Ну хорошо. Давай, скажи. Что ты любишь больше всего?"
E_C19_Dec_Chase01_73,Очень много.
E_C19_Dec_Chase01_74,Я люблю моё имя.
E_C19_Dec_Chase01_75,… Что?
E_C19_Dec_Chase01_76,"Моё имя. Патрульных, принцессу, Дэмию, Клауса, Ломана."
E_C19_Dec_Chase01_77,Полотенце для рук от принцессы. Прогулки с принцессой. Защищать принцессу…
E_C19_Dec_Chase01_78,"Всё, всё..."
E_C19_Dec_Chase01_79,… Ты так долго думал над этим?
E_C19_Dec_Chase01_80,"Клаус помог. Я очень долго думал, и нашёл."
E_C19_Dec_Chase01_81,… Ха-ха…
E_C19_Dec_Chase01_82,Ха-ха-ха-ха!
E_C19_Dec_Chase01_83,Принцесса?
E_C19_Dec_Chase01_84,Я что-то не то сказал?
E_C19_Dec_Chase01_85,"Не, ничего."
E_C19_Dec_Chase01_86,Спасибо. За такие слова.
E_C19_Dec_Chase01_87,"Так, посмотрим... Раз ты так старался, я должна тебя наградить."
E_C19_Dec_Chase01_88,"Твоё имя... То, что ты любишь..."
E_C19_Dec_Chase01_89,Чейс. С этого момента тебя зовут Чейс.
E_C19_Dec_Chase01_90,… Чейс…
E_C19_Dec_Chase01_91,"Моё, имя."
E_C19_Dec_Chase01_92,"Если ничего не помнишь,"
E_C19_Dec_Chase01_93,Я дам тебе цель в жизни.
E_C19_Dec_Chase01_94,С этого момента живи ради меня.
E_C19_Dec_Chase01_95,… Да... Именно так.
E_C19_Dec_Chase01_96,Так?..
E_C19_Dec_Chase01_97,Ты получил имя и начинаешь новую жизнь.
E_C19_Dec_Chase01_98,"Нужен же день, когда мы будем это отмечать."
E_C19_Dec_Chase01_99,Сегодняшний день будет твоим днём рождения. Как тебе?
E_C19_Dec_Chase01_100,… День рождения...
E_C19_Dec_Chase01_101,Ещё один подарок от принцессы...
E_C19_Dec_Chase01_102,Мне нравится. Очень нравится.
E_C19_Dec_Chase01_103,"Мне нравится всё, что делает для меня принцесса,"
E_C19_Dec_Chase01_104,"Но это нравится также, как и имя."
E_C19_Dec_Chase01_105,"Вот и хорошо, раз ты доволен."
E_C19_Dec_Chase01_106,"Ну, хоть уже и поздно, нам нужно же отметить твой день рождения?"
E_C19_Dec_Chase01_107,"Надо сказать Дэмии, чтобы приготовила побольше еды."
E_C19_Dec_Chase01_108,Я – Чейс.
E_C19_Dec_Chase01_109,"Если впредь что-то случится, даже если я вспомню прошлое,"
E_C19_Dec_Chase01_110,"те, кого я люблю..."
E_C19_Dec_Chase01_111,"Я, Чейс, всегда буду с ними..."
E_C19_Dec_Mitra01_1,Командир! Вы что-то уронили!
E_C19_Dec_Mitra01_2,Ааа!
E_C19_Dec_Mitra01_3,Что за... На меня же кровь попала!!!
E_C19_Dec_Mitra01_4,"Вы пожалеете, что задели и запачкали меня!"
E_C19_Dec_Mitra01_5,Командир! Командир!! Терпите!!
E_C19_Dec_Mitra01_6,"Почти все деньги уходят на больничные счета тех, кого Вы ранили!"
E_C19_Dec_Mitra01_7,"Да иди ты!! Все равно он – труп! Ничего не случится, если к трупам добавится ещё один!"
E_C19_Dec_Mitra01_8,"Эй, ты!! Ты тоже давай, быстрее проси прощения!!"
E_C19_Dec_Mitra01_9,П-простите!!
E_C19_Dec_Mitra01_10,Ты труп!!! Я тебя зарежу!!!
E_C19_Dec_Mitra01_11,Успокоились?
E_C19_Dec_Mitra01_12,Ха...
E_C19_Dec_Mitra01_13,Из-за чего Вы так взбесились?
E_C19_Dec_Mitra01_14,...
E_C19_Dec_Mitra01_15,"Хааа, это вам не шуточки."
E_C19_Dec_Mitra01_16,Не стоит даже так нагружаться!
E_C19_Dec_Mitra01_17,За один раз – бах!
E_C19_Dec_Mitra01_18,Это старый пистолет съедает столько пуль!
E_C19_Dec_Mitra01_19,...
E_C19_Dec_Mitra01_20,"К-конечно! Я не то, чтобы не доволен..."
E_C19_Dec_Mitra01_21,Просто иногда неплохо бы заняться другими делами!
E_C19_Dec_Mitra01_22,...
E_C19_Dec_Mitra01_23,...
E_C19_Dec_Mitra01_24,П-просто можно попросить сестру его сделать.
E_C19_Dec_Mitra01_25,Что за реакция?! Ну что такое?!
E_C19_Dec_Mitra01_26,Кроу?
E_C19_Dec_Mitra01_27,"Ты закончила, что я просил?"
E_C19_Dec_Mitra01_28,"То, что просил, закончила."
E_C19_Dec_Mitra01_29,Но... Эта вещь не очень подходит для этого оружия.
E_C19_Dec_Mitra01_30,Для Акистры ведь не нужна обойма.
E_C19_Dec_Mitra01_31,Неужели этот подарок – для НЕГО?
E_C19_Dec_Mitra01_32,...
E_C19_Dec_Mitra01_33,"Что так, что сяк, видимо, он тебе дорог."
E_C19_Dec_Mitra01_34,… Просто рукам нечем заняться.
E_C19_Dec_Mitra01_35,"Да, точно-точно."
E_C19_Dec_Mitra01_36,Умри! Умри! И ты сдохни!!
E_C19_Dec_Mitra01_37,"Никого посильнее нет, что ли?!"
E_C19_Dec_Mitra01_38,Хахахахахахах!
E_C19_Dec_Mitra01_39,О? А ты куда идёшь?
E_C19_Dec_Mitra01_40,"У меня ещё много пуль, которые подойдут для твоей голо…"
E_C19_Dec_Mitra01_41,Чёрт...
E_C19_Dec_Mitra01_42,Ну ладно! Начнём снач...
E_C19_Dec_Mitra01_43,Что за дела? Уже сбежал?!
E_C19_Dec_Mitra01_44,Вот чёрт!!!
E_C19_Dec_Mitra01_45,Это был преследователь?
E_C19_Dec_Mitra01_46,Ну да.
E_C19_Dec_Mitra01_47,"Все это так, мелкие сошки, которые не подходят даже для того, чтобы развеять скуку."
E_C19_Dec_Mitra01_48,"Если бы перезарядка была поудобнее, прикончил бы ещё 15 людишек."
E_C19_Dec_Mitra01_49,"Так раздражает, что просто не могу!"
E_C19_Dec_Mitra01_50,Надо будет попросить сестру сделать что-нибудь.
E_C19_Dec_Mitra01_51,О?..
E_C19_Dec_Mitra01_52,Кхык!!
E_C19_Dec_Mitra01_53,"Хватит, перестань уже жаловаться."
E_C19_Dec_Mitra01_54,Тебе-то что.
E_C19_Dec_Mitra01_55,А теперь Вы можете сказать нам что-нибудь?
E_C19_Dec_Mitra01_56,Хочешь сдохнуть?
E_C19_Dec_Mitra01_57,Простите.
E_C19_Dec_Mitra01_58,"А, кстати, Вам пришло письмо."
E_C19_Dec_Mitra01_59,На печати стояло изображение волка.
