KEY,Russian
E_C19_Mar_Artemia01_15,Армия демонов тут ни при чем. Но я здесь по не менее важному делу.
E_C19_Mar_Artemia01_16,И какому же?
E_C19_Mar_Artemia01_17,"Джуно, вноси!"
E_C19_Mar_Artemia01_18,"Да, Ваша милость. Вот, пожалуйста!"
E_C19_Mar_Artemia01_19,Представляю вам особое блюдо Джуно – Королевский плаановый торт!
E_C19_Mar_Artemia01_20,Силы небесные! Это же торт королевской семьи Пентеонии!
E_C19_Mar_Artemia01_21,"Ха-ха-ха, с днем рождения, Артемиа!"
E_C19_Mar_Artemia01_22,Тебе нравится?
E_C19_Mar_Artemia01_23,"Я его обожаю! Спасибо, Скарлет..."
E_C19_Mar_Artemia01_24,"Никогда не думала, что мне доведется есть этот торт в Орвеле. Когда я была маленькой, я ела его на каждый день рождения..."
E_C19_Mar_Artemia01_25,"Ох, даже вкус тот же! Как вам это удалось?"
E_C19_Mar_Artemia01_26,"Ключевой ингредиент этого торта – плаановая пряность. Но растение, из которого ее добывают, встречается только в Пентеонии."
E_C19_Mar_Artemia01_27,"Ой, среди моих друзей есть один очень талантливый алхимик."
E_C19_Mar_Artemia01_28,"Познакомь меня с ним, пожалуйста. Я бы с удовольствием купила немного этой пряности."
E_C19_Mar_Artemia01_29,"Ха-ха-ха, я спрошу, осталось ли что-нибудь."
E_C19_Mar_Artemia01_30,"Пожалуйста, угощайся."
E_C19_Mar_Artemia01_31,"Огромное спасибо! Ты тоже не отставай, Скарлет."
E_C19_Mar_Artemia01_32,"Не беспокойся за меня, это же мой подарок на твой день рождения, так что..."
E_C19_Mar_Artemia01_33,"Нет-нет, праздничные торты нужно есть с друзьями! Не стесняйся!"
E_C19_Mar_Artemia01_34,Ну если ты настаиваешь...
E_C19_Mar_Artemia01_35,Комната Джуно в таверне
E_C19_Mar_Artemia01_36,Бедная принцесса Скарлет...
E_C19_Mar_Artemia01_37,"Рекина, ты можешь раздобыть еще этой плаановой пряности?"
E_C19_Mar_Artemia01_38,"Хм-м, нужно измельчить сырье и высушить его."
E_C19_Mar_Artemia01_39,Ее Высочество очень мне помогла. Без нее я бы ни за что не справилась.
E_C19_Mar_Artemia01_40,"Растение нужно разрезать как минимум на 100 частей, а затем переработать, чтобы нейтрализовать токсины."
E_C19_Mar_Artemia01_41,Я совершенно не понимаю вкусов этих королевских семей...
E_C19_Mar_Artemia01_42,"Надеюсь, с Ее Высочеством все будет в порядке."
E_C19_Mar_Leo01_01,"Сегодня принцесса Скарлет охотится на демонов,"
E_C19_Mar_Leo01_02,"значит, замок сейчас почти пуст."
E_C19_Mar_Leo01_03,...
E_C19_Mar_Leo01_04,...
E_C19_Mar_Leo01_05,Я хочу... вернуть эту книгу...
E_C19_Mar_Leo01_06,"Ой, прости. Я на секунду задумался."
E_C19_Mar_Leo01_07,"Э, «Кровавые хроники. Том 4». Ты, должно быть... Серия?"
E_C19_Mar_Leo01_08,Ага...
E_C19_Mar_Leo01_09,Ого! Ты уже закончила читать эту огромную книгу?
E_C19_Mar_Leo01_10,"Там же немало непростых древних терминов, книга-то о древних вампирах..."
E_C19_Mar_Leo01_11,Можно мне получить следующий том?
E_C19_Mar_Leo01_12,В 5-м томе содержатся описания успешных случаев излечения от вампиризма...
E_C19_Mar_Leo01_13,"Хм-м... Это очень редкая книга, поэтому ее нельзя выносить за пределы библиотеки."
E_C19_Mar_Leo01_14,Но... я сделаю для тебя исключение. И только сегодня...
E_C19_Mar_Leo01_15,Спасибо. Тогда до завтра.
E_C19_Mar_Leo01_16,Так как сегодня у меня день рождения...
E_C19_Mar_Leo01_17,Но этот день ничем не отличается от остальных дней в году. И почему я чувствую себя так...
E_C19_Mar_Leo01_18,Лео!
E_C19_Mar_Leo01_19,Э? Аннет! И Кара!
E_C19_Mar_Leo01_20,Разве вы не отправились охотиться на демонов?
E_C19_Mar_Leo01_21,Отправились! И я уже успела собрать достаточно боевых данных для Кары.
E_C19_Mar_Leo01_22,"Но мы поспешили обратно, ведь сегодня такой знаменательный день!"
E_C19_Mar_Leo01_23,Э... Знаменательный день?
E_C19_Mar_Leo01_24,"Да! День, когда я дарю тебе эти особые чернила!"
E_C19_Mar_Leo01_25,Н-неужели ты вспомнила?
E_C19_Mar_Leo01_26,"Конечно! Именно сегодня я вспомнила, что пора вернуть тебе книгу «Отпечаток Луа»."
E_C19_Mar_Leo01_27,...
E_C19_Mar_Leo01_28,"Ох... Все сроки уже вышли, Аннет. Как всегда!"
E_C19_Mar_Leo01_29,"Ты должна была сдать эту книгу 3 недели назад, так что считай сама."
E_C19_Mar_Leo01_30,Ты должна мне больше 10 пузырьков этих особых чернил.
E_C19_Mar_Leo01_31,"Ух! Лео, миленький, прошу. В этом месяце я снова на мели!"
E_C19_Mar_Leo01_32,Тогда мне следует просто внести тебя в черный список и перестать выдавать тебе книги.
E_C19_Mar_Leo01_33,"Фу! Так нечестно! Ну ты и бука, Лео!"
E_C19_Mar_Leo01_34,Ох. Правда? Неужели я бука?.. Кара? А почему ты не уходишь вместе с Аннет?
E_C19_Mar_Leo01_35,Моя приоритетная задача – практиковать человечность.
E_C19_Mar_Leo01_36,Получено уведомление из базы данных королевского двора:
E_C19_Mar_Leo01_37,Сегодня у Лео день рождения.
E_C19_Mar_Leo01_38,"С днем рождения, Лео."
E_C19_Mar_Leo01_39,"Ой, с-спасибо, Кара."
E_C19_Mar_Leo01_40,А теперь я станцую в честь этого события.
E_C19_Mar_Leo01_41,С-станцуешь? Ого! Спасибо!
E_C19_Mar_Leo01_42,Несколько часов спустя
E_C19_Mar_Leo01_43,"Э-э... Кара... Спасибо за танец, но умоляю, остановись..."
E_C19_Mar_Cassandra01_01,В пригласительной открытке указано это место... Это какой-то бар?
E_C19_Mar_Cassandra01_02,"«У меня есть интересующие тебя сведения, поэтому, пожалуйста, прими это приглашение»..."
E_C19_Mar_Cassandra01_03,"Может, я узнаю, где сейчас находится Эскер..."
E_C19_Mar_Cassandra01_04,"Все это очень подозрительно, но нужно проверить, в чем дело... Ой, простите."
E_C19_Mar_Cassandra01_05,"Эй! Смотри куда прешь, идиот... Ой!"
E_C19_Mar_Cassandra01_06,Что это за открытка?..
E_C19_Mar_Cassandra01_07,А... я получил ее сегодня утром. На ней указано только место и время.
E_C19_Mar_Cassandra01_08,Хм? Мы тоже получили такую открытку.
E_C19_Mar_Cassandra01_09,"Я позвал с собой старика на случай, если назревает что-то серьезное,"
E_C19_Mar_Cassandra01_10,но неужели этот дохляк тоже получил приглашение?
E_C19_Mar_Cassandra01_11,Скоро мы все узнаем. Я пошел внутрь.
E_C19_Mar_Cassandra01_12,Тут темно. Хм?
E_C19_Mar_Cassandra01_13,"Все в сборе! Спасибо, что приняли мое приглашение!"
E_C19_Mar_Cassandra01_14,"А? Кассандра? Неужели, ты наконец-то нашла для меня работенку с достойной оплатой?"
E_C19_Mar_Cassandra01_15,Хм? Вы со стариком знаете друг друга?
E_C19_Mar_Cassandra01_16,Что за работенка?
E_C19_Mar_Cassandra01_17,"Ой, ребята! Почему вы такие нетерпеливые?"
E_C19_Mar_Cassandra01_18,Я всего лишь пригласила вас на ужин в честь моего дня рождения!
E_C19_Mar_Cassandra01_19,Что?..
E_C19_Mar_Cassandra01_20,...
E_C19_Mar_Cassandra01_21,"Ох, Луа, прости, что трачу драгоценное время."
E_C19_Mar_Cassandra01_22,"Ой, да ладно, не будь таким занудой."
E_C19_Mar_Cassandra01_23,Дверь заперта.
E_C19_Mar_Cassandra01_24,Хи-хи. Не волнуйтесь. Я окружила это место защитным барьером.
E_C19_Mar_Cassandra01_25,"Кажется, вы все друг друга знаете, но вот я не знаю здесь никого."
E_C19_Mar_Cassandra01_26,Зачем меня сюда позвали?
E_C19_Mar_Cassandra01_27,Я же сказала. У меня званый ужин.
E_C19_Mar_Cassandra01_28,Мне просто хотелось повеселиться в свой день рождения...
E_C19_Mar_Cassandra01_29,в окружении симпатичных мне мужчин!
E_C19_Mar_Cassandra01_30,"Кассандра, и правда. Со мной еще понятно, но зачем ты пригласила старика и этого доходягу?"
E_C19_Mar_Cassandra01_31,Ты только глянь на них! Они уже готовы наброситься на тебя с кулаками!
E_C19_Mar_Cassandra01_32,"Хи-хи. Сомневаюсь, что они смогут устоять перед моими чарами."
E_C19_Mar_Cassandra01_33,Что это за запах... Нервно-паралитический газ?
E_C19_Mar_Cassandra01_34,Ох... моя голова...
E_C19_Mar_Cassandra01_35,"Не беспокойтесь, вашим жизням ничего не угрожает."
E_C19_Mar_Cassandra01_36,"Уж я-то разбираюсь в этих вещах, поверьте."
E_C19_Mar_Cassandra01_37,Вы всего лишь станете более честными и открытыми по отношению к самим себе.
E_C19_Mar_Cassandra01_38,"Брат, я вижу тебя впервые, но признаюсь, я впечатлен твоей мужественностью!"
E_C19_Mar_Cassandra01_39,Как тебе удается так легко обращаться с этой огромной пушкой?
E_C19_Mar_Cassandra01_40,"Я тоже восхищаюсь тобой, мой друг. Твоей смелости можно только позавидовать, ведь ты пришел в этот опасный район без всякого оружия."
E_C19_Mar_Cassandra01_41,"Сразу видно, что ты храбрый малый."
E_C19_Mar_Cassandra01_42,"А? Эй, старик, скажи и обо мне что-нибудь хорошее!"
E_C19_Mar_Cassandra01_43,"Хи-хи. Время от времени всем нужно расслабляться, правда же?"
E_C19_Mar_Cassandra01_44,"К тому же, ничто не доставляет мне такого удовольствия, как видеть улыбки на лицах красивых мужчин!"
E_C19_Mar_Cassandra01_45,Это лучший подарок на день рождения!
E_C19_Mar_Anniver01_01,"Дамы и господа, собравшиеся здесь на День воды!"
E_C19_Mar_Anniver01_02,"Я, Лайас, хочу поблагодарить вас всех и каждого от лица жрицы Золотого храма."
E_C19_Mar_Anniver01_03,"Вода – источник любой жизни,"
E_C19_Mar_Anniver01_04,она течет мимо нас к нашим потомкам.
E_C19_Mar_Anniver01_05,"Жрица! Ты сегодня прекрасна, как никогда!"
E_C19_Mar_Anniver01_06,"Заткнись, идиот!"
E_C19_Mar_Anniver01_07,"Ха-ха-ха, не буду утомлять вас длинными речами."
E_C19_Mar_Anniver01_08,"Да начнется ритуал очищения оазиса, главного сокровища этой пустыни."
E_C19_Mar_Anniver01_09,А-а-а!
E_C19_Mar_Anniver01_10,"Первым делом я разгоняю злую энергию, скопившуюся вокруг священного оазиса."
E_C19_Mar_Anniver01_11,Да пребудет с вами сила потока!
E_C19_Mar_Anniver01_12,Пусть золотая песчаная буря унесет прочь все плохое.
E_C19_Mar_Anniver01_13,Да благословит вас король-бог.
E_C19_Mar_Anniver01_14,И наконец!
E_C19_Mar_Anniver01_15,Да прольется чистая вода на землю!
E_C19_Mar_Anniver01_16,Ритуал очищения завершен.
E_C19_Mar_Anniver01_17,"Может, пора начать настоящий ритуал?"
E_C19_Mar_Anniver01_18,"Да-а-а! Мы ждали этого, жрица!"
E_C19_Mar_Anniver01_19,Лайас! Этот ритуал очищения был идеальным!
E_C19_Mar_Anniver01_20,Ты не устала?
E_C19_Mar_Anniver01_21,"Ха-ха-ха, вовсе нет."
E_C19_Mar_Anniver01_22,"Как я могу устать, когда все эти люди собрались здесь ради нас?"
E_C19_Mar_Anniver01_23,"У-ух... Лайас, ты так прекрасна..."
E_C19_Mar_Anniver01_24,Ты создала прекрасную колонну из воды!
E_C19_Mar_Anniver01_25,"Спасибо, Нераксис."
E_C19_Mar_Anniver01_26,Ритуал завершился хорошо. Все благодаря тебе и Лилии.
E_C19_Mar_Anniver01_27,"Ха-ха-ха! Конечно! Кто бы справился с этим лучше, чем черный дракон?"
E_C19_Mar_Anniver01_28,"Не будь таким высокомерным, дурачок!"
E_C19_Mar_Anniver01_29,"Ты просто мне завидуешь, малявка!"
E_C19_Mar_Anniver01_30,"Мечтать не вредно, идиот!"
E_C19_Mar_Anniver01_31,"Эй, вы оба! Хватит..."
E_C19_Mar_Anniver01_32,"Все так же нянчишься с этими детьми, любовь моя?"
E_C19_Mar_Anniver01_33,Ч-что? Только не этот кретин опять!
E_C19_Mar_Yuria01_01,"Давно не виделись, Юрия."
E_C19_Mar_Yuria01_02,Как прошло твое путешествие?
E_C19_Mar_Yuria01_03,"Хм, хорошо, Ваше Высочество."
E_C19_Mar_Yuria01_04,Я была в Орвеле и сшила платье для одной госпожи.
E_C19_Mar_Yuria01_05,"Такое красивое платье, оно сидело на ней идеально."
E_C19_Mar_Yuria01_06,И ей так к лицу фиолетовый цвет. Хм...
E_C19_Mar_Yuria01_07,Фиолетовый?..
E_C19_Mar_Yuria01_08,"А она, случайно, не из семьи Дафнел?"
E_C19_Mar_Yuria01_09,"Хм, а как вы догадались?"
E_C19_Mar_Yuria01_10,Она была такой чудесной и милой.
E_C19_Mar_Yuria01_11,Но ее судьбе не позавидуешь...
E_C19_Mar_Yuria01_12,"Если ей удастся найти поддержку среди окружающих,"
E_C19_Mar_Yuria01_13,она сумеет преодолеть будущие тяготы.
E_C19_Mar_Yuria01_14,"Отрадно слышать, ха-ха-ха..."
E_C19_Mar_Yuria01_15,Ты надолго останешься здесь?
E_C19_Mar_Yuria01_16,"Вам нужно новое платье, Ваше Высочество?"
E_C19_Mar_Yuria01_17,"У вас же скоро день рождения, правда?"
E_C19_Mar_Yuria01_18,Какое платье вы бы хотели?
E_C19_Mar_Yuria01_19,"Ой, разве уже так скоро?"
E_C19_Mar_Yuria01_20,"Хм, просите что угодно, Ваше Высочество."
E_C19_Mar_Yuria01_21,Прошлое платье было слишком оригинальным?
E_C19_Mar_Yuria01_22,В этом году я попробую что-нибудь другое...
E_C19_Mar_Yuria01_23,Кхе-кхе. Мы можем поговорить о моем платье позже.
E_C19_Mar_Yuria01_24,"И потом, нужно дать тебе время отдохнуть с дороги."
E_C19_Mar_Yuria01_25,Я хотела бы тебе кое-что подарить.
E_C19_Mar_Yuria01_26,"О, это так..."
E_C19_Mar_Yuria01_27,"С днем рождения, Юрия!"
E_C19_Mar_Yuria01_28,"Так как ты каждый год шьешь мне платья,"
E_C19_Mar_Yuria01_29,я приготовила для тебя несколько ящиков вина.
E_C19_Mar_Yuria01_30,Солдаты доставят их к тебе домой.
E_C19_Mar_Yuria01_31,"Ой, а что, сегодня мой день рождения?"
E_C19_Mar_Yuria01_32,Я о нем совсем забыла. Хм...
E_C19_Mar_Yuria01_33,"Я уже потеряла счет дням, пока путешествовала."
E_C19_Mar_Yuria01_34,"Большое вам спасибо, Ваше Высочество."
E_C19_Mar_Yuria01_35,"Мне это в радость, Юрия."
E_C19_Mar_Yuria01_36,Но я не могу получить такие ценные подарки и ничем не отблагодарить вас в ответ.
E_C19_Mar_Yuria01_37,Я хочу начать шить платье к вашему дню рождения как можно скорее!
E_C19_Mar_Yuria01_38,А?
E_C19_Mar_Yuria01_39,"Позвольте мне немного задержаться здесь, Ваше Высочество!"
E_C19_Mar_Yuria01_40,Давно я не была во дворце.
E_C19_Mar_Yuria01_41,"Хм, будет весело!"
E_C19_Mar_Yuria01_42,Ха-ха-ха...
E_C19_Mar_Yuria01_43,Ну вот...
