KEY,Russian
E_C19_Nov_May01_14,D-1
E_C19_Nov_May01_15,"О, ух ты... Как же я хочу это..."
E_C19_Nov_May01_16,"Кошелёк... Ммм... Может, это чересчур?"
E_C19_Nov_May01_17,Что это?
E_C19_Nov_May01_18,"Привет, Луна! Это то, о чём я говорила."
E_C19_Nov_May01_19,"Ааа... Тебе это нужно? Может, продать морковку?"
E_C19_Nov_May01_20,"Не думаю, что можно его купить на заработок с морковки..."
E_C19_Nov_May01_21,Хмм...
E_C19_Nov_May01_22,Ничего страшного. Можно немного сократить расходы и накопить денежки.
E_C19_Nov_May01_23,"Или, в честь дня рождения взять все сбережения и..."
E_C19_Nov_May01_24,И?
E_C19_Nov_May01_25,"А, нет, ничего! Кстати, Луна, а ты куда идёшь?"
E_C19_Nov_May01_26,"Луна идёт в лес! Мэй, хочешь со мной?"
E_C19_Nov_May01_27,Мне нужно вернуться в лавку... Давай в следующий раз.
E_C19_Nov_May01_28,Хорошо! До встречи! Пока!
E_C19_Nov_May01_29,D-Day
E_C19_Nov_May01_30,Ух ты! Какая хорошая сегодня погодка.
E_C19_Nov_May01_31,Как же хорошо!
E_C19_Nov_May01_32,"Извините, Вам письмо!"
E_C19_Nov_May01_33,Письмо?
E_C19_Nov_May01_34,"Отправитель не указан, кто ж его отправил?"
E_C19_Nov_May01_35,Ммм... О? Приглашение?..
E_C19_Nov_May01_36,Ооооо?! Приглашение на фейерверк?!
E_C19_Nov_May01_37,На который я сегодня собиралась пойти!
E_C19_Nov_May01_38,... Кто же это?
E_C19_Nov_May01_39,А-ха-ха! О-хо-хо!
E_C19_Nov_May01_40,"Вроде бы здесь. Ну-ка, посмотрим..."
E_C19_Nov_May01_41,"Поздравляем! А для того, кто запустит самый большой и красивый фейерверк,"
E_C19_Nov_May01_42,мы дополнительно вручим этот подарок!
E_C19_Nov_May01_43,О?..
E_C19_Nov_May01_44,Тут было такое событие?
E_C19_Nov_May01_45,"Ну, видимо, его с сегодняшнего дня начали проводить."
E_C19_Nov_May01_46,Ух ты! Спасибо!
E_C19_Nov_May01_47,"Джуно сказала, что сегодня приготовит ужин, так что..."
E_C19_Nov_May01_48,М? А теперь ещё и посылка пришла?..
E_C19_Nov_May01_49,Отправитель... «Спасибо за всё!»?
E_C19_Nov_May01_50,"Кто же это... Кажется, я его и знаю, и не знаю..."
E_C19_Nov_May01_51,"Посмотрим, что внутри... Ой?!"
E_C19_Nov_May01_52,Ох...
E_C19_Nov_May01_53,Ааа?!?!?!
E_C19_Nov_May01_54,"Идём сюда скорее, Мэй! С днём рождения!"
E_C19_Nov_May01_55,"Мэй, идём скорее к нам! С днём рождения! Я морковку принесла!"
E_C19_Nov_May01_56,"Спасибо, Джуно! Луна, и ты пришла! Спасибо!"
E_C19_Nov_May01_57,"Сестричка Мэй, ты была счастлива сегодня?"
E_C19_Nov_May01_58,М? Конечно! Очень счастлива!
E_C19_Nov_May01_59,"Это хорошо! Хорошо, что ты была счастлива!"
E_C19_Nov_Requina01_1,Хо-хо-хо! И сегодня с добрым утром!
E_C19_Nov_Requina01_2,"Ну что ж, надо побыстрее позавтракать и пойти открывать магазин."
E_C19_Nov_Requina01_3,"А, точно. Сегодня надо ещё помолиться богине Луа, чтобы заработать много денег!"
E_C19_Nov_Requina01_4,"Сегодня же мой день рождения, продажи должны быть большими!"
E_C19_Nov_Requina01_5,Здравствуйте! Добро пожаловать!
E_C19_Nov_Requina01_6,Лавка Рекины! Сегодня день лекарств!
E_C19_Nov_Requina01_7,"У нас продаются все-все виды лекарств, выбирайте всё, что захотите!"
E_C19_Nov_Requina01_8,"Действует отлично! Мы продаём только те лекарства, чья эффективность была доказана клиническими испытаниями!"
E_C19_Nov_Requina01_9,Почём эти грибы?
E_C19_Nov_Requina01_10,20000 золотых за одну охапку.
E_C19_Nov_Requina01_11,"Сегодня действует акция, поэтому при покупке одной охапки вторая в подарок!"
E_C19_Nov_Requina01_12,"Если их принять, заварив в горячей воде, уйдут все симптомы кашля и заложенности носа."
E_C19_Nov_Requina01_13,"Но если их измельчить в порошок, то появятся побочные эффекты, будет трудно дышать, тело онемеет, поэтому будьте осторожны!"
E_C19_Nov_Requina01_14,...Хорошо. Буду осторожен.
E_C19_Nov_Requina01_15,А в какую цену эта трава?
E_C19_Nov_Requina01_16,"А, за один пучок 5000 золотых."
E_C19_Nov_Requina01_17,"Траву нужно заварить в горячей воде и приложить к ране, чтобы остановить кровотечение."
E_C19_Nov_Requina01_18,"Если её нанести на рану просто так, не заварив,"
E_C19_Nov_Requina01_19,"то может начаться кровотечение не только в месте нанесения, но и в других местах, так что будьте осторожны!"
E_C19_Nov_Requina01_20,"Здравствуйте, Рекина."
E_C19_Nov_Requina01_21,Сегодня прямо не протолкнуться.
E_C19_Nov_Requina01_22,"Добро пожаловать, Медиана!"
E_C19_Nov_Requina01_23,"Не верится, что к нам пожаловал ВИП-клиент! Из-за каких исследований Вы пришли сегодня?"
E_C19_Nov_Requina01_24,"А-ха-ха, сегодня я пришла не из-за исследований."
E_C19_Nov_Requina01_25,"Вот, мой подарок."
E_C19_Nov_Requina01_26,"Ооо, Вы помните о моём дне рождения?"
E_C19_Nov_Requina01_27,Спасибо!!
E_C19_Nov_Requina01_28,"Ох-хо-хо, лекарства такого красивого цвета."
E_C19_Nov_Requina01_29,"Хи-хи, я их приготовила из измельчённого фантастического морума, недавно схваченного Янни."
E_C19_Nov_Requina01_30,"Если использовать в достаточном количестве, он прекрасно усыпляет. Как раз подходит для самообороны."
E_C19_Nov_Requina01_31,"А, кстати, если переборщить с дозой, могут появиться галлюцинации, так что будьте осторожны."
E_C19_Nov_Requina01_32,"Хе-хе, спасибо."
E_C19_Nov_Requina01_33,Наверняка я смогу их где-то использовать.
E_C19_Nov_Requina01_34,"А, раз уж я пришла, то хотелось бы заказать ядовитые грибы и траву."
E_C19_Nov_Requina01_35,Вы же знаете... Куда нужно доставить заказы большого объема?
E_C19_Nov_Requina01_36,"Хе-хе, конечно знаю."
E_C19_Nov_Requina01_37,"Ну, тогда до встречи!"
E_C19_Nov_Requina01_38,"Ха-ха, как и стоило ожидать, если помолиться Луа в день рождения, всё будет идти как по маслу."
E_C19_Nov_Requina01_39,"И бизнес, и настроение лучше некуда! Жалко даже времени на сон?!"
E_C19_Nov_Requina01_40,"Было бы идеально провести ещё сегодня эксперимент с ядами! Как жаль, что нет пациента, как жаль..."
E_C19_Nov_Requina01_41,"Остановись, торговец смерти!"
E_C19_Nov_Requina01_42,Чего?
E_C19_Nov_Requina01_43,Как ты смеешь продавать яд нашим врагам?
E_C19_Nov_Requina01_44,Из-за тебя наши дела пошли коту под хвост!
E_C19_Nov_Requina01_45,"Что? Я совсем не понимаю, о чём вы говорите?!"
E_C19_Nov_Requina01_46,А ну! Замолчи!
E_C19_Nov_Requina01_47,"Ааа, это!.."
E_C19_Nov_Requina01_48,Это всё твой яд.
E_C19_Nov_Requina01_49,Умри от своего же изобретения!!
E_C19_Nov_Requina01_50,"Угрх, какой запах..."
E_C19_Nov_Requina01_51,"Хе-хе, сам же и вдохнул яд..."
E_C19_Nov_Requina01_52,"И облегчил мне задачу, теперь я легко тебя устраню! Хо-хо!"
E_C19_Nov_Requina01_53,"Огрх! Что, что за?! Почему вас так много?"
E_C19_Nov_Requina01_54,Не-неужели и им она продала яд?!?!
E_C19_Nov_Requina01_55,"Только сейчас заметил, болван?"
E_C19_Nov_Requina01_56,"Раз уж всё так обернулось, мне не остаётся ничего другого, кроме как..."
E_C19_Nov_Requina01_57,Предать тебя медленной и мучительной... смерти от моего яда!!...
E_C19_Nov_Requina01_58,Ааааааа! Помогите!!!
E_C19_Nov_Requina01_59,Спа... Спасите....
E_C19_Nov_Requina01_60,"Фух, ну зачем же нужно было трогать лекарства, данные Медианой..."
E_C19_Nov_Requina01_61,"А эффект, кстати, отличный. Медиана всё-таки гений!"
E_C19_Nov_Requina01_62,О! А раз уж всё так обернулось!
E_C19_Nov_Requina01_63,Стоит провести над ним испытания с ядом!
E_C19_Nov_Requina01_64,Не волнуйтесь! Я не убиваю людей с помощью яда!
E_C19_Nov_Requina01_65,"Ну что ж, приступим? Хо-хо-хо!"
E_C19_Nov_Requina01_66,Всё-таки в день рождения удача на моей стороне!!
E_C19_Nov_Reina01_1,"Вы славно потрудились и сегодня, Рейна!"
E_C19_Nov_Reina01_2,"Хе-хе, пустяки! Раз-два и дело в шляпе!"
E_C19_Nov_Reina01_3,"Энергия, как всегда, льётся через край, аж глазам приятно."
E_C19_Nov_Reina01_4,Вот вознаграждение за выполненную миссию.
E_C19_Nov_Reina01_5,А это мой Вам подарок.
E_C19_Nov_Reina01_6,О? Подарок? Внезапно?
E_C19_Nov_Reina01_7,К тому же он выглядит очень дорого... Ты точно хочешь подарить его мне?
E_C19_Nov_Reina01_8,"Ха-ха, Вы очень важный клиент для меня, Рейна."
E_C19_Nov_Reina01_9,Поэтому мы не можем не отметить Ваш день рождения.
E_C19_Nov_Reina01_10,Эй... Как ты об этом узнала?!
E_C19_Nov_Reina01_11,Что и следовало ожидать от самого знаменитого в империи торговца информацией. Ахах!
E_C19_Nov_Reina01_12,Спасибо за подарок! Очень пригодится!
E_C19_Nov_Reina01_13,"Если честно, я хотела подарить красивые украшения..."
E_C19_Nov_Reina01_14,"Но на Вас уже есть одни, поэтому приготовила нечто другое."
E_C19_Nov_Reina01_15,"А, это-то?"
E_C19_Nov_Reina01_16,"Хе-хе, это тоже мне подарили на день рождения."
E_C19_Nov_Reina01_17,"А точнее, я его выпытала силой... Ха-ха."
E_C19_Nov_Reina01_18,Ого! Как же так получилось?
E_C19_Nov_Reina01_19,"А, ммм... Это немного долгая история..."
E_C19_Nov_Reina01_20,"(Ой, погодите...)"
E_C19_Nov_Reina01_21,Стоять!!
E_C19_Nov_Reina01_22,"У-у-уф, куда же он пропал?!"
E_C19_Nov_Reina01_23,Ну погоди! Сегодня я от тебя ни за что не отстану!!
E_C19_Nov_Reina01_24,Дяденька!
E_C19_Nov_Reina01_25,Странный дяденька!!
E_C19_Nov_Reina01_26,Ты спрятался на небесах?
E_C19_Nov_Reina01_27,Скрылся под землю?
E_C19_Nov_Reina01_28,"Не хорошо получается, беда..."
E_C19_Nov_Reina01_29,Нельзя это так оставить... Что ж...
E_C19_Nov_Reina01_30,"Ха, ха... Я нашла тебя, странный дяденька!!"
E_C19_Nov_Reina01_31,"И! Раз уж ты попался, я тебя ни за что не отпущу!!"
E_C19_Nov_Reina01_32,Давай заключим договор! И вместе будет заниматься бизнесом!!
E_C19_Nov_Reina01_33,"Как же из тебя все ещё энергия льётся, как из ведра? Невероятная девчонка."
E_C19_Nov_Reina01_34,"Но... Как я уже сказал, у меня есть очень важные дела."
E_C19_Nov_Reina01_35,"Ни договора я с тобой заключать не буду, ни бизнесом не планирую заниматься."
E_C19_Nov_Reina01_36,"Хнык... Но мне нужен портал, который ты используешь..."
E_C19_Nov_Reina01_37,Мне уже надоело бегать туда-сюда! Это очень тяжело...
E_C19_Nov_Reina01_38,"А разве пару секунд назад ты не бежала так, что только пятки сверкали?"
E_C19_Nov_Reina01_39,"Ну, это потому что мне надо было тебя догнать..."
E_C19_Nov_Reina01_40,Хмм...
E_C19_Nov_Reina01_41,"Ты и правда очень шустрая. Самая шустрая из всех, кого я когда-либо видел."
E_C19_Nov_Reina01_42,И ты сама это прекрасно знаешь.
E_C19_Nov_Reina01_43,Так зачем же тебе так нужны мои способности?
E_C19_Nov_Reina01_44,...
E_C19_Nov_Reina01_45,Я хочу...
E_C19_Nov_Reina01_46,М?
E_C19_Nov_Reina01_47,Я хочу сбежать...
E_C19_Nov_Reina01_48,... Сбежать?
E_C19_Nov_Reina01_49,"Когда придёт заказ, который я не хочу брать... Хочу сбежать."
E_C19_Nov_Reina01_50,"Я молода, неопытна, поэтому многие смотрят на меня свысока."
E_C19_Nov_Reina01_51,"Игнорируют меня, по своему желанию передают мне свои заказы!.."
E_C19_Nov_Reina01_52,... Вот как...
E_C19_Nov_Reina01_53,"Ну и что с того, что все признают мои способности!"
E_C19_Nov_Reina01_54,"Они только и делают, что вешают на меня странные заказы! Ненавижу!"
E_C19_Nov_Reina01_55,От этих-то людей... Я и хочу сбежать...
E_C19_Nov_Reina01_56,"(Раз уж выслушал её ситуацию, просто так отправить её было бы неправильно... Что же делать...)"
E_C19_Nov_Reina01_57,(Ах да. У меня же есть это.)
E_C19_Nov_Reina01_58,"... Как я тебе уже сказал ранее, я не могу пойти вместе с тобой."
E_C19_Nov_Reina01_59,"Но вместо этого, я подарю тебе эту штучку."
E_C19_Nov_Reina01_60,О?..
E_C19_Nov_Reina01_61,Эта вещь увеличивает скорость своего обладателя.
E_C19_Nov_Reina01_62,"А если её наденешь именно ты, то сможешь передвигаться со скоростью света."
E_C19_Nov_Reina01_63,"Кто знает, может ты даже будешь быстрее меня."
E_C19_Nov_Reina01_64,Вау!! Как классно!!
E_C19_Nov_Reina01_65,Люди не должны сбегать от ответственности и долга.
E_C19_Nov_Reina01_66,"Но, это относится к взрослым."
E_C19_Nov_Reina01_67,"Ты ещё молода, чтобы в одиночку брать ответственность за все дела."
E_C19_Nov_Reina01_68,Дяденька...
E_C19_Nov_Reina01_69,"Когда-нибудь, когда ты повзрослеешь,"
E_C19_Nov_Reina01_70,"тебе придётся делать даже то, что тебе не нравится."
E_C19_Nov_Reina01_71,"Поэтому, пока эти дни ещё не наступили, используй данную вещь с умом."
E_C19_Nov_Reina01_72,"Но никому не говори обо мне, хорошо?"
E_C19_Nov_Reina01_73,... Хорошо!
E_C19_Nov_Reina01_74,"Спасибо большое, дяденька!"
E_C19_Nov_Reina01_75,(Но дяденька просил никому не рассказывать... Ммм...)
E_C19_Nov_Reina01_76,Рейна?
E_C19_Nov_Reina01_77,Мне очень-очень интересно! Вы не могли бы мне рассказать?
E_C19_Nov_Reina01_78,"Аха-ха... Прости, это произошло давным-давно, что я уж забыла."
E_C19_Nov_Reina01_79,"Ну, я пошла. Увидимся в следующий раз!!"
E_C19_Nov_Reina01_80,"Э-эй, а я так хотела послушать..."
E_C19_Nov_Reina01_81,"Ладно, раз уж сегодня её день рождения, не буду её мучать. Хо-хо-хо!"
E_C19_Nov_Reina01_82,Но в следующий раз! Я НИ ЗА ЧТО НЕ ОТПУЩУ! Ха-ха-ха!
E_C19_Nov_Juno01_01,"Видимо от того, что в последнее время количество посетителей прибавилось, голова идёт кругом. Да и ингредиенты начинают заканчиваться..."
E_C19_Nov_Juno01_02,Джуно.
E_C19_Nov_Juno01_03,"О, Кирзе. В последнее время ты у нас зачастила!"
E_C19_Nov_Juno01_04,Что будешь есть?.. Как обычно?
E_C19_Nov_Juno01_05,"Да, пожалуйста."
E_C19_Nov_Juno01_06,"Хо-хо, ты всегда кушаешь с таким аппетитом, что сердце радуется."
E_C19_Nov_Juno01_07,"Это всё потому, что все твои блюда очень вкусные."
E_C19_Nov_Juno01_08,"Кстати, в последнее время появляется всё больше людей, кто занимается исследованиями еды."
E_C19_Nov_Juno01_09,Особенно блюда из монстров пользуются популярностью...
E_C19_Nov_Juno01_10,Как ты к ним относишься? Если тебе интересно...
E_C19_Nov_Juno01_11,"А... Спасибо за предложение, но к блюдам из монстров я как-то не очень..."
E_C19_Nov_Juno01_12,"Кстати, если у тебя есть свободная минутка, ты не могла бы чуть позже ненадолго присмотреть за таверной?"
E_C19_Nov_Juno01_13,"В последние дни очень много прибавилось посетителей, поэтому мне не помешало бы сходить за ингредиентами."
E_C19_Nov_Juno01_14,Но я никогда не обслуживала гостей...
E_C19_Nov_Juno01_15,"Ничего страшного. Я повешу табличку, что я ушла, так что от тебя требуется лишь проследить за тем, чтобы не было подозрительных личностей."
E_C19_Nov_Juno01_16,Ммм... Ну если так...
E_C19_Nov_Juno01_17,Спасибо. Я постараюсь как можно быстрее вернуться. А пока надеюсь на твою помощь.
E_C19_Nov_Juno01_18,Хорошо.
E_C19_Nov_Juno01_19,В то же время в Лавке Мэй...
E_C19_Nov_Juno01_20,"Мм... Сегодня день рождения Джуно, что же её может обрадовать?"
E_C19_Nov_Juno01_21,... Может подарить что-то обычное?
E_C19_Nov_Juno01_22,Не-е-е! Уж в этот день рождения я приготовлю самое вкусное блюдо в мире!
E_C19_Nov_Juno01_23,Я как-раз принесла много-много свежих ингредиентов... Джуно обязательно понравится!
E_C19_Nov_Juno01_24,"Ммм... Янни? Ты же видела в прошлый раз, что Джуно не особо любит блюда из монстров..."
E_C19_Nov_Juno01_25,"О чём ты говоришь? Мало таких блюд, которые бы обошли вкусности из монстров по своей питательности."
E_C19_Nov_Juno01_26,"Ради Джуно, которая уже несколько месяцев не может нормально отдохнуть... Я посвящу все свои силу в честь сегодняшнего дня!"
E_C19_Nov_Juno01_27,(Что-то у меня нехорошее предчувствие...)
E_C19_Nov_Juno01_28,"Отлично! Пока я ещё полна энергии, надо сразу же отправиться готовить!"
E_C19_Nov_Juno01_29,"Мэй, пошли со мной! Вместе приготовим лучшее блюдо из монтров для Джуно!"
E_C19_Nov_Juno01_30,Я это... Ээээ? По-погоди! Сестричка Янни!
E_C19_Nov_Juno01_31,"Джуно, я пришла! Джуно... О?"
E_C19_Nov_Juno01_32,А... Джуно попросила меня приглядеть за таверной.
E_C19_Nov_Juno01_33,Меня зовут Янни. Я близкая подруга Джуно.
E_C19_Nov_Juno01_34,"Говоришь, Джуно попросила приглядеть... Но где она сама?"
E_C19_Nov_Juno01_35,"Сказала, что скоро вернётся. В последнее время здесь прибавилось посетителей, поэтому ей потребовалось больше ингредиентов."
E_C19_Nov_Juno01_36,Хмм...
E_C19_Nov_Juno01_37,"Слушай, Джуно же была всё это время очень занята?"
E_C19_Nov_Juno01_38,"Поэтому я хочу приготовить полезное для её здоровья блюдо, и заодно отметить её день рождения."
E_C19_Nov_Juno01_39,День рождения?..
E_C19_Nov_Juno01_40,"Ага, сегодня день рождения Джуно. Поэтому, пользуясь случаем, я решила показать ей свои кулинарные способности."
E_C19_Nov_Juno01_41,"Ты, вроде, тоже близка с Джуно. Хочешь заняться готовкой вместе со мной?"
E_C19_Nov_Juno01_42,Но я никогда не готовила...
E_C19_Nov_Juno01_43,"Ничего, ничего! Я тебе всё объясню, так что не бойся."
E_C19_Nov_Juno01_44,Ну тогда...
E_C19_Nov_Juno01_45,"Спасибо. Ну, займёмся ингредиентами."
E_C19_Nov_Juno01_46,М? Чего это ты так смотришь?
E_C19_Nov_Juno01_47,Это... Это разве не монстры?
E_C19_Nov_Juno01_48,"Ага, я их лично отобрала. Нет ничего лучше для восстановления энергии, чем блюда из монстров."
E_C19_Nov_Juno01_49,"Но Джуно сказала, что не очень их любит..."
E_C19_Nov_Juno01_50,"Да ну! Ты тоже не знаешь, видимо. Я тебе говорю, они все богаты белком и питательными витаминами!"
E_C19_Nov_Juno01_51,"К тому же, я приготовлю их как обычное мясо, поэтому не стоит волноваться, что Джуно заметит."
E_C19_Nov_Juno01_52,"Если ты, конечно, поспособствуешь мне."
E_C19_Nov_Juno01_53,А... А?
E_C19_Nov_Juno01_54,Ты же мне поможешь?
E_C19_Nov_Juno01_55,"Ну.. Это, я..."
E_C19_Nov_Juno01_56,"Я верю, что ты поможешь."
E_C19_Nov_Juno01_57,Слушай... В общем...
E_C19_Nov_Juno01_58,Это для Джуно.
E_C19_Nov_Juno01_59,А... Ммм...
E_C19_Nov_Juno01_60,"(Мда... В итоге, всё так обернулось...)"
E_C19_Nov_Juno01_61,"Фух... Кирзе, извини! Это заняло больше времени, чем я дум... О? Янни, ты тоже здесь?"
E_C19_Nov_Juno01_62,А что это за еда...
E_C19_Nov_Juno01_63,"С днём рождения, Джуно! Ты всё время была так занята."
E_C19_Nov_Juno01_64,"Поэтому мы приготовили для тебя еду, которая восстанавливает энергию. Мы все вместе готовили."
E_C19_Nov_Juno01_65,Вы... Втроём?
E_C19_Nov_Juno01_66,"Спасибо вам большое, за заботу в такой день... Но, случаем, в неё же не входит ничего странного?"
E_C19_Nov_Juno01_67,"Например, мясо монстров..."
E_C19_Nov_Juno01_68,"Да ну тебя. Как я могу использовать то, что ты не любишь!"
E_C19_Nov_Juno01_69,"Это правда, Кирзе?"
E_C19_Nov_Juno01_70,О? А... Д-даа...
E_C19_Nov_Juno01_71,"Хм... Ну ладно, раз уж вы так потрудились, не буду же я в вас сомневаться."
E_C19_Nov_Juno01_72,"Спасибо, вам обоим! Приятного мне аппетита!"
E_C19_Nov_Juno01_73,"А, кстати! Я же договорилась кое с кем встретиться!"
E_C19_Nov_Juno01_74,"Извините меня, ребят! Мне надо идти! Еще увидимся!"
E_C19_Nov_Juno01_75,"Что за дела. Впервые вижу, чтобы она так быстро выбегала..."
E_C19_Nov_Juno01_76,"М? Это мясо, кажется я его уже где-то пробовала..."
E_C19_Nov_Juno01_77,...
E_C19_Nov_Juno01_78,...
E_C19_Nov_Juno01_79,"(Янни, предательница!..)"
E_C19_Nov_Nia01_01,Отец.
E_C19_Nov_Nia01_02,Я пришла в очень далёкое место. По пути сюда... Произошло много всего.
E_C19_Nov_Nia01_03,Демоны... Я многих убила. Люди... Я многих защитила.
E_C19_Nov_Nia01_04,Я... Я ведь всё делаю правильно? Как выдающийся вождь... о котором ты мне говорил?
E_C19_Nov_Nia01_05,... Сегодня Ниа что-то выглядит грустной. Тоска по дому?
E_C19_Nov_Nia01_06,Наверняка так и есть. Она ведь покинула свой дом очень давно.
E_C19_Nov_Nia01_07,"Она так далеко от дома, что наверняка её посещают мысли о родных землях."
E_C19_Nov_Nia01_08,Кстати. Я недавно случайно услышала....
E_C19_Nov_Nia01_09,М?
E_C19_Nov_Nia01_10,"Сегодня, говорят, день её рождения?!"
