KEY,Thai
ITEM_NAME_516,Aselica
ITEM_NAME_526,Crow
ITEM_NAME_653,Mirianne
ITEM_NAME_654,Mirianne
ITEM_NAME_655,Mirianne
ITEM_NAME_666,Shea
ITEM_NAME_536,Shamilla
ITEM_NAME_676,Kara
ITEM_NAME_736,Chase
ITEM_NAME_152,Clause
ITEM_NAME_466,Zafir
ITEM_NAME_476,Yuria
ITEM_NAME_576,Lilia
ITEM_NAME_586,Laudia
ITEM_NAME_566,Erze
ITEM_NAME_616,Neraxis
ITEM_NAME_556,Seria
ITEM_NAME_596,Lucias
ITEM_NAME_606,Chrisha
ITEM_NAME_686,Nia
ITEM_NAME_546,Lavril
ITEM_NAME_696,Esker
ITEM_NAME_706,Cecilia
ITEM_NAME_105,Selene
ITEM_NAME_876,Glenwys
ITEM_NAME_786,Bernheim
ITEM_NAME_756,Dakaris
ITEM_NAME_998,ตั๋วเลือกฮีโร่ 2 ดาว
ITEM_NAME_999,ตั๋วเลือกฮีโร่ 3 ดาว
ITEM_DESC2_1,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_2,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_3,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_4,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_5,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_6,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_7,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_8,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_9,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_10,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_11,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_12,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_13,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_14,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_15,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_16,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_17,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_18,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_19,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_20,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_21,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_22,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_23,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_24,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_25,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_26,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_27,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_28,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_29,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_30,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_31,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_32,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_33,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_34,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_35,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_36,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_37,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_38,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_39,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_40,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_41,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_42,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_43,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_44,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_45,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_46,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_47,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_48,เมื่อรับ จะได้รับวีรบุรุษนี้
ITEM_DESC2_49,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_50,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_51,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_52,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_53,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_54,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_55,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_56,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_57,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_58,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_59,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_60,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_62,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_63,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_64,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_65,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_66,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_67,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_68,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_69,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_70,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_71,เมื่อรับ จะได้รับวีรบุรุษนี้
ITEM_DESC2_73,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_75,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_78,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_87,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_90,ได้รับ May 4 ดาวมาครอบครอง\nเมื่อครอบครอง May จะสามารถซื้อของในร้านค้าของ May ลดราคา 25% ได้
ITEM_DESC2_91,ได้รับ Gladi 4 ดาวมาครอบครอง\nเมื่อครอบครอง Gladi จะสามารถซื้อของในร้านค้าอารีน่าลดราคา 10% ได้
ITEM_DESC2_92,Veronica 4 ดาวจะเข้าร่วมทีมฮีโร่ของคุณ\nการรับสมัคร Veronica จะมอบส่วนลดราคา 10% สำหรับไอเทมในร้านค้ากิลด์
ITEM_DESC2_93,ได้รับฮีไร่ Loman 4 ดาว / ถ้ามีฮีไร่ Loman แล้ว ราคาสินค้าในปราสาท Orvell จะลดให้ 10%
ITEM_DESC2_94,Juno 4 ดาวเข้าร่วมทีมฮีโร่ของคุณ\nถ้าคุณมี Juno คุณจะได้รับส่วนลดราคา 40% ที่ร้านค้ากระท่อมฮีโร่
ITEM_DESC2_95,Nicky 4 ดาวเข้าร่วมในฐานะฮีโร่\nการมี Nicky ในรายการฮีโร่จะเพิ่มการรีชาร์จประจำวันของกุญแจคุกใต้ดินขึ้น 1
ITEM_DESC2_96,Dosarta 4 ดาวจะเข้าร่วมทีมฮีโร่\nDosarta สามารถรับชิ้นส่วนวัตถุโบราณได้อีก 2 ชิ้นจากรางวัลซ้ำที่หอคอยแห่งความท้าทาย\nรางวัลเพิ่มเติมจะได้รับผลจากเอฟเฟคบูสเตอร์รางวัล
ITEM_DESC2_97,ได้รับ Hanus 4 ดาวมาครอบครอง\nเมื่อครอบครอง Hanus ความเร็วโจมตีของพันธมิตรทั้งหมดในสงครามกิลด์จะเพิ่มขึ้น 100 
ITEM_DESC2_98,ได้รับวีรบุรุษ Cain 5 ดาวมาครอบครอง\nเมื่อครอบครอง Cain จะสามารถเพิ่มพลังโจมตีแก่พันธมิตรทั้งหมดในอีคลิปส์ได้ 20%
ITEM_DESC2_324,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_325,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_516,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_526,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_653,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_654,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_655,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_666,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_536,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_676,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_736,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_152,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_466,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_476,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_486,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_576,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_586,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_566,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_616,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_556,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_596,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_606,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_686,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_546,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_696,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_706,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_105,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_876,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_786,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_DESC2_756,เมื่อยอมรับจะได้รับฮีโร่ตัวนี้
ITEM_NAME_1001,"ดาบศักดิ์สิทธิ์, เอียร์"
ITEM_NAME_1002,"อำนาจแห่งพระเจ้า, โรสเมอต้า"
ITEM_NAME_1003,"เปลวไฟแห่งการเริ่มต้น, ฟรีนอส"
ITEM_NAME_1004,"ลมหายใจของกริมผู้ดุดัน, รีดีล"
ITEM_NAME_1005,"นกศักดิ์สิทธิ์, นูมินุ"
ITEM_NAME_1006,"ซากมังกร, เอไทน์"
ITEM_NAME_1007,ลาครัค เอ็มเค-1
ITEM_NAME_1008,"สายลมสีฟ้า, คอเว็นติน่า"
ITEM_NAME_1009,"ผู้น่าสะพรึง, กิลโลทีน"
ITEM_NAME_1010,"สายลมสีเขียว, โนทอส"
ITEM_NAME_1011,"ผู้ส่งสารแห่งลีอาร์, โคคูทอส"
ITEM_NAME_1012,"อาวุธขั้นสุดยอด, เลวีอาธาน"
ITEM_NAME_1013,"ประสงค์ของต้นไม้กำเนิดโลก, โรบุรุ"
ITEM_NAME_1014,"สาทิส, กงเล็บใบเลื่อย"
ITEM_NAME_1015,"ผู้พิทักษ์, อัคเซี่ยน"
ITEM_NAME_1016,"ตะเกียงแห่งพระเจ้า, คูรุลาติ"
ITEM_NAME_1017,"น้ำตาของดวงจันทร์, เนเรียส"
ITEM_NAME_1018,"สายฟ้าผ่า, ไลเวทิส"
ITEM_NAME_1019,"หัวใจแห่งมังกร, แอนดาต้า แอนดราสเต้"
ITEM_NAME_1020,"แสงสีฟ้า, อาร์เฟียส"
ITEM_NAME_1021,"เล็บต้องสาป, บาโรโร"
ITEM_NAME_1022,โรดิน่า ปืนไรเฟิลแบบกำหนดเอง รุ่น 0
ITEM_NAME_1023,"เปลวไฟแห่งชัยชนะ, คาร์เพรน"
ITEM_NAME_1024,"ผู้กำหนดเก่าและใหม่, เจเนซิส"
ITEM_NAME_1025,"จิตใจที่แน่วแน่, เอเรคุร่า"
ITEM_NAME_1026,"โชคชะตาอันสูงส่ง, มาเฮตรา"
ITEM_NAME_1027,"ปากกาขนนกฟีนิกซ์, เบลิซ่า"
ITEM_NAME_1028,"ดาบคู่แห่งความโกรธเกรี้ยว, เวรัลต้า"
ITEM_NAME_1029,"ดอกไม้อมตะ, ไฮด์ซิน"
ITEM_NAME_1030,"วัฏจักรที่หมุนเวียน, เอลทรัวร์"
ITEM_NAME_1031,"ท้องฟ้าสีครามสดใส, เชอร์ไคด์"
ITEM_NAME_1032,"ผู้ปกครองแสงสการ์เล็ต, โดมีนีเซีย"
ITEM_NAME_1033,"กุญแจแห่งมิติ, แม็กนัสฟิลเล่"
ITEM_NAME_1034,"หุ่นยุนต์ประดิษฐ์, ราสคาล"
ITEM_NAME_1035,"เสียงร้องแห่งความบ้าคลั่ง, เบลเคียนอส"
ITEM_NAME_1036,"แสงแห่งการพิพากษา, ธีโอเรีย"
ITEM_NAME_1037,"ปีศาจแห่งความเงียบ, ไคธาซิส"
ITEM_NAME_1038,"ผู้คุ้มความสิ้นหวัง, บาร์บาโทส"
ITEM_NAME_1039,"เสียงกระซิบของแสงสีทอง, โกลด์บรีซ"
ITEM_NAME_1040,"สายฟ้าฟาด, เรกีโอส"
ITEM_NAME_1041,"ภัยอันตรายที่แสนอ่อนโยน, พิสโธเนีย"
ITEM_NAME_1042,"เวลาของเงาดวงจันทร์, แทมโพเดียน่า"
ITEM_NAME_1043,"เขี้ยวแห่งฝันร้าย, คีทรักซ์"
ITEM_NAME_1044,"การเต้นรำแห่งความโกลาหล, เอ็กซ์ซีลีอุส"
ITEM_NAME_1045,"หายนะมังกร, สเวลทา"
ITEM_NAME_1046,"ความรุ่งโรจน์แห่งราชาเทพเจ้า, ซารีส"
ITEM_NAME_1047,Mellifluo ผู้ถักทอท้องฟ้าที่เต็มไปด้วยดวงดาว
ITEM_NAME_1048,"บทเพลงเปิดเส้นทาง, มาทิมารุมะ"
ITEM_NAME_1049,"ไพ่ชะตากรรม, เดล อาร์คานา"
ITEM_NAME_1050,"ขลุ่ยลมเงียบ, ลาร์คชะทาร์"
ITEM_NAME_1051,"รัศมีสุริยะ, อิกนีซุส"
ITEM_NAME_1052,"สุนัขปีศาจ, อาร์คริสทรา"
ITEM_NAME_1053,"ปีกแห่งความวิบัติ, อะโพลิออกซ์"
ITEM_NAME_1054,"วิญญาณที่ว่างเปล่า, ดันน์ เนเมเซีย"
ITEM_NAME_1056,"แก่นสารแห่งความโลภ, เพอร์เรียน"
ITEM_NAME_1055,"เพชฌฆาตแห่งอาณาจักร, เอลชัน"
ITEM_NAME_1057,"น้ำพุอนันต์, ซิเอลามาฮา"
ITEM_NAME_1058,"ทรายเพรียกกระซิบ, อาร์ลัค"
ITEM_NAME_1059,"พรแห่งแสง, เบเนดิกเชีย"
ITEM_NAME_1060,"ปริซึมโนวา, อาร์คลูมิเนียร์"
ITEM_NAME_1061,"เสียงคำรามแห่งมังกร, อคราวิตา"
ITEM_NAME_1062,"ดาบแห่งความภาคภูมิ, ไวท์เบลโลน่า"
ITEM_NAME_1063,"นัยน์ตาพายุ, ยานาดิส"
ITEM_NAME_1064,"เสียงชื่นชมอันสว่างสไว, บรักซิโอ"
ITEM_NAME_1065,"ความรวดเร็วที่ไม่สิ้นสุด, ริเวนทิน่า"
ITEM_NAME_1066,"ท่วงทำนองทรงเสน่ห์, ชวานไฮท์"
ITEM_NAME_1067,"ปืนใหญ่เครื่องจักรนิรันดร์รูปแบบ 0, ผู้ทลายสวรรค์"
ITEM_NAME_1068,"ผู้สร้างความโกลาหล, ซาคาดรัส"
ITEM_NAME_1069,"ความเพลิดเพลินของนักพเนจร, ลูกเต๋าลู เอโทรน่า"
ITEM_NAME_1070,Gigantix พายุซูเปอร์โซนิค
ITEM_NAME_1071,"วันแห่งการรับโทษ, อลิสพีรา"
ITEM_NAME_1073,"หอกโลหิต, โมโนลิธ"
ITEM_NAME_1075,"ทะเลสาบแห่งความทรงจำ, อาร์เมคีส"
ITEM_NAME_1078,เตาเผาแห่งความเปล่าประโยชน์ ทาร์การิออส
ITEM_NAME_1087,"โต้กลับ, แม็กซิเทีย"
ITEM_NAME_1090,"กล่องแห่งความหอมหวล, เอทีเลีย"
ITEM_NAME_1091,"กำปั้นอสูร, มาสตรา"
ITEM_NAME_1092,"สัญญาที่ไม่สิ้นสุด, แอคคอร์ดิโอ"
ITEM_NAME_1093,"คลื่นแห่งการคุ้มครอง, ไกอามีเนส"
ITEM_NAME_1094,"งานเลี้ยงร้อยรสชาติ, เทมโพรา ฟายร์"
ITEM_NAME_1095,"กระบองแห่งการดัดนิสัย, ฮาร์ทนอน"
ITEM_NAME_1096,"ความกล้าหาญโบราณ, เซเลียร์"
ITEM_NAME_1097,"การล้อเล่นเล็กน้อยแต่รุนแรง, HN-0"
ITEM_NAME_1098,"อำนาจแห่งราชาเทพเจ้า,ไทรานิคุส"
ITEM_NAME_101001,ตราประทับของผู้แทน
ITEM_NAME_101002,ขนนกของผู้พิพากษาที่ถูกลืม
ITEM_NAME_101003,หนังสือเวทย์แห่งหินไฟ
ITEM_NAME_101004,หน้ากากที่แตกร้าว
ITEM_NAME_101005,แก้วเหล้าของชาวบาบาเรี่ยน
ITEM_NAME_101006,ค้อนงานฉลองของคนแคระ
ITEM_NAME_101007,ดินปืนความหนาแน่นสูงพิเศษของก๊อบลิน
ITEM_NAME_101008,ขนนกประดับของลมจากฟากฟ้า
ITEM_NAME_101009,รองเท้าแห่งการยั่วยวน
ITEM_NAME_101010,ลูกธนูเงิน
ITEM_NAME_101011,จี้แห่งความมืด
ITEM_NAME_101012,ลููกปืนใหญ่ประจำตัวกัปตัน Miruru
ITEM_NAME_101013,รากต้นไม้กำเนิดโลก
ITEM_NAME_101015,ตราประทับของกลุ่มอัศวินผู้พิทักษ์
ITEM_NAME_101016,ที่พำนักวิญญาณ
ITEM_NAME_101017,ดวงตาแห่งเงา
ITEM_NAME_101018,เหรียญแห่งความรวดเร็ว
ITEM_NAME_101019,หัวใจแห่งธารน้ำแข็ง
ITEM_NAME_101020,พลังแห่งการปกป้อง
ITEM_NAME_101021,เกียรติยศแห่งลม
ITEM_NAME_101022,ลูกปืนคัสตอม VII
ITEM_NAME_101023,หินพลังร้ายจากนรก
ITEM_NAME_101024,ลูกประคำเก่าแก่
ITEM_NAME_101025,ดอกไม้แห่งอาณาจักรที่ถูกลืม
ITEM_NAME_101026,แหวนแห่งพลังเวทย์ที่ไม่สิ้นสุด
ITEM_NAME_101027,ม้วนหนังสือแห่งความทรงจำ
ITEM_NAME_101028,ดอกกุหลาบที่ไม่หลับไหล
ITEM_NAME_101029,เกล็ดหิมะที่ไม่มีวันละลาย
ITEM_NAME_101030,พาไพรัสที่ไหลเวียน
ITEM_NAME_101031,ดวงตาแห่งท้องฟ้า
ITEM_NAME_101032,เลือดโบราณ
ITEM_NAME_101033,หินแห่งมิติ
ITEM_NAME_101034,โค้ดแห่งการทำลายล้าง
ITEM_NAME_101035,ตราประทับทหารรับจ้าง หัวหมาป่า
ITEM_NAME_101036,คำปฏิญาณครูเซเดอร์
ITEM_NAME_101037,ดาบสั้นแห่งความเงียบงัน
ITEM_NAME_101038,คุกที่ถูกปิดผนึก
ITEM_NAME_101039,กลิ่นแห่งทองคำ
ITEM_NAME_101040,แก่นสารแห่งสายฟ้าสีแดง
ITEM_NAME_101041,น้ำยาแห่งตัวตนที่ไม่แน่ชัด
ITEM_NAME_101042,ปั่นด้ายแห่งเวลา
ITEM_NAME_101043,วิญญาณปีศาจขนาดใหญ่
ITEM_NAME_101044,หินเวทย์แห่งแรงโน้มถ่วง
ITEM_NAME_101045,สเต็คมังกร
ITEM_NAME_101046,จิตวิญญาณแห่งโอเอซิส
ITEM_NAME_101047,สุดขอบกระจก
ITEM_NAME_101048,โน้ตเพลงเมดเล่ย์
ITEM_NAME_101049,เหรียญนำโชค
ITEM_NAME_101050,น้ำยาระยิบระยับ
ITEM_NAME_101051,แตรแห่งผู้คุ้มครอง
ITEM_NAME_101052,สร้อยแห่งความทรงจำ
ITEM_NAME_101053,โถแห่งคำสาป
ITEM_NAME_101054,การคุ้มครองที่ได้รับพร
ITEM_NAME_101055,แสงเทียนรู้แจ้ง
ITEM_NAME_101056,ลิปสติกแห่งความละอาย
ITEM_NAME_101057,กาน้ำแห่งธาตุที่ไร้ขอบเขต
ITEM_NAME_101058,ผ้าคลุมหน้าแห่งเสน่ห์
ITEM_NAME_101059,คำสอนแห่งดาวประกายพรึก
ITEM_NAME_101060,ความภาคภูมิแห่ง Velchia
ITEM_NAME_101061,พายุหมุนบ้าคลั่ง
ITEM_NAME_101062,เกียรติแห่ง Orvel
ITEM_NAME_101063,หัวใจแห่งทะเลสาป
ITEM_NAME_101064,มงกุฏแห่งความสว่างไสว
ITEM_NAME_101065,ผงเวทย์มนต์แห่งการปะทุ
ITEM_NAME_101066,มงกุฎแห่งเทพธิดา
ITEM_NAME_101067,แหล่งพลังโบราณ
ITEM_NAME_101068,หน้ากากกระดูกลงอาคม
ITEM_NAME_101069,คันเบ็ดเก่า
ITEM_NAME_101070,ช่วงเวลาแห่งความผ่อนคลาย
ITEM_NAME_101071,ความทรงจำแห่งการหลบหนี
ITEM_NAME_101073,เกราะแห่งความมุ่งมั่น
ITEM_NAME_101075,มีดสั้นแห่งเวทมนตร์
ITEM_NAME_101078,ถ้วยแห่งทหารรับจ้าง
ITEM_NAME_101087,บาลลาสรูบี้
ITEM_NAME_101090,แก้วคริสตัลไม่ปรากฏที่มา
ITEM_NAME_101091,มงกุฎใบมะกอกของแชมเปี้ยน
ITEM_NAME_101092,ตราประทับของผู้จัดการกิลด์
ITEM_NAME_101093,ท้องทะเลแห่งการภาวนา
ITEM_NAME_101094,ชุดเครื่องปรุงน่าสงสัย
ITEM_NAME_101095,สนับมือกะโหลกไร้ความปรานี
ITEM_NAME_101096,บ้านแห่งธาตุลม
ITEM_NAME_101097,มินิฮานุส
ITEM_NAME_101098,โลงแห่งความสุจริต
ITEM_NAME_102001,ถุงมือยาวของจักรพรรดิ์
ITEM_NAME_102002,เหรียญแห่งปาฏิหาริย์
ITEM_NAME_102003,ยาอายุวัฒนะของ Flamel
ITEM_NAME_102004,ฮู้ดของ Soma
ITEM_NAME_102005,เขาของนักสู้
ITEM_NAME_102006,หมวกเขาแพะของคนแคระ
ITEM_NAME_102007,หน้ากากกันแก๊สแบบพิเศษ
ITEM_NAME_102008,หน้ากากธันเดอร์เบิร์ด
ITEM_NAME_102009,กล่องของซัคคิวบัส
ITEM_NAME_102010,หินผนึกวิญญาณแห่งสายลม
ITEM_NAME_102011,รองเท้าเหล็กของดวงวิญญาณ
ITEM_NAME_102012,เครื่องวัดแดดของราชาโจรสลัด
ITEM_NAME_102013,เบลลาดอนนามรณะ
ITEM_NAME_102015,ความตั้งมั่นอย่างแน่วแน่
ITEM_NAME_102016,เมล็ดพันธุ์แห่งการกำเนิด
ITEM_NAME_102017,กำไลคงกระพัน
ITEM_NAME_102018,แหวนของอาจารย์
ITEM_NAME_102019,เข็มกลัดแช่แข็ง
ITEM_NAME_102020,โล่แห่งปณิธาน
ITEM_NAME_102021,ผันพันคอของฮิมิวลิส
ITEM_NAME_102022,คริสตัลสนับสนุน
ITEM_NAME_102023,ถุงมือหนังสัตว์ลูกมังกร
ITEM_NAME_102024,บทสุดท้ายของไบเบิ้ล
ITEM_NAME_102025,หมอนอาบมรณะ
ITEM_NAME_102026,กระจกถือของชนชั้นสูง
