KEY,Russian
MONTHLYHERO_KARA_BIRTHDAY_DESC,Андроид Кара постигает человеческие эмоции и сознание. Что же Аннет приготовила на день рождения Кары?
MONTHLYHERO_MIRURU_BIRTHDAY_DESC,Наконец-то наступил долгожданный день рождения капитана! Пираты Мируру вручили ей свой подарок и еще кое-что...
MONTHLYHERO_SHAMILLA_BIRTHDAY_DESC,"Демон проклятий прячется в тени, выжидая подходящего момента. Но затем обращается за помощью... И к кому бы вы думали?"
MONTHLYHERO_EZEKIEL_BIRTHDAY_DESC,Крем-брюле посреди пустыни? Да ладно!
MONTHLYHERO_FLUSS_BIRTHDAY_DESC,"В Заснеженных горах Виндланда начался новый день. И сегодня здесь собрались лучшие стрелки империи. А организовал эту встречу не кто иной, как Флусс!"
MONTHLYHERO_DIMAEL_BIRTHDAY_DESC,"Тимаэлю снятся товарищи по оружию, вместе с которыми он воевал в пустыне Аэгина. Эфикаэль будит его, так как ей кажется, что ему снится что-то плохое."
MONTHLYHERO_SHEA_BIRTHDAY_DESC,Ши всегда испытывала страх перед выступлениями на публике. В этом году она решила выступить на площади в честь своего 16-летия.
MONTHLYHERO_NICKY_BIRTHDAY_DESC,Под покровом ночи на тайной арене происходит что-то невероятное!
MONTHLYHERO_YANNE_BIRTHDAY_DESC,"На свой день рождения Янни решила продемонстрировать всем свои кулинарные способности. Она приготовила изысканные блюда из трофеев, которые ей удалось раздобыть во время охоты."
MONTHLYHERO_SERIA_BIRTHDAY_TITLE,- Кошмар -
MONTHLYHERO_ERZE_BIRTHDAY_TITLE,- Кровавый торт -
MONTHLYHERO_OPHELIA_BIRTHDAY_TITLE,- Сокровище в лесу -
MONTHLYHERO_CROW_BIRTHDAY_TITLE,- Адская кухня -
MONTHLYHERO_LAIAS_BIRTHDAY_TITLE,~ 2я Война в храме Потока ~
MONTHLYHERO_SELENE_BIRTHDAY_TITLE,- Короткая передышка -
MONTHLYHERO_MARIA_BIRTHDAY_TITLE,- Двойной праздник -
MONTHLYHERO_ZAFIR_BIRTHDAY_TITLE,- Подарок от Хоабис -
MONTHLYHERO_SERIA_BIRTHDAY_DESC,"Серия совсем забыла о своем дне рождения, но ее сестра пришла отпраздновать его вместе с ней."
MONTHLYHERO_ERZE_BIRTHDAY_DESC,"Эрза получила сладкую кровь в качестве подарка, но ее жажду не так просто утолить."
MONTHLYHERO_OPHELIA_BIRTHDAY_DESC,Офелия отправилась с Эскером в таинственный лес. Куда Эскер ее ведет с этой коварной улыбкой на лице?
MONTHLYHERO_CROW_BIRTHDAY_DESC,Митра и Пансирона пытаются приготовить Кроу на день рождения праздничный торт. Обойдется ли эта затея без лишних хлопот?
MONTHLYHERO_LAIAS_BIRTHDAY_DESC,Лилия и Нераксис заключили перемирие ради дня рождения Лайас. Что же произойдет в этом году?
MONTHLYHERO_SELENE_BIRTHDAY_DESC,"Обитатели леса собрались отпраздновать день рождения принцессы, и к ним присоединился неожиданный гость."
MONTHLYHERO_MARIA_BIRTHDAY_DESC,Мора приготовила небольшой подарок на день рождения Марии. Но Марии этот подарок пришелся не по душе.
MONTHLYHERO_ZAFIR_BIRTHDAY_DESC,"Хоабис приготовила Зафиру подарок на день рождения, когда они прибыли в Орвел!"
MONTHLYHERO_CLEO_BIRTHDAY_TITLE,"~ Нет лучше подарка, чем быть вместе ~"
MONTHLYHERO_PHILLOP_BIRTHDAY_TITLE,~ Необычный день ~
MONTHLYHERO_LUNA_BIRTHDAY_TITLE,~ Легенда снежных равнин ~
MONTHLYHERO_EPIS_BIRTHDAY_TITLE,~ Хочу отплатить ~
MONTHLYHERO_CECILIA_BIRTHDAY_TITLE,~ У бандитов нет выходных ~
MONTHLYHERO_RICARDO_BIRTHDAY_TITLE,~ До отставки ещё далеко ~
MONTHLYHERO_DOSARTA_BIRTHDAY_TITLE,~ Рада кому угодно ~
MONTHLYHERO_GLADI_BIRTHDAY_TITLE,~ Добро пожаловать в магазин арены! ~
MONTHLYHERO_CLEO_BIRTHDAY_DESC,"Союзники Касселя готовят праздник для Клео, которая в предвкушении своего дня рождения. Радоваться, после того как Клео специально отлучилась…"
MONTHLYHERO_PHILLOP_BIRTHDAY_DESC,"В честь дня рождения Филлопа, Янни и Гау отвели его выпить. Однако, со временем Филлоп стал.."
MONTHLYHERO_LUNA_BIRTHDAY_DESC,"Янни, Джуно и Мэй отправились за подарком, тайком от Луны. Но путь к легендарной морковке такой мучительный..."
MONTHLYHERO_EPIS_BIRTHDAY_DESC,Эфис ускакала праздновать день рождения. А тем временем Джейн проводив её готовилась пойти…
MONTHLYHERO_CECILIA_BIRTHDAY_DESC,Даже в свой день рождения Сесилия следит за порядком в округе…
MONTHLYHERO_RICARDO_BIRTHDAY_DESC,"Встречая своё 71-летие, Рикардо написал заявление об отставке. Но вместо это его ждал…"
MONTHLYHERO_DOSARTA_BIRTHDAY_DESC,"Одинокая Дозарта, ждущая Селену вдруг встретила неожиданного гостя. Она на радостях даже хотела собрать для него реликвию …"
MONTHLYHERO_GLADI_BIRTHDAY_DESC,И сегодня тоже мирный день в Магазине арены… по крайней мере должен был быть! К уставшему Гладу нагрянуло испытание!
MONTHLYHERO_ARCH_BIRTHDAY_TITLE,~ Добро пожаловать ~
MONTHLYHERO_SCARLET_BIRTHDAY_TITLE,~ Душа заточённая в озеро ~
MONTHLYHERO_ARCH_BIRTHDAY_DESC,"Не придававший значение своему дню рождения Арх и его тёплые воспоминания о девушке, что поздравила его раньше всех."
MONTHLYHERO_SCARLET_BIRTHDAY_DESC,"В преддверии дня рождения Скарлет и её совершеннолетия.Чейс и Клаус приготовили тайный подарок ради изнурённой принцессы, но..."
MONTHLYHERO_GAU_BIRTHDAY_TITLE,~ Поздравляю ~
MONTHLYHERO_GAU_BIRTHDAY_DESC,Гау почему-то весь день грустит на свой день рождения. Друзья приготовили для него внезапную вечеринку и...
MONTHLYHERO_CHRISHA_BIRTHDAY_TITLE,~ Сегодня выходной?! ~
MONTHLYHERO_CHRISHA_BIRTHDAY_DESC,Гленвис и Флусс прибыли поздравить Кришу с днём рождения. Однако Криша как всегда была на службе...
MONTHLYHERO_BAUDOUIN_BIRTHDAY_TITLE,~ Незабываемый рассказ ~
MONTHLYHERO_BAUDOUIN_BIRTHDAY_DESC,"Лучший хулиган церкви Луа, жрец Бодуин. Проведя весёлый вечер, даже отказав спиртному, он забрёл в безлюдное место."
MONTHLYHERO_LILIA_BIRTHDAY_TITLE,~Прекрасного дня дитю воды~
MONTHLYHERO_LILIA_BIRTHDAY_DESC,"Лилия, что так ждала свой день рождения. Взволнованной Лилии приходит неожиданный подарок..."
MONTHLYHERO_NYX_BIRTHDAY_TITLE,~Времени достаточно! ~
MONTHLYHERO_NYX_BIRTHDAY_DESC,"Леви и Одди готовят особые поздравления Никсу, для которого день рождения очень важен."
MONTHLYHERO_ASELICA_BIRTHDAY_TITLE,~ День пробуждения ангела ~
MONTHLYHERO_ASELICA_BIRTHDAY_DESC,"Тренирующаяся даже в свой день рождения Аселика, отдыхая, услышала знакомую музыку из-за чего у неё нахлынули воспоминания."
MONTHLYHERO_CLAUSE_BIRTHDAY_TITLE,"~Я так и знал, вы самые лучшие~"
MONTHLYHERO_CLAUSE_BIRTHDAY_DESC,"В день рожения Клауса, Кассель и Фрэй хотели поздравить его, однако из-за большого количества поздравляющих, это не удалось. С другой стороны Клаус погрузился в воспоминания, глядя на подарок, что они подарили ему в детстве..."
MONTHLYHERO_KASEL_BIRTHDAY_TITLE,~Лучший день рождения~
MONTHLYHERO_KASEL_BIRTHDAY_DESC,"В конце путешествия Кассель и Фрэй вспоминают день рождения Касселя. Фрэй специально для Касселя, которому приходится нести тяжкий груз Избранного Священным мечом, советуется с союзниками, а Рой что-то предлагает..."
MONTHLYHERO_MIRIANNE_BIRTHDAY_TITLE,"~Воспоминания, подарки и исцеление~"
MONTHLYHERO_MIRIANNE_BIRTHDAY_DESC,"Воспоминания и подарки Мириам, что празднует день рождения в путешествии с Соней"
MONTHLYHERO_LAUDIA_BIRTHDAY_TITLE,~Древняя история пустыни~
MONTHLYHERO_LAUDIA_BIRTHDAY_DESC,"И в этом году Лаудия пыталась провести свой день рожения незаметно. Отправиашись в место, наполенное воспоминаниями об её детстве, она встречает нежданного гостя."
MONTHLYHERO_NERAXIS_BIRTHDAY_TITLE,~Лучший день для Чёрной молнии~
MONTHLYHERO_NERAXIS_BIRTHDAY_DESC,"Несмотря на то, что это утро дня рождения, настроение Нераксиса было ужасным. Для того, чтобы поднять его, некто, взяв особенный подарок, решил поздравить Нераксиса самым оригинальным образом."
MONTHLYHERO_REPHY_BIRTHDAY_TITLE,~День рождения все вместе~
MONTHLYHERO_REPHY_BIRTHDAY_DESC,"При переправке душ, погрязших во тьме, в Равнинах Галлуа, Леви полностью истомился. Однако в туманном сознании, во сне, его навестил самый дорогой член семьи - вождь племени Тамия, чтобы поддержать его..."
MONTHLYHERO_ODDY_BIRTHDAY_TITLE,~Лучший подарок – дружба~
MONTHLYHERO_ODDY_BIRTHDAY_DESC,"В честь дня рождения Одди сбежал от надоедливого сорванца. Однако, любуясь прекрасными пейзажами, он снова понял, что на свете нет никого важнее друзей."
MONTHLYHERO_REQUINA_BIRTHDAY_TITLE,~ Удача на моей стороне в день рождения ~
MONTHLYHERO_REQUINA_BIRTHDAY_DESC,"Раз Рекина молится богине Луа в свой день рождения, должно произойти что-то действительно хорошее... Какие же приятные вести нас ждут в этом году?"
MONTHLYHERO_REINA_BIRTHDAY_TITLE,~ Высоченный дядя ~
MONTHLYHERO_REINA_BIRTHDAY_DESC,"Рейна как-то в детстве получила от кого-то подарок. Секрет, о котором знают только она и этот человек."
MONTHLYHERO_AISHA_BIRTHDAY_TITLE,~ Самое заветное желание ~
MONTHLYHERO_AISHA_BIRTHDAY_DESC,"В доме Дафнел Аиша устраивает вечеринку по случаю дня рождения. Присцилла призадумалась, увидев как Аиша пытается угодить всем гостям..."
MONTHLYHERO_MAY_BIRTHDAY_TITLE,"~ На самом деле, это не случайность! ~"
MONTHLYHERO_MAY_BIRTHDAY_DESC,"Чем ближе день рождения, тем больше беспокоится Мэй. Присматривающие за ней Джуно и Луна решили приготовить для Мэй день, наполненный счастьем, но..."
MONTHLYHERO_JUNO_BIRTHDAY_TITLE,~Полезное для здоровья блюдо из монстров~
MONTHLYHERO_JUNO_BIRTHDAY_DESC,"На день рождения Джуно Янни решила приготовить блюдо из монстров. Но сможет ли она преподнести этот деликатес девушке, которая до чёртиков не любит такого рода пищу?!"
MONTHLYHERO_NIA_BIRTHDAY_TITLE,~Выдающийся вождь~
MONTHLYHERO_NIA_BIRTHDAY_DESC,"Ниа взгрустнула, вспоминая о прошлом... А в то время наблюдавшая за ней Янни, услышала от Рекины, что сегодня день её рождения..."
