KEY,Vietnamese
E_C19_Mar_Kaulah01_04,"Rất là... tốt, khò… khò…"
E_C19_Mar_Kaulah01_05,"Hừm, cậu có chắc lần này làm được không?"
E_C19_Mar_Kaulah01_06,Bạn tôi ơi! Đã bao giờ tôi nói dối cậu... *Hắng giọng* Tin tôi lần này đi mà.
E_C19_Mar_Kaulah01_07,Chúng ta phải đến hòn đảo bỏ hoang này để tránh nguy cơ xảy ra sự cố.
E_C19_Mar_Kaulah01_08,Thí nghiệm dịch chuyển tức thời này có thể cho biết liệu chúng ta có đang sống trong thế giới đa không gian không.
E_C19_Mar_Kaulah01_09,"Một thế giới y hệt thế này, trong một không gian khác! Nghe tuyệt đấy chứ?"
E_C19_Mar_Kaulah01_10,"Ừm, Tôi dắt Rephy đến như cậu bảo, nhưng..."
E_C19_Mar_Kaulah01_11,"Oa! Biển kìa! Chú Oddy, cháu đi bơi được không?"
E_C19_Mar_Kaulah01_12,"Chờ chút đã, nhóc lông xù, giúp ta một việc trước được không?"
E_C19_Mar_Kaulah01_13,Vâng? Chú muốn Rephy làm gì ạ?
E_C19_Mar_Kaulah01_14,Cậu biết ngoài này có linh hồn phiêu lưu nào không? Linh hồn muốn chu du đến thế giới khác ấy?
E_C19_Mar_Kaulah01_15,Có chứ! Có rất nhiều! Chú muốn cháu triệu gọi họ ư?
E_C19_Mar_Kaulah01_16,Vậy cháu có thể bảo bạn mình xem phía bên kia cái hố ấy có gì không?
E_C19_Mar_Kaulah01_17,"Dễ quá ạ! Hỡi các linh hồn, hãy giúp tôi!"
E_C19_Mar_Kaulah01_18,"Rephy, làm thế có hơi nguy hiểm không?"
E_C19_Mar_Kaulah01_19,Nếu cháu không triệu gọi linh hồn của những ai đang ngủ thì không sao đâu!
E_C19_Mar_Kaulah01_20,Hả? Ối không! Cháu làm gì thế này? Một linh hồn đang ngủ say đã vào bên trong hố!
E_C19_Mar_Kaulah01_21,Cái gì?
E_C19_Mar_Kaulah01_22,Ừmm.. Ta đang ở đâu đây?
E_C19_Mar_Kaulah01_23,Chào thầy ạ!
E_C19_Mar_Kaulah01_24,"Oái, trưởng khoa đấy! Chạy thôi!"
E_C19_Mar_Kaulah01_25,Ta đang ở chỗ nào thế này?
E_C19_Mar_Kaulah01_26,"Ông Kaulah, sao vậy?"
E_C19_Mar_Kaulah01_27,"Hôm nay học kỳ mới của chúng ta... Ừm, linh hồn của ông hôm nay trông khác quá."
E_C19_Mar_Kaulah01_28,Ta đang ở đâu đây...? Ta đang ngủ trên hòn đảo ấy cơ mà...
E_C19_Mar_Kaulah01_29,"Ha ha ha, tỉnh dậy thôi ông Kaulah!"
E_C19_Mar_Kaulah01_30,"Ông không nhớ à? Ông đang ở... Trường trung học Orvelia, đúng không ạ?"
E_C19_Mar_Kaulah01_31,Cháu nói thật đấy à?
E_C19_Mar_Kaulah01_32,Đúng là một giấc mơ ngớ ngẩn... Quà sinh nhật thế này thì thật quá đáng.
E_C19_Mar_Kaulah01_33,Có lẽ nào... đó là mơ về tương lai sao?
E_C19_Mar_Artemia01_01,Kính chào Bệ hạ! Đã lâu không gặp mặt!
E_C19_Mar_Artemia01_02,"Rất vui được gặp ngươi, Juno. Ta nghe nói hôm nay có người muốn yết kiến."
E_C19_Mar_Artemia01_03,"Đúng vậy, có người rất quan trọng đang chờ Bệ hạ. Xin đi lối này."
E_C19_Mar_Artemia01_04,Xin được yết kiến Nữ hoàng ánh sáng.
E_C19_Mar_Artemia01_05,Xin chào. Ta nhớ lần trước là chúng ta vừa thưởng trà vừa đàm đạo.
E_C19_Mar_Artemia01_06,"Dạo này cô thế nào, Công chúa bạc?"
E_C19_Mar_Artemia01_07,"...Phụt! Ha, ha ha ha ha!"
E_C19_Mar_Artemia01_08,Chúng ta chẳng phải đã đồng ý bỏ qua mọi lễ nghi khi nói chuyện sao?
E_C19_Mar_Artemia01_09,Thế mà giờ cả hai đều cứng nhắc và trang trọng.
E_C19_Mar_Artemia01_10,"Từ từ thôi, Scarlet."
E_C19_Mar_Artemia01_11,"Sẽ như ý cô, Artemia."
E_C19_Mar_Artemia01_12,"Cô ra ngoài mà không có cận vệ, liệu có sao không?"
E_C19_Mar_Artemia01_13,"Thế này tốt hơn. Nếu danh tính của tôi bị lộ, thì việc do thám hoạt động của ác quỷ sẽ khó khăn hơn rất nhiều."
E_C19_Mar_Artemia01_14,"Mà này, hôm nay cô đến có việc gì vậy? Đội quân của Chúa tể bóng tối đã có động thái gì chưa?"
E_C19_Mar_Artemia01_15,"Chưa, nhưng lý do hôm nay tôi đến cũng không kém phần quan trọng."
E_C19_Mar_Artemia01_16,Là chuyện gì vậy?
E_C19_Mar_Artemia01_17,"Juno, mang nó vào đây!"
E_C19_Mar_Artemia01_18,Vâng thưa Công chúa. Nó đây ạ!
E_C19_Mar_Artemia01_19,"Xin được hân hạnh dâng lên Món đặc biệt của Juno, Bánh Plaan kiểu Hoàng gia!"
E_C19_Mar_Artemia01_20,Thánh thần ơi! Đây là chiếc bánh theo phong cách hoàng tộc Penteonia!
E_C19_Mar_Artemia01_21,"Ha ha ha, chúc mừng sinh nhật cô, Artemia!"
E_C19_Mar_Artemia01_22,Cô thích chứ?
E_C19_Mar_Artemia01_23,"Tôi thích lắm! Cảm ơn cô, Scarlet..."
E_C19_Mar_Artemia01_24,"Tôi chưa từng nghĩ mình lại được ăn loại bánh này ở Orvel. Lúc nhỏ, cứ đến dịp sinh nhật tôi là lại có bánh này..."
E_C19_Mar_Artemia01_25,"Ôi, mùi vị vẫn y như xưa! Cô làm thế nào vậy?"
E_C19_Mar_Artemia01_26,"Gia vị Plaan là thành phần chính, nhưng loại thực vật này chỉ mọc ở Penteonia."
E_C19_Mar_Artemia01_27,"Ồ, tôi tình cờ có bạn là một nhà luyện hóa sư tài ba."
E_C19_Mar_Artemia01_28,"Ôi, xin hãy giới thiệu người này cho tôi. Tôi cũng rất muốn mua loại gia vị này."
E_C19_Mar_Artemia01_29,"Ha ha ha, để tôi hỏi xem có sót lại chút nào không."
E_C19_Mar_Artemia01_30,Cô cứ ăn tự nhiên.
E_C19_Mar_Artemia01_31,"Cảm ơn cô rất nhiều! Cô cũng ăn một miếng đi, Scarlet."
E_C19_Mar_Artemia01_32,"Ôi, không cần đâu. Đây là quà sinh nhật tôi tặng cô, cho nên..."
E_C19_Mar_Artemia01_33,"Ồ không, bánh sinh nhật là phải ăn cùng nhau chứ! Đây, xin mời!"
E_C19_Mar_Artemia01_34,"Ừm, vậy cũng được..."
E_C19_Mar_Artemia01_35,Phòng của Juno trong Quán trọ
E_C19_Mar_Artemia01_36,Tội nghiệp Công chúa Scarlet...
E_C19_Mar_Artemia01_37,"Requina, cô làm thêm nhiều gia vị Plaan nữa được không?"
E_C19_Mar_Artemia01_38,"Ừm, tôi cần thái thành nhiều miếng nhỏ rồi đem đi phơi khô."
E_C19_Mar_Artemia01_39,Trước đây Công chúa đã giúp tôi rất nhiều. Việc này chỉ mình tôi thì không thể làm được.
E_C19_Mar_Artemia01_40,Phải thái thành hơn 100 miếng nhỏ rồi đem đi xử lý để loại bỏ hết chất độc.
E_C19_Mar_Artemia01_41,"Khẩu vị hoàng tộc quả là kỳ lạ, tôi thật không hiểu được..."
E_C19_Mar_Artemia01_42,"Công chúa, xin người hãy bảo trọng."
E_C19_Mar_Leo01_01,"Công chúa Scarlet hôm nay ra ngoài để diệt trừ bọn ác quỷ,"
E_C19_Mar_Leo01_02,vậy nên hiện lâu đài chắc chỉ còn rất ít người.
E_C19_Mar_Leo01_03,................................................................
E_C19_Mar_Leo01_04,..................................................
E_C19_Mar_Leo01_05,Tôi muốn... trả quyển sách này...
E_C19_Mar_Leo01_06,"Ồ, xin lỗi, tôi đang không tập trung."
E_C19_Mar_Leo01_07,"Ừm, Biên niên sử đẫm máu tập 4. Cô tên là... Seria?"
E_C19_Mar_Leo01_08,... *Gật đầu*
E_C19_Mar_Leo01_09,Ồ! Sách dày thế này mà cô đã đọc xong rồi ư?
E_C19_Mar_Leo01_10,Sách này viết về Ma cà rồng cổ đại nên chắc toàn thuật ngữ cổ xưa khó hiểu ...
E_C19_Mar_Leo01_11,...Tôi mượn tập tiếp theo được không?
E_C19_Mar_Leo01_12,Tập 5 ghi chép các trường hợp ma cà rồng biến trở lại người bình thường thành công...
E_C19_Mar_Leo01_13,"À... sách này hiếm, nên cô không được mang nó ra ngoài."
E_C19_Mar_Leo01_14,"Thôi, coi như cô là ngoại lệ, mà chỉ trong hôm nay thôi đấy..."
E_C19_Mar_Leo01_15,Cảm ơn anh. Bảo trọng.
E_C19_Mar_Leo01_16,...Vì hôm nay là sinh nhật mình mà.
E_C19_Mar_Leo01_17,...Mà cũng chỉ như mọi ngày trong năm. Đáng lẽ mình không nên thấy...
E_C19_Mar_Leo01_18,Leo!
E_C19_Mar_Leo01_19,Ơ? Annette! Cả Kara nữa!
E_C19_Mar_Leo01_20,Tôi tưởng hai người ra ngoài đánh ác quỷ?
E_C19_Mar_Leo01_21,Đúng thế! Tôi thu thập đủ dữ liệu chiến đấu cho Kara.
E_C19_Mar_Leo01_22,Mà trong ngày đặc biệt này tôi còn đi đâu được nữa?
E_C19_Mar_Leo01_23,*Tim đập nhanh* Hôm nay có gì đặc biệt?
E_C19_Mar_Leo01_24,Là ngày tôi tặng cậu loại mực đặc biệt này!
E_C19_Mar_Leo01_25,Cô... cô vẫn nhớ thật sao?
E_C19_Mar_Leo01_26,Đương nhiên! Hôm nay là ngày tôi trả lại quyển sách hiếm 'Dấu tay của Lua!'
E_C19_Mar_Leo01_27,.......................................................................
E_C19_Mar_Leo01_28,"*Thở dài* Cô LẠI trả sách muộn, Annette!"
E_C19_Mar_Leo01_29,"Cô muộn đến 3 tuần liền, nên tự nhẩm tính đi."
E_C19_Mar_Leo01_30,Có 10 lọ mực đặc biệt ấy cũng không đủ đâu.
E_C19_Mar_Leo01_31,Ui chao! Xin anh đấy Leo. Tháng này tôi lại cạn túi rồi!
E_C19_Mar_Leo01_32,Thế thì để tôi ghi cô vào sổ đen và không cho mượn quyển nào nữa.
E_C19_Mar_Leo01_33,"Xí! Không công bằng chút nào! Anh xấu tính quá đấy, Leo!"
E_C19_Mar_Leo01_34,*Thở dài* Thật ư? Tôi xấu tính thật à? ...Ủa? Kara? Sao cô không đi cùng Annette?
E_C19_Mar_Leo01_35,Ưu tiên hàng đầu của tôi hiện nay là học làm người.
E_C19_Mar_Leo01_36,Có thông báo từ Cơ sở dữ liệu nhân viên hoàng gia:
E_C19_Mar_Leo01_37,Hôm nay là sinh nhật thứ 000 của Leo.
E_C19_Mar_Leo01_38,"Chúc mừng sinh nhật, Leo."
E_C19_Mar_Leo01_39,"À, ca... cảm ơn cô, Kara."
E_C19_Mar_Leo01_40,Bây giờ tôi sẽ nhảy múa để kỷ niệm dịp này.
E_C19_Mar_Leo01_41,"Nha... nhảy múa? Oa, cảm ơn cô!"
E_C19_Mar_Leo01_42,Vài giờ sau
E_C19_Mar_Leo01_43,"Ờ... ừm... Kara này... Cảm ơn cô vì điệu nhảy, nhưng hãy dừng lại đi..."
E_C19_Mar_Cassandra01_01,Thiệp mời ghi đúng chỗ này... Là quán rượu ư?
E_C19_Mar_Cassandra01_02,"Xin hãy chấp nhận lời mời này, anh cần thông tin gì tôi sẽ đều nói hết!'..."
E_C19_Mar_Cassandra01_03,Có lẽ mình sẽ biết Esker đang ở đâu...
E_C19_Mar_Cassandra01_04,"Nhìn khả nghi thật, nhưng mình cũng nên kiểm tra... Ái, tôi xin lỗi."
E_C19_Mar_Cassandra01_05,"Này! Đi đứng cẩn thận chứ, đồ ngốc... Ồ!"
E_C19_Mar_Cassandra01_06,...Thiệp gì thế kia?
E_C19_Mar_Cassandra01_07,"À, tôi vừa nhận được sáng nay. Trên này chỉ ghi thời gian và địa điểm."
E_C19_Mar_Cassandra01_08,Hử? Hôm nay bọn tôi cũng vừa nhận được thứ này.
E_C19_Mar_Cassandra01_09,"Tôi còn rủ theo anh bạn già, phòng trường hợp có gì nghiêm trọng,"
E_C19_Mar_Cassandra01_10,mà tên ẻo lả mọt sách này cũng được mời á?
E_C19_Mar_Cassandra01_11,Vào trong là sẽ rõ cả thôi. Tôi vào đây.
E_C19_Mar_Cassandra01_12,...Trong này tối quá. Ủa?
E_C19_Mar_Cassandra01_13,Mọi người đông đủ cả rồi! Cảm ơn đã nhận lời mời của tôi!
E_C19_Mar_Cassandra01_14,Ơ? Cassandra? Lần này cô có tìm được việc lương cao cho tôi không đấy?
E_C19_Mar_Cassandra01_15,...Hả? Cô và anh già này biết nhau à?
E_C19_Mar_Cassandra01_16,...Công việc là gì?
E_C19_Mar_Cassandra01_17,Ôi chao! Sao phải vội vàng làm gì?
E_C19_Mar_Cassandra01_18,Các anh chỉ cần thưởng thức tiệc tối do tôi nấu để ăn mừng sinh nhật tôi thôi!
E_C19_Mar_Cassandra01_19,...Hả???
E_C19_Mar_Cassandra01_20,..........................
E_C19_Mar_Cassandra01_21,"Lạy thần Lua, xin hãy tha tội cho con vì đã làm mất thời giờ quý báu."
E_C19_Mar_Cassandra01_22,Đừng căng thẳng thế chứ. Chỉ là ăn tối thôi mà.
E_C19_Mar_Cassandra01_23,...Cửa bị khóa rồi.
E_C19_Mar_Cassandra01_24,*Khúc khích* Đừng có cố. Tôi đã dựng kết giới xung quanh đây rồi.
E_C19_Mar_Cassandra01_25,"Có vẻ mấy người đều quen nhau, nhưng tôi thì không biết cô."
E_C19_Mar_Cassandra01_26,Cô muốn tôi đến đây là vì lý gì?
E_C19_Mar_Cassandra01_27,Tôi đã bảo đây chỉ là tiệc tối thôi mà.
E_C19_Mar_Cassandra01_28,Tôi chỉ muốn vui vẻ dịp sinh nhật…
E_C19_Mar_Cassandra01_29,cùng với những anh chàng điển trai đúng gu quanh mình!
E_C19_Mar_Cassandra01_30,"Cassandra, cô mời tôi cũng được thôi, nhưng còn cả anh già và tên ẻo lả này nữa?"
E_C19_Mar_Cassandra01_31,Nhìn xem! Bọn họ sẵn sàng đánh cô rồi kìa!
E_C19_Mar_Cassandra01_32,*Khúc khích* Chắc gì họ cưỡng lại được bùa mê của tôi.
E_C19_Mar_Cassandra01_33,...Mùi này là... hơi độc thần kinh?
E_C19_Mar_Cassandra01_34,A a... Đầu ta...
E_C19_Mar_Cassandra01_35,"Đừng lo, nó không có di chứng nào đâu."
E_C19_Mar_Cassandra01_36,"Thấy không, tôi rành mấy thứ này lắm."
E_C19_Mar_Cassandra01_37,Nó chỉ khiến các anh thành thực hơn thôi.
E_C19_Mar_Cassandra01_38,"Vị huynh đệ, lần đầu gặp mặt mà tôi thấy anh đẹp trai quá!"
E_C19_Mar_Cassandra01_39,Anh làm thế nào mà dùng thứ vũ khí cồng kềnh ấy nhẹ nhàng vậy?
E_C19_Mar_Cassandra01_40,Tôi cũng rất khâm phục lòng dũng cảm của anh bạn. Anh có mỗi cái lá cờ mà hiên ngang đi vào khu vực nguy hiểm.
E_C19_Mar_Cassandra01_41,Chứng tỏ cũng rất gan dạ.
E_C19_Mar_Cassandra01_42,"Hử? Cũng đang tâng bốc tôi đấy à, anh già!"
E_C19_Mar_Cassandra01_43,"*Khúc khích* Thi thoảng thư giãn một chút cũng không sao, nhỉ?"
E_C19_Mar_Cassandra01_44,Chưa kể còn gì thích mắt hơn nụ cười lãng tử của các soái ca!
E_C19_Mar_Cassandra01_45,Đúng là món quà sinh nhật tuyệt vời nhất!
E_C19_Mar_Anniver01_01,Kính thưa các quý vị đã tề tựu tại đây nhân Ngày của nước năm nay.
E_C19_Mar_Anniver01_02,"Tôi, Laias, Nữ tu của Thần điện vàng, xin được gửi lời cảm ơn trân trọng tới tất cả quý vị."
E_C19_Mar_Anniver01_03,"Nước là cội nguồn sự sống,"
E_C19_Mar_Anniver01_04,là những gì chúng ta truyền lại cho thế hệ mai sau.
E_C19_Mar_Anniver01_05,"Nữ tu ơi, hôm nay trông cô đẹp quá!"
E_C19_Mar_Anniver01_06,"Im đi, đầu heo!"
E_C19_Mar_Anniver01_07,"Ha ha ha, mọi người không phải nghe phát biểu dài dòng nữa đâu."
E_C19_Mar_Anniver01_08,"Hãy cho phép tôi được bắt đầu nghi lễ thanh tẩy ốc đảo, báu vật của sa mạc này."
E_C19_Mar_Anniver01_09,Oaaaaaaa!
E_C19_Mar_Anniver01_10,"Trước hết, tôi sẽ loại bỏ nguồn năng lượng tà ác xung quanh ốc đảo linh thiêng."
E_C19_Mar_Anniver01_11,Nguyện cầu sức mạnh dòng chảy luôn ở bên mọi người.
E_C19_Mar_Anniver01_12,Bão cát vàng cuốn phăng mọi điều xấu xa.
E_C19_Mar_Anniver01_13,Nguyện cầu Thần vương sẽ luôn che chở cho mọi người.
E_C19_Mar_Anniver01_14,Cuối cùng!
E_C19_Mar_Anniver01_15,Nguyện cầu dòng nước tinh khiết luôn chảy qua muôn nơi!
E_C19_Mar_Anniver01_16,Nghi lễ thanh tẩy đã kết thúc.
E_C19_Mar_Anniver01_17,Chúng ta bắt đầu nghi lễ chính thức được chưa ạ?
E_C19_Mar_Anniver01_18,"Oa! Nữ tu ơi, chúng tôi đợi giây phút này mãi!"
E_C19_Mar_Anniver01_19,Laias! Đúng là một nghi lễ thanh tẩy hoàn hảo!
E_C19_Mar_Anniver01_20,Chị không thấy mệt hả?
E_C19_Mar_Anniver01_21,"Ha ha ha, không hề."
E_C19_Mar_Anniver01_22,"Mọi người đến đông đủ như thế, chị làm sao thấy mệt nữa chứ?"
E_C19_Mar_Anniver01_23,"Ờ... Lai... Laias, ban nãy cô..."
E_C19_Mar_Anniver01_24,ban nãy cô dựng cột nước nhìn tuyệt vời quá!
E_C19_Mar_Anniver01_25,"Cảm ơn anh, Neraxis."
E_C19_Mar_Anniver01_26,"Nghi lễ diễn ra suôn sẻ, đều là nhờ có anh và Lilia đấy."
E_C19_Mar_Anniver01_27,Ha ha ha! Tôi biết mà. Ngoài Rồng đen ra thì còn ai làm tốt hơn nữa chứ?
E_C19_Mar_Anniver01_28,"Đừng có ra vẻ kênh kiệu, đồ ngốc!"
E_C19_Mar_Anniver01_29,"Hừm, cô ghen tị chứ gì, đồ nhóc con!"
E_C19_Mar_Anniver01_30,"Còn lâu á, đầu heo!"
E_C19_Mar_Anniver01_31,Này hai người! Thôi đi...
E_C19_Mar_Anniver01_32,"Ôi, Laias yêu quý, cô vẫn bận rộn trông chừng hai đứa nhóc này sao!"
E_C19_Mar_Anniver01_33,Ca... cái gì cơ!? Đồ khốn!
E_C19_Mar_Yuria01_01,"Lâu lắm không gặp, Yuria."
E_C19_Mar_Yuria01_02,Chuyến đi lần này của cô thế nào?
E_C19_Mar_Yuria01_03,"Chà, chuyến đi khá suôn sẻ, thưa Nữ hoàng."
E_C19_Mar_Yuria01_04,Tôi đã đến Orvel và may váy cho một quý cô.
E_C19_Mar_Yuria01_05,"Chiếc váy đó đẹp lắm, rất hợp với cô ấy."
E_C19_Mar_Yuria01_06,Cô ấy mặc đồ màu tím thì miễn chê. Hi hi hi...
E_C19_Mar_Yuria01_07,…Màu tím?
E_C19_Mar_Yuria01_08,Có khi nào cô ấy là người của gia tộc Daphnel?
E_C19_Mar_Yuria01_09,"Hi hi, điều ấy chẳng quá rõ rồi ạ?"
E_C19_Mar_Yuria01_10,Cô ấy thật dễ thương và đáng yêu.
E_C19_Mar_Yuria01_11,"Cơ mà, số phận nghiệt ngã đang chờ đợi cô ấy..."
E_C19_Mar_Yuria01_12,"Nếu tìm được sự trợ giúp từ những người xung quanh,"
E_C19_Mar_Yuria01_13,cô ấy sẽ có sức mạnh để vượt qua chông gai đang chờ đón phía trước.
E_C19_Mar_Yuria01_14,"Vậy thì tốt quá, ha ha ha..."
E_C19_Mar_Yuria01_15,Lần này cô ở lại đây bao lâu?
E_C19_Mar_Yuria01_16,"Ừm, chẳng phải người nên sắm bộ váy mới rồi sao, thưa Nữ hoàng?"
E_C19_Mar_Yuria01_17,"Sắp đến sinh nhật người, phải không?"
E_C19_Mar_Yuria01_18,Tôi nên may loại váy nào đây nhỉ?
E_C19_Mar_Yuria01_19,Chẳng lẽ đã đến ngày đó rồi sao?
E_C19_Mar_Yuria01_20,"Hi hi hi, xin Nữ hoàng đừng ngại ngùng."
E_C19_Mar_Yuria01_21,Bộ váy lần trước độc đáo quá ạ?
E_C19_Mar_Yuria01_22,"Năm nay, tôi sẽ thử một thiết kế khác..."
E_C19_Mar_Yuria01_23,*Hắng giọng* Chuyện váy áo để sau đi.
E_C19_Mar_Yuria01_24,Dẫu sao ta cũng phải cho cô thời gian ổn định. Cô đã xa nhà lâu đến thế cơ mà...
E_C19_Mar_Yuria01_25,"À, có cái này ta muốn tặng cô."
E_C19_Mar_Yuria01_26,"Ôi, đây là..."
E_C19_Mar_Yuria01_27,"Chúc mừng sinh nhật, Yuria!"
E_C19_Mar_Yuria01_28,"Vì cô luôn may quần áo cho ta hàng năm,"
E_C19_Mar_Yuria01_29,nên ta đã chuẩn bị cho cô vài thùng rượu.
E_C19_Mar_Yuria01_30,Ta sẽ sai quân lính mang chúng đến nhà cô.
E_C19_Mar_Yuria01_31,"Ớ, hôm nay là sinh nhật tôi à?"
E_C19_Mar_Yuria01_32,Thế mà chính tôi cũng không nhớ. Hi hi hi...
E_C19_Mar_Yuria01_33,Đi du lịch miết mà quên luôn ngày tháng.
E_C19_Mar_Yuria01_34,Cảm ơn Nữ hoàng rất nhiều.
E_C19_Mar_Yuria01_35,"Không có gì đâu, Yuria."
E_C19_Mar_Yuria01_36,Tôi không thể nhận những món quà quý giá mà không đền đáp gì được.
E_C19_Mar_Yuria01_37,Tôi sẽ bắt tay vào chuẩn bị bộ váy cho ngày sinh nhật của Nữ hoàng!
E_C19_Mar_Yuria01_38,...Ơ?
E_C19_Mar_Yuria01_39,Xin người cho phép tôi nán lại đây một lúc!
E_C19_Mar_Yuria01_40,Đã lâu lắm rồi tôi không ở trong cung điện.
E_C19_Mar_Yuria01_41,"Hi hi hi, sẽ vui lắm đây!"
E_C19_Mar_Yuria01_42,"A ha ha, a ha ha ha..."
E_C19_Mar_Yuria01_43,Lại thế nữa rồi...
