KEY,Japanese
LOADING_TEXT_HERO_INTRO_COMMENT10,剣を取りなさい。\n私たちは森のエルフです。\n武器を持たぬものを射るような臆病者ではありません。
LOADING_TEXT_HERO_INTRO_TITLE11,堕落した魔女\nマリア
LOADING_TEXT_HERO_INTRO_TITLE12,呪われた海賊女帝\nミルル
LOADING_TEXT_HERO_INTRO_TITLE13,エリドラの大賢者\nローレイン
LOADING_TEXT_HERO_INTRO_TITLE14,勇敢な獣使い\nマヤ
LOADING_TEXT_HERO_INTRO_TITLE15,鉄壁のナイト\nクラウス
LOADING_TEXT_HERO_INTRO_COMMENT15,そうだな、カーセル。俺がみんなを守ってみせる！
LOADING_TEXT_HERO_INTRO_TITLE16,魂の導き手\nレピィ
LOADING_TEXT_HERO_INTRO_TITLE17,闇の狩人\nディマエル
LOADING_TEXT_HERO_INTRO_TITLE18,電光石火\nレイナ
LOADING_TEXT_HERO_INTRO_TITLE19,氷竜の魔法師\nパベル
LOADING_TEXT_HERO_INTRO_TITLE20,鋼の要塞\nデミア
LOADING_TEXT_HERO_INTRO_TITLE21,風の戦士\nネイラ
LOADING_TEXT_HERO_INTRO_TITLE22,吹雪の狙撃手\nロディナ
LOADING_TEXT_HERO_INTRO_TITLE23,悪魔の炎\nモーラ
LOADING_TEXT_HERO_INTRO_TITLE24,聖なる無頼漢\nボードワン
LOADING_TEXT_HERO_INTRO_TITLE25,白き屍\nジェーン
LOADING_TEXT_HERO_INTRO_TITLE26,青紫の姫君\nアイシャ
LOADING_TEXT_HERO_INTRO_TITLE27,永久の書記官\nレオ
LOADING_TEXT_HERO_INTRO_TITLE28,翻る刃\nフルス
LOADING_TEXT_HERO_INTRO_TITLE29,月光の子\nルナ
LOADING_TEXT_HERO_INTRO_TITLE30,水の神官\nライアス
LOADING_TEXT_HERO_INTRO_TITLE31,純白の矢\nアーク
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,煉獄の魔法師
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,クレオ
LOADING_TEXT_HERO_INTRO_TITLE32,貴き紅の血族\nレウィシア
LOADING_TEXT_HERO_INTRO_TITLE33,次元を裂く者\nニクス
LOADING_TEXT_HERO_INTRO_TITLE34,王宮魔道工学者\nアネット
LOADING_TEXT_HERO_INTRO_TITLE35,銀の戦狼\nミトラ
LOADING_TEXT_HERO_INTRO_TITLE36,ルアの裁き\nリカルド
LOADING_TEXT_HERO_INTRO_TITLE37,無音の刃\nターニャ
LOADING_TEXT_HERO_INTRO_TITLE38,呪われし血\nエゼキエル
LOADING_TEXT_HERO_INTRO_TITLE39,魅惑の風\nカサンドラ
LOADING_TEXT_HERO_INTRO_TITLE40,忠誠のナイト\nテオ
LOADING_TEXT_HERO_INTRO_TITLE41,危険な医師\nメディアナ
LOADING_TEXT_HERO_INTRO_TITLE42,永遠なる命の時計技師\nオディ
LOADING_TEXT_HERO_INTRO_TITLE43,悪魔喰い\nヴィスカ
LOADING_TEXT_HERO_INTRO_TITLE44,鋼の使用人\nプリシラ
LOADING_TEXT_HERO_INTRO_TITLE45,竜殺し\nヤンヌ
LOADING_TEXT_HERO_INTRO_TITLE46,砂嵐の王子\nザフィーラ
LOADING_TEXT_HERO_INTRO_TITLE47,謎の裁断師\nユリア
LOADING_TEXT_HERO_INTRO_TITLE48,優しい伝え手\nレハトゥナ
LOADING_TEXT_HERO_INTRO_TITLE49,運命の導き手\nオペリア
LOADING_TEXT_HERO_INTRO_TITLE50,毒の商人\nレクィナ
LOADING_TEXT_HERO_INTRO_TITLE51,太陽の守護者\nアセリカ
LOADING_TEXT_HERO_INTRO_TITLE52,懲らしめの弾丸\nクロウ
LOADING_TEXT_HERO_INTRO_TITLE53,呪いの器\nシャミーラ
LOADING_TEXT_HERO_INTRO_TITLE54,愛しい悪霊\nラブリル
LOADING_TEXT_HERO_INTRO_TITLE55,深淵の影\nセリア
LOADING_TEXT_HERO_INTRO_TITLE56,終わりなき渇き\nエルゼ
LOADING_TEXT_HERO_INTRO_TITLE57,海と嵐の子\nリリア
LOADING_TEXT_HERO_INTRO_TITLE58,オアシスの踊り子\nラウディア
LOADING_TEXT_HERO_INTRO_TITLE59,祝福の聖者\nルシアス
LOADING_TEXT_HERO_INTRO_TITLE60,鉄血の監察官\nクリシャ
LOADING_TEXT_HERO_INTRO_TITLE61,漆黒の傲慢\nネラクシス
LOADING_TEXT_HERO_INTRO_TITLE62,銀の信仰\nスカーレット
LOADING_TEXT_HERO_INTRO_TITLE63,刃の嵐\nソニア
LOADING_TEXT_HERO_INTRO_TITLE64,光の女帝\nアルテミア
LOADING_TEXT_HERO_INTRO_TITLE65,青の助手\nミリアンヌ
LOADING_TEXT_HERO_INTRO_TITLE66,幻想のメロディ\nシア
LOADING_TEXT_HERO_INTRO_TITLE67,古代文明の粋\nカラ
LOADING_TEXT_HERO_INTRO_TITLE68,闇を喰らう眼\nニア
LOADING_TEXT_HERO_INTRO_TITLE69,幻術のギャンブラー\nエスカー
LOADING_TEXT_HERO_INTRO_TITLE70,正義の紅き風\nセシリア
LOADING_TEXT_HERO_INTRO_TITLE71,赤朱の晶猫\nキルツェ
LOADING_TEXT_HERO_INTRO_TITLE72,狂気の炎\nパンシローネ
LOADING_TEXT_HERO_INTRO_TITLE73,Type.0\nチェイス
LOADING_TEXT_HERO_INTRO_TITLE74,強欲の刃\nキベラ
LOADING_TEXT_HERO_INTRO_TITLE75,湖の賢者\nダカーリス
LOADING_TEXT_HERO_INTRO_TITLE78,破壊の剣\nベルンヘイム
LOADING_TEXT_HERO_INTRO_TITLE87,帝国の盾\nグレンウィス
LOADING_TEXT_HERO_INTRO_TITLE90,一攫千金を夢見る乙女\nメイ
LOADING_TEXT_HERO_INTRO_TITLE91,アリーナの野獣\nグラディ
LOADING_TEXT_HERO_INTRO_TITLE92,洞察する瞳\nベロニカ
LOADING_TEXT_HERO_INTRO_TITLE93,信頼の守門長\nロマン
LOADING_TEXT_HERO_INTRO_TITLE94,英雄の料理人\nユノ
LOADING_TEXT_HERO_INTRO_TITLE95,残酷な看守\nニッキー
LOADING_TEXT_HERO_INTRO_TITLE96,純粋の風\nドザルタ
LOADING_TEXT_HERO_INTRO_TITLE97,砲火の教官\nハヌス
LOADING_TEXT_HERO_INTRO_TITLE98,不滅の神王\nカイン
LOADING_TEXT_TIP_1,一定時間ごとに、一定量のスタミナが回復されます。
LOADING_TEXT_TIP_2,各エリアを初めてクリアした際、ルビーが入手できます。
LOADING_TEXT_TIP_3,地下監獄の鍵は、毎日3個ずつチャージされます。
LOADING_TEXT_TIP_4,チームレベルのEXPは、英雄の購入、英雄の成長、戦闘などで上げることができます。
LOADING_TEXT_TIP_5,装備のパフォーマンスと価値は、ノーマル、アドバンス、レア、エピック、レジェンドの順に上がります。
LOADING_TEXT_TIP_6,装備についた星の数が多くなるほど、装備のパフォーマンスと価値が上がります。
LOADING_TEXT_TIP_7,装備を分解すると、装備の効果の強化に必要な魔法の粉を獲得できます。
LOADING_TEXT_TIP_8,同じ装備を２つ以上持っている場合、装備覚醒を試してみましょう。
LOADING_TEXT_TIP_9,アイテムのMAX強化値は、アイテムランクと関係があります。
LOADING_TEXT_TIP_10,装備の効果を強化すると、装備に付いた効果が上がります。
LOADING_TEXT_TIP_11,専用武器は、英雄の現在のレベルに合わせて強化できます。
LOADING_TEXT_TIP_12,試練の部屋を１回開いておけば、クリアするまでは何度も再入場できます。
LOADING_TEXT_TIP_13,技術の書は、地下監獄で最も多く手に入ります。
LOADING_TEXT_TIP_14,古き王家の宝庫の鍵は、毎日3個ずつチャージされます。
LOADING_TEXT_TIP_15,古き王家の宝庫からは、たくさんのゴールドを獲得できます。
LOADING_TEXT_TIP_16,その他のメニューのゲーム設定から、戦闘オプションを変更できます
LOADING_TEXT_BROADCAST_WAITING,配信を準備中です。\nしばらくお待ちください！
LOADING_TEXT_HERO_CONTENT_LEVELUP,ステージをクリアすると、EXPを獲得して\nレベルUPできます！ステージクリアに失敗すると\n何にも獲得できないので、ご注意を！
LOADING_TEXT_HERO_CONTENT_SKILL,スキルを使って、戦闘を有利に導いてください！\nスキル使用に必要なMPは、スキルによって異なります！
LOADING_TEXT_HERO_CONTENT_SKILL2,アクティブスキルは\nMPを消費して使います。
LOADING_TEXT_HERO_CONTENT_SKILL4,パッシブスキルは常に効果が発動します。
LOADING_TEXT_HERO_AWAKENING2,コスチュームが変わって、能力値が大幅UPします！\nMAX星5までの覚醒が可能です！
LOADING_TEXT_HERO_EQUIP_ENHANCE,必要ない装備を素材に使って装備を強化しましょう！\nレベル上限は等級で決まります: ノーマル 3、アドバンス 5、\nレア 10、エピック 15、レジェンド 20
LOADING_TEXT_HERO_SKILL,英雄のスキルレベルは、ゴールドを消費してアップさせることが可能です！\nただし、英雄と同じレベル(最大100)までしかアップできないので\n英雄のレベルが上がったら、スキルのレベルも一緒にアップさせましょう！
LOADING_TEXT_DIFFICULTY,ワールドマップの戦闘エリアは、EASY、NORMAL、HARD、HELLの４つの難易度で構成されています。
NONBATTLE_COMMON_LOADING_TIP_1,英雄の獲得/覚醒、スタミナ消費、クエスト/アチーブメント達成などで\nチームレベルを上げることができます。
NONBATTLE_COMMON_LOADING_TIP_2,上級ダンジョンでは、覚醒に必要な素材の欠片を獲得できます。
NONBATTLE_COMMON_LOADING_TIP_3,各英雄には、固有の能力を持つ専用装備があります。\n専用武器と専用宝物を通して英雄を強化しましょう！
NONBATTLE_COMMON_LOADING_TIP_4,シナリオクエストを進めると、様々な報酬が獲得できます。
NONBATTLE_COMMON_LOADING_TIP_5,ギルドに加入すると、ギルドレイド、ギルド討伐戦、\nギルド戦などのコンテンツが楽しめます。\nギルドメンバーのための様々な特典も利用できます！
NONBATTLE_COMMON_LOADING_TIP_6,もっと強くなりたいときは、\n強化と覚醒を通して、装備の能力を引き上げることができます。
NONBATTLE_COMMON_LOADING_TIP_7,挑戦の塔へ上りましょう！\n遺物アイテムを製作するための素材を獲得できます。
NONBATTLE_COMMON_LOADING_TIP_8,王城地下迷宮では、記憶の欠片を獲得できます。\n専用宝物を獲得したい時は、挑戦してみましょう！
NONBATTLE_COMMON_LOADING_TIP_9,レジェンド装備がほしい時は、レイドに挑戦しましょう！\nもっと強くなるための様々な装備を獲得できます。
NONBATTLE_COMMON_LOADING_TIP_10,超越に必要なエッセンスが足りない？\nそんな時は、試練の塔をクリアしてみましょう！
NONBATTLE_COMMON_LOADING_TIP_11,英雄の宿屋では新たな英雄を仲間にできます。\n宿屋を訪れた英雄たちとの親密度を上げてみましょう！
NONBATTLE_COMMON_LOADING_TIP_12,8人のデッキを構成してワールドボスに挑戦すると、\nランキングに応じた報酬が獲得できます！
NONBATTLE_COMMON_LOADING_TIP_13,スロットがある装備には、ルーンを装着できます。\n英雄に必要な能力をルーンで補強しましょう！
NONBATTLE_COMMON_LOADING_TIP_14,シナリオ戦闘クリア時、すべての英雄が生存している場合は星3個、\n1人の英雄が戦闘不能な場合は星2個、\n2人以上の英雄が戦闘不能な場合は星1個を獲得します。
NONBATTLE_COMMON_LOADING_TIP_15,名誉の記録室では、決闘場、ワールドボス、ギルド討伐戦のランキングを確認できます。
CHAPTER1_COMMON_LOADING_STORY_1,遠征に出たクラウスを探して、カーセルとフレイは旅立ちます。
CHAPTER2_COMMON_LOADING_STORY_1,カーセルは聖剣の主。その重みに耐えなければなりません。
CHAPTER3_COMMON_LOADING_STORY_1,葛藤と不信がカーセルたちの行く手を阻みます。彼らはそれに打ち勝たなければなりません。
CHAPTER4_COMMON_LOADING_STORY_1,カーセルたちは、自分の内面と向き合うことに。それは、隠したかった自身の内なる闇。 
CHAPTER5_COMMON_LOADING_STORY_1,カーセルたちは、守ろうとしていた意志が\n絶望に変わったときの姿に対峙することになります。
CHAPTER6_COMMON_LOADING_STORY_1,神秘に満ちたこの砂漠で、カーセルたちはまたひとつ成長します。 
CHAPTER7_COMMON_LOADING_STORY_1,失った悲しみと苦しみ。目の前に現れた状況に、\nカーセルは何もすることができませんでした。
CHAPTER8_COMMON_LOADING_STORY_1,聖剣の主として一歩を踏み出すということは、\n誰よりも強靭な意志が必要であるということ…そして… 
CHAPTER9_COMMON_LOADING_STORY_1,何よりも大切で、愛する人たちの笑顔のために…カーセルは…
ORDEAL_COMMON_LOADING_TIP_1,内なる闇と戦い、勝利しましょう！
ORDEAL_COMMON_LOADING_TIP_2,試練の部屋の戦闘に勝利すると、浄化の部屋で覚醒することができます。
ROYALDUNGEON_LOADING_TIP_1,王家の宝庫を利用する時は、ゴールドブーストを活用しましょう！
ROYALDUNGEON_LOADING_TIP_2,王家の宝庫では大量のゴールドが獲得できます。\nより高い階層に挑戦し、更に多くのゴールドを獲得しましょう！
ROYALDUNGEON_LOADING_STORY_1,ロマンは1人でこの場所を守っています。\n彼は毎日、木彫刻を彫っています。
ROYALDUNGEON_LOADING_STORY_2,オルベルで最も真摯で信頼される者だけが、この王家の宝庫を守ることができます。
ROYALDUNGEON_LOADING_STORY_3,王家の莫大な富の源泉ではありますが、\nこれによって多くの者たちが王家に脅威をもたらしています。
ROYALDUNGEON_LOADING_STORY_4,一体誰がここにこれを積み込んだのかは、今でも明らかになっていません。\n存在するのは推測のみ。
PRISON_COMMON_LOADING_TIP_1,エリアごとの特性を把握することでクリアしやすくなります。\nモンスターの特徴を必ず確認しておきましょう。
PRISON_COMMON_LOADING_TIP_2,英雄を強くしたいなら、スキル特性強化は必須！
PRISON_COMMON_LOADING_TIP_3,地下監獄で獲得できる技術の書を使うと\n英雄のスキルを強化できます。
PRISON_COMMON_LOADING_STORY_1,地下監獄の囚人たちが大人しい理由を知りたければ、\nニッキーに話しかけてみましょう。
PRISON_COMMON_LOADING_STORY_2,ニッキーの武器である「更生の鉄槌」は、\n地下監獄に平和をもたらすのに大いに役立ちました。
PRISON_COMMON_LOADING_STORY_3,この地下監獄に入れられるほどの悪行を犯したなら\n生きて出ることは諦めた方が良いでしょう。
CONQUEST_COMMON_LOADING_TIP_1,討伐戦闘は、各章ごとに毎日3回入場できます。
CONQUEST_COMMON_LOADING_TIP_2,英雄のレベルを素早く上げたいなら、討伐戦闘をお忘れなく！
HIDEOUT_COMMON_LOADING_TIP_1,上級ダンジョンは、各章ごとに毎日3回入場できます。
HIDEOUT_COMMON_LOADING_TIP_2,欠片が足りない場合は、戦利品ブーストを活用しましょう。
HIDEOUT_COMMON_LOADING_TIP_3,欠片とエッセンスは、英雄の覚醒/超越に使用する重要な素材です。\n必要な素材をコツコツと集めておきましょう！
CHALLENGETOWER_COMMON_LOADING_TIP_1,挑戦の塔は毎月1日にリセットされます。お忘れなく！！
CHALLENGETOWER_COMMON_LOADING_TIP_2,挑戦のキューブは2時間に1個ずつチャージされます。\n戦闘を通して遺物の欠片を獲得しましょう。
CHALLENGETOWER_COMMON_LOADING_TIP_3,遺物の欠片をたくさん獲得したい場合は、戦利品ブーストを活用しましょう。
CHALLENGETOWER_COMMON_LOADING_TIP_4,"遺物の欠片が1,000個集まったら、遺物復元を行いましょう！\n良い遺物が獲得できます。"
CHALLENGETOWER_LOADING_TIP_66F_1,古代魔法ゴーレムは持続的に周囲の敵を感電状態にし、魔法ダメージに耐性があります。\n状態異常無効、または遠距離型ディーラーをうまく利用しましょう。
CHALLENGETOWER_LOADING_TIP_67F_1,スケルトン・トーテムからは、定期的にたくさんのスケルトン兵士が召喚されます。\n広域攻撃スキルを持つ英雄を活用しましょう。
CHALLENGETOWER_LOADING_TIP_68F_1,マンティコアは定期的に近接した敵に大きなダメージを与えるスキルを使用します。\nダメージを無効化するスキルを利用しましょう。
CHALLENGETOWER_LOADING_TIP_69F_1,竜頭の石像は定期的に自分の前方に敵を即死させる投射物を発射します。\nダメージを無効化するスキル、または移動スキルをうまく利用しましょう。
CHALLENGETOWER_LOADING_TIP_72F_1,状態異常無効状態では、凍てつく大地の蛮族、ガウの攻撃によるダメージを受けません。
CHALLENGETOWER_LOADING_TIP_73F_1,ハーピー女王は定期的に近接した敵を即死させるスキルを使用します。\nダメージを無効化するスキルを活用しましょう。
CHALLENGETOWER_LOADING_TIP_74F_1,燃えるラバーゴーレムが召喚したラバーのゲージが溜まると、\n大きな魔法ダメージを受けてしまいます。\n広域攻撃スキルを持つ英雄を活用して、ラバーを素早く倒しましょう。
CHALLENGETOWER_LOADING_TIP_75F_1,インフィラは、一定時間が過ぎると空中に飛び上がり\n持続的に大きな広域ダメージを与えてきます。\n状態異常スキルを利用してインフィラを無力化させましょう。
CHALLENGETOWER_LOADING_TIP_76F_1,クロウは連続で強力なスキルを発動します。\n持続的に状態異常スキルを活用して、クロウのスキル発動を防ぐ必要があります。
CHALLENGETOWER_LOADING_TIP_77F_1,地獄の灯は、自分の周辺範囲に持続的に大きなダメージを与えます。\nまた、状態異常スキルを一定回数以上受けると、しばらく状態異常無効状態になります。
CHALLENGETOWER_LOADING_TIP_78F_1,ミリアンヌのスキルは魔法防御力が最も低い対象を攻撃します。\n該当する英雄を保護しながら攻略しましょう。
CHALLENGETOWER_LOADING_TIP_79F_1,帝国地上軍盾兵団長は防御力が非常に高く、攻撃はしませんが\nクリティカル攻撃を連続で受けると怒ります。
CHALLENGETOWER_LOADING_TIP_80F_1,ルシキエルは、結晶の力を長く吸収するほど強くなっていきます。\n強力な状態異常スキルで吸収を素早く阻止しましょう。
CHALLENGETOWER_LOADING_TIP_80F_2,ルシキエルは、HP回復量が非常に高いです。\n回復力減少効果を活用しましょう。
CHALLENGETOWER_LOADING_STORY_1,ドザルタは、いつも人々に良い遺物を作ってあげたくて練習を怠りません。\nおかげで、いくつもの割れた遺物の欠片が…
CHALLENGETOWER_LOADING_STORY_2,エルフ王家には代々、挑戦の塔を守護する人物が存在します。 
CHALLENGETOWER_LOADING_STORY_3,人間の時間でいうと、あまりにも長い間、たった1人で塔を守らなければならないので、\n今度は2、3人派遣することを考慮中です。
CHALLENGETOWER_LOADING_STORY_4,セレネはドザルタに会いに、よく挑戦の塔を訪れます。
CHALLENGETOWER_LOADING_STORY_5,どうしてこの塔が「挑戦の塔」なのかは、誰も知りません。\nいつからか、そう呼ばれるようになったそうです。
ORDEALTOWER_COMMON_LOADING_TIP_1,試練の闇の英雄は、非常に強いです。注意しましょう！
ORDEALTOWER_COMMON_LOADING_TIP_2,無限の欠片は、製作を通して無限の石にすることができます。
ORDEALTOWER_COMMON_LOADING_TIP_3,試練の塔は毎週月曜日にリセットされます。
ORDEALTOWER_COMMON_LOADING_STORY_1,実は、みんなヒリアのフードの中が気になっています。
ORDEALTOWER_COMMON_LOADING_STORY_2,自分の内面と戦い、勝利した者だけが真の力を得ることができます。
ORDEALTOWER_COMMON_LOADING_STORY_3,自分の内面は、時には光の姿で、時には闇の姿で現れます。
ORDEALTOWER_COMMON_LOADING_STORY_4,自分自身との戦いで道を見出した時、\n英雄たちは更なる強さを手に入れるのです。
DRAGONRAID_COMMON_LOADING_TIP_1,レイド戦闘では、レジェンド装備を獲得できます。
DRAGONRAID_COMMON_LOADING_TIP_2,レジェンド装備を装着する時は、セット效果をお忘れなく！ 
DRAGONRAID_COMMON_LOADING_TIP_3,状態異常スキルを使用して状態異常ゲージをすべて減少させると、\nドラゴンを転倒状態にすることができます。 
DRAGONRAID_COMMON_LOADING_TIP_4,ドラゴンレイドで獲得できるドラゴンコインは、鍛冶屋で使用できます。\nドラゴンコインでレジェンド装備、または様々なアイテムを購入しましょう！
DRAGONRAID_COMMON_LOADING_STORY_1,勇者たちが毎日戦いを仕掛けてくるため、ドラゴンもかなり疲れています。
REDDRAGONRAID_COMMON_LOADING_TIP_1,テメレルの炎は、英雄を燃やします。持続ダメージに注意しましょう。
REDDRAGONRAID_COMMON_LOADING_STORY_1,テメレルは、ドラギア火山の内部に巣を構えて世界を見守ってきた、古代の赤竜です。
