KEY,"ChineseTraditional"
E_C19_Apr_Mediana07_09,"不過，今天竟然是生日…？"
E_C19_Apr_Mediana07_10,"時間居然過得這麼快？"
E_C19_Apr_Mediana07_11,"嘿嘿嘿，您又埋首研究，忘記今天是自己的生日了嗎？"
E_C19_Apr_Mediana07_12,"嘿嘿嘿…這已經不是第一次了啊。"
E_C19_Apr_Mediana07_13,"去年您為了找藥材而突然離開，導致我都沒能為您辦慶生會。"
E_C19_Apr_Mediana07_14,"所以我們說好了，今年有機會的話一定要辦個派對！"
E_C19_Apr_Mediana07_15,"嘿嘿，當然禮物也準備好了！"
E_C19_Apr_Mediana07_16,"鏘鏘～"
E_C19_Apr_Mediana07_17,"天啊，這是…"
E_C19_Apr_Mediana07_18,"這麼稀有的東西，您真的要給我嗎…？"
E_C19_Apr_Mediana07_19,"當然～雖然是很難弄到的東西，不過商人對情報可是很敏銳的！"
E_C19_Apr_Mediana07_20,"不管要多少我都能弄到手。"
E_C19_Apr_Mediana07_21,"哇哈哈哈…"
E_C19_Apr_Mediana07_22,"雖然我沒有毒，或是那類的東西可以送給梅蒂安娜在研究上使用…"
E_C19_Apr_Mediana07_23,"不過畢竟是生日，所以我做了蛋糕。"
E_C19_Apr_Mediana07_24,"哇，好美的蛋糕。"
E_C19_Apr_Mediana07_25,"真的很謝謝妳們二位，"
E_C19_Apr_Mediana07_26,"幫我慶祝我自己都不記得的生日…"
E_C19_Apr_Mediana07_27,"嘿嘿嘿…"
E_C19_Apr_Mediana07_28,"哇！"
E_C19_Apr_Mediana07_29,"…？難道是…"
E_C19_Apr_Mediana07_30,"咿呀，抱歉、抱歉。"
E_C19_Apr_Mediana07_31,"這傢伙實在好重，一路上真是累死我了。"
E_C19_Apr_Mediana07_32,"啊啊，好大隻的怪物…"
E_C19_Apr_Mediana07_33,"嗯，對啊，這是棲息在火山附近，叫做巨型地獄犬的怪物。"
E_C19_Apr_Mediana07_34,"因為生命力頑強，且脾氣火爆，所以很有名。"
E_C19_Apr_Mediana07_35,"喔喔…不過妳為什麼要把這種怪物拖來這裡？"
E_C19_Apr_Mediana07_36,"啊，準確來說，牠是從魔界穿越過來的魔獸。"
E_C19_Apr_Mediana07_37,"我記得梅蒂安娜說過，想要實驗看看對魔族或魔獸有用的藥物…"
E_C19_Apr_Mediana07_38,"而且今天不是她生日嗎？"
E_C19_Apr_Mediana07_39,"我總不能空手而來。"
E_C19_Apr_Mediana07_40,"…"
E_C19_Apr_Mediana07_41,"呵呵呵…太感謝各位了。"
E_C19_Apr_Mediana07_42,"這是最棒的生日禮物，真的好感謝。"
E_C19_Apr_Mediana07_43,"那麼…馬上來實驗看看吧～？"
E_C19_Apr_Mediana07_44,"哦哦，竟然可以親眼看到梅蒂安娜的實驗，太令人興奮了！"
E_C19_Apr_Mediana07_45,"哈哈哈，雖然我一直都知道…不過我現在又深刻地體會到梅蒂安娜真的很喜歡做研究耶！"
E_C19_Apr_Mediana07_46,"哇哈哈哈…"
E_C19_Apr_Roi01_01,"克麗歐那傢伙，又想使喚我做什麼了！"
E_C19_Apr_Roi01_02,"我還以為至少今天可以安靜地度過。"
E_C19_Apr_Roi01_03,"也是…回想我之前的生日…"
E_C19_Apr_Roi01_04,"5年前"
E_C19_Apr_Roi01_05,"確認目標，往廣場中央接近中。"
E_C19_Apr_Roi01_06,"現在接近目標，準備好了嗎？"
E_C19_Apr_Roi01_07,"等…等一下，我的鞋跟…呃…"
E_C19_Apr_Roi01_08,"…變更作戰計畫，由我接近目標。"
E_C19_Apr_Roi01_09,"等一下啦，這次我絕對不會再錯過了！"
E_C19_Apr_Roi01_10,"喂！！妳在這大聲嚷嚷的話…"
E_C19_Apr_Roi01_11,"天啊天啊…新郎好像想要落跑。"
E_C19_Apr_Roi01_12,"丟下這麼年輕的新娘…真是混蛋…"
E_C19_Apr_Roi01_13,"………………………唉…"
E_C19_Apr_Roi01_14,"…先撤退吧……………"
E_C19_Apr_Roi01_15,"3年前"
E_C19_Apr_Roi01_16,"第44顆炸彈！！！"
E_C19_Apr_Roi01_17,"…所以今天叫我來的理由是？"
E_C19_Apr_Roi01_18,"生日快樂！！！"
E_C19_Apr_Roi01_19,"現在…跟這些怪物戰鬥是我的生日賀禮？"
E_C19_Apr_Roi01_20,"沒錯！你會是第一個見證我新型炸彈威力的人！"
E_C19_Apr_Roi01_21,"這根本是藝術！！！好帥啊！！！"
E_C19_Apr_Roi01_22,"…這種賀禮來一次就夠了。"
E_C19_Apr_Roi01_23,"1年前"
E_C19_Apr_Roi01_24,"我早就知道…會有這一天…"
E_C19_Apr_Roi01_25,"居然因為飯錢花光而打工…"
E_C19_Apr_Roi01_26,"羅伊！你在磨蹭什麼！！！"
E_C19_Apr_Roi01_27,"快點做完才能連獎金一起賺啊！！！"
E_C19_Apr_Roi01_28,"……唉……我怎麼會變成這樣……"
E_C19_Apr_Roi01_29,"好吧…生日這天去幫克麗歐跑腿已經算是很不錯了。"
E_C19_Apr_Roi01_30,"嗯…原來是這裡。只要從這裡拿回火焰卷軸就可以了嗎？"
E_C19_Apr_Roi01_31,"接應的人呢？？"
E_C19_Apr_Roi01_32,"呵！依舊帥氣的背影！！"
E_C19_Apr_Roi01_33,"…這聲音…妳是接應的人？"
E_C19_Apr_Roi01_34,"沒錯！羅伊！就是我親自～！取得這個最近在帝國也很難看到的卷軸～"
E_C19_Apr_Roi01_35,"謝謝，那我告辭了。"
E_C19_Apr_Roi01_36,"等一下！我還有事要辦耶。"
E_C19_Apr_Roi01_37,"我的任務到此為止，剩下的妳自己去跟克麗歐解決。"
E_C19_Apr_Roi01_38,"哎呀～我要找的人就是你啊！克麗歐要我跟你兩個人一起度過美好的時光！"
E_C19_Apr_Roi01_39,"今天就跟我開心地過一天吧～羅伊！"
E_C19_Apr_Roi01_40,"…是喔？那我先解決掉妳，再找克麗歐算帳。"
E_C19_Apr_Roi01_41,"今年的生日…也好艱辛啊。"
E_C19_Apr_Annette01_01,"嗯啊…今天也要朝氣蓬勃地展開新的一天…咦？"
E_C19_Apr_Annette01_02,"早安，主人。"
E_C19_Apr_Annette01_03,"呃嗯，早安，卡菈。不過妳那件衣服是？"
E_C19_Apr_Annette01_04,"今天是主人的生日。"
E_C19_Apr_Annette01_05,"生日，誕生的日子，要準備禮物讓迎接生日的人幸福的日子。"
E_C19_Apr_Annette01_06,"我的禮物是今天一天全心全意地投入到主人的研究裡。"
E_C19_Apr_Annette01_07,"哇！！！！！！謝謝妳，卡菈。"
E_C19_Apr_Annette01_08,"可是什麼是全心全意地投入？禮物的最終價值好像有點奇怪耶？"
E_C19_Apr_Annette01_09,"卡菈，可以讓我看看關於生日禮物的調查資料嗎？"
E_C19_Apr_Annette01_10,"是的，主人，開始輸出資料。"
E_C19_Apr_Annette01_11,"生日禮物嗎？…送對方喜歡的東西就可以了吧？"
E_C19_Apr_Annette01_12,"我想收到的禮物？公主、黛彌兒、克勞斯…太多了。"
E_C19_Apr_Annette01_13,"生日禮物…當然是誠心誠意親手做的最棒了。"
E_C19_Apr_Annette01_14,"這個木偶怎麼樣？這次特別將王室的象徵獅子…"
E_C19_Apr_Annette01_15,"之後的內容是有關木偶的約30分鐘的說明，已省略。"
E_C19_Apr_Annette01_16,"生日禮物？那當然是葛棗獼猴桃樹！"
E_C19_Apr_Annette01_17,"這世界上有哪隻貓咪會討厭那個？啊！妳要送的對象是人嗎？"
E_C19_Apr_Annette01_18,"生日禮物？那種東西根本沒必要，倒不如平時好好對待！一群垃圾！"
E_C19_Apr_Annette01_19,"比起那個…你！看起來挺強的？怎麼樣？要不要跟我打一場？"
E_C19_Apr_Annette01_20,"嗯，這麼美的少女跟我搭話，是我的榮幸。"
E_C19_Apr_Annette01_21,"生日禮物啊…送那個人最喜歡的東西不就好了嗎？"
E_C19_Apr_Annette01_22,"最喜歡的是錢？哈哈…那交給我怎麼樣？"
E_C19_Apr_Annette01_23,"我可以把它變成兩倍～可以等我一下嗎？"
E_C19_Apr_Annette01_24,"之後我等到半夜十二點對方都沒有回來，所以我就返回城裡了。"
E_C19_Apr_Annette01_25,"就是這樣。"
E_C19_Apr_Annette01_26,"呃啊啊啊啊啊！！！樣本資料怎麼都是那副德性啊！"
E_C19_Apr_Annette01_27,"對不起，卡菈…我再重新設定AI。"
E_C19_Apr_Annette01_28,"生日禮物，是為了讓對方幸福而送對方最喜歡的東西。"
E_C19_Apr_Annette01_29,"但是我一毛錢也沒有。"
E_C19_Apr_Annette01_30,"因為主人喜歡研究就像喜歡錢一樣，所以我會全心全意地幫忙進行研究。"
E_C19_Apr_Annette01_31,"希望這個禮物能讓主人感到幸福。"
E_C19_Apr_Annette01_32,"哈哈…雖然結論很奇妙，但我還是很開心！"
E_C19_Apr_Annette01_33,"我已經很幸福了！因為卡菈希望我能幸福的這份心意～"
E_C19_Apr_Annette01_34,"心意？但是我還沒幫到主人。"
E_C19_Apr_Annette01_35,"不是啦～卡菈有那份心意就夠了～"
E_C19_Apr_Annette01_36,"心意，心意總是很難懂。"
E_C19_Apr_Annette01_37,"沒關係～就算難懂，妳現在也慢慢理解了～"
E_C19_Apr_Annette01_38,"那麼，以下是最重要的訊息。"
E_C19_Apr_Annette01_39,"主人！生日快樂。"
E_C19_Apr_Annette01_40,"祝您度過幸福的一天。"
E_C19_Apr_Annette01_41,"嗯！！！謝謝妳！卡菈！！！"
E_C19_April_Theo_01,"在百花齊放、爭奇鬥艷的花海中仍然最閃耀的妳，"
E_C19_April_Theo_02,"妳望著我，臉頰綻放淺淺紅暈，"
E_C19_April_Theo_03,"擄獲我整顆心的那一天。"
E_C19_April_Theo_04,"希歐，生日快樂。"
E_C19_April_Theo_05,"......"
E_C19_April_Theo_06,"你在幹嘛？"
E_C19_April_Theo_07,"…怎麼會有花？"
E_C19_April_Theo_08,"啊，是要摘給你的女士嗎？"
E_C19_April_Theo_09,"…那也不錯。"
E_C19_April_Theo_10,"那你還站在那發什麼呆？快點拿去啊。"
E_C19_April_Theo_11,"不是啦…"
E_C19_April_Theo_12,"這花跟以前生日時收過的花一樣。"
E_C19_April_Theo_13,"是嗎？我沒收過這種花，所以不太清楚…"
E_C19_April_Theo_14,"…不對，等等。"
E_C19_April_Theo_15,"你的生日是什麼時候？這是最近盛開的花，所以大概是這個時候吧？"
E_C19_April_Theo_16,"沒錯…是今天。"
E_C19_April_Theo_17,"......"
E_C19_April_Theo_18,"你怎麼了？"
E_C19_April_Theo_19,"你還問我怎麼了？"
E_C19_April_Theo_20,"你怎麼現在才說啊？！"
E_C19_April_Theo_21,"珍，妳聽到了嗎？今天是美男子的生日耶！"
E_C19_April_Theo_22,"妳原本就知道了嗎？"
E_C19_April_Theo_23,"……不，我不記得。"
E_C19_April_Theo_24,"嗯，他每天辛苦地保護妳，妳也該準備個禮物吧～？"
E_C19_April_Theo_25,"禮物…？"
E_C19_April_Theo_26,"不對，現在不是愣在這裡的時候。"
E_C19_April_Theo_27,"反正今天這個時候會去露營吧？我去個地方馬上回來！"
E_C19_April_Theo_28,"現在嗎？"
E_C19_April_Theo_29,"怎麼回事？雜種也想替美男子過生日啊？"
E_C19_April_Theo_30,"你要送他什麼？"
E_C19_April_Theo_31,"我怎麼可能告訴妳！"
E_C19_April_Theo_32,"哈哈哈～別這樣，跟我說嘛～"
E_C19_April_Theo_33,"（舊情人和現在最依賴的朋友要為了相同的目的開始行動了嗎？）"
E_C19_April_Theo_34,"事情好像會愈來愈有趣呢！"
E_C19_April_Theo_35,"什麼有趣，我只是要送個生日禮物而已。"
E_C19_April_Theo_36,"哇哈哈～雜種你不懂啦，好像真的很有趣耶！"
E_C19_April_Theo_37,"嗯，雖然美男子的反應很好猜，但是誰知道呢？"
E_C19_April_Theo_38,"我實在聽不懂妳在說什麼。"
E_C19_April_Theo_39,"我想想喔…公主殿下和雜種之中，跟著誰會更有趣呢？"
E_C19_April_Theo_40,"......"
E_C19_April_Theo_41,"果然跟著雜種走是對的！"
E_C19_April_Theo_42,"美男子！你看看雜種做的東西！"
E_C19_April_Theo_43,"喂！別、別說啊！"
E_C19_April_Theo_44,"...?"
E_C19_April_Theo_45,"…不是什麼厲害的東西。生日快樂，你之後再打開吧。"
E_C19_April_Theo_46,"謝謝。"
E_C19_April_Theo_47,"…這個是…符咒嗎？"
E_C19_April_Theo_48,"就跟你說之後再打開了…唉。"
E_C19_April_Theo_49,"因為這附近…沒有什麼東西。"
E_C19_April_Theo_50,"我本來還想做個可以隨身攜帶的收納袋，但是魅魔卻覺得不需要。"
E_C19_April_Theo_51,"就是說啊～如果你連收納袋都做了，那麼對公主殿下也太不利了吧？"
E_C19_April_Theo_52,"...?"
E_C19_April_Theo_53,"所以啊，我的意思是～現在輪到公主殿下送禮物了～"
E_C19_April_Theo_54,"..."
E_C19_April_Theo_55,"…希歐，生日快樂。"
E_C19_April_Theo_56,"就是那天，"
E_C19_April_Theo_57,"帶有那天香氣的微風再次吹來。"
E_C19_April_Theo_58,"謝謝妳，女士。"
E_C19_Apr_Jane01_01,"各位先生、女士，感謝各位讓此地蓬蓽生輝。"
E_C19_Apr_Jane01_02,"今天是我們克萊兒公國的光榮，珍女士的第15個誕辰。"
E_C19_Apr_Jane01_03,"請大家給予熱烈掌聲～"
E_C19_Apr_Jane01_04,"女士，生日快樂！您怎麼一年比一年更加美麗了？"
E_C19_Apr_Jane01_05,"女士！！生日快樂！祝您永遠幸福！"
E_C19_Apr_Jane01_06,"珍！生日快樂！！等會在舞會上見！"
E_C19_Apr_Jane01_07,"珍女士，我是從東方大陸來的…我遠道而來就為了見您一面。"
E_C19_Apr_Jane01_08,"喂！按順序來好嗎！公主殿下！生日快樂！"
E_C19_Apr_Jane01_09,"上次討伐怪物時，多虧有女士和忠誠騎士大人的幫忙才能保住我們的領地。"
E_C19_Apr_Jane01_10,"我們家族誓言效忠女士。"
E_C19_Apr_Jane01_11,"你們太客氣了，我只是做了我該做的事情。"
E_C19_Apr_Jane01_12,"今天有這麼多人來這裡祝福我，真的非常感謝。"
E_C19_Apr_Jane01_13,"舞會就要開始了，請大家盡情享受！"
E_C19_Apr_Jane01_14,"女士，我有這個榮幸請您跳第一支舞嗎？"
E_C19_Apr_Jane01_15,"喂！我翻山越嶺而來就是為了跟女士跳支舞！女士，請與我共舞！"
E_C19_Apr_Jane01_16,"兩位抱歉，我已經跟人約好要跳第一支舞了。"
E_C19_Apr_Jane01_17,"珍！妳不跳舞嗎？下一首是妳最愛的華爾茲耶…"
E_C19_Apr_Jane01_18,"哦？話說回來，我總覺得舞會好像少了點什麼！忠誠騎士去討伐還沒有回來嗎？"
E_C19_Apr_Jane01_19,"他很快就會回來的，因為他總是信守承諾。"
E_C19_Apr_Jane01_20,"………噹………噹………"
E_C19_Apr_Jane01_21,"希歐，你不需要這麼趕。"
E_C19_Apr_Jane01_22,"女士，對不起，今天如此重要的日子…我這麼晚才到…"
E_C19_Apr_Jane01_23,"呵呵…不要緊，今天也還沒過去啊。"
E_C19_Apr_Jane01_24,"女士，生日快樂。"
E_C19_Apr_Jane01_25,"希歐，謝謝你。禮物呢？"
E_C19_Apr_Jane01_26,"啊？…我來得太晚，一時急著趕過來…對不起，女士…"
E_C19_Apr_Jane01_27,"希歐，沒關係，我想要的禮物只有一個…"
E_C19_Apr_Jane01_28,"請你當我生日宴會上的第一個舞伴。"
E_C19_Apr_Jane01_29,"來！快過來吧！"
E_C19_Apr_Jane01_30,"這是我的榮幸，女士。"
E_C19_Apr_Jane01_31,"咦？希歐那小子是做了什麼夢，怎麼邊睡邊笑？"
E_C19_Apr_Jane01_32,"噓！我好不容易集中精神～"
E_C19_Apr_Jane01_33,"為了找到100年前他們兩個的幸福美夢…"
E_C19_Apr_Jane01_34,"我不知道苦思了多久…唉呀…別提了…"
E_C19_Apr_Jane01_35,"哇嗚～妳還有那種才能？真不愧是魅魔～"
E_C19_Apr_Jane01_36,"你要是知道這需要消耗我多少魔力，你就不會這麼說了。"
E_C19_Apr_Jane01_37,"不過～今天是我們珍的生日，我至少要為了她做到這點事呀。"
E_C19_Apr_Jane01_38,"雖然不知道之後會遭遇什麼樣的事情，"
E_C19_Apr_Jane01_39,"不過至少讓他們兩人在此時此刻擁有一場美夢吧！"
E_C19_Apr_Jane01_40,"珍！生日快樂！"
