KEY,"Portuguese"
Sub1_Rephy_1_2_9,"Daí a Ponte Estelar vai ficar brilhando de novo e as almas perdidas podem achar o caminho pra Estrela Azul..."
Sub1_Rephy_1_2_10,"Zzz... Zzz..."
Sub1_Rephy_1_2_11,"Dormindo de novo...?"
Sub1_Rephy_1_2_12,"*Suspiro* Por que o sábio pegou esse moleque indiferente como sucessor antes de ir pra Estrela Azul...?"
Sub1_Rephy_1_2_13,"O que eu fiz de errado...? Por que você me mandou cuidar do garoto?"
Sub1_Rephy_1_2_14,"Uhm? *funga* Isso é... Um cheiro! Ei! Tô sentindo um cheiro!"
Sub1_Rephy_1_2_15,"Como ousa!? Não estou fedendo! Faz só um mês que eu tomei banho..."
Sub1_Rephy_1_2_16,"Não... Espere. Deve ser...!"
Sub1_Rephy_1_2_17,"É o cheiro da escuridão... É, tô sentindo um cheiro assustador!"
Sub1_Rephy_1_2_18,"São almas escuras!"
Sub1_Rephy_1_2_19,"Rephy! Pare! Não pode ir sozinho!"
Sub1_Rephy_1_3_1,"Esse cheiro nojento... Todas essas almas escuras. São demônios!"
Sub1_Rephy_1_3_2,"Como ousam vir à nossa Cidade de Guarda-Luz?!"
Sub1_Rephy_1_3_3,"Almas da floresta! Ajudem!"
Sub1_Rephy_1_4_1,"Heh heh! Agora vocês sabem o que Rephy, o Guia Espiritual, pode fazer! Que tal?"
Sub1_Rephy_1_4_2,"Você?!"
Sub1_Rephy_1_4_3,"....................................."
Sub1_Rephy_1_4_4,"Você é de Tamia... Como pode ser uma alma escura?!"
Sub1_Rephy_1_4_5,"Vamos juntos... almas da luz... todos nós..."
Sub1_Rephy_1_4_6,"para... o abismo escuro..."
Sub1_Rephy_1_4_7,"De jeito nenhum! Pode me ouvir? Acorde!"
Sub1_Rephy_1_4_8,"Por aqui! Siga essa lâmpada! Não se aproxime da escuridão!"
Sub1_Rephy_1_5_1,"O que tá acontecendo?"
Sub1_Rephy_1_5_2,"Ninguém entra na Cidade de Guarda-Luz da Floresta de Elidora sem nossa permissão... Como demônios chegaram aqui?"
Sub1_Rephy_1_5_3,"Aquela alma escura era membro da nossa tribo?"
Sub1_Rephy_1_5_4,"É..."
Sub1_Rephy_1_5_5,"Eu... não pude salvá-lo. Eu disse a ele para sair da escuridão..."
Sub1_Rephy_1_5_6,"E acendi a Lâmpada de Deus... Por que não funcionou?"
Sub1_Rephy_1_5_7,"Você disse que toda alma podia cruzar a Ponte Estelar em segurança se acendêssemos a lâmpada!"
Sub1_Rephy_1_5_8,"Rephy... Calma. Isso não pode ser feito só com a Lâmpada de Deus."
Sub1_Rephy_1_5_9,"Eu disse que nós precisamos fazer isso nas Colinas Nebulosas para que sigam a luz de novo."
Sub1_Rephy_1_5_10,"Então... Se eu acender a lâmpada nas Colinas Nebulosas..."
Sub1_Rephy_1_5_11,"Todo o mundo pode retornar à Estrela Azul, lar das almas?"
Sub1_Rephy_1_5_12,"Claro. Você... Você estava prestando atenção mesmo, não é?"
Sub1_Rephy_1_5_13,"Os lugares mais sombrios ao longo da Ponte Estelar são as Colinas Nebulosas."
Sub1_Rephy_1_5_14,"Se alguma se perder lá, ela se torna uma alma escura."
Sub1_Rephy_1_5_15,"Ufa. Ainda bem."
Sub1_Rephy_1_5_16,"Por um momento, pensei que a história sobre a Lâmpada de Deus era mentira."
Sub1_Rephy_1_5_17,"Como ousa?! A Lâmpada de Deus é o tesouro mais precioso da Tribo Tamiana!"
Sub1_Rephy_1_5_18,"É como nossa tribo cumpre o dever divino dado pelo Dragão Deus Giacobini, Sentinela da Estrela Azul!"
Sub1_Rephy_1_5_19,"Devemos iluminar a Ponte Estelar com a lâmpada para guiar as almas da luz para a Estrela Azul."
Sub1_Rephy_1_5_20,"Entendo agora. Uau, Senhor Giaco, o senhor sabe muito!"
Sub1_Rephy_1_5_21,"Ai... Tô ficando com dor de cabeça. Não devia falar."
Sub1_Rephy_1_5_22,"Mas estou meio surpreso... Até as almas dos Tamianos podem ser manchadas com escuridão..."
Sub1_Rephy_1_5_23,"Imagino que as Colinas Nebulosas devem estar fechadas agora... Droga."
Sub1_Rephy_1_5_24,"A hora chegou. Hem-hem! Eu, o líder da Tribo Tamiana, comandante Rephy, o Guia Espiritual!"
Sub1_Rephy_1_5_25,"Sim, sim. Rephy está ouvindo. O que foi?"
Sub1_Rephy_1_5_26,"Eu comando que localize as Colinas Nebulosas neste mundo e ilumine-as com a Lâmpada de Deus."
Sub1_Rephy_1_5_27,"Saia da Cidade de Guarda-Luz agora mesmo."
Sub1_Rephy_1_5_28,"Ok. Já vou, então. Até mais!"
Sub1_Rephy_1_5_29,"Espere! Você não está saindo a passeio. Rephy! Você nunca nem saiu da nossa cidade antes!"
Sub1_Rephy_1_5_30,"Primeiro, deixe-me contar quão perigoso é o mundo lá fora."
Sub1_Rephy_1_5_31,"Você não deve seguir ninguém cegamente... Fique longe de estranhos. Guarde o dinheiro nos bolsos internos..."
Sub1_Rephy_1_5_32,"Sim... Sim... Zzz..."
Sub1_Rephy_1_5_33,"E você não deve se aproximar de Orvel. Lá é cheio de espíritos do mal."
Sub1_Rephy_1_5_34,"E a única pessoa em que podemos confiar é a Sábia Lorraine... Agora! Repita o que eu disse!"
Sub1_Rephy_1_5_35,"Sim? Então... Sábia... Sábio Rephy vai... vai pras Colinas Nebulosas!"
Sub1_Rephy_1_5_36,"Em Orvel... lá é cheio de pessoas confiáveis!"
Sub1_Rephy_1_5_37,"Certo, tô pronto pra ir! Adeus. Até mais!"
Sub1_Rephy_1_5_38,"Certo. Cuide-se. Rephy! Você é o sábio da Tribo Tamiana!"
Sub1_Rephy_1_5_39,"Quê? Espera! Você disse Orvel?!"
Sub1_Rephy_1_5_40,"Não! Você deve ir ver a Sábia Lorraine!"
Sub1_Rephy_1_5_41,"Ele... Ele já foi."
Sub1_Rephy_1_5_42,"Que a Sentinela de Estrela Azul... a Rainha... e nossos ancestrais... cuidem dessa criança."
Sub1_Rephy_2_1_1,"Uau! Aqui é Orvel!"
Sub1_Rephy_2_1_2,"É enorme! Tem tanta gente!"
Sub1_Rephy_2_1_3,"E tantas almas! Uhm? Almas da luz... Almas escuras... Almas cinzentas..."
Sub1_Rephy_2_1_4,"Uau! Aqui realmente é uma capital!"
Sub1_Rephy_2_1_5,"Ei... você. Eu nunca vi ninguém como você. Por que está em Orvel?"
Sub1_Rephy_2_1_6,"Uhm? Eu sou Tamiano. Não conhece a Tribo Tamiana?"
Sub1_Rephy_2_1_7,"Somos guias espirituais. Quando você morre, eu guio até a Estrela Azul."
Sub1_Rephy_2_1_8,"O quê? Sua criatura cabeluda e esquisita. Tá dizendo que quer que eu morra?"
Sub1_Rephy_2_1_9,"É melhor ter cuidado com o que diz, principalmente em dias tumultuosos como esses. Você tem seu passe, né?"
Sub1_Rephy_2_1_10,"Passe? O que é isso? Posso comer?"
Sub1_Rephy_2_1_11,"Não sabe o que é um passe? Vocês animais híbridos deviam ter um. Você é suspeito! Venha, você vem comigo!"
Sub1_Rephy_2_1_12,"Ok. Não, espera! Nosso líder me disse pra não seguir desconhecidos."
Sub1_Rephy_2_1_13,"Então, adeus!"
Sub1_Rephy_2_1_14,"E-Espere! Pare aí, criatura cabeluda!"
Sub1_Rephy_2_1_15,"Lá, um humano ruivo de orelhas de gato! Eu nunca vi um animal híbrido antes! Uau! Um gato fortão!"
Sub1_Rephy_2_1_16,"Uau! Que frio! Tem água saindo dessas pedras redondas! Isso é... magia de fadas da água?"
Sub1_Rephy_2_1_17,"Ha ha ha! Orvel é um lugar tão maravilhoso! Oh? O que é isso?"
Sub1_Rephy_2_1_18,"(Sussurros) Lá... O que é aquilo? Um animal híbrido? Ou um novo tipo de bichinho?"
Sub1_Rephy_2_1_19,"(Sussurros) Não sei. Mas... Olha aquela cauda felpuda... Oh, oh!"
Sub1_Rephy_2_1_20,"(Sussurros) Hah... Viu os pelinhos nas orelhas? Tão felpudos..."
Sub1_Rephy_2_1_21,"(Sussurros) Huh! Tem outro ali. Aquilo é... um Redpur usando roupas?"
Sub1_Rephy_2_1_22,"Tão adorável!"
Sub1_Rephy_2_1_23,"Uhm...? Eu tô com a sensação de que tinha um afazer importante... Isso! Rephy tinha algo pra fazer!"
Sub1_Rephy_2_1_24,"Preciso perguntar à sábia sobre as Colinas Nebulosas! Sábia... Qual era o nome?"
Sub1_Rephy_2_1_25,"E-Ei, garoto. Você tá com problema? Pode me pedir se precisar de ajuda."
Sub1_Rephy_2_1_26,"Não sou garoto! Eu sou Rephy, sábio da Tribo Tamiana!"
Sub1_Rephy_2_1_27,"Oh! Perdão, sábio. Pode perguntar pra mim, em vez dela. Eu posso ajudar."
Sub1_Rephy_2_1_28,"Quem é a sábia aqui? Onde posso encontrar com ela?"
Sub1_Rephy_2_1_29,"Sábia? Tem uma sábia em Orvel? Uhm... Talvez eu lembre algo assim... Talvez?"
Sub1_Rephy_2_1_30,"Olha, pequeno sábio. Vamos ajudar a descobrir quem ela é. Mas, por enquanto..."
Sub1_Rephy_2_1_31,"Deixa eu tocar no seu pelo fofinho!"
Sub1_Rephy_2_1_32,"Soltem! Não toquem no meu pelo! É estranho!"
Sub1_Rephy_2_1_33,"Tirem as mãos da minha cauda! Vocês são tão rudes!"
Sub1_Rephy_2_1_34,"Saiam! Hã? Quem é você?"
Sub1_Rephy_2_1_35,"Parem agora mesmo! Hã? E quem é você, moleque?"
Sub1_Rephy_2_1_36,"Você... Você é Tamiano. O que um Tamiano faz em Orvel?"
Sub1_Rephy_2_1_37,"Uhm? Você conhece a Tribo Tamiana. Uau! Que bom conhecê-lo!"
Sub1_Rephy_2_1_38,"É, bem... Por que está falando comigo desse jeito? Sou um adulto, não um dos seus amigos moleques."
Sub1_Rephy_2_1_39,"“MELDELS”! Olha como eles falam! Estão ainda mais adoráveis agora!"
Sub1_Rephy_2_1_40,"Não podemos falar aqui. É melhor sair de perto dessa gente."
Sub1_Rephy_2_1_41,"Uhm... Mas a dobra de espaço-tempo... Não é exatamente segura... O que devo fazer?"
Sub1_Rephy_2_1_42,"Lá está ele! Você, criatura cabeluda! Pare aí mesmo! O quê? E você trouxe um parceiro? Parados, os dois!"
Sub1_Rephy_2_1_43,"Ei, garoto... O que você andou fazendo?"
Sub1_Rephy_2_1_44,"Não sou garoto. Meu nome é Rephy. Sábio Rephy."
Sub1_Rephy_2_1_45,"Tudo bem, Rephy. Precisamos sair daqui, já!"
Sub1_Rephy_2_1_46,"Por favor... Tomara que a dobra de espaço-tempo funcione!"
Sub1_Rephy_2_1_47,"O que houve? Aonde eles foram? Sumiram..."
Sub1_Rephy_2_1_48,"Ha ha ha... É melhor eu segui-los. Aqueles dois podem me render algum dinheiro! He he!"
Sub1_Rephy_2_2_1,"Eeeeita!"
Sub1_Rephy_2_2_2,"Ai, que dor! Uhm? Onde estamos?"
Sub1_Rephy_2_2_3,"Esse cheiro nojento... São almas escuras! Muitas delas!"
Sub1_Rephy_2_2_4,"Ai, minhas costas. Uhm... Aqui é... É o Labirinto Subterrâneo! Em que tempo estamos? Vejamos... Parece que o tempo não mudou."
Sub1_Rephy_2_2_5,"Aquele cara me disse para usar isso em emergências, mas só funciona no espaço, não no espaço-tempo!"
Sub1_Rephy_2_2_6,"(Balbucia) Ele me usou pra testar as tralhas experimentais dele de novo. Que amigo. Você me paga... Nyx."
Sub1_Rephy_2_2_7,"Ei! Urso vermelho! Aonde vamos agora?"
Sub1_Rephy_2_2_8,"Já disse, não fale comigo como se eu fosse um dos seus amigos moleques! E meu nome é Oddy. Sou um redpur, não um urso vermelho... Ah, esqueça."
Sub1_Rephy_2_2_9,"Ei, Oddy! Vamos sair daqui! Tem muitas almas escuras aqui, e é tão assustador!"
Sub1_Rephy_2_2_10,"Rephy, quantos anos você tem? Sabe que você tem que chamar os homens mais velhos de “senhor”, não é?"
Sub1_Rephy_2_2_11,"Tenho 14!"
Sub1_Rephy_2_2_12,"Quê? Mas um Tamiano de 14 anos é criança ainda! Olha, eu vivi centenas de anos..."
Sub1_Rephy_2_2_13,"Uhm... Talvez eu não devesse estar discutindo assim com uma criança. Seja como for, me chama de senhor. Senhor Oddy!"
Sub1_Rephy_2_2_14,"Ok, Tio Oddy!"
Sub1_Rephy_2_2_15,"O quê? Tio Oddy?"
Sub1_Rephy_2_2_16,"Não gosto de dizer “senhor”. Prefiro tio! Agora vamos sair logo daqui!"
Sub1_Rephy_2_2_17,"Ugh... Faça como quiser. Tio Oddy vai também."
Sub1_Rephy_2_3_1,"Ei. Por onde vamos pra sair daqui?"
Sub1_Rephy_2_3_2,"Vejamos. Se aqui é o Labirinto Real Subterrâneo, vamos por aqui."
Sub1_Rephy_2_3_3,"Eu vim aqui há dois dias, então esse deve ser o caminho. *Hem-hem*"
Sub1_Rephy_2_3_4,"Uau! Ok, então vou confiar em você, tio Oddy."
Sub1_Rephy_2_4_1,"Aqui é o Subterrâneo Real, mas por que há tantos demônios aqui?"
Sub1_Rephy_2_4_2,"Você não devia perguntar coisas assim tão sem cuidado, Rephy."
Sub1_Rephy_2_4_3,"Uhm, mas talvez seja compreensível que uma criança não saiba."
Sub1_Rephy_2_4_4,"Tio Oddy! Sabe mesmo o caminho pra sair?"
Sub1_Rephy_2_4_5,"C-Claro. Eu disse que estava aqui. Então... Venha, podemos ir reto por aqui. Talvez..."
Sub1_Rephy_2_4_6,"Uhm... Esse não parece ser o caminho."
Sub1_Rephy_2_5_1,"Urgh... Demônios... Muitas almas escuras. Nós vamos morrer?"
Sub1_Rephy_2_5_2,"Pare de bobagem! Ninguém vai morrer aqui! Tenho um senso de direção ruim, mas sei o caminho para sair... Ugh."
Sub1_Rephy_2_5_3,"..................................."
Sub1_Rephy_2_5_4,"..................................."
Sub1_Rephy_2_5_5,"Não se preocupe... Eu guio sua alma até a Estrela Azul antes de partir."
Sub1_Rephy_2_5_6,"Pare! Você não devia desistir tão rápido!"
Sub1_Rephy_2_5_7,"Tarã! Finalmente, suas preces foram atendidas! Então, vocês estão em algum perigo mortal?"
Sub1_Rephy_2_5_8,"Deixem com a Requina. Eu vou salvá-los... por um preço razoável! Ha ha!"
Sub1_Rephy_2_5_9,"Hã? Que... Que preço? E quanto seria isso?"
Sub1_Rephy_2_5_10,"Seria... *Sussurra*"
Sub1_Rephy_2_5_11,"O quê? Mas isso é muito caro!"
Sub1_Rephy_2_5_12,"Não! Bem, não se preocupem. Em vez de dinheiro, vocês têm algo pra mim."
Sub1_Rephy_2_5_13,"Mas vocês devem fazer isso por mim, não importa o que seja! Certo?"
Sub1_Rephy_2_5_14,"Ok! Combinado! Você vai nos ajudar a lutar?"
Sub1_Rephy_2_5_15,"Não concorde tão rápido!"
Sub1_Rephy_2_5_16,"Mas... Mas não temos opção. Estamos prestes a morrer. Tudo bem. Concordo!"
Sub1_Rephy_2_5_17,"He he he! Muito bem! Temos um acordo!"
Sub1_Rephy_2_5_18,"Então, vamos sair desse labirinto!"
Sub1_Rephy_2_6_1,"Venham! Venham aqui! Vocês nunca viram um Muhroom como esse, não é?"
Sub1_Rephy_2_6_2,"É tóxico o bastante pra levar uma Mantícora pra Estrela Azul de uma vez!"
Sub1_Rephy_2_6_3,"Bem-vindo..."
Sub1_Rephy_2_6_4,"O que tão fazendo? Vocês precisam se dedicar pra promover esse negócio. Esse é nosso acordo!"
Sub1_Rephy_2_6_5,"Se não conseguir vender 5 vezes mais do que eu vendo em um dia, o acordo se estende por mais 5 dias! He he!"
Sub1_Rephy_2_6_6,"Bem-vindo! Você pode encontrar todo tipo de veneno aqui!"
Sub1_Rephy_2_6_7,"Um Redpur como eu entende bem! Venha nos visitar!"
Sub1_Rephy_2_6_8,"Uau! Maravilha, Tio Oddy!"
Sub1_Rephy_2_6_9,"Rephy também vai dar seu melhor! Lâmpada de Deus, acenda!"
Sub1_Rephy_2_6_10,"Olha... Não são aqueles fofos que estavam na praça?"
Sub1_Rephy_2_6_11,"Oh! É mesmo! Acho que são os mascotes daquela loja!"
Sub1_Rephy_2_6_12,"Veneno? Há algum veneno que mate demônios?"
Sub1_Rephy_2_6_13,"Oh! Claro, temos sim! Entre, entre! Atendimento por ordem de chegada pros 50 primeiros na fila!"
Sub1_Rephy_2_6_14,"Você pode fazer carinho nos mascotes da loja por 1 min!"
Sub1_Rephy_2_6_15,"Mas o quê?!"
Sub1_Rephy_2_6_16,"Eu! Cheguei primeiro! Eu! Eu primeiro!"
Sub1_Rephy_2_6_17,"Ok, ok. Em fila, por favor!"
Sub1_Rephy_2_6_18,".........................................................."
Sub1_Rephy_2_6_19,"Por favor... Salve-me..."
Sub1_Rephy_2_6_20,"780... 890... 1.300... Ok! Vocês dois se saíram muito bem hoje!"
Sub1_Rephy_2_6_21,"Hoje as vendas foram 10 vezes maiores que o normal! Uhul! Quem sabe vocês trabalham meio período pra mim?"
Sub1_Rephy_2_6_22,"Ha ha... Ainda estamos vivos?"
Sub1_Rephy_2_6_23,"Sim... Tio Oddy, sua alma não foi pra Ponte Estelar."
Sub1_Rephy_2_6_24,"Ah, não interessa que não queiram! Ei! Tomem aqui! É a comissão de vocês!"
Sub1_Rephy_2_6_25,"Nós raposos sempre pagamos pela ajuda que a gente recebe. Graças a vocês, eu faturei muito."
Sub1_Rephy_2_6_26,"Uhm, eu devo fechar a loja agora. Nossos clientes costumeiros devem estar por aí a essa hora."
Sub1_Rephy_2_6_27,"Bem, talvez a gente se encontre de novo alguma hora dessas. Ah, e me avisem se quiserem trabalhar meio período pra mim! Tchau!"
Sub1_Rephy_2_6_28,"Uhm... Ela saiu tão rápido, até parece que trabalhar pra ela foi como um sonho."
Sub1_Rephy_2_6_29,"Vejamos. Ah! Essa comissão até que é um bom dinheiro!"
Sub1_Rephy_2_6_30,"........................................."
Sub1_Rephy_2_6_31,"Uhm? Rephy, tem algo errado?"
Sub1_Rephy_2_6_32,"Eu... quero cumprir minha primeira missão como guia espiritual."
Sub1_Rephy_2_6_33,"Mas eu não encontrei a sábia ainda. Nosso líder me disse que a sábia estava em Orvel, mas todo mundo aqui é esquisito."
Sub1_Rephy_2_6_34,"Uma sábia em Orvel? Sábia, hein... Tá falando da Lorraine?"
Sub1_Rephy_2_6_35,"Ah! Isso! Lorraine! Acho que é esse o nome!"
Sub1_Rephy_2_6_36,"Por que tá procurando por ela em Orvel? Você deve ir é pra Floresta de Elidora, onde moram os elfos. Ah, garoto!"
Sub1_Rephy_2_6_37,"Então a sábia não tá em Orvel? Tenho que ir pra Elidora, então."
Sub1_Rephy_2_6_38,"Todos os Tamianos são tapados como você?"
Sub1_Rephy_2_6_39,"Hein? Sei lá. Mas nosso líder me disse pra ficar atento e de olho aberto."
Sub1_Rephy_2_6_40,"Seu líder... deve ser um cara muito paciente."
Sub1_Rephy_2_6_41,"Com licença, esta loja de venenos já fechou?"
Sub1_Rephy_2_6_42,"................................................................"
Sub1_Rephy_2_6_43,"Lorraine, o que tá fazendo aqui?"
Sub1_Rephy_2_6_44,"Oh, essa é a Lorraine! Uau! A sábia tá em Orvel! Rephy tinha razão afinal!"
Sub1_Rephy_2_6_45,"Oddy? Quanto tempo. Como tem passado? Passei aqui para comprar uns venenos."
Sub1_Rephy_2_6_46,"O veneno feito pelo alquimista daqui é muito eficaz para matar demônios."
Sub1_Rephy_2_6_47,"Este é... um Tamiano... ao seu lado?"
Sub1_Rephy_2_6_48,"Sim! Sou o Rephy! Sou um Guia Espiritual!"
Sub1_Rephy_2_6_49,"Então, você é um sábio abençoado pela Rainha de Estrela Azul. Eu sou Lorraine, a Sábia Elfa. É uma honra conhecê-lo."
Sub1_Rephy_2_6_50,"Espere! Esse garoto... É mesmo tão bom assim?"
Sub1_Rephy_2_6_51,"Hem-hem! Rephy sempre foi bom! Certo, Sábia Lorraine! Ah! Onde ficam as Colinas Nebulosas?"
Sub1_Rephy_2_6_52,"Eu tenho que ir lá iluminar o caminho das almas perdidas com essa lâmpada!"
Sub1_Rephy_2_6_53,"Colinas Nebulosas... Restam dois lugares assim neste reino."
Sub1_Rephy_2_6_54,"Planícies de Galluah e Montanha Ogria. Entretanto, são lugares completamente escuros, sem nenhuma luz estelar... Talvez você encontre demônios lá."
Sub1_Rephy_2_6_55,"Não sei dizer... se as Colinas Nebulosas são seguras."
Sub1_Rephy_2_6_56,"Tudo bem! Rephy vai lá verificar! Qual Colina Nebulosa é a mais próxima?"
Sub1_Rephy_2_6_57,"De Orvel? A das Planícies de Galluah é mais próxima."
Sub1_Rephy_2_6_58,"Mas, como eu disse, lá está cheio de almas escuras... Não haverá nenhuma alma de luz para ajudá-lo."
Sub1_Rephy_2_6_59,"Rephy é forte! Não importa o quão escuro seja, eu vou guiar as almas com esta lâmpada."
Sub1_Rephy_2_6_60,"Lorraine... Pela minha experiência com o garoto, você não vai conseguir convencê-lo."
Sub1_Rephy_2_6_61,"Então... Que as Colinas Nebulosas sejam iluminadas com as bênçãos da Estrela Azul sem reveses."
Sub1_Rephy_2_6_62,"Cuidado com a escuridão, Guia Espiritual."
Sub1_Rephy_2_6_63,"Sim! Obrigado! Adeus, pessoal! Rephy tá indo agora!"
Sub1_Rephy_2_6_64,"Saindo assim? Para um animal híbrido, você até que tem foco. Uhm, venha aqui um minutinho!"
Sub1_Rephy_2_6_65,"Ai! Isso dói! Tio Oddy! Por que arrancou pelo da minha cauda?"
Sub1_Rephy_2_6_66,"Espere por mim! E eu preciso do seu pelo pra poder te encontrar com a minha magia de tempo!"
Sub1_Rephy_2_6_67,"Hoje eu fiz você perder tempo, levando você pro labirinto."
Sub1_Rephy_2_6_68,"Não gosto de dever nada a ninguém. Eu vou te retribuir pelo tempo que perdeu."
Sub1_Rephy_2_6_69,"Uau! Então, vamos nos ver de novo, né?"
Sub1_Rephy_2_6_70,"Sim, Rephy. Então se cuide. E se chamar meu nome quando estiver em perigo..."
Sub1_Rephy_2_6_71,"Tudo bem! Vou nessa! Tchau, Tio Oddy! Tchau, Sábia!"
Sub1_Rephy_2_6_72,"Garoto... Você não consegue parar de me tratar como seus amiguinhos moleques, né? Ha ha ha!"
Sub1_Rephy_2_6_73,"Mas... O que exatamente é você, Tio Oddy?"
Sub1_Rephy_2_6_74,"Faça-me um favor: só esqueça isso, sim?"
Sub1_Rephy_3_1_1,"*Funga* Sinto um cheiro nojento... Só tem almas escuras aqui."
Sub1_Rephy_3_1_2,"Eu devo encontrar as Colinas Nebulosas por aqui... Mas não sei exatamente onde!"
Sub1_Rephy_3_1_3,"Ah, é! Vou perguntar pra Lâmpada de Deus! Onde estão as Colinas?"
Sub1_Rephy_3_1_4,"Uau! Lá! Vamos juntos!"
Sub1_Rephy_3_1_5,"............???????"
Sub1_Rephy_3_2_1,"Uhm? Sinto um cheiro vindo de algum lugar. Rephy tomou banho faz só 3 meses... Será que é meu?"
Sub1_Rephy_3_2_2,"Rephy... fedendo? Não! Eu tenho cheiro bom!"
Sub1_Rephy_3_2_3,"Esse cheiro nojento... São os demônios!"
Sub1_Rephy_3_3_1,"Eca... Muitos demônios... Me sinto mal. Almas da luz, ajudem!"
Sub1_Rephy_3_3_2,"Não tem ninguém aqui... Sem almas da luz pra ajudar o Rephy..."
Sub1_Rephy_3_3_3,"Ah, não! Alguém deve vir!"
Sub1_Rephy_3_3_4,"Quem... Quem me... Chamou..."
Sub1_Rephy_3_3_5,"Hã? Quem é você?"
Sub1_Rephy_3_3_6,"Jane... Gray..."
Sub1_Rephy_3_4_1,"Quem... É você? Eu... Só chamei as almas da luz."
Sub1_Rephy_3_4_2,"Mas... Tem cheiro de demônios aí..."
Sub1_Rephy_3_4_3,"Eu sou Jane... Sua voz... Eu ouvi na minha cabeça..."
Sub1_Rephy_3_4_4,"(Que estranho... Eu sinto cheiro de demônio com certeza... Mas tem uma energia muito fraca das almas da luz...)"
Sub1_Rephy_3_4_5,"Perigoso... Volte! Devemos nos livrar dos demônios!"
Sub1_Rephy_3_5_1,"Você não está... ferido?"
Sub1_Rephy_3_5_2,"(Não sei se ela é uma alma da luz... Mas em todo caso, ela salvou minha vida...)"
Sub1_Rephy_3_5_3,"Não! Graças à sua ajuda! Eu sou Rephy! Você conhece a Tribo Tamiana?"
Sub1_Rephy_3_5_4,"Tribo Tamiana... Eu... Não sei muitas coisas..."
Sub1_Rephy_3_5_5,"Não faço ideia do que gosto, ou se tenho família... Não sei nada."
Sub1_Rephy_3_5_6,"Uhm? Mas você acabou de me dizer que é Jane Gray."
Sub1_Rephy_3_5_7,"Esse é um ótimo nome!"
Sub1_Rephy_3_5_8,"Jane... Você acha mesmo?"
Sub1_Rephy_3_5_9,"Sim! Sim! E você luta muito bem! Eu nunca vi ninguém tão forte quanto a Jane!"
Sub1_Rephy_3_5_10,"Incrível!"
Sub1_Rephy_3_5_11,"Agora eu sei... Que Jane é maravilhosa e incrível..."
Sub1_Rephy_3_5_12,"Mas... Eu ainda quero saber... Quem eu sou..."
Sub1_Rephy_3_5_13,"Ah... Você perdeu sua memória?"
Sub1_Rephy_3_5_14,"Se sua alma da luz fosse mais forte... Eu poderia ajudar."
Sub1_Rephy_3_5_15,"Mas por que você tá sozinha nesse lugar assustador? Você não tem amigos?"
Sub1_Rephy_3_5_16,"Tinha um, mas ele sumiu de repente... Disse que surgiu algo interessante..."
Sub1_Rephy_3_5_17,"Me disseram que esse lugar era... Minha casa. Viemos aqui juntos, na esperança de que algo fosse me fazer lembrar..."
Sub1_Rephy_3_5_18,"Essa pessoa é má! Se vocês vieram juntos, essa pessoa não devia ter abandonado você!"
Sub1_Rephy_3_5_19,"....... Ah... Não era uma pessoa... Era um demônio..."
Sub1_Rephy_3_5_20,"Hã? Um demônio?"
