KEY,"French"
Sub1_Prisila_1_1_30,"La femme ne savait pas quoi faire"
Sub1_Prisila_1_1_31,"alors que la fille pleurait de soulagement."
Sub1_Prisila_1_1_32,"Sans un mot, elle tendit les bras et la serra contre elle."
Sub1_Prisila_1_1_33,"Elle était aussi petite que le son de ses pleurs était ténu."
Sub1_Prisila_1_1_34,"C'est bon. Je serai toujours là."
Sub1_Prisila_2_1_1,"Argh..."
Sub1_Prisila_2_1_2,"La créature maléfique poussa un cri déchirant"
Sub1_Prisila_2_1_3,"alors que son sang répugnant et collant giclait vers le ciel."
Sub1_Prisila_2_1_4,"Le sang écarlate éclaboussa la lame immaculée de sa hallebarde."
Sub1_Prisila_2_1_5,"À votre avis, quel type d'officiers faut-il dans l'armée ?"
Sub1_Prisila_2_1_6,"Ceux qui ne pensent pas par eux-mêmes."
Sub1_Prisila_2_1_7,"Ceux qui ne se considèrent pas comme des individus."
Sub1_Prisila_2_1_8,"Et vous, quel type de soldat êtes-vous ?"
Sub1_Prisila_2_1_9,"Quelqu'un qui pense par elle-même."
Sub1_Prisila_2_1_10,"Quelqu'un qui a des croyances."
Sub1_Prisila_2_1_11,"Quelqu'un qui se considère comme un individu avec une opinion bien arrêtée."
Sub1_Prisila_2_1_12,"Et quelqu'un qui mettra tout le monde en danger."
Sub1_Prisila_2_1_13,"Lieutenant Priscilla, voilà ce que je vois en vous."
Sub1_Prisila_2_1_14,"C'est votre choix."
Sub1_Prisila_2_1_15,"Choisissez comment vous allez emprunter cette voie difficile."
Sub1_Prisila_2_1_16,"Est-ce pour vous-même ou pour ceux qui vous suivent ?"
Sub1_Prisila_2_1_17,"Vermines..."
Sub1_Prisila_2_1_18,"Oh. La voilà."
Sub1_Prisila_2_1_19,"Commandant, ici !"
Sub1_Prisila_2_1_20,"De loin, les soldats firent signe à Priscilla."
Sub1_Prisila_2_1_21,"Certains étaient allongés au sol, épuisés, ou bien"
Sub1_Prisila_2_1_22,"s'occupaient de leurs camarades blessés."
Sub1_Prisila_2_1_23,"D'autres creusaient des tombes pour les trépassés."
Sub1_Prisila_2_1_24,"C'est la tombe de qui ?"
Sub1_Prisila_2_1_25,"Erox."
Sub1_Prisila_2_1_26,"Les corbeaux se repaissaient des cadavres si on ne les enterrait pas bien profond."
Sub1_Prisila_2_1_27,"Il y avait des dizaines de sépultures comme celle-ci, abritant les corps de soldats"
Sub1_Prisila_2_1_28,"que j'avais promis de ramener chez eux."
Sub1_Prisila_2_1_29,"La mort n'était pas rare."
Sub1_Prisila_2_1_30,"Au départ, ma troupe comptait environ 80 soldats,"
Sub1_Prisila_2_1_31,"mais les batailles incessantes avaient diminué leur nombre,"
Sub1_Prisila_2_1_32,"car aucun renfort n'était venu l'épauler."
Sub1_Prisila_2_1_33,"Nous étions envoyés de péril en péril,"
Sub1_Prisila_2_1_34,"mettant sans cesse nos vies en danger."
Sub1_Prisila_2_1_35,"Nous étions censés combattre pour conquérir,"
Sub1_Prisila_2_1_36,"mais, en réalité, nous nous battions pour survivre."
Sub1_Prisila_2_1_37,"Est-ce que tout le monde va bien ?"
Sub1_Prisila_2_1_38,"À votre avis ? Bien sûr que oui."
Sub1_Prisila_2_1_39,"Nous sommes les vétérans de centaines de batailles."
Sub1_Prisila_2_1_40,"C'était une réponse si joyeuse"
Sub1_Prisila_2_1_41,"que je ne sus que répondre"
Sub1_Prisila_2_1_42,"et je me contentai de les regarder."
Sub1_Prisila_2_1_43,"Le soldat qui venait de lui répondre"
Sub1_Prisila_2_1_44,"était blessé lui aussi, la tête couverte de bandages."
Sub1_Prisila_2_1_45,"On dirait que votre ego a grandi plus vite que vos talents."
Sub1_Prisila_2_1_46,"Ah ah, sans blague."
Sub1_Prisila_2_1_47,"Les soldats se grattèrent la tête en s'esclaffant,"
Sub1_Prisila_2_1_48,"mais j'eus un pincement au cœur."
Sub1_Prisila_2_1_49,"Cet endroit est pire que tous ceux où nous avons déjà combattu."
Sub1_Prisila_2_1_50,"J'ai toujours peur que ces choses surgissent de nulle part."
Sub1_Prisila_2_1_51,"Tu sais, comme cette fois, il y a cent ans..."
Sub1_Prisila_2_1_52,"Eh ! Nous porte pas maheur !"
Sub1_Prisila_2_1_53,"Baaaaam !"
Sub1_Prisila_2_1_54,"Une longue sonnerie de trompette,"
Sub1_Prisila_2_1_55,"puis deux autres très rapprochées, suivies d'une dernière, plus longue."
Sub1_Prisila_2_1_56,"C'est le signal que l'ennemi est arrivé. En force."
Sub1_Prisila_2_1_57,"Ah, c'est pas vrai ! Tu nous as porté malheur !"
Sub1_Prisila_2_1_58,"Tu crois que c'est de ma faute ?"
Sub1_Prisila_2_1_59,"L'attaque est inattendue."
Sub1_Prisila_2_1_60,"Les reconnaissances précédentes"
Sub1_Prisila_2_1_61,"n'avaient rien trouvé qui laisse présager un tel assaut."
Sub1_Prisila_2_1_62,"Cependant,"
Sub1_Prisila_2_1_63,"j'aurais dû deviner ce qui se passait."
Sub1_Prisila_2_1_64,"C'était intentionnel."
Sub1_Prisila_2_1_65,"Délibéré..."
Sub1_Prisila_2_1_66,"J'entendis sa voix dans ma tête."
Sub1_Prisila_2_1_67,"La voix arrogante de celui qui me regardait de haut."
Sub1_Prisila_2_1_68,"Eh bien, il n'y a pas de problèmes avec vos soldats, ils obéissent à vos ordres."
Sub1_Prisila_2_1_69,"N'attendez pas de renforts de notre part."
Sub1_Prisila_2_1_70,"Nous n'avons pas de temps à perdre avec une traîtresse."
Sub1_Prisila_2_1_71,"Dès le départ, il nous a envoyés ici en espérant que nous y mourions tous..."
Sub1_Prisila_2_1_72,"Bon sang, ces choses vont-elles enfin cesser d'arriver ?"
Sub1_Prisila_2_1_73,"Les soldats brossèrent la poussière de leurs jambières en se levant,"
Sub1_Prisila_2_1_74,"mais leurs mains tremblaient légèrement."
Sub1_Prisila_2_1_75,"Priscilla se tint devant eux,"
Sub1_Prisila_2_1_76,"et commença à parler d'une voix douce."
Sub1_Prisila_2_1_77,"Merci pour tout ce que vous avez fait."
Sub1_Prisila_2_1_78,"Que dites-vous ?"
Sub1_Prisila_2_1_79,"Vous devez vous ressaisir."
Sub1_Prisila_2_1_80,"Est-ce qu'elle se sent mal parce qu'elle est couverte de sang ?"
Sub1_Prisila_2_1_81,"Je sais, je n'aime pas le sang de ces démons non plus."
Sub1_Prisila_2_1_82,"Je crois que j'ai de la fièvre."
Sub1_Prisila_2_1_83,"Eh, arrête de bavarder et va nous chercher de l'eau."
Sub1_Prisila_2_1_84,"J'ai l'impression qu'ils sont nombreux cette fois."
Sub1_Prisila_2_1_85,"Ils ne posent pas de problème, tant qu'on ne fait rien de stupide."
Sub1_Prisila_2_1_86,"Ah ah. J'en connais un dont l'ego surpasse le talent !"
Sub1_Prisila_2_1_87,"..."
Sub1_Prisila_2_1_88,"Commandant, ici, de l'eau."
Sub1_Prisila_2_1_89,"Merci."
Sub1_Prisila_2_1_90,"Priscilla se versa de l'eau sur la tête pour rincer le sang."
Sub1_Prisila_2_1_91,"Le liquide dégoulina le long de ses cheveux et dans son cou,"
Sub1_Prisila_2_1_92,"révélant sa peau blanche."
Sub1_Prisila_2_1_93,"Waouh..."
Sub1_Prisila_2_1_94,"Priscilla avait l'apparence d'une déesse incarnée sur le champ de bataille."
Sub1_Prisila_2_1_95,"Pas d'inquiétude, tout ira bien."
Sub1_Prisila_3_1_1,"!?"
Sub1_Prisila_3_1_2,"Des alliés ?"
Sub1_Prisila_3_1_3,"Avancez ! Ce ne sont pas..."
Sub1_Prisila_3_1_4,"Grrrr."
Sub1_Prisila_3_1_5,"Gugh !"
Sub1_Prisila_3_1_6,"Qu-Que se passe-t-il ?"
Sub1_Prisila_3_1_7,"Kwah !"
Sub1_Prisila_3_1_8,"Clang !"
Sub1_Prisila_3_1_9,"Kuh !"
Sub1_Prisila_3_2_1,"Un survivant ?"
Sub1_Prisila_3_2_2,"Poussez-vous, vous êtes dans le passage."
Sub1_Prisila_3_2_3,"!?"
Sub1_Prisila_3_2_4,"Poussez-vous, vous êtes dans le passage."
Sub1_Prisila_3_2_5,"..."
Sub1_Prisila_3_3_1,"Elle les avait enterrés"
Sub1_Prisila_3_3_2,"afin qu'ils ne soient pas picorés par les corbeaux."
Sub1_Prisila_3_3_3,"Tout en leur promettant de revenir un jour,"
Sub1_Prisila_3_3_4,"Priscilla les avait tous enterrés."
Sub1_Prisila_3_3_5,"Étaient-ce vos hommes ?"
Sub1_Prisila_3_3_6,"Bon, c'était une question stupide."
Sub1_Prisila_3_3_7,"C'est le projet Chevaliers maléfiques."
Sub1_Prisila_3_3_8,"Je sais."
Sub1_Prisila_3_3_9,"Vous savez ?"
Sub1_Prisila_3_3_10,"Je vois. Donc, ils ont fait cela pour vous réduire au silence."
Sub1_Prisila_3_3_11,"(Une hallebarde géante... C'est donc la Tempête d'Orvelia. Comme elle est jeune...)"
Sub1_Prisila_3_3_12,"Je ne vous demanderai pas comment vous le savez."
Sub1_Prisila_3_3_13,"Mais dites-moi tout ce que vous savez."
Sub1_Prisila_3_3_14,"Pourquoi le ferais-je ?"
Sub1_Prisila_3_3_15,"Cela continuera de se produire."
Sub1_Prisila_3_3_16,"D'abord dans de grandes batailles où tout le monde peut perdre la vie,"
Sub1_Prisila_3_3_17,"puis dans des petits combats,"
Sub1_Prisila_3_3_18,"et ensuite partout. Leur seul but est de prendre des vies."
Sub1_Prisila_3_3_19,"À la fin, vous devrez lever l'épée contre ceux que vous aviez juré de protéger."
Sub1_Prisila_3_3_20,"Je suis sûr que vous en êtes consciente."
Sub1_Prisila_3_3_21,"..."
Sub1_Prisila_3_3_22,"Qui êtes-vous ?"
Sub1_Prisila_3_3_23,"Le savoir ne vous apportera rien. Alors ne le demandez pas."
Sub1_Prisila_3_3_24,"Je n'avais jamais vu une telle arme, dans toutes mes années de service."
Sub1_Prisila_3_3_25,"C'est un ami excentrique qui l'a créée, pour faire une expérience."
Sub1_Prisila_3_3_26,"Et ce costume... Êtes-vous de l'empire ?"
Sub1_Prisila_3_3_27,"..."
Sub1_Prisila_3_3_28,"Abandonnez vos idées de vengeance. Une seule personne ne fera pas la différence."
Sub1_Prisila_3_3_29,"N'êtes-vous pas seul, vous aussi ?"
Sub1_Prisila_3_3_30,"Les humains qui n'ont rien à perdre sont différents..."
Sub1_Prisila_3_3_31,"Moi aussi, j'ai perdu tout ce à quoi je tenais."
Sub1_Prisila_3_3_32,"Non, vous et moi sommes différents. Vous faites partie des gens doués pour protéger."
Sub1_Prisila_3_3_33,"..."
Sub1_Prisila_3_3_34,"Vous savez que l'armée n'interviendra pas ici, n'est-ce pas ?"
Sub1_Prisila_3_3_35,"Je n'attends plus rien de ces salauds."
Sub1_Prisila_3_3_36,"Eh. Parfait."
Sub1_Prisila_3_3_37,"Cet endroit leur sert déjà de laboratoire."
Sub1_Prisila_3_3_38,"Je vais vous montrer par où partir. Prenez vos hommes et quittez ce lieu."
Sub1_Prisila_3_3_39,"Par contre, vous devrez me dire tout ce que vous savez sur les Chevaliers maléfiques."
Sub1_Prisila_3_3_40,"Je lui ai tout dit,"
Sub1_Prisila_3_3_41,"tout ce que j'avais vu et entendu,"
Sub1_Prisila_3_3_42,"comment j'avais découvert l'injustice qui sévissait dans l'armée,"
Sub1_Prisila_3_3_43,"et comment mes hommes et moi nous étions retrouvés dans une situation mortelle."
Sub1_Prisila_3_3_44,"L'homme écouta mon histoire en silence."
Sub1_Prisila_3_3_45,"Ensuite, après avoir donné une simple réponse à ma dernière question,"
Sub1_Prisila_3_3_46,"il disparut sur le champ de bataille."
Sub1_Prisila_3_3_47,"J'aurai ma revanche"
Sub1_Prisila_3_3_48,"et ceux qui ont pris mon monde en paieront le prix."
Sub1_Prisila_3_3_49,"Le tribunal déclare la prévenue coupable d'abus d'autorité"
Sub1_Prisila_3_3_50,"en vertu de la Clause 1, Section 23 du Code militaire, pour avoir forcé ses soldats au combat."
Sub1_Prisila_3_3_51,"Le tribunal déclare également la prévenue coupable de sédition"
Sub1_Prisila_3_3_52,"en vertu des articles de sécurité nationale, Clause 2, Section 3 du Code militaire,"
Sub1_Prisila_3_3_53,"pour avoir conspiré avec l'ennemi dans le but de semer la discorde dans l'armée."
Sub1_Prisila_3_3_54,"Lieutenant Priscilla, le seul châtiment approprié serait la mort,"
Sub1_Prisila_3_3_55,"mais, en reconnaissance des victoires que vous avez apportées au pays"
Sub1_Prisila_3_3_56,"et des regrets que vous avez marqués en abandonnant votre titre,"
Sub1_Prisila_3_3_57,"sans compter la clémence du roi Veroglance II d'Orvelia,"
Sub1_Prisila_3_3_58,"vous serez déchue de toute autorité et bannie du pays."
Sub1_Prisila_4_1_1,"Des années se sont écoulées depuis le sacrifice du roi Kyle, depuis que l'Épée sacrée de la déesse Lua"
Sub1_Prisila_4_1_2,"apporta la victoire aux humains face aux démons,"
Sub1_Prisila_4_1_3,"mais le pays sombre peu à peu dans la folie."
Sub1_Prisila_4_1_4,"Cette folie a poussé tout le monde à en vouloir à la vie d'une petite fille."
Sub1_Prisila_4_1_5,"Cette fille représente la seule chance de notre famille."
Sub1_Prisila_4_1_6,"Cette fille doit atteindre la Tour des Sorciers pour que nous puissions survivre."
Sub1_Prisila_4_1_7,"Oui, le pouvoir représente toujours un problème."
Sub1_Prisila_4_1_8,"Tap-tap-tap !"
Sub1_Prisila_4_1_9,"Claaang !"
Sub1_Prisila_4_1_10,"Clang !"
Sub1_Prisila_4_1_11,"Clang !"
Sub1_Prisila_4_2_1,"Kwaaaah !"
Sub1_Prisila_4_2_2,"L'ennemi semble avoir gagné en puissance depuis notre dernière rencontre."
Sub1_Prisila_4_2_3,"J'aurais dû pouvoir gérer la situation facilement,"
Sub1_Prisila_4_2_4,"mais j'avais même eu du mal à porter ma hallebarde."
Sub1_Prisila_4_2_5,"!?"
Sub1_Prisila_4_2_6,"Kuh... Kuh... Kwahhh !"
Sub1_Prisila_4_2_7,"Priscilla Le Aviutz ?"
Sub1_Prisila_4_2_8,"Et... hmm... un guerrier berserk ?"
Sub1_Prisila_4_2_9,"Kuh..."
Sub1_Prisila_4_2_10,"Le guerrier berserk a crié devant l'homme,"
Sub1_Prisila_4_2_11,"mais il n'a rien fait d'autre."
Sub1_Prisila_4_2_12,"Eh bien, il n'a pas pu."
Sub1_Prisila_4_2_13,"Une puissance écrasante ?"
Sub1_Prisila_4_2_14,"Une peur à faire trembler ses membres ?"
Sub1_Prisila_4_2_15,"Ça ne ressemblait pas à cela."
Sub1_Prisila_4_2_16,"On aurait dit que ses yeux perçaient la carapace extérieure,"
Sub1_Prisila_4_2_17,"observant en profondeur ce qui aurait dû rester caché."
Sub1_Prisila_4_2_18,"C'était le genre de regard sous lequel on se retrouve comme nu et sans forces."
Sub1_Prisila_4_2_19,"D'accord. Vous n'avez rien à faire avec moi. Partez."
Sub1_Prisila_4_2_20,"K-Kwah ?"
Sub1_Prisila_4_2_21,"Je vous dis que je n'ai pas creusé de trou."
Sub1_Prisila_4_2_22,"Je l'ai juste déplacé afin que nous ne soyons pas dérangés."
Sub1_Prisila_4_2_23,"Qui êtes-vous ?"
Sub1_Prisila_4_2_24,"Juste un sorcier ordinaire aimant voyager."
Sub1_Prisila_4_2_25,"Désolée, mais vous êtes le sorcier le plus étrange que j'aie jamais vu."
Sub1_Prisila_4_2_26,"Eh bien, si vous vous sentez menacée,"
Sub1_Prisila_4_2_27,"sachez que je ne suis pas là pour vous abattre."
Sub1_Prisila_4_2_28,"Dans ce cas, qu'est-ce qui vous amène ?"
Sub1_Prisila_4_2_29,"J'ai reçu une requête et je suis venu m'en charger."
Sub1_Prisila_4_2_30,"Ensuite, il sortit une petite enveloppe."
Sub1_Prisila_4_2_31,"Je pense que nous devrions nous occuper de ces gars-là avant de discuter."
Sub1_Prisila_4_2_32,"Regardez-moi la créature hideuse qu'ils ont envoyée."
Sub1_Prisila_4_2_33,"Un humain peut-il posséder tant de puissance ?"
Sub1_Prisila_4_2_34,"Je sais, je peux être très charmeur."
Sub1_Prisila_4_2_35,"Bon, revenons à nos moutons."
Sub1_Prisila_4_2_36,"L'enveloppe en papier de belle facture"
Sub1_Prisila_4_2_37,"et le joli sceau rouge apposé dessus indiquaient qu'il s'agissait du message d'un noble."
Sub1_Prisila_4_2_38,"C'était étrange, car je ne connaissais aucun noble"
Sub1_Prisila_4_2_39,"susceptible de m'écrire une lettre."
Sub1_Prisila_4_2_40,"..."
Sub1_Prisila_4_2_41,"Priscilla haussa les sourcils en lisant le message."
Sub1_Prisila_4_2_42,"Elle regarda l'homme dans les yeux."
Sub1_Prisila_4_2_43,"Qu'est-ce que c'est que ça ?"
Sub1_Prisila_4_2_44,"Je sais, mais c'est sérieux."
Sub1_Prisila_4_2_45,"Pas question."
Sub1_Prisila_4_2_46,"Tss, je pensais que vous accepteriez."
Sub1_Prisila_4_2_47,"..."
Sub1_Prisila_4_2_48,"Je sais que ça a l'air ridicule."
Sub1_Prisila_4_2_49,"Demander à un ancien officier d'Orvelia, l'une des plus jeunes à avoir été repérée par l'état-major, de travailler comme servante,"
Sub1_Prisila_4_2_50,"on dirait une mauvaise plaisanterie. Même si c'est la célèbre famille Daphnel d'Orvelia qui le demande..."
Sub1_Prisila_4_2_51,"Moi aussi, j'en serais resté sans voix."
Sub1_Prisila_4_2_52,"..."
Sub1_Prisila_4_2_53,"Eh bien, comme vous vous en doutez,"
Sub1_Prisila_4_2_54,"ce poste n'est qu'un mal nécessaire pour vous trouver au plus près de celle que vous devez protéger."
Sub1_Prisila_4_2_55,"Vous garderez l'individu le plus important pour le projet Chevaliers maléfiques, la source de tous nos ennuis."
Sub1_Prisila_4_2_56,"De plus, comme vous ferez partie de la famille Daphnel, ils auront plus de mal à se débarrasser de vous."
Sub1_Prisila_4_2_57,"C'est ridicule."
Sub1_Prisila_4_2_58,"Très bien. Je dirai à mon client que vous avez refusé."
Sub1_Prisila_4_2_59,"L'homme prit la lettre des mains de Priscilla, la brûla et se détourna."
Sub1_Prisila_4_2_60,"Allez, vivez donc votre vie de votre côté."
Sub1_Prisila_4_2_61,"Priscilla. Depuis combien de temps avez-vous quitté l'armée ?"
Sub1_Prisila_4_2_62,"Environ un mois ? Avez-vous réussi à trouver le repos au moins une nuit ?"
Sub1_Prisila_4_2_63,"..."
Sub1_Prisila_4_2_64,"Elle a 13 ans."
Sub1_Prisila_4_2_65,"... ?"
Sub1_Prisila_4_2_66,"L'adorable fille de la famille Daphnel..."
Sub1_Prisila_4_2_67,"Si la fille tombe entre leurs mains, le mana quasi infini qu'elle renferme sera drainé,"
Sub1_Prisila_4_2_68,"jusqu'à ce qu'elle meure."
Sub1_Prisila_4_2_69,"Un noble destin, mais tragique..."
Sub1_Prisila_4_2_70,"Un bref moment d'inattention, et cette jeune fille servira de sujet d'expérimentation jusqu'à sa mort."
Sub1_Prisila_4_2_71,"Nous n'avons pas de temps à perdre."
Sub1_Prisila_4_2_72,"Ils sont déjà en mouvement."
Sub1_Prisila_4_3_1,"Une brise apporte l'odeur du café chaud."
Sub1_Prisila_4_3_2,"Le soleil tape dur, ma dame."
Sub1_Prisila_4_3_3,"Un parasol de belle facture bloque les rayons du soleil."
Sub1_Prisila_4_3_4,"Je ne mourrai pas de chaud."
Sub1_Prisila_4_3_5,"Une jeune dame, ses cheveux blonds noués en chignon,"
Sub1_Prisila_4_3_6,"regarde sa servante, tandis que le soleil disparaît de sa vue."
Sub1_Prisila_4_3_7,"Une dame ne doit pas rester au soleil comme ça."
Sub1_Prisila_4_3_8,"Tss. Sermonneuse."
Sub1_Prisila_4_3_9,"Une dame ne doit pas parler ainsi."
Sub1_Prisila_4_3_10,"Humph !"
Sub1_Prisila_4_3_11,"Elle renifle,"
Sub1_Prisila_4_3_12,"mais on dirait une petite sœur gâtée, pleine de frustration envers sa grande sœur."
Sub1_Prisila_4_3_13,"Priscilla sourit doucement et contemple la jeune fille."
Sub1_Prisila_4_3_14,"Ma dame."
Sub1_Prisila_4_3_15,"Hmm ?"
Sub1_Prisila_4_3_16,"Je suis très heureuse en ce moment. Je souhaite rester à vos côtés aussi longtemps que possible."
Sub1_Prisila_4_3_17,"Bien sûr ! Vous resterez toujours avec moi, Priscilla !"
Sub1_Prisila_4_3_18,"Une dame ne doit pas s'exclamer trop fort."
Sub1_Prisila_4_3_19,"Sans blague !"
Sub1_Prisila_4_3_20,"Le sourire de Priscilla s'agrandit alors qu'elle écoute les jérémiades de la fille."
Sub1_Prisila_4_3_21,"Alors qu'elle contemple le soleil rouge et le ciel bleu,"
Sub1_Prisila_4_3_22,"elle repense au dernier moment où elle avait croisé l'homme à l'œil étrange."
Sub1_Prisila_4_3_23,"Je ne demanderai qu'une chose. Pourquoi moi ?"
Sub1_Prisila_4_3_24,"Parce que vous avez eu le courage de tout sacrifier pour défendre la justice."
Sub1_Prisila_4_3_25,"Qui s'en est rendu compte ?"
Sub1_Prisila_4_3_26,"Eh bien, ah ah..."
Sub1_Prisila_5_1_1,"Vous pouvez sortir, à présent."
Sub1_Prisila_5_1_2,"Je ne voulais pas vous interrompre durant cette importante conversation."
Sub1_Prisila_5_1_3,"Vous regagnez votre véritable forme à la pleine lune."
Sub1_Prisila_5_1_4,"Juste pour une journée."
Sub1_Prisila_5_1_5,"Je pourrai regagner mes pouvoirs dans quelques années."
Sub1_Prisila_5_1_6,"Vous voici donc. Cela signifie-t-il que vous avez quitté l'orphelinat des barbares"
Sub1_Prisila_5_1_7,"ou bien est-ce à cause des deux sœurs de la famille Shadow Hilt ?"
Sub1_Prisila_5_1_8,"On dirait que vous êtes au courant de tout ce qui se passe dans le monde."
Sub1_Prisila_5_1_9,"Eh bien, je suis d'une nature curieuse."
Sub1_Prisila_5_1_10,"Disons que je suis ici pour ces deux raisons. Je ne pensais pas vous voir, par contre."
Sub1_Prisila_5_1_11,"Vous devez savoir pourquoi je suis ici, n'est-ce pas ?"
Sub1_Prisila_5_1_12,"Quel homme étrange."
Sub1_Prisila_5_1_13,"Même moi, je ne comprends pas qui vous êtes."
Sub1_Prisila_5_1_14,"Vous n'êtes ni un ange ni un démon... Vous avez l'air humain, mais il y a quelque chose de bizarre en vous."
Sub1_Prisila_5_1_15,"Eh bien, j'espère que ça ne vous trouble pas trop."
Sub1_Prisila_5_1_16,"Ah ah. Je n'arrive même pas à deviner votre âge."
Sub1_Prisila_5_1_17,"J'imagine que vous avez vu ce qui s'est passé."
Sub1_Prisila_5_1_18,"Oui."
Sub1_Prisila_5_1_19,"La créature qui naquit de la sagesse des humains maudits et du sang des vôtres..."
Sub1_Prisila_5_1_20,"Le projet Chevaliers maléfiques."
Sub1_Prisila_5_1_21,"Certains de leurs plans vont à l'encontre des lois de la nature."
Sub1_Prisila_5_1_22,"La sagesse humaine est une richesse, mais aussi une malédiction."
Sub1_Prisila_5_1_23,"Ce fut la sagesse des humains, poussés par la cupidité, qui ouvrit le portail du monde des démons il y a cent ans."
Sub1_Prisila_5_1_24,"Les humains exploitèrent également la puissance des démons, ces prédateurs, afin de créer ces êtres répugnants."
Sub1_Prisila_5_1_25,"De tels humains ne devraient pas exister, ils s'opposent au cours normal de l'existence."
Sub1_Prisila_5_1_26,"Personne ne sait combien de fois les erreurs du passé sont condamnées à se répéter."
Sub1_Prisila_5_1_27,"Ne jouent-ils pas à Dieu en créant ainsi la vie ?"
Sub1_Prisila_5_1_28,"N'aviez-vous pas dit que vous n'étiez qu'un observateur il y a cent ans ?"
Sub1_Prisila_5_1_29,"C'est toujours le cas. J'évite toujours les problèmes."
Sub1_Prisila_5_1_30,"Dans le cas présent, je ne fais que livrer un message, comme on me l'a demandé."
Sub1_Prisila_5_1_31,"Je ne suis qu'un messager dans ce monde."
Sub1_Prisila_5_1_32,"Pour suivre l'ordre du monde, je réponds à ceux qui ont besoin de mes services."
Sub1_Prisila_5_1_33,"La fille que Priscilla Le Aviutz doit protéger joue un rôle crucial dans le projet Chevaliers maléfiques,"
Sub1_Prisila_5_1_34,"du fait de la quantité énorme de mana qui circule en son sein."
Sub1_Prisila_5_1_35,"Sans elle, il est impossible de produire des Chevaliers maléfiques en grande quantité,"
Sub1_Prisila_5_1_36,"ce qui les empêche de bouleverser l'équilibre du monde."
Sub1_Prisila_5_1_37,"Vous désirez à ce point rétablir l'équilibre du monde ?"
Sub1_Prisila_5_1_38,"Non. Ce que je désire, c'est laisser la nature reprendre sa voie. Et c'est clairement ce que je fais."
Sub1_Prisila_6_1_1,"Vous ne devriez pas répondre à une lettre si suspecte."
Sub1_Prisila_6_1_2,"Vous n'aviez pas à venir, ma dame. C'est moi qu'ils voulaient."
Sub1_Prisila_6_1_3,"Vos affaires sont mes affaires, Priscilla."
Sub1_Prisila_6_1_4,"Si cela date d'il y a quatre ans, cela me concerne aussi."
Sub1_Prisila_6_1_5,"Très bien. Mais s'il arrive quelque chose, restez derrière moi."
Sub1_Prisila_6_1_6,"Bon, c'est donc un piège."
Sub1_Prisila_6_1_7,"Mais cette marque avait l'air réelle."
Sub1_Prisila_6_1_8,"Priscilla. Cela ne vous rappelle pas le bon vieux temps ?"
Sub1_Prisila_6_1_9,"Tout ira bien."
Sub1_Prisila_6_1_10,"Ah ah..."
Sub1_Prisila_6_1_11,"Oui. Tout ira bien."
Sub1_Prisila_6_1_12,"Halte !"
Sub1_Prisila_6_1_13,"Comment osez-vous attaquer une petite fille"
Sub1_Prisila_6_1_14,"et sa douce ser..."
Sub1_Prisila_6_1_15,"Eh, tu ne peux même pas finir ta phrase ?"
Sub1_Prisila_6_1_16,"En tant que chevalier, je ne laisserai pas passer cela !"
Sub1_Prisila_6_1_17,"..."
Sub1_Prisila_6_1_18,"Allez !"
Sub1_Prisila_6_1_19,"Ouf. C'était un long voyage."
