KEY,"Japanese"
ARCHIVE_HERO_BIRTH,"誕生日"
ARCHIVE_HERO_BIRTH_DESC,"{1}月{2}日"
ARCHIVE_HERO_CONSTELL,"星座"
ARCHIVE_HERO_LIKE,"好きなもの"
ARCHIVE_HERO_UNLIKE,"嫌いなもの"
ARCHIVE_HERO_STORY,"背景"
ARCHIVE_HERO_NOTHOLDING,"この英雄は所持していません"
ARCHIVE_CV_NAME,"声優(CV)"
ARCHIVE_VOCIE_NOINFO,"声優情報なし"
HERO_VOICE_ATTACK_1,"気合"
HERO_VOICE_ATTACK_2,"通常攻撃"
HERO_VOICE_ATTACK_3,"通常攻撃"
HERO_VOICE_SKILL_1,"スキル使用1"
HERO_VOICE_SKILL_2,"スキル使用2"
HERO_VOICE_SKILL_3,"スキル使用3"
HERO_VOICE_SKILL_4,"スキル使用4"
HERO_VOICE_HIT,"被ダメージ"
HERO_VOICE_LOSE,"死亡"
HERO_VOICE_JOIN,"パーティ合流"
HERO_VOICE_VICTORY,"戦闘勝利"
HERO_VOICE_AWAKE,"覚醒演出"
HERO_VOICE_TRANS,"超越演出"
HERO_VOICE_INNREACTION,"宿屋での反応"
HERO_VOICE_ATTACK_1_LEWISIA5,"通常攻撃(星5)"
HERO_VOICE_SKILL_1_LEWSIA5,"血の球体 (星5)"
HERO_VOICE_SKILL_2_LEWSIA5,"血の地帯 (星5)"
HERO_VOICE_SKILL_3_LEWSIA5,"血の饗宴 (星5)"
HERO_VOICE_SKILL_4_LEWSIA5,"スキル使用4 (星5)"
HERO_VOICE_HIT_LEWSIA5,"被ダメージ (星5)"
HERO_VOICE_LOSE_LEWSIA5,"死亡 (星5)"
HERO_VOICE_JOIN_LEWSIA5,"パーティ参加 (星5)"
HERO_VOICE_VICTORY_LEWSIA5,"戦闘勝利 (星5)"
HERO_VOICE_AWAKE_LEWSIA5,"覚醒演出 (星5)"
HERO_VOICE_TRANS_LEWSIA5,"超越演出 (星5)"
HERO_VOICE_INNREACTION_LEWSIA5,"宿屋での反応 (星5)"
HERO_VOICE_ATTACK_1_LEWISIA3,"通常攻撃 (星3-4)"
HERO_VOICE_SKILL_1_LEWSIA3,"スキル使用1 (星3-4)"
HERO_VOICE_SKILL_2_LEWSIA3,"スキル使用2 (星3-4)"
HERO_VOICE_SKILL_3_LEWSIA3,"スキル使用3 (星3-4)"
HERO_VOICE_SKILL_4_LEWSIA3,"スキル使用4 (星3-4)"
HERO_VOICE_HIT_LEWSIA3,"被ダメージ (星3-4)"
HERO_VOICE_LOSE_LEWSIA3,"死亡 (星3-4)"
HERO_VOICE_JOIN_LEWSIA3,"パーティ参加 (星3-4)"
HERO_VOICE_VICTORY_LEWSIA3,"戦闘勝利 (星3-4)"
HERO_VOICE_AWAKE_LEWSIA3,"覚醒演出 (星3-4)"
HERO_VOICE_TRANS_LEWSIA3,"超越演出 (星3-4)"
HERO_VOICE_INNREACTION_LEWSIA3,"宿屋での反応 (星3-4)"
HERO_VOICE_SKILL_1_EZEKIEL,"破壊本能 (暴走中)"
HERO_VOICE_SKILL_2_EZEKIEL,"絶望の始まり (暴走中)"
HERO_VOICE_SKILL_3_EZEKIEL,"破滅の一撃 (暴走中)"
HERO_VOICE_SKILL_4_EZEKIEL,"呪われし血 (暴走中)"
HERO_VOICE_WELCOME_1,"いらっしゃい 1"
HERO_VOICE_WELCOME_2,"いらっしゃい 2"
HERO_VOICE_WELCOME_3,"いらっしゃい 3"
HERO_VOICE_TOUCH_1,"相互作用 1"
HERO_VOICE_TOUCH_2,"相互作用 2"
HERO_VOICE_TOUCH_3,"相互作用 3"
HERO_VOICE_TOUCH_4,"相互作用 4"
HERO_VOICE_TOUCH_5,"相互作用 5"
HERO_VOICE_TOUCH_6,"相互作用 6"
HERO_VOICE_BUY_1,"ありがとう 1"
HERO_VOICE_BUY_2,"ありがとう 2"
ARCHIVE_3D_SHOW,"3Dを見る"
ARCHIVE_UNIQUE_WEAPON_INTRODUCE,"専用武器情報"
ARCHIVE_UNIQUE_WEAPON_NOTHOLDING,"この専用武器はまだ獲得していません"
ARCHIVE_TREASURE_INTRODUCE,"専用宝物情報"
ARCHIVE_TREASURE_NOTHOLDING,"この専用宝物はまだ獲得していません"
ARCHIVE_ITEM_INTRODUCE,"アイテム情報"
ARCHIVE_ITEM_NO_STORY,"まだ準備中です…"
ARCHIVE_KILL_RATE,"退治率"
ARCHIVE_RAID,"ドラゴンレイド"
ARCHIVE_CHALLENGERAID,"チャレンジレイド"
ARCHIVE_GUILDRAID,"ギルドレイド"
ARCHIVE_WORLDBOSS,"ワールドボス"
ARCHIVE_CHAPTER_BOSS,"シナリオボス"
ARCHIVE_CONQUEST,"討伐戦闘"
ARCHIVE_NORMAL_MONSTER,"一般モンスター"
ARCHIVE_MONSTER_INTRODUCE,"情報"
ARCHIVE_STAT,"一般"
ARCHIVE_SKILL,"スキル"
ARCHIVE_EASY_NORMAL,"EASY & NORMAL"
ARCHIVE_RAID_SINGLE,"シングルレイド"
BIRTH_MONTH_1,"守護の月"
BIRTH_MONTH_2,"知恵の月"
BIRTH_MONTH_3,"洞察の月"
BIRTH_MONTH_4,"生命の月"
BIRTH_MONTH_5,"希望の月"
BIRTH_MONTH_6,"愛の月"
BIRTH_MONTH_7,"調和の月"
BIRTH_MONTH_8,"活力の月"
BIRTH_MONTH_9,"真実の月"
BIRTH_MONTH_10,"友情の月"
BIRTH_MONTH_11,"幸運の月"
BIRTH_MONTH_12,"忍耐の月"
ARCHIVE_CONSTELL_1,"守護者メルティス"
ARCHIVE_CONSTELL_2,"賢者サトゥア"
ARCHIVE_CONSTELL_3,"預言者ラシフィール"
ARCHIVE_CONSTELL_4,"聖者アールミル"
ARCHIVE_CONSTELL_5,"大盗グラハム"
ARCHIVE_CONSTELL_6,"吟遊詩人ミーラ"
ARCHIVE_CONSTELL_7,"調律者ノットムーン"
ARCHIVE_CONSTELL_8,"征服者カンダラー"
ARCHIVE_CONSTELL_9,"審判者レイヤン"
ARCHIVE_CONSTELL_10,"女帝アーシピア"
ARCHIVE_CONSTELL_11,"名射手ギースラー"
ARCHIVE_CONSTELL_12,"放浪者ヘクシポリア"
HERO_RACE_HUMAN,"人間"
HERO_RACE_BABARIAN,"蛮族"
HERO_RACE_DWARF,"ドワーフ"
HERO_RACE_GOBLIN,"ゴブリン"
HERO_RACE_ORC,"オーク"
HERO_RACE_DEMON,"魔族"
HERO_RACE_ELF,"エルフ"
HERO_RACE_TAMIA,"タミア"
HERO_RACE_DARKELF,"ダークエルフ"
HERO_RACE_HARPY,"ハーピー"
HERO_RACE_DEMON_DRAGON,"魔族(邪竜)"
HERO_RACE_UNDEAD,"アンデッド"
HERO_RACE_NOUM,"ノーム"
HERO_RACE_LUNA,"獣人(兎)"
HERO_RACE_DRAGON,"ドラゴン"
HERO_RACE_ANGEL,"天族"
HERO_RACE_VAMP,"ヴァンパイア"
HERO_RACE_HALFELF,"ハーフエルフ"
HERO_RACE_HALFDEMON,"魔族(混血)"
HERO_RACE_REDPER,"レッドパール(元人間)"
HERO_RACE_VISKA,"魔族(に取りつかれた人間)"
HERO_RACE_REQUINA,"獣人(狐)"
HERO_RACE_HOMUN,"ホムンクルス"
HERO_RACE_PAVEL,"(氷竜の魂にとらわれた)人間"
HERO_RACE_DRAGON_MAN,"竜族"
ARCHIVE_RACE_26,"妖精"
HERO_RACE_GLADI,"獣人(シラソニ)"
HERO_RACE_KARA,"人間型ゴーレム"
HERO_RACE_NIA,"人間(魔獣の血を持つ)"
HERO_RACE_GHOST,"ゴースト"
HERO_AGE_NO_INFO,"???"
HERO_AGE_MARIA,"125歳 (体は25歳のまま)"
HERO_AGE_DIMAEL,"163歳 (人間年齢: 16歳)"
HERO_AGE_MIRURU,"27歳 (精神年齢: 12歳)"
HERO_AGE_SONIA,"16歳 (作られた以降、体が成長していない)"
HERO_AGE_PAVEL,"243歳 (ドラゴン: ？？？)"
HERO_AGE_MIRRIANE,"12歳 (身体年齢: 18歳)"
HERO_AGE_TANYA,"18歳 (身体年齢: 18歳)"
HERO_AGE_EZEKIEL,"19歳 (本人の主張)"
HERO_AGE_VISKA,"14歳 (悪魔: ？？？)"
CREATURE_STORY_1,"オルベルリア王国の見習い騎士。故郷の村が魔族に襲われて親を殺され、後に剣術を教えてくれた師匠が暗殺されたことを目撃したせいで、自分の周りで誰かが死ぬことをひどく恐れている。孤児院で幼少時代をすごしていた時、兄代わりになってくれたクラウスが遠征隊に参加したが戻ることはなく、彼を探しに旅へ出た。"
CREATURE_STORY_2,"女神ルアに仕える見習い神官で、修道会からは将来有望と見られている。養成過程の早期にて彼女は非常に強い信仰心とルアの力を扱う才能を示し、高位司祭たちも感心させたことがある。彼女は神官になる道を運命だと考えており、その優しい心が神官としての決意を反映している。ただし、彼女は悪人に慈悲を見せることはない。"
CREATURE_STORY_3,"クレオは賢者の塔で過ごした時以前のことを覚えてはいない。孤児として大賢者ドミニクスに育てられた彼女は、魔法の天才であり問題児でもあった。自身の力を調節することができず、自分が住む赤の塔を部分的に破壊した件をはじめ、様々な問題を引き起こす傾向にある。それにもかかわらず大賢者の怒りを買うことがないせいで、彼女は同僚から避けられている。その結果、彼女は自己中心的で思いやりのない振る舞いをする性格になったが、その本心は他者に見捨てられることを恐れる心優しい少女のままである。"
CREATURE_STORY_4,"ドミニクスに頼まれてクレオを護衛する男。昔は暗殺者の一団に所属していたが、何らかの理由によって危険を冒しながらも団体から抜け出した。暗殺者としての経験により他人に対して敬意を払うことは稀だが、様々な経験から彼は自分の役に立つ者を配慮するような抜け目の無さを持つようになった。"
CREATURE_STORY_5,"ガウは蛮族王国の勇猛な戦士だ。彼が2本の斧を振舞えば、その場は血の海になるだろう。獰猛さで彼の右に出る戦士はいなかった。しかし彼は10年間姿を消し、戻ってきた頃には別人のように様変わりしていた。彼の蛮族戦士としての気質が完全に失われていた。たとえ誰かにそのことを非難されても笑って流すほど温和になり、子どもたちや動物に優しい目を見せるようになった点も、過去を考えれば大変意外なことだろう。"
CREATURE_STORY_6,"彼は頑強で高潔なドワーフの王だ。100年前、聖剣の戦士と共に魔王軍と戦ったことがある。魔王軍の主力である黒龍大隊を打ち破った彼の武勇は、世界で広く知れ渡っている。実際のところ、彼はただ義務感からドワーフの王座についているだけに過ぎず、王としての責務は退屈だと不満を言う事は度々あるが決して手を抜いたことは無い。"
CREATURE_STORY_7,"風変わりな肌の白いゴブリンで、強力な武器の開発を一番の楽しみとしている。肌の色が違うことから他のゴブリンから嫌がらせを受けたせいで、他のゴブリンに対して同情心を持つことはない。しかし手助けしてくれる者に対して恩義を示す性格でもあり、その結果ロイとは友人関係になった。残念ながら人の顔を覚えることが苦手で、ロイと会っても思い出す前に撃ってしまうことが度々ある。"
CREATURE_STORY_8,"雷の力を持つ強大なオークの呪い師。彼はスカイウィンド族の長で、オーク同盟の古老として信頼を寄せられている。彼はオーク呪い師を数多く育てた実績があり、彼らの精神的な指導者として見られている。また、予知夢を見ることができる数少ない呪い師の一人で、その夢の内容をうまく伝えるだけの知性も兼ねている。"
CREATURE_STORY_9,"自由気ままに活動する、遊び好きで魅力的なサキュバス。魔族らしい快楽主義的な性格の持ち主で、面白いと思ったものには目がない。過去の魔族襲撃の時でさえ、魔王軍に加わるのではなく自分の意思で旅をすることを選ぶほどだった。彼女はカイル王と共に戦うことが非常に面白く、仲間を裏切ってでもやるだけのものだと見ていた。後にカーセルと会った時、また面白い冒険ができると確信して、彼女は喜んでカーセル一行に加わった。彼女は魅力的な男を見かけた時、彼らの夢に入り込むことがある。"
CREATURE_STORY_10,"聖剣とその持ち主を敬う、高貴なエルフの姫君。彼女は一つでも多くの善行を成そうと努力しており、他者にもそうするよう望んでいる。そのことから、彼女があこがれる聖剣の持ち主であっても、正義の道から外れようとしている者に対して正直に批判を投げかける。しかし、彼女の断固とした意思は他者に勘違いされてしまうことも時々ある。度々挑戦の塔へ赴き、そこで妹ドザルタの話し相手になっている。"
CREATURE_STORY_11,"彼女は女神ルアに仕える聖乙女だったが、闇に堕落してしまった。今ではカラスを操る冷笑的な魔女となり、暗闇の中からルアを呪っている。彼女はカイル王の友人で人々から英雄扱いされていた頃もあったが、カイル王がいなくなったと同時に彼女も姿を消した。しばらく後に彼女は闇の魔女として再び現れ、魔王軍の先鋒として人類を脅かしている。彼女は最近、魔族の指揮官としてではなく自分自身のために何らかの計画を立てているようだ。"
CREATURE_STORY_12,"昔は海賊女帝として大海で名を轟かせ、船乗りにその恐怖を植えつけていた。しかし、とある呪われた財宝によって彼女は子どもに変えられてしまい、それまで忠実だった仲間や船員から見放されてしまった。それでも諦めずに彼女は再出発し、過去の栄光を取り戻すことを夢見るようになった。彼女の受けた呪いは姿だけでなく、思考も子どもらしくなってしまったが、彼女は夢を追うことを諦めない。今ではゴブリンとノールで構成された、第2ミルル海賊団を指揮している。"
CREATURE_STORY_13,"エリドラの大賢者にして、最も思慮深きドルイドでもある。100年前の魔族襲撃で戦った英雄の一人だったこともあり、彼女はオルビス大陸で最も知的な者だとよく言われている。数え切れないほどのエルフたちに知識と教練を与えた彼女は、長い時を過ごしたことから得た知見と魔力も持ち合わせている。現在のエリドラ王とその子孫も皆、一度は彼女のもとで教えを受けたという話もある。最近になってエリドラの森で不穏な騒ぎを感じ、聖剣の持ち主の到来に備えていた。"
CREATURE_STORY_15,"騎士としてオルベルを守る、正義感溢れるまっすぐな男。国を守るその実力は人々から高く評価されているが、富と名声を求めないその性格から騎士団での地位はあまり高くない。カーセルとフレイとは同じ孤児院で育ったことがあり、自分が育った故郷と等しく彼らを愛している。彼は最近、王の平原で調査活動を行う遠征隊に志願した。"
CREATURE_STORY_16,"この純真で親切なタミア族の魂の導き手は、死者と対話することができる。タミア族は自然と共に暮らす種族で、自然の持つ流れを読む能力と死者の魂を導く能力を持っている。レピィはタミア族の中でも、魂の導き手として卓越した才能を持つ。彼は森で死んだ者の魂を導き、悪霊になる前に成仏させてやることを仕事とする。星々の道を見分ける能力、死者の魂をなだめる能力、そして魂を来世へと導く能力において、彼はタミア族でも一番だ。"
CREATURE_STORY_17,"この孤独なダークエルフは、妹を死なせた同胞に対して復讐を誓った。かろうじてアイギーナ砂漠での任務から生還した彼が待っていたものは、妹が生贄にされたという恐ろしい報せだった。闇の中で妹の死を悼むあまり、狂気にその身を任せるようになった。そして彼女を死なせた同胞、ダークエルフに対する激しい憎悪と復讐心を持つようになった。"
CREATURE_STORY_18,"レイナ・フォン・シュタインは帝国貴族の娘として生まれた。彼女は、周りの人々を明るくするような活発で自由な性格をしている。貴族としての息苦しい生活よりも、傭兵としての自由な暮らしを好んでおり、長い間傭兵として過ごしたせいで貴族としての振る舞い方を完全に忘れてしまっている。幼少時から彼女は剣の才能を見出しており、時間をかけて自分の体格に合った細剣の技術を磨いてきた。最近はある奇妙な仕事を断り、それ以来誰かに尾行、監視されているような視線を感じている。"
CREATURE_STORY_19,"氷竜の魂にとらわれた人間の魔法師、という珍しい境遇の者。100年前にカイル王と共に戦った彼だが、それよりもはるかに昔からこの世に存在していたらしい。氷竜の魂は普段眠っているが時々目を覚まし、愛する者の声で彼に語りかけてくることがある。帝国は彼を重要人物だと判断し、監視と護衛役としてロディナを送った。しかし彼はただ、世界情勢から離れて平穏に暮らすことを望んでいる。"
CREATURE_STORY_20,"ジルトリオン・シィ・デミア。オルベル守護騎士団を指揮する女性だ。彼女は力と威厳を持ち合わせた騎士で重槍と巨大な盾を扱う。彼女の盾を打ち破ることはほぼ不可能だと言われている。守護騎士団の指揮官として部下を大切にしており、オルベルのためならどのような任務でもこなす覚悟を決めている。最近になって王宮内の空気が変わってきたことを感じた彼女は、スカーレットを他の貴族から守るため、一刻も早くクラウスを次期指揮官として任命することを望んでいる。"
CREATURE_STORY_21,"勇敢で名誉を重んじるハーピーの戦士で、風を操る力を持つ。ハーピー戦士の誇りは世界の何よりも重要だと、彼女は考えている。彼女は、戦士の名誉を守るという意思と欲求を頼りにどのような敵とも戦う。彼女の戦闘技術はハーピーの中でもとりわけ高く、若いハーピー戦士の理想系として見られている。"
CREATURE_STORY_22,"帝国でもトップクラスの狙撃手で、クマを愛する女でもある。その愛情は強く、いつも帽子にクマ耳のような飾りをつけており、彼女はトラを狩ることは時々あっても絶対にクマを撃つことはないほどだ。彼女の射撃技術は暗殺にも大変有用なのだが、不当な理由で銃を撃たないという絶対の誓いを立て、人々を守るために銃を使っている。彼女は今ヴィントラント雪山に住んでおり、帝国から命じられたパベルの護衛役を務めている。"
CREATURE_STORY_23,"邪竜騎士団の元指揮官で、魔王軍に所属する中で最も勇猛な魔族戦士だ。理由は不明だが、現在は魔女マリアに随従しており、彼女の補佐を努めている。無数の敵を倒し、ドラゴンを食らったこともあるという魔王軍最強の戦士が魔女に仕えていることについて、多くの者が疑問を抱いている。何にせよ、彼女はマリアに忠誠を誓っていることは確かだ。"
CREATURE_STORY_24,"ルア修道会でも相当な変わり者であるボードワンは、一言で表現するなら「異端者」である。彼は幼少時代から、敬虔さを重んじるルア修道会から厄介者として見られていた。高位神官ベルマンの手引きで修道会に入ったが、そこでの生活は彼にとっては苦痛に思えるほど合わなかった。しかしある日、突然彼は常識外れなこれまでのあり方を正し、聖なる神官の道を目指すことを決めた。"
CREATURE_STORY_25,"彼女は過去に滅んだグレイ公国の姫君だった。魔族との戦争で滅ぼされたグレイ公国は数え切れないほどの秘密を持っていた国で、残されている廃墟や古代技術もその一部である。ジェーンはその秘密を守るために一度命を落とし、後に魔王軍の幹部兼参謀であるマルドゥクの手によってアンデッドとなった。奇妙な闇の魔法によって新しい意識を与えられた彼女は今、自身の過去を思い出すために旅へ出ることにした。"
CREATURE_STORY_26,"オルベル貴族の血を引く少女。賢者の塔において最も優れた才能を持つ魔法師で、その力から「青紫」の称号を与えられたほどである。両親の要望により幼少時代から賢者の塔で育てられてきたが、彼女は貴族としての威厳を保ち続けている。"
CREATURE_STORY_27,"オルベル王宮には、ほぼ無限に広がっているのではないかと噂される規模の図書館がある。レオは非常に長い期間、その図書館を管理し続けているノームだ。図書館にあるすべての本を暗記した彼は王宮で最も聡明な者として知られ、多くの人々が彼の知見を求めて図書館を訪れる。しかし、彼は人付き合いにはまだ慣れていないようだ。"
CREATURE_STORY_28,"帝国騎士団の指揮官の息子として、幼少時代から剣士になるべく厳格な剣術訓練を受けてきた。彼の剣さばきは帝国で最も早く、その称号に疑いを持つ者は誰もいない。その実力は戦場で発揮され、彼はこれまでに数多くの敵騎士を打ち倒してきた。彼はすぐに帝国騎士団の副隊長となり、周りから羨望を集められるようになった。彼は美形でそのことを自覚しているものの、彼の外見だけを評価して近づくものをひどく嫌っている。しかし、彼はややナルシスト的な側面も持っているようだ。"
CREATURE_STORY_29,"ルールー族はめったに姿を見せない、神秘的な動物の混種族として知られている。極寒の地域で暮らすルールー族は外部との接触に対して非常に慎重な姿勢をとっている。ある日、一般的なルールー族とは正反対な性格を持つ子が生まれた。その子の名はルナ。彼女が外へ出たのは仲間たちのあり方が気に入らなかったわけでも、世界を見たかったわけでもない。花を見つけては摘んで、スリングを作るために凍った枝を拾って、おいしい果物の匂いにつられて歩いた結果、山の向こうから漂うニンジン畑の匂いを追うよう外へ出ていた。"
CREATURE_STORY_30,"美しくて優しい水の神官だが、その正体は人の姿をした水竜である。はるか昔、彼女はとある砂漠の部族に崇拝されていた。しかし、詳細は不明ながら彼女は長い間眠りについていた。彼女は水を操って大地を潤し、人々のためにその力を振るってきた。人間はそんな彼女を称え、オアシスの湖の中に黄金で流れの神殿を建造した。砂漠に邪悪な力が現れると彼女は長き眠りから目を覚まし、再びその力で周りの人々を救い始める。"
CREATURE_STORY_31,"魔族を罰し、地上の騒ぎを止めるために天界から降臨した天の戦士。彼は地上を探し、見つけた魔族を始末するという厳命を受けている。責任感の強い男で、不正に対してすぐ行動を起こす性格である。彼は地上に住む人類と他のあらゆる生物を愛していることもあり、それが地上を汚す魔族を止める使命感をより一層強めている。"
CREATURE_STORY_32,"100年前の魔族との戦争でカイル王の側についたヴァンパイアの姫君。500年以上生きた真祖で、彼女は不死身に等しいヴァンパイアの女王だと考える者も少なくない。魔族との戦いで力のほとんどを使ってしまい、今ではその影響から幼い外見になってしまっている。戦後、彼女は時間をかけて力を取り戻しつつ、人類社会に溶け込んで復興の様子を見届けていた。魔族と聖剣が再び現れた時、彼女はそのエネルギーを感じ、すぐに新たなる聖剣の持ち手を探す旅に出た。"
CREATURE_STORY_33,"左右で色の違う瞳が特徴的な、謎に包まれた次元を旅する魔法師。ありとあらゆるものを見て悟ったかのような、知的な笑顔を絶やすことはない。彼は特別な能力を持った人々に対して興味を持っており、そういった者たちを試すことを楽しんでいる。彼の空間転移能力は常人の力をはるかに逸するもので、別の次元へ行くことさえ可能だ。彼の真意は不明だが、いつも誰かを助けようという意図を持って動いているのは確かだ。"
CREATURE_STORY_34,"オルベルリア王国の天才魔道工学者。彼女はかなりの楽天家で、失敗してもまったく気にしない性格をしている。魔法が誰でも使えるようになる装置の完成を夢見て、彼女は発明と研究を続けている。数年間の魔道工学研究を重ねて開発し、稼動させた機械の助手が彼女に随伴している。魔族が再出現してからすぐ、彼女は研究結果を侵略者から人々を守る兵器の開発に利用しはじめた。"
CREATURE_STORY_35,"「狂える白銀の歌」として知られる、ものすごく軽薄な男。身の回りに起こっているあらゆるものに対して責任感を持とうともしない。しかし戦闘となれば、彼は戦場を暴れまわる無敵の銀狼に変貌する。彼の過去について知られていることはない。だが戦闘中の彼は敵と味方の区別をつけることはできず、戦場で彼のそばにいることは起動した時限爆弾を抱えるよりもはるかに危険なのは確かだ。"
CREATURE_STORY_36,"魔族との戦いにて多くの命を救った英雄で、現在はルア修道会の聖騎士団長の座についている。彼は勇敢で経験豊かな騎士で、若い頃からオルベルリア全土に現れる魔族を狩り続けていた。彼はまた、カーセル、フレイ、クラウスが育った孤児院の院長も兼任している。オルベルリアの戦士の多くは彼から訓練を受けており、精神的な指導者として見られている。老齢から騎士団を引退する準備をしているものの、年齢を感じさせない実力から引退届を否認されたことがあった。"
CREATURE_STORY_37,"笑う仮面に所属する暗殺者で、ロイの元同僚。ハーフエルフである彼女はロイと比べて身体能力面で優れているが、人脈の扱いと処世術は彼ほど強くないため、大規模作戦はロイが関わることが多かった。そのことから彼女は劣等感のようなものを抱くことになった。組織の「始末屋」として、裏切り者を始末する任務をこなしてきた。ロイが組織を離れた時、他のすべての任務を捨ててでも真意を問うために彼の後を追った。彼を見つけた後どうするかは、現時点では定かではない。"
CREATURE_STORY_38,"グレイ公国を滅ぼした魔族の将軍、ルシキエルの血を引く青年。普段は思慮深く慎重な性格な半人半魔だが、魔族の血を持つ影響から戦闘中は生意気かつ暴力的な性格に変わってしまう。彼は自分の父親のことをよく知らないが、その力を受け継いでいる。しかし、彼はその力を誇りにおもっており、隠すつもりはないようだ。完全な魔族ではないため、片腕しか変異することはできないが、その腕一本でも操るのが困難なほどのすさまじい力を持っている。もし彼がその腕を制御できなくなった場合、すぐに離れたほうがいいだろう。"
CREATURE_STORY_39,"べスピア最高級の酒場「金塊亭」の主。きらびやかな外装とは裏腹に、その酒場は社会的な重要人物たちの密会場所として使われており、価値の高い機密情報が絶え間なく交わされている。彼女は生まれつきの魅力と対話術を用い、簡単に人々の警戒心を解いて信頼を勝ち取ることができる。そんな彼女の本当の姿は、武器と機密情報を扱う女商人でもある。"
CREATURE_STORY_40,"100年前にグレイ公国に仕えた騎士で、ジェーン・グレイの僕でもあった。テオはグレイ公国の第一騎士で、雷のレギオスを担う者だった。魔王軍を相手に繰り広げられたダッチーの戦いにおいて、封印の解かれたマウンテン・フォートレスは暴走しはじめた。ジェーンの命令の元、テオはマウンテン・フォートレスを抑えようとしたが、彼のいない間に強大な魔族の将軍が王宮を襲撃した。テオは重傷を負いながらも追撃するために王宮へ戻ったが、彼一人で戦いに勝つことはできなかった。そして戦いが終わった後、彼は王宮跡で姫の亡骸を抱えて泣き叫んだ。そして突然、正体不明の存在が彼女を未来永劫守り通す機会を彼に提案した。彼はそれに承諾し、永い眠りにつくことになった。"
CREATURE_STORY_41,"神官の人手が足りない時のために作られた医療技術を用いる者。彼女は父から医療技術の才能を受け継いでいるが、毒の開発を始めてから彼女の知識欲が一人歩きしだしてしまった。その結果彼女は医療業界から破門されてしまったものの、彼女の研究への熱意は一切衰えていないようだ。しかし、命を尊重する心構えはまだ残っており、毒の研究の成果物を誰かに使うことは決してなかった。魔族が現れた時の彼女は、貴重な実験対象が見つかったと大喜びだった。"
CREATURE_STORY_42,"はるか昔、彼はオルベルリア王宮の技師だった。しかし、伝説の生物レッドパールの呪いを受けたことにより、レッドパールに姿を変えられてしまった。呪いを受けてからは、自分の年齢を忘れるほどの長い年月をその姿で過ごしてきた。彼は人間だった頃に史上初の懐中時計を開発したが、オルベルリアの人々はその真価を理解することは無かった。その発明品が正しく評価されることを望み、彼は帝国へと旅立っていった。道中でレッドパールの群れに密猟者と勘違いされた挙句に呪われてしまった。レッドパールの呪いは彼の懐中時計にも影響を与え、生物の時の流れを操る魔力を持つようになった。それにあわせて、オディ自身の時の流れも止まった。"
