KEY,"Spanish"
SKILL_DESC_7530,"Ataca a un enemigo aleatorio 5 veces dándole un daño mágico de [ffc800]{1}[-], con un [ffc800]{2}[-] adicional si el oponente no es un héroe. Si [¡¡Tomaré Prestado su Poder!!] está activado, ataca al enemigo con mayor poder de ataque primero."
SKILL_DESC_7531,"Incrementa el daño en un [64ff64]{1}[-] %."
SKILL_DESC_7532,"Incrementa el daño en un [64ff64]{1}[-] %."
SKILL_DESC_7533,"Incrementa el daño en un [64ff64]{1}[-] %."
SKILL_DESC_7540,"Con salud llena, aumenta su poder de ataque en un [64ff64]{1}[-], de lo contrario recupera su salud por [ffc800]{2}[-] cada segundo. Cuando esté en peligro de morir, absorbe [ffc800]{3}[-] de daño y usa toda su mana creando un escudo inmune a efectos de estado por [64ff64]{4}[-] segundos. Mientras dure el escudo, no se podrá recuperar mana."
SKILL_DESC_7541,"Incrementa el aumento de ataque en un [64ff64]{1}[-] %."
SKILL_DESC_7542,"Incrementa el aumento de ataque en un [64ff64]{1}[-] %."
SKILL_DESC_7543,"Incrementa el aumento de ataque en un [64ff64]{1}[-] %."
SKILL_DESC_60007510,"Aumenta la duración de aturdimiento por 1 segundo."
SKILL_DESC_60007511,"Reduce el costo de mana por 1."
SKILL_DESC_60007520,"Al activarse, la velocidad de ataque incrementa en 500."
SKILL_DESC_60007521,"Incrementa el tiempo de duración del escudo por 5 segundos."
SKILL_DESC_60007530,"Inmunidad a efectos de estado mientras dura la habilidad."
SKILL_DESC_60007531,"Incrementa el daño en un 40%."
SKILL_DESC_60007540,"La cantidad de cura aumentó en un 100%."
SKILL_DESC_60007541,"Si su salud está llena, recupera 300 mana cada segundo."
SKILL_DESC_60007550,"Poder de ataque, defensa, salud+15% / Probabilidad de crítico +100"
SKILL_DESC_60007551,"En los primeros 5 segundos de la batalla inicial, obtiene [Consejo de los Antepasados], que incrementará la resistencia a efectos de estado en 200. Si conserva [Consejo de los Antepasados] después de los 5 segundos, efectos dañinos de 3 aliados al azar serán eliminados y la defensa incrementará un 50% durante 10 segundos. No se puede cancelar el incremento de defensa."
SKILL_DESC_90000750,"El daño recibido disminuye un 10% y la resistencia a efectos de estado incrementa por 100. Este efecto incrementa el doble por 2 segundos al usar la habilidad."
SKILL_DESC_90000751,"El daño recibido disminuye un 12% y la resistencia a efectos de estado incrementa por 120. Este efecto incrementa el doble por 2 segundos al usar la habilidad."
SKILL_DESC_90000752,"El daño recibido disminuye un 14% y la resistencia a efectos de estado incrementa por 140. Este efecto incrementa el doble por 2 segundos al usar la habilidad."
SKILL_DESC_90000753,"El daño recibido disminuye un 17% y la resistencia a efectos de estado incrementa por 170. Este efecto incrementa el doble por 2 segundos al usar la habilidad."
SKILL_DESC_90000754,"El daño recibido disminuye un 21% y la resistencia a efectos de estado incrementa por 210. Este efecto incrementa el doble por 2 segundos al usar la habilidad."
SKILL_DESC_90000755,"El daño recibido disminuye un 25% y la resistencia a efectos de estado incrementa por 250. Este efecto incrementa el doble por 2 segundos al usar la habilidad."
SKILL_DESC_91007510,"[¡¡Haga el Juicio!!] Aumenta el daño 50% y recupera un 1% adicional de la salud máxima del aliado curado."
SKILL_DESC_91007511,"[¡¡Haga el Juicio!!] Aumenta el daño 50% y recupera un 1.2% adicional de la salud máxima del aliado curado."
SKILL_DESC_91007512,"[¡¡Haga el Juicio!!] Aumenta el daño 50% y recupera un 1.4% adicional de la salud máxima del aliado curado."
SKILL_DESC_91007513,"[¡¡Haga el Juicio!!] Aumenta el daño 50% y recupera un 1.7% adicional de la salud máxima del aliado curado."
SKILL_DESC_91007514,"[¡¡Haga el Juicio!!] Aumenta el daño 50% y recupera un 2.1% adicional de la salud máxima del aliado curado."
SKILL_DESC_91007515,"[¡¡Haga el Juicio!!] Aumenta el daño 50% y recupera un 2.5% adicional de la salud máxima del aliado curado."
SKILL_DESC_91007520,"[¡¡Tomaré Prestado su Poder!!] El tiempo de reutilización reduce por 5 segundos y aumenta la tasa de curación y la recuperación de mana un 20%."
SKILL_DESC_91007521,"[¡¡Tomaré Prestado su Poder!!] El tiempo de reutilización reduce por 5 segundos y aumenta la tasa de curación y la recuperación de mana un 24%."
SKILL_DESC_91007522,"[¡¡Tomaré Prestado su Poder!!] El tiempo de reutilización reduce por 5 segundos y aumenta la tasa de curación y la recuperación de mana un 29%."
SKILL_DESC_91007523,"[¡¡Tomaré Prestado su Poder!!] El tiempo de reutilización reduce por 5 segundos y aumenta la tasa de curación y la recuperación de mana un 35%."
SKILL_DESC_91007524,"[¡¡Tomaré Prestado su Poder!!] El tiempo de reutilización reduce por 5 segundos y aumenta la tasa de curación y la recuperación de mana un 42%."
SKILL_DESC_91007525,"[¡¡Tomaré Prestado su Poder!!] El tiempo de reutilización reduce por 5 segundos y aumenta la tasa de curación y la recuperación de mana un 50%."
SKILL_DESC_91007530,"[¡¡Ponle Fin al Sufrimiento!!] Incrementa el daño un 20% y usa la habilidad una vez más al matar al enemigo."
SKILL_DESC_91007531,"[¡¡Ponle Fin al Sufrimiento!!] Incrementa el daño un 24% y usa la habilidad una vez más al matar al enemigo."
SKILL_DESC_91007532,"[¡¡Ponle Fin al Sufrimiento!!] Incrementa el daño un 29% y usa la habilidad una vez más al matar al enemigo."
SKILL_DESC_91007533,"[¡¡Ponle Fin al Sufrimiento!!] Incrementa el daño un 35% y usa la habilidad una vez más al matar al enemigo."
SKILL_DESC_91007534,"[¡¡Ponle Fin al Sufrimiento!!] Incrementa el daño un 42% y usa la habilidad una vez más al matar al enemigo."
SKILL_DESC_91007535,"[¡¡Ponle Fin al Sufrimiento!!] Incrementa el daño un 50% y usa la habilidad una vez más al matar al enemigo."
SKILL_DESC_91007540,"[¡¡Demostraré el Poder de mis Antepasados!!] El escudo aumenta 20% y se aplica a todos los aliados."
SKILL_DESC_91007541,"[¡¡Demostraré el Poder de mis Antepasados!!] El escudo aumenta 24% y se aplica a todos los aliados."
SKILL_DESC_91007542,"[¡¡Demostraré el Poder de mis Antepasados!!] El escudo aumenta 29% y se aplica a todos los aliados."
SKILL_DESC_91007543,"[¡¡Demostraré el Poder de mis Antepasados!!] El escudo aumenta 35% y se aplica a todos los aliados."
SKILL_DESC_91007544,"[¡¡Demostraré el Poder de mis Antepasados!!] El escudo aumenta 42% y se aplica a todos los aliados."
SKILL_DESC_91007545,"[¡¡Demostraré el Poder de mis Antepasados!!] El escudo aumenta 50% y se aplica a todos los aliados."
