KEY,Vietnamese
LOADING_TEXT_CONTENT_CITY,"Thủ phủ của Vương quốc Orvelia,\nOrvel có đa dạng tính năng và nội dung cho các anh hùng.\nHãy dạo quanh thị trấn và trải nghiệm các tính năng và nội dung đa dạng tại Cửa hàng, Nhà ngục và Đấu trường!"
LOADING_TITLE_CONTENT_SHOP,Sử dụng cửa hàng!
LOADING_TEXT_CONTENT_SHOP,"Có nhiều vật phẩm được bán tại cửa hàng.\nVũ khí, giáp, vũ khí phụ, Sách kỹ năng và các mảnh ghép!"
LOADING_TITLE_CONTENT_SHOP_SOLDOUT,Cửa hàng đã hết hàng?!
LOADING_TEXT_CONTENT_SHOP_SOLDOUT,"Cái gì? Hết hàng ư?\nĐừng lo. Bạn có thể dùng Ruby, nhấn vào nút Làm mới để xem ngay các sản phẩm mới.\n Đừng quên ghé thăm thường xuyên để kiểm tra danh sách cập nhật\nđược làm mới hàng giờ."
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON,Nhà ngục đáng sợ
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON,"Nhà ngục là nơi bạn có thể chiến đấu với những quái vật mới hàng ngày.\nCấp độ của quái vật thay đổi tùy vào độ khó của ngục tối,\nnên hãy chuẩn bị kỹ trước khi vào."
LOADING_TITLE_CONTENT_UNDERGROUNDDUNGEON_REWARD,Phần thưởng của nhà ngục
LOADING_TEXT_CONTENT_UNDERGROUNDDUNGEON_REWARD,Bạn có thể thu thập nhiều Sách kỹ năng hơn\nbằng cách vượt qua các nhà ngục.
LOADING_TEXT_HERO_INTRO_TITLE1,Chiến binh của Kiếm thánh\nKasel.
LOADING_TEXT_HERO_INTRO_COMMENT1,Tránh ra! Chúng tôi phải đi!\nHoặc... Chúng tôi sẽ chém những gì cản đường!'
LOADING_TEXT_HERO_INTRO_TITLE2,Nữ Linh mục của Ánh sáng\n Frey
LOADING_TEXT_HERO_INTRO_COMMENT2,Không thể nào! Sự sống là một phước lành.\nTôi sẽ không để Chúa tể bóng tối\nlàm hại họ!'
LOADING_TEXT_HERO_INTRO_TITLE3,Nữ phù thủy chuộc tội\nCleo
LOADING_TEXT_HERO_INTRO_COMMENT3,Đứng tránh ra. Kasel. Tôi sẽ thiêu cháy chúng bằng ngọn lửa của mình.'
LOADING_TEXT_HERO_INTRO_TITLE4,Sát thủ mau lẹ\nRoi
LOADING_TEXT_HERO_INTRO_COMMENT4,Tôi chỉ làm việc của mình.'
LOADING_TEXT_HERO_INTRO_TITLE5,Kẻ thô lỗ của vùng đất băng giá\nGau
LOADING_TEXT_HERO_INTRO_COMMENT5,Nói về chuyện đó\nta có thể thử sức mạnh của ngươi không?'
LOADING_TEXT_HERO_INTRO_TITLE6,Vua của các chú lùn\nPhillop
LOADING_TEXT_HERO_INTRO_TITLE7,Kẻ đi săn bằng súng thần công\nLakrak
LOADING_TEXT_HERO_INTRO_COMMENT7,"Người muốn làm điều này sao? (cười khúc khích)\nKhông phải ngươi nghĩ rằng ta giống một yêu tinh bình thường sao...\nĐược rồi, tiếp tục đi!'"
LOADING_TEXT_HERO_INTRO_TITLE8,Pháp sư của sét\nKaulah
LOADING_TEXT_HERO_INTRO_COMMENT8,"Hừ... Ta sẽ không chết ở đây!\nTa không bỏ rơi bộ tộc của mình!\nHỡi các linh hồn, hãy cho ta sức mạnh!'"
LOADING_TEXT_HERO_INTRO_TITLE9,Ác quỷ quyến rũ\nEpis
LOADING_TEXT_HERO_INTRO_COMMENT9,Hehe...Trông ngươi ngon quá!\nTa không thể đợi để được chém ngươi thành từng mảnh.'
LOADING_TEXT_HERO_INTRO_TITLE10,Mũi tên xé gió\nSelene
LOADING_TEXT_HERO_INTRO_COMMENT10,Lấy kiếm của ngươi ra.\nChúng ta là các tiên rừng.\nChúng ta không hèn nhát đến mức bắn một kẻ không có vũ khí.'
LOADING_TEXT_HERO_INTRO_TITLE11,Phù thủy sa ngã\nMaria
LOADING_TEXT_HERO_INTRO_TITLE12,Nữ vương hải tặc bị nguyền rủa\nMiruru
LOADING_TEXT_HERO_INTRO_TITLE13,Đại học giả của Elidora\nLorraine
LOADING_TEXT_HERO_INTRO_TITLE14,Chủ nhân quái thú dũng cảm\nMaya
LOADING_TEXT_HERO_INTRO_TITLE15,Hiệp sĩ tường sắt\nClause
LOADING_TEXT_HERO_INTRO_COMMENT15,Đúng rồi đấy Kasel. Anh sẽ bảo vệ tất cả mọi người!'
LOADING_TEXT_HERO_INTRO_TITLE16,Kẻ dẫn dắt linh hồn\nRephy
LOADING_TEXT_HERO_INTRO_TITLE17,Thợ săn bóng tối\nDimael
LOADING_TEXT_HERO_INTRO_TITLE18,Tia sét\nReina
LOADING_TEXT_HERO_INTRO_TITLE19,Phù thủy rồng băng\nPavel
LOADING_TEXT_HERO_INTRO_TITLE20,Pháo đài thép\nDemia
LOADING_TEXT_HERO_INTRO_TITLE21,Chiến binh của gió\nNaila
LOADING_TEXT_HERO_INTRO_TITLE22,Tay bắn tỉa của bão tuyết\nRodina
LOADING_TEXT_HERO_INTRO_TITLE23,Ngọn lửa của quỷ\nMorrah
LOADING_TEXT_HERO_INTRO_TITLE24,Băng nhóm linh thiêng\nBaudouin
LOADING_TEXT_HERO_INTRO_TITLE25,Thi hài thuần khiết\nJane
LOADING_TEXT_HERO_INTRO_TITLE26,Công chúa Violet\nAisha
LOADING_TEXT_HERO_INTRO_TITLE27,Ký giả ngoại đạo\nLeo
LOADING_TEXT_HERO_INTRO_TITLE28,Lưỡi kiếm rung động\nFluss
LOADING_TEXT_HERO_INTRO_TITLE29,Đứa con của Ánh trăng\nLuna
LOADING_TEXT_HERO_INTRO_TITLE30,Nữ Linh mục của Nước\nLaias
LOADING_TEXT_HERO_INTRO_TITLE31,Mũi tên Thanh khiết\nArch
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,Phù thủy chuộc tội
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,Cleo
LOADING_TEXT_HERO_INTRO_TITLE32,dòng máu cao quý ánh đỏ\nLewisia
LOADING_TEXT_HERO_INTRO_TITLE33,Lưỡi đao Không gian\nNyx
LOADING_TEXT_HERO_INTRO_TITLE34,Nhà phát minh Cung điện Hoàng gia\nAnnette
LOADING_TEXT_HERO_INTRO_TITLE35,The Silver Battle Wolf\nMitra
LOADING_TEXT_HERO_INTRO_TITLE36,Thẩm phán của Lua\nRicardo
LOADING_TEXT_HERO_INTRO_TITLE37,Lưỡi kiếm Yên lặng\nTanya
LOADING_TEXT_HERO_INTRO_TITLE38,Máu nhiệm chú\nEzekiel
LOADING_TEXT_HERO_INTRO_TITLE39,Cơn gió đầy mê hoặc\nCassandra
LOADING_TEXT_HERO_INTRO_TITLE40,Chiến Binh Trung Nghĩa\nTheo
LOADING_TEXT_HERO_INTRO_TITLE41,Y sĩ Đáng Ngờ\nMediana
LOADING_TEXT_HERO_INTRO_TITLE42,Nhà ảo thuật đồng hồ bất tử\nOddy
LOADING_TEXT_HERO_INTRO_TITLE43,Kẻ săn mồi ác ma\nViska
LOADING_TEXT_HERO_INTRO_TITLE44,Phụ tá thép\nPriscilla
LOADING_TEXT_HERO_INTRO_TITLE45,Sát thủ rồng\nYanne
LOADING_TEXT_HERO_INTRO_TITLE46,Hoàng tử bão cát\nZafir
LOADING_TEXT_HERO_INTRO_TITLE47,Thợ may bí ẩn\nYuria
LOADING_TEXT_HERO_INTRO_TITLE48,Sứ giả hòa nhã\nRehartna
LOADING_TEXT_HERO_INTRO_TITLE49,Kim chỉ nam vận mệnh\nOphelia
LOADING_TEXT_HERO_INTRO_TITLE50,Thương lái độc dược\nRequina
LOADING_TEXT_HERO_INTRO_TITLE51,Hộ vệ mặt trời\nAselica
LOADING_TEXT_HERO_INTRO_TITLE52,Đạn trừng phạt\nCrow
LOADING_TEXT_HERO_INTRO_TITLE53,Thánh thể lời nguyền\nShamilla
LOADING_TEXT_HERO_INTRO_TITLE54,Ác linh đáng yêu\nLavril
LOADING_TEXT_HERO_INTRO_TITLE55,Bóng tối của Vực thẳm\nSeria
LOADING_TEXT_HERO_INTRO_TITLE56,Cơn khát vô tận\nErze
LOADING_TEXT_HERO_INTRO_TITLE57,Con gái bão tố và đại dương\nLilia
LOADING_TEXT_HERO_INTRO_TITLE58,Vũ công ốc đảo\nLaudia
LOADING_TEXT_HERO_INTRO_TITLE59,Thánh thần ban phúc\nLucias
LOADING_TEXT_HERO_INTRO_TITLE60,Thiết huyết phán quan\nChrisha
LOADING_TEXT_HERO_INTRO_TITLE61,Sự kiêu ngạo của Obsidian\nNeraxis
LOADING_TEXT_HERO_INTRO_TITLE62,Niềm tin của bách ân\nScarlet 
LOADING_TEXT_HERO_INTRO_TITLE63,Vũ bão ánh sáng xanh\nSonia
LOADING_TEXT_HERO_INTRO_TITLE64,Nữ Hoàng Ánh Sáng\nArtemia
LOADING_TEXT_HERO_INTRO_TITLE65,Người phục dịch ánh sáng xanh\nMirianne
LOADING_TEXT_HERO_INTRO_TITLE66,Giai điệu kì diệu\nShea
LOADING_TEXT_HERO_INTRO_TITLE67,Hiện thân pháp nghệ cổ Kara\nKara
LOADING_TEXT_HERO_INTRO_TITLE68,Đôi mắt nuốt chửng bóng tối\nNia
LOADING_TEXT_HERO_INTRO_TITLE69,Kẻ bài bạc ranh mãnh\nEsker
LOADING_TEXT_HERO_INTRO_TITLE70,Ngọn gió đỏ của công lý\nCecilia
LOADING_TEXT_HERO_INTRO_TITLE71,Linh miêu huyết ngọc\nKirze
LOADING_TEXT_HERO_INTRO_TITLE72,Tia lửa điên cuồng\nPansirone
LOADING_TEXT_HERO_INTRO_TITLE73,Mẫu 0\nChase
LOADING_TEXT_HERO_INTRO_TITLE74,Lưỡi kiếm tham vọng\nKibera
LOADING_TEXT_HERO_INTRO_TITLE75,Hiền triết khu hồ\nDakaris
LOADING_TEXT_HERO_INTRO_TITLE78,Thanh kiếm hủy diệt\nBernheim
LOADING_TEXT_HERO_INTRO_TITLE87,Khiên đế quốc\nGlenwys
LOADING_TEXT_HERO_INTRO_TITLE90,Thiếu nữ với giấc mơ làm giàu\nMay
LOADING_TEXT_HERO_INTRO_TITLE91,Mãnh thú của Đấu Trường\nGladi
LOADING_TEXT_HERO_INTRO_TITLE92,Con mắt minh mẫn\nVeronica
LOADING_TEXT_HERO_INTRO_TITLE93,Người giữ cổng đáng tin cậy\nLoman
LOADING_TEXT_HERO_INTRO_TITLE94,Bếp trưởng anh hùng\nJuno
LOADING_TEXT_HERO_INTRO_TITLE95,Quản ngục trưởng tàn nhẫn\nNicky
LOADING_TEXT_HERO_INTRO_TITLE96,Cơn gió thuần khiết\nDosarta
LOADING_TEXT_HERO_INTRO_TITLE97,Huấn luyện viên lửa\nHanus
LOADING_TEXT_HERO_INTRO_TITLE98,Thần vương bất tử\nCain
LOADING_TEXT_TIP_1,Thể lực được phục hồi định kỳ theo thời gian.
LOADING_TEXT_TIP_2,Bạn có thể thu thập Ruby khi qua ải lần đầu tiên.
LOADING_TEXT_TIP_3,Mỗi ngày lại có 3 chìa khoá nhà ngục được làm mới
LOADING_TEXT_TIP_4,"Bạn có thể nhận được Team XP bằng cách mua anh hùng, \nnâng cấp anh hùng, và đánh trận."
LOADING_TEXT_TIP_5,"Giá trị và hiệu suất của đồ cường hoá sẽ tăng lên khi hạng \nthay đổi từ phổ biến sang không phổ biến, hiếm, anh hùng và huyền thoại."
LOADING_TEXT_TIP_6,Hiệu suất và giá trị của đồ cường hoá tăng khi có nhiều sao hơn.
LOADING_TEXT_TIP_7,"Nếu bạn nghiền đồ cường hoá, \nbạn có thể lấy được bột phép thuật để Cường hoá tùy chọn trang bị."
LOADING_TEXT_TIP_8,"Nếu bạn có hai hay nhiều đồ cường hoá giống hệt nhau, \nhãy thử thức tỉnh trang bị để tăng hạng sao."
LOADING_TEXT_TIP_9,Cấp độ nâng cấp tối đa của vật phẩm được xác định bởi hạng của nó.
LOADING_TEXT_TIP_10,"Nếu bạn Cường hoá tùy chọn trang bị, mỗi chỉ số sẽ tăng lên."
LOADING_TEXT_TIP_11,Việc cường hoá các vũ khí độc nhất sẽ được giới hạn theo cấp độ của anh hùng.
LOADING_TEXT_TIP_12,"Khi bạn mở Phòng thử thách, nó sẽ vẫn được mở đến khi bạn vượt qua."
LOADING_TEXT_TIP_13,Cách tốt nhất để thu thập Sách kỹ năng là vượt qua nhà ngục.
LOADING_TEXT_TIP_14,Mỗi ngày lại có 3 chìa khoá Mộ cổ Hoàng gia được làm mới
LOADING_TEXT_TIP_15,Bạn có thể kiếm nhiều vàng tại Mộ cổ Hoàng gia.
LOADING_TEXT_TIP_16,Bạn có thể thay đổi các tùy chọn chiến đấu trong phần Cài đặt trò chơi dưới menu Danh mục khác.
LOADING_TEXT_BROADCAST_WAITING,Đang chuẩn bị phát sóng.\nVui lòng đợi trong giây lát!
LOADING_TEXT_HERO_CONTENT_LEVELUP,Cấp độ của bạn tăng lên khi bạn qua ải và\nnhận XP. Nhưng hãy nhớ! Bạn không thể\ngiành được bất kỳ phần thưởng nào nếu bạn không qua được ải.
LOADING_TEXT_HERO_CONTENT_SKILL,Mọi anh hùng trong Vua chinh phạt có thể học bốn kỹ năng
LOADING_TEXT_HERO_CONTENT_SKILL2,Bạn có thể sử dụng các kỹ năng chủ động\nbằng cách tiêu thụ Điểm mana.
LOADING_TEXT_HERO_CONTENT_SKILL4,Các kỹ năng bị động có ảnh hưởng nhất quán trong trận đánh.
LOADING_TEXT_HERO_AWAKENING2,Trang phục đã thay đổi và chỉ số tăng lên đáng kể!\n Bạn có thể thức tỉnh lên tối đa  ★ 5!
LOADING_TEXT_HERO_EQUIP_ENHANCE,"cường hoá trang bị bằng cách sử dụng trang bị không cần thiết làm vật liệu!\nCó thể được cường hoá lên tới Cấp độ 3 (thường), Cấp độ 5 (Không phổ biến), Cấp độ 10 (Hiếm),\nCấp độ 15 (Anh hùng), Cấp độ 20 (Huyền thoại)."
LOADING_TEXT_HERO_SKILL,Bạn có thể tăng cấp độ kỹ năng của anh hùng bằng cách tiêu Vàng bất cứ lúc nào.\nNhưng cấp độ kỹ năng không thể vượt quá cấp độ của anh hùng (tối đa là 100).\nVì vậy hãy tăng cấp độ kỹ năng khi cấp độ anh hùng tăng lên!\n
LOADING_TEXT_DIFFICULTY,"Khu vực tham chiến tại bản đồ thế giới được chia thành mức độ Dễ, Thường, Khó và Địa ngục."
NONBATTLE_COMMON_LOADING_TIP_1,"Có thể tăng cấp độ nhóm khi thu nhận/thức tỉnh anh hùng, tiêu hao stamina, hoàn thành nhiệm vụ/thành tựu..."
NONBATTLE_COMMON_LOADING_TIP_2,"Trong ngục tối cấp cao, bạn có thể nhận được những mảnh ghép làm nguyên liệu cần thiết để thức tỉnh."
NONBATTLE_COMMON_LOADING_TIP_3,Có những trang bị chuyên dụng sở hữu năng lực đặc trưng cho từng anh hùng.\nBạn hãy làm cho anh hùng mạnh hơn thông qua bảo vật chuyên dụng và vũ khí chuyên dụng!
NONBATTLE_COMMON_LOADING_TIP_4,"Khi tiến hành nhiệm vụ kịch bản, bạn có thể nhận được những phần thưởng đa dạng."
NONBATTLE_COMMON_LOADING_TIP_5,"Hãy tham gia vào guild để tận hưởng những nội dung như đột kích guild, cuộc chinh phạt guild, chiến guild\nvà nhận những giải thưởng đa dạng cho các thành viên guild!"
NONBATTLE_COMMON_LOADING_TIP_6,Bạn có muốn mạnh hơn không?\nCó thể tăng năng lực của trang bị thông qua cường hoá và thức tỉnh.
NONBATTLE_COMMON_LOADING_TIP_7,Hãy lên tháp Thách Đấu!\nBạn có thể nhận được các nguyên liệu để tạo cổ vật.
NONBATTLE_COMMON_LOADING_TIP_8,"Trong mê cung ngầm của hoàng gia, bạn có thế nhận được những mảnh ghép ký ức.\nNếu bạn muốn nhận được bảo vật chuyên dụng thì hãy tham gia thử thách này nhé!"
NONBATTLE_COMMON_LOADING_TIP_9,Nếu bạn cần trang bị huyền thoại thì hãy tham gia thử thách Đột kích nhé! Các trang bị đa dạng giúp bạn mạnh hơn đã được chuẩn bị.
NONBATTLE_COMMON_LOADING_TIP_10,Bạn thiếu tinh chất để siêu việt?\nHãy hoàn thành tháp Thử Thách!
NONBATTLE_COMMON_LOADING_TIP_11,Bạn có thể tuyển mộ anh hùng mới tại quán trọ anh hùng.\nHãy tăng độ thân hữu với các anh hùng ghé thăm!
NONBATTLE_COMMON_LOADING_TIP_12,Hãy tạo đội 8 người để tham gia thử thách Boss thế giới và nhận thưởng theo xếp hạng!
NONBATTLE_COMMON_LOADING_TIP_13,Có thể trang bị cổ tự cho trang bị có ô trống.\nHãy tăng cường năng lực cần thiết cho anh hùng bằng cổ tự!
NONBATTLE_COMMON_LOADING_TIP_14,"Khi hoàn thành trận đấu chương, có thể nhận được 3 sao khi tất cả các anh hùng còn sống, nhận được 2 sao khi một anh hùng bị hạ gục,\n1 sao khi trên hai anh hùng bị hạ gục."
NONBATTLE_COMMON_LOADING_TIP_15,"Trong hồ sơ vinh quang, bạn có thể nhận được xếp hạng của đấu trường, Boss thế giới, cuộc chinh phạt guild."
CHAPTER1_COMMON_LOADING_STORY_1,Kasel và Frey lên đường đi tìm người anh viễn chinh.
CHAPTER2_COMMON_LOADING_STORY_1,Kasel - Người mang trọng trách chủ nhân kiếm thánh.
CHAPTER3_COMMON_LOADING_STORY_1,"Mâu thuẫn và sự bất tín đã ngăn cản những người đồng hành với Kasel, và những người đồng hành đó cần phải chiến thắng điều này."
CHAPTER4_COMMON_LOADING_STORY_1,Những người đồng hành với Kasel đang phải đối mặt với chính bên trong con người của mình. Đó là bóng tối mà bản thân họ muốn che giấu.
CHAPTER5_COMMON_LOADING_STORY_1,Những người đồng hành với Kasel đang phải đối mặt với hình dáng lúc mà nghị lực họ hằng mong muốn bảo vệ hóa thành tuyệt vọng.
CHAPTER6_COMMON_LOADING_STORY_1,Những người đồng hành với Kasel lại một lần nữa trưởng thành hơn tại sa mạc đầy ắp sự thần bí này.
CHAPTER7_COMMON_LOADING_STORY_1,Kasel không thể làm gì hơn trong tình huống mà nỗi buồn mất mát và nỗi đau hiện diện ngay trước mắt.
CHAPTER8_COMMON_LOADING_STORY_1,Dấn một bước chân về phía trước với tư cách chủ nhân kiếm thánh là việc cần có ý chí mạnh mẽ hơn ai hết... Và...
CHAPTER9_COMMON_LOADING_STORY_1,Kasel... Vì nụ cười của những người mình yêu thương này...
ORDEAL_COMMON_LOADING_TIP_1,Hãy chiến đấu với bóng tối bên trong để giành thắng lợi!
ORDEAL_COMMON_LOADING_TIP_2,"Khi thắng trận phòng Thử Thách, bạn có thể tiến hành thức tỉnh tại phòng Thanh Tẩy."
ROYALDUNGEON_LOADING_TIP_1,Hãy sử dụng bộ tăng vàng khi dùng mộ cổ hoàng gia!
ROYALDUNGEON_LOADING_TIP_2,Có thể nhận được nhiều vàng tại mộ cổ hoàng gia.\nHãy thử thách ở tầng cao hơn để nhận được nhiều vàng hơn!
ROYALDUNGEON_LOADING_STORY_1,Loman đang canh giữ nơi này một mình.\nCậu ấy đang khắc tượng gỗ mỗi ngày.
ROYALDUNGEON_LOADING_STORY_2,Chỉ có người cương trực và đáng tin tưởng nhất Orvel này mới có thể canh giữ mộ cổ hoàng gia.
ROYALDUNGEON_LOADING_STORY_3,"Đó là căn nguyên sự giàu có của hoàng gia,\ntuy nhiên vì vậy mà có nhiều kẻ uy hiếp đến hoàng gia."
ROYALDUNGEON_LOADING_STORY_4,Vẫn chưa làm sáng tỏ ai đã xếp những thứ này nơi đây.\nChỉ có những suy đoán mà thôi.
PRISON_COMMON_LOADING_TIP_1,Phải nắm được đặc tính của từng khu vực thì mới có thể hoàn thành được.\nNhất định phải xác nhận đặc điểm của từng quái vật.
PRISON_COMMON_LOADING_TIP_2,Cường hoá đặc tính kỹ năng là cần thiết nếu muốn làm mạnh anh hùng!
PRISON_COMMON_LOADING_TIP_3,Có thể cường hóa kỹ năng cho anh hùng\nnếu sử dụng sách kỹ năng thu được tại nhà ngục.
PRISON_COMMON_LOADING_STORY_1,"Nếu muốn biết các tù nhân ở nhà ngục làm thế nào lại có thể ngoan ngoãn,\nhãy thử bắt chuyện với Nicky."
PRISON_COMMON_LOADING_STORY_2,Chùy phục sinh - vũ khí của Nicky - đã đóng góp lớn cho việc mang lại hòa bình cho nhà ngục.
PRISON_COMMON_LOADING_STORY_3,Nếu đã gây tội ác đến mức phải vào nhà ngục này\nthì tốt hơn là nên từ bỏ việc tiếp tục sống.
CONQUEST_COMMON_LOADING_TIP_1,"Với trận chinh phạt, có thể tham gia 3 lần trong ngày ở mỗi chương."
CONQUEST_COMMON_LOADING_TIP_2,Nếu muốn tăng cấp anh hùng thật nhanh thì đừng quên trận chinh phạt nhé!
HIDEOUT_COMMON_LOADING_TIP_1,"Với ngục tối cấp cao, có thể vào 3 lần trong ngày ở mỗi chương."
HIDEOUT_COMMON_LOADING_TIP_2,"Nếu thiếu mảnh ghép, hãy tận dụng bộ tăng chiến lợi phẩm."
HIDEOUT_COMMON_LOADING_TIP_3,Mảnh ghép và tinh chất là nguyên liệu quan trọng được sử dụng cho việc thức tỉnh/ siêu việt anh hùng.\nHãy liên tục thu thập những nguyên liệu cần thiết!
CHALLENGETOWER_COMMON_LOADING_TIP_1,Tháp Thách Đấu được khởi động lại vào ngày 1 hằng tháng. Đừng quên nhé!!
CHALLENGETOWER_COMMON_LOADING_TIP_2,Khối tháp Thách Thức sẽ được nạp lại từng khối 2 tiếng một lần.\nHãy thu hoạch Mảnh cổ vật thông qua chiến đấu.
CHALLENGETOWER_COMMON_LOADING_TIP_3,"Nếu muốn nhận được nhiều Mảnh cổ vật, hãy sử dụng bộ tăng chiến lợi phẩm."
CHALLENGETOWER_COMMON_LOADING_TIP_4,Hãy thử khôi phục cổ vật nếu đã thu thập được 1000 Mảnh cổ vật!\nCó thể sẽ nhận được cổ vật tốt.
