KEY,Vietnamese
Sub1_Ophelia_3_12,Ơ...? Vellekia!! Đi đâu vậy!!?
Sub1_Ophelia_3_13,Đã bảo bị lạc ở đây là sẽ rất nguy hiểm mà!!!
Sub1_Ophelia_3_14,"Vellekia, đang ở đó hả?"
Sub1_Ophelia_3_15,Ánh sáng kia là gì nhỉ...
Sub1_Ophelia_3_16,Hả...?! Phải là vòng tròn phép thuật không nhỉ...?
Sub1_Ophelia_3_17,A...!
Sub1_Ophelia_3_18,Ta biết là cô sẽ đến.
Sub1_Ophelia_3_19,"Hỡi cô bé, giấc mơ cuối cùng của ta..."
Sub1_Ophelia_3_20,Bà là...
Sub1_Ophelia_4_1,A... cái đầu của tôi... Rốt cuộc là đã có chuyện gì chứ...
Sub1_Ophelia_4_2,Và đây là đâu...
Sub1_Ophelia_4_3,Tất cả đều bình an vô sự chứ?
Sub1_Ophelia_4_4,......
Sub1_Ophelia_4_5,Ơ...?
Sub1_Ophelia_4_6,Mấy đứa sao lại im lặng vậy?
Sub1_Ophelia_4_7,Này? Mấy đứa đang giỡn chị đúng không?
Sub1_Ophelia_4_8,"Này, sao vậy..."
Sub1_Ophelia_4_9,Chị không thích giỡn thế này đâu. Nhanh trả lời chị đi!
Sub1_Ophelia_4_10,Elliciad! Vellekia! Carta! Panelity! Gigantes!!
Sub1_Ophelia_4_11,Này...
Sub1_Ophelia_4_12,......?
Sub1_Ophelia_4_13,Việc như vậy...
Sub1_Ophelia_4_14,Mấy đứa bạn biến mất là lỗi của tôi.
Sub1_Ophelia_4_15,Nhẽ ra tôi không được để mất họ... Tất cả là lỗi của tôi...
Sub1_Ophelia_4_16,Ơ... nếu... được thì tôi có thể giúp đỡ...
Sub1_Ophelia_4_17,Không sao đâu...
Sub1_Ophelia_4_18,Bạn có thể cho tôi biết đường ra khỏi đây được không?
Sub1_Ophelia_4_19,Tôi phải tìm lại bạn bè của mình.
Sub1_Ophelia_4_20,Mà... nghe nói đường trong cây Thế giới rất phức tạp và nguy hiểm...
Sub1_Ophelia_4_21,Tôi nghĩ bạn... đi với tôi... thì sẽ tốt hơn đấy...
Sub1_Ophelia_4_22,Bạn nói bạn đã ở đây để lấy nhựa ư?
Sub1_Ophelia_4_23,Vâng... Những chiếc lá non... có sức mạnh kích thích não...
Sub1_Ophelia_4_24,Tôi... đang làm việc như... một nhà văn... để lấy ý tưởng...
Sub1_Ophelia_4_25,"Ôi trời, nhà văn ư, thật tuyệt!"
Sub1_Ophelia_4_26,Hê hê... Nói thì thật ngại nhưng tôi đang viết tiểu thuyết lãng mạn.
Sub1_Ophelia_4_27,Tôi cũng rất thích tiểu thuyết lãng mạn.
Sub1_Ophelia_4_28,Đặc biệt là truyện 'Tình yêu non nớt như trái táo xanh 1' của tác giả Wild Glasses!!!
Sub1_Ophelia_4_29,Phần kết thực sự... không biết sao có thể có suy nghĩ được như vậy luôn!
Sub1_Ophelia_4_30,Ahaha... Tôi cũng... biết tác giả đó...
Sub1_Ophelia_4_31,"À, Ophelia, có phải bạn nói, bạn là nhà chiêm tinh đúng không?"
Sub1_Ophelia_4_32,À vâng! Tôi đi hành hương và xem bói bài cho những người tôi gặp.
Sub1_Ophelia_4_33,Các bạn của tôi nói là thấy hạnh phúc khi được xem bói cho người khác...
Sub1_Ophelia_4_34,Cố lên... Chắc chắn sẽ có cách mà...
Sub1_Ophelia_4_35,À... Nếu được thì Ophelia có thể vừa đi vừa kể chuyện bạn cho tôi nghe được không...?
Sub1_Ophelia_5_1,Waa... Bạn nói là bạn đang đuổi theo định mệnh ư?...
Sub1_Ophelia_5_2,Chính xác thì là đi tìm định mệnh của đời mình...
Sub1_Ophelia_5_3,Hả...? Có phải định mệnh mà bạn nói là định mệnh ấy không?
Sub1_Ophelia_5_4,Tôi lại tưởng bạn đang nói về việc đối phó với thời kỳ khó khăn của thế giới hay đại loại như vậy nữa chứ...
Sub1_Ophelia_5_5,"Huu, tình yêu của một thiếu nữ quan trọng hơn cả sự khó khăn của thế giới đấy."
Sub1_Ophelia_5_6,(Chỉ vì một tình yêu mà bỏ đi đây đi đó để kiếm tìm à...)
Sub1_Ophelia_5_7,(Dùng làm nội dung cho tập 2 là chuẩn luôn!)
Sub1_Ophelia_5_8,Ahaha... Thì ra là vậy...
Sub1_Ophelia_5_9,Nhưng mà không có bạn bè thì chuyện đó cũng chẳng còn ý nghĩa gì...
Sub1_Ophelia_5_10,Ừm... Nếu tổng hợp tất cả câu chuyện của bạn lại thì... những người bạn ấy...
Sub1_Ophelia_5_11,cũng giống như tinh linh nhỉ...
Sub1_Ophelia_5_12,Tinh linh!... Hơi phức tạp một tí.
Sub1_Ophelia_5_13,Bởi vì chỉ có tôi mới nhìn thấy được họ...
Sub1_Ophelia_5_14,"À, mà nhìn Leo không ngạc nhiên gì với những chuyện kỳ lạ này nhỉ?"
Sub1_Ophelia_5_15,"Mỗi khi nói chuyện này ra, ai cũng nghĩ là tôi đang nói đùa..."
Sub1_Ophelia_5_16,Ừ ừm... Nhìn một cách khác thì tôi cũng thuộc kiểu tương tự vậy...
Sub1_Ophelia_5_17,Nên mới gọi là 'địa tinh càng cua'.
Sub1_Ophelia_5_18,"Địa tinh?... À, vậy nên tai bạn mới..."
Sub1_Ophelia_5_19,Hê hê... Ngượng quá...
Sub1_Ophelia_5_20,À... Dù sao thì tôi cũng lần đầu nghe đến những người bạn này...
Sub1_Ophelia_5_21,Sách ở thư viện hình như cũng không có nhắc đến chuyện này luôn...
Sub1_Ophelia_5_22,Thư viện?
Sub1_Ophelia_5_23,Ờ... Tôi chưa nói sao...?
Sub1_Ophelia_5_24,"Nhà văn là nghề phụ, còn nghề chính của tôi là thủ thư của hoàng gia Orvel..."
Sub1_Ophelia_5_25,Hả... thủ thư của hoàng gia Orvel?!
Sub1_Ophelia_5_26,Thủ thư của thư viện Hoàng gia mà không sách nào là không có đó ư?
Sub1_Ophelia_5_27,Hê hê... Tất cả là nhờ công chúa Scarlet - người rất ham mê đọc sách...
Sub1_Ophelia_5_28,Mình nghe thư viện Hoàng gia Orvelia là một hòn đảo tri thức.
Sub1_Ophelia_5_29,Không biết ở đó có cách để tìm lại được những người bạn của mình không nhỉ?
Sub1_Ophelia_5_30,"À, Leo, tôi có thể tới thư viện cùng bạn được không vậy?"
Sub1_Ophelia_5_31,Tôi muốn tìm xem có cách nào có thể làm cho những người bạn của tôi quay trở lại không.
Sub1_Ophelia_5_32,Hả? À ừ... à... Thư viện hoàng gia không phải là nơi mà có thể ra vào bừa bãi đâu...
Sub1_Ophelia_5_33,Ahaha... vậy... vậy thì... phải xin phép rồi...
Sub1_Ophelia_5_34,(Yess!)
Sub1_Ophelia_6_1_1,Waa... Thật là hoành tráng!
Sub1_Ophelia_6_1_2,Tôi hồi hộp quá!
Sub1_Ophelia_6_1_3,Tôi cũng thỉnh thoảng ghé kinh thành khi có biểu diễn nhưng mà... bây giờ mới được đến thư viện hoàng gia!
Sub1_Ophelia_6_1_4,Nơi này... là công trình được thiết kế đầu tiên khi hoàng gia được xây dựng.
Sub1_Ophelia_6_1_5,"Do những vị vua thích đọc sách, nên bây giờ nơi này trở thành không gian lớn đến nổi không thể tưởng tượng được..."
Sub1_Ophelia_6_1_6,Những quyển sách khó tìm trên thế gian này đều được tập trung về đây.
Sub1_Ophelia_6_1_7,Ngay cả lúc chiến tranh với ác quỷ... thì tôi cũng đã ở đây để canh giữ những cuốn sách này.
Sub1_Ophelia_6_1_8,(Waa chiến tranh với ác quỷ... Không biết bao nhiêu tuổi luôn rồi nữa?...)
Sub1_Ophelia_6_1_9,Waa... Rộng thế này thì chắc là cũng có sách của tác giả Wild Glasses
Sub1_Ophelia_6_1_10,mà tôi thích nhỉ?
Sub1_Ophelia_6_1_11,Ahaha... Chắc là thế...
Sub1_Ophelia_6_1_12,Ngài đến rồi sao Thủ thư?
Sub1_Ophelia_6_1_13,À... Vừa lúc công chúa cũng ở đây. Thủ thư Leo xin bái kiến công chúa!
Sub1_Ophelia_6_1_14,A! Phù thủy Ophelia xin được yết kiến công chúa!
Sub1_Ophelia_6_1_15,Phù thủy?
Sub1_Ophelia_6_1_16,(Ấy chết... Hay là trong hoàng cung thì không được nói là phù thủy?)
Sub1_Ophelia_6_1_17,À... Cô ấy không phải là người xấu đâu.
Sub1_Ophelia_6_1_18,Cô ấy là người mà thần đã gặp trong lúc xuất cung...
Sub1_Ophelia_6_1_19,Vì cô ấy cứ khẩn thiết bảo rằng có quyển sách muốn đọc... nên thần không nỡ từ chối...
Sub1_Ophelia_6_1_20,Thần nghĩ nếu công chúa cho phép... thì... chắc sẽ không có vấn đề gì khi để cô ấy đọc những quyển sách thông thường.
Sub1_Ophelia_6_1_21,Thủ thư nói vậy thì hẳn là một trường hợp ngoại lệ rồi.
Sub1_Ophelia_6_1_22,Nếu ngài đã tin tưởng thì ta cũng sẽ tin tưởng.
Sub1_Ophelia_6_1_23,Mong là quyển sách cô đang tìm có ở đây.
Sub1_Ophelia_6_1_24,Tạ ơn công chúa!
Sub1_Ophelia_6_1_25,Ta có chuyện cần nói về bệnh tình của phụ vương.
Sub1_Ophelia_6_1_26,Nếu là ngài thủ thư thì biết đâu chừng sẽ có thể cho ta lời giải đáp.
Sub1_Ophelia_6_1_27,Dù chỉ là một chút...
Sub1_Ophelia_6_1_28,Đừng nói là cách tìm mà ngay cả sách viết về mấy đứa cũng không có luôn ấy!
Sub1_Ophelia_6_1_29,Bạn... chưa tìm được sách à?
Sub1_Ophelia_6_1_30,Ừm... Nếu không có ở chỗ này thì có thể là ở khu vực cấm...
Sub1_Ophelia_6_1_31,Khu vực cấm?
Sub1_Ophelia_6_1_32,Những sách quý hiếm thường được bảo quản riêng ở khu vực cấm.
Sub1_Ophelia_6_1_33,Nếu chúng bị mất đi thì đất nước sẽ phải chịu một tổn thất rất lớn.
Sub1_Ophelia_6_1_34,"Hơn nữa, những quyển sách đó rất khác với những quyển sách thường... theo cách riêng của nó."
Sub1_Ophelia_6_1_35,Ôi... Tôi lại nói những lời không đâu rồi... Bạn quên hết những lời tôi vừa nói đi nhé!
Sub1_Ophelia_6_1_36,"Không đâu, ngài Leo! Cảm ơn vì ngài đã nói cho tôi biết!"
Sub1_Ophelia_6_1_37,Tôi sẽ đến đó tìm thử.
Sub1_Ophelia_6_1_38,Xin lỗi... Nhưng nơi đó bạn không thể vào được.
Sub1_Ophelia_6_1_39,Vậy... bạn... về cẩn thận nhé!
Sub1_Ophelia_6_1_40,Tôi không thể... từ bỏ thế này được.
Sub1_Ophelia_6_1_41,Đó là những người thân đã kề vai sát cánh cùng tôi từ lúc nhỏ cho đến giờ.
Sub1_Ophelia_6_1_42,Tôi không thể... bỏ rơi mấy đứa đó như vậy được.
Sub1_Ophelia_6_1_43,Xin ngài đấy. Tôi cầu xin ngài.
Sub1_Ophelia_6_1_44,Dù chỉ có một chút hy vọng cũng được. Ngài bảo gì tôi cũng sẽ làm.
Sub1_Ophelia_6_1_45,Đặt chân vào khu vực cấm khi chưa được phép là một tội rất nặng.
Sub1_Ophelia_6_1_46,Công chúa!
Sub1_Ophelia_6_1_47,"Tuy nhiên,"
Sub1_Ophelia_6_1_48,lời nói cuối cùng vừa rồi của cô làm ta phải khựng lại.
Sub1_Ophelia_6_1_49,Ta không thể cho cô nhiều thời gian.
Sub1_Ophelia_6_2_1,Thấy lành lạnh... Bầu không khí ở đây khác hoàn toàn với lúc nãy!
Sub1_Ophelia_6_2_2,"Không, không. Không có gì phải sợ hết!"
Sub1_Ophelia_6_2_3,"Mấy đứa, chị nhất định sẽ cứu được mấy đứa!"
Sub1_Ophelia_6_2_4,Ba-ạn... Cẩn thận!
Sub1_Ophelia_6_2_5,Những quyển sách ở khu vực cấm đều bị yểm lời nguyền phép thuật đấy!
Sub1_Ophelia_6_2_6,Đa phần chúng đều có tính cách rất dị biệt... Nên khi bị chọc giận là nhảy xổ ra liền...
Sub1_Ophelia_6_2_7,Thế nên chỗ này thường chỉ có mỗi tôi là người quản lý mới hay ra vào thôi...
Sub1_Ophelia_6_2_8,Ối! Sách nhảy xổ ra ư??
Sub1_Ophelia_6_2_9,Tôi sẽ cẩn thận theo lời ngài nói!!
Sub1_Ophelia_6_2_10,Hừm... Phải bắt đầu tìm từ đâu đây nhỉ?
Sub1_Ophelia_6_2_11,Ơ?...
Sub1_Ophelia_6_2_12,(Thông báo khẩn! Thông báo khẩn!)
Sub1_Ophelia_6_2_13,(Có người đột nhập! Có người đột nhập!)
Sub1_Ophelia_6_2_14,(Tất cả tỉnh dậy!! Tất cả tỉnh dậy!!)
Sub1_Ophelia_6_2_15,Suỵt! Yên... Yên lặng nào!
Sub1_Ophelia_6_2_16,(Yên lặng??)
Sub1_Ophelia_6_2_17,"Đúng, yên lặng!"
Sub1_Ophelia_6_2_18,(Nhập mã 'yên lặng'...)
Sub1_Ophelia_6_2_19,(Renggg!!!!!!)
Sub1_Ophelia_6_2_20,Rầm rầm...
Sub1_Ophelia_6_2_21,Ơơơơơ......
Sub1_Ophelia_6_2_22,Chết rồi!!
Sub1_Ophelia_6_3_1,Hic... Chắc là chúng ta phải khiến chúng ngất tạm thời để không phải bị hư hao gì rồi.
Sub1_Ophelia_6_3_2,Cẩn thận! Tuyệt đối đừng để sách bị xước!
Sub1_Ophelia_6_4_1,(Thông báo khẩn!! Thông báo khẩn!!)
Sub1_Ophelia_6_4_2,Cái quyển sách này... Thật là ồn ào quá đi trời ạ!
Sub1_Ophelia_6_4_3,Lạ thật... Theo tôi nhớ thì trước đây đâu có quyển ấy đâu...
Sub1_Ophelia_6_4_4,(Phát hiện người đột nhập!! Phát hiện người đột nhập!!)
Sub1_Ophelia_6_4_5,"Cái đứa này, không im đi được hả!"
Sub1_Ophelia_6_4_6,(Nhập mã 'cái đứa này không im đi được hả'...)
Sub1_Ophelia_6_4_7,(Renggg!!!!!!!)
Sub1_Ophelia_6_4_8,Trời ơi! Ồn quá!
Sub1_Ophelia_6_4_9,"(Nhập mã 'trời ơi, ồn quá'...)"
Sub1_Ophelia_6_4_10,(Renggg!!!!!!! Thông báo khẩn!! Thông báo khẩn!!!)
Sub1_Ophelia_6_4_11,Rốt cục thì bọn này bị gì vậy!!??
Sub1_Ophelia_6_4_12,Ophelia!
Sub1_Ophelia_6_4_13,Sách ở khu vực cấm... đã bị yểm thần chú ở cửa ra vào từ rất lâu rồi.
Sub1_Ophelia_6_4_14,Không thể mở xem nếu không có mã âm thanh mà chủ nhân của nó đã nhập.
Sub1_Ophelia_6_4_15,Nếu nhập đúng mã... thì mấy quyển sách kia sẽ im lặng.
Sub1_Ophelia_6_4_16,Mã âm thanh...?
Sub1_Ophelia_6_4_17,Không biết có phải do bị hỏng không... mà hình như nó chỉ nhận mã âm thanh của bạn thôi.
Sub1_Ophelia_6_4_18,Hơ...?! Nếu nói vậy thì...
Sub1_Ophelia_6_4_19,Hãy... Hãy mở ra?!!
Sub1_Ophelia_6_4_20,(Nhập mã 'hãy mở ra'...)
Sub1_Ophelia_6_4_21,(Renggg!!!)
Sub1_Ophelia_6_4_22,Không có mật mã?
Sub1_Ophelia_6_4_23,(Nhập mã 'không có mật mã'...)
Sub1_Ophelia_6_4_24,(Renggg!!!)
Sub1_Ophelia_6_4_25,Ong... Ong vò vẽ?
Sub1_Ophelia_6_4_26,(Renggg!!!!!!!)
Sub1_Ophelia_6_4_27,Ơ ơ... Sao tự nhiên lại là ong...
Sub1_Ophelia_6_4_28,"Ahaha... Chỉ là tôi nghĩ gì nói vậy thôi, hi."
Sub1_Ophelia_6_4_29,Ah! Hay là! Reng?!
Sub1_Ophelia_6_4_30,(Renggg!!!!!!)
Sub1_Ophelia_6_4_31,Sao lại khó khăn thế này chứ!
Sub1_Ophelia_6_4_32,(Nhập mã 'sao lại khó khăn thế này chứ')
Sub1_Ophelia_6_4_33,"Không, cái đó chỉ là lời..."
Sub1_Ophelia_6_4_34,(Renggg!!!!!!! Sai mật mã liên tục!!! Duy trì bảo mật!!! Duy trì bảo mật!!!)
Sub1_Ophelia_6_4_35,"(Còn 30 giây trước khi phép thuật tấn công... 30, 15,...)"
Sub1_Ophelia_6_4_36,Trời ơi...!!!
Sub1_Ophelia_6_4_37,Ophelia!!! Hãy cẩn thận!!
Sub1_Ophelia_6_4_38,Ơ...? Sao tự nhiên nó co rụt lại rồi?!
Sub1_Ophelia_6_4_39,"(Phép... Phép thuật tấn công còn 5, 4, 3, 2)"
Sub1_Ophelia_6_4_40,Ây... Không lẽ...?!
Sub1_Ophelia_6_4_41,Ophelia?!
Sub1_Ophelia_6_4_42,(Nhập mã 'Ophelia'...)
Sub1_Ophelia_6_4_43,(...)
Sub1_Ophelia_6_4_44,(Hủy cảnh báo! Hủy cảnh báo! Mở khóa!)
Sub1_Ophelia_6_4_45,"Không phải chứ, tên tôi là mật mã ư?"
Sub1_Ophelia_6_4_46,Những quyển sách thời trước... có nhiều quyển mà với đầu óc chúng ta không thể nào hiểu được đâu.
Sub1_Ophelia_6_4_47,Tôi cũng không biết tại sao lại thế nhưng...
Sub1_Ophelia_6_4_48,Ừm… Tôi không biết đây có phải là cuốn sách mà Ophelia đang tìm không.
Sub1_Ophelia_6_4_49,(Tính chất và cội nguồn của vạn vật đang tồn tại - quyển cuối cùng của sự chờ đợi)
Sub1_Ophelia_6_4_50,"(Chương thực vật, Chương động vật, Chương hồn ma, Chương tinh linh)"
Sub1_Ophelia_6_4_51,Ôi trời...
Sub1_Ophelia_6_4_52,Những văn tự cổ đại được viết trên sách... đang dần chuyển đổi để chúng ta đọc được này...
Sub1_Ophelia_6_4_53,Quyển sách này... hình như tác giả của nó đã yểm vào đó một phép thuật đặc biệt thì phải.
Sub1_Ophelia_6_4_54,Như kiểu đó là quyển chỉ dành riêng cho bạn đọc vậy.
Sub1_Ophelia_6_4_55,Sách dành cho tôi đọc?
Sub1_Ophelia_6_4_56,Phải nhanh đọc thử mới được!
Sub1_Ophelia_6_4_57,"Ophelia, bạn đã tìm được nội dung nói về những người bạn của bạn chưa?"
Sub1_Ophelia_6_4_58,"Hừm, lạ thật. Hình như là không có ở chương tinh linh."
Sub1_Ophelia_6_4_59,Hưm...
Sub1_Ophelia_6_4_60,A? Khoan đã!
Sub1_Ophelia_6_4_61,((Chương khác -
Sub1_Ophelia_6_4_62,Chúng ta có thể gặp phần lớn những người bạn đã được đề cập ở phần trước thông qua sức mạnh của phép thuật.
Sub1_Ophelia_6_4_63,"Nhưng theo lời của vị ấy, trên thực tế lại tồn tại những vật thể khá thú vị mà không thể định nghĩa được bằng bất cứ khái niệm nào."
Sub1_Ophelia_6_4_64,"Nếu phải phân loại, thì chúng thuộc về phần tinh linh,"
Sub1_Ophelia_6_4_65,nhưng do được sinh ra từ những vì sao chiếu mệnh nên bản thân chúng lại là những 'tập hợp mang tính trừu tượng'.
Sub1_Ophelia_6_4_66,"Tiêu biểu là 'tình yêu, chết chóc và may mắn' mà ngày nay chúng ta vẫn thường hay nói đến.))"
Sub1_Ophelia_6_4_67,À...!
Sub1_Ophelia_6_4_68,"((Tất cả các cảm xúc đều bị phụ thuộc vào ba loại này: tình yêu, chết chóc và may mắn."
Sub1_Ophelia_6_4_69,Nghĩa là khi trở thành chủ nhân của chúng thì xem như bạn đã hiểu được tương lai sau này của cuộc đời.
Sub1_Ophelia_6_4_70,Vì mọi vật trên trái đất này đều không thể không bị sức mạnh của chúng bao trùm.
Sub1_Ophelia_6_4_71,"Nhưng chỉ những người được lựa chọn từ thế giới của chúng mới có thể nhìn thấy được chúng,"
Sub1_Ophelia_6_4_72,và chúng ta thì chỉ có thể nhận thức và cảm nhận được sự tồn tại của chúng mà thôi.))
Sub1_Ophelia_6_4_73,"Ophelia, cô nói cô nhìn thấy gì cơ?"
Sub1_Ophelia_6_4_74,Nhìn xem! Mấy người bạn này đang quấn quýt quanh tôi này.
Sub1_Ophelia_6_4_75,Cô nói gì tôi không hiểu.
Sub1_Ophelia_6_4_76,Lạ thật... Đúng là vậy mà...
Sub1_Ophelia_6_4_77,Còn đang thì thầm tên của mình cho tôi nghe nữa.
Sub1_Ophelia_6_4_78,Tôi biết rồi.
Sub1_Ophelia_6_4_79,Câu chuyện về những người bạn đó...
Sub1_Ophelia_6_4_80,Đúng là... nội dung rất thú vị và thần bí...
Sub1_Ophelia_6_4_81,Nhưng mà Ophelia... Chỉ với quyển sách này thôi thì có vẻ sẽ không giúp ích được gì...
Sub1_Ophelia_6_4_82,Hừm... 'Vị ấy' mà tác giả nhắc tới là ai chắc không được viết trong quyển sách này.
Sub1_Ophelia_6_4_83,Không đâu ngài Leo.
Sub1_Ophelia_6_4_84,Tôi biết phải gặp ai rồi.
Sub1_Ophelia_6_4_85,Hả?
Sub1_Ophelia_6_4_86,Nếu không tìm được tác giả...
Sub1_Ophelia_6_4_87,"thì người nghe và viết lại lời của tác giả chắc chắn sẽ là người thứ hai biết rõ về những người bạn đó, đúng không?"
Sub1_Ophelia_6_4_88,(Biên tập - Phù thủy Eucaletus)
Sub1_Ophelia_6_4_89,Nhưng... Nhưng quyển sách này... là quyển sách đã có từ rất lâu rồi...
Sub1_Ophelia_6_4_90,Chắc... đây là quyển mà người ấy đã để lại sau khi qua đời...
Sub1_Ophelia_6_4_91,Ừm... Vậy thì chắc là phải xem sao của người đã mất và làm nghi thức gọi hồn thử rồi!
Sub1_Ophelia_6_4_92,Hừm... Tuy tên của nữ phù thủy này tôi cũng chưa nghe qua bao giờ...
Sub1_Ophelia_6_4_93,A...?! Dưới tên có viết gì nữa này!
Sub1_Ophelia_6_4_94,(Chờ đợi ánh sáng từ bàn thờ của Galluah...)
Sub1_Ophelia_7_1_1,Nếu là bàn thờ của Galluah thì chỉ có mỗi chỗ đó...
Sub1_Ophelia_7_1_2,Nhưng theo lời đồn thì nơi đó...
Sub1_Ophelia_7_1_3,Hừm... Không phải là một cái bẫy đấy chứ?
Sub1_Ophelia_7_1_4,Không. Nếu đã có manh mối như thế này thì gì cũng phải thử hết!
Sub1_Ophelia_7_1_5,Đến chỗ bàn thờ thôi!
Sub1_Ophelia_7_1_6,Đến hỏi họ vị trí của ngôi mộ là ở đâu.
Sub1_Ophelia_7_1_7,Hư hư... Sao lạnh thế nhỉ!
Sub1_Ophelia_7_1_8,Banggg!
Sub1_Ophelia_7_1_9,Hả?
Sub1_Ophelia_7_1_10,Bang bang bang banggg!
Sub1_Ophelia_7_1_11,Âu! Mấy cái tên rác rưởi này!
Sub1_Ophelia_7_1_12,Aaaa!! Ai đó!??
Sub1_Ophelia_7_1_13,"Aaaaaaa!!! Âu, ngươi là ai?!"
Sub1_Ophelia_7_1_14,À... Ở Galluah rất dễ bị lạc đường vì sương mù đúng không.
Sub1_Ophelia_7_1_15,"(Đến để gặp người chết à, con nhỏ này đúng là điên rồi!)"
Sub1_Ophelia_7_1_16,Này! Nếu ngươi muốn lục lọi tìm kiếm gì đó thì tốt nhất là không nên đi qua hướng đấy.
Sub1_Ophelia_7_1_17,Không có tên nào bị ăn đạn vào đầu đâu.
Sub1_Ophelia_7_1_18,"Haiz, ông cụ này lại đi đâu rồi không biết, thật là..."
Sub1_Ophelia_7_1_19,Hừm... Đúng là gặp toàn mấy người lạ kì...
Sub1_Ophelia_7_1_20,Hình như là không được bình thường.
Sub1_Ophelia_7_1_21,"Ư, lạnh quá!"
Sub1_Ophelia_7_1_22,Rắc rắcc
Sub1_Ophelia_7_1_23,Kẻ nào đang đánh thức bọn ta đấy?
Sub1_Ophelia_7_1_24,Ơ!?
Sub1_Ophelia_7_1_25,Tôi... Tôi có điều muốn hỏi nên đến đây.
Sub1_Ophelia_7_1_26,Mấy người... là người đã ở Galluah này lâu nhất đúng không?
Sub1_Ophelia_7_1_27,Ngươi đang cười nhạo những kẻ không ngủ được như bọn ta đấy à?
Sub1_Ophelia_7_1_28,Không! Tôi cần đến sự giúp đỡ của các ông.
Sub1_Ophelia_7_1_29,Xin các ông... hãy cho tôi biết mộ của người có tên Eucaletus ở đâu với!
Sub1_Ophelia_7_1_30,"Đúng vậy... Y như lời của ngươi, bọn ta là người biết rõ nhất những chuyện đã xảy ra ở Galluah này..."
Sub1_Ophelia_7_1_31,Ý ngươi đang nói đến kẻ đã thành đống lửa ở cuối bàn thờ đằng kia chứ gì?
Sub1_Ophelia_7_1_32,Ahaha... Ra là vậy... Rất cảm ơn các ông. Vậy... Vậy tôi xin phép.
Sub1_Ophelia_7_1_33,Ngươi nghĩ ngươi có thể sống mà vào được sao?
Sub1_Ophelia_7_1_34,Hở?
Sub1_Ophelia_7_1_35,Đây là địa ngục... Chỉ những nỗi thống khổ muôn đời muôn kiếp mới tồn tại ở đây...
