KEY,"Japanese"
E_C19_May_Lavril_14,"うん、みんなで集まって「たんじょうび」の話をしてたの…"
E_C19_May_Lavril_15,"み、みんな…楽しそうだった…"
E_C19_May_Lavril_16,"おっきなケーキと、プレゼント…みんなでお歌もうたって…"
E_C19_May_Lavril_17,"で、でもオペリアが知らないなら…お祭りじゃないの？"
E_C19_May_Lavril_18,"ああ、お誕生日パーティーのことですか？"
E_C19_May_Lavril_19,"お誕生日、パーティー…？"
E_C19_May_Lavril_20,"ええ！誕生日には、家族や友だちと一緒にお祝いをするんですよ。"
E_C19_May_Lavril_21,"皆からプレゼントをもらって、ケーキの上にろうそくを立てて願い事をして…"
E_C19_May_Lavril_22,"あぁ！それから大好きなごちそうをいっぱい食べるんですよ。"
E_C19_May_Lavril_23,"そうなんだ…オペリアも誕生日があるの？"
E_C19_May_Lavril_24,"ふふっ、私の誕生日は夏なんです。あともう少しですね。"
E_C19_May_Lavril_25,"あたしたちには…誕生日がないの。だって、あたし「たち」だから…"
E_C19_May_Lavril_26,"あたしたちもパーティー…してみたいな…"
E_C19_May_Lavril_27,"お友だちもたくさん集まって…とっても楽しそう…"
E_C19_May_Lavril_28,"うーん…実は、誕生日は生まれた日じゃなくてもいいんですよ。"
E_C19_May_Lavril_29,"そ…そうなの？"
E_C19_May_Lavril_30,"誕生日を知らない人は、別の記念日とか…"
E_C19_May_Lavril_31,"良いことがあった日を誕生日にして祝うこともありますからね。"
E_C19_May_Lavril_32,"だから、今日をラブリルの誕生日にするのはどうですか？"
E_C19_May_Lavril_33,"今日…？"
E_C19_May_Lavril_34,"ええ。誕生日について知った記念日。どうかしら？"
E_C19_May_Lavril_35,"そ、そうする…！"
E_C19_May_Lavril_36,"じゃあパーティーを開きましょうね！絶対に招待したい友だちはいますか？"
E_C19_May_Lavril_37,"友だち…オペリアに、レピィ、シア…それから…ルシアスも呼べるかな…？"
E_C19_May_Lavril_38,"あの方なら来てくれると思いますよ？"
E_C19_May_Lavril_39,"忙しい方ですけど、ちょっとなら大丈夫ですよ。"
E_C19_May_Lavril_40,"…えへへ、よかった…"
E_C19_May_Lavril_41,"それじゃあ、一緒に招待状を書きましょうか！"
E_C19_May_Lavril_42,"…うん！"
E_C19_May_Kara01_01,"おーい、カラ！おはよう～！！"
E_C19_May_Kara01_02,"よくお休みになられましたか、マスター。"
E_C19_May_Kara01_03,"今起きていることは、「太陽が西から昇る」ような現象です。"
E_C19_May_Kara01_04,"マスターが初めて、私の目覚ましアラームを使わずに起床した朝です。"
E_C19_May_Kara01_05,"ふっふっふ！今日はカラの誕生日だもの！大事な日は早起きしなきゃ～"
E_C19_May_Kara01_06,"どう？ビックリした？したでしょ？"
E_C19_May_Kara01_07,"昨夜チェックしたマスターの心拍数は、夕暮れ頃から睡眠状態でした。"
E_C19_May_Kara01_08,"低確率ですが、予測は可能でした。"
E_C19_May_Kara01_09,"…うーん…これぐらいじゃ弱かったかしら…"
E_C19_May_Kara01_10,"って！私の心拍数をいつもチェックしてるの？"
E_C19_May_Kara01_11,"マスターの安全のためです。"
E_C19_May_Kara01_12,"…私のプライバシーはないのね…あはは…"
E_C19_May_Kara01_13,"今回は失敗だけど、次は絶対！(ブツブツ…)"
E_C19_May_Kara01_14,"行こう、カラ！行く場所があるの。"
E_C19_May_Kara01_15,"マスター、現在は勤務時間中です。"
E_C19_May_Kara01_16,"今日みたいな大事な日に何言ってるの！有給いっぱい余ってるもん！早く行こっ！"
E_C19_May_Kara01_17,"はい、マスター。"
E_C19_May_Kara01_18,"時間ね。あいつらが…来るよ！"
E_C19_May_Kara01_19,"戦闘待機状態に移行します。"
E_C19_May_Kara01_20,"にゃおおおおん！！"
E_C19_May_Kara01_21,"ニャ？ニャオ～ン"
E_C19_May_Kara01_22,"うにゃ～ゴロゴロゴロ…"
E_C19_May_Kara01_23,"1号、2号、3号！カラに突進！"
E_C19_May_Kara01_24,"ジャーン！どう？カラ！私のニャン爆弾軍団の威力は！"
E_C19_May_Kara01_25,"心臓がキュン…いや、エンジンがキュンとなる感じでしょ？ビックリした？"
E_C19_May_Kara01_26,"運動は絶対にせずとも、散歩を欠かさないマスターの異常行動の痕跡を発見。"
E_C19_May_Kara01_27,"マスターの猫への餌やり活動は、5か月の尾行により把握していました。"
E_C19_May_Kara01_28,"すでに1号、2号、3号と私の親密度はMAXです。"
E_C19_May_Kara01_29,"…尾行…カラ…私ちょっと怖くなってきたわ。"
E_C19_May_Kara01_30,"ふっ！でも最後は絶対に成功させるんだから！"
E_C19_May_Kara01_31,"さ！誕生日の最後の締めくくりをしにいこう！"
E_C19_May_Kara01_32,"はい、マスター。"
E_C19_May_Kara01_33,"ここはどこでしょう、マスター。マップデータにはない座標です。"
E_C19_May_Kara01_34,"うふふふ～今日のために隠しておいた場所だよ！"
E_C19_May_Kara01_35,"ちょっと待ってたら…わぁ～！！浮いた！カラ、あれ見て！"
E_C19_May_Kara01_36,"これは予想外の出来事です。月が非常に大きく見えます。"
E_C19_May_Kara01_37,"実際の月が大きいわけではない、錯視現象…"
E_C19_May_Kara01_38,"ほら～カラ、久しぶりのきれいな月よ。"
E_C19_May_Kara01_39,"はい、マスター。"
E_C19_May_Kara01_40,"今の気分はどう？"
E_C19_May_Kara01_41,"エンジン回転数増加。神経回路の循環が活発化しています。"
E_C19_May_Kara01_42,"手足の先までピリっとする微細な電流が流れるような感覚。"
E_C19_May_Kara01_43,"このような感覚が、驚きでしょうか？"
E_C19_May_Kara01_44,"ちょっとしか驚かなかったみたいだけど、それでも新しい感情を学んだみたいね、ふふ。"
E_C19_May_Kara01_45,"じゃ、最後のプレゼント～！誕生日おめでとう、カラ！"
E_C19_May_Kara01_46,"ありがとうございます、マスター。"
E_C19_May_Kara01_47,"ところで、あの花火の費用はどこから出したのですか。"
E_C19_May_Kara01_48,"ん？それはもちろん、今月の生活費…"
E_C19_May_Kara01_49,"了解しました、マスター。今月のお小遣いから花火代は天引きしておきます。"
E_C19_May_Kara01_50,"うわぁーん！ひどい、カラ～！！"
E_C19_May_Miruru_01,"祝砲、発射！"
E_C19_May_Miruru_02,"大海賊ミルル様のお誕生日、おめでとうございます！"
E_C19_May_Miruru_03,"隊長、おめでとうございますだギャ！"
E_C19_May_Miruru_04,"うん、ありがとう！それじゃ、さっそくもらおうかな？"
E_C19_May_Miruru_05,"え？何のことですギャ？"
E_C19_May_Miruru_06,"そんなの当然でしょ～！誕生日って言えばあれだよ、あれ！"
E_C19_May_Miruru_07,"何をボケっとしてる！そう、誕生日といえばこれ！さ、どうぞ隊長！"
E_C19_May_Miruru_08,"........."
E_C19_May_Miruru_09,"これじゃない！"
E_C19_May_Miruru_10,"えっ？誕生日にはケーキじゃないんですか？"
E_C19_May_Miruru_11,"キャキャキャ！オマエこそボケっとしてるギャ！"
E_C19_May_Miruru_12,"まぁ、ケーキも悪くないけどさ。"
E_C19_May_Miruru_13,"誕・生・日！といえば、やっぱりプレゼント！"
E_C19_May_Miruru_14,"そのとおりだギャ！"
E_C19_May_Miruru_15,"さ、そういうことで早く出してよ。"
E_C19_May_Miruru_16,"差し上げますだギャ！"
E_C19_May_Miruru_17,"…なに、コレ？"
E_C19_May_Miruru_18,"宝物じゃないよね？"
E_C19_May_Miruru_19,"隊長のお友だちであるラクラック様から渡された、特製火薬ですギャ！"
E_C19_May_Miruru_20,"伝言もありますギャ！"
E_C19_May_Miruru_21,"誕生日？研究で忙しいギャ！でもお祝いの言葉は送ってやるギャ！"
E_C19_May_Miruru_22,"ああ、特別にこれもあげるギャ！"
E_C19_May_Miruru_23,"ふ…ふん！特製火薬って言うなら、宝物じゃなくてもとくべ～つに！もらってあげようかな！"
E_C19_May_Miruru_24,"アタシは、友だちには仁義を守る海賊だからね！"
E_C19_May_Miruru_25,"よーし、じゃあ大海賊ミルル様らしく、"
E_C19_May_Miruru_26,"誕生日記念に一発、気持ちよく飛ばしてみるか！"
E_C19_May_Miruru_27,"うーん…"
E_C19_May_Miruru_28,"どうした？"
E_C19_May_Miruru_29,"何か忘れてるような気がするギャ…"
E_C19_May_Miruru_30,"とても大事なことのような…"
E_C19_May_Miruru_31,"あ。"
E_C19_May_Miruru_32,"ラクラック様が…"
E_C19_May_Miruru_33,"でも、それはまだテスト前の火薬だギャ。"
E_C19_May_Miruru_34,"取扱いには注意して、"
E_C19_May_Miruru_35,"必ず結果を教えるように伝えてくれだギャ。"
E_C19_May_Miruru_36,"......"
E_C19_May_Miruru_37,"......"
E_C19_May_Miruru_38,"とりあえず、逃げるっていうのは？"
E_C19_May_Miruru_39,"同感だギャ。"
E_C19_May_Lakrak_1,"よし…"
E_C19_May_Lakrak_1_1,"芯の長さは、これくらいで十分だろう。"
E_C19_May_Lakrak_2,"製造法を手に入れるのに少し苦労はしたが、ともかくこれでうまくいきそうだ。"
E_C19_May_Lakrak_3,"あとはヤツさえ来れば…"
E_C19_May_Lakrak_4,"真夜中に呼び出したのはお前だギャ？"
E_C19_May_Lakrak_5,"武器研究のために三日三晩、徹夜したんだギャ！"
E_C19_May_Lakrak_6,"今とっても眠いギャ！特別な用事じゃなければ怒るんだギャ！"
E_C19_May_Lakrak_7,"はぁ、またか…"
E_C19_May_Lakrak_8,"おい、ラクラック。今日が何の日か忘れたのか？"
E_C19_May_Lakrak_9,"今日？知らないギャ。徹夜して3日目っていうことしか分からないだギャ。"
E_C19_May_Lakrak_10,"それよりお前誰だギャ？まずはそれから教えろギャ！"
E_C19_May_Lakrak_11,"昔から相変わらず力を抜けさせるヤツだな。"
E_C19_May_Lakrak_12,"これを見ろ。俺の顔に見覚えがあるだろう？"
E_C19_May_Lakrak_13,"お前の持ち歩いてるその武器、誰のおかげで完成したと思ってる…"
E_C19_May_Lakrak_14,"まさか忘れたなんて言わないよな？"
E_C19_May_Lakrak_15,"ヤツの特製火薬だか何だかを手に入れるために、こき使われたことを思うと…"
E_C19_May_Lakrak_16,"特製火薬…おお、思い出したギャ！久しぶりだな、ロイ！"
E_C19_May_Lakrak_17,"こんなヤツが友だちとは…"
E_C19_May_Lakrak_18,"おい、今日が何の日か、本当に覚えてないのか？"
E_C19_May_Lakrak_19,"自分の誕生日くらいは覚えておけ。"
E_C19_May_Lakrak_20,"ギャ？今日オイラの誕生日だったギャ？"
E_C19_May_Lakrak_21,"でも、そんなことはどうでもいいんだギャ！"
E_C19_May_Lakrak_22,"強い武器を作ることのほうが大事だギャ！"
E_C19_May_Lakrak_23,"まぁ、さすがにもう驚かないが。"
E_C19_May_Lakrak_24,"とにかく、お前のために用意したものだ。"
E_C19_May_Lakrak_25,"おぉ、すごい火力だな。"
E_C19_May_Lakrak_26,"クレオのヤツ、だてに最高級品だけを扱っていないんだな。"
E_C19_May_Lakrak_27,"こ…これなんだギャ？"
E_C19_May_Lakrak_28,"見てのとおり、花火だ。お前の誕生日だから奮発したんだぞ。"
E_C19_May_Lakrak_29,"どうだ、なかなかきれいだろう？"
E_C19_May_Lakrak_30,"こ、これは…これは！！"
E_C19_May_Lakrak_31,"ハハ、ずいぶんと感動したようだな？俺が用意したプレゼントを見ればもっと…"
E_C19_May_Lakrak_32,"なんてことをするだギャ！"
E_C19_May_Lakrak_33,"これはすごく貴重な火薬だギャ！こんなどうでもいいことに使うなんて！"
E_C19_May_Lakrak_34,"お前、それでも人間ギャ！？"
E_C19_May_Lakrak_35,"な…何だと？"
E_C19_May_Lakrak_36,"火薬はこの世で何よりも崇高なものだギャ！"
E_C19_May_Lakrak_37,"神への冒涜だギャ！もうお前なんか兄弟じゃないギャ！"
E_C19_May_Lakrak_38,"......"
E_C19_May_Lakrak_39,"お前…その言葉、本気か？"
E_C19_May_Lakrak_40,"どうでもいいだって？これを準備するのにどれだけ苦労したか分かるか？"
E_C19_May_Lakrak_41,"そんなの関係ないギャ！お前が火薬をムダ使いしたことのほうが大問題だギャ！"
E_C19_May_Lakrak_42,"許せないギャ！火薬は大切なものだギャ！"
E_C19_May_Lakrak_43,"ほお…そう来るか。"
E_C19_May_Lakrak_44,"お前の誕生日だからといって、わざわざプレゼントも用意したんだが…"
E_C19_May_Lakrak_45,"なんて言ったかな？"
E_C19_May_Lakrak_46,"今度新しく発明した超強力スペシャル火薬、だったか？"
E_C19_May_Lakrak_47,"帝国でも最高級品として扱われるものを、闇市場でようやく手に入れたのに…"
E_C19_May_Lakrak_48,"これも必要ないってことでいいのか？"
E_C19_May_Lakrak_49,"じゃ、これは…どうやって処分しようかな。"
E_C19_May_Lakrak_50,"高値で売ればかなりの金額が手に入るだろうし、生活費の心配はしばらくしなくても良さそうだ。"
E_C19_May_Lakrak_51,"それとも、もう一度包んでクレオの誕生日プレゼントにでもするか。"
E_C19_May_Lakrak_52,"ふっ、アイツの喜ぶ顔が目に浮かぶな。"
E_C19_May_Lakrak_53,"ちょっと待て！我々には話し合いが必要だギャ！"
E_C19_May_Lakrak_54,"どうした？神への冒涜者の俺に何か用事でも？"
E_C19_May_Lakrak_55,"ク…クキャキャ…！"
E_C19_May_Lakrak_56,"用がないならどいてくれ。帰ってこいつの処分方法を考えないとな…"
E_C19_May_Lakrak_57,"す、す、す…"
E_C19_May_Lakrak_58,"すまなかったギャ！言い過ぎたギャ！"
E_C19_May_Lakrak_59,"そのプレゼント、超強力特製火薬！ぜひもらいたいんだギャ！"
E_C19_May_Lakrak_60,"ふぅ…まったく、疲れるヤツだな。"
E_C19_May_Lakrak_61,"キャキャ！キャキャキャキャ！ウキャキャキャ！"
E_C19_May_Lakrak_62,"おい、ラクラック。嬉しいのはわかったから、あとにしてくれよ。"
E_C19_May_Lakrak_63,"何をいうギャ！この火薬は何よりも神聖だギャ！"
E_C19_May_Lakrak_64,"一刻も早く研究したいギャ！オイラの武器を最強にするんだギャ！"
E_C19_May_Lakrak_65,"はぁ…もう止まらないな、コイツは。"
E_C19_May_Lakrak_66,"とにかく俺は行くからな。あまり無理するなよ。"
E_C19_May_Lakrak_67,"わかったギャ！気をつけて帰れ！"
E_C19_May_Lakrak_68,"ウヒヒッ！やっぱりオイラを気にかけてくれるのはロイだけだギャ！アイツは最高だギャ！"
E_C19_May_Lakrak_69,"ギャ…？そういえば顔が思い出せないギャ。これじゃイカン！覚えておかないとだギャ！"
E_C19_May_Lakrak_70,"......"
E_C19_May_Lakrak_71,"ダメだギャ、思い出せないギャ。"
E_C19_May_Lakrak_72,"まぁいいや。帰ってプレゼントを開けるだギャ。"
E_C19_May_Glenwys01_01,"…ううん…"
E_C19_May_Glenwys01_02,"ふふっ。"
E_C19_May_Glenwys01_03,"…皇室直属の護衛騎士であられる方が、なぜこのようなところに…"
E_C19_May_Glenwys01_04,"もちろん、君と会うためだよ。"
E_C19_May_Glenwys01_05,"フルス様はとてもお忙しい方だと思っていましたが…"
E_C19_May_Glenwys01_06,"私のような平民出身の騎士に構っている時間など…"
E_C19_May_Glenwys01_07,"ふふ、その平民出身騎士の実力と品格がとても目立つものでな、"
E_C19_May_Glenwys01_08,"興味を持たないわけがない。"
E_C19_May_Glenwys01_09,"トーナメント3年連続の優勝者など、そういるものでもないだろう。"
E_C19_May_Glenwys01_10,"最後の相手はあなただったのですが。"
E_C19_May_Glenwys01_11,"最後まで戦っていれば、勝負は私の敗北で終わっていたでしょう。"
E_C19_May_Glenwys01_12,"もしそうだったなら、3年連続優勝は…"
E_C19_May_Glenwys01_13,"ふふふ、何のことだい？"
E_C19_May_Glenwys01_14,"君といい勝負をした、あの二刀流の男のことかい？"
E_C19_May_Glenwys01_15,"私も一度戦ってみたい相手だったが、どこに住んでいる何者なのか、ま～ったく分からなかった。"
E_C19_May_Glenwys01_16,"…"
E_C19_May_Glenwys01_17,"それより。今日は君に新しい友人を紹介しようと思ってね。"
E_C19_May_Glenwys01_18,"お会いできて光栄です。ヴェルキア魔法騎士団の団長、クリシャです。"
E_C19_May_Glenwys01_19,"現在は皇帝陛下の監察官として活動しております。"
E_C19_May_Glenwys01_20,"あっ、クリシャ様！？"
E_C19_May_Glenwys01_21,"どうしてこのようなところに…"
E_C19_May_Glenwys01_22,"(ふむ。フルス様が一目置いている騎士とは誰かと思ったが…"
E_C19_May_Glenwys01_23,"確かに、帝国の盾と噂される彼女ならば…)"
E_C19_May_Glenwys01_24,"…???"
E_C19_May_Glenwys01_25,"ああ、失礼。"
E_C19_May_Glenwys01_26,"今日ここに来た目的は、単純です。"
E_C19_May_Glenwys01_27,"お誕生日おめでとうございます、グレンウィス。"
E_C19_May_Glenwys01_28,"これは私とフルス様からの贈り物なので、受け取っていただきたい。"
E_C19_May_Glenwys01_29,"…あ、ありがとうございます！"
E_C19_May_Glenwys01_30,"しかし、なぜ私の誕生日をご存知で…？"
E_C19_May_Glenwys01_31,"もちろん、定期的にやり取りしていた手紙…ゴホン！いや、何でもないよ。"
E_C19_May_Glenwys01_32,"ただ、首都騎士団の団長から"
E_C19_May_Glenwys01_33,"去年も一人で誕生日を過ごしたと耳にしただけさ。"
E_C19_May_Glenwys01_34,"あ…"
E_C19_May_Glenwys01_35,"…わざわざ気にかけてくださり、ありがとうございます。"
E_C19_May_Glenwys01_36,"ですが少々…身に余ることです。"
E_C19_May_Glenwys01_37,"私に、ここまでしてくださる理由は…"
E_C19_May_Glenwys01_38,"ふふ、優れた人材に対する投資とでもしておこう。"
E_C19_May_Glenwys01_39,"そこまで身に余ると思うなら、昼食をごちそうするというのはどうだい？"
E_C19_May_Glenwys01_40,"そろそろお腹がすく時間だしね。"
E_C19_May_Glenwys01_41,"ふむ、いいと思います。"
E_C19_May_Glenwys01_42,"ですが初めて見る食べ物ばかり…メニューのチョイスはお任せします。"
E_C19_May_Glenwys01_43,"…はははは。"
E_C19_May_Glenwys01_44,"うん？"
E_C19_May_Glenwys01_45,"い、いえ。その…思ったより気軽に接してくださり、嬉しいのです。"
E_C19_May_Glenwys01_46,"見栄えのしない庶民料理で…お口に合えばよろしいのですが。"
E_C19_May_Glenwys01_47,"…"
E_C19_May_Lorraine01_01,"森の大賢者よ、偉大なる存在の生誕の日をお祝い申し上げる！"
E_C19_May_Lorraine01_02,"エルフのドルイド、ローレインに祝福と平穏を！"
E_C19_May_Lorraine01_03,"毎年このような身に余るもてなし、私には感謝することしかできない。"
E_C19_May_Lorraine01_04,"身に余るだなんて、ローレイン様は私たちエルフの誇り高き大賢者。"
E_C19_May_Lorraine01_05,"ローレイン様がいらっしゃらなかったらエリドラの森がどうなっていたか、想像すらできません。"
E_C19_May_Lorraine01_06,"ふふ。あまりおだてないでほしい。恥ずかしくなるわ。"
E_C19_May_Lorraine01_07,"なんと…来るのが遅かったか？"
E_C19_May_Lorraine01_08,"まぁ、あなたは…！"
E_C19_May_Lorraine01_09,"ふふふ、これはすまないことになったな。"
E_C19_May_Lorraine01_10,"他でもない、大賢者ドルイドの誕生日に遅刻をしてしまうとは。"
E_C19_May_Lorraine01_11,"何をおっしゃる。オークの族長が祝いに来てくださるとは、ありがたいこと。"
E_C19_May_Lorraine01_12,"私のせいでハーピーの戦士まで一緒に道に迷ってしまうとは…すまんな、ネイラよ。"
E_C19_May_Lorraine01_13,"行き先が同じだから同行しただけ。謝る必要はありません。"
E_C19_May_Lorraine01_14,"エルフの大賢者様。ハーピーの代表として参ったネイラが、お祝いと敬意を表します。"
E_C19_May_Lorraine01_15,"感謝するよ、ネイラ。"
E_C19_May_Lorraine01_16,"これは…今日は、いつもよりずっと賑やかな誕生日パーティーになりそうですね。"
E_C19_May_Lorraine01_17,"うわあああっ！"
E_C19_May_Lorraine01_18,"!?"
E_C19_May_Lorraine01_19,"あいた！"
E_C19_May_Lorraine01_20,"これは、オディ…！そなたがどうしてここに？"
E_C19_May_Lorraine01_21,"あぁ、参った参った…あ、ローレイン？"
E_C19_May_Lorraine01_22,"ふぅ～今度はちゃんと到着したみたいだな！"
E_C19_May_Lorraine01_23,"ニクスのヤツ、時間どおりに到着するようにしてやると言っておいて！"
E_C19_May_Lorraine01_24,"とんでもない物をくれたせいで、私は灯守りの村まで行ってきたんだぞ～！"
E_C19_May_Lorraine01_25,"ま、おかげでタミア族の贈り物をもらってきたが…いやいや、それはどうでもよくてだな！"
E_C19_May_Lorraine01_26,"オホン！誕生日おめでとう、ローレイン！"
E_C19_May_Lorraine01_27,"さ！これはタミア族と私からのプレゼントだ！"
E_C19_May_Lorraine01_28,"怪しいヤツだと思って排除するところだったわ…大賢者の友人だったなんて。"
E_C19_May_Lorraine01_29,"ははは！こんな日でも緊張を解かないとは、さすがはハーピーの勇者。"
E_C19_May_Lorraine01_30,"それよりも、客人はこれで全部か？"
E_C19_May_Lorraine01_31,"ええ…そうみたいですね。"
E_C19_May_Lorraine01_32,"森がこんなに騒々しいのは初めてで、ぎこちないですが…"
E_C19_May_Lorraine01_33,"今日はそういう日ですからね。ふふふ。"
E_C19_May_Lorraine01_34,"では、ローレイン様、ここからは主役の時間ですよ。"
E_C19_May_Lorraine01_35,"大賢者様のお誕生日、おめでとうございます！"
E_C19_May_Lorraine01_36,"みんな…"
E_C19_May_Lorraine01_37,"本当に感謝するよ。今日の皆の気持ち、いつまでも忘れないでいよう。"
E_C19_May_Lorraine01_38,"(今のこの平穏が、いつまでも続くように…)"
