KEY,Portuguese
SKILL_DESC_7110,"Ataca os inimigos à sua volta sete vezes infligindo [ffc800]{1}[-] de DANO M total. Depois, ataca os inimigos frontais, infligindo [ffc800]{2}[-] de DANO M e derrubando-os por [64ffff]{3}[-]s."
SKILL_DESC_7111,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7112,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7113,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7120,"Os cristais escarlates de dentro do corpo eclodem uma energia contra todos os inimigos, causando [ffc800]{1}[-] de DANO M e causando atordoamento por [64ffff]{2}[-]s. Ao usar, fica no modo [fa96fa][Despertar do Cristal Escarlate][-] por [64ffff]{3}[-]s, aumentando a VEL de ATQ de todos os aliados em [64ff64]{4}[-], além de lançar uma onda de choque aos inimigos ao redor a cada [64ffff]{5}[-]s, infligindo [ffc800]{6}[-] de DANO M e causando atordoamento por [64ffff]{7}[-]s."
SKILL_DESC_7121,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7122,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7123,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7130,"Invoca cristais escarlates para atacar inimigos em linha reta, infligindo [ffc800]{1}[-] de DANO M e [ffc800]{2}[-] de DANO M adicional quando os cristais explodem, deixando-os com [fa96fa][Maldição do Cristal Escarlate][-] por [64ffff]{3}[-]s e reduzindo a VEL de ATQ em [ff6464]{4}[-].\nAo atacar um inimigo que está com [fa96fa][Maldição do Cristal Escarlate][-], a [fa96fa][Energia do Cristal Escarlate][-] é acumulada. A [fa96fa][Maldição do Cristal Escarlate][-] explode depois de [64ffff]{5}[-]s, causando DANO M de [ffc800]{6} + {7} a cada acúmulo da Energia do Cristal Escarlate[-]. "
SKILL_DESC_7131,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7132,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7133,O DANO aumenta em [64ff64]{1}[-]%.
SKILL_DESC_7140,"Aumenta o próprio ATQ em [64ff64]{1}[-] e a CHANCE CRÍT em [64ff64]{2}[-], incrementando a duração dos efeitos de status que os aliados infligem em chefes em [64ff64]{3}[-]%. "
SKILL_DESC_7141,Aumenta o reforço de ATQ em [64ff64]{1}[-]%.
SKILL_DESC_7142,Aumenta o reforço de ATQ em [64ff64]{1}[-]%.
SKILL_DESC_7143,Aumenta o reforço de ATQ em [64ff64]{1}[-]%.
SKILL_DESC_60007110,Reduz o tempo de recarga em {1}% para cada inimigo atingido.
SKILL_DESC_60007111,"Quando há 1 inimigo, aumenta o DANO em 100%."
SKILL_DESC_60007120,Aumenta a duração do atordoamento causado pela onda de choque a inimigos não heróis por {1} seg.
SKILL_DESC_60007121,Quanto estiver no modo [Despertar do Cristal Escarlate] aumenta o DANO infligido em inimigos não heróis em {1}%.
SKILL_DESC_60007130,Aumenta a redução da VEL de ATQ em {1}.
SKILL_DESC_60007131,"Quando há 1 inimigo, a Energia do Cristal Escarlate é acumulada em 2."
SKILL_DESC_60007140,"Todo início de batalha, aumenta o DANO a inimigos não heróis em {1}% por 20 seg."
SKILL_DESC_60007141,Aumenta o DANO infligido em chefes em {1}%.
SKILL_DESC_60007150,"ATQ, DEF, PV+15% / VEL de ATQ +100"
SKILL_DESC_60007151,A VEL de ATQ aumenta em {1} a cada ataque normal ou de habilidade. Este efeito pode ser acumulado no máx. {2} vezes.
SKILL_DESC_90000710,"Amplifica a força dos cristais escarlates, aumentando grandemente o alcance do [Desabroche, Flor Escarlate!]. Ademais, há 4% de chance de infligir DANO M adicional de 500% do ATQ a cada ataque normal ou de habilidade. O DANO infligido em chefes é dobrado."
SKILL_DESC_90000711,"Amplifica a força dos cristais escarlates, aumentando grandemente o alcance do [Desabroche, Flor Escarlate!]. Ademais, há 4% de chance de infligir DANO M adicional de 600% do ATQ a cada ataque normal ou de habilidade. O DANO infligido em chefes é dobrado."
SKILL_DESC_90000712,"Amplifica a força dos cristais escarlates, aumentando grandemente o alcance do [Desabroche, Flor Escarlate!]. Ademais, há 4% de chance de infligir DANO M adicional de 720% do ATQ a cada ataque normal ou de habilidade. O DANO infligido em chefes é dobrado."
SKILL_DESC_90000713,"Amplifica a força dos cristais escarlates, aumentando grandemente o alcance do [Desabroche, Flor Escarlate!]. Ademais, há 4% de chance de infligir DANO M adicional de 860% do ATQ a cada ataque normal ou de habilidade. O DANO infligido em chefes é dobrado."
SKILL_DESC_90000714,"Amplifica a força dos cristais escarlates, aumentando grandemente o alcance do [Desabroche, Flor Escarlate!]. Ademais, há 4% de chance de infligir DANO M adicional de 1.000% do ATQ a cada ataque normal ou de habilidade. O DANO infligido em chefes é dobrado."
SKILL_DESC_90000715,"Amplifica a força dos cristais escarlates, aumentando grandemente o alcance do [Desabroche, Flor Escarlate!]. Ademais, há 4% de chance de infligir DANO M adicional de 1.250% do ATQ a cada ataque normal ou de habilidade. O DANO infligido em chefes é dobrado."
SKILL_DESC_91007110,"[Corte, Lâmina da Justiça!] Aumenta o DANO em 20% e reduz o custo de PM em 1."
SKILL_DESC_91007111,"[Corte, Lâmina da Justiça!] Aumenta o DANO em 24% e reduz o custo de PM em 1."
SKILL_DESC_91007112,"[Corte, Lâmina da Justiça!] Aumenta o DANO em 29% e reduz o custo de PM em 1."
SKILL_DESC_91007113,"[Corte, Lâmina da Justiça!] Aumenta o DANO em 35% e reduz o custo de PM em 1."
SKILL_DESC_91007114,"[Corte, Lâmina da Justiça!] Aumenta o DANO em 42% e reduz o custo de PM em 1."
SKILL_DESC_91007115,"[Corte, Lâmina da Justiça!] Aumenta o DANO em 50% e reduz o custo de PM em 1."
SKILL_DESC_91007120,"[Disperse, Neblina de Cristal!] Aumenta a VEL de ATQ adicional em 100 e aumenta a duração do [Despertar do Cristal Escarlate] em 7 seg."
SKILL_DESC_91007121,"[Disperse, Neblina de Cristal!] Aumenta a VEL de ATQ adicional em 120 e aumenta a duração do [Despertar do Cristal Escarlate] em 7 seg."
SKILL_DESC_91007122,"[Disperse, Neblina de Cristal!] Aumenta a VEL de ATQ adicional em 140 e aumenta a duração do [Despertar do Cristal Escarlate] em 7 seg."
SKILL_DESC_91007123,"[Disperse, Neblina de Cristal!] Aumenta a VEL de ATQ adicional em 170 e aumenta a duração do [Despertar do Cristal Escarlate] em 7 seg."
SKILL_DESC_91007124,"[Disperse, Neblina de Cristal!] Aumenta a VEL de ATQ adicional em 210 e aumenta a duração do [Despertar do Cristal Escarlate] em 7 seg."
SKILL_DESC_91007125,"[Disperse, Neblina de Cristal!] Aumenta a VEL de ATQ adicional em 250 e aumenta a duração do [Despertar do Cristal Escarlate] em 7 seg."
SKILL_DESC_91007130,"[Desabroche, Flor Escarlate!] Reduz o tempo de recarga em 30% e, ao acumular a [Energia do Cristal Escarlate], há 40% de chance de ocorrer 3 acúmulos adicionais."
SKILL_DESC_91007131,"[Desabroche, Flor Escarlate!] Reduz o tempo de recarga em 30% e, ao acumular a [Energia do Cristal Escarlate], há 48% de chance de ocorrer 3 acúmulos adicionais."
SKILL_DESC_91007132,"[Desabroche, Flor Escarlate!] Reduz o tempo de recarga em 30% e, ao acumular a [Energia do Cristal Escarlate], há 58% de chance de ocorrer 3 acúmulos adicionais."
SKILL_DESC_91007133,"[Desabroche, Flor Escarlate!] Reduz o tempo de recarga em 30% e, ao acumular a [Energia do Cristal Escarlate], há 70% de chance de ocorrer 3 acúmulos adicionais."
SKILL_DESC_91007134,"[Desabroche, Flor Escarlate!] Reduz o tempo de recarga em 30% e, ao acumular a [Energia do Cristal Escarlate], há 84% de chance de ocorrer 3 acúmulos adicionais."
SKILL_DESC_91007135,"[Desabroche, Flor Escarlate!] Reduz o tempo de recarga em 30% e, ao acumular a [Energia do Cristal Escarlate], há 100% de chance de ocorrer 3 acúmulos adicionais."
SKILL_DESC_91007140,[Chega de Maldade!] Aumenta a CHANCE CRÍT adicional em 250 e o aumento da duração dos efeitos de status passa a ser 30%.
SKILL_DESC_91007141,[Chega de Maldade!] Aumenta a CHANCE CRÍT adicional em 250 e o aumento da duração dos efeitos de status passa a ser 32%.
SKILL_DESC_91007142,[Chega de Maldade!] Aumenta a CHANCE CRÍT adicional em 250 e o aumento da duração dos efeitos de status passa a ser 34%.
SKILL_DESC_91007143,[Chega de Maldade!] Aumenta a CHANCE CRÍT adicional em 250 e o aumento da duração dos efeitos de status passa a ser 37%.
SKILL_DESC_91007144,[Chega de Maldade!] Aumenta a CHANCE CRÍT adicional em 250 e o aumento da duração dos efeitos de status passa a ser 41%.
SKILL_DESC_91007145,[Chega de Maldade!] Aumenta a CHANCE CRÍT adicional em 250 e o aumento da duração dos efeitos de status passa a ser 45%.
SKILL_NAME_9710,Já tenho tudo analisado!
SKILL_NAME_9711,Já tenho tudo analisado! II
SKILL_NAME_9712,Já tenho tudo analisado! III
SKILL_NAME_9713,Já tenho tudo analisado! IV
SKILL_NAME_9720,Vou te esburacar todo!
SKILL_NAME_9721,Vou te esburacar todo! II
SKILL_NAME_9722,Vou te esburacar todo! III
SKILL_NAME_9723,Vou te esburacar todo! IV
SKILL_NAME_9730,Não adianta se esconder!
SKILL_NAME_9731,Não adianta se esconder! II
SKILL_NAME_9732,Não adianta se esconder! III
SKILL_NAME_9733,Não adianta se esconder! IV
SKILL_NAME_9740,Vou te adestrar!
SKILL_NAME_9741,Vou te adestrar! II
SKILL_NAME_9742,Vou te adestrar! III
SKILL_NAME_9743,Vou te adestrar! IV
SKILL_NAME_60009710,Já tenho tudo analisado! [Luz]
SKILL_NAME_60009711,Já tenho tudo analisado! [Escuridão]
SKILL_NAME_60009720,Vou te esburacar todo! [Luz]
SKILL_NAME_60009721,Vou te esburacar todo! [Escuridão]
SKILL_NAME_60009730,Não adianta se esconder! [Luz]
SKILL_NAME_60009731,Não adianta se esconder! [Escuridão]
SKILL_NAME_60009740,Vou te adestrar! [Luz]
SKILL_NAME_60009741,Vou te adestrar! [Escuridão]
SKILL_NAME_60009750,Hanus [Luz]
SKILL_NAME_60009751,Hanus [Escuridão]
SKILL_DESC_9710,"Joga uma granada e atira sua submetralhadora, infligindo DANO F de [ffc800]{1}[-] aos inimigos ao redor e recebendo [64ffff]{2}[-] [fa96fa]projétil(eis)[-]. O inimigo atingido tem o DANO F recebido aumentado em [ff6464]{4}[-]% por [64ffff]{3}[-]s e fica com cegueira por [64ffff]{5}[-]s. Projéteis podem ser acumulados em até {6}."
SKILL_DESC_9711,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9712,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9713,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9720,"Atira {1} vezes sua submetralhadora a uma vasta área na linha de frente infligindo DANO F total de [ffc800]{2}[-]. Depois, caso tenha [fa96fa]projéteis[-], consome [64ffff]{3}[-] unidades toda vez que atirar a submetralhadora até gastar todos, sendo que neste estado, o DANO recebido aumenta [ff6464]{4}[-]%. A cada {5} vezes que atira sua submetralhadora, o DANO infligido por esta habilidade aumenta em [64ff64]{6}[-]%. O efeito de aumento de DANO pode ser acumulado até {7} vezes."
SKILL_DESC_9721,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9722,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9723,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9730,"Atira morteiro a uma vasta área distante de sua própria linha de frente, infligindo [ffc800]{1}[-] de DANO F e recebendo [64ffff]{2}[-] [fa96fa]projétil(eis)[-]. O inimigo atingido fica atordoado por [64ffff]{3}[-]s. Esta habilidade ignora efeitos de BLQ do adversário."
SKILL_DESC_9731,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9732,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9733,Aumenta o DANO em [64ff64]{1}[-]%.
SKILL_DESC_9740,"Hanus não é afetada por mudanças de VEL de ATQ e aumenta o ATQ de todos os aliados em [64ff64]{1} + {2}% do ATQ de Hanus[-].\nCaso este efeito seja usado em combates de guilda, o efeito é multiplicado em [64ff64]{3}[-]x.\n[Combates de guilda] - Incursão da Guilda, Triunfo de Guildas, Batalha de Guildas"
SKILL_DESC_9741,Aumenta a taxa de aumento de ATQ em [64ff64]{1}[-]%.
SKILL_DESC_9742,Aumenta a taxa de aumento de ATQ em [64ff64]{1}[-]%.
SKILL_DESC_9743,Aumenta a taxa de aumento de ATQ em [64ff64]{1}[-]%.
SKILL_DESC_60009710,Remove todos os efeitos positivos do adversário.
SKILL_DESC_60009711,"É modificado para que sejam obtidos {1} projétil(eis) e ao adquiri-los, aumenta seu ATQ em {3}% por {2}s. Este efeito pode ser acumulado em até {4}vezes."
SKILL_DESC_60009720,"Aumenta o consumo de projétil(eis) em {1}, mas enquanto estiver consumindo-os continuamente, o DANO CRÍT de Hanus aumenta {2}%."
SKILL_DESC_60009721,Remove o efeito de aumento de DANO recebido a partir do inimigo.
SKILL_DESC_60009730,"Caso seja usado em Batalha de Guildas, ignora o efeito de redução de DANO do adversário."
SKILL_DESC_60009731,"É modificado para que sejam obtidos {1} projétil(eis) e ao adquiri-los, aumenta sua PNT de DEF em {3} por {2}s. Este efeito pode ser acumulado em até {4}vezes."
SKILL_DESC_60009740,"Ao iniciar a Batalha de Guildas, reduz o DANO recebido pelos aliados em {2}% por {1}s."
SKILL_DESC_60009741,A cada {1}s obtém {2} projétil(eis).
SKILL_DESC_60009750,"ATQ, DEF, PV +15% / DANO CRÍT + 20%"
SKILL_DESC_60009751,"Ao iniciar a Batalha de Guildas, reduz o PM de todos os inimigos em {1} e aumenta todo tipo de DANO recebido em {3}% por {2}s."
SKILL_DESC_90000970,"Aumenta o DANO CRÍT de Hanus em 20% e atira [Brincadeirinha Super Banal, HN-Míssil Guiado] a cada 20s, infligindo DANO F de 200% de seu ATQ a um inimigo aleatório e causando um efeito dentre atordoamento, congelamento, petrificação, derrubada e redução da VEL de ATQ em 250, por 3s."
SKILL_DESC_90000971,"Aumenta o DANO CRÍT de Hanus em 24% e atira [Brincadeirinha Super Banal, HN-Míssil Guiado] a cada 17s, infligindo DANO F de 240% de seu ATQ a um inimigo aleatório e causando um efeito dentre atordoamento, congelamento, petrificação, derrubada e redução da VEL de ATQ em 250, por 3s."
SKILL_DESC_90000972,"Aumenta o DANO CRÍT de Hanus em 29% e atira [Brincadeirinha Super Banal, HN-Míssil Guiado] a cada 14s, infligindo DANO F de 290% de seu ATQ a um inimigo aleatório e causando um efeito dentre atordoamento, congelamento, petrificação, derrubada e redução da VEL de ATQ em 250, por 3s."
SKILL_DESC_90000973,"Aumenta o DANO CRÍT de Hanus em 35% e atira [Brincadeirinha Super Banal, HN-Míssil Guiado] a cada 12s, infligindo DANO F de 350% de seu ATQ a um inimigo aleatório e causando um efeito dentre atordoamento, congelamento, petrificação, derrubada e redução da VEL de ATQ em 250, por 3s."
SKILL_DESC_90000974,"Aumenta o DANO CRÍT de Hanus em 42% e atira [Brincadeirinha Super Banal, HN-Míssil Guiado] a cada 10s, infligindo DANO F de 420% de seu ATQ a um inimigo aleatório e causando um efeito dentre atordoamento, congelamento, petrificação, derrubada e redução da VEL de ATQ em 250, por 3s."
SKILL_DESC_90000975,"Aumenta o DANO CRÍT de Hanus em 50% e atira [Brincadeirinha Super Banal, HN-Míssil Guiado] a cada 8s, infligindo DANO F de 500% de seu ATQ a um inimigo aleatório e causando um efeito dentre atordoamento, congelamento, petrificação, derrubada e redução da VEL de ATQ em 250, por 3s."
SKILL_DESC_91009710,"[Já tenho tudo analisado!] Reduz o consumo de PM em 1 e aumenta a duração da cegueira por 0,8s."
SKILL_DESC_91009711,[Já tenho tudo analisado!] Reduz o consumo de PM em 1 e aumenta a duração da cegueira por 1s.
SKILL_DESC_91009712,"[Já tenho tudo analisado!] Reduz o consumo de PM em 1 e aumenta a duração da cegueira por 1,2s."
SKILL_DESC_91009713,"[Já tenho tudo analisado!] Reduz o consumo de PM em 1 e aumenta a duração da cegueira por 1,4s."
SKILL_DESC_91009714,"[Já tenho tudo analisado!] Reduz o consumo de PM em 1 e aumenta a duração da cegueira por 1,7s."
SKILL_DESC_91009715,[Já tenho tudo analisado!] Reduz o consumo de PM em 1 e aumenta a duração da cegueira por 2s.
SKILL_DESC_91009720,"[Vou te esburacar todo!] Ao usar, obtém 20 projéteis e, cada vez que atirar a submetralhadora consumindo projétil(eis), aumenta o ATQ de Hanus em {2}%. Este efeito pode ser acumulado até 100 vezes."
SKILL_DESC_91009721,"[Vou te esburacar todo!] Ao usar, obtém 20 projéteis e, cada vez que atirar a submetralhadora consumindo projétil(eis), aumenta o ATQ de Hanus em {2}%. Este efeito pode ser acumulado até 100 vezes."
SKILL_DESC_91009722,"[Vou te esburacar todo!] Ao usar, obtém 20 projéteis e, cada vez que atirar a submetralhadora consumindo projétil(eis), aumenta o ATQ de Hanus em {2}%. Este efeito pode ser acumulado até 100 vezes."
SKILL_DESC_91009723,"[Vou te esburacar todo!] Ao usar, obtém 20 projéteis e, cada vez que atirar a submetralhadora consumindo projétil(eis), aumenta o ATQ de Hanus em {2}%. Este efeito pode ser acumulado até 100 vezes."
