KEY,"Russian"
E_C19_August_Cleo01_55,"Так и знала!.. Я так переживала, что Клео расстроится!!"
E_C19_August_Cleo01_56,"Клео... на самом деле..."
E_C19_August_Cleo01_57,"Сегодня 1 августа."
E_C19_August_Cleo01_58,"Ты же сказал 31, когда я тебя спрашивала?!"
E_C19_August_Cleo01_59,"Да, я сказал так, чтобы ты сама проверила дату."
E_C19_August_Cleo01_60,"Рой заранее рассказал нам про твой день рождения."
E_C19_August_Cleo01_61,"Мы все вместе хотели поздравить тебя, но Рой нас остановил..."
E_C19_August_Cleo01_62,"Ч... Чего? Зачем?! Рой, зачем ты так?"
E_C19_August_Cleo01_63,"..."
E_C19_August_Cleo01_64,"(Теперь ты уже не так одинока, как раньше и тебе не стоит переживать из-за таких вещей.)"
E_C19_August_Cleo01_65,"(Хотел бы я так ответить, но...)"
E_C19_August_Cleo01_66,"Я умею поздравлять только так."
E_C19_August_Cleo01_67,"Ты!!! Скотина!!!!!"
E_C19_August_Cleo01_68,"Клео, успокойся!!"
E_C19_August_Cleo01_69,"Рой, это было слишком!!"
E_C19_August_Cleo01_70,"Как бы это не смущало, общайтесь вежливее!! И извинитесь тоже!"
E_C19_August_Cleo01_71,"Да уж."
E_C19_August_Cleo01_72,"Аааа, Клео!!"
E_C19_August_Cleo01_73,"В... Всё!! Успокойтесь!!"
E_C19_August_Cleo01_74,"Зажарю!!!!! Станешь жаренной рыбой на моём праздничном столе!!!!!!"
E_C19_Aug_Dosarta01_1,"Сегодня тоже скучно... Ничего интересного..."
E_C19_Aug_Dosarta01_2,"Когда вернётся сестрица? Она же сказала, что придёт. (Расстроилась)..."
E_C19_Aug_Dosarta01_3,"И в этот раз тоже впустую."
E_C19_Aug_Dosarta01_4,"В этом мире не существует подарка, который подошёл бы Эфикаэль... Ха..."
E_C19_Aug_Dosarta01_5,"М?"
E_C19_Aug_Dosarta01_6,"Эльф?! Что делает эльф в таком месте?!"
E_C19_Aug_Dosarta01_7,"Что?... Аааа!!"
E_C19_Aug_Dosarta01_8,"Здравствуйте!!~ Вау! Вы ведь пришли сюда сделать реликвию? Верно?"
E_C19_Aug_Dosarta01_9,"Реликвию?"
E_C19_Aug_Dosarta01_10,"Ты говоришь это потому что знаешь кто я?"
E_C19_Aug_Dosarta01_11,"Конечно!~ Вы же тёмный эльф! Я принцесса из королевской семьи эльфов, Дозарта!"
E_C19_Aug_Dosarta01_12,"Итак, заказывайте! Сделаю Вам самую красивую реликвию!!"
E_C19_Aug_Dosarta01_13,"М, это... Аха..."
E_C19_Aug_Dosarta01_14,"......"
E_C19_Aug_Dosarta01_15,"Мм, эта Вам тоже не нравится? Тогда вот эта?"
E_C19_Aug_Dosarta01_16,"Есть ещё такая! И такая тоже есть, и..."
E_C19_Aug_Dosarta01_17,"Погоди секунду. Хватит."
E_C19_Aug_Dosarta01_18,"(Голова болит... Я думал все эльфы одинаковые...)"
E_C19_Aug_Dosarta01_19,"Оказывается есть и такие. Может за 100 лет что-то поменялось в их характере?)"
E_C19_Aug_Dosarta01_20,"(Не знаю даже, быть может сказать ей, что реликвия слишком старая или же, что болт откручен.)"
E_C19_Aug_Dosarta01_21,"(Но всё же довольно хорошая работа. В принципе, можно было бы подарить реликвию Эфикаэль.)"
E_C19_Aug_Dosarta01_22,"(Однако, какую же именно ей подарить...)"
E_C19_Aug_Dosarta01_23,"Эм, господин тёмный эльф?"
E_C19_Aug_Dosarta01_24,"......"
E_C19_Aug_Dosarta01_25,"(Ч... Что же делать... Ему видимо всё не нравится...)"
E_C19_Aug_Dosarta01_26,"(Первый гость спустя долгое время... И я провалилась... Хнык...)"
E_C19_Aug_Dosarta01_27,"Хнык... Хнык... Простите..."
E_C19_Aug_Dosarta01_28,"Что?"
E_C19_Aug_Dosarta01_29,"...Погоди, ты чего внезапно заплакала?"
E_C19_Aug_Dosarta01_30,"Простите... Я хотела сделать Вам красивую реликвию, но... Хнык... Вам кажется не нравится... "
E_C19_Aug_Dosarta01_31,"Так как Вы пришли в день моего рождения, (шмык)... Хотела сделать ещё лучше, но..."
E_C19_Aug_Dosarta01_32,"Ааааа!~(Плачет) Простите пожалуйста!!~"
E_C19_Aug_Dosarta01_33,"Эй, слушай!.. Погоди!!.."
E_C19_Aug_Dosarta01_34,"Блин... Как же бесит. И что мне делать в такой ситуации..."
E_C19_Aug_Dosarta01_35,"Дозарта, прости. Я запозднилась..."
E_C19_Aug_Dosarta01_36,"А, ты же тот неприятный тёмный эльф?!"
E_C19_Aug_Dosarta01_37,"Ты же та невезучая эльфийка?!"
E_C19_Aug_Dosarta01_38,"Сестрица!!~ (Рыдает)"
E_C19_Aug_Dosarta01_39,"Я... Я, видимо опять натворила глупостей... (Плачет~!!)"
E_C19_Aug_Dosarta01_40,"Почему ты довёл сестрёнку до слёз! Ах ты тёмный эльф!"
E_C19_Aug_Dosarta01_41,"А вот и нет!! Не заблуждайся, эльфийка!!"
E_C19_Aug_Dosarta01_42,"Между тем, ты!! Называешь себя сестрой той эльфийки?!"
E_C19_Aug_Dosarta01_43,"Да кто оставляет сестрёнку одну на день рождения, так ещё и опаздывает! Постыдилась бы!!"
E_C19_Aug_Dosarta01_44,"Да как ты смеешь?!"
E_C19_Aug_Dosarta01_45,"Хнык... Сестрица... Господин тёмный эльф... Не ругайтесь..."
E_C19_Aug_Dosarta01_46,"Однако, господин тёмный эльф... Вы же злитесь потому, что сестра опоздала на мой день рожденья?..."
E_C19_Aug_Dosarta01_47,"Я слышала, что тёмные эльфы очень хладнокровные, но... Видимо это не так..."
E_C19_Aug_Dosarta01_48,"Ааа!! Сейчас не тот случай! Нужно развеять недоразумение!"
E_C19_Aug_Dosarta01_49,"Ааа... Как же быть... Как же быть!!.."
E_C19_Aug_Dosarta01_50,"Сестрица, господин тёмный эльф!!~ Хватит!!~"
E_C19_Aug_Epis01_1,"Хм~ Хм~~"
E_C19_Aug_Epis01_2,"Хм~ Хм~ Ла ла ла~ Ху-ху~"
E_C19_Aug_Epis01_3,"Эфис... Выглядишь радостной..."
E_C19_Aug_Epis01_4,"Не думает ли она об очередной уловке?"
E_C19_Aug_Epis01_5,"Не похоже..."
E_C19_Aug_Epis01_6,"Готово!!~ Я пошла!!~"
E_C19_Aug_Epis01_7,"А? Пошла говоришь? Куда?"
E_C19_Aug_Epis01_8,"Конечно же развлекаться!~ Сегодня же мой день рожденья! Ху-ху!"
E_C19_Aug_Epis01_9,"У демонов тоже есть день рождения?"
E_C19_Aug_Epis01_10,"Не было, но я назначила дату по своему желанию. Первый день, когда я пришла в мир смертных! "
E_C19_Aug_Epis01_11,"Поэтому я скоро вернусь, Джейн! Поиграй с ребятами!"
E_C19_Aug_Epis01_12,"Ага..."
E_C19_Aug_Epis01_13,"Почему ты с нами не прощаешься?!"
E_C19_Aug_Epis01_14,"Я думал, что ты её недолюбливаешь, а оказывается, что ты обращаешь внимание на такие вещи."
E_C19_Aug_Epis01_15,"Видимо, я тебя совсем плохо знал."
E_C19_Aug_Epis01_16,"А вот и нет!! А тебе что, всё равно? Нас же проигнорировали! "
E_C19_Aug_Epis01_17,"...День рождения..."
E_C19_Aug_Epis01_18,"Джейн? Что случилось?"
E_C19_Aug_Epis01_19,"Эфис. Подарок на день рождения. Хочу подарить."
E_C19_Aug_Epis01_20,"Тогда... Эфис присматривала за мной. Хочу ответить ей тем же."
E_C19_Aug_Epis01_21,"Госпожа..."
E_C19_Aug_Epis01_22,"Да какой там присматривает. Даже сейчас она тебя оставила, а сама ушла развлекаться."
E_C19_Aug_Epis01_23,"Я последую за приказом госпожи. Нужно поискать, что бы ей подошло."
E_C19_Aug_Epis01_24,"Эй, ты вообще слушаешь?"
E_C19_Aug_Epis01_25,"Да... Спасибо, Тэо."
E_C19_Aug_Epis01_26,"Что тот, что этот... Чёрт!"
E_C19_Aug_Epis01_27,"......"
E_C19_Aug_Epis01_28,"А, как же надоело! Эй! Пошли вместе!"
E_C19_Aug_Epis01_29,"Что вы ей подарите? Уже подумали?"
E_C19_Aug_Epis01_30,"Одежду... Красивая одежду..."
E_C19_Aug_Epis01_31,"Эфис красивая... хочу подарить ей... подходящую одежду."
E_C19_Aug_Epis01_32,"А это неплохая мысль. Знаешь где продаётся?"
E_C19_Aug_Epis01_33,"А..."
E_C19_Aug_Epis01_34,"...Просто идёшь, даже не зная?"
E_C19_Aug_Epis01_35,"..."
E_C19_Aug_Epis01_36,"Эй? Чего уставился? Это из-за того, что я поговорил с твоей госпожой?"
E_C19_Aug_Epis01_37,"Нет."
E_C19_Aug_Epis01_38,"А..."
E_C19_Aug_Epis01_39,"Чего, что это?"
E_C19_Aug_Epis01_40,"О нет, вы хотите, чтобы я пошёл и нашёл лавку с одеждой?"
E_C19_Aug_Epis01_41,"Из нас троих только ты можешь владеть такой информацией. Прошу тебя."
E_C19_Aug_Epis01_42,"Ха... Почему я..."
E_C19_Aug_Epis01_43,"... Прошу... Хочу подарить красивый подарок."
E_C19_Aug_Epis01_44,"... Не потеряйтесь и следуйте за мной."
E_C19_Aug_Epis01_45,"Ха-ха~ Давно я так не отдыхала!~"
E_C19_Aug_Epis01_46,"Только, сколько же это стоило? Ху-ху."
E_C19_Aug_Epis01_47,"А? Куда все пропали?"
E_C19_Aug_Epis01_48,"Эй, почему все ушли? Может что-то случилось?"
E_C19_Aug_Epis01_49,"Эфис."
E_C19_Aug_Epis01_50,"Поздравляю. С днём рождения. Хочу подарить. Тебе подарок."
E_C19_Aug_Epis01_51,"Вау!~ Что это!!"
E_C19_Aug_Epis01_52,"Вот это да! Вы позаботились о моём дне рождения? Как же это похвально~"
E_C19_Aug_Epis01_53,"На протяжении этого времени, Эфис... заботилась обо мне..."
E_C19_Aug_Epis01_54,"Тэо и Иезекииль. Помогли. Подарок, вместе искали."
E_C19_Aug_Epis01_55,"... За проявленную заботу к госпоже, мы хотели сделать тебе ответный подарок."
E_C19_Aug_Epis01_56,"А мне просто было скучно, вот я и пошёл с ними за компанию. Так что не заблуждайся."
E_C19_Aug_Epis01_57,"Ха! Как же это смущает~"
E_C19_Aug_Epis01_58,"И всё же я вам очень благодарна! Одежда очень красивая!"
E_C19_Aug_Epis01_59,"Так значит этот день - заслуга Джейн? Спасибо, Джейн~"
E_C19_Aug_Epis01_60,"Секунду, что это ты делаешь с госпожой! Отойди от неё!"
E_C19_Aug_Epis01_61,"Я больше всех намучался! Так что приветствуй меня, как следует, суккуб!!"
E_C19_Aug_Luna01_1,"......"
E_C19_Aug_Luna01_2,"......"
E_C19_Aug_Luna01_3,"......"
E_C19_Aug_Luna01_4,"И... Здесь правда растёт морковка?"
E_C19_Aug_Luna01_5,"Естественно! Ты же ведь не думаешь, что варвары едят только мясо?"
E_C19_Aug_Luna01_6,"Это необычная морковка, кажется она растёт на снежном поле."
E_C19_Aug_Luna01_7,"Однако, здесь нет ничего кроме снега... Апчхи!"
E_C19_Aug_Luna01_8,"И всё же, раз уж мы пришли сюда, надо попробовать поискать."
E_C19_Aug_Luna01_9,"Ты не знаешь что-нибудь об этой «Древней морковке»?"
E_C19_Aug_Luna01_10,"Большинство рассказов похожи на легенды... Обычно она растёт в тени и в окрестности тех мест, где постоянно летает сверкающая световая пыль."
E_C19_Aug_Luna01_11,"Вау, кажется невероятно красиво. Тогда найти такое место не составит труда!"
E_C19_Aug_Luna01_12,"Надеюсь. Даже не знаю, сможем ли мы его так быстро найти"
E_C19_Aug_Luna01_13,"Может пойдём в ту сторону? Тень от горы падает туда, думаю место, что мы ищем, как раз находится там."
E_C19_Aug_Luna01_14,"Да!"
E_C19_Aug_Luna01_15,"......"
E_C19_Aug_Luna01_16,"......"
E_C19_Aug_Luna01_17,"......"
E_C19_Aug_Luna01_18,"Ничего нет..."
E_C19_Aug_Luna01_19,"Да здесь ни то что морковки, здесь даже травы нет..."
E_C19_Aug_Luna01_20,"Земли Виндланда просторны. Не знаю даже, сколько это займёт времени..."
E_C19_Aug_Luna01_21,"М... Что? Откуда-то доносится сладкий запах."
E_C19_Aug_Luna01_22,"Похоже на аромат цветов... Что? Роза?"
E_C19_Aug_Luna01_23,"Здесь растёт роза! Тогда и морковка должна быть?"
E_C19_Aug_Luna01_24,"Ррррр!"
E_C19_Aug_Luna01_25,"А?"
E_C19_Aug_Luna01_26,"Аааааа!"
E_C19_Aug_Luna01_27,"Все назад!"
E_C19_Aug_Luna01_28,"(Потрясённая).. Что это. Это было что-то сильное..."
E_C19_Aug_Luna01_29,"Это был монстр защищавший цветок?"
E_C19_Aug_Luna01_30,"Кажется да. Это была та самая роза бессмертия? Вечно живущий цветок."
E_C19_Aug_Luna01_31,"Правда? Как же романтично! Это определённо можно продать подороже!"
E_C19_Aug_Luna01_32,"Ха-ха. Хорошо, что у тебя поднялось настроение. Может немного передохнём и отправимся?"
E_C19_Aug_Luna01_33,"Нам нужно найти её за сегодня, поэтому лучше поторопиться."
E_C19_Aug_Luna01_34,"Верно! Нельзя опаздывать на вечеринку! Вперёд!"
E_C19_Aug_Luna01_35,"А? Мэй, не в ту сторону... Эх, ладно."
E_C19_Aug_Luna01_36,"Госпожа Янни, сестричка Джуно! Там в далеке блестящая ве..."
E_C19_Aug_Luna01_37,"......"
E_C19_Aug_Luna01_38,"......"
E_C19_Aug_Luna01_39,"Ааааа!"
E_C19_Aug_Luna01_40,"Ти, тигр!..."
E_C19_Aug_Luna01_41,"Беги, Мэй!"
E_C19_Aug_Luna01_42,"(с отдышкой)... Да что же это... Мы же только за морковкой пришли... Почему так много монстров на нашем пути..."
E_C19_Aug_Luna01_43,"Хнык... Простите... Мне следовало быть осторожней."
E_C19_Aug_Luna01_44,"Это не твоя вина. Сегодня не наш день."
E_C19_Aug_Luna01_45,"Тем не менее у нас проблема. Скоро заход солнца. Провели день впустую... А хотели подарить Луне красивую морковку..."
E_C19_Aug_Luna01_46,"Что? Ты сказала Луна?"
E_C19_Aug_Luna01_47,"Да да, Луна говорю. У неё ведь день рождения вот мы и легендарный..."
E_C19_Aug_Luna01_48,"......"
E_C19_Aug_Luna01_49,"......"
E_C19_Aug_Luna01_50,"......"
E_C19_Aug_Luna01_51,"Янни? Ты чего?"
E_C19_Aug_Luna01_52,"Лу... Луна. Почему ты здесь?"
E_C19_Aug_Luna01_53,"Луна почувствовала вкусный запах, вот и пришла следом! Сладкий, свежий запах!"
E_C19_Aug_Luna01_54,"Даже если захочу забрать её, то она настолько огромная, что не сдвинуть с места..."
E_C19_Aug_Luna01_55,"А... Не может быть, это..."
E_C19_Aug_Luna01_56,"Древняя морковка... Видимо, древняя морковка - это морковка, что растёт на протяжении тысячи лет?"
E_C19_Aug_Luna01_57,"Древняя морковка? Это называют древней морковкой? Вы собирались это дать Луне?"
E_C19_Aug_Luna01_58,"Ага. Только вот мы не знали, что ты первая её найдёшь..."
E_C19_Aug_Luna01_59,"Вау! Спасибо! Янни лучшая подруга Луны!"
E_C19_Aug_Luna01_60,"Хорошо, тогда нам следует её достать?"
E_C19_Aug_Luna01_61,"Вау! Морковка! Очень большая морковка!"
E_C19_Aug_Luna01_62,"Как вернёмся в Орвел, я сделаю из неё морковный торт. С днём рождения, Луна!"
E_C19_Aug_Luna01_63,"Поздравляю с днём рождения, Луна! Можно отрезать немного в мою корзину и забрать с собой!"
E_C19_Aug_Luna01_64,"Хорошо, что всё закончилось благополучно! Поздравляю с днём рождения, Луна. Извини, что мы подарили тебе только это."
E_C19_Aug_Luna01_65,"Я хотела поискать по пути домой что-то ещё, но..."
E_C19_Aug_Luna01_66,"М, всё в порядке! Я очень скучаю по маме, папе и друзьям, однако..."
E_C19_Aug_Luna01_67,"У меня здесь тоже есть много замечательных друзей. Поэтому всё в порядке! Луна ни капельки не расстроена! Большое вам спасибо!"
E_C19_Aug_Gladi01_01,"Итак. Сегодня тоже замечательная погодка! И сребролистник пришёл. Отлично!"
E_C19_Aug_Gladi01_02,"Кажется, с уборкой закончил."
E_C19_Aug_Gladi01_03,"О, уже началось?"
E_C19_Aug_Gladi01_04,"Тогда, я тоже начну потихоньку собираться~"
E_C19_Aug_Gladi01_05,"О, Глад~"
E_C19_Aug_Gladi01_06,"Глад?"
E_C19_Aug_Gladi01_07,"Смотри, Глад!"
E_C19_Aug_Gladi01_08,"Гляди!"
E_C19_Aug_Gladi01_09,"М! Что?"
E_C19_Aug_Gladi01_10,"Ты чего, все ещё сонный? Просыпайся! И пожалуйста, достань мне ту коробку с эссенциями."
E_C19_Aug_Gladi01_11,"Ага, сейчас. Вот так-."
E_C19_Aug_Gladi01_12,"На Арене ты был совсем другой. Если тебе так скучно может вернёшься?"
E_C19_Aug_Gladi01_13,"Хватит. Мне уже хватило. Лучше посмотреть, как преуспевают новички."
E_C19_Aug_Gladi01_14,"Досадно... Если передумаешь, скажи мне!"
E_C19_Aug_Gladi01_15,"Ага~ Счастливо~"
E_C19_Aug_Gladi01_16,"Я явно расслабился в последние дни..."
E_C19_Aug_Gladi01_17,"Эй! Дай мне вон то!"
E_C19_Aug_Gladi01_18,"Что?"
E_C19_Aug_Gladi01_19,"Чего так глупо на меня уставился? Дай мне, что я каждый день беру!"
E_C19_Aug_Gladi01_20,"Что? Разве ты был здесь ранее.."
E_C19_Aug_Gladi01_21,"Как ты торгуешь, даже не зная своих постоянных посетителей!"
E_C19_Aug_Gladi01_22,"Постоянный посетитель, говоришь? Ничего не припоминаю. Приходил бы часто, я бы всё помнил..."
E_C19_Aug_Gladi01_23,"Следи за тем, что говоришь, дворняга! Ты вообще кто такой? Ты знаешь сколько лет я выходил на Арену?!"
E_C19_Aug_Gladi01_24,"..."
E_C19_Aug_Gladi01_25,"Глад, всё в порядке? Впервые вижу человека, который называет тебя даже не кошкой, а дворнягой..."
E_C19_Aug_Gladi01_26,"И всё же, вот он чемпион. Как и был раньше! Даже пошевельнуться не дал!"
E_C19_Aug_Gladi01_27,"Жалкий тип!"
E_C19_Aug_Gladi01_28,"Хех, хватит. Я только припугнул его. Лучше расскажи по какому делу пришёл? Тебе что-то нужно?"
E_C19_Aug_Gladi01_29,"Ой. Засмотрелся на бойню и чуть не забыл зачем пришёл!"
E_C19_Aug_Gladi01_30,"Я... Стоп, секунду. Ты и в этот раз используешь весь сребролистник?"
E_C19_Aug_Gladi01_31,"Я же купил его для себя."
E_C19_Aug_Gladi01_32,"Мне только 3 набора частиц реликвии!"
E_C19_Aug_Gladi01_33,"Что? Подожди! Я первая! В этот раз я соберу реликвию!"
E_C19_Aug_Gladi01_34,"Не беспокойтесь. В этот раз товара пришло достаточно... Вот так."
E_C19_Aug_Gladi01_35,"Поэтому, кто первый... не слышу."
E_C19_Aug_Gladi01_36,"Если будет ничья, скажите мне~"
E_C19_Aug_Gladi01_37,"Хух~. Когда только прошло столько времени."
E_C19_Aug_Gladi01_38,"Уберу только вот это и пой..."
E_C19_Aug_Gladi01_39,"...!"
E_C19_Aug_Gladi01_40,"Хах. Такой же ловкий, как и раньше."
E_C19_Aug_Gladi01_41,"Что? А если ты мне лавку разнесёшь?!"
E_C19_Aug_Gladi01_42,"Ты забыл какой сегодня день? Целый день только и делаешь, что бездельничаешь."
E_C19_Aug_Gladi01_43,"Разве сегодня не самый лучший день для дуэли?"
E_C19_Aug_Gladi01_44,"Сегодняшний день? Почему сегодня? В честь дня прибытия сребролистника?"
E_C19_Aug_Gladi01_45,"Шучу, шучу! Так что за день сегодня?"
E_C19_Aug_Gladi01_46,"Сегодня твой..."
