KEY,Spanish
Sub1_Rephy_1_5_29,"¡Espera! No será un viaje por placer. ¡Rephy, tú ni siquiera saliste de esta ciudad!"
Sub1_Rephy_1_5_30,Primero debo decirte lo peligroso que es el mundo exterior.
Sub1_Rephy_1_5_31,No debes seguir a nadie a ciegas... Aléjate de las personas extrañas. Guarda el dinero en los bolsillos de adelante...
Sub1_Rephy_1_5_32,Sí... Sí... Zzz...
Sub1_Rephy_1_5_33,Y nunca te acerques a Orvel. Está lleno de espíritus malignos.
Sub1_Rephy_1_5_34,La única persona en quien podemos confiar es la sabia Lorraine. ¡Repite lo que acabo de decirte!
Sub1_Rephy_1_5_35,¿Sí? Bueno... El sabio... el sabio Rephy irá... ¡a buscar las Colinas brumosas!
Sub1_Rephy_1_5_36,A Orvel... ¡Donde la gente es de confianza!
Sub1_Rephy_1_5_37,"¡Bien, estoy listo para irme! ¡Adiós!"
Sub1_Rephy_1_5_38,"Muy bien, ten cuidado. ¡Rephy! ¡Eres un sabio de la Tribu Tamian!"
Sub1_Rephy_1_5_39,¿Qué? ¡Espera! ¿¡Dijiste Orvel!?
Sub1_Rephy_1_5_40,¡No! ¡Debes ir a ver a la sabia Lorraine!
Sub1_Rephy_1_5_41,Ya se fue.
Sub1_Rephy_1_5_42,"Que el centinela de la Estrella azul, la reina y nuestros antepasados cuiden de este niño."
Sub1_Rephy_2_1_1,¡Guau! ¡Esto es Orvel!
Sub1_Rephy_2_1_2,¡Es gigante! ¡Y está lleno de gente!
Sub1_Rephy_2_1_3,¡Hay tantas almas! Almas de luz... Almas oscuras.. Almas grises...
Sub1_Rephy_2_1_4,¡Guau! ¡Realmente es la ciudad capital!
Sub1_Rephy_2_1_5,Ey... Nunca he visto a alguien como tú. ¿Qué estás haciendo en Orvel?
Sub1_Rephy_2_1_6,"Eh, soy un Tamian. ¿Conoces a nuestra tribu?"
Sub1_Rephy_2_1_7,"Somos guías espirituales. Cuando mueras, te guiaré a la Estrella azul."
Sub1_Rephy_2_1_8,¿Qué? Eres una criatura extraña y peluda. ¿Acaso quieres que me muera?
Sub1_Rephy_2_1_9,"Cuidado con lo que dices, en especial en estos días turbulentos. ¿Tienes un pase, cierto?"
Sub1_Rephy_2_1_10,¿Pase? ¿Qué es eso? ¿Se puede comer?
Sub1_Rephy_2_1_11,"¿No sabes lo que es un pase? Ustedes, los animales híbridos, deben tener uno. ¡Qué sospechoso! Ven conmigo."
Sub1_Rephy_2_1_12,"Bien. No, ¡momento! Nuestro líder me dijo que no siga a ningún desconocido."
Sub1_Rephy_2_1_13,"Entonces, adiós."
Sub1_Rephy_2_1_14,"¡Es-espera! ¡Alto ahí, criatura peluda!"
Sub1_Rephy_2_1_15,"¡Ahí, un humano con orejas de gato rojas! ¡Nunca vi a un animal híbrido antes! ¡Guau, un gato musculoso!"
Sub1_Rephy_2_1_16,¡Guau! ¡Es tan frío! Sale agua de esos guijarros. ¿Será... agua de hadas mágicas?
Sub1_Rephy_2_1_17,"¡Ja, ja, ja! ¡Orvel es un lugar maravilloso! Oh, ¿qué es esto?"
Sub1_Rephy_2_1_18,(Susurra) Allí... ¿Qué es eso? ¿Un animal híbrido?... ¿O una nueva mascota?
Sub1_Rephy_2_1_19,"(Susurra) No lo sé. Mira esa cola peluda... ¡Oh, oh!"
Sub1_Rephy_2_1_20,(Susurra) Ja... ¿Notaste ese suave pelaje sobre las orejas? Es tan mullido...
Sub1_Rephy_2_1_21,(Susurra) ¡Oh! Llegó otro... ¿Un redpur con ropa?
Sub1_Rephy_2_1_22,¡Qué adorable!
Sub1_Rephy_2_1_23,¿Eh...? Tengo la sensación de que tenía que hacer algo importante... ¡Cierto! ¡Rephy debería estar haciendo algo!
Sub1_Rephy_2_1_24,¡Debo preguntarle a la sabia sobre las Colinas brumosas! ¿Cómo se llamaba?
Sub1_Rephy_2_1_25,"Hola, niño. ¿Tienes problemas? Puedes preguntarme a mí si necesitas ayuda."
Sub1_Rephy_2_1_26,"¡No soy un niño! ¡Soy Rephy, sabio de la tribu Tamian!"
Sub1_Rephy_2_1_27,"Oh, lo siento, sabio. Puedes preguntarme a mí. Yo te ayudaré."
Sub1_Rephy_2_1_28,¿Quién es la sabia aquí? ¿Dónde puedo encontrarla?
Sub1_Rephy_2_1_29,¿Sabia? ¿Hay un sabia en Orvel? Creo recordar algo...
Sub1_Rephy_2_1_30,"Escucha, pequeño sabio. Te ayudaré a encontrar a esta sabia, pero por el momento..."
Sub1_Rephy_2_1_31,¡Déjame tocar tu mullida piel!
Sub1_Rephy_2_1_32,"¡No! ¡No toques mi piel, me siento raro!"
Sub1_Rephy_2_1_33,¡Suelta mi cola! ¡Eres tan maleducado!
Sub1_Rephy_2_1_34,¡Fuera! ¿Eh? ¿Quién eres?
Sub1_Rephy_2_1_35,"¡Deténganse! ¿Y tu quién eres, niño?"
Sub1_Rephy_2_1_36,Eres... eres un Tamian. ¿Qué haces en Orvel?
Sub1_Rephy_2_1_37,"Ah, conoces a mi tribu. ¡Gusto de conocerte!"
Sub1_Rephy_2_1_38,"Sí, pero... ¿Por qué me hablas así? Soy una persona adulta, no un niño."
Sub1_Rephy_2_1_39,¡Por dios! ¡Mira cómo hablan! ¡Son mucho más adorables ahora!
Sub1_Rephy_2_1_40,No podemos hablar aquí. Mejor nos alejamos.
Sub1_Rephy_2_1_41,"Ehm... La curva espacio-tiempo... no es muy segura, pero... ¿Qué puedo hacer?"
Sub1_Rephy_2_1_42,"¡Aquí estás! ¡Tú, la criatura peluda, detente! ¿Qué? ¿Tienes un compañero? ¡Los dos, alto!"
Sub1_Rephy_2_1_43,"Ey, niño... ¿Qué estuviste haciendo?"
Sub1_Rephy_2_1_44,No soy un niño. Mi nombre es Rephy. El sabio Rephy.
Sub1_Rephy_2_1_45,"Bien, Rephy. ¡Tenemos que salir de aquí ahora!"
Sub1_Rephy_2_1_46,¡Ojalá que la curva espacio-tiempo funcione!
Sub1_Rephy_2_1_47,¿Qué sucedió? ¿Adónde fueron? Desaparecieron...
Sub1_Rephy_2_1_48,"Ja, ja, ja... Mejor los seguimos. ¡Seguro ganaré dinero con ellos!"
Sub1_Rephy_2_2_1,¡Guaaau!
Sub1_Rephy_2_2_2,"¡Uf, duele! ¿Dónde estamos?"
Sub1_Rephy_2_2_3,Ese desagradable olor... ¡Son las almas oscuras! ¡Muchísimas!
Sub1_Rephy_2_2_4,"Oh, mi espalda. Umm... Esto es... ¡El Laberinto subterráneo! ¿En qué tiempo estamos? Veamos... Parece que no cambió."
Sub1_Rephy_2_2_5,"Ese tipo me dijo que lo usara en una emergencia, pero solo funciona en el espacio, ¡no en el espacio-tiempo!"
Sub1_Rephy_2_2_6,"(Susurra) Me usó de nuevo para probar sus experimentos. Vaya amigo. Ya me las pagarás, Nyx."
Sub1_Rephy_2_2_7,¡Oye! ¡Oso rojo! ¿Adónde ahora?
Sub1_Rephy_2_2_8,"Te lo dije, no me hables como si fuera uno de tus amiguitos. Me llamo Oddy. Soy un redpur, no un oso rojo... Ah, olvídalo."
Sub1_Rephy_2_2_9,"¡Oye, Oddy! ¡Salgamos de aquí! ¡Hay demasiadas almas oscuras y es aterrador!"
Sub1_Rephy_2_2_10,"Rephy, ¿cuántos años tienes? ¿Sabías que debes usar la palabra «señor» cuando hablas con alguien mayor que tú?"
Sub1_Rephy_2_2_11,¡Tengo 14!
Sub1_Rephy_2_2_12,"¿Qué? ¡Un Tamian de 14 años sigue siendo un niño! Mira, he vivido por cientos de años..."
Sub1_Rephy_2_2_13,"Ehm... Tal vez no debería regañarte tanto. En cualquier caso, debes llamarme «señor». ¡Señor Oddy!"
Sub1_Rephy_2_2_14,"¡Muy bien, tío Oddy!"
Sub1_Rephy_2_2_15,¿Qué? ¿Tío Oddy?
Sub1_Rephy_2_2_16,"No me gusta decir «señor». ¡Prefiero «tío»! Ahora, ¡salgamos de aquí rápido!"
Sub1_Rephy_2_2_17,Uf... Haz lo que quieras. El tío Oddy te acompañará.
Sub1_Rephy_2_3_1,"Ey, ¿dónde está la salida?"
Sub1_Rephy_2_3_2,"Veamos. Este es el Laberinto subterráneo real, tenemos que ir por allí."
Sub1_Rephy_2_3_3,"Vine hace dos días, así que este debe ser el camino. *Ejem*"
Sub1_Rephy_2_3_4,"¡Guau! Bien, confío en ti, tío Oddy."
Sub1_Rephy_2_4_1,"Si es el Laberinto subterráneo real, ¿por qué hay tantos demonios?"
Sub1_Rephy_2_4_2,"Deberías tener cuidado con tus preguntas, Rephy."
Sub1_Rephy_2_4_3,Pero entiendo que un pequeño niño no lo sepa.
Sub1_Rephy_2_4_4,¡Tío Oddy! ¿Realmente conoces la salida!
Sub1_Rephy_2_4_5,"¡Por supuesto! Te dije que estuve aquí. Entonces... Vayamos por aquí, tal vez..."
Sub1_Rephy_2_4_6,Umm.. No parece ser el camino.
Sub1_Rephy_2_5_1,Ah... Demonios... Tantas almas oscuras. ¿Acaso moriremos aquí?
Sub1_Rephy_2_5_2,"¡Deja de hablar! ¡Nadie morirá aquí! Tengo poco sentido de la orientación, pero sé cómo salir... Oh."
Sub1_Rephy_2_5_3,...................................
Sub1_Rephy_2_5_4,...................................
Sub1_Rephy_2_5_5,No te preocupes... Guiaré tu alma a la Estrella azul antes de irme.
Sub1_Rephy_2_5_6,¡Alto! ¡No te rindas tan rápido!
Sub1_Rephy_2_5_7,"¡Tarán! ¡Finalmente, alguien respondió a mis oraciones! ¿Acaso corren un peligro mortal?"
Sub1_Rephy_2_5_8,"Requina se encargará. ¡Salvaré sus vidas por un módico precio, ja, ja!"
Sub1_Rephy_2_5_9,¿Eh? ¿Qué... qué precio? ¿Cuánto costará?
Sub1_Rephy_2_5_10,Será... *Susurra*
Sub1_Rephy_2_5_11,¿Qué? ¡Es muy caro!
Sub1_Rephy_2_5_12,"¡Nop! Bueno, no se preocupen. En lugar de dinero, tienen que hacer algo por mí."
Sub1_Rephy_2_5_13,¡Pero tienen que comprometerse a hacerlo! ¿Aceptan?
Sub1_Rephy_2_5_14,¡Bien! ¡Trato hecho! ¿Lucharás con nosotros entonces?
Sub1_Rephy_2_5_15,¡No aceptes tan rápido!
Sub1_Rephy_2_5_16,"Pero... no tenemos opción. Estamos a punto de morir. ¡Bien, acepto!"
Sub1_Rephy_2_5_17,"¡Jo, jo! ¡Muy bien, trato hecho!"
Sub1_Rephy_2_5_18,"Ahora, ¡salgamos de este laberinto!"
Sub1_Rephy_2_6_1,"¡Vengan por aquí! Nunca vieron un Muhroom como esto, ¿cierto?"
Sub1_Rephy_2_6_2,¡Ya es tóxico traer una Manticore a la Estrella azul!
Sub1_Rephy_2_6_3,Bienvenidos...
Sub1_Rephy_2_6_4,¿Qué estás haciendo? Debes dejarlo todo para promocionar esto. ¡Ese era el trato!
Sub1_Rephy_2_6_5,"¡Si no puedes lograr el quíntuple de ventas que hago hoy, el trato se extenderá 5 días más, ja, ja!"
Sub1_Rephy_2_6_6,¡Bienvenido! ¡Aquí encontrará todas las pociones del mundo!
Sub1_Rephy_2_6_7,¡Un redpur como yo lo sabe bien! ¡Ven a visitarnos!
Sub1_Rephy_2_6_8,"¡Guau! ¡Excelente, tío Oddy!"
Sub1_Rephy_2_6_9,"¡Rephy dará lo mejor de sí! ¡Enciéndete, Lámpara de Dios!"
Sub1_Rephy_2_6_10,Mira... ¿Esos no eran las bellezas que estaban en la plaza?
Sub1_Rephy_2_6_11,"¡Sí, tienes razón! Parece que son las mascotas de esa tienda."
Sub1_Rephy_2_6_12,¿Veneno? ¿Tienen veneno para matar demonios?
Sub1_Rephy_2_6_13,"¡Oh, por supuesto que tenemos! ¡Entren! ¡Atención exclusiva para las primeras 50 personas!"
Sub1_Rephy_2_6_14,¡Pueden acariciar a las mascotas de la tienda por 1 minuto!
Sub1_Rephy_2_6_15,¡¿Qué demonios?!
Sub1_Rephy_2_6_16,¡Yo! ¡Yo llegué primero!
Sub1_Rephy_2_6_17,"Bien, bien. ¡A la cola!"
Sub1_Rephy_2_6_18,..........................................................
Sub1_Rephy_2_6_19,Por favor... sálvame...
Sub1_Rephy_2_6_20,780... 890... 1300... ¡Bien! ¡Los dos trabajaron muy bien hoy!
Sub1_Rephy_2_6_21,"¡Hoy, mis ventas fueron 10 veces más altas que lo normal! Je, je. ¿No les gustaría trabajar para mí medio tiempo?"
Sub1_Rephy_2_6_22,"Ja, ja... ¿Seguimos con vida?"
Sub1_Rephy_2_6_23,"Sí... Tío Oddy, tu alma no fue al Puente de las estrellas."
Sub1_Rephy_2_6_24,"¡Oh, no te preocupes si no lo quieres! ¡Ey, esta es su comisión!"
Sub1_Rephy_2_6_25,"Nosotros, los zorros siempre pagamos a la gente por su ayuda. Gracias a ustedes, hoy gané mucho dinero."
Sub1_Rephy_2_6_26,Debería cerrar la tienda ahora. Nuestros clientes de siempre comenzarán a llegar.
Sub1_Rephy_2_6_27,"Bueno, tal vez nos volvamos a encontrar. Si les interesa trabajar para mí, no duden en avisarme. ¡Adiós!"
Sub1_Rephy_2_6_28,"Eh... Se fue tan rápidamente, que siento que todo fue un sueño."
Sub1_Rephy_2_6_29,"Veamos... ¡Vaya, la comisión es una suma importante de dinero!"
Sub1_Rephy_2_6_30,.........................................
Sub1_Rephy_2_6_31,"Rephy, ¿te pasa algo?"
Sub1_Rephy_2_6_32,Yo... quiero completar mi primera misión como guía espiritual.
Sub1_Rephy_2_6_33,"Pero todavía no encontré a esa sabia. Nuestro líder me dijo que la sabia estaba en Orvel, pero toda la gente que conocí aquí es rara."
Sub1_Rephy_2_6_34,¿Una sabia en Orvel? Veamos... ¿Estás hablando de Lorraine?
Sub1_Rephy_2_6_35,"¡Ah, cierto! ¡Lorraine! ¡Creo que ese es su nombre!"
Sub1_Rephy_2_6_36,"¿Por qué la buscas en Orvel? Debes ir al Bosque de Elidora, allí es donde están los elfos."
Sub1_Rephy_2_6_37,"¿La sabia no está en Orvel? Debo ir a Elidora, entonces."
Sub1_Rephy_2_6_38,¿Todos los Tamians son tan lerdos como tú?
Sub1_Rephy_2_6_39,¿Eh? No sabría decirte. Nuestro líder siempre me dice que debo estar atento y prestar atención.
Sub1_Rephy_2_6_40,Tu líder debe ser un hombre muy paciente.
Sub1_Rephy_2_6_41,"Perdón, ¿la tienda de venenos ya cerró?"
Sub1_Rephy_2_6_42,................................................................
Sub1_Rephy_2_6_43,"Lorraine, ¿qué estás haciendo aquí?"
Sub1_Rephy_2_6_44,"¡Oh, esa es Lorraine! ¡Guau, la sabia está en Orvel! ¡Rephy tenía razón después de todo!"
Sub1_Rephy_2_6_45,¿Oddy? ¡Tanto tiempo! ¿Cómo has estado? Pasé por aquí para comprar algunos venenos.
Sub1_Rephy_2_6_46,El veneno que hace este alquimista es muy bueno para matar demonios.
Sub1_Rephy_2_6_47,¿Acaso... ese es... un Tamian?
Sub1_Rephy_2_6_48,"¡Sí! ¡Soy Rephy, un guía espiritual!"
Sub1_Rephy_2_6_49,"Entonces, eres un sabio bendecido por la reina de la Estrella azul. Soy Lorraine, la sabia de los elfos. Es un gran honor conocerte."
Sub1_Rephy_2_6_50,¡Un momento! ¿En serio este chico es tan estupendo?
Sub1_Rephy_2_6_51,"¡Ejem! ¡Rephy siempre es tan estupendo! Bien, sabia Lorraine, ¿cuál es el camino hacia las Colinas brumosas?"
Sub1_Rephy_2_6_52,¡Debo ir allí e iluminar el camino con mi lámpara para las almas perdidas!
Sub1_Rephy_2_6_53,Las Colinas brumosas... Hay dos lugares como ese en mi reino.
Sub1_Rephy_2_6_54,"Las Llanuras de Galluah y la Montaña Ogria. Sin embargo, son lugares completamente oscuros, sin luces de estrellas. Es posible que haya demonios allí."
Sub1_Rephy_2_6_55,No sabría decir si las Colinas brumosas son seguras.
Sub1_Rephy_2_6_56,¡No hay problema! ¡Rephy irá y lo averiguará! ¿Qué lugar está más cerca?
Sub1_Rephy_2_6_57,¿Desde Orvel? Las Colinas brumosas en las Llanuras de Galluah.
Sub1_Rephy_2_6_58,"Pero, como dije, está lleno de almas oscuras... No habrá almas de luz para ayudarte."
Sub1_Rephy_2_6_59,"¡Rephy es fuerte! No importa qué tan oscuro sea el lugar, yo las guiaré con esta lámpara."
Sub1_Rephy_2_6_60,"Lorraine... Por mi experiencia con el niño, no lograrás que cambie de opinión."
Sub1_Rephy_2_6_61,Luego... Espero que las Colinas brumosas se iluminen con las bendiciones de la Estrella azul sin problemas.
Sub1_Rephy_2_6_62,"Ten cuidado con la oscuridad, guía espiritual."
Sub1_Rephy_2_6_63,¡Gracias! ¡Adiós a todos! ¡Rephy se va!
Sub1_Rephy_2_6_64,"¿Te vas así sin más? Para ser un animal híbrido, no piensas demasiado. ¡Ven aquí un segundo!"
Sub1_Rephy_2_6_65,"¡Ouch, me duele! ¡Tío Oddy! ¿Por qué me arrancaste pelos de la cola?"
Sub1_Rephy_2_6_66,¡Espérame! ¡Necesita ese pelo para poder encontrarte con mi magia del tiempo!
Sub1_Rephy_2_6_67,"Hoy te hice perder el tiempo, cuando te llevé a ese laberinto."
Sub1_Rephy_2_6_68,No me gusta deberle nada a nadie. Te compensaré por el tiempo que perdiste.
Sub1_Rephy_2_6_69,"¡Guau! Entonces, ¿nos volveremos a encontrar?"
Sub1_Rephy_2_6_70,"Sí, Rephy, así que cuídate. Y si dices mi nombre cuando estás en peligro..."
Sub1_Rephy_2_6_71,"¡Muy bien, me voy! ¡Adiós, tío Oddy! ¡Adiós, sabia!"
Sub1_Rephy_2_6_72,"¿No puedes dejar de tratarme como si fuera uno de tus amigos, no? ¡Ja, ja, ja!"
Sub1_Rephy_2_6_73,"Pero, ¿qué estás haciendo, tío Oddy?"
Sub1_Rephy_2_6_74,Hazme un favor. Olvídate de esto.
Sub1_Rephy_3_1_1,*Sniff* Puedo oler algo feo... Aquí solo hay almas oscuras.
Sub1_Rephy_3_1_2,Seguro encontraré algunas Colinas brumosas por aquí... ¡Pero no sé exactamente dónde!
Sub1_Rephy_3_1_3,¡Bien! ¡Debo preguntarle a la Lámpara de Dios! ¿Dónde están las Colinas brumosas?
Sub1_Rephy_3_1_4,¡Guau! ¡Allí! ¡Iremos juntos!
Sub1_Rephy_3_1_5,............¿¿¿¿????
Sub1_Rephy_3_2_1,¿Eh? Huelo algo... Rephy se bañó hace solo 3 meses... ¿Seré yo?
Sub1_Rephy_3_2_2,¿Rephy... huele mal? ¡No! ¡No soy yo!
Sub1_Rephy_3_2_3,¡Ese olor desagradable es de los demonios!
Sub1_Rephy_3_3_1,"Oh... Hay demasiados demonios... Me siento mal. ¡Almas de luz, ayúdenme!"
Sub1_Rephy_3_3_2,No hay nadie aquí... Ningún alma de luz para ayudar a Rephy...
Sub1_Rephy_3_3_3,¡No puede ser! ¡Alguien debe ayudarme!
Sub1_Rephy_3_3_4,¿Quién... me... llama...
Sub1_Rephy_3_3_5,¿Eh? ¿Quién eres tú?
Sub1_Rephy_3_3_6,Jane... Gray...
Sub1_Rephy_3_4_1,¿Quién eres? Acabo de llamar a las almas de luz.
Sub1_Rephy_3_4_2,Pero... Hueles como los demonios...
Sub1_Rephy_3_4_3,Soy Jane... Escuché tu voz... en mi cabeza...
Sub1_Rephy_3_4_4,(Es raro... definitivamente huelo demonios... pero hay una débil energía de las almas de luz...)
Sub1_Rephy_3_4_5,¡Cuidado! ¡Debemos eliminar a los demonios!
Sub1_Rephy_3_5_1,¿Estás bien?
Sub1_Rephy_3_5_2,"(No puedo saber si es un alma de luz... Ella me salvó la vida, pero igual...)"
Sub1_Rephy_3_5_3,¡No! ¡Gracias por tu ayuda! ¡Soy Rephy! ¿Conoces a la Tribu Tamian?
Sub1_Rephy_3_5_4,La Tribu Tamian... Yo... no sé casi nada...
Sub1_Rephy_3_5_5,No tengo idea de lo que me gusta o si tengo familia... No sé nada.
Sub1_Rephy_3_5_6,¿Eh? Pero acabas de decirme que eras Jane Gray.
Sub1_Rephy_3_5_7,¡Es un nombre muy bonito!
Sub1_Rephy_3_5_8,Jane... ¿Realmente te gusta?
Sub1_Rephy_3_5_9,"¡Sí, sí! ¡Y peleas muy bien! ¡Nunca vi a nadie tan fuerte como Jane!"
Sub1_Rephy_3_5_10,¡Increíble!
Sub1_Rephy_3_5_11,Ahora sé... que Jane es maravillosa e increíble...
Sub1_Rephy_3_5_12,Pero... Quiero saber... Quién soy...
Sub1_Rephy_3_5_13,Oh... ¿Perdiste la memoria?
Sub1_Rephy_3_5_14,Si tuvieras un alma de luz más fuerte... podría ayudarte.
Sub1_Rephy_3_5_15,"Pero, ¿qué haces aquí sola en este lugar aterrador? ¿No tienes amigos?"
Sub1_Rephy_3_5_16,"Tenía uno, pero desapareció de pronto... dijo que había ocurrido algo interesante..."
Sub1_Rephy_3_5_17,"Me dijeron que este lugar era... mi hogar. Vinimos juntos, con la esperanza de que pudiera recobrar la memoria..."
Sub1_Rephy_3_5_18,"¡Qué persona malvada! ¡Si hubiera venido contigo a este lugar, esa persona no te habría abandonado!"
