KEY,ChineseSimplified
E_C20_Feb_Hanus01_66,目标，确认。
E_C20_Feb_Hanus01_67,这，这是要干嘛…！！
E_C20_Feb_Hanus01_68,生日快乐～！！
E_C20_Feb_Hanus01_69,祝你生日快乐，哈奴斯。
E_C20_Feb_Hanus01_70,嗯…？
E_C20_Feb_Hanus01_71,…这是…
E_C20_Feb_Hanus01_72,嘻嘻，这是哈奴斯的新武器！
E_C20_Feb_Hanus01_73,是用你留在卡菈那儿的记录制作的。
E_C20_Feb_Hanus01_74,与备份的战斗数据98.7%吻合，
E_C20_Feb_Hanus01_75,立刻使用也没问题。
E_C20_Feb_Hanus01_76,…我都忘了跟您的约定…
E_C20_Feb_Hanus01_77,哎，没关系！难免嘛，可以理解！
E_C20_Feb_Hanus01_78,你一直以来都在帮助我们～不差那么一天！
E_C20_Feb_Hanus01_79,哈奴斯的战斗数据备份后，胜率提升。
E_C20_Feb_Hanus01_80,主人的研究进度也提升，机体破损率降低。
E_C20_Feb_Hanus01_81,哈奴斯的实力对更新记录很有效。
E_C20_Feb_Hanus01_82,…一直…都很感谢你。祝你生日快乐。
E_C20_Feb_Hanus01_83,……
E_C20_Feb_Hanus01_84,（我…）
E_C20_Feb_Hanus01_85,咳，咳。作为军人，这点实力是最起码的。
E_C20_Feb_Hanus01_86,…没办法，反正复职也延迟了，
E_C20_Feb_Hanus01_87,那就再多帮帮安妮特作研究吧。
E_C20_Feb_Hanus01_88,哇啊～！谢谢你，哈奴斯！
E_C20_Feb_Hanus01_89,（…认可我的人们，原来这里也有啊…）
E_C20_Feb_Hanus01_90,（…虽然，我还是很想回到军队…）
E_C20_Feb_Hanus01_91,（但如果有这些朋友的话，我愿意跟他们多待一些时间…）
E_C20_Feb_Hanus01_92,（谢谢你，安妮特…！谢谢你，卡菈…！）
E_C20_Feb_Kain01_01,……
E_C20_Feb_Kain01_02,怎么了，查毕勒？又有什么烦心事了吗？
E_C20_Feb_Kain01_03,说不上是烦心事，
E_C20_Feb_Kain01_04,就是不知道是不是真的可以这样袖手旁观。
E_C20_Feb_Kain01_05,啊，你在说新王的生日哦。
E_C20_Feb_Kain01_06,是啊，虽然新王说想安安静静地过这次生日…
E_C20_Feb_Kain01_07,嗯…是有点不好办。
E_C20_Feb_Kain01_08,是要办得不那么华丽，还是稍微要做些什么准备，
E_C20_Feb_Kain01_09,还是真的就只要说声「生日快乐」就可以了呢…
E_C20_Feb_Kain01_10,想来想去，也不知道要怎么办。
E_C20_Feb_Kain01_11,啊哈哈，劳蒂亚也在为这件事心烦。
E_C20_Feb_Kain01_12,唉，怎么办才好呢…
E_C20_Feb_Kain01_13,难道得去问问莱雅丝大人吗？
E_C20_Feb_Kain01_14,虽说这事儿也挺重要的，但就拿着这个问题去找莱雅丝，真的好吗？
E_C20_Feb_Kain01_15,要不然呢，就算咱们绞尽脑汁，也找不到答案啊。
E_C20_Feb_Kain01_16,…那倒也是…
E_C20_Feb_Kain01_17,欢迎你，劳蒂亚。查毕勒也来了？好久不见了。
E_C20_Feb_Kain01_18,好久不见，莱雅丝大人。
E_C20_Feb_Kain01_19,这次我们来，是有事想请教您。
E_C20_Feb_Kain01_20,什么事啊？
E_C20_Feb_Kain01_21,是这样…
E_C20_Feb_Kain01_22,是这样啊。你们会那么想也是难免的。
E_C20_Feb_Kain01_23,该隐大人的意图可能跟你们想的最后一个最接近吧。
E_C20_Feb_Kain01_24,既然他说想自己安安静静地过生日，也就是说不想被打扰吧。
E_C20_Feb_Kain01_25,是这样吗…？
E_C20_Feb_Kain01_26,但真的那么安安静静地过生日，真的可以吗？
E_C20_Feb_Kain01_27,新王当然会说「可以」了，说那就是他想要的…
E_C20_Feb_Kain01_28,但你们两位真的不想让新王的生日就这么平平淡淡地过去吧？
E_C20_Feb_Kain01_29,莱雅丝大人，您也是吗？
E_C20_Feb_Kain01_30,只要别搞得太夸张，应该就可以了。
E_C20_Feb_Kain01_31,说出祝福的话的同时，送上一份小礼物。
E_C20_Feb_Kain01_32,好，那我们就这么准备了。谢谢您，莱雅丝大人。
E_C20_Feb_Kain01_33,但新王可是曾拥有过全世界所有东西的人啊，送点什么小礼物好呢…
E_C20_Feb_Kain01_34,这个怎么样？
E_C20_Feb_Kain01_35,……
E_C20_Feb_Kain01_36,大哥。
E_C20_Feb_Kain01_37,小小心意，不成敬意…
E_C20_Feb_Kain01_38,…总是不由自主地想起啊。
E_C20_Feb_Kain01_39,虽然留学在外，但每年都会送来礼物，
E_C20_Feb_Kain01_40,回来时也不会空手而来。
E_C20_Feb_Kain01_41,唉，现在已经无法挽回了。
E_C20_Feb_Kain01_42,什么事？
E_C20_Feb_Kain01_43,吵，吵到您实在抱歉，新王陛下…
E_C20_Feb_Kain01_44,虽然听到这次生日您想自己安静地休息…
E_C20_Feb_Kain01_45,但就这么平白地过去，还是有些遗憾，所以特意来拜访您。
E_C20_Feb_Kain01_46,是不是我们多虑了？
E_C20_Feb_Kain01_47,……
E_C20_Feb_Kain01_48,…行了，进来吧。
E_C20_Feb_Kain01_49,刚才怎么那么吵？
E_C20_Feb_Kain01_50,啊，这，这个…
E_C20_Feb_Kain01_51,霍菲斯…我都说不行了…
E_C20_Feb_Kain01_52,想用最近流行的方式为您祝贺生日，所以做了一些准备，
E_C20_Feb_Kain01_53,但霍菲斯好像很感兴趣，总是挡在查毕勒的脚前面…
E_C20_Feb_Kain01_54,嗯？是什么？
E_C20_Feb_Kain01_55,新王，祝您生日快乐。这是一份小小的心意…
E_C20_Feb_Kain01_56,噢，这是在沙漠从来没见过的食物啊。
E_C20_Feb_Kain01_57,听说在遥远的奥勒贝尔或帝国，
E_C20_Feb_Kain01_58,会一边吃这个叫「蛋糕」的食物，一边庆祝生日。
E_C20_Feb_Kain01_59,这里没有蛋糕，所以我们就想让您也尝尝。
E_C20_Feb_Kain01_60,这样啊…是你做的吗？
E_C20_Feb_Kain01_61,不是，劳蒂亚和查毕勒帮了不少忙。
E_C20_Feb_Kain01_62,应该说是三个人一起做的吧。
E_C20_Feb_Kain01_63,…很简单，很朴素啊。
E_C20_Feb_Kain01_64,还是要谢谢你们。我想休息了，退下吧。
E_C20_Feb_Kain01_65,是。祝您生日快乐，该隐大人。
E_C20_Feb_Kain01_66,祝您生日快乐，新王。
E_C20_Feb_Kain01_67,随着时间流逝，不断有新的东西出现啊。
E_C20_Feb_Kain01_68,虽然无法忘记过去，但总是拘泥于过去也是不智之举。
E_C20_Feb_Kain01_69,虽然是不足挂齿的小事，但足够提醒我应该转移视线了。
