KEY,"English"
Sub1_Prisila_4_2_49,"Asking a former military officer of Orvelia, one of the youngest recognized by the brains of the army, to work as a maid"
Sub1_Prisila_4_2_50,"pretty much sounds like a bad joke. Even though it's the renowned Daphnel family of Orvelia that's asking..."
Sub1_Prisila_4_2_51,"I would've been speechless, too."
Sub1_Prisila_4_2_52,"…"
Sub1_Prisila_4_2_53,"Well, as you can guess,"
Sub1_Prisila_4_2_54,"maid is just a title you need in order to be at the closest to the one you must protect."
Sub1_Prisila_4_2_55,"You will be a barrier to the most important individual in Project Evil Knights, the source of all your trouble."
Sub1_Prisila_4_2_56,"Also, If you become part of the Daphnel family, it will be much harder for them to get rid of you."
Sub1_Prisila_4_2_57,"Nonsense."
Sub1_Prisila_4_2_58,"...Alright. I'll tell my client that you refused."
Sub1_Prisila_4_2_59,"The man took the letter from Priscilla, burned it, and turned around."
Sub1_Prisila_4_2_60,"Then, go on and start your days dealing with those after your life."
Sub1_Prisila_4_2_61,"Priscilla. How long has it been since you left the army?"
Sub1_Prisila_4_2_62,"About a month? Was there ever a single night when you actually enjoyed peace?"
Sub1_Prisila_4_2_63,"…"
Sub1_Prisila_4_2_64,"13 years old."
Sub1_Prisila_4_2_65,"…?"
Sub1_Prisila_4_2_66,"The beloved daughter of the Daphnel family..."
Sub1_Prisila_4_2_67,"If this girl falls into their hands, the near-infinite mana inside her will be drained to the limit"
Sub1_Prisila_4_2_68,"until she withers away."
Sub1_Prisila_4_2_69,"A noble but sad fate..."
Sub1_Prisila_4_2_70,"A brief moment of inattention would lead to the life of a little girl being consumed as material for experiments."
Sub1_Prisila_4_2_71,"There's no time."
Sub1_Prisila_4_2_72,"They started moving already."
Sub1_Prisila_4_3_1,"A breeze blows to carry the aroma of the hot coffee into the air."
Sub1_Prisila_4_3_2,"The sun is hot, my lady."
Sub1_Prisila_4_3_3,"An expensive-looking parasol block the sun."
Sub1_Prisila_4_3_4,"I won't die from this much sun."
Sub1_Prisila_4_3_5,"A little lady, with blonde hair tied into a bun,"
Sub1_Prisila_4_3_6,"looked at her maid as the warm sun was blocked from her view."
Sub1_Prisila_4_3_7,"A lady does not face the Sun like that."
Sub1_Prisila_4_3_8,"Tsk. Pedant."
Sub1_Prisila_4_3_9,"A lady does not use such words."
Sub1_Prisila_4_3_10,"Humph!"
Sub1_Prisila_4_3_11,"She snorted,"
Sub1_Prisila_4_3_12,"but she looked like a spoiled, younger sister showing her frustration at her elder sister."
Sub1_Prisila_4_3_13,"Priscilla smiled quietly and looked at the little girl."
Sub1_Prisila_4_3_14,"My lady."
Sub1_Prisila_4_3_15,"Hmm?"
Sub1_Prisila_4_3_16,"I'm very happy right now. I want to be by your side for as long as I can."
Sub1_Prisila_4_3_17,"Of course! You will be with me forever, Priscilla!!"
Sub1_Prisila_4_3_18,"A lady does not speak so loudly."
Sub1_Prisila_4_3_19,"Come on!"
Sub1_Prisila_4_3_20,"Priscilla's smile grew wider as she listened to the girl complaining."
Sub1_Prisila_4_3_21,"As she gazed at the red sun and the blue sky,"
Sub1_Prisila_4_3_22,"she recalled the last moment she saw the man and his odd eye."
Sub1_Prisila_4_3_23,"I'll ask one thing. Why me?"
Sub1_Prisila_4_3_24,"Because your courage to sacrifice everything to defend justice was considered trustworthy."
Sub1_Prisila_4_3_25,"By whom?"
Sub1_Prisila_4_3_26,"Well, ha ha..."
Sub1_Prisila_5_1_1,"You can come out now."
Sub1_Prisila_5_1_2,"I did not want to interrupt you during such an important conversation."
Sub1_Prisila_5_1_3,"You regain your true form at the full moon."
Sub1_Prisila_5_1_4,"Just for a day."
Sub1_Prisila_5_1_5,"I'll be able to regain my true power in a few years."
Sub1_Prisila_5_1_6,"So, you're here. Does it mean that you left the orphanage of the Barbarians,"
Sub1_Prisila_5_1_7,"or is it because of the two sisters of the Shadow Hilt family?"
Sub1_Prisila_5_1_8,"It seems you really know everything that goes around in the world."
Sub1_Prisila_5_1_9,"Well, I'm very curious."
Sub1_Prisila_5_1_10,"Well, you can say I am here for both reasons. I did not think I would see you here, though."
Sub1_Prisila_5_1_11,"You must know why I'm here, right?"
Sub1_Prisila_5_1_12,"What a peculiar man."
Sub1_Prisila_5_1_13,"Even I cannot figure out who you are."
Sub1_Prisila_5_1_14,"You are not an Angel, nor a Demon... You look like a human, but there is something off about you."
Sub1_Prisila_5_1_15,"Well, I hope that does not make you uncomfortable."
Sub1_Prisila_5_1_16,"Ha ha. I cannot even tell how old you are."
Sub1_Prisila_5_1_17,"I guess you just saw what happened."
Sub1_Prisila_5_1_18,"Yes."
Sub1_Prisila_5_1_19,"The creature that was created by the wisdom of cursed humans and the blood of your kind..."
Sub1_Prisila_5_1_20,"Project Evil Knights."
Sub1_Prisila_5_1_21,"Some of their plans violate the laws of nature."
Sub1_Prisila_5_1_22,"Human wisdom is a treasure, but it's also a curse."
Sub1_Prisila_5_1_23,"It was the wisdom of humans, motivated by greed, that opened the gate to the world of Demons 100 years ago."
Sub1_Prisila_5_1_24,"It was also humans that exploited the power of Demons, the predators, to create those gruesome beings."
Sub1_Prisila_5_1_25,"Such humans are not supposed to exist, living against the flow of time."
Sub1_Prisila_5_1_26,"No one can tell how many times the disasters of the past will repeat themselves."
Sub1_Prisila_5_1_27,"Aren't they already playing god by trying to create life?"
Sub1_Prisila_5_1_28,"Didn't you say you were just an observer 100 years ago?"
Sub1_Prisila_5_1_29,"I still am. I never deal with any trouble myself."
Sub1_Prisila_5_1_30,"What I'm doing now is merely making a requested delivery."
Sub1_Prisila_5_1_31,"I'm just a messenger in this world."
Sub1_Prisila_5_1_32,"Responding to the ones in need of my service is also following the order of the world."
Sub1_Prisila_5_1_33,"The girl that Priscilla Le Aviutz should protect plays a crucial role in Project Evil Knights"
Sub1_Prisila_5_1_34,"with the enormous amount of mana flowing inside her."
Sub1_Prisila_5_1_35,"The mass production of Evil Knights is impossible without her in their hands,"
Sub1_Prisila_5_1_36,"which means it will be harder for them to break the balance of this world."
Sub1_Prisila_5_1_37,"Is keeping the balance what you truly aspire?"
Sub1_Prisila_5_1_38,"No. What I aspire is letting nature takes its course. I believe that's precisely what I'm doing."
Sub1_Prisila_6_1_1,"You should not respond to a letter that looks so suspicious."
Sub1_Prisila_6_1_2,"You didn't have to come, my lady. I am the one they wanted."
Sub1_Prisila_6_1_3,"Your business is my business, Priscilla."
Sub1_Prisila_6_1_4,"If it's from 4 years ago, it's related to me as well."
Sub1_Prisila_6_1_5,"Alright. But if something happens, stay behind me."
Sub1_Prisila_6_1_6,"So, it's really a trap."
Sub1_Prisila_6_1_7,"But that mark looked real."
Sub1_Prisila_6_1_8,"Priscilla. Doesn't this remind you of old times?"
Sub1_Prisila_6_1_9,"Everything will be fine."
Sub1_Prisila_6_1_10,"Ha ha..."
Sub1_Prisila_6_1_11,"Yes. Everything will be fine."
Sub1_Prisila_6_1_12,"Stop!"
Sub1_Prisila_6_1_13,"How dare you assault a little girl"
Sub1_Prisila_6_1_14,"and her slim ma...?"
Sub1_Prisila_6_1_15,"Hey, you cannot even finish your sentence?"
Sub1_Prisila_6_1_16,"As a knight, I won't let this go!"
Sub1_Prisila_6_1_17,"…"
Sub1_Prisila_6_1_18,"Come!"
Sub1_Prisila_6_1_19,"Phew. This was a long journey."
Sub1_Prisila_6_1_20,"It looks like we shouldn't have intruded."
Sub1_Prisila_6_1_21,"No, you really helped us."
Sub1_Prisila_6_1_22,"That halberd..."
Sub1_Prisila_6_1_23,"Ha ha! It's our sworn duty as knights."
Sub1_Prisila_6_1_24,"You stupi... They didn't need you at all!"
Sub1_Prisila_6_1_25,"How could I just ignore such a horrible scene?"
Sub1_Prisila_6_1_26,"I'm sorry I haven't introduced myself. I am..."
Sub1_Prisila_6_1_27,"Head of the Guardian Knights, Demia."
Sub1_Prisila_6_1_28,"And Guardian Knight, Clause."
Sub1_Prisila_6_1_29,"You know us?"
Sub1_Prisila_6_1_30,"She's the one who was once called the Halberd of Storm in the Orvelia army."
Sub1_Prisila_6_1_31,"The halberd of Storm... Lieutenant Priscilla...? But she was accused of rebel..."
Sub1_Prisila_6_1_32,"It was a false accusation."
Sub1_Prisila_6_1_33,"!?"
Sub1_Prisila_6_1_34,"Priscilla Le Aviutz..."
Sub1_Prisila_6_1_35,"Four years ago, I convinced my father to reduce her sentence,"
Sub1_Prisila_6_1_36,"before they blinded his eyes."
Sub1_Prisila_6_1_37,"She is a true patriot who firmly believes in justice."
Sub1_Prisila_6_1_38,"Just as you are, Clause."
Sub1_Prisila_6_1_39,"Princess..."
Sub1_Prisila_6_1_40,"It has been a while."
Sub1_Prisila_6_1_41,"Your Highness, this one is honored to stand before the Faith of Silver, the mother to our people."
Sub1_Prisila_6_1_42,"Aisha of the Daphnel family is honored to be graced by the presence of the master of Orvelia, your Highness."
Sub1_Prisila_6_1_43,"Faith..."
Sub1_Prisila_6_1_44,"Master..."
Sub1_Prisila_6_1_45,"Absurd..."
Sub1_Prisila_6_1_46,"It's because of you and our people"
Sub1_Prisila_6_1_47,"that the Orvel royal family exists..."
Sub1_Prisila_6_1_48,"Please raise your heads."
Sub1_Prisila_6_1_49,"We have a lot to talk about."
Sub1_Prisila_6_1_50,"It looks like the letter your Highness sent was substituted."
Sub1_Prisila_6_1_51,"The time and location are all changed."
Sub1_Prisila_6_1_52,"The seal stamped on the letter is almost identical with the real one."
Sub1_Prisila_6_1_53,"It could easily fool just about anyone."
Sub1_Prisila_6_1_54,"If we hadn't arrived here quickly as your Highness said..."
Sub1_Prisila_6_1_55,"The berserk warrior that was after your Highness..."
Sub1_Prisila_6_1_56,"was completely different from the ones that came before it."
Sub1_Prisila_6_1_57,"...Berserk warrior?"
Sub1_Prisila_6_1_58,"We were also attacked."
Sub1_Prisila_6_1_59,"If it had not been for Clause and Demia... Horrible things could have happened."
Sub1_Prisila_6_1_60,"Once we are done talking, we will go find that man."
Sub1_Prisila_6_1_61,"He still looked unstable."
Sub1_Prisila_6_1_62,"Why did they take the trouble to deal with us separately?"
Sub1_Prisila_6_1_63,"If I had been killed on the way according their plan, it would have been much easier for them"
Sub1_Prisila_6_1_64,"to frame the Daphnel family and get rid of us all."
Sub1_Prisila_6_1_65,"That means..."
Sub1_Prisila_6_1_66,"We face a common enemy."
Sub1_Prisila_6_1_67,"We have a pretty good idea who were the ones that came after your Highness,"
Sub1_Prisila_6_1_68,"but we need proof that links them to these madness."
Sub1_Prisila_6_1_69,"The current prime minister of Orvelia, El Moriham..."
Sub1_Prisila_6_1_70,"The man who is gathering nobles to control my father, King Veroglance the Second..."
Sub1_Prisila_6_1_71,"The ambitious schemer who wanted to have you, the daughter of the Daphnel family, and your potential in his hands 4 years ago."
Sub1_Prisila_6_1_72,"The Dark Legion of the Empire must also be related to this."
Sub1_Prisila_6_1_73,"I knew that El Moriham has been meeting with the empire in secret,"
Sub1_Prisila_6_1_74,"and I came to talk to you about the ones in the empire conspiring with him."
Sub1_Prisila_6_1_75,"There's someone we must meet as well. He might be the true successor to the throne in Orvelia."
Sub1_Prisila_6_1_100,"Erox..."
Sub1_Prisila_6_1_101,"Still... We managed to find his body."
Sub1_Prisila_6_1_102,"Alright..."
Sub1_Prisila_6_1_103,"Hahahaha!"
Sub1_Prisila_6_1_104,"A haircut will make you a bit more inconspicuous and hide you from prying eyes."
Sub1_Prisila_6_1_105,"After defeating them."
