KEY,Spanish
Sub1_Theo_2_6_2,¡De ninguna manera!
Sub1_Theo_2_6_3,Malduk se acordó.
Sub1_Theo_2_6_4,"El hombre que no se mueve, ni siquiera ante los oficiales."
Sub1_Theo_2_6_5,"El apoyó a esos oficiales en secreto,"
Sub1_Theo_2_6_6,así que recordó esa escena.
Sub1_Theo_2_6_7,El aterrador rayo rojo que golpeó cientos de veces desde el cielo.
Sub1_Theo_2_6_8,La forma en que parecía un fantasma que lanzaba su espada contra los demonios.
Sub1_Theo_2_6_9,¿¡Por qué!? ¿Por qué estás aquí?
Sub1_Theo_2_6_10,¡Debiste haber muerto hace cientos de años!
Sub1_Theo_2_7_1,¡¡¡Aaaah!!!
Sub1_Theo_2_7_2,¡Sigues siendo solo un humano!
Sub1_Theo_2_7_3,¡¿!? La herida de su lanza no se está cerrando.
Sub1_Theo_2_7_4,¡Maldición! ¿¡Incluso el maná se está dispersando!?
Sub1_Theo_2_8_1,¡Detente!
Sub1_Theo_2_8_2,¡Cállate!
Sub1_Theo_2_8_3,¡¡¡Aaaah!!!
Sub1_Theo_2_8_4,No te perdonaré. Nunca te perdonaré.
Sub1_Theo_2_8_5,El país... y la gente... confiaban en ti..
Sub1_Theo_2_8_6,¡Y mi amada!
Sub1_Theo_2_8_7,"Te mataré... Sí, te mataré."
Sub1_Theo_2_8_8,¡Todos ustedes desde aquel día!
Sub1_Theo_2_8_9,Los encontraré y los mataré a todos.
Sub1_Theo_2_8_10,¡O-oh! 
Sub1_Theo_2_8_11,¡Jane Gray está viva!
Sub1_Theo_2_8_12,¿¡!?
Sub1_Theo_2_8_13,¿Qué...?
Sub1_Theo_2_8_14,"¡Sí, está viva!"
Sub1_Theo_2_8_15,Ella...
Sub1_Theo_2_8_16,¿Está... viva...?
Sub1_Theo_2_8_17,Está viva...
Sub1_Theo_2_8_18,Está viva.
Sub1_Theo_2_8_19,Ya no es un deseo fuera del alcance.
Sub1_Theo_2_8_20,Ya no tengo que vivir una vida sin sentido.
Sub1_Theo_2_8_21,"No tengo que continuar este viaje arriesgado, envuelto en el vacío."
Sub1_Theo_2_8_22,"Sí. Jane Gray recibió una nueva vida, gracias a su poder."
Sub1_Theo_2_8_23,¿Dónde está...?
Sub1_Theo_2_8_24,Tampoco lo sé.
Sub1_Theo_2_8_25,¡Respóndeme!
Sub1_Theo_2_8_26,¡Epis! Ese traidor y el mocoso con la sagrada espada se la llevaron.
Sub1_Theo_2_8_27,...
Sub1_Theo_2_8_28,¡No sé nada más! 
Sub1_Theo_2_8_29,¿No me digas...?
Sub1_Theo_2_8_30,"Entonces, muere."
Sub1_Theo_2_8_31,¿¡Qué... qué!?
Sub1_Theo_2_9_1,¡¡!!
Sub1_Theo_2_9_2,¡Bastardo! Si no fuera por la herida de la sagrada espada.
Sub1_Theo_2_10_1,¡Detente!
Sub1_Theo_2_10_2,¿¡!?
Sub1_Theo_2_10_3,¿Quién eres tú?
Sub1_Theo_2_10_4,"Jaja. ¿Qué se siente despertar de un dulce sueño?, príncipe."
Sub1_Theo_2_10_5,...Tú eres Shamilla.
Sub1_Theo_2_10_6,"Ja ja, no te olvidaste de mí en todo este tiempo."
Sub1_Theo_2_10_7,Me alegra verte otra vez. 
Sub1_Theo_2_10_8,Parece estar bastante sorprendido por tu apariencia... Jaja.
Sub1_Theo_2_10_9,No estoy sorprendido... Jajaja. Menos mal que te escondí.
Sub1_Theo_2_10_10,"Si te hubiera encontrado, te hubiera utilizado para sus experimentos."
Sub1_Theo_2_10_11,"Sabes, esa sinceridad tuya no ha cambiado después de todo este tiempo."
Sub1_Theo_2_10_12,En serio... Eres... Jajaja ¡Estoy tan emocionado!
Sub1_Theo_2_10_13,... ¿Por qué me detuviste?
Sub1_Theo_2_10_14,"¡Malduk, ese bastardo! Es un traidor peligroso para la República."
Sub1_Theo_2_10_15,"Oh, ¿Por qué esa cara de susto...?"
Sub1_Theo_2_10_16,Que pena. Jeje. Pero le daré un uso.
Sub1_Theo_2_10_17,También es interesante cómo se convirtió en un demonio justo cuando se abrió la puerta. 
Sub1_Theo_2_10_18,No puedo dejar que lo mates ahora mismo.
Sub1_Theo_2_10_19,Pero te diré algo bueno.
Sub1_Theo_3_1_1,El invierno se terminó y llegó la primavera.
Sub1_Theo_3_1_2,Terminó otro invierno y llegaron muchas más primaveras...
Sub1_Theo_3_1_3,Pero aún no puedo olvidar ese día primaveral que te conocí.
Sub1_Theo_3_2_1,La tormenta de nieve nubló mi visión.
Sub1_Theo_3_2_2,El viento feroz y agudo
Sub1_Theo_3_2_3,me atravesó y dejó mi cansado cuerpo hecho pedazos otra vez.
Sub1_Theo_3_2_4,Ha pasado más de un día y medio desde que partió para llegar a la cima de la montaña. 
Sub1_Theo_3_2_5,"En medio camino, parecía que la propia montaña rechazaba que el hombre se acerque,"
Sub1_Theo_3_2_6,y empezó a empujar a Theo.
Sub1_Theo_3_2_7,"El feroz viento estuvo constantemente en su camino, lastimando sus mejillas,"
Sub1_Theo_3_2_8,y la tierra cubierta en nieve no dio tregua a sus pasos. 
Sub1_Theo_3_2_9,"Las pálidas mejillas de Theo se volvieron rojas por el frio,"
Sub1_Theo_3_2_10,Y se despeinó su cabello debido al aluvión de nieve.
Sub1_Theo_3_3_1,"A cada paso que Theo daba, el camino frio y cubierto con nieve se desmenuzaba. "
Sub1_Theo_3_3_2,"La nieve cubría sus rastros, dificultando ver de dónde vino. "
Sub1_Theo_3_3_3,"Si hubiera un camino que fuera demasiado profundo para atravesar, él lo rodeaba."
Sub1_Theo_3_3_4,"Theo continuó su camino, a pesar de los intentos de las montañas nevadas para alejarlo. "
Sub1_Theo_3_3_5,La esencia del maestro que buscas viene de la Montaña nevada de tierras del viento.
Sub1_Theo_3_3_6,"Espero que puedas darme algo para entretenerme ahí, jaja."
Sub1_Theo_3_3_7,Se siente como si el viento llevara la risa de Shamilla.
Sub1_Theo_3_4_1,El techo de la cueva era lo suficientemente alto como para que veinte personas se pararan una encima de otra.
Sub1_Theo_3_4_2,Era tan ancha que no era posible recorrerla toda ni corriendo durante horas.
Sub1_Theo_3_4_3,No era un sitio que llamarías una cueva.
Sub1_Theo_3_4_4,"El salón estaba rodeado de pilares de hielo que brillaban como cristales,"
Sub1_Theo_3_4_5,y las columnas naturales congeladas se agregaban a la misteriosa atmósfera. 
Sub1_Theo_3_5_1,...Realmente está aquí. Tenía razón.
Sub1_Theo_3_5_2,¿Qué está haciendo un humano aquí?
Sub1_Theo_3_5_3,¿¡!?
Sub1_Theo_3_5_4,Esa voz... Una voz escalofriante se disipaba por la cueva.
Sub1_Theo_3_5_5,Un cabello que parecía una cascada de plata cubría su pálida nuca. 
Sub1_Theo_3_5_6,"Los dos cuernos en su cabeza combinaban con su sentido de indiferencia,"
Sub1_Theo_3_5_7,y sus ojos indiferentes inmovilizaban a Theo en el acto.
Sub1_Theo_3_5_8,"Eres un... Un hechicero... No, no eres humano. ¿Un demonio...?"
Sub1_Theo_3_5_9,Te pregunté qué haces aquí.
Sub1_Theo_3_5_10,Estoy buscando... Quiero encontrar a alguien...
Sub1_Theo_3_5_11,Estaba dormida durante un tiempo y no he podido verla.
Sub1_Theo_3_5_12,¿Y por qué la estás buscando aquí?
Sub1_Theo_3_5_13,Oí que hay una mujer que se ha quedado dormida aquí.
Sub1_Theo_3_5_14,...
Sub1_Theo_3_5_15,"No estoy seguro de quién te dijo eso, pero ella no es la persona que buscas."
Sub1_Theo_3_5_16,...
Sub1_Theo_3_5_17,Solo una vez... 
Sub1_Theo_3_5_18,"Quiero verla una vez. Por favor, déjame verla con mis propios ojos."
Sub1_Theo_3_5_19,Por favor.
Sub1_Theo_3_5_20,¿Hay algún motivo por el que debería hacer lo que dices?
Sub1_Theo_3_5_21,"Perdona si mi actitud te molestó. Por favor, simplemente déjame verla una vez. "
Sub1_Theo_3_5_22,Arriesgué mi vida para subir hasta aquí.
Sub1_Theo_3_5_23,Lo diré otra vez. Ella no es la persona que buscas.
Sub1_Theo_3_5_24,...
Sub1_Theo_3_5_25,...
Sub1_Theo_3_5_26,...¿En serio me lo vas a negar? Ha pasado demasiado tiempo...
Sub1_Theo_3_5_27,Desde que la he visto... Han pasado años.
Sub1_Theo_3_5_28,No me interesan los asuntos de ningún hombre ni el tiempo que desperdiciaste.
Sub1_Theo_3_5_29,...
Sub1_Theo_3_5_30,No soy tan paciente.
Sub1_Theo_3_5_31,Ahora olvida lo que viste aquí y regresa abajo.
Sub1_Theo_3_5_32,Hay cosas que uno puede saber sin siquiera cruzar espadas. 
Sub1_Theo_3_5_33,El chico es fuerte.
Sub1_Theo_3_5_34,Era obvio que el chico era mucho más fuerte que él.
Sub1_Theo_3_5_35,Pero...
Sub1_Theo_3_5_36,Morirás.
Sub1_Theo_3_5_37,Yo... ya estoy muerto.
Sub1_Theo_3_5_38,Tsk.
Sub1_Theo_3_5_39,El chico sabía que un hombre que tuviera
Sub1_Theo_3_5_40,la convicción de dar su vida era el más peligroso.
Sub1_Theo_3_5_41,Y lo que sintió del hombre fue una emoción que ya se había olvidado. 
Sub1_Theo_3_5_42,Y era... probablemente... el anhelo... 
Sub1_Theo_3_5_43,"Al menos, era como él lo llamaba hace mucho tiempo. "
Sub1_Theo_3_5_44,"Entonces, te mataré otra vez."
Sub1_Theo_3_6_1,¡Andarta! ¡Andraste!
Sub1_Theo_3_7_1,"No, no es suficiente..."
Sub1_Theo_3_7_2,"¡Wail, Legios!"
Sub1_Theo_3_8_1,¿¡!?
Sub1_Theo_3_8_2,¿Eh...?
Sub1_Theo_3_8_3,...Qué molesto.
Sub1_Theo_3_8_4,Realmente molesto. 
Sub1_Theo_3_8_5,"Era tan molesto,"
Sub1_Theo_3_8_6,que fue suficiente para hacerle olvidar sobre su indiferencia.
Sub1_Theo_3_8_7,Y pensar que podía luchar contra él... 
Sub1_Theo_3_8_8,Era algo que nadie en este continente se había atrevido a hacer. 
Sub1_Theo_3_8_9,Ni siquiera el imperio que había estado observándole era capaz de hacerle algo.
Sub1_Theo_3_8_10,"Y este hombre hacía esto, ¿solo por una mujer? "
Sub1_Theo_3_8_11,No entiendo...
Sub1_Theo_3_8_12,"Bueno, es solo una vez. Si intentas algo..."
Sub1_Theo_3_8_13,Simplemente te congelaré para que nunca puedas morirte.
Sub1_Theo_3_9_1,"Cuando despertara, sería el nonagésimo invierno. \nEs posible que hoy se cumpla el centésimo invierno."
Sub1_Theo_3_9_2,Lo que encontré en ese vacío fue la cámara de piedra fría y tu espacio vacío...
Sub1_Theo_3_9_3,No me importa saber cómo abrí mis ojos otra vez.
Sub1_Theo_3_9_4,"...Debo encontrarte, para que puedas saludarme como lo hiciste cada primavera, una vez que terminaba el invierno."
Sub1_Theo_3_9_5,...
Sub1_Theo_3_9_6,La mujer que vi por primera vez en mi vida... 
Sub1_Theo_3_9_7,"Tenía los ojos cerrados dentro del hielo, como si estuviera durmiendo. "
Sub1_Theo_3_9_8,Te dije que no era ella.
Sub1_Theo_3_9_9,Ya veo...
Sub1_Theo_3_9_10,Creo que lo sabía. Que el chico tal vez estaba en lo cierto. 
Sub1_Theo_3_9_11,Podía notar que estaba seguro
Sub1_Theo_3_9_12,"pero no podía dejar escapar esa pequeña esperanza,"
Sub1_Theo_3_9_13,y probablemente rogué como un niño desesperado.
Sub1_Theo_3_9_14,Gracias por escuchar mi solicitud insistente.
Sub1_Theo_3_9_15,Hmph.
Sub1_Theo_3_9_16,¿Sabes algo sobre ella?
Sub1_Theo_3_9_17,...No estoy interesado.
Sub1_Theo_3_9_18,Era la mujer que lideró la República de Gray hace cien años.
Sub1_Theo_3_9_19,Acabo de decirte que no me importa.
Sub1_Theo_3_9_20,"Jane Gray, es una chica delgada con cabello blanco como la nieve y ojos rojos. "
Sub1_Theo_3_9_21,Por favor... Cualquier pequeña pista ayudaría.
Sub1_Theo_3_9_22,Estoy cansado física y mentalmente. 
Sub1_Theo_3_9_23,Este largo viaje parece no tener fin...
Sub1_Theo_3_9_24,"Me está consumiendo, poco a poco."
Sub1_Theo_3_9_25,No me interesa una república caída.
Sub1_Theo_3_9_26,Y no me importa un simple humano.
Sub1_Theo_3_9_27,"...Bueno, supongo..."
Sub1_Theo_3_9_28,Que eres un ser eterno...
Sub1_Theo_3_9_29,Nuestras vidas deben ser como granos de arena para ti.
Sub1_Theo_3_9_30,...
Sub1_Theo_3_9_31,"Oh, noble. Perdóname por mi indecencia hasta ahora."
Sub1_Theo_3_9_32,Hmph. Suena a sarcasmo.
Sub1_Theo_3_9_33,Y hablas como si supieras quién soy.
Sub1_Theo_3_9_34,"Sí, tu apariencia y tu poder abrumador... Es imposible no saberlo."
Sub1_Theo_3_9_35,También sé que mi vida está en tus manos.
Sub1_Theo_3_9_36,"... (Lo sabías, e incluso así me apuntaste con esa lanza...)"
Sub1_Theo_3_9_37,Te preguntaré una cosa.
Sub1_Theo_3_9_38,Claro.
Sub1_Theo_3_9_39,¿Por qué estás yendo a tales extremos para buscara a esa mujer?
Sub1_Theo_3_9_40,Le prometí...
Sub1_Theo_3_9_41,Que la protegería...
Sub1_Theo_3_9_42,Pero... aún no he podido ser capaz de cumplir esa promesa.
Sub1_Theo_3_9_43,....
Sub1_Theo_3_9_44,....
Sub1_Theo_3_9_45,"Dices haber pasado muchos inviernos como este, ¿verdad?"
Sub1_Theo_3_9_46,"Cuando desperté, iba a ser el nonagésimo invierno."
Sub1_Theo_3_9_47,Y...
Sub1_Theo_3_9_48,hoy es el centésimo invierno.
Sub1_Theo_3_9_49,Ya veo...
Sub1_Theo_3_9_50,...Cien inviernos...
Sub1_Theo_3_9_51,El chico repitió esa frase un par de veces.
Sub1_Theo_3_9_52,Cien inviernos... Cien años de espera...
Sub1_Theo_3_9_53,Debe ser un largo tiempo para un humano...
Sub1_Theo_3_9_54,Arlette... La última vez que te vi...
Sub1_Theo_3_9_55,Yo... Cuando intentaste salvar a ese niño hasta el final...
Sub1_Theo_3_9_56,Encontrar a Epis.
Sub1_Theo_3_9_57,Epis...
Sub1_Theo_3_9_58,Un demonio. Trajo a una chica recientemente.
Sub1_Theo_3_9_59,No la miré porque no estaba interesado. 
Sub1_Theo_3_9_60,Pero puedo ver algo de lo que tu dices. 
Sub1_Theo_3_9_61,Pero...
Sub1_Theo_3_9_62,¿Pero...?
Sub1_Theo_3_9_63,...No.
Sub1_Theo_3_9_64,"(Theo intentó hablar después de ver al chico dudar, pero al final le saludó respetuosamente en silencio)."
Sub1_Theo_3_9_65,Gracias.
Sub1_Theo_3_9_66,Por perdonar la impertinencia de un humano.
Sub1_Theo_3_9_67,"Estoy agradecido por tu gracia, que es tan hermosa como la nieve."
Sub1_Theo_3_9_68,... Hmph. No hay motivo para hablar por hablar ahora...
Sub1_Theo_3_9_69,Pavel.
Sub1_Theo_3_9_70,¿¿??
Sub1_Theo_3_9_71,Ese es mi nombre.
Sub1_Theo_3_9_72,Pasaste cien inviernos.
Sub1_Theo_3_9_73,"Espero que tu deseo se haya cumplido, después de todo este tiempo."
Sub1_Theo_3_9_74,...
Sub1_Theo_3_9_75,Cien inviernos...
Sub1_Theo_3_9_76,No ha habido nadie capaz de resistir una situación así durante cien años. 
Sub1_Theo_3_9_77,"Soy Theo Phil Grayum, caballero y sirviente de Jane Gray de la República de Gray. "
Sub1_Theo_3_9_78,"Si estás de acuerdo, me gustaría contarte nuestra historia."
Sub1_Theo_4_1_1,Ese día...
Sub1_Theo_4_1_2,Cambié el curso del arma gigante que estaba dirigida hacia la república y vine corriendo.
Sub1_Theo_4_1_3,"Peleé incontables horas y días, con todo lo que tenía."
Sub1_Theo_4_1_4,Agité mi espada una y otra vez hasta que la sangre de mis heridas se endureció.
Sub1_Theo_4_1_5,...Y no fui capaz de protegerla.
Sub1_Theo_4_1_6,Quería protegerla.
Sub1_Theo_4_1_7,Hubiera hecho cualquier cosa...
Sub1_Theo_4_1_8,Yo quería...
Sub1_Theo_4_1_9,Quería protegerla.
Sub1_Theo_4_2_1,¡Detente!
Sub1_Theo_4_2_2,¿¡!?
Sub1_Theo_4_3_1,Tsk. Débiles.
Sub1_Theo_4_3_2,¿¡!?
Sub1_Theo_4_3_3,"¿Eh, y ahora qué?"
Sub1_Theo_4_3_4,¿Por qué te me quedas mirando? ¿¡Quieres morir!?
Sub1_Theo_4_3_5,¿¡Ese... brazo!?
Sub1_Theo_4_3_6,(No... no puede ser. No es él...)
Sub1_Theo_4_3_7,¿Quién se atreve a pararse así frente a mí?
Sub1_Theo_4_3_8,¡Tienes agallas!
Sub1_Theo_4_4_1,¡Eres bastante bueno!
Sub1_Theo_4_4_2,"¡Bueno, entonces!"
Sub1_Theo_4_4_3,¡Toma esto!
Sub1_Theo_4_4_4,¡Y esto! 
Sub1_Theo_4_5_1,"(¡No cabe duda! ¡Este sentimiento, este poder!)"
Sub1_Theo_4_5_2,"(Sí, es uno de aquellos que provocó el colapso de la República de Gray)."
Sub1_Theo_4_5_3,...Ja... ¡Jajaja! ¡¡jajajaja!!
Sub1_Theo_4_5_4,¡Muere! ¡Muere! ¡Muere!
Sub1_Theo_4_5_5,¡Poder del Relámpago!
Sub1_Theo_4_5_6,¡Jaaa!
Sub1_Theo_4_6_1,*Uff... Uff...* Este hombre... es fuerte...
Sub1_Theo_4_6_2,*Uff...-*Uff...* Este bastardo... Aunque es bastante fuerte...
Sub1_Theo_4_6_3,¿Y qué es esa lanza rara...?
Sub1_Theo_4_6_4,¡Krrr! ¡Uaa!
Sub1_Theo_4_6_5,¿¡!?
Sub1_Theo_4_6_6,¡Maldición! ¡No te metas en el camino!
Sub1_Theo_4_7_1,Esa arma tuya...
Sub1_Theo_4_7_2,¿Ésta? ¿Por qué? ¿Nunca viste el brazo de un demonio?
Sub1_Theo_4_7_3,"Bueno, ¿puedes culparme por ser curioso?"
Sub1_Theo_4_7_4,¡Uff! No sale bien cuando... solo es para divertirse.
Sub1_Theo_4_7_5,¿¿??
Sub1_Theo_4_7_6,"*Uff, uff* Gracias."
Sub1_Theo_4_7_7,"Su poder se debilitó, así que pude salir otra vez."
Sub1_Theo_4_7_8,Hm...
Sub1_Theo_4_7_9,Jaja... Puede ser difícil de creer.
Sub1_Theo_4_7_10,Pero tengo otro ego.
Sub1_Theo_4_7_11,"Ese chico aparece cuando respondo a un poder fuerte,"
Sub1_Theo_4_7_12,o si el poder de los demonios se activa.
Sub1_Theo_4_7_13,Así que hay dos de ustedes en el mismo cuerpo...
Sub1_Theo_4_7_14,¿No me digas?
Sub1_Theo_4_7_15,¡Jeje!
Sub1_Theo_4_7_16,¿Y... y ahora quién es?
Sub1_Theo_4_7_17,(Debe estar sintiendo la energía de los Demonios... Su personalidad cambió otra vez).
Sub1_Theo_4_7_18,"Espera, espera. "
Sub1_Theo_4_7_19,Solo salí porque me divierten. 
Sub1_Theo_4_7_20,No evitaré una pelea si quieres una.
Sub1_Theo_4_7_21,He visto infinitos demonios.
Sub1_Theo_4_7_22,"Si intentas algo raro, te mataré en seguida."
Sub1_Theo_4_7_23,¿Oh? Me gusta ese tono que haces. 
Sub1_Theo_4_7_24,...Y puedo oler a esa mujer a través de ti.
Sub1_Theo_4_7_25,El olor de esa mujer demonio con ese hobby asqueroso.
Sub1_Theo_4_7_26,Y eso.
Sub1_Theo_4_7_27,¿El Legios?
Sub1_Theo_4_7_28,Jeje... ¿Eso se llama Legios?
Sub1_Theo_4_7_29,"¿Sabías que si no puedes controlarlo, las cosas pueden salir muy mal? "
Sub1_Theo_4_7_30,Parece que casi no puedes contenerlo ahí. Esa cosa es muy peligrosa.
Sub1_Theo_4_7_31,Lo sé.
Sub1_Theo_4_7_32,Lo sé...
Sub1_Theo_4_7_33,¿Eh?
Sub1_Theo_4_7_34,¡¿Oh!? ¿Será esta una oportunidad para entrar en el sueño?
Sub1_Theo_4_7_35,"Ey. Eres una Súcuba, ¿verdad? No intentes nada, ¡¿de acuerdo?"
Sub1_Theo_4_7_36,"Entonces, ¿un enemigo reciente es ahora un aliado? Qué tierno."
Sub1_Theo_4_7_37,¿Qué estás diciendo?
Sub1_Theo_4_7_38,"Oh, ¡qué apuesto eres de cerca!"
Sub1_Theo_4_7_39,"Aunque parece que te excediste. Bueno, obviamente. "
Sub1_Theo_4_7_40,"Usaste este niño peligroso, así que es obvio que estés cansado."
Sub1_Theo_4_7_41,"No estoy seguro si ha sido capturado en la lanza, o si se está quedando a propósito."
Sub1_Theo_4_7_42,"Pero si sale, dará mucho miedo. En serio..."
Sub1_Theo_4_7_43,¿Qué? ¿Me estás hablando? ¿Qué tiene que ver? 
Sub1_Theo_4_7_44,"Si sale, simplemente le derribaré. Igual que lo he hecho hasta ahora..."
Sub1_Theo_4_7_45,¿Oh? ¿Ese brazo?
Sub1_Theo_4_7_46,Ya lo viste antes. ¿Por qué escandalizarse ahora?
Sub1_Theo_4_7_47,¿Por qué? ¿Me veo más apuesto ahora?
Sub1_Theo_4_7_48,Es como el de Lucikiel.
Sub1_Theo_4_7_49,...
Sub1_Theo_4_7_50,¿Qué dijiste?
Sub1_Theo_4_7_51,Es así. Hay un demonio realmente terrorífico que tiene los mismos brazos que tú.
Sub1_Theo_4_7_52,"¿Eh? ¿Oh, eres medio bobo?"
Sub1_Theo_4_7_53,¿Qué estás haciendo? ¡Aléjate!
Sub1_Theo_4_7_54,¡Kyah!
Sub1_Theo_4_7_55,Estoy seguro... Hm. Esta es la esencia de Lucikiel. 
Sub1_Theo_4_7_56,¿Eres el hijo de Lucikiel?
Sub1_Theo_4_7_57,Eso es lo que quería preguntar.
Sub1_Theo_4_7_58,Jajaja. Tengo el presentimiento de que las cosas se van a poner interesantes.
Sub1_Theo_4_8_1,Corrí hacia el bosque como loco.
Sub1_Theo_4_8_2,"Corrí sin saber hacia dónde me dirigía,"
Sub1_Theo_4_8_3,y ni siquiera me di cuenta de que me quedé sin aliento.
Sub1_Theo_4_8_4,No sabía a dónde me estaban llevando mis piernas.
Sub1_Theo_4_8_5,"Corrí y corrí y, al final, me paré frente a ella."
Sub1_Theo_4_8_6,El viento soplaba.
Sub1_Theo_4_8_7,Y llevaba su esencia.
Sub1_Theo_4_8_8,...Ah. Ah... Ah...
Sub1_Theo_4_8_9,No podía hablar.
Sub1_Theo_4_8_10,Mis manos temblaban.
Sub1_Theo_4_8_11,Mi voz temblaba al hablar despacio.
Sub1_Theo_4_8_12,...¿Cómo
Sub1_Theo_4_8_13,...has estado?
Sub1_Theo_4_8_14,¿Quién...
Sub1_Theo_4_8_15,...eres?
Sub1_Theo_4_8_16,Sus pupilas estaban blancas.
Sub1_Theo_4_8_17,"Me sentí raro, al verla viva cuando debería estar descansando en paz."
Sub1_Theo_4_8_18,"Mi querida lanza. La gente está en peligro. Por favor, detén al Golem furioso."
Sub1_Theo_4_8_19,"¡Pero, mi señora!"
Sub1_Theo_4_8_20,"No te preocupes por mí, yo protegeré este lugar."
Sub1_Theo_4_8_21,Estaré aquí cuando regreses.
Sub1_Theo_4_8_22,¡Pero!
Sub1_Theo_4_8_23,No lo puedo olvidar.
Sub1_Theo_4_8_24,Sus ojos.
Sub1_Theo_4_8_25,Su expresión.
Sub1_Theo_4_8_26,Su sonrisa.
Sub1_Theo_4_8_27,Definitivamente volveré.
Sub1_Theo_4_8_28,"Definitivamente... te protegeré, pase lo que pase."
Sub1_Theo_4_8_29,"Sí. Creo en ti, Theo."
Sub1_Theo_4_8_30,Yo... finalmente he regresado.
Sub1_Theo_4_8_31,¿Regresar...?
Sub1_Theo_4_8_32,Finalmente...Yo... lo logré... apenas...
Sub1_Theo_4_8_33,Lágrimas... Ellas salen cuando algo duele...
Sub1_Theo_4_8_34,"Sí, duele... Me duele mucho."
Sub1_Theo_4_8_35,¿Por qué...?
Sub1_Theo_4_8_36,Te protegeré. 
Sub1_Theo_4_8_37,Aunque no te acuerdes de mí...
Sub1_Theo_4_8_38,De ahora en adelante... por toda la eternidad...
Sub1_Theo_4_8_39,Estaré a tu lado para protegerte.
Sub1_Theo_4_8_40,No te dejaré.
Sub1_Theo_4_8_41,Ah...
Sub1_Theo_4_8_42,Un débil recuerdo que apareció...
