KEY,"French"
E_C19_Jan_Fray01_36,"... Me revoilà."
E_C19_Jan_Fray01_37,"Nous reverrons-nous ?"
E_C19_Jan_Fray01_38,"Je te retrouverai, même si tu as énormément changé."
E_C19_Jan_Tanya01_01,"... Roi, je vois que tu sais toujours effacer tes traces."
E_C19_Jan_Tanya01_02,"Mais tu ne m'auras pas."
E_C19_Jan_Tanya01_03,"…"
E_C19_Jan_Tanya01_04,"Roi, pourquoi es-tu parti ?"
E_C19_Jan_Tanya01_05,"Tu n'as pas dit un mot..."
E_C19_Jan_Tanya01_06,"Quelques années plus tôt"
E_C19_Jan_Tanya01_07,"*Pfiou* Ils ne se laissent pas faire !"
E_C19_Jan_Tanya01_08,"Argh !"
E_C19_Jan_Tanya01_09,"*Han*"
E_C19_Jan_Tanya01_10,"Ça va ?"
E_C19_Jan_Tanya01_11,"... Oui, c'est juste une égratignure."
E_C19_Jan_Tanya01_12,"Essuie le sang avec ça."
E_C19_Jan_Tanya01_13,"…"
E_C19_Jan_Tanya01_14,"Tu crois que ça me fait plaisir de t'aider ?"
E_C19_Jan_Tanya01_15,"N'oublie pas que nous menons une opération conjointe."
E_C19_Jan_Tanya01_16,"La perte d'un membre peut mettre à mal toute la mission."
E_C19_Jan_Tanya01_17,"Humpf, pas la peine de me prendre de haut."
E_C19_Jan_Tanya01_18,"C'est principalement grâce à moi que nous avons acquis notre renommée."
E_C19_Jan_Tanya01_19,"Tout le monde sait que tu es un assassin remarquable."
E_C19_Jan_Tanya01_20,"Mais parfois, les choses dégénèrent. Comme aujourd'hui."
E_C19_Jan_Tanya01_21,"Arrête l'hémorragie et va-t'en. J'efface nos traces."
E_C19_Jan_Tanya01_22,"C'est un ordre."
E_C19_Jan_Tanya01_23,"Tu ne peux pas t'empêcher d'exercer ton autorité, hein ?"
E_C19_Jan_Tanya01_24,"J'ai pas besoin de ton mouchoir. Reprends-le."
E_C19_Jan_Tanya01_25,"Alors, jette-le quand tu seras rentrée."
E_C19_Jan_Tanya01_26,"Et repose-toi. C'est ton anniversaire."
E_C19_Jan_Tanya01_27,"... Comment as-tu su ?"
E_C19_Jan_Tanya01_28,"Pourquoi ce souvenir me revient-il soudainement ?"
E_C19_Jan_Tanya01_29,"Cette sensation étrange que j'ai depuis quelques jours..."
E_C19_Jan_Tanya01_30,"C'est à cause de toi, Roi !"
E_C19_Jan_Loman01_01,"Tous les jours la même chose, hein ?"
E_C19_Jan_Loman01_02,"M'en parle pas. C'est son anniversaire, nom d'une pipe !"
E_C19_Jan_Loman01_03,"Bien dit. Les anniversaires sont censés être réjouissants, normalement."
E_C19_Jan_Loman01_04,"Et ils sont importants pour toi, il me semble, non ?"
E_C19_Jan_Loman01_05,"Les gens sont bien censés chanter et faire la fête ?"
E_C19_Jan_Loman01_06,"Hum... Si, mais j'ai peur"
E_C19_Jan_Loman01_07,"que Loman ne souhaite pas qu'on en fasse tout un plat."
E_C19_Jan_Loman01_08,"Tu exagères. Il est bourru, mais je ne pense pas qu'il refuse une fête d'anniversaire."
E_C19_Jan_Loman01_09,"La dernière fois, j'ai voulu acheter un cadeau pour la princesse, et je lui ai demandé une remise."
E_C19_Jan_Loman01_10,"Il n'a rien voulu savoir. Il m'a demandé de séparer ma vie privée et ma vie personnelle."
E_C19_Jan_Loman01_11,"Hum... Il n'a peut-être pas eu tort sur ce point..."
E_C19_Jan_Loman01_12,"Comme il me manquait des sous, je lui ai redemandé en insistant un peu."
E_C19_Jan_Loman01_13,"Il a sorti sa lance et nous nous sommes battus jusqu'à la tombée de la nuit. Je me suis bien amusé."
E_C19_Jan_Loman01_14,"... Loman a bien des défauts, mais tu n'es pas en reste."
E_C19_Jan_Loman01_15,"Bon ! Loman est un frère d'armes. Je commence la fête."
E_C19_Jan_Loman01_16,"Attends !"
E_C19_Jan_Loman01_17,"Hum ? Vous êtes la (médiocre) suite de Son Altesse la princesse ?"
E_C19_Jan_Loman01_18,"Loman ! Joyeux anniver..."
E_C19_Jan_Loman01_19,"Mais vous avez perdu la tête ? Son Altesse a quitté le château ! Qu'est-ce que vous faites là ?"
E_C19_Jan_Loman01_20,"Vous savez que c'est dangereux par ici, non ?"
E_C19_Jan_Loman01_21,"(Un peu plus tard)"
E_C19_Jan_Loman01_22,"Je n'ai même pas eu le temps de finir ma phrase. Il m'a réprimandé..."
E_C19_Jan_Loman01_23,"*Pfff* On te l'avait dit."
E_C19_Jan_Loman01_24,"On dirait que vous ne connaissez pas du tout Loman."
E_C19_Jan_Loman01_25,"Il aime que tout soit fait dans les règles !"
E_C19_Jan_Loman01_26,"Et toi, tu lui donnes une occasion en or de se mettre en rogne ! Laisse-moi faire."
E_C19_Jan_Loman01_27,"?????"
E_C19_Jan_Loman01_28,"Salut, Loman ! Comment vas-tu ?"
E_C19_Jan_Loman01_29,"Oh, Clause ! Ça faisait longtemps. Que fais..."
E_C19_Jan_Loman01_30,"Ah ! Je viens de terrasser des démons dans la forêt."
E_C19_Jan_Loman01_31,"J'ai fait mon devoir pour aujourd'hui !"
E_C19_Jan_Loman01_32,"Tu m'en vois ravi. Moi aussi, j'ai bientôt terminé ma garde."
E_C19_Jan_Loman01_33,"Ah oui ? Dans ce cas, ça te dirait de boire un verre chez Juno ?"
E_C19_Jan_Loman01_34,"Et c'est ton anniversaire, en plus ! Tu es de repos demain, c'est ça ?"
E_C19_Jan_Loman01_35,"Je suis surpris que tu te souviennes de mon anniversaire."
E_C19_Jan_Loman01_36,"En tout cas, merci !"
E_C19_Jan_Loman01_37,"Bien sûr que je m'en souviens ! C'est moi qui t'invite, prépare tes affaires !"
E_C19_Jan_Loman01_38,"D'accord. Dans 3 minutes et 30 secondes."
E_C19_Jan_Loman01_39,"Ah non, je dois ajouter les 5 minutes pendant lesquelles on a discuté."
E_C19_Jan_Loman01_40,"Ah ? Dans ce cas, je vais t'attendre dehors. Rejoins-moi quand tu seras prêt."
E_C19_Jan_Loman01_41,"Qu'est-ce que vous faites ? On y va !"
E_C19_Jan_Loman01_42,"Purée... D'un coup, comme ça ?"
E_C19_Jan_Loman01_43,"Il est à la hauteur de sa réputation."
E_C19_Jan_Priscilla01_01,"Bienvenue dans la boutique de... Oh, mazette !"
E_C19_Jan_Priscilla01_02,"Mais c'est dame Aisha !"
E_C19_Jan_Priscilla01_03,"Avez-vous pu préparer ce que je vous ai demandé ?"
E_C19_Jan_Priscilla01_04,"Tout à fait ! Tout est prêt !"
E_C19_Jan_Priscilla01_05,"Madame, s'il vous fallait quelque chose, vous auriez pu me le demander."
E_C19_Jan_Priscilla01_06,"Non ! Ne faites rien aujourd'hui, Priscilla !"
E_C19_Jan_Priscilla01_07,"Ne posez pas de questions et écoutez-moi !"
E_C19_Jan_Priscilla01_08,"Ne vous en faites pas, on commencera en douceur !"
E_C19_Jan_Priscilla01_09,"Mais que se passe-t-il ?"
E_C19_Jan_Priscilla01_10,"Et voilà ! Comment la trouvez-vous, madame ?"
E_C19_Jan_Priscilla01_11,"Hum... La couleur ne va pas tout à fait avec ses yeux."
E_C19_Jan_Priscilla01_12,"Bien, et que pensez-vous du modèle exotique ?"
E_C19_Jan_Priscilla01_13,"De quel continent provient-il ? Ah ah..."
E_C19_Jan_Priscilla01_14,"Il est peut-être un peu tôt, mais que pensez-vous de ce maillot de bain élégant ?"
E_C19_Jan_Priscilla01_15,"Trop tôt ? Nous sommes en hiver !"
E_C19_Jan_Priscilla01_16,"Ah ah ah..."
E_C19_Jan_Priscilla01_17,"Je vous ai réservé le meilleur pour la fin. Que pensez-vous de celle-ci ?"
E_C19_Jan_Priscilla01_18,"Ouah ! Priscilla, vous êtes resplendissante !"
E_C19_Jan_Priscilla01_19,"Celle-ci ! Nous prenons celle-ci ! Qu'en pensez-vous ?"
E_C19_Jan_Priscilla01_20,"Madame, vous ne pensez pas que ces vêtements alambiqués m'empêcheront de..."
E_C19_Jan_Priscilla01_21,"Que vous ai-je dit ? Ne posez pas de questions !"
E_C19_Jan_Priscilla01_22,"Hum, je voulais juste demander à madame une faveur pour mon anniversaire..."
E_C19_Jan_Priscilla01_23,"Hein ? J-je veux dire... Ces vêtements sont votre cadeau d'anniversaire !"
E_C19_Jan_Priscilla01_24,"Ils ne vous plaisent pas ?"
E_C19_Jan_Priscilla01_25,"Si, beaucoup. C'est la plus jolie robe que j'aie jamais portée."
E_C19_Jan_Priscilla01_26,"Mais ce genre de vêtements pourrait me gêner lorsque je dois vous protéger."
E_C19_Jan_Priscilla01_27,"Vous n'êtes pas obligée de les porter tout le temps !"
E_C19_Jan_Priscilla01_28,"Vous pouvez les réserver pour prendre le thé. S'il vous plaît ?"
E_C19_Jan_Priscilla01_29,"Vous êtes si bonne avec moi, Priscilla. Je voulais vous offrir quelque chose en retour."
E_C19_Jan_Priscilla01_30,"Ah ah, vous me donnez déjà beaucoup, madame."
E_C19_Jan_Priscilla01_31,"Ah oui ? De quoi parlez-vous ?"
E_C19_Jan_Priscilla01_32,"Chaque moment passé à vos côtés est un cadeau."
E_C19_Jan_Priscilla01_33,"Cette belle robe peut bien attendre."
E_C19_Jan_Priscilla01_34,"*Pfff* Bien, bien. Si vous le dites."
E_C19_Jan_Priscilla01_35,"Excusez-moi, May. Nous reviendrons. Venez, Priscilla !"
E_C19_Jan_Priscilla01_36,"Oui, madame. Que diriez-vous d'un thé d'après-midi parfumé à la rose orientale ?"
E_C19_Jan_Priscilla01_37,"Parfait ! J'adore le thé que vous préparez !"
E_C19_Jan_Priscilla01_38,"Joyeux anniversaire, Priscilla !"
E_C19_Jan_Priscilla01_39,"Merci, madame !"
E_C19_Jan_Priscilla01_40,"Je suis encore là, vous savez..."
E_C19_Jan_Priscilla01_41,"Qu'importe, vous êtes nos meilleures clientes !"
E_C19_Jan_Priscilla01_42,"Bon anniversaire ! Revenez quand vous voulez !"
E_C19_Jan_Demia01_01,"Alors ? Du nouveau ?"
E_C19_Jan_Demia01_02,"Non, rien."
E_C19_Jan_Demia01_03,"Je suis certain de l'avoir vu passer par là."
E_C19_Jan_Demia01_04,"Cherchons encore un peu !"
E_C19_Jan_Demia01_05,"Pfiou, ils sont enfin partis !"
E_C19_Jan_Demia01_06,"J'ai l'air de quoi, à me cacher le jour de mon anniversaire ?"
E_C19_Jan_Demia01_07,"Ah oui, tout a commencé ce jour-là..."
E_C19_Jan_Demia01_08,"Trois ans plus tôt"
E_C19_Jan_Demia01_09,"Hum ?"
E_C19_Jan_Demia01_10,"Attention !"
E_C19_Jan_Demia01_11,"C'est l'anniversaire du capitaine aujourd'hui ! Fêtons-le en beauté !"
E_C19_Jan_Demia01_12,"Bon anniversaire, chef !"
E_C19_Jan_Demia01_13,"Félicitations, chef !"
E_C19_Jan_Demia01_14,"C'est l'anniversaire du capitaine ! Venez le lui souhaiter !"
E_C19_Jan_Demia01_15,"Félicitations, chef !"
E_C19_Jan_Demia01_16,"Bon anniversaire, chef !"
E_C19_Jan_Demia01_17,"Ah ah... Merci à tous."
E_C19_Jan_Demia01_18,"On savait que ça vous plairait, chef."
E_C19_Jan_Demia01_19,"Vous ne serez jamais seule pour votre anniversaire, chef. Nous le fêterons avec vous tous les ans."
E_C19_Jan_Demia01_20,"Bon anniversaire, chef !"
E_C19_Jan_Demia01_21,"Ah ah... Merci."
E_C19_Jan_Demia01_22,"J'aurais dû me douter qu'ils en feraient toute une histoire..."
E_C19_Jan_Demia01_23,"Ce n'est quand même pas un jour férié, c'est juste un anniversaire..."
E_C19_Jan_Demia01_24,"Je l'ai trouvée ! Le capitaine est ici !"
E_C19_Jan_Demia01_25,"Princesse ! Clause ! Loman ! On a trouvé le capitaine !"
E_C19_Jan_Demia01_26,"Argh !"
E_C19_Jan_Demia01_27,"Te voilà, Demia."
E_C19_Jan_Demia01_28,"Joyeux anniversaire. Le pays a de la chance de t'avoir."
E_C19_Jan_Demia01_29,"Vous ne tarissez pas d'éloges, Votre Majesté."
E_C19_Jan_Demia01_30,"Vous voilà, chef ! On vous cherchait partout."
E_C19_Jan_Demia01_31,"Commençons à fêter l'anniversaire du capitaine !"
E_C19_Jan_Demia01_32,"Venez tous !"
E_C19_Jan_Demia01_33,"Ah ah ah... Merci à tous."
E_C19_Jan_Demia01_34,"On dirait que je suis coincée ici... Une fois encore..."
