KEY,Vietnamese
SKILL_DESC_91000410,[Tàn nhẫn] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và hồi phục 200 Mana khi có Đòn chí mạng.
SKILL_DESC_91000411,[Tàn nhẫn] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và hồi phục 240 Mana khi có Đòn chí mạng.
SKILL_DESC_91000412,[Tàn nhẫn] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và hồi phục 290 Mana khi có Đòn chí mạng.
SKILL_DESC_91000413,[Tàn nhẫn] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và hồi phục 350 Mana khi có Đòn chí mạng.
SKILL_DESC_91000414,[Tàn nhẫn] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và hồi phục 420 Mana khi có Đòn chí mạng.
SKILL_DESC_91000415,[Tàn nhẫn] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và hồi phục 500 Mana khi có Đòn chí mạng.
SKILL_DESC_91000510,[Đập] Giảm 20% lực tấn công của mục tiêu và tăng 10% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000511,[Đập] Giảm 20% lực tấn công của mục tiêu và tăng 12% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000512,[Đập] Giảm 20% lực tấn công của mục tiêu và tăng 14% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000513,[Đập] Giảm 20% lực tấn công của mục tiêu và tăng 17% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000514,[Đập] Giảm 20% lực tấn công của mục tiêu và tăng 21% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000515,[Đập] Giảm 20% lực tấn công của mục tiêu và tăng 25% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000610,[Va chạm] Giảm 250 Lực kháng trạng thái xấu và 200 xác suất chặn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91000611,[Va chạm] Giảm 250 Lực kháng trạng thái xấu và 240 xác suất chặn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91000612,[Va chạm] Giảm 250 Lực kháng trạng thái xấu và 290 xác suất chặn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91000613,[Va chạm] Giảm 250 Lực kháng trạng thái xấu và 350 xác suất chặn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91000614,[Va chạm] Giảm 250 Lực kháng trạng thái xấu và 420 xác suất chặn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91000615,[Va chạm] Giảm 250 Lực kháng trạng thái xấu và 500 xác suất chặn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91000710,[Súng phun lửa] Tăng 50% Sát thương và tăng 10% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000711,[Súng phun lửa] Tăng 50% Sát thương và tăng 12% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000712,[Súng phun lửa] Tăng 50% Sát thương và tăng 14% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000713,[Súng phun lửa] Tăng 50% Sát thương và tăng 17% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000714,[Súng phun lửa] Tăng 50% Sát thương và tăng 21% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000715,[Súng phun lửa] Tăng 50% Sát thương và tăng 25% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91000810,[Sét] Giảm 30% Tỷ lệ hồi máu và 100 Mana của mục tiêu trong 10 giây.
SKILL_DESC_91000811,[Sét] Giảm 30% Tỷ lệ hồi máu và 120 Mana của mục tiêu trong 10 giây.
SKILL_DESC_91000812,[Sét] Giảm 30% Tỷ lệ hồi máu và 140 Mana của mục tiêu trong 10 giây.
SKILL_DESC_91000813,[Sét] Giảm 30% Tỷ lệ hồi máu và 170 Mana của mục tiêu trong 10 giây.
SKILL_DESC_91000814,[Sét] Giảm 30% Tỷ lệ hồi máu và 210 Mana của mục tiêu trong 10 giây.
SKILL_DESC_91000815,[Sét] Giảm 30% Tỷ lệ hồi máu và 250 Mana của mục tiêu trong 10 giây.
SKILL_DESC_91000910,"[Ngọn gió hấp thụ] Tăng 20% lượng sát thương và nếu giết chết một kẻ địch, lực tấn công sẽ tăng 20% trong 10 giây. Hiệu ứng tăng lực tấn công có thể cộng dồn tối đa 3 lần."
SKILL_DESC_91000911,"[Ngọn gió hấp thụ] Tăng 24% lượng sát thương và nếu giết chết một kẻ địch, lực tấn công sẽ tăng 20% trong 10 giây. Hiệu ứng tăng lực tấn công có thể cộng dồn tối đa 3 lần."
SKILL_DESC_91000912,"[Ngọn gió hấp thụ] Tăng 29% lượng sát thương và nếu giết chết một kẻ địch, lực tấn công sẽ tăng 20% trong 10 giây. Hiệu ứng tăng lực tấn công có thể cộng dồn tối đa 3 lần."
SKILL_DESC_91000913,"[Ngọn gió hấp thụ] Tăng 35% lượng sát thương và nếu giết chết một kẻ địch, lực tấn công sẽ tăng 20% trong 10 giây. Hiệu ứng tăng lực tấn công có thể cộng dồn tối đa 3 lần."
SKILL_DESC_91000914,"[Ngọn gió hấp thụ] Tăng 42% lượng sát thương và nếu giết chết một kẻ địch, lực tấn công sẽ tăng 20% trong 10 giây. Hiệu ứng tăng lực tấn công có thể cộng dồn tối đa 3 lần."
SKILL_DESC_91000915,"[Ngọn gió hấp thụ] Tăng 50% lượng sát thương và nếu giết chết một kẻ địch, lực tấn công sẽ tăng 20% trong 10 giây. Hiệu ứng tăng lực tấn công có thể cộng dồn tối đa 3 lần."
SKILL_DESC_91001010,[Mưa tên] Giảm 1 điểm Tiêu hao mana và 1 giây Thời gian hồi chiêu.
SKILL_DESC_91001011,[Mưa tên] Giảm 1 điểm Tiêu hao mana và 1.2 giây Thời gian hồi chiêu.
SKILL_DESC_91001012,[Mưa tên] Giảm 1 điểm Tiêu hao mana và 1.4 giây Thời gian hồi chiêu.
SKILL_DESC_91001013,[Mưa tên] Giảm 1 điểm Tiêu hao mana và 1.7 giây Thời gian hồi chiêu.
SKILL_DESC_91001014,[Mưa tên] Giảm 1 điểm Tiêu hao mana và 2.1 giây Thời gian hồi chiêu.
SKILL_DESC_91001015,[Mưa tên] Giảm 1 điểm Tiêu hao mana và 2.5 giây Thời gian hồi chiêu.
SKILL_DESC_91001110,[Bão quạ] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 100 Mana của mục tiêu.
SKILL_DESC_91001111,[Bão quạ] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 120 Mana của mục tiêu.
SKILL_DESC_91001112,[Bão quạ] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 140 Mana của mục tiêu.
SKILL_DESC_91001113,[Bão quạ] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 170 Mana của mục tiêu.
SKILL_DESC_91001114,[Bão quạ] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 210 Mana của mục tiêu.
SKILL_DESC_91001115,[Bão quạ] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 250 Mana của mục tiêu.
SKILL_DESC_91001210,[Baaaam!] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 200 điểm Kháng đòn chí mạng vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001211,[Baaaam!] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 240 điểm Kháng đòn chí mạng vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001212,[Baaaam!] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 290 điểm Kháng đòn chí mạng vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001213,[Baaaam!] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 350 điểm Kháng đòn chí mạng vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001214,[Baaaam!] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 420 điểm Kháng đòn chí mạng vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001215,[Baaaam!] Được miễn nhiễm trạng thái chế ngự trong thời gian hiệu lực của kỹ năng và giảm 500 điểm Kháng đòn chí mạng vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001310,"[Rừng gai góc] Giảm 1 điểm Tiêu hao mana và 0,8 giây Thời gian hồi chiêu."
SKILL_DESC_91001311,[Rừng gai góc] Giảm 1 điểm Tiêu hao mana và 1 giây Thời gian hồi chiêu.
SKILL_DESC_91001312,[Rừng gai góc] Giảm 1 điểm Tiêu hao mana và 1.2 giây Thời gian hồi chiêu.
SKILL_DESC_91001313,[Rừng gai góc] Giảm 1 điểm Tiêu hao mana và 1.4 giây Thời gian hồi chiêu.
SKILL_DESC_91001314,[Rừng gai góc] Giảm 1 điểm Tiêu hao mana và 1.7 giây Thời gian hồi chiêu.
SKILL_DESC_91001315,[Rừng gai góc] Giảm 1 điểm Tiêu hao mana và 2 giây Thời gian hồi chiêu.
SKILL_DESC_91001510,[Cắt đất] Tăng 10% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây và hồi phục 400 Mana của bản thân trên mỗi kẻ địch trúng đòn.
SKILL_DESC_91001511,[Cắt đất] Tăng 12% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây và hồi phục 400 Mana của bản thân trên mỗi kẻ địch trúng đòn.
SKILL_DESC_91001512,[Cắt đất] Tăng 14% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây và hồi phục 400 Mana của bản thân trên mỗi kẻ địch trúng đòn.
SKILL_DESC_91001513,[Cắt đất] Tăng 17% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây và hồi phục 400 Mana của bản thân trên mỗi kẻ địch trúng đòn.
SKILL_DESC_91001514,[Cắt đất] Tăng 21% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây và hồi phục 400 Mana của bản thân trên mỗi kẻ địch trúng đòn.
SKILL_DESC_91001515,[Cắt đất] Tăng 25% Sát thương vật lý mà mục tiêu phải nhận trong 10 giây và hồi phục 400 Mana của bản thân trên mỗi kẻ địch trúng đòn.
SKILL_DESC_91001610,[Trị thương linh hồn] Giảm 1 điểm Tiêu hao mana và tăng 100 Độ chính xác của trạng thái chế ngự của mục tiêu trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91001611,[Trị thương linh hồn] Giảm 1 điểm Tiêu hao mana và tăng 120 Độ chính xác của trạng thái chế ngự của mục tiêu trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91001612,[Trị thương linh hồn] Giảm 1 điểm Tiêu hao mana và tăng 140 Độ chính xác của trạng thái chế ngự của mục tiêu trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91001613,[Trị thương linh hồn] Giảm 1 điểm Tiêu hao mana và tăng 170 Độ chính xác của trạng thái chế ngự của mục tiêu trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91001614,[Trị thương linh hồn] Giảm 1 điểm Tiêu hao mana và tăng 210 Độ chính xác của trạng thái chế ngự của mục tiêu trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91001615,[Trị thương linh hồn] Giảm 1 điểm Tiêu hao mana và tăng 250 Độ chính xác của trạng thái chế ngự của mục tiêu trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91001710,[Cơn thịnh nộ bóng tối] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và giảm 1 giây Thời gian hồi chiêu.
SKILL_DESC_91001711,[Cơn thịnh nộ bóng tối] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và giảm 1.2 giây Thời gian hồi chiêu.
SKILL_DESC_91001712,[Cơn thịnh nộ bóng tối] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và giảm 1.4 giây Thời gian hồi chiêu.
SKILL_DESC_91001713,[Cơn thịnh nộ bóng tối] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và giảm 1.7 giây Thời gian hồi chiêu.
SKILL_DESC_91001714,[Cơn thịnh nộ bóng tối] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và giảm 2.1 giây Thời gian hồi chiêu.
SKILL_DESC_91001715,[Cơn thịnh nộ bóng tối] Loại bỏ mọi hiệu ứng có hại khỏi người dùng kỹ năng và giảm 2.5 giây Thời gian hồi chiêu.
SKILL_DESC_91001810,[Lơ lửng như một cánh bướm] Tăng 20% Sát thương và giảm 500 điểm Đỡ đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001811,[Lơ lửng như một cánh bướm] Tăng 24% Sát thương và giảm 500 điểm Đỡ đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001812,[Lơ lửng như một cánh bướm] Tăng 29% Sát thương và giảm 500 điểm Đỡ đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001813,[Lơ lửng như một cánh bướm] Tăng 35% Sát thương và giảm 500 điểm Đỡ đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001814,[Lơ lửng như một cánh bướm] Tăng 42% Sát thương và giảm 500 điểm Đỡ đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001815,[Lơ lửng như một cánh bướm] Tăng 50% Sát thương và giảm 500 điểm Đỡ đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91001910,[Mũi nhọn băng giá] Tăng 20% Sát thương và 400 Độ chính xác của trạng thái chế ngự khi dùng kỹ năng trong 10 giây.
SKILL_DESC_91001911,[Mũi nhọn băng giá] Tăng 24% Sát thương và 400 Độ chính xác của trạng thái chế ngự khi dùng kỹ năng trong 10 giây.
SKILL_DESC_91001912,[Mũi nhọn băng giá] Tăng 29% Sát thương và 400 Độ chính xác của trạng thái chế ngự khi dùng kỹ năng trong 10 giây.
SKILL_DESC_91001913,[Mũi nhọn băng giá] Tăng 35% Sát thương và 400 Độ chính xác của trạng thái chế ngự khi dùng kỹ năng trong 10 giây.
SKILL_DESC_91001914,[Mũi nhọn băng giá] Tăng 42% Sát thương và 400 Độ chính xác của trạng thái chế ngự khi dùng kỹ năng trong 10 giây.
SKILL_DESC_91001915,[Mũi nhọn băng giá] Tăng 50% Sát thương và 400 Độ chính xác của trạng thái chế ngự khi dùng kỹ năng trong 10 giây.
SKILL_DESC_91002010,[Xuyên giáp] Tăng 750 Độ chính xác và 300 Độ chính xác của trạng thái chế ngự trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91002011,[Xuyên giáp] Tăng 750 Độ chính xác và 360 Độ chính xác của trạng thái chế ngự trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91002012,[Xuyên giáp] Tăng 750 Độ chính xác và 430 Độ chính xác của trạng thái chế ngự trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91002013,[Xuyên giáp] Tăng 750 Độ chính xác và 520 Độ chính xác của trạng thái chế ngự trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91002014,[Xuyên giáp] Tăng 750 Độ chính xác và 630 Độ chính xác của trạng thái chế ngự trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91002015,[Xuyên giáp] Tăng 750 Độ chính xác và 750 Độ chính xác của trạng thái chế ngự trong thời gian hiệu lực của kỹ năng.
SKILL_DESC_91002110,[Ngọn gió dữ tợn] Tăng 50% Sát thương và giảm 200 điểm Né tránh đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91002111,[Ngọn gió dữ tợn] Tăng 50% Sát thương và giảm 240 điểm Né tránh đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91002112,[Ngọn gió dữ tợn] Tăng 50% Sát thương và giảm 290 điểm Né tránh đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91002113,[Ngọn gió dữ tợn] Tăng 50% Sát thương và giảm 350 điểm Né tránh đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91002114,[Ngọn gió dữ tợn] Tăng 50% Sát thương và giảm 420 điểm Né tránh đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91002115,[Ngọn gió dữ tợn] Tăng 50% Sát thương và giảm 500 điểm Né tránh đòn vật lý của mục tiêu trong 10 giây.
SKILL_DESC_91002210,"[Phát bắn xuyên giáp] Giảm 40% Sát thương vật lý và Sát thương phép thuật phải gánh chịu trong thời gian hiệu lực của kỹ năng, đồng thời tăng 10% lực tấn công của bản thân trong 10 giây khi có Đòn chí mạng. Lực tấn công gia tăng có thể cộng dồn tối đa 4 lần."
SKILL_DESC_91002211,"[Phát bắn xuyên giáp] Giảm 40% Sát thương vật lý và Sát thương phép thuật phải gánh chịu trong thời gian hiệu lực của kỹ năng, đồng thời tăng 12% lực tấn công của bản thân trong 10 giây khi có Đòn chí mạng. Lực tấn công gia tăng có thể cộng dồn tối đa 4 lần."
SKILL_DESC_91002212,"[Phát bắn xuyên giáp] Giảm 40% Sát thương vật lý và Sát thương phép thuật phải gánh chịu trong thời gian hiệu lực của kỹ năng, đồng thời tăng 14% lực tấn công của bản thân trong 10 giây khi có Đòn chí mạng. Lực tấn công gia tăng có thể cộng dồn tối đa 4 lần."
SKILL_DESC_91002213,"[Phát bắn xuyên giáp] Giảm 40% Sát thương vật lý và Sát thương phép thuật phải gánh chịu trong thời gian hiệu lực của kỹ năng, đồng thời tăng 17% lực tấn công của bản thân trong 10 giây khi có Đòn chí mạng. Lực tấn công gia tăng có thể cộng dồn tối đa 4 lần."
SKILL_DESC_91002214,"[Phát bắn xuyên giáp] Giảm 40% Sát thương vật lý và Sát thương phép thuật phải gánh chịu trong thời gian hiệu lực của kỹ năng, đồng thời tăng 21% lực tấn công của bản thân trong 10 giây khi có Đòn chí mạng. Lực tấn công gia tăng có thể cộng dồn tối đa 4 lần."
SKILL_DESC_91002215,"[Phát bắn xuyên giáp] Giảm 40% Sát thương vật lý và Sát thương phép thuật phải gánh chịu trong thời gian hiệu lực của kỹ năng, đồng thời tăng 25% lực tấn công của bản thân trong 10 giây khi có Đòn chí mạng. Lực tấn công gia tăng có thể cộng dồn tối đa 4 lần."
SKILL_DESC_91002310,[Năng lượng thiêu trụi] Tăng 20% Sát thương và hiệu ứng Lửa cộng dồn trên mục tiêu trở nên không thể xóa bỏ.
SKILL_DESC_91002311,[Năng lượng thiêu trụi] Tăng 24% Sát thương và hiệu ứng Lửa cộng dồn trên mục tiêu trở nên không thể xóa bỏ.
SKILL_DESC_91002312,[Năng lượng thiêu trụi] Tăng 29% Sát thương và hiệu ứng Lửa cộng dồn trên mục tiêu trở nên không thể xóa bỏ.
SKILL_DESC_91002313,[Năng lượng thiêu trụi] Tăng 35% Sát thương và hiệu ứng Lửa cộng dồn trên mục tiêu trở nên không thể xóa bỏ.
SKILL_DESC_91002314,[Năng lượng thiêu trụi] Tăng 42% Sát thương và hiệu ứng Lửa cộng dồn trên mục tiêu trở nên không thể xóa bỏ.
SKILL_DESC_91002315,[Năng lượng thiêu trụi] Tăng 50% Sát thương và hiệu ứng Lửa cộng dồn trên mục tiêu trở nên không thể xóa bỏ.
SKILL_DESC_91002410,[Sao mới thánh linh] Giảm 1 điểm Tiêu hao mana và tăng 20% Tỷ lệ hồi máu.
SKILL_DESC_91002411,[Sao mới thánh linh] Giảm 1 điểm Tiêu hao mana và tăng 24% Tỷ lệ hồi máu.
SKILL_DESC_91002412,[Sao mới thánh linh] Giảm 1 điểm Tiêu hao mana và tăng 29% Tỷ lệ hồi máu.
SKILL_DESC_91002413,[Sao mới thánh linh] Giảm 1 điểm Tiêu hao mana và tăng 35% Tỷ lệ hồi máu.
SKILL_DESC_91002414,[Sao mới thánh linh] Giảm 1 điểm Tiêu hao mana và tăng 42% Tỷ lệ hồi máu.
SKILL_DESC_91002415,[Sao mới thánh linh] Giảm 1 điểm Tiêu hao mana và tăng 50% Tỷ lệ hồi máu.
SKILL_DESC_91002510,[Lễ tang] Giảm 250 Lực kháng trạng thái xấu và 200 xác suất chặn phép của mục tiêu trong 10 giây.
SKILL_DESC_91002511,[Lễ tang] Giảm 250 Lực kháng trạng thái xấu và 240 xác suất chặn phép của mục tiêu trong 10 giây.
SKILL_DESC_91002512,[Lễ tang] Giảm 250 Lực kháng trạng thái xấu và 290 xác suất chặn phép của mục tiêu trong 10 giây.
SKILL_DESC_91002513,[Lễ tang] Giảm 250 Lực kháng trạng thái xấu và 350 xác suất chặn phép của mục tiêu trong 10 giây.
SKILL_DESC_91002514,[Lễ tang] Giảm 250 Lực kháng trạng thái xấu và 420 xác suất chặn phép của mục tiêu trong 10 giây.
SKILL_DESC_91002515,[Lễ tang] Giảm 250 Lực kháng trạng thái xấu và 500 xác suất chặn phép của mục tiêu trong 10 giây.
SKILL_DESC_91002610,[Hỏa lực bí ẩn] Giảm 1 giây Thời gian hồi chiêu và tăng 25% Sát thương phép thuật mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91002611,[Hỏa lực bí ẩn] Giảm 1.2 giây Thời gian hồi chiêu và tăng 25% Sát thương phép thuật mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91002612,[Hỏa lực bí ẩn] Giảm 1.4 giây Thời gian hồi chiêu và tăng 25% Sát thương phép thuật mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91002613,[Hỏa lực bí ẩn] Giảm 1.7 giây Thời gian hồi chiêu và tăng 25% Sát thương phép thuật mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91002614,[Hỏa lực bí ẩn] Giảm 2.1 giây Thời gian hồi chiêu và tăng 25% Sát thương phép thuật mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91002615,[Hỏa lực bí ẩn] Giảm 2.5 giây Thời gian hồi chiêu và tăng 25% Sát thương phép thuật mà mục tiêu phải nhận trong 10 giây.
SKILL_DESC_91002710,[Cổ tự mỏng manh] Trở nên không thể xóa bỏ và tăng 20% Sát thương.
SKILL_DESC_91002711,[Cổ tự mỏng manh] Trở nên không thể xóa bỏ và tăng 24% Sát thương.
SKILL_DESC_91002712,[Cổ tự mỏng manh] Trở nên không thể xóa bỏ và tăng 29% Sát thương.
SKILL_DESC_91002713,[Cổ tự mỏng manh] Trở nên không thể xóa bỏ và tăng 35% Sát thương.
SKILL_DESC_91002714,[Cổ tự mỏng manh] Trở nên không thể xóa bỏ và tăng 42% Sát thương.
SKILL_DESC_91002715,[Cổ tự mỏng manh] Trở nên không thể xóa bỏ và tăng 50% Sát thương.
SKILL_DESC_91002810,[Lưỡi kiếm bão tố] Giảm 1 điểm Tiêu hao mana và tăng 4% Sát thương khi sử dụng. Hiệu ứng này có thể cộng dồn tối đa 10 lần.
SKILL_DESC_91002811,[Lưỡi kiếm bão tố] Giảm 1 điểm Tiêu hao mana và tăng 4.8% Sát thương khi sử dụng. Hiệu ứng này có thể cộng dồn tối đa 10 lần.
SKILL_DESC_91002812,[Lưỡi kiếm bão tố] Giảm 1 điểm Tiêu hao mana và tăng 5.8% Sát thương khi sử dụng. Hiệu ứng này có thể cộng dồn tối đa 10 lần.
SKILL_DESC_91002813,[Lưỡi kiếm bão tố] Giảm 1 điểm Tiêu hao mana và tăng 7% Sát thương khi sử dụng. Hiệu ứng này có thể cộng dồn tối đa 10 lần.
SKILL_DESC_91002814,[Lưỡi kiếm bão tố] Giảm 1 điểm Tiêu hao mana và tăng 8.4% Sát thương khi sử dụng. Hiệu ứng này có thể cộng dồn tối đa 10 lần.
SKILL_DESC_91002815,[Lưỡi kiếm bão tố] Giảm 1 điểm Tiêu hao mana và tăng 10% Sát thương khi sử dụng. Hiệu ứng này có thể cộng dồn tối đa 10 lần.
SKILL_DESC_91002910,[Pặc!] Tăng 20% Sát thương và hồi phục 200 Mana khi có Đòn chí mạng.
SKILL_DESC_91002911,[Pặc!] Tăng 24% Sát thương và hồi phục 200 Mana khi có Đòn chí mạng.
SKILL_DESC_91002912,[Pặc!] Tăng 29% Sát thương và hồi phục 200 Mana khi có Đòn chí mạng.
SKILL_DESC_91002913,[Pặc!] Tăng 35% Sát thương và hồi phục 200 Mana khi có Đòn chí mạng.
SKILL_DESC_91002914,[Pặc!] Tăng 42% Sát thương và hồi phục 200 Mana khi có Đòn chí mạng.
SKILL_DESC_91002915,[Pặc!] Tăng 50% Sát thương và hồi phục 200 Mana khi có Đòn chí mạng.
