KEY,Russian
E_C19_July_Maria01_48,Это было невероятно опасно! Ты заставила сознание Ориканы пробудиться?
E_C19_July_Maria01_49,"И я более чем уверена, что знаю, кто за всем этим стоит."
E_C19_July_Maria01_50,"Ты могла разрушить собственное сознание! Разве я просила, чтобы ты пошла на такой риск ради моего подарка?"
E_C19_July_Maria01_51,П-прости!
E_C19_July_Maria01_52,"Мне казалось, что в такой особенный день ты будешь рада присутствию Ориканы."
E_C19_July_Maria01_53,"Но я не подумала о последствиях. Прости, Мария."
E_C19_July_Maria01_54,"Я рада, что ты здесь, со мной."
E_C19_July_Maria01_55,Правда?
E_C19_July_Maria01_56,Я с таким же удовольствием отпраздновала бы этот день вместе с тобой. Даже без подарков.
E_C19_July_Maria01_57,"Именно ты обо мне заботишься, а не Орикана."
E_C19_July_Maria01_58,Мария...
E_C19_July_Maria01_59,Впредь я запрещаю тебе делать что-либо настолько опасное. Понятно?
E_C19_July_Maria01_60,"Я бы не хотела, чтобы ты себе навредила."
E_C19_July_Maria01_61,Мне очень приятно слышать такие слова. И...
E_C19_July_Maria01_62,"С днем рождения, Мария!"
E_C19_Jul_Ophelia01_01,Куда подевался брат Эскер?..
E_C19_Jul_Ophelia01_02,"Все заняты приготовлениями, а он опять куда-то пропал!"
E_C19_Jul_Ophelia01_03,"Офелия, я здесь!"
E_C19_Jul_Ophelia01_04,Эскер!
E_C19_Jul_Ophelia01_05,Лониан отправил тебя за мной?
E_C19_Jul_Ophelia01_06,Мы же не можем репетировать без тебя.
E_C19_Jul_Ophelia01_07,"Он сказал, чтобы ты возвращался как можно скорее!"
E_C19_Jul_Ophelia01_08,"Ладно, ладно. Иди за мной."
E_C19_Jul_Ophelia01_09,А? Нам нужно возвращаться назад!
E_C19_Jul_Ophelia01_10,Эскер!
E_C19_Jul_Ophelia01_11,Уф... Ну долго нам еще идти?
E_C19_Jul_Ophelia01_12,"Думаю, мы уже ушли слишком далеко от труппы. Ты же знаешь дорогу назад, правда?"
E_C19_Jul_Ophelia01_13,Потерпи еще чуть-чуть.
E_C19_Jul_Ophelia01_14,Вот мы и пришли!
E_C19_Jul_Ophelia01_15,И что мы здесь делаем?..
E_C19_Jul_Ophelia01_16,Ай!
E_C19_Jul_Ophelia01_17,Это же голем!
E_C19_Jul_Ophelia01_18,"Давай поскорее уйдем отсюда, пока он нас не заметил..."
E_C19_Jul_Ophelia01_19,Что? Мы ради него сюда и пришли. С чего вдруг нам уходить?
E_C19_Jul_Ophelia01_20,"Погоди, мы здесь из-за голема? Что происходит?"
E_C19_Jul_Ophelia01_21,Эскер... Что ты задумал на этот раз?..
E_C19_Jul_Ophelia01_22,"Ха-ха, да ничего особенного."
E_C19_Jul_Ophelia01_23,"Победишь его, и я дам тебе кое-что особенное."
E_C19_Jul_Ophelia01_24,"Желаю удачи! Вперед, Офелия."
E_C19_Jul_Ophelia01_25,Э-Эскер! Братец! Не оставляй меня одну!
E_C19_Jul_Ophelia01_26,...
E_C19_Jul_Ophelia01_27,"З-здравствуйте, господин голем."
E_C19_Jul_Ophelia01_28,"Эскер сказал, что мне нужно вас одолеть, но..."
E_C19_Jul_Ophelia01_29,Мне что-то совсем не хочется...
E_C19_Jul_Ophelia01_30,Ай!
E_C19_Jul_Ophelia01_31,Пи-пи! Пи-и-и!
E_C19_Jul_Ophelia01_32,"Успокойтесь, господин голем!"
E_C19_Jul_Ophelia01_33,Эскер! Эске-е-ер!
E_C19_Jul_Ophelia01_34,Эскер! Как ты мо-о-ог?!
E_C19_Jul_Ophelia01_35,Карта Велликиа! 
E_C19_Jul_Ophelia01_36,Пи-пи. Пи-и-и...
E_C19_Jul_Ophelia01_37,"Уф... Простите, господин голем..."
E_C19_Jul_Ophelia01_38,"Ого, твои навыки стали гораздо сильнее!"
E_C19_Jul_Ophelia01_39,"Пожалуй, теперь ты даже сможешь обойтись без помощи труппы."
E_C19_Jul_Ophelia01_40,Эскер! Зачем ты это сделал?..
E_C19_Jul_Ophelia01_41,Давай потом.
E_C19_Jul_Ophelia01_42,"Мы получили, что хотели, пора идти."
E_C19_Jul_Ophelia01_43,И куда мы идем на этот раз?
E_C19_Jul_Ophelia01_44,А это подсоединим сюда...
E_C19_Jul_Ophelia01_45,Готово!
E_C19_Jul_Ophelia01_46,"С днем рождения, Офелия."
E_C19_Jul_Ophelia01_47,"Собирать палатки каждый раз, как мы снимаемся с места, утомительно, правда?"
E_C19_Jul_Ophelia01_48,Поэтому я сделал для тебя этот фургончик.
E_C19_Jul_Ophelia01_49,Эскер...
E_C19_Jul_Ophelia01_50,Ну тебе хоть нравится? Скажи уже что-нибудь.
E_C19_Jul_Ophelia01_51,Это была опасная затея!
E_C19_Jul_Ophelia01_52,Я так испугалась! Ты бросил меня одну!
E_C19_Jul_Ophelia01_53,Испугалась? Так этот голем был всего лишь иллюзией. 
E_C19_Jul_Ophelia01_54,С настоящим големом я давно разобрался...
E_C19_Jul_Ophelia01_55,Ты сражался с големом в одиночку? Зачем было так рисковать?
E_C19_Jul_Ophelia01_56,"Успокойся, Офелия."
E_C19_Jul_Ophelia01_57,"Я не хочу жить одна, мне больше нравится быть среди ребят из труппы!"
E_C19_Jul_Ophelia01_58,"Ха-ха, значит, с подарком я не угадал..."
E_C19_Jul_Ophelia01_59,Эскер! Ненавижу тебя!
E_C19_Jul_Crow01_01,...
E_C19_Jul_Crow01_02,Ой! С-старик! 
E_C19_Jul_Crow01_03,Сэр! А ведь сегодня...
E_C19_Jul_Crow01_04,"Эй, ты чего творишь? Больно же!"
E_C19_Jul_Crow01_05,"(Ты чуть не проболталась, дура!)"
E_C19_Jul_Crow01_06,"(Если старик пронюхает, то скажет, что мы страдаем ерундой!)"
E_C19_Jul_Crow01_07,"Ха-ха, он скажет это только тебе, правда, сосунок?"
E_C19_Jul_Crow01_08,"(Какой я тебе сосунок, тупица?!.)"
E_C19_Jul_Crow01_09,Хм-м...
E_C19_Jul_Crow01_10,Ха-ха... Ха-ха-ха...
E_C19_Jul_Crow01_11,"Что, Велкинот? Боишься, скоро заржавеешь?"
E_C19_Jul_Crow01_12,Хорошо! Тогда пора нам пострелять!
E_C19_Jul_Crow01_13,(Вот паршивец!)
E_C19_Jul_Crow01_14,...
E_C19_Jul_Crow01_15,Эм... Хи-хи...
E_C19_Jul_Crow01_16,"Ой, а мне нужно покормить мою милашку!"
E_C19_Jul_Crow01_17,"Эй, милашка, пора кушать!"
E_C19_Jul_Crow01_18,...
E_C19_Jul_Crow01_19,Ай!
E_C19_Jul_Crow01_20,"Сам смотался, а меня бросил, сосунок!"
E_C19_Jul_Crow01_21,Да с каких пор ты получила право так меня называть?
E_C19_Jul_Crow01_22,Да ни с каких! И это меня еще больше бесит! Сдохни!
E_C19_Jul_Crow01_23,Сама сдохни!
E_C19_Jul_Crow01_24,"Так как ты сбежал первым, тебе и разыскивать все ингредиенты для его праздничного торта."
E_C19_Jul_Crow01_25,"Понял? И я не собираюсь тебе помогать, сам как-нибудь справишься!"
E_C19_Jul_Crow01_26,"Они уже давно у меня, дуреха!"
E_C19_Jul_Crow01_27,Ты принесла тот рецепт?
E_C19_Jul_Crow01_28,"Очень сомневаюсь, что это он. Небось, правильный сожгла нечаянно, у тебя же руки-крюки."
E_C19_Jul_Crow01_29,"Эй, в отличие от такого сосунка, как ты, у меня руки растут, откуда надо."
E_C19_Jul_Crow01_30,"Я храню этот рецепт с тех пор, как получила его от сестры."
E_C19_Jul_Crow01_31,"Тогда пора приступать, времени у нас в обрез."
E_C19_Jul_Crow01_32,"Не хочу, чтобы старик увидел, чем мы тут занимаемся."
E_C19_Jul_Crow01_33,"Интересно, почему Роуз поделилась своим рецептом с такой тупицей, как ты?"
E_C19_Jul_Crow01_34,"В прошлый раз ее торт был таки-и-им вку-у-усным, "
E_C19_Jul_Crow01_35,что я сама попросила ее дать мне рецепт!
E_C19_Jul_Crow01_36,"Сомневаюсь, что у тебя получится приготовить такой же вкусный торт."
E_C19_Jul_Crow01_37,"Кстати говоря, Роуз сказала, что я могу тебя зажарить и "
E_C19_Jul_Crow01_38,"завернуть в тесто. Думаю, получится и то вкуснее!"
E_C19_Jul_Crow01_39,Эй! Поаккуратнее с тестом!
E_C19_Jul_Crow01_40,Ай! Вот чокнутая!..
E_C19_Jul_Crow01_41,Сегодня кто-то из нас точно сдохнет!
E_C19_Jul_Crow01_42,Ха-ха-ха! Предлагаешь приготовить жареного сосунка в тесте?
E_C19_Jul_Crow01_43,"Когда мы его оставим, ему будет очень одиноко."
E_C19_Jul_Crow01_44,"Он, скорее всего, погрузится в воспоминания, пребывая в полном одиночестве, как какой-то дурак."
E_C19_Jul_Crow01_45,"Поэтому я хочу, чтобы его жизнь наполнилась новыми воспоминаниями."
E_C19_Jul_Crow01_46,"Пусть он почувствует, что мы всегда вместе, и пусть он живет дальше с улыбкой на лице."
E_C19_Jul_Crow01_47,"Кстати, по нему не скажешь, но он страшный сладкоежка."
E_C19_Jul_Crow01_48,Значит...
E_C19_Jul_Crow01_49,Вы сегодня так странно себя вели именно поэтому?
E_C19_Jul_Crow01_50,Простите.
E_C19_Jul_Crow01_51,День рождения... 
E_C19_Jul_Crow01_52,Давайте отпразднуем его вместе.
E_C19_Jul_Crow01_53,"Э, п-правда?"
E_C19_Jul_Crow01_54,"Ура! Сэр, вы лучше всех!"
E_C19_Jul_Crow01_55,Спасибо за угощение!
E_C19_Jul_Crow01_56,Ух!
E_C19_Jul_Crow01_57,Фу!
E_C19_Jul_Crow01_58,Ох...
E_C19_Jul_Crow01_59,"Это все из-за твоих отстойных ингредиентов, сосунок!"
E_C19_Jul_Crow01_60,Что? О чем ты вообще? Сама напортачила там что-то с температурой!
E_C19_Jul_Crow01_61,Умри! Умри! Умри!
E_C19_July_Seria01_01,"С днем рождения, Эрза."
E_C19_July_Seria01_02,"Ой, Серия! Ты не забыла о нашем дне рождения!"
E_C19_July_Seria01_03,"И тебя с днем рождения, Серия!"
E_C19_July_Seria01_04,"Ну скажи, что тебе подарить на день рождения?"
E_C19_July_Seria01_05,Мне ничего не нужно на день рождения.
E_C19_July_Seria01_06,Служить семье Темный Эфес – уже подарок для меня.
E_C19_July_Seria01_07,"Да ладно тебе. Ты не только глава семьи, но еще и моя единственная сестра!"
E_C19_July_Seria01_08,"Я просто хочу, чтобы ты перестала думать о своем долге, хотя бы сегодня..."
E_C19_July_Seria01_09,"Я даже нашла магазинчик, в котором продают отличное парфе. Мы можем полакомиться им в наш день рождения!"
E_C19_July_Seria01_10,"Боюсь, я не могу. У меня утром появилось кое-какое задание..."
E_C19_July_Seria01_11,Сегодня у нас день рождения!
E_C19_July_Seria01_12,Но...
E_C19_July_Seria01_13,"Ты должна пойти со мной, Серия!"
E_C19_July_Seria01_14,"Ну же, пожалуйста-препожалуйста! "
E_C19_July_Seria01_15,"Ладно, Эрза..."
E_C19_July_Seria01_16,Я пойду с тобой.
E_C19_July_Seria01_17,"Что это ты приготовила для меня, Серия?"
E_C19_July_Seria01_18,"Почему бы тебе не открыть подарок, пока мы будем есть твой восхитительный парфе?"
E_C19_July_Seria01_19,...
E_C19_July_Seria01_20,"Ничего себе, ты думала обо мне в свой день рождения, сестра!"
E_C19_July_Seria01_21,"Не могла же ты быть такой беспечной, чтобы забыть использовать свой щит? Ха-ха."
E_C19_July_Seria01_22,Да. Я ждала тебя. 
E_C19_July_Seria01_23,"О, как это мило."
E_C19_July_Seria01_24,Я знала.
E_C19_July_Seria01_25,"Я знала, что ты придешь за мной сегодня."
E_C19_July_Seria01_26,"Ох, это на тебя так похоже. "
E_C19_July_Seria01_27,"Вечно ты делаешь вид, что все обо мне знаешь."
E_C19_July_Seria01_28,Меня это так бесит. 
E_C19_July_Seria01_29,Ты права. Я знаю тебя как свои пять пальцев.
E_C19_July_Seria01_30,"И я знала, что ты придешь, чтобы отпраздновать мой день рождения."
E_C19_July_Seria01_31,"Какая надменность. Впрочем, как обычно."
E_C19_July_Seria01_32,"Что ж. Я пришла, чтобы оставить на твоей шее праздничный след от укуса."
E_C19_July_Seria01_33,"Разве я могу сопротивляться, когда ты буквально умоляешь меня тебя убить? "
E_C19_July_Seria01_34,"Ты даже не представляешь, что это для меня значит."
E_C19_July_Seria01_35,"С днем рождения, Серия!"
E_C19_July_Seria01_36,"Ты думаешь, почему я не использовала свой щит?"
E_C19_July_Seria01_37,А?!
E_C19_July_Seria01_38,Ни разу в жизни
E_C19_July_Seria01_39,я не желала ничего на свой день рождения.  
E_C19_July_Seria01_40,Но в этот раз все по-другому.
E_C19_July_Seria01_41,"Я так хотела положить тебе конец, и этот момент настал. "
E_C19_July_Seria01_42,А-а-а!
E_C19_July_Seria01_43,Даже не пытайся... получить надо мной власть... с помощью этой безделушки!
E_C19_July_Seria01_44,Умри!
E_C19_July_Seria01_45,"Ох, Серия, ты выглядишь неважно. "
E_C19_July_Seria01_46,"Видимо, тебе приснился кошмар."
E_C19_July_Seria01_47,Кошмар...
E_C19_July_Seria01_48,"Да, это был кошмар. "
E_C19_July_Seria01_49,И очень грустный...
E_C19_July_Zafir01_01,"Спасибо, с вами приятно было иметь дело."
E_C19_July_Zafir01_02,"Мы хорошо сегодня потрудились. Что скажешь, Хоабис?"
E_C19_July_Zafir01_03,Мяу!
E_C19_July_Zafir01_04,"Эй, Хоабис?"
E_C19_July_Zafir01_05,"Ха-ха-ха! Приветствую тебя, мой маленький очаровательный посетитель!"
E_C19_July_Zafir01_06,Что пожелаешь?
E_C19_July_Zafir01_07,"Мяу, мяу!"
E_C19_July_Zafir01_08,"О, тебе и правда что-то нужно? И что же это?"
E_C19_July_Zafir01_09,Вот ты где! Еле нашел.
E_C19_July_Zafir01_10,"Спасибо, что не обидел Хоабис."
E_C19_July_Zafir01_11,Мя-я-яу! Мяу!
E_C19_July_Zafir01_12,(Эта энергия... Душа оазиса?)
E_C19_July_Zafir01_13,(Не ожидал обнаружить здесь нечто подобное. Сама судьба привела меня сюда.)
E_C19_July_Zafir01_14,"Ой, позволь представиться. Меня зовут Зафир, я вождь племени маухата."
E_C19_July_Zafir01_15,Твой маленький друг уже поведал мне об этом. Ха-ха! А меня зовут Кумуро.
E_C19_July_Zafir01_16,"Прошу прощения, но можно узнать, как здесь оказался вон тот меч, который находится у тебя за спиной?"
E_C19_July_Zafir01_17,"О, интересуешься антиквариатом?"
E_C19_July_Zafir01_18,"Этот меч... Я нашел его во время путешествия по пустыне за несколько лет до того, как вступил в гильдию Орвела."
E_C19_July_Zafir01_19,...
E_C19_July_Zafir01_20,Он был в довольно плачевном состоянии.
E_C19_July_Zafir01_21,"Я попробовал его отреставрировать, и из него получился выдающийся клинок."
E_C19_July_Zafir01_22,"Я коллекционирую антиквариат и держу эту лавочку как раз потому, "
E_C19_July_Zafir01_23,что мне нравится возвращать былое величие подобным вещам.
E_C19_July_Zafir01_24,Ясно…
E_C19_July_Zafir01_25,Мя-я-яу!
E_C19_July_Zafir01_26,"Вижу, ты потратил немало усилий, чтобы восстановить этот меч, и наверняка тебе будет нелегко с ним расстаться, но, может, ты продашь его мне? Я заплачу любую цену."
E_C19_July_Zafir01_27,"В эпоху правления древнего короля-бога этот меч принадлежал королевской семье, и он своего рода реликвия для нашего пустынного племени."
E_C19_July_Zafir01_28,Мяу!
E_C19_July_Zafir01_29,"Что ж, раз так, он твой."
E_C19_July_Zafir01_30,"Я пойму, если ты откажешься, но прошу, подумай... Что?"
E_C19_July_Zafir01_31,Ты уверен?
E_C19_July_Zafir01_32,"Твой маленький друг сказал, что у тебя сегодня день рождения. Так что, прими этот меч в качестве подарка."
E_C19_July_Zafir01_33,"К тому же, возвращать вещь законному владельцу – вполне естественно."
E_C19_July_Zafir01_34,"Я более, чем счастлив, что мне удалось насладиться истинным величием этого меча, пока он был здесь."
E_C19_July_Zafir01_35,Я тебе очень признателен!
E_C19_July_Zafir01_36,И я просто обязан отплатить тебе за твое добро. 
E_C19_July_Zafir01_37,"Я, вождь племени маухата Зафир, передам тебе 80% дохода племени, который мы получим с торговли в этот приезд."
E_C19_July_Zafir01_38,"Ха-ха! Я думал, что будет достаточно, если мы просто станем приятелями, но, видимо, ты рассудил по-другому."
E_C19_July_Zafir01_39,"Если ты и правда этого хочешь, то я не стану возражать."
E_C19_July_Zafir01_40,С днем рождения!
E_C19_July_Zafir01_41,Спасибо.
E_C19_July_Zafir01_42,Мя-я-яу!
E_C19_Jul_Erze01_01,Туда! Скорее!
E_C19_Jul_Erze01_02,Проклятье... Вот это скорость!
E_C19_Jul_Erze01_03,Сэр! Первый взвод уничтожен!
E_C19_Jul_Erze01_04,Что?!
E_C19_Jul_Erze01_05,Все случилось в один миг. Что-то выскочило из темноты... Ух!
E_C19_Jul_Erze01_06,Кто здесь?!
E_C19_Jul_Erze01_07,О! Хм-хм... 
E_C19_Jul_Erze01_08,Надо же! Не ожидала увидеть такую толпу в свой день рождения.
E_C19_Jul_Erze01_09,"Жаль, сестры здесь нет... Но ничего, как-нибудь переживу."
E_C19_Jul_Erze01_10,"Что, что ты сделала с моими людьми?!"
E_C19_Jul_Erze01_11,Хм... Это были твои подчиненные?
E_C19_Jul_Erze01_12,"Я думала, это мой подарок на день рождения, поэтому всех их съела. Ха-ха-ха..."
E_C19_Jul_Erze01_13,Д-да ты демон!
E_C19_Jul_Erze01_14,"Демон? Я? Думаешь, бывают настолько обворожительные демоны?"
E_C19_Jul_Erze01_15,К-какая красавица...
E_C19_Jul_Erze01_16,Чертовы идиоты! Очнитесь!
E_C19_Jul_Erze01_17,"Вы что, хотите закончить так же, как парни из первого взвода?"
E_C19_Jul_Erze01_18,Ох!
E_C19_Jul_Erze01_19,"Хм... Спасибо, что проделали такой длинный путь из самой империи."
E_C19_Jul_Erze01_20,"Столько гостей, столько крови!"
E_C19_Jul_Erze01_21,Сегодня у меня будет шикарный день рождения! Вам так не кажется?
E_C19_Jul_Erze01_22,Что за чушь ты несешь?!
E_C19_Jul_Erze01_23,Внимание всем! Приготовиться к бою!
E_C19_Jul_Erze01_24,А-ха-ха! 
E_C19_Jul_Erze01_25,"Чудесно, просто чудесно! "
E_C19_Jul_Erze01_26,"Какое же удовольствие – смотреть на ваши лица, полные отчаяния!"
E_C19_Jul_Erze01_27,Сумасшедшая!
E_C19_Jul_Erze01_28,В атаку! Уничтожьте это чудовище!
E_C19_Jul_Erze01_29,"Прошу вас, только не умирайте слишком быстро!"
E_C19_Jul_Erze01_30,Ха-ха! Хм-хм!
E_C19_Jul_Erze01_31,Этот сладкий аромат крови!
E_C19_Jul_Erze01_32,"Я его помню. Теплая энергия жизни, льющаяся в мое горло..."
E_C19_Jul_Erze01_33,"Крики отчаяния, и взгляд сестры, направленный прямо на меня... "
E_C19_Jul_Erze01_34,То был лучший подарок на день рождения.
E_C19_Jul_Erze01_35,Как же было здорово! Как чудесно!
E_C19_Jul_Erze01_36,Но...
E_C19_Jul_Erze01_37,Мне было мало.
E_C19_Jul_Erze01_38,"Мало, мало, мало, мало, мало!"
E_C19_Jul_Erze01_39,Как же мало!
E_C19_Jul_Erze01_40,"Меня мучает жажда... Сестра, я так хочу пить! "
E_C19_Jul_Erze01_41,Почему тебя нет рядом? Почему ты не празднуешь мой день рождения вместе со мной?
E_C19_Jul_Erze01_42,"Ладно, я потерплю еще год..."
E_C19_Jul_Erze01_43,"Сестра, пожалуйста, приходи на мой следующий день рождения."
E_C19_Jul_Erze01_44,И тогда я выпью твою сладкую кровь...
E_C19_Jul_Erze01_45,Как сейчас выпью твою...
E_C19_Jul_Laias01_01,Ох.
E_C19_Jul_Laias01_02,Ох.
E_C19_Jul_Laias01_03,"Похоже, этот день наконец-то настал."
E_C19_Jul_Laias01_04,"Сегодня, и только сегодня, я сделаю исключение, ради сестры."
E_C19_Jul_Laias01_05,"Что? Ты в курсе, что это вообще-то моя реплика, идиот?"
E_C19_Jul_Laias01_06,"Да мне бы стоило сделать все самому, а не возиться еще и с тобой, коротышка."
E_C19_Jul_Laias01_07,"Хочешь проиграть тому парню, как в прошлом году? Я вот не хочу."
E_C19_Jul_Laias01_08,"В этом году я поздравлю ее с днем рождения раньше, чем тот прилипала!"
E_C19_Jul_Laias01_09,Л-ладно. Давай уже приступим. Так и быть...
E_C19_Jul_Laias01_10,"Хорошо, я еще раз напомню тебе о договоре. Чтобы ты ничего не забыл."
E_C19_Jul_Laias01_11,"Во-первых, мы не будем соревноваться и отдадим ей подарки одновременно."
E_C19_Jul_Laias01_12,"Во-вторых, мы любой ценой помешаем этому приставучему ухажеру вручить ей подарок раньше нас."
E_C19_Jul_Laias01_13,Видишь? Всего два правила. Даже тебе по силам их запомнить.
E_C19_Jul_Laias01_14,Даже мне? Что ты имеешь в виду?! Пф!
E_C19_Jul_Laias01_15,Хи-хи. Просто хотела тебя позлить. И у меня получилось! А теперь..
E_C19_Jul_Laias01_16,Вперед. Мы не позволим этой мумии нас одолеть!
E_C19_Jul_Laias01_17,Так и знал...
E_C19_Jul_Laias01_18,А?
E_C19_Jul_Laias01_19,"У-у, как же он меня бесит..."
E_C19_Jul_Laias01_20,Этого недостаточно... Здесь нужно добавить еще цветов...
E_C19_Jul_Laias01_21,Выглядит неплохо...
E_C19_Jul_Laias01_22,"Нет. Это и близко не сравнится с красотой жрицы воды. Эй, кто-нибудь? Куда вы все подевались?"
E_C19_Jul_Laias01_23,Хм-м?
E_C19_Jul_Laias01_24,"Ха-ха! Получилось! Эта мумия потратит немало времени, пытаясь выбраться из-под завала!"
E_C19_Jul_Laias01_25,На этот раз я вручу ей подарок первым!
E_C19_Jul_Laias01_26,"Эй, идиот! Не забывай, что мы вручаем подарки одновременно!"
E_C19_Jul_Laias01_27,"Да, точно. Кстати, а что ты для нее приготовила?"
E_C19_Jul_Laias01_28,"Не переживай. Что-то такое, до чего всякие идиоты ни за что не додумаются!"
E_C19_Jul_Laias01_29,"Да я из вежливости спросил. Что стоящего может придумать такая малявка, как ты?"
E_C19_Jul_Laias01_30,Хм-м?
E_C19_Jul_Laias01_31,"С днем рождения, жрица. Желаем вам счастья и дарим... Хм-м?"
E_C19_Jul_Laias01_32,Что происходит? Враги?
E_C19_Jul_Laias01_33,"Не думаю, звуки идут откуда-то изнутри..."
E_C19_Jul_Laias01_34,"Ох, похоже случилось то, чего я так боялась."
E_C19_Jul_Laias01_35,Не обращайте внимания. Теперь у меня одной заботой меньше.
E_C19_Jul_Laias01_36,"Для меня главное – внимание, а не подарки или кто дарит их первым."
E_C19_Jul_Laias01_37,"Но, похоже, у детишек свое мнение на этот счет."
E_C19_Jul_Laias01_38,"Наверное, стоит хорошенько их отчитать за то, что ломают здание, как думаете?"
E_C19_Jul_Laias01_39,А потом уже приму их подарки.
E_C19_Jul_Laias01_40,Ха-ха-ха...
E_C19_Jul_Laias01_41,Ха-ха-ха...
E_C19_Jul_Selene01_01,(На лес надвигается тьма.)
E_C19_Jul_Selene01_02,"(Мы только что получили донесение о демоне, которого заметили на границе с лесом Элидоры.)"
E_C19_Jul_Selene01_03,Ваше Высочество.
E_C19_Jul_Selene01_04,(Темные эльфы из Аравины по-прежнему относятся к нам несколько враждебно.)
E_C19_Jul_Selene01_05,Ваше Высочество?
E_C19_Jul_Selene01_06,"(Нам также известно, что между варварами в Заснеженных горах Виндланда происходят какие-то неурядицы.)"
E_C19_Jul_Selene01_07,(Что же делать?..)
E_C19_Jul_Selene01_08,Принцесса Селена!
E_C19_Jul_Selene01_09,Уф!
E_C19_Jul_Selene01_10,"Похоже, у вас очень много забот, Ваше Высочество."
E_C19_Jul_Selene01_11,Да... Проблем накопилось немало.
E_C19_Jul_Selene01_12,"Ради всеобщей безопасности я должна предусмотреть все возможные угрозы, с которыми мы можем столкнуться в будущем..."
E_C19_Jul_Selene01_13,"Хм, это все замечательно, Ваше Высочество, но вы кое о чем забыли."
E_C19_Jul_Selene01_14,О самом важном событии для всех обитателей леса.
E_C19_Jul_Selene01_15,Правда? Что-то мне ничего в голову не приходит...
E_C19_Jul_Selene01_16,"Скажите же скорее, о чем я забыла, Великий мудрец леса?"
E_C19_Jul_Selene01_17,"Конечно, скажу. Вы забыли, что..."
E_C19_Jul_Selene01_18,У Вашего Высочества сегодня день рождения.
E_C19_Jul_Selene01_19,"С днем рождения, принцесса Селена! "
E_C19_Jul_Selene01_20,"Я знаю, что дела сейчас обстоят не самым лучшим образом, но мне хотелось позабыть о невзгодах хотя бы в такой день."
E_C19_Jul_Selene01_21,"Думаю, лесные феи разделяют мое мнение."
E_C19_Jul_Selene01_22,Ни один великий воин не может сражаться без отдыха.
E_C19_Jul_Selene01_23,Ради завтрашних побед давайте сегодня устроим праздник.
E_C19_Jul_Selene01_24,Нейла...
E_C19_Jul_Selene01_25,"Хм-хм, раз все этого хотят, то я не буду идти против общего желания."
E_C19_Jul_Selene01_26,"Однако я не могу вот так здесь праздновать, когда моя сестра в одиночку охраняет башню."
E_C19_Jul_Selene01_27,Ей там очень одиноко...
E_C19_Jul_Selene01_28,Хм-хм...
E_C19_Jul_Selene01_29,Ха-ха-ха!
