KEY,"Russian"
Sub1_Rephy_2_1_6,"А? Я тамианец. Ты разве не слышал о племени тамии?"
Sub1_Rephy_2_1_7,"Мы проводники душ. Когда ты умрешь, я помогу тебе попасть на Синюю звезду."
Sub1_Rephy_2_1_8,"Что? Ах ты пушистое недоразумение! Смерти моей желаешь?"
Sub1_Rephy_2_1_9,"Лучше следи за своим языком, особенно в такое неспокойное время. Пропуск-то у тебя есть?"
Sub1_Rephy_2_1_10,"Пропуск? Что это? Какая-то еда?"
Sub1_Rephy_2_1_11,"Не знаешь, что такое пропуск? У всех полуживотных должен такой быть. Ты какой-то подозрительный! А ну-ка следуй за мной!"
Sub1_Rephy_2_1_12,"Ну ладно. А нет, стой! Наш вождь сказал, чтобы я не доверял незнакомцам."
Sub1_Rephy_2_1_13,"Счастливо оставаться!"
Sub1_Rephy_2_1_14,"Э-эй! А ну стоять, пушистый!"
Sub1_Rephy_2_1_15,"Ого, рыжий человек с кошачьими ушами! Никогда раньше не видел полуживотных! Ух ты! Какие у этого кота мускулы!"
Sub1_Rephy_2_1_16,"Ой-ой! Как холодно! Вода течет прямо из этих круглых камней! Это что... магия водных фей?"
Sub1_Rephy_2_1_17,"Ха-ха-ха! Орвел – потрясающее место! Хм? А это еще что?"
Sub1_Rephy_2_1_18,"(Шепотом) Смотри... Что это? Полуживотное? Или какой-то новый вид питомца?"
Sub1_Rephy_2_1_19,"(Шепотом) Не знаю. Но... ты только посмотри на его лохматый хвост... Прелесть!"
Sub1_Rephy_2_1_20,"(Шепотом) Ха... Глянь, какой мех у него на ушах. Такой пушистый..."
Sub1_Rephy_2_1_21,"(Шепотом) О! Еще один. Это что... рэдпур в одежде?"
Sub1_Rephy_2_1_22,"Какой милый!"
Sub1_Rephy_2_1_23,"Хм? У меня такое чувство, что мне нужно было сделать что-то очень важное... Точно! У Леви есть важное задание!"
Sub1_Rephy_2_1_24,"Мне нужно поговорить с мудрецом о Туманных Холмах! Мудрец... Как там его звали?"
Sub1_Rephy_2_1_25,"Привет, малыш. Потерялся? Я тебе с радостью помогу."
Sub1_Rephy_2_1_26,"Я не малыш! Меня зовут Леви. Я мудрец из племени тамии!"
Sub1_Rephy_2_1_27,"Ого! Простите, мудрец. Давайте лучше я вам помогу."
Sub1_Rephy_2_1_28,"Кто здесь мудрец? Где мне его найти?"
Sub1_Rephy_2_1_29,"Мудрец? В Орвеле? А, вроде, что-то такое припоминаю..."
Sub1_Rephy_2_1_30,"Слушай, маленький мудрец. Мы тебе, конечно же, поможем найти этого твоего мудреца. Но для начала..."
Sub1_Rephy_2_1_31,"Дай потрогать твой пушистый мех!"
Sub1_Rephy_2_1_32,"Эй, пустите! Не трогайте мой мех! Мне прямо не по себе!"
Sub1_Rephy_2_1_33,"Уберите руки от моего хвоста! Что за наглость!"
Sub1_Rephy_2_1_34,"Отстаньте! Хм? Ты кто?"
Sub1_Rephy_2_1_35,"Прекратите немедленно! Хм? А ты кто, мелкий?"
Sub1_Rephy_2_1_36,"Ты... ты тамианец. Что тамианец делает в Орвеле?"
Sub1_Rephy_2_1_37,"Что? Ты знаешь о племени тамии. Ух ты! Клево! Дай пять!"
Sub1_Rephy_2_1_38,"Конечно, знаю... Но как ты разговариваешь со взрослым? Что это за словечки? Я не один из твоих приятелей, пацан."
Sub1_Rephy_2_1_39,"Боже, вы только посмотрите, как они общаются! Невероятно милое зрелище!"
Sub1_Rephy_2_1_40,"Здесь нельзя оставаться. Лучше поговорим в другом месте, подальше от этих людей."
Sub1_Rephy_2_1_41,"Хм... Конечно, прыжок в пространстве и времени небезопасен... Но что было делать?"
Sub1_Rephy_2_1_42,"Вот ты где, пушистый! Стоять, не двигаться! Что? Ты и приятеля с собой притащил? А ну ни с места, оба!"
Sub1_Rephy_2_1_43,"Эй, пацан... Во что ты тут ввязался?"
Sub1_Rephy_2_1_44,"Я не пацан. Меня зовут Леви. Мудрец Леви."
Sub1_Rephy_2_1_45,"Что ж, Леви, нужно как-то выбираться отсюда и поскорее!"
Sub1_Rephy_2_1_46,"Пусть только прыжок в пространстве и времени сработает!"
Sub1_Rephy_2_1_47,"Что произошло? Куда они подевались? Просто испарились..."
Sub1_Rephy_2_1_48,"Ха-ха-ха... Нужно проследить за этими двумя. На них можно неплохо заработать! Хи-хи!"
Sub1_Rephy_2_2_1,"О-ох!"
Sub1_Rephy_2_2_2,"Как же больно! Хм? Где это мы?"
Sub1_Rephy_2_2_3,"Какой отвратительный запах... Темные души! И немало!"
Sub1_Rephy_2_2_4,"Ох, моя спина. Это же... подземный лабиринт! В какое время мы попали? Сейчас проверю... Кажется, время настоящее."
Sub1_Rephy_2_2_5,"Он сказал использовать прыжок только в крайнем случае, но прыжок работает только в пространстве, а не в пространстве и времени!"
Sub1_Rephy_2_2_6,"(Бормочет) Опять он испытывает на мне свои экспериментальные штуковины. Ты еще поплатишься за это... Никс."
Sub1_Rephy_2_2_7,"Эй! Красный мишка! Куда нам идти?"
Sub1_Rephy_2_2_8,"Я же сказал, не разговаривай со мной, как с одним из своих мелких приятелей. Меня зовут Одди. И я никакой не красный мишка... А, забудь."
Sub1_Rephy_2_2_9,"Эй, Одди! Давай выбираться отсюда! Здесь так много темных душ, мне прямо не по себе!"
Sub1_Rephy_2_2_10,"Леви, сколько тебе лет? Ты в курсе, что к взрослым нужно обращаться на «Вы»?"
Sub1_Rephy_2_2_11,"Мне уже 14!"
Sub1_Rephy_2_2_12,"Уже? Тебе 14 лет, ты еще ребенок, тамианец! А я прожил не одну сотню лет..."
Sub1_Rephy_2_2_13,"Хм... Ладно, какой смысл распинаться перед ребенком. В общем, говори мне «вы» и называй меня господином Одди!"
Sub1_Rephy_2_2_14,"Хорошо, дядя Одди!"
Sub1_Rephy_2_2_15,"Чего? Дядя Одди?"
Sub1_Rephy_2_2_16,"Мне не нравится говорить «господин». Мне нравится говорить «дядя»! Ну что, давай поскорее выбираться отсюда!"
Sub1_Rephy_2_2_17,"Ох... Вперед. Дядя Одди идет следом."
Sub1_Rephy_2_3_1,"Эй, а куда нам идти, чтобы выйти наружу?"
Sub1_Rephy_2_3_2,"Так, дай подумать. Если это Королевский подземный лабиринт, то нам – туда."
Sub1_Rephy_2_3_3,"Я тут был два дня назад, если мы так пойдем, то выйдем наружу. Вроде бы. *Кхе-кхе*"
Sub1_Rephy_2_3_4,"О! Тогда я тебе доверюсь, дядя Одди."
Sub1_Rephy_2_4_1,"Если это Королевский подземный лабиринт, почему здесь так много демонов?"
Sub1_Rephy_2_4_2,"Не стоит задавать такие вопросы беспечно, Леви."
Sub1_Rephy_2_4_3,"Хм, но ребенку простительно этого не знать."
Sub1_Rephy_2_4_4,"Дядя Одди! Ты точно знаешь, куда идти?"
Sub1_Rephy_2_4_5,"К-конечно знаю. Я же сказал, что уже здесь был. Мы пойдем вон туда и выйдем. Наверное..."
Sub1_Rephy_2_4_6,"Хм-м... Не похоже, что мы идем правильной дорогой."
Sub1_Rephy_2_5_1,"Ох... Демоны... Сколько же здесь темных душ. Мы погибнем?"
Sub1_Rephy_2_5_2,"Не говори глупостей! Никто здесь не погибнет! Я плохо ориентируюсь в пространстве, но точно знаю, как отсюда выбраться... Ух."
Sub1_Rephy_2_5_3,"..."
Sub1_Rephy_2_5_4,"..."
Sub1_Rephy_2_5_5,"Не переживай... Прежде, чем умереть, я проведу твою душу на Синюю звезду."
Sub1_Rephy_2_5_6,"Прекрати! Не нужно так легко сдаваться!"
Sub1_Rephy_2_5_7,"А вот и я! Наконец-то ваши молитвы были услышаны! Значит, вы, ребятки, попали в безвыходное положение?"
Sub1_Rephy_2_5_8,"Рекина спешит на помощь. Готова спасти ваши жизни в обмен на приемлемое вознаграждение! Ха-ха!"
Sub1_Rephy_2_5_9,"А? Какое еще вознаграждение? Что ты хочешь?"
Sub1_Rephy_2_5_10,"Ну, скажем... *Шепчет*"
Sub1_Rephy_2_5_11,"Что? Это очень дорого!"
Sub1_Rephy_2_5_12,"Да не переживайте вы. Не возьму я с вас денег, но вы кое-что для меня сделаете."
Sub1_Rephy_2_5_13,"И вы должны будете сделать это во что бы то ни стало! По рукам?"
Sub1_Rephy_2_5_14,"Да, по рукам! Ты поможешь нам расправиться с этими демонами?"
Sub1_Rephy_2_5_15,"Не соглашайся на непонятно что так быстро!"
Sub1_Rephy_2_5_16,"Но... выбора у нас нет. Мы и так на грани жизни и смерти. Ладно, по рукам!"
Sub1_Rephy_2_5_17,"Ура-ура! Отличненько! Теперь вы мои должники!"
Sub1_Rephy_2_5_18,"Что ж, пора нам выбираться из этого лабиринта!"
Sub1_Rephy_2_6_1,"Подходите! Подходите! Такого ядовитого морума вы еще не видели!"
Sub1_Rephy_2_6_2,"Он настолько ядовит, что может отправить мантикору прямиком на Синюю звезду!"
Sub1_Rephy_2_6_3,"Добро пожаловать..."
Sub1_Rephy_2_6_4,"Эй, что за дела? Рекламируй мои товары с душой и страстью. У нас же уговор!"
Sub1_Rephy_2_6_5,"Если вам сегодня не удастся превысить мой ежедневный объем продаж в 5 раз, наша сделка продлится еще на 5 дней! Ха-ха!"
Sub1_Rephy_2_6_6,"Добро пожаловать! Здесь вы найдете любой из известных в мире ядов!"
Sub1_Rephy_2_6_7,"Уж рэдпур в этом разбирается! Заглядывайте к нам!"
Sub1_Rephy_2_6_8,"Ух ты! У тебя отлично получается, дядя Одди!"
Sub1_Rephy_2_6_9,"Леви попробует не отставать! Светоч богов, жги!"
Sub1_Rephy_2_6_10,"Ой, а это не те милахи, которых мы видели на площади?"
Sub1_Rephy_2_6_11,"О! Точно! Видимо, они талисманы этого магазинчика!"
Sub1_Rephy_2_6_12,"Яд? А есть у вас яд, убивающий демонов?"
Sub1_Rephy_2_6_13,"О! Разумеется! Подходите! Пятидесяти первым покупателям – скидка!"
Sub1_Rephy_2_6_14,"Вы также можете в течение 1 минуты гладить талисманов нашего магазина!"
Sub1_Rephy_2_6_15,"Чего?!"
Sub1_Rephy_2_6_16,"Я! И мне! И я! Я здесь с самого открытия!"
Sub1_Rephy_2_6_17,"Хорошо, хорошо. Становитесь в очередь!"
Sub1_Rephy_2_6_18,"..."
Sub1_Rephy_2_6_19,"Умоляю... спасите..."
Sub1_Rephy_2_6_20,"780... 890... 1300... Что ж! Вы сегодня отлично поработали!"
Sub1_Rephy_2_6_21,"Сегодня мой ежедневный оборот увеличился в 10 раз! Ура! Не хотите поработать на меня на полставки?"
Sub1_Rephy_2_6_22,"Ха-ха... Мы еще живы?"
Sub1_Rephy_2_6_23,"Да, дядя Одди, твоя душа еще не отправилась к Мосту Звездного Сияния."
Sub1_Rephy_2_6_24,"Но если не хотите, то ладно! О! А это вам! Ваше вознаграждение!"
Sub1_Rephy_2_6_25,"Мы, люди-лисы, умеем быть благодарными тем, кто нам помог. Сегодня вы помогли мне заработать кучу денег."
Sub1_Rephy_2_6_26,"Хм, пора закрывать магазин. Наши обычные покупатели как раз приходят в это время."
Sub1_Rephy_2_6_27,"Ну, может, мы еще как-нибудь увидимся. И да, если захотите на меня поработать, дайте знать! Пока!"
Sub1_Rephy_2_6_28,"Хм... Она так быстро исчезла, что мне уже кажется, будто работа на нее была всего лишь сном."
Sub1_Rephy_2_6_29,"Так, что тут у нас. Ого! А вознаграждение-то солидное!"
Sub1_Rephy_2_6_30,"..."
Sub1_Rephy_2_6_31,"Хм? Леви, что-то не так?"
Sub1_Rephy_2_6_32,"Я... просто хочу выполнить свое первое задание в качестве проводника душ."
Sub1_Rephy_2_6_33,"Но я так и не нашел того мудреца. Вождь сказал, что мне следует искать мудреца в Орвеле, но все, кого я здесь встретил, какие-то странные."
Sub1_Rephy_2_6_34,"Мудрец в Орвеле? Мудрец, хм... Ты имеешь в виду Лорейн?"
Sub1_Rephy_2_6_35,"А! Точно! Лорейн! Кажется, так звали мудреца!"
Sub1_Rephy_2_6_36,"А зачем ты ищешь ее в Орвеле? Тебе нужно идти в лес Элидоры, где живут все эльфы. Ну ты даешь!"
Sub1_Rephy_2_6_37,"Значит, мудрец не в Орвеле? Тогда я отправляюсь в лес Элидоры."
Sub1_Rephy_2_6_38,"А все тамианцы такие же «сообразительные», как ты?"
Sub1_Rephy_2_6_39,"Хм? Не знаю. Но вождь все время говорит, чтобы я не витал в облаках и сосредоточился."
Sub1_Rephy_2_6_40,"Твой вождь... видимо, отличается невероятным терпением."
Sub1_Rephy_2_6_41,"Простите, а этот магазин ядов уже закрыт?"
Sub1_Rephy_2_6_42,"..."
Sub1_Rephy_2_6_43,"Лорейн, ты что здесь делаешь?"
Sub1_Rephy_2_6_44,"О, это Лорейн! Ура! Мудрец в Орвеле! Леви был прав с самого начала!"
Sub1_Rephy_2_6_45,"Одди? Давно не виделись! Как успехи? Я здесь, чтобы прикупить парочку ядов."
Sub1_Rephy_2_6_46,"Яд, который готовит местный алхимик, очень эффективен в борьбе с демонами."
Sub1_Rephy_2_6_47,"Это что... тамианец... рядом с тобой?"
Sub1_Rephy_2_6_48,"Ага! Меня зовут Леви! Я проводник душ!"
Sub1_Rephy_2_6_49,"Значит, ты мудрец, благословенный королевой Синей звезды. А я Лорейн, мудрая эльфийка. Для меня огромная честь встретиться с тобой."
Sub1_Rephy_2_6_50,"Погоди! Этот пацан... действительно настолько велик?"
Sub1_Rephy_2_6_51,"Кхе-кхе! Леви хотел бы спросить, мудрец Лорейн, где находятся Туманные Холмы?"
Sub1_Rephy_2_6_52,"Мне нужно отправиться туда и осветить вот этой лампой путь для заблудших душ!"
Sub1_Rephy_2_6_53,"Туманные Холмы... В нашем королевстве осталось только два подобных места."
Sub1_Rephy_2_6_54,"Одно – на равнинах Галлуа, а второе – на горе Огрии. Но эти места покрыты тьмой без единого проблеска звездного сияния... И там на тебя могут напасть демоны."
Sub1_Rephy_2_6_55,"Не уверена, что на Туманных Холмах сейчас безопасно..."
Sub1_Rephy_2_6_56,"Ничего страшного! Леви пойдет и все сам проверит! А какие Туманные Холмы ближе всего отсюда?"
Sub1_Rephy_2_6_57,"От Орвела? Те, что находятся на равнинах Галлуа."
Sub1_Rephy_2_6_58,"Но как я уже сказала, в этом месте полно темных душ... Там нет душ света, которые могли бы тебе помочь."
Sub1_Rephy_2_6_59,"Леви сильный! Как бы темно там ни было, я наставлю все души на путь истинный с помощью этой лампы."
Sub1_Rephy_2_6_60,"Лорейн... По моему опыту, этого мальца не переубедить."
Sub1_Rephy_2_6_61,"Что ж... Тогда пусть Туманные Холмы беспрепятственно осветятся благословением Синей звезды."
Sub1_Rephy_2_6_62,"Берегись тьмы, проводник душ."
Sub1_Rephy_2_6_63,"Ага! Спасибо! Ну всем пока! Леви пошел!"
Sub1_Rephy_2_6_64,"Вот так просто уходишь? Для полуживотного ты совсем не отличаешься сообразительностью. Хм, иди-ка сюда на секундочку."
Sub1_Rephy_2_6_65,"Ай! Больно же! Дядя Одди, зачем ты выдернул шерсть из моего хвоста?"
Sub1_Rephy_2_6_66,"Погоди! Мне нужна твоя шерсть, чтобы я всегда мог найти тебя с помощью своей магии времени!"
Sub1_Rephy_2_6_67,"Сегодня я зря потратил твое время, вынудив блуждать в том лабиринте."
Sub1_Rephy_2_6_68,"Не люблю быть должным. Я верну тебе то время, которое у тебя отнял."
Sub1_Rephy_2_6_69,"Ух ты! Значит, мы еще увидимся?"
Sub1_Rephy_2_6_70,"Да, Леви. Береги себя. И стоит тебе произнести мое имя, если ты попадешь в беду..."
Sub1_Rephy_2_6_71,"Ага, ну я пошел! Пока, дядя Одди! Пока, мудрец!"
Sub1_Rephy_2_6_72,"Малец... Ты, похоже, все так же воспринимаешь меня, как одного из своих мелких приятелей, да? Ха-ха-ха!"
Sub1_Rephy_2_6_73,"Но... ты разве не мой приятель, дядя Одди?"
Sub1_Rephy_2_6_74,"Ладно. Забудь, что я сказал."
Sub1_Rephy_3_1_1,"*Принюхивается* Как же здесь плохо пахнет... Это место заполнено одними темными душами."
Sub1_Rephy_3_1_2,"Где-то здесь должны быть Туманные Холмы... Но я не могу понять, где именно!"
Sub1_Rephy_3_1_3,"Точно! Спрошу у Светоча богов! Где Туманные Холмы?"
Sub1_Rephy_3_1_4,"Ага! Там! Значит, идем туда!"
Sub1_Rephy_3_1_5,"Э?"
Sub1_Rephy_3_2_1,"Хм? Что за вонь... Леви мылся всего лишь 3 месяца назад... Неужели это от меня?"
Sub1_Rephy_3_2_2,"От Леви... воняет? Нет! Я хорошо пахну!"
Sub1_Rephy_3_2_3,"Так дурно пахнет от... демонов!"
Sub1_Rephy_3_3_1,"Ох... Как же здесь много демонов... У меня скверное предчувствие. Души света, помогите мне!"
Sub1_Rephy_3_3_2,"Никого нет... Здесь нет душ света, которые помогут Леви..."
Sub1_Rephy_3_3_3,"Не может быть! Кто-то же должен появиться!"
Sub1_Rephy_3_3_4,"Кто... Кто звал меня..."
Sub1_Rephy_3_3_5,"А? Ты кто?"
Sub1_Rephy_3_3_6,"Джейн... Грей..."
Sub1_Rephy_3_4_1,"А кто ты? Я... звал душ света."
Sub1_Rephy_3_4_2,"Но... ты пахнешь демоном..."
Sub1_Rephy_3_4_3,"Меня зовут Джейн... Твой голос... Я услышала его у себя в голове..."
Sub1_Rephy_3_4_4,"(Как странно... Я явно чую демонов... но и едва различимый след души света...)"
Sub1_Rephy_3_4_5,"Здесь опасно... Держись позади! Нам нужно расправиться с демонами!"
Sub1_Rephy_3_5_1,"С тобой... все в порядке?"
Sub1_Rephy_3_5_2,"(Непонятно, является ли она душой света или нет... Но она спасла мне жизнь...)"
Sub1_Rephy_3_5_3,"Да! Спасибо за помощь! Меня зовут Леви! Ты слышала о племени тамии?"
Sub1_Rephy_3_5_4,"Племя тамии... Я... многого не знаю..."
Sub1_Rephy_3_5_5,"Я не знаю, что мне нравится. Или есть ли у меня семья... Я ничего не знаю."
Sub1_Rephy_3_5_6,"Эм? Но ты же только что говорила, что тебя зовут Джейн Грей."
Sub1_Rephy_3_5_7,"Какое красивое имя!"
Sub1_Rephy_3_5_8,"Джейн... Правда же, красивое?"
Sub1_Rephy_3_5_9,"Да! Очень! И ты замечательно сражалась! Я никогда не видел никого сильнее Джейн!"
Sub1_Rephy_3_5_10,"Потрясающе!"
Sub1_Rephy_3_5_11,"Теперь я знаю... что Джейн замечательная и потрясающая..."
Sub1_Rephy_3_5_12,"Но... я все же хочу узнать... кто я такая..."
Sub1_Rephy_3_5_13,"Хм... Ты потеряла память?"
Sub1_Rephy_3_5_14,"Если бы твоя душа света была сильнее... Я мог бы тебе помочь."
Sub1_Rephy_3_5_15,"И что ты сделаешь в таком жутком месте одна? У тебя разве нет друзей?"
Sub1_Rephy_3_5_16,"У меня был один друг, но он внезапно пропал... произошло что-то странное..."
Sub1_Rephy_3_5_17,"Мне говорили, что это место... мой дом. Мы пришли сюда вместе в надежде, что память ко мне вернется..."
Sub1_Rephy_3_5_18,"Этот человек не очень хороший! Раз вы пришли сюда вместе, а он бросил тебя здесь одну!"
Sub1_Rephy_3_5_19,"Хм... Это был не человек... Это был демон..."
Sub1_Rephy_3_5_20,"Демон?"
Sub1_Rephy_3_5_21,"(Ох... Теперь я еще больше запутался... Но я чувствую, что у нее душа света.)"
Sub1_Rephy_3_5_22,"(Не могу же я бросить кого-то, кто потерял память, в таком месте... Ладно!)"
Sub1_Rephy_3_5_23,"Джейн! Не хочешь пойти со мной? Леви ищет Туманные Холмы!"
Sub1_Rephy_3_5_24,"Туманные Холмы?.."
Sub1_Rephy_3_5_25,"Да! Там я освещу Мост Звездного Сияния с помощью Светоча богов! Тогда заблудшие души смогут попасть домой."
Sub1_Rephy_3_5_26,"Яркий свет... Джейн нравится свет..."
Sub1_Rephy_3_5_27,"Здорово, тогда пошли!"
