KEY,Thai
SCENARIO_QUEST_GROUP_TITLE_33,ทะเลทราย Aegina - 3
SCENARIO_QUEST_GROUP_TITLE_34,ทะเลทราย Aegina - 4
SCENARIO_QUEST_GROUP_TITLE_35,ทะเลทราย Aegina - 5
SCENARIO_QUEST_GROUP_TITLE_36,ทะเลทราย Aegina - 6
SCENARIO_QUEST_GROUP_TITLE_37,ภูเขาหิมะ Windland - 1
SCENARIO_QUEST_GROUP_TITLE_38,ภูเขาหิมะ Windland - 2
SCENARIO_QUEST_GROUP_TITLE_39,ภูเขาหิมะ Windland - 3
SCENARIO_QUEST_GROUP_TITLE_40,ภูเขาไฟ Dragia - 1
SCENARIO_QUEST_GROUP_TITLE_41,ภูเขาไฟ Dragia - 2
SCENARIO_QUEST_GROUP_TITLE_42,ภูเขาไฟ Dragia - 3
SCENARIO_QUEST_GROUP_TITLE_43,ภูเขาไฟ Dragia - 4
SCENARIO_QUEST_GROUP_TITLE_44,ภูเขาไฟ Dragia - 5
SCENARIO_QUEST_GROUP_TITLE_45,ภูเขาไฟ Dragia - 6
SCENARIO_QUEST_GROUP_TITLE_46,หนองน้ำ Gargoss - 1
SCENARIO_QUEST_GROUP_TITLE_47,หนองน้ำ Gargoss - 2
SCENARIO_QUEST_GROUP_TITLE_48,หนองน้ำ Gargoss - 3
SCENARIO_QUEST_GROUP_TITLE_49,หนองน้ำ Gargoss - 4
SCENARIO_QUEST_GROUP_TITLE_50,หนองน้ำ Gargoss - 5
SCENARIO_QUEST_GROUP_TITLE_51,หนองน้ำ Gargoss - 6
QUEST_DETAIL_INFO_TITLE,ประกาศรายละเอียดเควส
SCENARIO_QUEST_TITLE_101_RE,ผ่านด่าน 1-4 โหมดง่าย
SCENARIO_QUEST_TITLE_102_RE,สวมใส่อุปกรณ์ระดับปกติ 3 ชิ้น
SCENARIO_QUEST_TITLE_103_RE,ปั้นฮีโร่ 1 คนให้มีเลเวล 4
SCENARIO_QUEST_TITLE_104_RE,ชนะด่านปกติ 1ครั้ง
SCENARIO_QUEST_TITLE_105_RE,อัพเกรดอุปกรณ์ให้เป็น+1 2ชิ้น 
SCENARIO_QUEST_TITLE_106_RE,ผ่านด่าน 1-11 โหมดง่าย
SCENARIO_QUEST_TITLE_201_RE,ผ่านด่าน 1-13 โหมดง่าย
SCENARIO_QUEST_TITLE_202_RE,ปั้นฮีโร่ 1 คนให้มีเลเวล 5
SCENARIO_QUEST_TITLE_203_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_204_RE,อัพเกรดฮีโร่ 1 ตัวให้เป็น 2 ดาว
SCENARIO_QUEST_TITLE_205_RE,อัพเกรดอุปกรณ์ให้เป็น+3 1ชิ้น
SCENARIO_QUEST_TITLE_206_RE,ผ่านด่าน 1-16 โหมดง่าย
SCENARIO_QUEST_TITLE_301_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_302_RE,ใส่อุปกรณ์ระดับพิเศษขึ้นไป 1 อัน
SCENARIO_QUEST_TITLE_303_RE,ปั้นฮีโร่ 2 คนให้มีเลเวล 6
SCENARIO_QUEST_TITLE_304_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_305_RE,เรียนรู้ทักษะสกิล Ⅱ 1 ครั้ง
SCENARIO_QUEST_TITLE_306_RE,ผ่านด่าน 1-20 โหมดง่าย
SCENARIO_QUEST_TITLE_401_RE,เข้าท้องพระคลัง 1 ครั้ง
SCENARIO_QUEST_TITLE_402_RE,ซื้อของในร้านค้าของเมย์ 1 ครั้ง
SCENARIO_QUEST_TITLE_403_RE,ย่อยอุปกรณ์ 1ครั้ง
SCENARIO_QUEST_TITLE_404_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_405_RE,ปั้นฮีโร่ 2 คนให้มีเลเวล 9
SCENARIO_QUEST_TITLE_406_RE,เข้าร่วมอารีน่า 1 ครั้ง
SCENARIO_QUEST_TITLE_501_RE,ผ่านด่าน 1-1 โหมดปกติ
SCENARIO_QUEST_TITLE_502_RE,อัพเกรดอุปกรณ์ให้เป็น+5 1ชิ้น
SCENARIO_QUEST_TITLE_503_RE,เสริมออปชั่น 1 ครั้ง
SCENARIO_QUEST_TITLE_504_RE,เข้าคุกใต้ดิน 1 ครั้ง
SCENARIO_QUEST_TITLE_505_RE,ผ่านด่าน 1-11 โหมดยาก
SCENARIO_QUEST_TITLE_506_RE,ใส่อุปกรณ์ระดับพิเศษขึ้นไป 4 อัน
SCENARIO_QUEST_TITLE_601_RE,ผ่านด่านคลังดินปืนดำ 1
SCENARIO_QUEST_TITLE_602_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_603_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_604_RE,ปั้นฮีโร่ 2 คนให้มีเลเวล 17
SCENARIO_QUEST_TITLE_605_RE,อัพเกรดอุปกรณ์ให้เป็น+5 3ชิ้น
SCENARIO_QUEST_TITLE_606_RE,อัพเกรดฮีโร่ 3 ตัวให้เป็น 2 ดาว
SCENARIO_QUEST_TITLE_701_RE,ผ่านด่าน 2-1 โหมดง่าย
SCENARIO_QUEST_TITLE_702_RE,อัพเกรดอุปกรณ์ให้เป็น+7 1ชิ้น
SCENARIO_QUEST_TITLE_703_RE,ซื้อไอเทมจากร้านค้าของ May 1 ครั้ง
SCENARIO_QUEST_TITLE_704_RE,รีเซทรายการไอเทมในร้านค้าของ May 1 ครั้ง
SCENARIO_QUEST_TITLE_705_RE,ปั้นฮีโร่ 2 คนให้มีเลเวล 19
SCENARIO_QUEST_TITLE_706_RE,ผ่านด่าน 2-5 โหมดง่าย
SCENARIO_QUEST_TITLE_801_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_802_RE,ใส่อุุปกรณ์ระดับแรร์ขึ้นไป 6 อัน
SCENARIO_QUEST_TITLE_803_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_804_RE,เพิ่มเพื่อนหรือขอเป็นเพื่อน 1 ครั้ง
SCENARIO_QUEST_TITLE_805_RE,แลกเปลี่ยนคะแนนมิตรภาพกับเพื่อน 1 คน
SCENARIO_QUEST_TITLE_806_RE,ผ่านด่าน 2-10 โหมดง่าย
SCENARIO_QUEST_TITLE_901_RE,อัพเกรดอุปกรณ์ให้เป็น+6 3ชิ้น
SCENARIO_QUEST_TITLE_902_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_903_RE,เข้าคุกใต้ดิน 1 ครั้ง
SCENARIO_QUEST_TITLE_904_RE,เสริมออปชั่น 2 ครั้ง
SCENARIO_QUEST_TITLE_905_RE,ปั้นฮีโร่ 2 คนให้มีเลเวล 21
SCENARIO_QUEST_TITLE_906_RE,ผ่านด่าน 2-15 โหมดง่าย
SCENARIO_QUEST_TITLE_1001_RE,อัพเกรดอุปกรณ์ให้เป็น+6 4ชิ้น
SCENARIO_QUEST_TITLE_1002_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_1003_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_1004_RE,ใส่อุุปกรณ์ระดับแรร์ขึ้นไป 8 อัน
SCENARIO_QUEST_TITLE_1005_RE,เรียนรู้ทักษะสกิล Ⅱ 2 ครั้ง
SCENARIO_QUEST_TITLE_1006_RE,ผ่านด่าน 2-21 โหมดง่าย
SCENARIO_QUEST_TITLE_1101_RE,ผ่านด่าน 2-1 โหมดปกติ
SCENARIO_QUEST_TITLE_1102_RE,เข้าท้องพระคลัง 1 ครั้ง
SCENARIO_QUEST_TITLE_1103_RE,อัพเกรดอุปกรณ์ให้เป็น+7 1ชิ้น
SCENARIO_QUEST_TITLE_1104_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_1105_RE,เข้าร่วมอารีน่า  2 ครั้ง
SCENARIO_QUEST_TITLE_1106_RE,ผ่านด่าน 2-21 โหมดยาก
SCENARIO_QUEST_TITLE_1201_RE,ผ่านด่าน Bloody Wings Tribal Outpost 1
SCENARIO_QUEST_TITLE_1202_RE,เรียนรู้ทักษะสกิล Ⅱ 3 ครั้ง
SCENARIO_QUEST_TITLE_1203_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_1204_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_1205_RE,ปั้นฮีโร่ 2 คนให้มีเลเวล 25
SCENARIO_QUEST_TITLE_1206_RE,อัพเกรดฮีโร่ 2 ตัวให้เป็น 3 ดาว
SCENARIO_QUEST_TITLE_1301_RE,ผ่านด่าน 3-1 โหมดง่าย
SCENARIO_QUEST_TITLE_1302_RE,เพิ่มเพื่อนหรือขอเป็นเพื่อน 2 ครั้ง
SCENARIO_QUEST_TITLE_1303_RE,แลกเปลี่ยนคะแนนมิตรภาพกับเพื่อน 2 คน
SCENARIO_QUEST_TITLE_1304_RE,ใส่อุุปกรณ์ระดับฮีโรอิคขึ้นไป 4 อัน
SCENARIO_QUEST_TITLE_1305_RE,ซื้อของในร้านค้าของเมย์ 1 ครั้ง
SCENARIO_QUEST_TITLE_1306_RE,ผ่านด่าน 3-6 โหมดง่าย
SCENARIO_QUEST_TITLE_1401_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_1402_RE,ผ่านด่าน 3-10-1 โหมดง่าย
SCENARIO_QUEST_TITLE_1403_RE,ย่อยอุปกรณ์ 2 ครั้ง
SCENARIO_QUEST_TITLE_1404_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_1405_RE,เสริมออปชั่น 2 ครั้ง
SCENARIO_QUEST_TITLE_1406_RE,ผ่านด่าน 3-11 โหมดง่าย
SCENARIO_QUEST_TITLE_1501_RE,ปั้นฮีโร่ 3 คนให้มีเลเวล 30
SCENARIO_QUEST_TITLE_1502_RE,อัพเกรดอุปกรณ์ให้เป็น+8 3ชิ้น
SCENARIO_QUEST_TITLE_1503_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_1504_RE,สวมใส่ขวดแก้วเปล่าแห่งประสบการณ์
SCENARIO_QUEST_TITLE_1505_RE,ใช้ไอเทมคัมภีร์เร่งค่าประสบการณ์ 1 ครั้ง
SCENARIO_QUEST_TITLE_1506_RE,ผ่านด่าน 3-16 โหมดง่าย
SCENARIO_QUEST_TITLE_1601_RE,เข้าร่วมอารีน่า  2 ครั้ง
SCENARIO_QUEST_TITLE_1602_RE,ผ่านด่าน 3-18 โหมดง่าย
SCENARIO_QUEST_TITLE_1603_RE,เข้าคุกใต้ดิน 1 ครั้ง
SCENARIO_QUEST_TITLE_1604_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_1605_RE,ใช้ไอเทมคัมภีร์เพิ่มทอง 1 ครั้ง
SCENARIO_QUEST_TITLE_1606_RE,ผ่านด่าน 3-22 โหมดง่าย
SCENARIO_QUEST_TITLE_1701_RE,ผ่านด่าน 3-1 โหมดปกติ
SCENARIO_QUEST_TITLE_1702_RE,ใช้ไอเทมคัมภีร์เร่งค่าประสบการณ์ 1 ครั้ง
SCENARIO_QUEST_TITLE_1703_RE,ผ่านด่าน 3-1 โหมดยาก
SCENARIO_QUEST_TITLE_1704_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_1705_RE,อัพเกรดอุปกรณ์ให้เป็น+9 2ชิ้น
SCENARIO_QUEST_TITLE_1706_RE,ผ่านด่าน 3-22 โหมดยาก
SCENARIO_QUEST_TITLE_1801_RE,เรียนรู้ทักษะสกิล Ⅲ 1 ครั้ง
SCENARIO_QUEST_TITLE_1802_RE,ผ่านด่านThe Valley of Red Land 1
SCENARIO_QUEST_TITLE_1803_RE,ปั้นฮีโร่ 3 คนให้มีเลเวล 35
SCENARIO_QUEST_TITLE_1804_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_1805_RE,อัพเกรดอุปกรณ์ให้เป็น+9 3ชิ้น
SCENARIO_QUEST_TITLE_1806_RE,อัพเกรดฮีโร่ 4 ตัวให้เป็น 3 ดาว
SCENARIO_QUEST_TITLE_1901_RE,ผ่านด่าน 4-1 โหมดง่าย
SCENARIO_QUEST_TITLE_1902_RE,ใช้ไอเทมฟื้นฟูสเตมิน่า
SCENARIO_QUEST_TITLE_1903_RE,เรียนรู้ทักษะสกิล Ⅲ 2 ครั้ง
SCENARIO_QUEST_TITLE_1904_RE,อัพเกรดอุปกรณ์ให้เป็น+10 1ชิ้น
SCENARIO_QUEST_TITLE_1905_RE,เข้าท้องพระคลัง 1 ครั้ง
SCENARIO_QUEST_TITLE_1906_RE,ผ่านด่าน 4-6 โหมดง่าย
SCENARIO_QUEST_TITLE_2001_RE,อัพเกรดอุปกรณ์ให้เป็น+10 2ชิ้น
SCENARIO_QUEST_TITLE_2002_RE,เสริมออปชั่น 3 ครั้ง
SCENARIO_QUEST_TITLE_2003_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2004_RE,ซื้อของในร้านค้าของเมย์ 1 ครั้ง
SCENARIO_QUEST_TITLE_2005_RE,รีเซทรายการไอเทมในร้านค้าของ May 1 ครั้ง
SCENARIO_QUEST_TITLE_2006_RE,ผ่านด่าน 4-11 โหมดง่าย
SCENARIO_QUEST_TITLE_2101_RE,ใส่อุุปกรณ์ระดับฮีโรอิคขึ้นไป 11 อัน
SCENARIO_QUEST_TITLE_2102_RE,เพิ่มเพื่อนหรือขอเป็นเพื่อน 2 ครั้ง
SCENARIO_QUEST_TITLE_2103_RE,แลกเปลี่ยนคะแนนมิตรภาพกับเพื่อน 2 คน
SCENARIO_QUEST_TITLE_2104_RE,ผ่านด่าน 4-11-1 โหมดง่าย
SCENARIO_QUEST_TITLE_2105_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_2106_RE,ผ่านด่าน 4-16 โหมดง่าย
SCENARIO_QUEST_TITLE_2201_RE,ย่อยอุปกรณ์ 2 ครั้ง
SCENARIO_QUEST_TITLE_2202_RE,ผ่านด่าน 4-16-1 โหมดง่าย
SCENARIO_QUEST_TITLE_2203_RE,อัพเกรดฮีโร่ 1 ตัวให้เป็น 4 ดาว
SCENARIO_QUEST_TITLE_2204_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2205_RE,ปั้นฮีโร่ 3 คนให้มีเลเวล 40
SCENARIO_QUEST_TITLE_2206_RE,ผ่านด่าน 4-21 โหมดง่าย
SCENARIO_QUEST_TITLE_2301_RE,ผ่านด่าน 4-1 โหมดปกติ
SCENARIO_QUEST_TITLE_2302_RE,ปั้นฮีโร่ 3 คนให้มีเลเวล 43
SCENARIO_QUEST_TITLE_2303_RE,เข้าร่วมอารีน่า  3 ครั้ง
SCENARIO_QUEST_TITLE_2304_RE,ผ่านด่าน 4-21 โหมดปกติ
SCENARIO_QUEST_TITLE_2305_RE,อัพเกรดอุปกรณ์ให้เป็น + 11 2 ชิ้น
SCENARIO_QUEST_TITLE_2306_RE,ผ่านด่าน 4-21 โหมดยาก
SCENARIO_QUEST_TITLE_2401_RE,ผ่านด่าน The Altar of the Undead 1
SCENARIO_QUEST_TITLE_2402_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2403_RE,อัพเกรดอุปกรณ์ให้เป็น+12 3ชิ้น
SCENARIO_QUEST_TITLE_2404_RE,เข้าคุกใต้ดิน 1 ครั้ง
SCENARIO_QUEST_TITLE_2405_RE,ปั้นฮีโร่ 3 คนให้มีเลเวล 45
SCENARIO_QUEST_TITLE_2406_RE,อัพเกรดฮีโร่ 4 ตัวให้เป็น 4 ดาว
SCENARIO_QUEST_TITLE_2501_RE,ผ่านด่าน 5-1 โหมดง่าย
SCENARIO_QUEST_TITLE_2502_RE,ใช้ไอเทมฟื้นฟูสเตมิน่า
SCENARIO_QUEST_TITLE_2503_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2504_RE,สุ่มไอเทม 1 ครั้ง
SCENARIO_QUEST_TITLE_2505_RE,ซื้อของในร้านค้าของเมย์ 1 ครั้ง
SCENARIO_QUEST_TITLE_2506_RE,ผ่านด่าน 5-9 โหมดง่าย
SCENARIO_QUEST_TITLE_2601_RE,ใช้ไอเทมคัมภีร์เร่งค่าประสบการณ์ 1 ครั้ง
SCENARIO_QUEST_TITLE_2602_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2603_RE,อัพเกรดอุปกรณ์ให้เป็น+12 4ชิ้น
SCENARIO_QUEST_TITLE_2604_RE,ใช้ไอเทมคัมภีร์เพิ่มทอง 1 ครั้ง
SCENARIO_QUEST_TITLE_2605_RE,เข้าท้องพระคลังโบราณ 2 ครั้ง
SCENARIO_QUEST_TITLE_2606_RE,ผ่านด่าน 5-9-1 โหมดง่าย
SCENARIO_QUEST_TITLE_2701_RE,ใส่อุุปกรณ์ระดับฮีโรอิคขึ้นไป 12 อัน
SCENARIO_QUEST_TITLE_2702_RE,เสริมออปชั่น 5 ครั้ง
SCENARIO_QUEST_TITLE_2703_RE,สวมใส่ขวดแก้วเปล่าแห่งประสบการณ์
SCENARIO_QUEST_TITLE_2704_RE,อัพเกรดฮีโร่ 1 ตัวให้เป็น 5 ดาว
SCENARIO_QUEST_TITLE_2705_RE,ลองสร้าง ชิ้นส่วน แห่ง พลังที่ไม่สิ้นสุด x 1
SCENARIO_QUEST_TITLE_2706_RE,ผ่านด่าน 5-15 โหมดง่าย
SCENARIO_QUEST_TITLE_2801_RE,ปั้นฮีโร่ 3 คนให้มีเลเวล 47
SCENARIO_QUEST_TITLE_2802_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2803_RE,เข้าเรดมังกรไฟ 1 ครั้ง
SCENARIO_QUEST_TITLE_2804_RE,ซื้อของในร้านค้าของเมย์ 1 ครั้ง
SCENARIO_QUEST_TITLE_2805_RE,ผ่านด่าน 5-12-1 โหมดง่าย
SCENARIO_QUEST_TITLE_2806_RE,ผ่านด่าน 5-21 โหมดง่าย
SCENARIO_QUEST_TITLE_2901_RE,ผ่านด่าน 5-1 โหมดปกติ
SCENARIO_QUEST_TITLE_2902_RE,ใช้ไอเทมฟื้นฟูสเตมิน่า
SCENARIO_QUEST_TITLE_2903_RE,ชนะด่านปกติ 2 ครั้ง
SCENARIO_QUEST_TITLE_2904_RE,เข้าเรดมังกรน้ำแข็ง 1 ครั้ง
SCENARIO_QUEST_TITLE_2905_RE,เข้าเรดมังกรพิษ 1 ครั้ง
SCENARIO_QUEST_TITLE_2906_RE,ผ่านด่าน 5-21 โหมดยาก
SCENARIO_QUEST_TITLE_3001_RE,ผ่านด่านทางเข้าป้อมปราการหนามดำ 1
SCENARIO_QUEST_TITLE_3002_RE,เข้าร่วมอารีน่า  2 ครั้ง
SCENARIO_QUEST_TITLE_3003_RE,สวมใส่ขวดแก้วเปล่าแห่งประสบการณ์
SCENARIO_QUEST_TITLE_3004_RE,อัพเกรดอุปกรณ์ให้เป็น+13 3ชิ้น
SCENARIO_QUEST_TITLE_3005_RE,อัพเกรดฮีโร่ 4 ตัวให้เป็น 5 ดาว
SCENARIO_QUEST_TITLE_3006_RE,เข้าเรดมังกรดำ 1 ครั้ง
SCENARIO_QUEST_TITLE_3101_RE,ผ่านด่าน 6-1 โหมดง่าย
SCENARIO_QUEST_TITLE_3102_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_3103_RE,ย่อยอุปกรณ์ 2ครั้ง
SCENARIO_QUEST_TITLE_3104_RE,เรียนรู้ทักษะสกิล Ⅲ 4 ครั้ง
SCENARIO_QUEST_TITLE_3105_RE,เข้าเรดมังกรแบบสุ่ม 1 ครั้ง
SCENARIO_QUEST_TITLE_3106_RE,เสริมออปชั่น 3 ครั้ง
SCENARIO_QUEST_TITLE_3201_RE,ผ่านด่าน 6-11 โหมดง่าย
SCENARIO_QUEST_TITLE_3202_RE,ลองสร้าง หิน แห่ง พลังที่ไม่สิ้นสุด x 1
SCENARIO_QUEST_TITLE_3203_RE,เข้าเรดมังกรแบบสุ่ม 2 ครั้ง
SCENARIO_QUEST_TITLE_3204_RE,ชนะด่านปกติ 3 ครั้ง
SCENARIO_QUEST_TITLE_3205_RE,สร้างฮีโร่จุติ 1 คน
SCENARIO_QUEST_TITLE_3206_RE,ปั้นฮีโร่ 4 คนให้มีเลเวล 60
SCENARIO_QUEST_TITLE_3301_RE,ผ่านด่าน 6-5 โหมดปกติ
SCENARIO_QUEST_TITLE_3302_RE,ซื้อของในร้านค้าของเมย์ 1 ครั้ง
SCENARIO_QUEST_TITLE_3303_RE,รีเซทรายการไอเทมในร้านค้าของ May 1 ครั้ง
SCENARIO_QUEST_TITLE_3304_RE,เรียนรู้ทักษะสกิล Ⅳ 2 ครั้ง
SCENARIO_QUEST_TITLE_3305_RE,ผ่านด่าน 6-11 โหมดปกติ
SCENARIO_QUEST_TITLE_3306_RE,สร้างไอเทมแบบสุ่ม 2 ครั้ง
SCENARIO_QUEST_TITLE_3401_RE,ผ่านด่าน 6-16 โหมดปกติ
SCENARIO_QUEST_TITLE_3402_RE,ย่อยอุปกรณ์ 2 ครั้ง
SCENARIO_QUEST_TITLE_3403_RE,เพิ่มเพื่อนหรือขอเป็นเพื่อน 1 ครั้ง
SCENARIO_QUEST_TITLE_3404_RE,ผ่านด่าน 6-21 โหมดปกติ
SCENARIO_QUEST_TITLE_3405_RE,เข้าเรดมังกรแบบสุ่ม 2 ครั้ง
SCENARIO_QUEST_TITLE_3406_RE,สร้างฮีโร่จุติ 2 คน
SCENARIO_QUEST_TITLE_3501_RE,ผ่านด่าน 6-5 โหมดยาก
