KEY,"English"
CONVERSATION_291,"Drat! Kasel!"
CONVERSATION_292,"Get off me, demon!"
CONVERSATION_293,"I can't let you do that!"
CONVERSATION_294,"Let's fight fair!"
CONVERSATION_295,"Ha ha ha."
CONVERSATION_306,"Now, prepare to die."
CONVERSATION_307,"Damn, is this it?"
CONVERSATION_308,"I couldn't even rescue my brother."
CONVERSATION_309,"Frey,"
CONVERSATION_310,"Miss Cleo,"
CONVERSATION_311,"Roi..."
CONVERSATION_312,"Are we all going to die here?"
CONVERSATION_313,"I should've been more careful."
CONVERSATION_314,"But... I made it this far"
CONVERSATION_315,"with everyone's help..."
CONVERSATION_316,"I can't just give up like this."
CONVERSATION_317,"Frey,"
CONVERSATION_318,"Clause,"
CONVERSATION_319,"Miss Cleo,"
CONVERSATION_320,"Roi... I can't just leave them."
CONVERSATION_321,"I won't be an embarrassment to my brother!"
CONVERSATION_322,"I can't die like this. I've got to save my brother and Frey!"
CONVERSATION_323,"Arrrrrrrrrrgh!"
CONVERSATION_324,"Casts Skill No. 3"
CONVERSATION_325,"This is...!"
CONVERSATION_326,"I'll keep them safe."
CONVERSATION_327,"Clause, Frey,"
CONVERSATION_328,"Cleo, Roi!"
CONVERSATION_329,"I'll keep them safe!"
CONVERSATION_330,"Here I come, witch!"
CONVERSATION_343,"But you just wait and see. I will take your sword one day."
CONVERSATION_346,"What?"
CONVERSATION_348,"Argh... wait!"
CONVERSATION_349,"How does the demon know about my mother...?"
CONVERSATION_1453,"Ew, something is rotting."
CONVERSATION_1454,"It's the worse than anything I experienced before..."
CONVERSATION_1455,"Well, I smell something. Doesn't smell like magic."
CONVERSATION_1456,"We are talking about corrupted magic."
CONVERSATION_1457,"Well, there is that smell too."
CONVERSATION_1458,"There used to be principalities in this region."
CONVERSATION_1459,"Then it turned into a battlefield against the Dar Lord."
CONVERSATION_1460,"When that battle was won, humanity was able to turn the tide in their favor."
CONVERSATION_1461,"But the whole region was completely ruined."
CONVERSATION_1462,"The Undead are still common here."
CONVERSATION_1463,"This means we may be held up here."
CONVERSATION_1464,"You don't get to kill them. They only keep coming at you."
CONVERSATION_1465,"We need to pass through them and make it quick."
CONVERSATION_1466,"Don't worry. I'm not stupid!"
CONVERSATION_1467,"We will find Phillop and get out of here."
CONVERSATION_1468,"This must be how the dark plague looks like."
CONVERSATION_1469,"I can almost feel the pain from the look."
CONVERSATION_1470,"While humans are immune, it's deadly to animals."
CONVERSATION_1471,"The pain drives them mad and makes them attack everything around."
CONVERSATION_1472,"What about a cure?"
CONVERSATION_1473,"Nothing concrete yet."
CONVERSATION_1474,"We are still working on it. No treatment for now."
CONVERSATION_1475,"I guess that's how it is. Let's make it quick!"
CONVERSATION_1476,"Wow, that was rough."
CONVERSATION_1477,"It was destroying itself. Too much to take in..."
CONVERSATION_1478,"Poor thing."
CONVERSATION_1479,"Studies suggest nothing can stay sane in that pain."
CONVERSATION_1480,"It'd be a mercy to end the misery."
CONVERSATION_1481,"Yeah. A mercy."
CONVERSATION_1482,"It's just too sad."
CONVERSATION_1483,"Hey, look. The Undead."
CONVERSATION_1484,"They were once proud warriors."
CONVERSATION_1485,"Now all but the urge to fight is lost."
CONVERSATION_1486,"The knighthood used to send out help to keep them under control."
CONVERSATION_1487,"Looks like that's not the case anymore."
CONVERSATION_1488,"Yeah."
CONVERSATION_1489,"With the World Tree under attack, this would be the last place anyone would care."
CONVERSATION_1490,"It's not exactly a pleasant view."
CONVERSATION_1491,"Having read about them doesn't help me, either."
CONVERSATION_1492,"OK. Let's get it over with. Fast."
CONVERSATION_1493,"Be careful, Clause."
CONVERSATION_1494,"You watch out. It won't be easy."
CONVERSATION_1495,"Whew, that was close."
CONVERSATION_1496,"They were tougher than we heard."
CONVERSATION_1497,"I think this place is overwhelmed by Dark Legion."
CONVERSATION_1498,"Maybe we should look if there is the Nucleus of Darkness."
CONVERSATION_1499,"We don't know that. I don't like leaving this as it is,"
CONVERSATION_1500,"but let's focus on finding Phillop first."
CONVERSATION_1501,"We shouldn't be dragging our feet."
CONVERSATION_1502,"Kasel, you can't be serious."
CONVERSATION_1503,"We would be the only people who can destroy the Nucleus of Darkness."
CONVERSATION_1504,"It is our duty as knights!"
CONVERSATION_1505,"We can't be sidetracked anymore."
CONVERSATION_1506,"Helping Naila and Kaulah was enough."
CONVERSATION_1507,"Shouldn't waste time on something we aren't even sure of!"
CONVERSATION_1508,"Stop it, both of you."
CONVERSATION_1509,"We can keep an eye out for the Nucleus of Darkness while looking for Phillop."
CONVERSATION_1510,"There is no reason to argue while we can do both."
CONVERSATION_1511,"Right. We can deal with the Nucleus of Darkness when we know there is one."
CONVERSATION_1512,"Fair enough."
CONVERSATION_1513,"Kasel has a point."
CONVERSATION_1514,"Move out, then!"
CONVERSATION_1515,"I hope all goes well..."
CONVERSATION_1516,"Yuck, the stench!"
CONVERSATION_1517,"It's rotten magic radiating from the Nucleus of Darkness, without a doubt!"
CONVERSATION_1518,"It was the Nucleus of Darkness after all!"
CONVERSATION_1519,"Fine. Now we can destroy it and move on."
CONVERSATION_1520,"Wait. This might be a trap."
CONVERSATION_1521,"What then, we can't just sit here."
CONVERSATION_1522,"We are running out of time."
CONVERSATION_1523,"Trap or not, I'd rather walk in and figure it out then!"
CONVERSATION_1524,"Kasel, no!"
CONVERSATION_1525,"Drat, Cleo! Close your eyes!"
CONVERSATION_1526,"It's fine, as long as it's not the full darkness!"
CONVERSATION_1527,"Frey! Kasel! Clause!"
CONVERSATION_1528,"I'm here!"
CONVERSATION_1529,"Kasel!"
CONVERSATION_1530,"I'm okay, too. Stay together!"
CONVERSATION_1531,"Haha, got the holy sword and you're suddenly a man."
CONVERSATION_1532,"You ran when your little sister was being taken by the demons,"
CONVERSATION_1533,"how funny to see you act like a hero with that holy sword."
CONVERSATION_1534,"Funny indeed."
CONVERSATION_1535,"Drat... who is this?"
CONVERSATION_1536,"So, you saved a few. Does that make you a hero?"
CONVERSATION_1537,"I don't think so. You still stink of guilt."
CONVERSATION_1538,"You were the only survivor there."
CONVERSATION_1539,"You live because you ran. How dare you play a hero."
CONVERSATION_1540,"Pitiful. Shameful."
CONVERSATION_1541,"Enough! Show yourself! Come out and face me!"
CONVERSATION_1542,"Calm down, Kasel!"
CONVERSATION_1543,"It's the dark whispering, don't listen to it!"
CONVERSATION_1544,"Ahh... dear Clause."
CONVERSATION_1545,"The conscience of the Royal Knights of Orvelia."
CONVERSATION_1546,"This is the Clause who kept silent and let the dirty knights go."
CONVERSATION_1547,"How exemplary!"
CONVERSATION_1548,"Yeah..."
CONVERSATION_1549,"This is a proud knight of justice who lights the darkness?"
CONVERSATION_1550,"You turned your back on the dark and injustice!"
CONVERSATION_1551,"Yet you wander everywhere, bragging about your knighthood."
CONVERSATION_1552,"Oh, so noble of you."
CONVERSATION_1553,"Keep it together!"
CONVERSATION_1554,"This is a trick."
CONVERSATION_1555,"Don't let it get to you!"
CONVERSATION_1556,"Cleo!"
CONVERSATION_1557,"The sorceress from the Tower of the Sage, the flame master!"
CONVERSATION_1558,"Your mother didn't want you,"
CONVERSATION_1559,"your colleagues hated you."
CONVERSATION_1560,"You ditched the only friend because you're too afraid!"
CONVERSATION_1561,"Stupid! That's not true!"
CONVERSATION_1562,"Oh, yeah?"
CONVERSATION_1563,"Is it not true that you still dream of your mama leaving?"
CONVERSATION_1564,"Do your legs not shudder when you look upon dark places?"
CONVERSATION_1565,"Still not true, Cleo?"
CONVERSATION_1566,"Just block your ears, Cleo!"
CONVERSATION_1567,"Don't listen to it!"
CONVERSATION_1568,"There you are, Roi."
CONVERSATION_1569,"Swift Roi, people call you, right?"
CONVERSATION_1570,"I thought you kill anyone for money."
CONVERSATION_1571,"I didn't know Swift Roi was into heroism."
CONVERSATION_1572,"Does that make you different now?"
CONVERSATION_1573,"As if that would wash away the bloodstains on your hands?"
CONVERSATION_1574,"Who are you kidding, Roi?"
CONVERSATION_1575,"You are an assassin - you feed on killing!"
CONVERSATION_1576,"Everyone, pull yourself together!"
CONVERSATION_1577,"Frey, I see such darkness in you."
CONVERSATION_1578,"It's amusing to see it in a priest."
CONVERSATION_1579,"Are you sure you serve the Goddess Lua?"
CONVERSATION_1580,"You'd do better serving Lea, the goddess of darkness!"
CONVERSATION_1581,"Quiet, demon!"
CONVERSATION_1582,"Be gone!"
CONVERSATION_1583,"Hello! Somebody called a demon?"
CONVERSATION_1584,"What!"
CONVERSATION_1585,"How... how is it possible?"
CONVERSATION_1586,"I created this place out of their own consciousness."
CONVERSATION_1587,"You are not supposed to be in it!"
CONVERSATION_1588,"Duh. I'm a succubus and the dream world is my domain."
CONVERSATION_1589,"Are demons that desperate to let you be in charge?"
CONVERSATION_1590,"Whatever, this is fun."
CONVERSATION_1591,"Let's play!"
CONVERSATION_1592,"Whew!"
CONVERSATION_1593,"That was some good workout!"
CONVERSATION_1594,"Did a demon help us just now? What's going on?"
CONVERSATION_1595,"What do you want?"
CONVERSATION_1596,"Why would I help you?"
CONVERSATION_1597,"Well, it looked fun!"
CONVERSATION_1598,"Fun?"
CONVERSATION_1599,"Yeah, fun!"
CONVERSATION_1600,"You see, us demons live so long."
CONVERSATION_1601,"At a certain point, nothing is fun anymore."
CONVERSATION_1602,"So, I go look around for fun things."
CONVERSATION_1603,"And here, I smelled something fun, so I came to check!"
CONVERSATION_1604,"She must be Epis, the Entertainer."
CONVERSATION_1605,"You mean that Epis from the war?"
CONVERSATION_1606,"Huh? You know about me?"
CONVERSATION_1607,"This is interesting."
CONVERSATION_1608,"That was 100 years ago."
CONVERSATION_1609,"That's an awful long time for humans."
CONVERSATION_1610,"It's been 100 years, indeed, but we haven't forgotten any of you."
CONVERSATION_1611,"I'm honored. My name is Kasel."
CONVERSATION_1612,"Aha. So, you're the one the sword chose this time."
CONVERSATION_1613,"Yes, I'm the one."
CONVERSATION_1614,"You do look very interesting."
CONVERSATION_1615,"Well, good luck!"
CONVERSATION_1616,"Have to go. I smell something fun."
CONVERSATION_1617,"So long!"
CONVERSATION_1618,"Wait, please!"
CONVERSATION_1619,"Is this how demons are?"
CONVERSATION_1620,"I wouldn't know the answer for that."
CONVERSATION_1621,"She seemed nice, though."
CONVERSATION_1622,"Shush, the Undead ahead."
CONVERSATION_1623,"Huh? I hear a voice."
CONVERSATION_1624,"Yaaaah!"
CONVERSATION_1625,"Someone's there!"
CONVERSATION_1626,"We should help!"
CONVERSATION_1627,"Helping was unnecessary, but thanks anyways!"
CONVERSATION_1628,"It's our sworn duty as knights."
CONVERSATION_1629,"I'm Clause, one of the Knights of Orvelia."
CONVERSATION_1630,"Same here. I'm Kasel."
CONVERSATION_1631,"You've come all this way from Orvelia?"
CONVERSATION_1632,"This is a rough land to be in."
CONVERSATION_1633,"Call me Phillop."
CONVERSATION_1634,"You are Phillop!"
CONVERSATION_1635,"Do you know anything about Hallinkeh the fire dragon?"
CONVERSATION_1636,"A young lady with passion!"
CONVERSATION_1637,"I'm sorry. I am a dragon hunter, but I don't know anything about Hallinkeh."
CONVERSATION_1638,"That thing was gone long before I was even born."
CONVERSATION_1639,"Oh, I see..."
CONVERSATION_1640,"That's an ancient story. Why the curiosity?"
CONVERSATION_1641,"Forgive my manners. I'm Cleo. I'm the fire sorceress from the Tower of the Sage."
CONVERSATION_1642,"I've been looking for some Clause on flame magic..."
CONVERSATION_1643,"I see, I see."
CONVERSATION_1644,"I don't know Hallinkeh the dragon,"
CONVERSATION_1645,"but I do know Hallinkeh the witch."
CONVERSATION_1646,"You know the witch?"
CONVERSATION_1647,"I owe her favor from a while back."
CONVERSATION_1648,"Do you remember when?"
CONVERSATION_1649,"That was three years ago or so."
CONVERSATION_1650,"Three years!"
CONVERSATION_1651,"She may still be alive somewhere!"
CONVERSATION_1652,"That's relief."
CONVERSATION_1653,"I have to say, you make a curious group."
CONVERSATION_1654,"A priest, two knights, a wizard, and an assassin."
CONVERSATION_1655,"All of you, here in Galluah Plains."
CONVERSATION_1656,"Can I ask why?"
CONVERSATION_1657,"Kasel, show him."
CONVERSATION_1658,"Do you recognize this sword?"
CONVERSATION_1659,"The holy sword!"
CONVERSATION_1660,"Interesting. I hate it when my gut proves right."
CONVERSATION_1661,"I sensed something serious that sent me to regroup my old friends."
CONVERSATION_1662,"And the first thing I see is the holy sword."
CONVERSATION_1663,"I can tell the seals of the Orcs and Elves are lifted."
CONVERSATION_1664,"Aren't they?"
CONVERSATION_1665,"Yes."
CONVERSATION_1666,"So, the holy sword is back. That means the world is in danger."
CONVERSATION_1667,"The hunch was real, after all."
CONVERSATION_1668,"Dwarves were also the part of sealing the sword."
CONVERSATION_1669,"I'm afraid there is nothing I can do to help you with this here."
CONVERSATION_1670,"I need a powerful smelter and it's in the volcanic region of La Dragia."
CONVERSATION_1671,"The place is empty now, however. Everyone fled from the attack."
CONVERSATION_1672,"You mean the Dwarven kingdom is no longer there?"
CONVERSATION_1673,"Sadly so."
CONVERSATION_1674,"Those demons were beyond us. There was no choice."
CONVERSATION_1675,"The warriors of Windland have offered to help, so that's something."
CONVERSATION_1676,"My quest is to get whoever is behind it."
CONVERSATION_1677,"There are only few who can control that kind of army."
CONVERSATION_1678,"That's why I'm looking for other hunters that are still alive."
CONVERSATION_1679,"We are not all that useless. Not yet, Haha!"
CONVERSATION_1680,"We could use your help as well if you can."
CONVERSATION_1681,"Well, why not."
CONVERSATION_1682,"My gut tells me you will lead me to my target."
CONVERSATION_1683,"Let's find out."
CONVERSATION_1684,"I see a huge one ahead."
CONVERSATION_1685,"Looks like a skeleton..."
CONVERSATION_1686,"Kellsticks the Watchman!"
CONVERSATION_1687,"He still lives!"
CONVERSATION_1688,"OK. Let's think it over first. We will plan..."
CONVERSATION_1689,"Kellsticks!!!"
CONVERSATION_1690,"Kasel, what are you doing?"
CONVERSATION_1691,"Huh? I heard you, barking mongrel."
CONVERSATION_1692,"Where are you?"
CONVERSATION_1693,"You will know when I shatter your skull!"
CONVERSATION_1694,"I will end you!"
CONVERSATION_1695,"Hahaha. I thought you were going to shatter my skull."
CONVERSATION_1696,"What are you still doing with my minions, then?"
CONVERSATION_1697,"You can't touch me!"
CONVERSATION_1698,"I'm just starting!"
CONVERSATION_1699,"Argh...!"
CONVERSATION_1700,"Don't stand there, duck!"
CONVERSATION_1701,"Oh no..."
CONVERSATION_1702,"Clause!"
CONVERSATION_1703,"Roi, get over there!"
CONVERSATION_1704,"I will cover you!"
CONVERSATION_1705,"Kasel, pull it together and keep going!"
CONVERSATION_1706,"Ouch..."
CONVERSATION_1707,"Clause, the wound is too deep."
CONVERSATION_1708,"I can help, but you shouldn't move for a while."
CONVERSATION_1709,"I can fight."
CONVERSATION_1710,"I said you shouldn't!"
CONVERSATION_1711,"Frey, listen to me."
CONVERSATION_1712,"Kasel was right."
CONVERSATION_1713,"We need to act and do it quick, or it will be Elidora and Ogria all over again."
CONVERSATION_1714,"I'm fine, really. I'm not just a knight by name."
CONVERSATION_1715,"Don't do something stupid."
CONVERSATION_1716,"Don't worry."
CONVERSATION_1717,"Let's go help Kasel!"
CONVERSATION_1718,"No! You little..."
CONVERSATION_1719,"Die, Kellsticks!"
CONVERSATION_1720,"This is for my village!"
CONVERSATION_1721,"This is for my parents!"
CONVERSATION_1722,"And this is for Karen!"
CONVERSATION_1723,"Ha...haha..."
CONVERSATION_1724,"Look at you, the sword bearer."
CONVERSATION_1725,"You are a shell, blind in vengeance."
CONVERSATION_1726,"Master will be pleased to see you!"
CONVERSATION_1727,"Hahahaha..."
CONVERSATION_1728,"Whew... whew..."
CONVERSATION_1729,"I avenged them..."
CONVERSATION_1730,"Are you okay, Kasel?"
CONVERSATION_1731,"Are you all right?"
CONVERSATION_1732,"I'm fine."
CONVERSATION_1733,"My village... it's all done."
CONVERSATION_1734,"Well done. May their souls rest in peace now."
CONVERSATION_1735,"Your parents. Karen, too."
CONVERSATION_1736,"When this is all over, let's go back and share the story."
CONVERSATION_1737,"And get drunk."
CONVERSATION_1738,"Don't try too hard."
CONVERSATION_1739,"Haha, who cares anymore!"
CONVERSATION_1740,"Right. Let's do that, when it's all over!"
CONVERSATION_1741,"Yes!"
CONVERSATION_1742,"I smell the rotten magic nearby."
CONVERSATION_1743,"I'm so sick of this smell already..."
CONVERSATION_1744,"It's worse than what we normally get."
CONVERSATION_1745,"Even I can vaguely feel it."
CONVERSATION_1746,"This is something sinister... and powerful."
CONVERSATION_1747,"Foolish humans again."
CONVERSATION_1748,"It's the one from Elidora!"
CONVERSATION_1749,"Watch out, Cleo!"
CONVERSATION_1750,"You don't know what he's up to!"
CONVERSATION_1751,"Frey, stay close!"
CONVERSATION_1752,"Yes!"
CONVERSATION_1753,"I have to admit, I'm impressed."
CONVERSATION_1754,"I didn't expect you to make it here."
CONVERSATION_1755,"Thought either the trap or Kellsticks would finish you."
CONVERSATION_1756,"I knew it! The trap was your plan!"
CONVERSATION_1757,"Coward!"
CONVERSATION_1758,"Hey, you walked right into them."
CONVERSATION_1759,"I didn't think it would be that easy."
CONVERSATION_1760,"What do you want from us?"
CONVERSATION_1761,"I learned the sword bearer's rage is"
CONVERSATION_1762,"what triggers the true power of it."
CONVERSATION_1763,"You are very talented at it, boy."
CONVERSATION_1764,"With that power, you can aide in His return."
CONVERSATION_1765,"Him? Are you talking about the Dark Lord?"
CONVERSATION_1766,"Nice to see you still alive, Phillop."
CONVERSATION_1767,"Didn't expect to you see you here."
CONVERSATION_1768,"Yes. Master is returning."
CONVERSATION_1769,"And it won't be the same as 100 years ago."
CONVERSATION_1770,"That's impossible! The power of the holy sword sealed him away!"
CONVERSATION_1771,"Sealed away? With the holy sword?"
CONVERSATION_1772,"Do you know what happened to your hero Kyle, after he did that?"
CONVERSATION_1773,"That sword is not that holy after all."
CONVERSATION_1774,"Enough with the banal chats."
CONVERSATION_1775,"Let's see what that powerful sword can do."
CONVERSATION_1776,"Will you little curs be worthy enough to play the part in His plan?"
CONVERSATION_1777,"Haha. Not bad!"
CONVERSATION_1778,"I don't think this is a match to His might."
CONVERSATION_1779,"Step up, bearer. You'd better make the full use of that sword now."
CONVERSATION_1780,"Or you shall die!"
CONVERSATION_1781,"Be careful, everyone!"
CONVERSATION_1782,"This is way too powerful for me to block!"
CONVERSATION_1783,"Damn, there is no way to survive that type of hit!"
CONVERSATION_1784,"This can't be! Magic like that was rare even 100 years ago!"
CONVERSATION_1785,"Stay together everyone!"
CONVERSATION_1786,"I will try my best to shield us!"
CONVERSATION_1787,"No, that won't do help!"
CONVERSATION_1788,"His shield will crush us, just look at it!"
CONVERSATION_1789,"Drat! The sword must be the only way."
CONVERSATION_1790,"It should be me!"
CONVERSATION_1791,"What are you doing, silly!"
CONVERSATION_1792,"The Knights of Orvelia know no defeat!"
CONVERSATION_1793,"Forged with light are our swords and shields,"
CONVERSATION_1794,"and we shall keep darkness at bay!"
CONVERSATION_1795,"Madness!"
CONVERSATION_1796,"Don't you see my shield at all?"
CONVERSATION_1797,"I will crush you!"
CONVERSATION_1798,"Argh!"
CONVERSATION_1799,"It broke the shield!"
CONVERSATION_1800,"Clause, Clause!"
CONVERSATION_1801,"What are you waiting for!"
CONVERSATION_1802,"Jump in!"
CONVERSATION_1803,"Little worms... I may have underestimated you."
CONVERSATION_1804,"It's too late to stop the Nucleus of Darkness now. Stopping my spell won't change anything."
CONVERSATION_1805,"The Nucleus of Darkness will explode soon."
CONVERSATION_1806,"Hahahaha!"
CONVERSATION_1807,"No!"
CONVERSATION_1808,"Frey, stay with me!"
CONVERSATION_1809,"We have to do what we can to stop it!"
CONVERSATION_1810,"Yes, Cleo!"
CONVERSATION_1811,"We won't go down that easy!"
CONVERSATION_1812,"That's right! That'd be a shame!"
CONVERSATION_1813,"What!"
CONVERSATION_1814,"Aaah!"
CONVERSATION_1815,"Still a bully, Malduk!"
CONVERSATION_1816,"Epis! Betrayer! How are you still alive!"
CONVERSATION_1817,"I'm so sick of you!"
CONVERSATION_1818,"Oh, that makes two of us!"
CONVERSATION_1819,"You are a boring man!"
CONVERSATION_1820,"Let's see how long it takes you to change your mind."
CONVERSATION_1821,"You will wish you were dead when Master returns."
CONVERSATION_1822,"Haha, try to break off that one!"
CONVERSATION_1823,"Hey! Running away again?"
CONVERSATION_1824,"Of course, what did I expect from bony idiots!"
CONVERSATION_1825,"Clause!"
CONVERSATION_1826,"Clause!"
CONVERSATION_1827,"What's going on?"
CONVERSATION_1828,"......a tragedy."
CONVERSATION_1829,"A tragedy?"
CONVERSATION_1830,"No, Clause! Stay with us!"
CONVERSATION_1831,"The wound is too deep. Treating it won't buy us enough time!"
CONVERSATION_1832,"I will do it anyways!"
CONVERSATION_1833,"Awk... Kasel..."
CONVERSATION_1834,"Clause, can you see me?"
CONVERSATION_1835,"I'm sorry. The drink will.. have to wait..."
CONVERSATION_1836,"Stop it! Don't say it!"
CONVERSATION_1837,"Clause? Clause?"
CONVERSATION_1838,"No, no, no... No, Clause..."
CONVERSATION_1839,"Look at me! Say something!"
CONVERSATION_1840,"Come on! Clause..."
CONVERSATION_1841,"No..."
CONVERSATION_1842,"This is not why you became the knight."
CONVERSATION_1843,"So many people are waiting for your help."
CONVERSATION_1844,"You can't stop here."
CONVERSATION_1845,"What can I do without you... we can't..."
CONVERSATION_1846,"Please wake up!"
CONVERSATION_1847,"Please..."
CONVERSATION_1848,"I guess I was little too late."
CONVERSATION_1849,"It's already done. Don't be too hard on yourself."
CONVERSATION_1850,"I don't. I'm a demon."
CONVERSATION_1851,"You look old, by the way."
CONVERSATION_1852,"Unlike somebody, I age."
CONVERSATION_1853,"Maybe we are both late."
CONVERSATION_1854,"Kyle and Maria... We couldn't save them, either."
CONVERSATION_1855,"I didn't know cared that much. You didn't show up."
CONVERSATION_1856,"Hey, I may be a demon but I do care about friends."
CONVERSATION_1857,"I know."
CONVERSATION_1858,"That's why you are here now."
CONVERSATION_1859,"Yes."
CONVERSATION_1860,"In Lua, in her teaching,"
CONVERSATION_1861,"Lived a man who guarded the justice and stood up for the weak."
CONVERSATION_1862,"Sir Clause ends his duty here today."
CONVERSATION_1863,"Let his soul returns to your arms,"
CONVERSATION_1864,"may he rest in eternal peace now."
CONVERSATION_1865,"This was none of your fault."
CONVERSATION_1866,"He was a great knight."
CONVERSATION_1867,"As honorable as any of knights who sacrificed their life here 100 years ago."
CONVERSATION_1868,"You can leave this place in my care."
CONVERSATION_1869,"Thank you."
CONVERSATION_1870,"Malduk made a mess with his last spell."
CONVERSATION_1871,"Cleaning up will be quite a deal."
CONVERSATION_1872,"Don't worry. Epis and I can still deal with that much."
CONVERSATION_1873,"Once I'm done here, I will head to Windland to look for Lorraine."
CONVERSATION_1874,"I will see you there."
CONVERSATION_1875,"Which way to Arrovina?"
CONVERSATION_1876,"Take the path down."
CONVERSATION_1877,"Heading to Arrovina?"
CONVERSATION_1878,"Watch out as you get there."
CONVERSATION_1879,"They were never hostile people,"
CONVERSATION_1880,"but lately they've been attacking anyone passing by."
CONVERSATION_1881,"Thank you."
CONVERSATION_1882,"Farewell, Phillop."
CONVERSATION_1883,"Hope to see you again."
CONVERSATION_1884,"Farewell, little lady."
CONVERSATION_1885,"Let's go, Kasel."
CONVERSATION_1886,"Clause didn't die in vain, we should continue."
CONVERSATION_1887,"You're right. We should get moving."
CONVERSATION_1888,"We don’t know what else they are planning to do."
CONVERSATION_1889,"We will find them all and stop them."
CONVERSATION_1890,"Hey, you should check your priority."
CONVERSATION_1891,"Weren’t releasing the holy sword your task?"
CONVERSATION_1892,"After all, we are doing it to defeat the demons once and for good."
CONVERSATION_1893,"There must be another Nucleus of Darkness for we all know."
CONVERSATION_1894,"We must find and destroy them... to stop this from happening again."
CONVERSATION_1895,"I thought this could happen."
CONVERSATION_1896,"I'm worried about you."
CONVERSATION_1897,"Remember what Phillop said. It's not your fault."
CONVERSATION_1898,"Clause will be wracked with guilt if you end up dying."
CONVERSATION_1899,"I understand."
CONVERSATION_1900,"......."
CONVERSATION_1901,"......."
CONVERSATION_1902,"We will be in Arrovina soon."
CONVERSATION_1903,"Land of Arrows. As it suggests, it's territory of the dark Elves."
CONVERSATION_1904,"Don't get it wrong, dark elves have nothing to do with the darkness."
CONVERSATION_1905,"It only refers to their skin color and the soil color in this region."
CONVERSATION_1906,"......."
CONVERSATION_1907,"I see..."
CONVERSATION_1908,"This is going nowhere."
CONVERSATION_1909,"Listen, I feel for you but you can't do this forever."
CONVERSATION_1910,"I know nothing I can say will make you feel better, too."
CONVERSATION_1911,"It's rough."
CONVERSATION_1912,"Maybe time is what you need."
CONVERSATION_1913,"It worked for me."
CONVERSATION_1914,"Price of living in the dark age."
CONVERSATION_1915,"I see gnolls ahead."
CONVERSATION_1916,"You mean the stupid gnolls?"
CONVERSATION_1917,"Don't let their clumsy moves fool you."
CONVERSATION_1918,"They are beasts. Never underestimate them."
CONVERSATION_1919,"I'd rather find a way around."
CONVERSATION_1920,"Hey!"
CONVERSATION_1921,"Roi, is that a person standing beyond the gnolls?"
CONVERSATION_1922,"Let's go."
CONVERSATION_1923,"Right with you."
CONVERSATION_1924,"Wow, wait!"
CONVERSATION_1925,"It's like there are 3 Rois!"
CONVERSATION_1926,"Come on, I'm not that bad!"
CONVERSATION_1927,"Anyways, let's hurry. It looks dangerous!"
CONVERSATION_1928,"Krawr! Krawr!"
CONVERSATION_1929,"Good, they are running."
CONVERSATION_1930,"They probably have never saw real fire like mine!"
CONVERSATION_1931,"Are you okay?"
CONVERSATION_1932,"You look hurt, let me you help."
