KEY,"Thai"
Sub1_Dimael_1_2_7,"เจ้าโง่... เจ้าไม่เห็นหรือว่าโลกทั้งใบกำลังจะก้มหัวให้ Angmund"
Sub1_Dimael_1_2_8,"คนทรยศอย่างพวกเจ้าหันหลังให้กับแสงสว่างและซ่อนตัวเองอยู่ในเงามืด"
Sub1_Dimael_1_2_9,"จงจำนนต่อความมืดและยอมรับชะตากรรมซะ"
Sub1_Dimael_1_2_10,"มองดูโลกที่กำลังจะแปดเปื้อนไปด้วยปีศาจ"
Sub1_Dimael_1_3_1,"อั่ก..."
Sub1_Dimael_1_3_2,"หยุดดิ้นรนได้แล้ว มีเพียงความตายที่รอเจ้าอยู่"
Sub1_Dimael_1_3_3,"เปิดเส้นทาง"
Sub1_Dimael_1_3_4,"ฝากดูแล Epigael ด้วย"
Sub1_Dimael_1_3_5,"เจ้าพูดอะไรของเจ้า"
Sub1_Dimael_1_3_6,"อย่ามาบอกให้ข้าทิ้งเจ้า ข้าไม่ได้ดิ้นรนมาจนถึงที่นี่เพื่อทิ้งเจ้าหรอกนะ"
Sub1_Dimael_1_3_7,"นี่คือความปรารถนาสุดท้ายของข้า"
Sub1_Dimael_1_3_8,"ข้าสูญเสียพ่อแม่ไปแล้ว"
Sub1_Dimael_1_3_9,"ข้าจะไม่ยอมเสียเจ้าหรือน้องสาวข้าไปอีก"
Sub1_Dimael_1_3_10,"แล้วเจ้าล่ะ!?"
Sub1_Dimael_1_3_11,"ได้โปรด ไปซะ! ยังไงเจ้าก็บาดเจ็บเกินกว่าจะสู้ได้อยู่แล้ว!"
Sub1_Dimael_1_3_12,"....."
Sub1_Dimael_1_3_13,"ข้าจะพา Epigael ไปยังป้อมปราการ!"
Sub1_Dimael_1_3_14,"อย่าตายกลับมาล่ะ"
Sub1_Dimael_1_4_1,"หึ... พวกคุยโวมันต้องโดนแบบนี้แหละ"
Sub1_Dimael_1_4_2,".... อุว่ะ ฮ่า ฮ่า! ช่างน่าสนใจจริงๆ!"
Sub1_Dimael_1_4_3,"ข้าไม่รู้เลยว่ามีนักรบที่แข็งแกร่งเช่นนี้ซ่อนอยู่ท่ามกลางพวกกระจอก"
Sub1_Dimael_1_4_4,"แต่เจ้าก็แพ้เหมือนกัน ไม่มีอะไรเปลี่ยน"
Sub1_Dimael_1_4_5,"หุบ... ปาก..."
Sub1_Dimael_1_4_6,"*หึ* เจ้าดื้อรั้นดี ข้ายกให้เลย"
Sub1_Dimael_1_4_7,"ข้านับถือคนที่ไม่ยอมแพ้ง่ายๆ"
Sub1_Dimael_1_4_8,"เหมือนกับเจ้า *หึ*"
Sub1_Dimael_1_4_9,"เจ้ากำลังจะตาย..."
Sub1_Dimael_1_4_10,".....?!!!"
Sub1_Dimael_1_4_11,"อั่ก! เจ้าทำอะไรกับข้ากันเนี่ย!?"
Sub1_Dimael_1_4_12,"นี่เป็นสิ่งตอบแทนเล็กๆ น้อยๆ ที่ฆ่าข้า"
Sub1_Dimael_1_4_13,"เจ้าสมควรได้รับของขวัญชิ้นนี้มากกว่าใครๆ อุว่ะ ฮ่า ฮ่า!"
Sub1_Dimael_1_4_14,"*แค่ก แค่ก*"
Sub1_Dimael_1_4_15,"ใช้ความดื้อรั้นของเจ้าปกป้องชีวิตของเจ้าไว้ให้ดี"
Sub1_Dimael_1_4_16,"จงเป็นต้นกำเนิดของสายพันธุ์ใหม่ที่จะครองโลก"
Sub1_Dimael_1_4_17,"เขาคงยินดีที่จะได้เห็นสิ่งที่เจ้าเป็น อุว่ะ ฮ่า ฮ่า!"
Sub1_Dimael_1_4_18,"Angmund นี่คือวิธีของข้าในการทำตามความประสงค์ของเจ้า..."
Sub1_Dimael_1_4_19,"เจ้าชั่ว!"
Sub1_Dimael_1_4_20,"เจ้าทำอะไร... กับ..."
Sub1_Dimael_2_1_1,"Dimael! Dimael!"
Sub1_Dimael_2_1_2,"Epigael เจ้าอยู่ที่ไหนกัน"
Sub1_Dimael_2_1_3,"ช่วยด้วย ช่วยข้าด้วย Dimael มันมืดเกินไป"
Sub1_Dimael_2_1_4,"Epigael!"
Sub1_Dimael_2_1_5,"Dimael ข้าอยู่นี่"
Sub1_Dimael_2_1_6,"อั่ก... ข้ากำลังฝันอยู่เหรอเนี่ย..."
Sub1_Dimael_2_1_7,"ข้า... ยังมีชีวิตอยู่"
Sub1_Dimael_2_1_8,"ข้ายังไม่ตาย—ยังไม่ตาย!"
Sub1_Dimael_2_1_9,"Epigael!"
Sub1_Dimael_2_1_10,"พี่ชายของเจ้ายังไม่ตาย"
Sub1_Dimael_2_1_11,"ได้โปรดอดทนไว้ ข้าขอร้อง..."
Sub1_Dimael_2_1_12,"Lorraine ข้าไปสอดแนมมาแล้ว พวกมันยึด Arrovina ได้เช่นกัน"
Sub1_Dimael_2_1_13,"แบบนี้ไม่สวยเอาซะเลย"
Sub1_Dimael_2_1_14,"ศัตรูเคลื่อนทัพเร็วกว่าที่เราคาดไว้มาก เราต้องรีบแล้ว"
Sub1_Dimael_2_1_15,"ข้าจะพยายามกั้นพวกมันไว้ พวกมันจะได้ไม่รบกวนเจ้าอีก"
Sub1_Dimael_2_1_16,"ข้าเป็นห่วงเหลือเกิน หลังจากที่ได้เห็นสิ่งที่เกิดขึ้นที่นี่ ในไม่ช้าทั้งทวีปจะเต็มไปด้วยพวกสัตว์ประหลาด"
Sub1_Dimael_2_1_17,"แผนของเราคือร่วมมือกับผู้รอดชีวิตเพื่อสร้างแนวป้องกันชั่วคราว"
Sub1_Dimael_2_1_18,"ข้าต้องการให้เจ้าติดตามและคอยช่วยเหลือนักรบแห่งดาบศักดิ์สิทธิ์"
Sub1_Dimael_2_1_19,"แต่สิ่งที่สำคัญที่สุดคือการช่วยชีวิตให้ได้มากที่สุด... ดังนั้น ปล่อยให้ข้าจัดการกับที่นี่เอง"
Sub1_Dimael_2_1_20,"ข้าจะพยายามเปิดเส้นทางไปยังจุดหมายของเจ้าภายในไม่กี่วัน ไม่ว่าจะแลกด้วยอะไรก็ตาม"
Sub1_Dimael_2_1_21,"ขอบพระทัย เจ้าหญิง เรารีบไปกันเถอะ"
Sub1_Dimael_2_1_22,"เอ๋!?"
Sub1_Dimael_2_1_23,"รอเดี๋ยว! มีคนรอดชีวิตตรงนี้!"
Sub1_Dimael_2_1_24,".....?!"
Sub1_Dimael_2_1_25,"คราวนี้อะไรอีกล่ะ Arrovina ล่มสลายแล้วจริงๆ เหรอ"
Sub1_Dimael_2_1_26,"หลีกไป"
Sub1_Dimael_2_1_27,"เราไม่ได้มาที่นี่เพื่อทำร้ายเจ้า มีคนกลุ่มหนึ่งที่เจ้าต้องไปพบ"
Sub1_Dimael_2_1_28,"หยุดพูดไร้สาระแล้วไสหัวไปได้แล้ว!"
Sub1_Dimael_2_1_29,"อย่ามาขวางทางข้า! Epigael เป็นคนๆ เดียวที่ข้าต้องการเจอหน้า!"
Sub1_Dimael_2_1_30,"เขาไม่ฟังพวกเราเลย หรือว่าเขาถูกความมืดครอบงำไปแล้ว"
Sub1_Dimael_2_1_31,"มัดเขาไว้ก่อนที่เขาจะหนีไป!"
Sub1_Dimael_2_1_32,"เจ้าพวกสวะ อย่ามาแตะต้องตัวข้านะ!"
Sub1_Dimael_2_1_33,"เกิดอะไรขึ้นกันเนี่ย"
Sub1_Dimael_2_1_34,"เจ้าหญิง มีเอลฟ์มืดที่ยังมีชีวิตอยู่อยู่ที่นี่!"
Sub1_Dimael_2_1_35,"....!"
Sub1_Dimael_2_1_36,"Lorraine มีผู้รอดชีวิตใน Arrovina"
Sub1_Dimael_2_1_37,"..... ฮึ แม้แต่เอลฟ์ที่น่ารังเกียจก็อยู่ที่นี่ด้วย!"
Sub1_Dimael_2_1_38,"หลีกไปซะก่อนที่ข้าจะทำเรื่องไม่น่าอภิรมย์ใส่เจ้า"
Sub1_Dimael_2_1_39,"ทั้งหยิ่งยโสและป่าเถื่อน เจ้าช่างไร้มารยาทเหมือนกับเผ่าของเจ้า"
Sub1_Dimael_2_1_40,"เรามีเรื่องที่ต้องคุยกัน"
Sub1_Dimael_2_1_41,"มันเป็นเรื่องที่สำคัญมาก"
Sub1_Dimael_2_1_42,"หุบปาก อย่าให้ข้าต้องพูดซ้ำสอง"
Sub1_Dimael_2_1_43,"ออกไปจาก Arrovina เดี๋ยวนี้!"
Sub1_Dimael_2_1_44,"เอลฟ์มืด ได้โปรดใจเย็นลงก่อน เราไม่ได้มาที่นี่เพื่อหาเรื่องใคร"
Sub1_Dimael_2_1_45,"เรามาเพื่อช่วย"
Sub1_Dimael_2_1_46,"หยุดเสแสร้งเป็นคนดีได้แล้ว ไสหัวกลับไปยัง Elidora ซะ!"
Sub1_Dimael_2_1_47,"หากยังจะขวางทางข้าไม่หยุดแบบนี้ ข้าจะฆ่าพวกเจ้าให้หมดทุกคน!"
Sub1_Dimael_2_1_48,"เจ้าลูกผสมเลือดไม่บริสุทธิ์"
Sub1_Dimael_2_2_1,"เจ้ากล้าพูดกับท่าน Lorraine แบบนั้นได้ยังไง"
Sub1_Dimael_2_2_2,"ฮึม พวกเจ้าพูดอะไรก็ไม่สามารถเปลี่ยนใจข้าได้หรอก"
Sub1_Dimael_2_2_3,"ข้าเบื่อที่จะฟังเรื่องไร้สาระของเจ้าแล้ว บางทีข้าควรจะฆ่าพวกเจ้าทั้งหมดให้จบๆ ไป"
Sub1_Dimael_2_2_4,"ได้โปรดใจเย็นลงก่อน เราไม่ใช่ศัตรูของเจ้า"
Sub1_Dimael_2_2_5,"หากเจ้าอยากจะคุย กลับบ้านไปคุยกับเผ่าของเจ้าสิ!"
Sub1_Dimael_2_2_6,"เจ้าจะเสียใจที่ยิงธนูใส่ข้า"
Sub1_Dimael_2_3_1,"แปลกแฮะ... ร่างกายของข้ารู้สึกเบาเหลือเกิน..."
Sub1_Dimael_2_3_2,"....?"
Sub1_Dimael_2_3_3,"......?!!!!"
Sub1_Dimael_2_3_4,"เดี๋ยว หยุดก่อน!"
Sub1_Dimael_2_3_5,"Lorraine คนแบบเขาไม่สมควรมีชีวิตอยู่"
Sub1_Dimael_2_3_6,"คนทรยศก็ยังเป็นคนทรยศวันยังค่ำ เราไม่ควรยอมรับเขา—"
Sub1_Dimael_2_3_7,"เจ้าหญิง Selene ท่านให้สัญญากับข้าแล้วว่าจะไม่มีปัญหากับพวกเขา"
Sub1_Dimael_2_3_8,"นี่ไม่ใช่เวลาที่จะมาสู้กัน ดูแขนของเขาสิ"
Sub1_Dimael_2_3_9,".....!"
Sub1_Dimael_3_1_1,"อะไรกันเนี่ย เจ้าบอกว่าเจ้ามีเลือดชนชั้นสูง เจ้าทำได้แค่นี้เองเหรอ"
Sub1_Dimael_3_1_2,"เจ้ามันน่าสมเพช"
Sub1_Dimael_3_1_3,"กรอด เจ้า!"
Sub1_Dimael_3_1_4,"พอได้แล้ว"
Sub1_Dimael_3_1_5,"เจ้า เจ้าไม่ควรทำให้ตัวเองเครียดมากไปกว่านี้"
Sub1_Dimael_3_1_6,"ฮึม อะไร อย่ามาสั่งข้า"
Sub1_Dimael_3_1_7,"เดี๋ยวนะ เจ้าคิดว่าเจ้าทำแบบนั้นได้ด้วยตัวเจ้าเองคนเดียวเหรอ"
Sub1_Dimael_3_1_8,"ลูกผสมอย่างพวกเจ้าไร้ประโยชน์สิ้นดี"
Sub1_Dimael_3_1_9,"งั้นก็ได้ แล้วเจ้าอยากจะโดนลูกผสมอัดจนน่วมมั้ยล่ะ"
Sub1_Dimael_3_1_10,"เจ้าทำอย่างที่พูดไม่ได้หรอก หากเจ้าไม่มีพลังเป็นของตัวเอง!"
Sub1_Dimael_3_1_11,"ฮึม เจ้าพวกเอลฟ์ดีแต่พูดใช่มั้ยล่ะ"
Sub1_Dimael_3_1_12,"เจ้าทำให้ข้าขำ พูดอะไรเพ้อเจ้อจริงๆ"
Sub1_Dimael_3_1_13,"ช่างน่าสมเพช!"
Sub1_Dimael_3_1_14,"อะไรกัน ยัยเด็กโง่!"
Sub1_Dimael_3_1_15,"แล้วอะไรล่ะ เจ้าคนหัวรุนแรงงี่เง่า!"
Sub1_Dimael_3_1_16,"......."
Sub1_Dimael_3_1_17,"พอได้แล้ว!"
Sub1_Dimael_3_1_18,".....!"
Sub1_Dimael_3_1_19,"เจ้าหญิง หยุดยั่วโมโหเขาเถอะ"
Sub1_Dimael_3_1_20,"ข้าขอโทษ Lorraine ข้าไร้มารยาทไปหน่อย"
Sub1_Dimael_3_1_21,"เอลฟ์มืด เจ้าพูดถูก เรามาบุกรุกอาณาเขตของเจ้าและข้าก็อยากจะขอโทษเจ้า"
Sub1_Dimael_3_1_22,"แต่ข้ามาเพราะมีเหตุจำเป็น ข้าได้ส่งจดหมายไปที่ Arrovina แต่ไม่ได้รับการตอบกลับเลย"
Sub1_Dimael_3_1_23,"ข้าไม่รู้ว่าเกิดอะไรขึ้นที่นี่..."
Sub1_Dimael_3_1_24,"...ฮึม"
Sub1_Dimael_3_1_25,"ข้าไม่อยากจะเชื่อเลยว่า Arrovina ที่แข็งแกร่งจะล่มสลายในพริบตาแบบนี้"
Sub1_Dimael_3_1_26,"ในการโจมตีวันนั้น มีผู้เสียชีวิตมากมายก่อนที่เราจะลงมือทำอะไรได้"
Sub1_Dimael_3_1_27,"หากนรกมีจริง สิ่งที่เกิดขึ้นที่นี่ถือได้ว่าเป็นนรกบนดิน"
Sub1_Dimael_3_1_28,"มีผู้รอดชีวิตคนอื่นๆ อีกมั้ย"
Sub1_Dimael_3_1_29,"ผู้คนที่รอดชีวิตได้อพยพไปยังป้อมปราการทมิฬแล้ว"
Sub1_Dimael_3_1_30,"ข้าอยู่ที่นี่เพื่อปกป้องผู้คนที่ถอยทัพ"
Sub1_Dimael_3_1_31,"นั่นคือเหตุผลว่าทำไมสถานที่แห่งนี้ถึงว่างเปล่า"
Sub1_Dimael_3_1_32,"ข้าดีใจที่คนของเจ้ารอดตาย"
Sub1_Dimael_3_1_33,"พวกเขารอดไปได้ แต่ข้าก็ยังไม่รู้ว่าครอบครัวของข้ายังมีชีวิตอยู่มั้ย"
Sub1_Dimael_3_1_34,"หากเจ้าพูดจบแล้ว ปล่อยข้าไปสิ"
Sub1_Dimael_3_1_35,"หากเจ้ากำลังจะไปที่ป้อมปราการ แสดงว่าเรากำลังจะไปทางเดียวกัน"
Sub1_Dimael_3_1_36,"ข้ามีเรื่องที่จะคุยกับเจ้าอีก ข้าหวังว่าเจ้าคงจะไม่รังเกียจที่จะร่วมเดินกับพวกเรา"
Sub1_Dimael_3_2_1,"ข้าได้แต่หวังว่าเรามาเร็วกว่านี้..."
Sub1_Dimael_3_2_2,"ข้าขอโทษ"
Sub1_Dimael_3_2_3,"อย่าพูดหากเจ้าไม่ได้หมายความแบบนั้นจริงๆ ข้าไม่ได้คาดหวังความช่วยเหลือจากโลกภายนอก"
Sub1_Dimael_3_2_4,"โดยเฉพาะจากพวกเอลฟ์"
Sub1_Dimael_3_2_5,"เจ้ามองหาพระแสงอะไร"
Sub1_Dimael_3_2_6,"ข้าไม่คิดว่าที่เผ่าอื่นๆ ไม่ได้ช่วยเจ้าเพราะพวกเขาไม่อยากจะช่วย แต่พวกเขาไม่มีความสามารถที่จะช่วยได้"
Sub1_Dimael_3_2_7,"ทั้งทวีปกำลังสั่นคลอน รวมถึง Elidora บ้านเกิดของข้าด้วย"
Sub1_Dimael_3_2_8,"สาธารณรัฐใน Galluah ใกล้จะล่มสลายเต็มทีและ Ogria ก็ถูกทำลายเช่นกัน"
Sub1_Dimael_3_2_9,"แล้วเจ้ามาที่ Arrovina ทำไมกัน ทำไมเจ้าไม่ไปช่วยที่อื่น"
Sub1_Dimael_3_2_10,"เจ้ารู้ดีอยู่แล้วว่าเผ่าของเจ้ากับเผ่าของข้าไม่ลงรอยกัน"
Sub1_Dimael_3_2_11,"เหมือนที่ข้าบอก เราไม่ได้มาต่อสู้"
Sub1_Dimael_3_2_12,"เจ้ารู้อะไรเกี่ยวกับสิ่งที่เกิดขึ้นเมื่อเร็วๆ นี้บ้าง"
Sub1_Dimael_3_2_13,"มีการจัดกองกำลังสำรวจขึ้น โดยมีนักรบแห่งดาบศักดิ์สิทธิ์เป็นผู้บัญชาการ เพื่อกำจัด Angmund"
Sub1_Dimael_3_2_14,"ข้าไม่สนใจสิ่งเกิดขึ้นนอกประเทศของข้า"
Sub1_Dimael_3_2_15,"เจ้าลูกผสมเห็นแก่ตัว"
Sub1_Dimael_3_2_16,"เรากำลังกรุยเปิดเส้นทางผ่านฝูงสัตว์ประหลาดที่เต็มไปทั่วทั้งทวีป"
Sub1_Dimael_3_2_17,"เพื่อให้ Lorraine สามารถมาเข้าร่วมการสำรวจได้"
Sub1_Dimael_3_2_18,"หนทางเดียวที่สามารถไปถึงจุดหมายของนางได้คือผ่านทาง Arrovina"
Sub1_Dimael_3_2_19,"เราไม่มีทางข้าม Galluah ไปเลยได้ในตอนนี้"
Sub1_Dimael_3_2_20,"เออ เจ้าหญิงเอลฟ์นั่นปากมอมจริงๆ"
Sub1_Dimael_3_2_21,"ฮึม นั่นเป็นเพราะว่าข้าต้องคุยกับเจ้าไง"
Sub1_Dimael_3_2_22,"หยุดนะ! พอได้แล้ว!"
Sub1_Dimael_3_2_23,"เอลฟ์มืด ข้าส่งจดหมายไปที่ Arrovina หลายครั้งก่อนเรามา"
Sub1_Dimael_3_2_24,"เพื่อของความช่วยเหลือจากเจ้าในการสร้างแนวป้องกันเพื่อต่อต้านการบุกรุกของสัตว์ประหลาด"
Sub1_Dimael_3_2_25,"และพวกเขาก็ไม่ตอบกลับมา"
Sub1_Dimael_3_2_26,"ข้าไม่อยากจะเชื่อเลยว่า Arrovina ล่มสลายเร็วเพียงนี้"
Sub1_Dimael_3_2_27,"พวกสัตว์ประหลาดน่าจะคิดว่า Arrovina เป็นเมืองที่เข้ายึดง่าย"
Sub1_Dimael_3_2_28,"การไม่มีพันธมิตรทำให้พวกมันคิดว่าเจ้าเป็นเป้าหมายที่ง่ายดาย"
Sub1_Dimael_3_2_29,"หรือมันเข้ามายึดเมืองนี้เพราะมันต้องการจะใช้พลังความมืดของเอลฟ์มืด"
Sub1_Dimael_3_2_30,"ฮึม ข้าไม่จำเป็นต้องให้เจ้าช่วย"
Sub1_Dimael_3_2_31,"หากไม่เป็นเพราะการบุกโจมตีครั้งนั้น เราก็คงไม่พ่ายแพ้เร็วขนาดนี้หรอก"
Sub1_Dimael_3_2_32,"ข้าจะแก้แค้นกลับให้สาสม"
Sub1_Dimael_3_2_33,"ฮึม เจ้าควรจัดการกับสิ่งเลวร้ายบนตัวเจ้าก่อนนะ"
Sub1_Dimael_3_2_34,"สิ่งที่เจ้าพูดถึงมันคืออะไรกัน"
Sub1_Dimael_3_2_35,"...!"
Sub1_Dimael_3_2_36,"ข้าอยากจะทะเลาะกับเจ้าต่อนะ แต่ข้ามีธุระที่ต้องทำ"
Sub1_Dimael_3_3_1,"สัตว์ประหลาดโสโครกพวกนั้นยังเหยียบย่ำ Arrovina อยู่"
Sub1_Dimael_3_3_2,"เจ้า... ข้าไม่คิดว่าเจ้ารู้ตัวว่าร่างกายเจ้าเป็นอย่างไรนะ"
Sub1_Dimael_3_3_3,"เจ้าไม่รู้สึกว่าเจ้าถูกดึงดูดไปหาบางสิ่งเมื่อเจ้าใช้พลังเหรอ เจ้าไม่รู้สึกแข็งแรงกว่าเดิมเหรอ"
Sub1_Dimael_3_3_4,"อืม... ใช่"
Sub1_Dimael_3_3_5,"นับแต่นี้ไป เจ้าไม่ควร—ต่อสู้—อย่างเด็ดขาด"
Sub1_Dimael_3_3_6,"ว่าไงนะ ทำไมจู่ๆ เจ้ามาบอกข้าแบบนี้"
Sub1_Dimael_3_3_7,"พลังที่เจ้าใช้มีต้นกำเนิดมาจากเมล็ดพันธุ์ปีศาจ!"
Sub1_Dimael_3_3_8,"มันเป็นมวลสารแห่งปีศาจที่ไร้รูปร่าง"
Sub1_Dimael_3_3_9,"ซึ่งเกิดขึ้นยากมาก ในสภาพแวดล้อมที่ไร้สสารเท่านั้น"
Sub1_Dimael_3_3_10,"ข้าเคยเห็นเหยื่ออีกคนเมื่อนานมาแล้ว"
Sub1_Dimael_3_3_11,"เจ้ากำลังจะบอกอะไรกับข้ากันแน่"
Sub1_Dimael_3_3_12,"แขนขวาของเจ้าถูกเมล็ดพันธุ์ปีศาจกัดกิน"
Sub1_Dimael_3_3_13,"อย่าคิดแม้แต่จะใช้พลังนั้นอีกครั้งเชียวนะ"
Sub1_Dimael_3_3_14,"เจ้าจะรู้สึกอยากตายแทนที่จะทนทุกข์ทรมานจากความเจ็บปวดแสนสาหัส"
Sub1_Dimael_3_3_15,"อธิบายให้ข้าฟังเดี๋ยวนี้!"
Sub1_Dimael_3_3_16,"ระวังคำพูดของเจ้าหน่อยหากจะพูดกับท่าน Lorraine!"
Sub1_Dimael_3_3_17,"ข้าไม่รู้ว่าใครทำแบบนี้กับเจ้า"
Sub1_Dimael_3_3_18,"แต่มันอันตรายมากเลย"
Sub1_Dimael_3_3_19,"เมล็ดพันธุ์ปีศาจจะค่อยๆ แพร่กระจายไปทั่วและยึดร่างกายของเจ้าในที่สุด"
Sub1_Dimael_3_3_20,"พูดอีกอย่างก็คือเจ้าเป็นโฮสต์ของมัน"
Sub1_Dimael_3_3_21,".....!"
Sub1_Dimael_3_3_22,"เจ้าชั่วนั่น เจ้าชั่วนั่นเป็นคนทำแบบนี้กับข้า!"
Sub1_Dimael_3_3_23,"โธ่เว้ย! ข้าจะตัดแขนข้างนี้ออกซะ!"
Sub1_Dimael_3_3_24,"มันจะซ่อนตัวจากโฮสต์"
Sub1_Dimael_3_3_25,"และยิ่งเจ้าพยายามกำจัดมันมากเท่าไหร่ มันก็จะยิ่งฝังลึกลงไปเท่านั้น"
Sub1_Dimael_3_3_26,"มันจะหายตัวไปทุกครั้งที่มีอันตราย และสร้างความหายนะในร่างกายของเจ้า"
Sub1_Dimael_3_3_27,"ข้าเคยได้ยินเกี่ยวกับมัน แต่นี่เป็นครั้งแรกที่ข้าได้เห็นมันกับตา"
Sub1_Dimael_3_3_28,"เท่าที่ข้ารู้ คนทั่วไปไม่สามารถทนมันได้เลยสักคน"
Sub1_Dimael_3_3_29,"เมล็ดพันธุ์ปีศาจเหล่านี้เติบโตในความมืดต่างจากพืชทั่วไป"
Sub1_Dimael_3_3_30,"เอลฟ์มืดละทิ้งแสงสว่างเพื่อเปิดรับพลังแห่งความมืด ร่างกายของเอลฟ์มืดจึงเป็นโฮสต์ที่สมบูรณ์แบบสำหรับเมล็ดพันธุ์"
Sub1_Dimael_3_3_31,"บ้าที่สุด—บ้าที่สุด!"
Sub1_Dimael_3_3_32,"ยิ่งเมล็ดพันธุ์เติบโตมากขึ้นเท่าไหร่ มันจะยิ่งมีอิทธิพลมากขึ้นภายในร่างกายของโฮสต์"
Sub1_Dimael_3_3_33,"เจ้าจะรู้สึกทรงพลังอย่างไม่น่าเชื่อเหมือนเมื่อครู่"
Sub1_Dimael_3_3_34,"แต่พลังนั่นมาจากพลังงานของเจ้าเอง"
Sub1_Dimael_3_3_35,"ซึ่งเมล็ดพันธุ์จะนำไปใช้เลี้ยงตัวมันเอง"
Sub1_Dimael_3_3_36,"....."
Sub1_Dimael_3_3_37,"ยิ่งเจ้าออกแรงมากเท่าไหร่ เมล็ดพันธุ์ก็จะเติบโตเร็วขึ้นเท่านั้น"
Sub1_Dimael_3_3_38,"จะเกิดอะไรขึ้นหากข้าปล่อยเมล็ดพันธุ์ทิ้งไว้ มันจะทำให้ข้าตายไหม"
Sub1_Dimael_3_3_39,"รากของมันจะเข้ายึดหัวใจของเจ้าและเมื่อมันฝังตัวเองในนั้น"
Sub1_Dimael_3_3_40,"มันจะกลืนกินเจ้าและสร้างดอกไม้ออกมา"
Sub1_Dimael_3_3_41,"และดอกไม้นั่นคือตัวปัญหาของจริง"
Sub1_Dimael_3_3_42,"เมื่อดอกไม้ผลิบาน มันจะสร้างพายุหมุนที่ทรงพลังพอที่จะกลืนกินทั้งทวีปได้"
Sub1_Dimael_3_3_43,"แย่ไปกว่านั้น เมล็ดพันธุ์นี้แพร่พันธุ์เก่งมาก"
Sub1_Dimael_3_3_44,"เมื่อมันโตเต็มที่ มันจะสามารถมีชีวิตอยู่ได้โดยไม่ต้องการโฮสต์และแพร่กระจายเมล็ดของมันไปทุกที่ที่มันไปถึง"
Sub1_Dimael_3_3_45,"พูดง่ายๆ คือ เจ้าอาจจะกลายเป็นปัญหาใหญ่ในการกำจัด Angmund"
Sub1_Dimael_3_3_46,"เจ้าชั่วนั่น ข้าไม่อยากจะเชื่อเลยว่ามันทำแบบนี้กับข้า!"
Sub1_Dimael_3_3_47,"แต่ก็นะ เจ้าอาจจะตายก่อนที่เมล็ดจะผลิดอกก็ได้"
Sub1_Dimael_3_3_48,"ว่ากันว่าไม่เคยมีใครรอดชีวิตจากความเจ็บปวดที่เกิดจากการเติบโตของเมล็ด"
