KEY,Portuguese
LOADING_TEXT_HERO_INTRO_TITLE8,Xamã do Relâmpago\nKaulah
LOADING_TEXT_HERO_INTRO_COMMENT8,"Ugh. Não morrerei aqui!\nNão abandono minha tribo!\nEspiritos, tragam-me poder!"
LOADING_TEXT_HERO_INTRO_TITLE9,Demônio Sedutor\nEpis
LOADING_TEXT_HERO_INTRO_COMMENT9,Hehe. Você parece tão delicioso!\nNão posso esperar para cortar você em pedaços.
LOADING_TEXT_HERO_INTRO_TITLE10,Flecha Corta-vento\nSelene
LOADING_TEXT_HERO_INTRO_COMMENT10,Saque sua espada.\nSomos os Elfos da Floresta.\nNão somos tão covardes para atirar em alguém desarmado.
LOADING_TEXT_HERO_INTRO_TITLE11,Bruxa Caída\nMaria
LOADING_TEXT_HERO_INTRO_TITLE12,Imperatriz Pirata Maldita\nMiruru
LOADING_TEXT_HERO_INTRO_TITLE13,Grande Erudita Elidoran\nLorraine
LOADING_TEXT_HERO_INTRO_TITLE14,Domadora Valente\nMaya
LOADING_TEXT_HERO_INTRO_TITLE15,Cavaleiro da Defesa Férrea\nClause
LOADING_TEXT_HERO_INTRO_COMMENT15,"Tudo bem, Kasel. Eu protegerei todos vocês!"
LOADING_TEXT_HERO_INTRO_TITLE16,Guia Espiritual\nRephy
LOADING_TEXT_HERO_INTRO_TITLE17,Caçador da Sombra\nDimael
LOADING_TEXT_HERO_INTRO_TITLE18,Relâmpago\nReina
LOADING_TEXT_HERO_INTRO_TITLE19,Feiticeiro do Dragão de Gelo\nPavel
LOADING_TEXT_HERO_INTRO_TITLE20,Fortaleza de Aço\nDemia
LOADING_TEXT_HERO_INTRO_TITLE21,Lutadora de Vento\nNaila
LOADING_TEXT_HERO_INTRO_TITLE22,Atiradora da Nevasca\nRodina
LOADING_TEXT_HERO_INTRO_TITLE23,Chama do Diabo\nMorrah
LOADING_TEXT_HERO_INTRO_TITLE24,Rufião Sagrado\nBaudouin
LOADING_TEXT_HERO_INTRO_TITLE25,Cadáver do Alabastro\nJane
LOADING_TEXT_HERO_INTRO_TITLE26,Princesa Violeta\nAisha
LOADING_TEXT_HERO_INTRO_TITLE27,Escriba Eterno\nLeo
LOADING_TEXT_HERO_INTRO_TITLE28,Lâmina Esvoaçante\nFluss
LOADING_TEXT_HERO_INTRO_TITLE29,Criança do Luar\nLuna
LOADING_TEXT_HERO_INTRO_TITLE30,Sacerdotisa da Água\nLaias
LOADING_TEXT_HERO_INTRO_TITLE31,Flecha do Arco\nda Pureza
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY1,Feiticeira do Purgatório
LOADING_TEXT_HERO_INTRO_TITLE3_TEMPORARILY2,Cleo
LOADING_TEXT_HERO_INTRO_TITLE32,Realeza de Sangue Vermelho\nLewisia
LOADING_TEXT_HERO_INTRO_TITLE33,"O Cutelo das Dimensões,\nNyx"
LOADING_TEXT_HERO_INTRO_TITLE34,Tecnomaga Real\nAnnette
LOADING_TEXT_HERO_INTRO_TITLE35,Lobo Prateado de Batalha\nMitra
LOADING_TEXT_HERO_INTRO_TITLE36,Julgamento de Lua\nRicardo
LOADING_TEXT_HERO_INTRO_TITLE37,Lâmina do Silêncio\nTanya
LOADING_TEXT_HERO_INTRO_TITLE38,"O Sangue Amaldiçoado,\nEzekiel"
LOADING_TEXT_HERO_INTRO_TITLE39,Ventos da Tentação\nCassandra
LOADING_TEXT_HERO_INTRO_TITLE40,Cavaleiro da Lealdade\nLeo
LOADING_TEXT_HERO_INTRO_TITLE41,A Perigosa Médic\nMediana
LOADING_TEXT_HERO_INTRO_TITLE42,Relojoeiro da Vida Eterna\nOddy
LOADING_TEXT_HERO_INTRO_TITLE43,Devoradora de Demônios\nViska
LOADING_TEXT_HERO_INTRO_TITLE44,Donzela de Aço\nPriscilla
LOADING_TEXT_HERO_INTRO_TITLE45,Caçadora de Dragões\nYanne
LOADING_TEXT_HERO_INTRO_TITLE46,Príncipe das Tempestades de Areia\nZafir
LOADING_TEXT_HERO_INTRO_TITLE47,Costureira Misteriosa\nYuria
LOADING_TEXT_HERO_INTRO_TITLE48,Mensageira Amável\nRehartna 
LOADING_TEXT_HERO_INTRO_TITLE49,"Desbravadora do Destino,\nOphelia"
LOADING_TEXT_HERO_INTRO_TITLE50,"Mercador de Veneno,\nRequina"
LOADING_TEXT_HERO_INTRO_TITLE51,Guardiã do Sol\nAselica
LOADING_TEXT_HERO_INTRO_TITLE52,A Bala da Punição\nCrow
LOADING_TEXT_HERO_INTRO_TITLE53,A Hospedeira de Maldições\nShamilla
LOADING_TEXT_HERO_INTRO_TITLE54,Adorável Espírito Maligno\nLavril
LOADING_TEXT_HERO_INTRO_TITLE55,"Sombra do Abismo,\nSeria"
LOADING_TEXT_HERO_INTRO_TITLE56,Sede Eterna\nErze
LOADING_TEXT_HERO_INTRO_TITLE57,Filha da Tormenta e do Mar\nLilia
LOADING_TEXT_HERO_INTRO_TITLE58,Dançarina do Oásis\nLaudia
LOADING_TEXT_HERO_INTRO_TITLE59,Santo das Bênçãos\nLucias
LOADING_TEXT_HERO_INTRO_TITLE60,Inquisidora de Sangue e Ferro\nChrisha
LOADING_TEXT_HERO_INTRO_TITLE61,Arrogância Obsidiana\nNeraxis
LOADING_TEXT_HERO_INTRO_TITLE62,Fé de Prata\nScarlet
LOADING_TEXT_HERO_INTRO_TITLE63,O Furacão Azul\nSonia
LOADING_TEXT_HERO_INTRO_TITLE64,Imperatriz da Luz\nArtemia
LOADING_TEXT_HERO_INTRO_TITLE65,Serva do Azul\nMirianne
LOADING_TEXT_HERO_INTRO_TITLE66,Ária da Fantasia\nShea
LOADING_TEXT_HERO_INTRO_TITLE67,A Epítome da Tecnomagia Ancestral\nKara
LOADING_TEXT_HERO_INTRO_TITLE68,Olhos Devoradores da Escuridão\nNia
LOADING_TEXT_HERO_INTRO_TITLE69,O Apostador Ilusório\nEsker
LOADING_TEXT_HERO_INTRO_TITLE70,Vento Rubro da Justiça\nCecilia
LOADING_TEXT_HERO_INTRO_TITLE71,Felina do Cristal Escarlate\nKirze
LOADING_TEXT_HERO_INTRO_TITLE72,A Chama da Loucura\nPansirone
LOADING_TEXT_HERO_INTRO_TITLE73,Tipo 0\nChase
LOADING_TEXT_HERO_INTRO_TITLE74,A Lâmina da Cobiça\nKibera
LOADING_TEXT_HERO_INTRO_TITLE75,O Sábio do Lago\nDakaris
LOADING_TEXT_HERO_INTRO_TITLE78,Espada Destrutiva\nBernheim
LOADING_TEXT_HERO_INTRO_TITLE87,Escudo do Império\nGlenwys
LOADING_TEXT_HERO_INTRO_TITLE90,Garota Sonhadora\nMay
LOADING_TEXT_HERO_INTRO_TITLE91,Fera da Arena\nGladi
LOADING_TEXT_HERO_INTRO_TITLE92,O Olho do Discernimento\nVeronica
LOADING_TEXT_HERO_INTRO_TITLE93,O Leal Guardião do Portão\nLoman
LOADING_TEXT_HERO_INTRO_TITLE94,A Chef dos Heróis\nJuno
LOADING_TEXT_HERO_INTRO_TITLE95,Guarda Chefe da Crueldade\nNicky
LOADING_TEXT_HERO_INTRO_TITLE96,Vento da Pureza\nDosarta
LOADING_TEXT_HERO_INTRO_TITLE97,Instrutora de Artilharia\nHanus
LOADING_TEXT_HERO_INTRO_TITLE98,O Rei-Deus da Imortalidade\nCain
LOADING_TEXT_TIP_1,A energia é recuperada periodicamente ao longo do tempo.
LOADING_TEXT_TIP_2,Você pode coletar Rubis para limpar cada área de batalha pela primeira vez.
LOADING_TEXT_TIP_3,3 chaves de calabouço são reabastecidas por dia.
LOADING_TEXT_TIP_4,Você pode obter XP de equipe ao comprar e atualizar heróis e ao travar batalhas.
LOADING_TEXT_TIP_5,"O desempenho e o valor de equipamento aumentam à medida que o grau muda de comum para incomum, raro, heroico e lendário."
LOADING_TEXT_TIP_6,O desempenho e o valor de equipamento aumentam com mais estrelas.
LOADING_TEXT_TIP_7,"Se triturar equipamentos, você pode obter pó mágico, que pode ser usado para realçar suas opções de equipamentos."
LOADING_TEXT_TIP_8,"Se você tiver dois ou mais do mesmo equipamento, tente despertar o equipamento para aumentar a classificação de estrelas."
LOADING_TEXT_TIP_9,O nível máximo de atualização de um item é determinado por sua classificação.
LOADING_TEXT_TIP_10,"Se você melhorar suas opções de equipamento, cada valor aumentará."
LOADING_TEXT_TIP_11,Armas únicas podem ser realçadas tão alto quanto o nível do herói.
LOADING_TEXT_TIP_12,"Uma vez que você abrir a Sala das Provações, permanecerá aberto até você concluir."
LOADING_TEXT_TIP_13,A melhor maneira de obter grimórios é concluindo o Calabouço.
LOADING_TEXT_TIP_14,As 3 Chaves dos Cofres da Realeza Ancestral são reabastecidas uma vez por dia.
LOADING_TEXT_TIP_15,Você pode saquear um monte de ouro do Cofre da Realeza Ancestral.
LOADING_TEXT_TIP_16,Você pode alterar as opções de batalha nas Configurações do Jogo no menu Variados.
LOADING_TEXT_BROADCAST_WAITING,Preparando a Transmissão.\nFique no aguardo!
LOADING_TEXT_HERO_CONTENT_LEVELUP,Seu nível sobe quando você conclui fases e\nganha XP. Mas lembre-se: você não pode\nadquirir recompensas se não conseguir finalizar as fases.
LOADING_TEXT_HERO_CONTENT_SKILL,Todos os heróis de King's Raid podem aprender quatro poderes.
LOADING_TEXT_HERO_CONTENT_SKILL2,Você pode usar poderes ativos\nao consumir pontos de mana.
LOADING_TEXT_HERO_CONTENT_SKILL4,"poderes passivos têm efeitos permanentes durante a batalha,"
LOADING_TEXT_HERO_AWAKENING2,As mudanças de vestuário e os atributos aumentam\nnitidamente! Você pode Despertar até ★ 5!
LOADING_TEXT_HERO_EQUIP_ENHANCE,"Realce equipamentos usando outros equipamentos como material! \nPode ser realçado até Nv. 3 (Comum), Nv. 5 (incomum), Nv. 10 (Raras),\nNv. 15 (Heroico), Nv. 20 (Lendário)."
LOADING_TEXT_HERO_SKILL,"Você pode aumentar os níveis de poderes dos heróis ao consumir ouro a qualquer momento.\nMas os níveis de poder não podem exceder o nível do herói (nível máximo: 100).\nPor isso, não deixe de aumentar os niveis de perícia enquanto os heróis sobem de nível!"
LOADING_TEXT_DIFFICULTY,"Cada área de batalha no Mapa Mundial tem três níveis de dificuldade: Fácil, Normal e Difícil."
NONBATTLE_COMMON_LOADING_TIP_1,"Aumente o nível da equipe obtendo e despertando heróis,\ngastando Vigor, concluindo missões e conquistas, entre outros."
NONBATTLE_COMMON_LOADING_TIP_2,Obtenha fragmentos necessários para despertar na Masmorra Superior.
NONBATTLE_COMMON_LOADING_TIP_3,Equipamentos Únicos contêm poderes exclusivos dos heróis.\nFortaleça seus heróis através das Armas e Tesouros Únicos!
NONBATTLE_COMMON_LOADING_TIP_4,Obtenha diversos prêmios através das Missões de Cenário.
NONBATTLE_COMMON_LOADING_TIP_5,"Inscreva-se numa guilda para participar de Incursões, Triunfos da Guilda, Batalhas de Guilda,\nentre outros, além de receber diversos benefícios como membro."
NONBATTLE_COMMON_LOADING_TIP_6,Quer se tornar mais forte?\nMelhore e desperte os equipamentos para maximizar seus poderes.
NONBATTLE_COMMON_LOADING_TIP_7,Suba a Torre do Desafio!\nObtenha materiais para produzir Artefatos.
NONBATTLE_COMMON_LOADING_TIP_8,Obtenha Fragmentos de Memória no Labirinto Real Subterrâneo.\nTente agora mesmo para obter Tesouros Únicos.
NONBATTLE_COMMON_LOADING_TIP_9,Participe de Incursões para obter equipamentos lendários!\nSão diversos equipamentos que fortalecem.
NONBATTLE_COMMON_LOADING_TIP_10,Precisa de Essências para transcender?\nConclua a Torre das Provações!
NONBATTLE_COMMON_LOADING_TIP_11,Obtenha novos heróis na Pousada dos Heróis.\nAumente a afinidade com os heróis que lá visitam!
NONBATTLE_COMMON_LOADING_TIP_12,"Desafie o Chefe de Mundo com deck de 8 heróis e, receba prêmios de acordo com o ranking!"
NONBATTLE_COMMON_LOADING_TIP_13,Existem equipamentos com espaço para Runas.\nReforce o poder que o herói precisa através das Runas!
NONBATTLE_COMMON_LOADING_TIP_14,"Receba 3 estrelas ao concluir um capítulo com todos os heróis vivos,\n2 estrelas se um herói morrer e 1 estrela se dois ou mais heróis morrerem."
NONBATTLE_COMMON_LOADING_TIP_15,"Confira a classificação na Arena, no Chefe de Mundo\ne no Triunfo da Guilda no Salão dos Recordes."
CHAPTER1_COMMON_LOADING_STORY_1,Kasel e Frey partem em busca de Clause que partiu numa expedição.
CHAPTER2_COMMON_LOADING_STORY_1,Kasel é o dono da Espada Sagrada. Um fardo que ele deve carregar.
CHAPTER3_COMMON_LOADING_STORY_1,Kasel e seus amigos deparam com dúvidas e desconfiança. Um obstáculo que eles têm de superar.
CHAPTER4_COMMON_LOADING_STORY_1,Kasel e seus amigos encaram o seu interior. Uma escuridão que ele queria esconder.
CHAPTER5_COMMON_LOADING_STORY_1,A determinação de Kasel e de seus amigos acaba se tornando desespero.
CHAPTER6_COMMON_LOADING_STORY_1,"Kasel e seus amigos evoluem de novo, desta vez neste deserto misterioso."
CHAPTER7_COMMON_LOADING_STORY_1,A dor e a tristeza perdidas. Kasel se torna incapaz perante a situação que enfrenta.
CHAPTER8_COMMON_LOADING_STORY_1,É preciso forte determinação para tomar uma ação como dono da Espada Sagrada... e...
CHAPTER9_COMMON_LOADING_STORY_1,"Para proteger o sorriso das pessoas que ele tanto ama, Kasel..."
ORDEAL_COMMON_LOADING_TIP_1,Vença a luta contra a escuridão interior!
ORDEAL_COMMON_LOADING_TIP_2,Vença a batalha na Sala das Provações e desperte o herói na Sala de Purificação.
ROYALDUNGEON_LOADING_TIP_1,Utilize Impulsionador de Ouro ao lutar no Antigo Cofre Real!
ROYALDUNGEON_LOADING_TIP_2,É possível obter uma grande quantidade de Ouro no Cofre Real.\nTente alcançar andares mais altos para conseguir mais Ouro!
ROYALDUNGEON_LOADING_STORY_1,"Loman vigia este local sozinho.\nTodos os dias, ele faz esculturas de madeira."
ROYALDUNGEON_LOADING_STORY_2,Somente a pessoa mais honesta e respeitada de Orvel é capaz de vigiar o Cofre Real.
ROYALDUNGEON_LOADING_STORY_3,"É uma das fontes de riqueza da Família Real de Orvel,\nmas também motivo de ameaças ao Reino."
ROYALDUNGEON_LOADING_STORY_4,Ninguém sabe ao certo quem deixou tanta riqueza acumulada aqui.\nHá somente diversas especulações.
PRISON_COMMON_LOADING_TIP_1,É preciso saber as características de cada área para vencer.\nVerifique as características dos monstros.
PRISON_COMMON_LOADING_TIP_2,Melhorar os atributos das habilidades é fundamental para fortalecer o herói!
PRISON_COMMON_LOADING_TIP_3,Fortaleça as habilidades dos heróis\nusando Grimórios obtidos no Calabouço.
PRISON_COMMON_LOADING_STORY_1,Tente perguntar a Nicky\ncomo os prisioneiros ficam calmos no calabouço.
PRISON_COMMON_LOADING_STORY_2,"A arma de Nicky, a Clava da Reabilitação, desempenhou,\num papel importante na pacificação do calabouço."
PRISON_COMMON_LOADING_STORY_3,Se cometeu um delito tão grande a ponto de entrar neste calabouço\né melhor desistir de sair com vida.
CONQUEST_COMMON_LOADING_TIP_1,Só é possível entrar na Batalha do Triunfo de cada capítulo 3 vezes ao dia.
CONQUEST_COMMON_LOADING_TIP_2,Não se esqueça da Batalha do Triunfo se quiser aumentar o nível do seu herói!
HIDEOUT_COMMON_LOADING_TIP_1,Só é possível entrar na Masmorra Superior de cada capítulo 3 vezes ao dia.
HIDEOUT_COMMON_LOADING_TIP_2,Utilize Impulsionador de Espólios caso precise de mais fragmentos.
HIDEOUT_COMMON_LOADING_TIP_3,"Os Fragmentos e as Essências são usadas para despertar e transcender, respectivamente.\nJunte os materiais necessários com regularidade!"
CHALLENGETOWER_COMMON_LOADING_TIP_1,A Torre do Desafio reinicia todo 1º dia do mês. Não se esqueça!!
CHALLENGETOWER_COMMON_LOADING_TIP_2,Um Cubo do Desafio é recarregado a cada 2 horas.\nObtenha Pedaços de Artefato nas batalhas.
CHALLENGETOWER_COMMON_LOADING_TIP_3,Utilize o Impulsionador de Espólios para obter mais Fragmentos de Artefato.
CHALLENGETOWER_COMMON_LOADING_TIP_4,Restaure um Artefato ao acumular 1.000 Pedaços de Artefato!\nVocê pode obter um bom Artefato.
CHALLENGETOWER_LOADING_TIP_66F_1,O Golem Mágico Ancestral deixa seus inimigos em contínuo\nestado de choque e é resistente a ataques mágicos.\nUse Imunidade a Efeitos de Status e heróis com ataques de longo alcance.
CHALLENGETOWER_LOADING_TIP_67F_1,Muitos soldados-esqueleto são invocados periodicamente através do Totem dos Esqueletos.\nUtilize heróis com habilidades de ataque de amplo alcance.
CHALLENGETOWER_LOADING_TIP_68F_1,Mantícora usa periodicamente habilidades que causam elevado dano a heróis próximos.\nUtilize habilidades que anulam danos.
CHALLENGETOWER_LOADING_TIP_69F_1,A Estátua de Cabeça de Dragão atira periodicamente projéteis\nque causam morte instantânea em inimigos na linha de frente.\nUtilize habilidades que anulam danos ou habilidades de movimento.
CHALLENGETOWER_LOADING_TIP_72F_1,"Ao criar imunidade a Efeitos de Status, não sofrerá dano\nao receber ataque do Gau, o Bárbaro das Terras Gélidas."
CHALLENGETOWER_LOADING_TIP_73F_1,A Harpia Rainha utiliza periodicamente uma habilidade\nque causa morte instantânea em heróis próximos.\nUtilize habilidades que anulam danos.
CHALLENGETOWER_LOADING_TIP_74F_1,As lavas invocadas pelo Golem de Lava Flamejante\ncausam grande dano se acumularem a barra de energia.\nUtilize heróis com habilidades de ataque a ampla área para eliminá-los rapidamente. heróis com habilidades de ataque a ampla área para eliminá-los rapidamente.
CHALLENGETOWER_LOADING_TIP_75F_1,"Após determinado tempo, Infira voa pelos ares e constantemente causa grande dano de área.\nUtilize efeitos de status para enfraquecê-lo."
CHALLENGETOWER_LOADING_TIP_76F_1,Crow faz uso contínuo de fortes habilidades.\nUtilize efeitos de status para impedir que ele use habilidades.
CHALLENGETOWER_LOADING_TIP_77F_1,"O Candeeiro do Inferno causa grande dano contínuo em inimigos próximos\ne ao receber efeito de status um determinado número de vezes,\ncria imunidade a efeito de status por um periodo de tempo."
CHALLENGETOWER_LOADING_TIP_78F_1,A habilidade de Mirianne ataca o adversário com a defesa mágica mais baixa.\nProteja o herói escolhido como alvo durante a batalha.
CHALLENGETOWER_LOADING_TIP_79F_1,"O Capitão Defensor do Exército Imperial possui uma defesa elevada e não ataca,\nporém se enfurece ao receber ataques críticos contínuos."
CHALLENGETOWER_LOADING_TIP_80F_1,"Quanto mais Força do Cristal Lucikiel absorver, mais forte ele se torna.\nUtilize fortes efeitos de status para impedir que ele absorva essa força."
CHALLENGETOWER_LOADING_TIP_80F_2,Lucikiel possui alta recuperação de PV.\nUtilize efeitos de redução de taxa de cura.
CHALLENGETOWER_LOADING_STORY_1,"Dosarta está sempre treinando para fazer bons Artefatos para as pessoas.\nPor isso, ela quebrou muitos fragmentos de artefato..."
CHALLENGETOWER_LOADING_STORY_2,A família real dos elfos possui membros que vigiam a Torre do Desafio de geração em geração.
CHALLENGETOWER_LOADING_STORY_3,"Como é preciso vigiar a Torre sozinho por um período muito longo do ponto de vista humano,\npensa-se em expedir duas ou três pessoas da próxima vez."
CHALLENGETOWER_LOADING_STORY_4,"Selene costuma visitar a Torre do Desafio com frequência para encontrar sua irmã, Dosarta."
CHALLENGETOWER_LOADING_STORY_5,Ninguém sabe por que essa torre se chama Torre do Desafio.\nEla é chamada assim desde sempre.
ORDEALTOWER_COMMON_LOADING_TIP_1,Fique atento! A escuridão dos heróis na Sala de Provação são muito fortes.
ORDEALTOWER_COMMON_LOADING_TIP_2,É possível fazer uma Pedra do Infinito com Fragmentos do Infinito.
ORDEALTOWER_COMMON_LOADING_TIP_3,A Torre das Provações é reiniciada toda segunda-feira.
ORDEALTOWER_COMMON_LOADING_STORY_1,A verdade é que todos gostariam de olhar por baixo do capuz de Hillia.
ORDEALTOWER_COMMON_LOADING_STORY_2,Somente aquele que vencer a luta interior é digno de receber a verdadeira força.
ORDEALTOWER_COMMON_LOADING_STORY_3,"O interior próprio tem ora imagem de luz, ora imagem de escuridão."
ORDEALTOWER_COMMON_LOADING_STORY_4,"Quando o herói encontra seu caminho lutando contra si mesmo,\nsua força atinge um novo patamar."
DRAGONRAID_COMMON_LOADING_TIP_1,Obtenha equipamentos lendários nas Batalhas de Incursão.
