KEY,German
E1_Pancironne_2_5_15,"Ich glaube, du hast eine weitaus bessere Vorstellung davon, was sie tun werden, wenn du nicht mit ihnen zusammenarbeitest."
E1_Pancironne_2_5_16,"Nein, ich habe absolut keine Ahnung!"
E1_Pancironne_2_5_17,Keine Ahnung!
E1_Pancironne_2_5_18,"Du wirst gezwungen sein, Teil eines Auftrags zu sein, unabhängig davon, was du zu sagen hast."
E1_Pancironne_2_5_19,"Ugh, das wäre wirklich nicht mein Ding."
E1_Pancironne_2_5_20,"Im schlimmsten Fall werden sie möglicherweise versuchen, den unkontrollierbaren Soldaten zu entfernen."
E1_Pancironne_2_5_21,Sollen sie doch!
E1_Pancironne_2_5_22,"Aber ich würde nicht wollen, dass das passiert."
E1_Pancironne_2_5_23,"Weißt du, ich kümmere mich gut um talentierte Leute."
E1_Pancironne_2_5_24,Umso mehr um Menschen wie dich.
E1_Pancironne_2_5_25,Auch wenn dir etwas Charakter fehlt.
E1_Pancironne_2_5_26,Mensch!! Bist du nervig!
E1_Pancironne_2_5_27,"Außerdem glaube ich nicht, dass eine Hinrichtung etwas wäre, was die Armeeführung auch wollen würde."
E1_Pancironne_2_5_28,"Warum sollten sie einen Verlust erleiden wollen, wenn sie dich auf so viele Wegen gebrauchen können?"
E1_Pancironne_2_5_29,Wovon redest du?
E1_Pancironne_2_5_30,"Was ich damit meine ist, dass die Armee die Dinge wieder so machen könnte, wie sie waren, bevor du sie getroffen hast."
E1_Pancironne_2_5_31,"Jene Zeit, als du, und nur du, an diesem schrecklichen Ort überlebt hast."
E1_Pancironne_2_5_32,"Egal wie oft oder wie viele Jahre es dauert, sie werden vor nichts zurückschrecken, um die Supersoldaten aus dieser Zeit neu zu erschaffen - ihr Sinn für Moral ist nichts weniger als Müll."
E1_Pancironne_2_5_33,"Und alles begann mit dir, dem einzigen Überlebenden."
E1_Pancironne_2_5_34,"Würdest du es auch nicht schade finden, solch kostbare Ressourcen zu verschwenden?"
E1_Pancironne_2_5_35,"Ah, diese Einrichtung existiert natürlich nicht mehr."
E1_Pancironne_2_5_36,...
E1_Pancironne_2_5_37,Huh. Du bist echt nervig.
E1_Pancironne_2_5_38,"Ach je. Sie wird mich sofort angreifen, wenn ich noch etwas sage."
E1_Pancironne_2_5_39,Ich werde hier um deinetwillen aufhören.
E1_Pancironne_2_5_40,"Aber ich möchte, dass du sorgfältig über das Ausgrabungsangebot nachdenkst."
E1_Pancironne_2_5_41,"Es ähnelt nicht nur dem, was du zuvor getan hast."
E1_Pancironne_2_5_42,Es wird dich aus den Klauen und dem Druck der Armee im Namen der Kaiserlichen Wache befreien.
E1_Pancironne_2_5_43,Du würdest zwei Fliegen mit einer Klappe schlagen.
E1_Pancironne_2_5_44,Wie wagst du es mich rumzukommandieren?
E1_Pancironne_2_5_45,Ich bin der Vize-Hauptmann der Kaiserlichen Wache.
E1_Pancironne_2_5_46,Bla bla! Was kümmert es mich?
E1_Pancironne_2_5_47,"Das heißt, ich bin mächtiger als du denkst, wenn es darum geht, im Namen des Kaisers zu agieren."
E1_Pancironne_2_5_48,"Ugh, verschwinde endlich! Raus hier!!"
E1_Pancironne_2_5_49,"Weißt du, diese Macht ist ganz schön praktisch."
E1_Pancironne_2_5_50,"Zum Beispiel könnte ich herausfinden, wie es jemandem geht, von dem du dich vor langer Zeit getrennt hast."
E1_Pancironne_2_5_51,...
E1_Pancironne_2_5_52,Was willst du von mir?
E1_Pancironne_2_5_53,"Ich versuche dir nur zu sagen,"
E1_Pancironne_2_5_54,"dass du überrascht sein wirst, was du möglicherweise finden kannst, wenn du nur deinen Auftrag erfüllen würdest."
E1_Pancironne_3_1_1,7 Monate nach der Auflösung der Jagdhundeinheit
E1_Pancironne_3_1_2,Dein Auftrag ist ganz einfach.
E1_Pancironne_3_1_3,"Du musst an dem Ort, von dem ich dir gleich erzählen werde, etwas suchen."
E1_Pancironne_3_1_4,Und wonach soll ich suchen?
E1_Pancironne_3_1_5,Das muss noch entdeckt werden.
E1_Pancironne_3_1_6,Huh! Nichts mit einfach also.
E1_Pancironne_3_1_7,Warum machst du es nicht einfach selbst?!
E1_Pancironne_3_1_8,"Leider kann ich nicht, weshalb ich dich speziell ausgesucht habe."
E1_Pancironne_3_1_9,Ich hasse dich!
E1_Pancironne_3_1_10,"Der Ort, von dem ich dir erzählen werden,"
E1_Pancironne_3_1_11,"ist ein Ort, an dem unsere hochenergetische Ortungssignalapparate für Ausgrabungen überhaupt keine Reaktion zeigen."
E1_Pancironne_3_1_12,"Kurz gesagt, es ist ein Ort, an dem keine Artefakte sein könnten."
E1_Pancironne_3_1_13,Hast du mir überhaupt zugehört?
E1_Pancironne_3_1_14,"Aber das alte Buch, das ich mit Interesse erforscht habe,\nerwähnte nichts anderes als dieses Bezirk als ein wichtiges Gebiet."
E1_Pancironne_3_1_15,"Als ich mich selbst davon überzeugte, war es genau so, wie es in den Berichten stand."
E1_Pancironne_3_1_16,"Abgesehen davon, dass es keinerlei Energiesignale gibt,"
E1_Pancironne_3_1_17,war das Gelände sehr uneben und das Wetter unbeständig.
E1_Pancironne_3_1_18,"Das Gebiet war mehr als unbedeutend, es war das Schlimmste überhaupt."
E1_Pancironne_3_1_19,Ich mach da nicht mit!!!!
E1_Pancironne_3_1_20,Ich will es nicht tun!!!
E1_Pancironne_3_1_21,Was zur Hölle!
E1_Pancironne_3_1_22,"Du tust das doch nur, um mir eine schwere Zeit zu bereiten!"
E1_Pancironne_3_1_23,In dem Drecksloch wird doch nichts zu finden sein.
E1_Pancironne_3_1_24,"Du hast recht. Man konnte nichts finden, nicht einmal Ameisen."
E1_Pancironne_3_1_25,"Ich habe seitdem zahlreiche Menschen an dem Ort zugewiesen,"
E1_Pancironne_3_1_26,aber ohne jeglichen Erfolg.
E1_Pancironne_3_1_27,"Wissenschaftler haben es schon lange satt,"
E1_Pancironne_3_1_28,"und eine beträchtliche Anzahl von Soldaten, die für die Ausgrabung eingesetzt wurden, verließen das Gelände."
E1_Pancironne_3_1_29,Die Verantwortlichen dort wurden ebenfalls mehrfach versetzt.
E1_Pancironne_3_1_30,"Oh, ist das so?"
E1_Pancironne_3_1_31,Und dann willst du mich an diesem runtergekommenen Ort schicken?
E1_Pancironne_3_1_32,Vergiss es!
E1_Pancironne_3_1_33,"Ja, es ist wirklich runtergekommen."
E1_Pancironne_3_1_34,"Aber würdest du nicht sagen, dass deine alte Einheit genau so gearbeitet hat?"
E1_Pancironne_3_1_35,"Es gibt noch einen Grund, warum ich mich besonders um dich bemüht habe."
E1_Pancironne_3_1_36,??
E1_Pancironne_3_1_37,"Das alte Bucht, das die Ausgrabungen unterstützt."
E1_Pancironne_3_1_38,"Ein Satz, der kürzlich aus diesem Buch entschlüsselt wurde, änderte alles an dieser Situation."
E1_Pancironne_3_1_39,"Jetzt ist es plötzlich der Inhalt, der wichtig ist?"
E1_Pancironne_3_1_40,Mit diesem einen Satz
E1_Pancironne_3_1_41,"konnte ich herausfinden, warum wir nie etwas von diesem Gebiet finden konnten"
E1_Pancironne_3_1_42,und an wen ich mich wenden musste.
E1_Pancironne_3_1_43,Komm endlich zum Punkt!
E1_Pancironne_3_1_44,"Nur wer sieht, was nicht zu sehen ist, kann es erreichen."
E1_Pancironne_3_1_45,??
E1_Pancironne_3_1_46,Wer könnte das sein?
E1_Pancironne_3_1_47,Vielleicht ...
E1_Pancironne_3_1_48,"Jemand, der behauptet, Flammen zu sehen, die niemand sonst sehen kann?"
E1_Pancironne_3_1_49,...
E1_Pancironne_3_1_50,Haha. Sieh dich an.
E1_Pancironne_3_1_51,"Hör auf mich so anzustarren ... es ist beängstigend, weißt du?"
E1_Pancironne_3_1_52,"Habe ich nicht gesagt, dass ich mir die Mühe gemacht habe, dich kennenzulernen?"
E1_Pancironne_3_1_53,DU!!!!
E1_Pancironne_3_1_54,ARGHHHHH!!!!
E1_Pancironne_3_1_55,Du nervst mich!!!
E1_Pancironne_3_1_56,Ich werde dich verbrennen!!!
E1_Pancironne_3_1_57,"Ich schwöre, ich werde dich töten!!!!"
E1_Pancironne_3_1_58,"Du bist die einzige, die diese Aufgabe erfüllen kann."
E1_Pancironne_3_1_59,"Zumindest unter den Leuten, die ich kenne."
E1_Pancironne_3_1_60,...
E1_Pancironne_3_1_61,Es muss da sein ...
E1_Pancironne_3_1_62,"Das einzige Buch, das in den Überresten eines gefallenen Fürstentums Bestand hat ..."
E1_Pancironne_3_1_63,"Die gleichen Koordinaten, die fast zwanghaft über alle Seiten gezogen wurden."
E1_Pancironne_3_1_64,"Die Disharmonie, die verzweifelt versucht, auf etwas hinzuweisen ..."
E1_Pancironne_3_1_65,"Obwohl ich mir nicht sicher bin, was das sein mag,"
E1_Pancironne_3_1_66,"habe ich das Gefühl, dass es alles andere als gewöhnlich sein wird."
E1_Pancironne_3_1_67,Es muss da sein.
E1_Pancironne_3_1_68,Es wird dort sein.
E1_Pancironne_3_1_69,...
E1_Pancironne_3_1_70,"Also, jetzt tust du so, als ob du es ernst meinst?!"
E1_Pancironne_3_1_71,"Ah, ich habe mich ablenken lassen."
E1_Pancironne_3_1_72,Ich werde dir die unnötigen Details sparen. Ich möchte dich nicht langweilen.
E1_Pancironne_3_1_73,Wie auch immer. Du bist die richtige Person für diesen Job.
E1_Pancironne_3_1_74,"Du bist die Einzige, die es tun kann, Ex-Leutnant der Jagdhundeinheit, Pansirone."
E1_Pancironne_3_1_75,Leutnant Pansirone! Tritt heute der Jagdhundeinheit bei!
E1_Pancironne_3_1_76,Und ich ernenne mich zum Truppführer!
E1_Pancironne_3_1_77,Sieh dich nur einer an. Deine eigene Ein-Mann-Show.
E1_Pancironne_3_1_78,Außerdem Truppführer bin doch ich!
E1_Pancironne_3_1_79,"Hm, das höre ich zum ersten Mal."
E1_Pancironne_3_1_80,"Hey, wer sind diese dumm aussehenden Leuten?"
E1_Pancironne_3_1_81,Das ist eine interessante Gruppe!
E1_Pancironne_3_1_82,"Willst du mir ernsthaft sagen, dass ich mit diesen Verrückten zusammenarbeiten muss?"
E1_Pancironne_3_1_83,Hmm. Ich habe nichts gesagt.
E1_Pancironne_3_1_84,"Ich könnte euch alle verbrennen, wenn ich will."
E1_Pancironne_3_1_85,Sei ruhig.
E1_Pancironne_3_1_86,6 Monate seit Beginn der Artefakt-Ausgrabung
E1_Pancironne_3_1_87,...
E1_Pancironne_3_1_88,Hah!
E1_Pancironne_3_1_89,"Ich mache das nur wegen dieser dummen Leute, die mich nicht in Ruhe lassen."
E1_Pancironne_3_1_90,Seid ihr immer noch nicht fertig?!
E1_Pancironne_3_1_91,Schnell! Schnell! Schnell! Schnell!
E1_Pancironne_3_1_92,AHHHHHH!
E1_Pancironne_3_1_93,... Eeeek!
E1_Pancironne_3_1_94,Hm ...?
E1_Pancironne_3_1_95,Warum geht meine Schaufel nicht tiefer?
E1_Pancironne_3_1_96,Hm ...?
E1_Pancironne_3_1_97,Hast du etwas gefunden??
E1_Pancironne_3_1_98,Was ist es??
E1_Pancironne_3_1_99,"Ich weiß es nicht, aber meine Schaufel bleibt ständig stecken."
E1_Pancironne_3_1_100,Könnte ... Könnte es sein ...?
E1_Pancironne_3_1_101,Das Signal! Hol das Apparat!
E1_Pancironne_3_1_102,Still halten.
E1_Pancironne_3_1_103,...
E1_Pancironne_3_1_104,?? Kein Signal.
E1_Pancironne_3_1_105,Was ist dann ...
E1_Pancironne_3_1_106,Huh ...?
E1_Pancironne_3_1_107,Ah ... Ah ... Ah ...
E1_Pancironne_3_1_108,Ahhhh!
E1_Pancironne_3_1_109,Die Erde! Die Erde bebt!!!
E1_Pancironne_3_1_110,Erdbeben!!!
E1_Pancironne_3_1_111,Hm?!
E1_Pancironne_3_1_112,Endlich?!!!!
E1_Pancironne_3_1_113,Es ist hier!!!!!
E1_Pancironne_3_1_114,Leutnant ...!!! Was macht Ihr da!!!
E1_Pancironne_3_1_115,Kommt zurück!!
E1_Pancironne_3_1_116,Heheheh!!!!
E1_Pancironne_3_1_117,?
E1_Pancironne_3_1_118,Was?
E1_Pancironne_3_1_119,Es ist doch nur ein Stein.
E1_Pancironne_3_1_120,Ver...Verzeihung?
E1_Pancironne_3_1_121,Es ist ein Stein.
E1_Pancironne_3_1_122,Es ist nur ein Stein! Ein dämmlicher Stein!
E1_Pancironne_3_1_123,Verdammt! Was soll ich denn hier finden?
E1_Pancironne_3_1_124,"Ich wusste, dass dieses Buch eine dumme Lüge war!!"
E1_Pancironne_3_1_125,Argh! Das ist so nervig !!
E1_Pancironne_3_1_126,Nutzlos!
E1_Pancironne_3_1_127,Ihr Narren!
E1_Pancironne_3_1_128,Verbrennt alle!
E1_Pancironne_3_1_129,AHHHH!!
E1_Pancironne_3_1_130,???!!!
E1_Pancironne_3_1_131,Ein ... Signal ...!
E1_Pancironne_3_1_132,Die Signale sind unglaublich stark!!!
E1_Pancironne_3_1_133,Ah! Es ist kaputt!!
E1_Pancironne_3_1_134,Meins auch!
E1_Pancironne_3_1_135,Was zum ...!!
E1_Pancironne_3_1_136,Ahhhhhh!!!!
E1_Pancironne_3_1_137,Hm?
E1_Pancironne_3_1_138,Woooow! Die sind ja riesig!
E1_Pancironne_3_1_139,*Piep* Warnung. Warnung.
E1_Pancironne_3_1_140,"Nicht identifizierbare, extreme Hitze entdeckt."
E1_Pancironne_3_1_141,Überschreitung des akzeptablen Maximalwerts.
E1_Pancironne_3_1_142,Tarnkappen-System beschädigt.
E1_Pancironne_3_1_143,Wiederherstellung wird versucht.
E1_Pancironne_3_1_144,Wow! Erstaunlich!
E1_Pancironne_3_1_145,Der Stein spricht!
E1_Pancironne_3_1_146,... Wiederherstellung fehlgeschlagen.
E1_Pancironne_3_1_147,Daten dauerhaft beschädigt durch extreme Hitze.
E1_Pancironne_3_1_148,Tarnkappen-System kann nicht aktiviert werden.
E1_Pancironne_3_1_149,Gebt den Administrator-Registrationscode ein.
E1_Pancironne_3_1_150,Huh? Was soll das heißen?
E1_Pancironne_3_1_151,"Hehe, ich werde es einfach verbrennen!"
E1_Pancironne_3_1_152,Falscher Code. Falscher Code.
E1_Pancironne_3_1_153,Sicherheitssystem aktivieren.
E1_Pancironne_3_1_154,Ziel im Visier.
E1_Pancironne_3_1_155,Angriff.
