KEY,Japanese
MISSION_EQUIP_ENHANCE_NAME,装備を強化しよう！{1}
MISSION_EQUIP_ENHANCE_DESC,装備を{1}回強化！
MISSION_EQUIP_STAR_NAME,装備に秘めた力を解放せよ {1}
MISSION_EQUIP_STAR_DESC,装備を{1}回覚醒！
MISSION_ITEM_CRAFT_NAME,自分で作ろう！{1}
MISSION_ITEM_CRAFT_DESC,アイテムを{1}回製作する
MISSION_ITEM_MATERIAL_GET_NAME,素材を集めよう！{1}
MISSION_ITEM_MATERIAL_GET_DESC,素材を{1}個入手する
MISSION_ITEM_RECIPE_GET_NAME,アイテムの作り方 {1}
MISSION_ITEM_RECIPE_GET_DESC,製作の書を{1}個入手する
MISSION_ITEM_EXCHANGE_GET_NAME,大もうけ！
MISSION_ITEM_EXCHANGE_GET_DESC,売却用アイテムを{1}個入手する
MISSION_EQUIP_CRAFT_GREEN_NAME,熟練鍛冶師 {1}
MISSION_EQUIP_CRAFT_BLUE_NAME,達人鍛冶師 {1}
MISSION_EQUIP_CRAFT_PURPLE_NAME,伝説の鍛冶師 {1}
MISSION_EQUIP_CRAFT_ORANGE_NAME,神業の鍛冶師 {1}
MISSION_EQUIP_CRAFT_DESC,製作の書を使用して、{1}ランクの装備を{2}個入手する
MISSION_CONSUME_CRAFT_GREEN_NAME,おいしい食事を作ろう！{1}
MISSION_CONSUME_CRAFT_BLUE_NAME,ステキな食事を作ろう！{1}
MISSION_CONSUME_CRAFT_PURPLE_NAME,伝説の料理人 {1}
MISSION_CONSUME_CRAFT_ORANGE_NAME,神業の料理人 {1}
MISSION_CONSUME_CRAFT_DESC,レシピを使用して、{1}ランクの食事を{2}個入手する
MISSION_GOLD_NAME,金持ちになりたい！{1}
MISSION_GOLD_DESC,{1}以上のゴールドを稼ぐ
MISSION_STAMINA_NAME,がんばって働こう {1}
MISSION_STAMINA_DESC,{1}以上のスタミナを使用する
MISSION_CHAPTER_NORMAL_NAME,征服者 {1} (Normal)
MISSION_CHAPTER_NORMAL_DESC,{1}章(Normal)をクリアする
MISSION_CHAPTER_HARD_NAME,征服者 {1} (Hard)
MISSION_CHAPTER_HARD_DESC,{1}章(Hard)をクリアする
MISSION_HERO_GET_NAME,新たなる仲間 {1}
MISSION_HERO_GET_DESC,{1}人目の仲間が合流する
MISSION_TRIAL_COUNT_NAME,自身に挑戦 {1}
MISSION_TRIAL_COUNT_DESC,試練の塔を{1}回クリアする
MISSION_HERO_TRIAL_CLEAR1_NAME,試練を突破する {1}
MISSION_HERO_TRIAL_CLEAR2_NAME,本当の力を求める {1}
MISSION_HERO_TRIAL_CLEAR3_NAME,壁を突破した {1}
MISSION_HERO_TRIAL_CLEAR4_NAME,試練を突破した {1}
MISSION_HERO_TRIAL_CLEAR5_NAME,限界を突破した {1}
MISSION_HERO_TRIAL_CLEAR_DESC,{1}が試練の塔{2}をはじめてクリアする
MISSION_COLLECT_EXPLORE_NAME,遠征隊を作ろう {1}
MISSION_COLLECT_EXPLORE_DESC,遠征隊が探索を{1}回行う
MISSION_COLLECT_PLUNDER_NAME,ジャングルの掟 {1}
MISSION_COLLECT_PLUNDER_DESC,遠征隊が略奪を{1}回行う
MISSION_WALL_NAME,絶えぬモンスターの猛攻 {1}
MISSION_WALL_DESC,城壁守護のWAVE{1}をクリアする
MISSION_PVP_COUNT_NAME,最強を目指して {1}
MISSION_PVP_COUNT_DESC,決闘に{1}回参加する
MISSION_GUILD_JOIN_NAME,ギルドに入ろう！
MISSION_GUILD_JOIN_DESC,はじめてギルドに参加する
MISSION_GUILD_CREATE_NAME,ギルドを作ろう！
MISSION_GUILD_CREATE_DESC,はじめてギルドを創設する
MISSION_GUILD_MERCENARY_USE_NAME,ギルド傭兵を雇おう！{1}
MISSION_GUILD_MERCENARY_USE_DESC,ギルド傭兵を{1}回使用する
MISSION_GUILD_MERCENARY_REGISTER_NAME,傭兵としての副業 {1}
MISSION_GUILD_MERCENARY_REGISTER_DESC,自分の傭兵が他のプレイヤーに{1}回雇われる
MISSION_TEAMLEVEL_NAME,カーセルたちの成長 {1}
MISSION_TEAMLEVEL_DESC,チームレベル{1}に到達する
MISSION_VIPLEVEL_NAME,VIPレベルアップ！
MISSION_VIPLEVEL_DESC,VIPレベル{1}に到達する
MISSION_TIERINDEX11_NAME,ブロンズティア到達
MISSION_TIERINDEX11_DESC,ブロンズティアに到達する
MISSION_TIERINDEX21_NAME,シルバーティア到達
MISSION_TIERINDEX21_DESC,シルバーティアに到達する
MISSION_TIERINDEX31_NAME,ゴールドティア到達
MISSION_TIERINDEX31_DESC,ゴールドティアに到達する
MISSION_TIERINDEX41_NAME,プラチナティア到達
MISSION_TIERINDEX41_DESC,プラチナティアに到達する
MISSION_TIERINDEX51_NAME,ダイヤティア到達
MISSION_TIERINDEX51_DESC,ダイヤティアに到達する
MISSION_TIERINDEX60_NAME,マスターティア到達
MISSION_TIERINDEX60_DESC,マスターティアに到達する
MISSION_TIERINDEX70_NAME,チャレンジャーティア到達
MISSION_TIERINDEX70_DESC,チャレンジャーティアに到達する
DAILYMISSION_MONTHLY_RUBY_NAME,1か月分のルビーパック
DAILYMISSION_MONTHLY_RUBY_DESC,1か月分のルビーパックを購入する
MISSION_GOLD_BATTLE_NAME,英雄のための金稼ぎ {1}
MISSION_GOLD_BATTLE_DESC,戦闘から{1}ゴールドを入手する
MISSION_GOLD_ACCUMULATIVE_DESC,{1}ゴールド以上ためる！
MISSION_GOLD_SHOP_BUY_NAME,賢明な消費者 {1}
MISSION_GOLD_SHOP_BUY_DESC,ショップで{1}ゴールドを使う
MISSION_GOLD_DEPLETION_NAME,金は天下の回り物 {1}
MISSION_GOLD_DEPLETION_DESC,合計で{1}ゴールドを消費する
MISSION_EQUIP_UPGRADE_TRY_NAME,装備強化は簡単なはず {1}
MISSION_EQUIP_UPGRADE_TRY_DESC,装備の強化に{1}回挑戦する
MISSION_EQUIP_UPGRADE_NAME,自分で装備を強化しよう！{1}
MISSION_EQUIP_UPGRADE_DESC,装備を+{1}まで強化する
MISSION_EQUIP_DROP_STAR_NAME,すばらしい装備 {1}
MISSION_EQUIP_DROP_STAR_DESC,{1}装備をはじめて入手する
MISSION_EQUIP_DROP_GRADE_NAME,英雄のための強力な武器！{1}
MISSION_EQUIP_DROP_GRADE_DESC,{1}装備をはじめて入手する
MISSION_EQUIP_DROP_RELEC_NAME,力を秘めたアイテム {1}
MISSION_EQUIP_DROP_RELEC_DESC,宝物を{1}個入手する
MISSION_EQUIP_PARTY_NAME,パーティ強化！{1}
MISSION_EQUIP_PARTY_DESC,4人以上の英雄に4つの{1}アイテムを装備させる
MISSION_BATTLE_MONSTER_NAME,魔王軍にかける慈悲なし！{1}
MISSION_BATTLE_MONSTER_DESC,モンスターを{1}体倒す
MISSION_BATTLE_QUEST_NAME,皆の平和のために！{1}
MISSION_BATTLE_QUEST_DESC,討伐任務を{1}回完了する
DAILYMISSION_EXCAVATION_NAME,ゴールドラッシュ
DAILYMISSION_EXCAVATION_DESC,採掘{1}回完了
MISSION_CHAPTER1_CLEAR_NAME,ラムス平原を制圧！
MISSION_CHAPTER2_CLEAR_NAME,エリドラの森を制圧！
MISSION_CHAPTER3_CLEAR_NAME,ドラゴ山脈を制圧！
MISSION_CHAPTER4_CLEAR_NAME,クラッドの森を制圧！
MISSION_CHAPTER5_CLEAR_NAME,アロヴィーナ海岸を制圧！
MISSION_CHAPTER1_CLEAR_DESC,第1章の全ノードをクリアする
MISSION_CHAPTER2_CLEAR_DESC,第2章の全ノードをクリアする
MISSION_CHAPTER3_CLEAR_DESC,第3章の全ノードをクリアする
MISSION_CHAPTER4_CLEAR_DESC,第4章の全ノードをクリアする
MISSION_CHAPTER5_CLEAR_DESC,第5章の全ノードをクリアする
MISSION_ARENA_NAME,名誉ある挑戦
MISSION_ARENA_DESC,ビクトリーリーグにはじめて挑戦する
MISSION_ARENA_VICTORY_NAME,勝利と共に {1}
MISSION_ARENA_VICTORY_DESC,決闘で{1}回勝利する
MISSION_ARENA_LOSE_NAME,悔しき敗北 {1}
MISSION_ARENA_LOSE_DESC,決闘で{1}回敗北する
MISSION_ARENA_RANK_NAME,名誉を上げよ！
MISSION_ARENA_RANK_DESC,決闘場で{1}ランクにはじめて到達する
MISSION_ARENA_FIRSTRANK_NAME,決闘場の平定
MISSION_ARENA_FIRSTRANK_DESC,シーズンでチャンピオン達成
MISSION_UNDERGROUND_DUNGEON_NAME,モンスター抑圧！{1}
MISSION_UNDERGROUND_DUNGEON_DESC,地下監獄の{1}パートをはじめてクリアする
MISSION_HERO_GROWTH_NAME,{1}の果てなき成長 {2}
MISSION_HERO_GROWTH_DESC,{1}がレベル{2}に到達する
MISSION_HERO_AWAKENING_NAME,{1}の試練 {2}
MISSION_HERO_AWAKENING_DESC,{1}が{2}に覚醒する
MISSION_HERO_TRANSCENDENCE_NAME,{1}の超越 {2}
MISSION_HERO_TRANSCENDENCE_DESC,{1}を{2}超越させる
MISSION_HERO_EQUIP_SET_NAME,戦士の魂 {1}
MISSION_HERO_EQUIP_SET_DESC,{1}が{2}装備を4つ装備する
MISSION_HERO_SKILL_NAME,スキルマスター {1}
MISSION_HERO_SKILL_DESC,[{1}]の特性をマスターする
MISSION_HERO_SKILL_ALL_NAME,すべてのスキルを極めし\n{1}
MISSION_HERO_SKILL_ALL_DESC,すべてのスキル特性をマスターする
MISSION_HERO_EXCAVATION_NAME,{1}のすばらしい採掘スキル {2}
MISSION_HERO_EXCAVATION_DESC,{1}をリーダーにして、採掘を{2}回行う
MISSION_HERO_MERCENARY_NAME,{1} 出撃中 {2}
MISSION_HERO_MERCENARY_DESC,{1}をギルド傭兵にして、ギルドメンバーに{2}回雇われる
MISSION_HERO_PIT_MEMBER_NAME,傷だらけの勝利 {1}
MISSION_HERO_PIT_MEMBER_DESC,{1}章の闘技場にいる最後のボスを倒す
MISSION_HERO_UPPER_DUNGEON_NAME,激しき闘士{1} {2}
MISSION_HERO_UPPER_DUNGEON_DESC,{1}が{2}回、高レベルダンジョンのメンバーとして参加する
MISSION_HERO_ARENA_BATTLE_NAME,名誉ある戦士{1} {2}
MISSION_HERO_ARENA_BATTLE_DESC,{1}が{2}回、決闘場のメンバーとして参加する
DAILYMISSION_ALL_CLEAR_NAME,今日の仕事は終わり！
DAILYMISSION_ALL_CLEAR_DESC,すべてのクエストを完了する
DAILYMISSION_STAMINA_NAME,息切れしそう
DAILYMISSION_STAMINA_DESC,{1}スタミナを消費する
DAILY_QUEST_EXCAVATION_NAME,雨のごとく落ちる粒
MISSION_EVENT_STMAINA_NAME1,今日のボーナススタミナ (1回目)
MISSION_EVENT_STMAINA_NAME2,今日のボーナススタミナ (2回目)
MISSION_EVENT_STMAINA_NAME3,今日のボーナススタミナ (最終)
MISSION_EVENT_STMAINA_DESC1,午後12時～午後2時の間にログインする
MISSION_EVENT_STMAINA_DESC2,午後6時～午後8時の間にログインする
MISSION_EVENT_STMAINA_DESC3,午後10時～午前12時の間にログインする
MISSION_EVENT_GOLD_NAME,王家の資金
MISSION_QUEST_CLEAR_NOTY_TITLE,クエスト完了！
MISSION_QUEST_CLEAR_NOTY_CONTENT1,クエストを{1}つ完了する
MISSION_QUEST_CLEAR_NOTY_CONTENT2,クエストを完了して報酬を受け取る
MISSION_ACHIEVEMENT_CLEAR_NOTY_TITLE,アチーブメント達成
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT1,アチーブメントを{1}つ達成する
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT2,アチーブメントを達成して報酬を受け取る
MISSION_EXCAVATION_NAME,日々の採掘作業 {1}
MISSION_EXCAVATION_DESC,採掘を{1}回行う
MISSION_ADDFRIEND_NAME,手を組まないか? {1}
MISSION_ADDFRIEND_DESC,{1}人の友だちを追加する
QUEST_ROYAL_SUPPORT_GOLD_9001_NAME,今日のボーナスゴールド
QUEST_ROYAL_SUPPORT_GOLD_9001_DESC,1日1回ログイン
QUEST_DAILY_FREE_STAMINA_9002_NAME,今日のボーナススタミナ！(1回目)
QUEST_DAILY_FREE_STAMINA_9002_DESC,午前{1}時～午前{2}時の間にログインする
QUEST_DAILY_FREE_STAMINA_9003_NAME,今日のボーナススタミナ！(2回目)
QUEST_DAILY_FREE_STAMINA_9003_DESC,午後{1}時～午後{2}時の間にログインする
QUEST_DAILY_FREE_STAMINA_9004_NAME,今日のボーナススタミナ！(3回目)
QUEST_DAILY_FREE_STAMINA_9004_DESC,午後{1}時～午後{2}時の間にログインする
QUEST_DAILY_FREE_STAMINA_9005_NAME,今日のボーナススタミナ！(最終)
QUEST_DAILY_FREE_STAMINA_9005_DESC,午後{1}時～午後{2}時の間にログインする
MISSION_CHAPTER_CLEAR_DESC,第{1}章の全ノードをクリアする
MISSION_ACCOUNT_CHANGE_NAME,アカウント連携
MISSION_ACCOUNT_CHANGE_DESC,アカウントをFacebook、Game Center、Google Playのいずれかと連携させる
WEEKLYMISSION_DUNGEON_CLEAR_NAME,終わりなき旅
WEEKLYMISSION_ITEM_ENHANCE_NAME,やりすぎた?！
WEEKLYMISSION_COMPLETEDAILYQUEST_NAME,勤勉な人
WEEKLYMISSION_COMPLETEDAILYQUEST_DESC,デイリークエストを{1}個完了する
WEEKLYMISSION_PVP_VICTORY_NAME,勝ったのか?
WEEKLYMISSION_PVP_VICTORY_DESC,ビクトリーリーグで{1}回勝利する
WEEKLYMISSION_UPGRADEHEROSKILL_NAME,訓練こそ戦いの基礎だ！
WEEKLYMISSION_UPGRADEHEROSKILL_DESC,英雄のスキルを{1}回強化する
WEEKLYMISSION_BATTLEREWARDEQUIP_NAME,すごく重いぞ！
WEEKLYMISSION_BATTLEREWARDEQUIP_DESC,ダンジョンから装備を{1}個入手する
WEEKLYMISSION_GETGOLD_NAME,金こそすべてだ
WEEKLYMISSION_GETGOLD_DESC,{1}ゴールドを消費する
WEEKLYMISSION_TOWER_JOIN_NAME,この塔に終わりはあるのか?
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_NAME,ようやく落ち着いたぞ！
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_DESC,地下監獄を{1}回クリアする
WEEKLYMISSION_ALL_CLEAR_NAME,とても勤勉な人
WEEKLYMISSION_ALL_CLEAR_DESC,ウィークリークエストをすべて完了する
MISSION_EQUIP_GET_STAR_ITEM,強力な{1}スター装備 {2}
MISSION_EQUIP_GET_STAR_ITEM_DESC,{1}スターの装備を{2}個入手する
MISSION_EQUIP_GET_GRADE_ITEM_1,英雄よ、高品質な装備を与えよう！{1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_1,高品質な装備を{1}個入手する
MISSION_EQUIP_GET_GRADE_ITEM_2,英雄よ、レア装備を与えよう！{1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_2,レア装備を{1}個入手する
MISSION_EQUIP_GET_GRADE_ITEM_3,英雄よ、エピック装備を与えよう！{1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_3,エピック装備を{1}個入手する
MISSION_EQUIP_GET_GRADE_ITEM_4,英雄よ、レジェンド装備を与えよう！{1}
MISSION_EQUIP_GET_GRADE_ITEM_DESC_4,レジェンド装備を{1}個入手する
MISSION_EQUIP_PARTY_GRADE_1,高品質な装備とパーティで強くなろう！{1}
MISSION_EQUIP_PARTY_GRADE_DESC_1,英雄に高品質な装備を{1}個持たせる
MISSION_EQUIP_PARTY_GRADE_2,レア装備とパーティで強くなろう！{1}
MISSION_EQUIP_PARTY_GRADE_DESC_2,英雄にレア装備を{1}個持たせる
MISSION_EQUIP_PARTY_GRADE_3,エピック装備とパーティで強くなろう！{1}
MISSION_EQUIP_PARTY_GRADE_DESC_3,英雄にエピック装備を{1}個持たせる
MISSION_EQUIP_PARTY_GRADE_4,レジェンド装備とパーティで強くなろう！{1}
MISSION_EQUIP_PARTY_GRADE_DESC_4,英雄にレジェンド装備を{1}個持たせる
MISSION_UNDERGROUND_DUNGEON_CLEAR,地下監獄{1}のモンスター抑圧！{2}
MISSION_UNDERGROUND_DUNGEON_CLEAR_DESC,地下監獄{1}を{2}回クリアする
MISSION_SHOP_BUY_HIGH_EQUIPMENT,装備は英雄強化にうってつけ {1}
MISSION_SHOP_BUY_HIGH_EQUIPMENT_DESC,特別なアイテムを{1}回召喚する
MISSION_SHOP_BUY_NORMAL_EQUIPMENT,運試しだ！{1}
MISSION_SHOP_BUY_NORMAL_EQUIPMENT_DESC,アイテムを{1}回召喚する
MISSION_ARENA_WIN,次は誰が相手だ {1}
MISSION_ARENA_WIN_DESC,決闘場で{1}回勝利する
MISSION_GEM_DEPLETION_NAME,ルビー浪費家 {1}
MISSION_GEM_DEPLETION_DESC,合計で{1}ルビーを消費する
MISSION_STAMINA_DEPLETION_NAME,スタミナ全開！{1}
MISSION_STAMINA_DEPLETION_NAME_2,スタミナラッシュ！{1}
MISSION_STAMINA_DEPLETION_DESC,合計で{1}スタミナを消費する
MISSION_LABYRINTH_CLEAR_NAME_1,宝庫の安全を確保！
MISSION_LABYRINTH_CLEAR_DESC_1,古き王家の宝庫を{1}回クリアする
MISSION_LABYRINTH_CLEAR_NAME_2,宝庫の守りは任せろ！
MISSION_UPPERDUNGEON_CLEAR_NAME_1,今日は欠片を集めよう！
MISSION_UPPERDUNGEON_CLEAR_DESC_1,上級ダンジョンを{1}回クリアする
MISSION_UPPERDUNGEON_CLEAR_NAME_2,上級にしては簡単だった！
MISSION_CLEARTOWER21_FLOOR_1,スリリングな挑戦 {1}
MISSION_CLEARTOWER21_FLOOR_2,スリリングな挑戦 {1}
MISSION_CLEARTOWER21_FLOOR_3,スリリングな挑戦 {1}
MISSION_CLEARTOWER21_FLOOR_4,スリリングな挑戦 {1}
MISSION_CLEARTOWER21_FLOOR_5,スリリングな挑戦 {1}
MISSION_CLEARTOWER21_FLOOR_6,スリリングな挑戦 {1}
MISSION_CLEARTOWER21_FLOOR_7,スリリングな挑戦 {1}
MISSION_CLEARTOWER11_FLOOR_1,試練を切り抜けろ！{1}
MISSION_CLEARTOWER11_FLOOR_2,試練を切り抜けろ！{1}
MISSION_CLEARTOWER999_FLOOR_1,平和な宝庫 {1}
MISSION_CLEARTOWER999_FLOOR_2,平和な宝庫 {1}
MISSION_CLEARTOWER999_FLOOR_3,平和な宝庫 {1}
MISSION_CLEARTOWER21_FLOOR_1_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER21_FLOOR_2_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER21_FLOOR_3_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER21_FLOOR_4_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER21_FLOOR_5_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER21_FLOOR_6_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER21_FLOOR_7_DESC,挑戦の塔の{1}階をクリアする
MISSION_CLEARTOWER11_FLOOR_1_DESC,試練の塔の{1}階をクリアする
MISSION_CLEARTOWER11_FLOOR_2_DESC,試練の塔の{1}階をクリアする
MISSION_CLEARTOWER999_FLOOR_1_DESC,王家の宝庫の{1}階をクリアする
MISSION_CLEARTOWER999_FLOOR_2_DESC,王家の宝庫の{1}階をクリアする
MISSION_CLEARTOWER999_FLOOR_3_DESC,王家の宝庫の{1}階をクリアする
MISSION_CLEARTOWER999_FLOOR_4_DESC,王家の宝庫の{1}階をクリアする
MISSION_CLEARTOWER999_FLOOR_5_DESC,王家の宝庫の{1}階をクリアする
MISSION_WORLDBOSS_PLAYTIME1_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME2_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME3_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME4_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME5_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME6_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME7_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME8_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME9_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME10_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME1_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME2_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME3_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME4_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME5_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME6_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME7_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME8_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME9_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME10_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_DAMAGE1_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE2_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE3_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE4_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE5_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE6_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE7_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE8_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE9_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE1_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE2_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE3_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE4_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE5_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE6_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE7_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE8_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_DAMAGE9_DESC,1回の戦闘で、ワールドボスに{1}ダメージを与える
MISSION_WORLDBOSS_PLAYTIME11_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME12_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME13_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME14_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME15_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME16_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME17_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME18_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME19_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME20_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME21_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_PLAYTIME22_NAME,挑戦することはよいことだ {1}
MISSION_WORLDBOSS_DAMAGE10_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE11_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE12_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_DAMAGE13_NAME,趣味でやってる英雄 {1}
MISSION_WORLDBOSS_PLAYTIME11_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME12_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME13_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME14_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME15_DESC,ワールドボスに{1}回挑戦する
MISSION_WORLDBOSS_PLAYTIME16_DESC,ワールドボスに{1}回挑戦する
