KEY,Vietnamese
DAILYMISSION_UNDERGROUND_CLEAR_NAME,Đừng để Hầm ngục im ắng!
DAILYMISSION_UNDERGROUND_CLEAR_DESC,Vượt qua Hầm ngục x {1}
MISSION_HERO_LEVEL20_NAME,Cuộc phiêu lưu của lính mới {1}
MISSION_HERO_LEVEL50_NAME,Mạnh hơn {1}
MISSION_HERO_LEVEL100_NAME,"{1}, Tự vượt qua giới hạn bản thân"
MISSION_HERO_LEVEL_DESC,{1} đạt cấp độ {2}.
MISSION_HERO_STAR_NAME,Đã được thức tỉnh {1} {2}
MISSION_HERO_STAR_DESC,{1} đạt đến giai đoạn thức tỉnh {2}!
MISSION_HERO_GRADE_NAME,Đã vượt hơn {1} {2}
MISSION_HERO_GRADE_DESC,"{1} đã thăng cấp, đạt hạng {2}!"
MISSION_HERO_SKILL_MASTER_NAME,Người thành thạo kỹ năng {1} {2}
MISSION_HERO_SKILL_MASTER_DESC,{1} đạt cấp độ kỹ năng {2} lần đầu tiên!
MISSION_HERO_SKILLMASTER_DESC,{1} thành thạo mọi kỹ năng!
MISSION_EQUIP_GET_NAME,Người thu thập trang bị {1}
MISSION_EQUIP_GET_DESC,Thu được đồ cường hoá x {1}.
MISSION_EQUIP_GET_GRADE_NAME,{1} Người thu thập trang bị {2}
MISSION_EQUIP_GET_GRADE_DESC,Giành {1} đồ cường hoá hạng x {2}!
MISSION_EQUIP_ENHANCE_NAME,Làm trang bị mạnh hơn! {1}
MISSION_EQUIP_ENHANCE_DESC,Cường hoá trang bị x {1}!
MISSION_EQUIP_STAR_NAME,thức tỉnh sức mạnh ẩn chứa trong trang bị {1}
MISSION_EQUIP_STAR_DESC,Thức tỉnh trang bị x {1}!
MISSION_ITEM_CRAFT_NAME,Hãy tự làm việc đó! {1}
MISSION_ITEM_CRAFT_DESC,Vật phẩm thủ công x {1}.
MISSION_ITEM_MATERIAL_GET_NAME,Thu thập nguyên liệu! {1}
MISSION_ITEM_MATERIAL_GET_DESC,Giành nguyên liệu x {1}.
MISSION_ITEM_RECIPE_GET_NAME,Cách làm thủ công một vật phẩm {1}
MISSION_ITEM_RECIPE_GET_DESC,Giành các thành phần x {1}.
MISSION_ITEM_EXCHANGE_GET_NAME,Có vẻ béo bở!
MISSION_ITEM_EXCHANGE_GET_DESC,Giành vật phẩm để bán x {1}.
MISSION_EQUIP_CRAFT_GREEN_NAME,Thợ rèn lành nghề {1}
MISSION_EQUIP_CRAFT_BLUE_NAME,Thợ rèn phi thường {1}
MISSION_EQUIP_CRAFT_PURPLE_NAME,Thợ rèn huyền thoại {1}
MISSION_EQUIP_CRAFT_ORANGE_NAME,Thợ rèn với chiếc Búa của Chúa trời {1}
MISSION_EQUIP_CRAFT_DESC,Giành vũ khí hạng {1}x {2} bằng Công thức nấu ăn!
MISSION_CONSUME_CRAFT_GREEN_NAME,Làm một món ăn ngon! {1}
MISSION_CONSUME_CRAFT_BLUE_NAME,Làm một món ăn tuyệt vời! {1}
MISSION_CONSUME_CRAFT_PURPLE_NAME,Đầu bếp huyền thoại {1}
MISSION_CONSUME_CRAFT_ORANGE_NAME,Đầu bếp của Chúa {1}
MISSION_CONSUME_CRAFT_DESC,Giành món ăn hạng {1} x {2} bằng Công thức nấu ăn!
MISSION_GOLD_NAME,Tôi muốn giàu! {1}
MISSION_GOLD_DESC,Kiếm nhiều hơn {1}Vàng.
MISSION_STAMINA_NAME,Làm việc chăm chỉ hơn {1}
MISSION_STAMINA_DESC,Sử dụng nhiều hơn {1} Thể lực.
MISSION_CHAPTER_NORMAL_NAME,Chinh phục {1} (Bình thường)!
MISSION_CHAPTER_NORMAL_DESC,Vượt qua chương {1} (Thông thường).
MISSION_CHAPTER_HARD_NAME,Chinh phục {1} (Khó)!
MISSION_CHAPTER_HARD_DESC,Vượt qua chương {1} (Khó).
MISSION_HERO_GET_NAME,Bạn đồng hành mới! {1}
MISSION_HERO_GET_DESC,Cóbạn đồng hành thứ {1} tham gia cùng bạn!
MISSION_TRIAL_COUNT_NAME,Tự mình đánh trận {1}
MISSION_TRIAL_COUNT_DESC,Vượt qua Phòng thử thách x {1}!
MISSION_HERO_TRIAL_CLEAR1_NAME,{1} Vượt qua Thử thách
MISSION_HERO_TRIAL_CLEAR2_NAME,{1} Tìm kiếm sức mạnh thực sự
MISSION_HERO_TRIAL_CLEAR3_NAME,{1} Người đã vượt qua Bức tường
MISSION_HERO_TRIAL_CLEAR4_NAME,{1} Người đã vượt qua Thử thách
MISSION_HERO_TRIAL_CLEAR5_NAME,{1} Người đã vượt qua Giới hạn
MISSION_HERO_TRIAL_CLEAR_DESC,{1} Vượt qua Phòng thử thách {2} lần đầu tiên
MISSION_COLLECT_EXPLORE_NAME,Tạo một nhóm thám hiểm! {1}
MISSION_COLLECT_EXPLORE_DESC,Nhóm thám hiểm đã khám phá x {1}.
MISSION_COLLECT_PLUNDER_NAME,Luật rừng {1}
MISSION_COLLECT_PLUNDER_DESC,Nhóm thám hiểm đã cướp x {1}.
MISSION_WALL_NAME,Những đợt tấn công không ngớt từ quái vật! {1}
MISSION_WALL_DESC,Hoàn thành Bức tường phòng thủ lâu đài đợt {1}.
MISSION_PVP_COUNT_NAME,Trở thành kẻ mạnh nhất! {1}
MISSION_PVP_COUNT_DESC,Tham gia vào Đấu trường x {1}.
MISSION_GUILD_JOIN_NAME,Gia nhập Guild!
MISSION_GUILD_JOIN_DESC,Gia nhập Guild lần đầu.
MISSION_GUILD_CREATE_NAME,Tạo một Guild!
MISSION_GUILD_CREATE_DESC,Tạo Guild lần đầu.
MISSION_GUILD_MERCENARY_USE_NAME,Thuê một lính đánh thuê cho Guild! {1}
MISSION_GUILD_MERCENARY_USE_DESC,Sử dụng lính đánh thuê cho Guild x {1}.
MISSION_GUILD_MERCENARY_REGISTER_NAME,Làm lính đánh thuê bán thời gian {1}
MISSION_GUILD_MERCENARY_REGISTER_DESC,Lính đánh thuê của bạn được thuê bởi người chơi khác x {1}.
MISSION_TEAMLEVEL_NAME,Kasel mạnh mẽ và những người bạn{1}
MISSION_TEAMLEVEL_DESC,Đạt cấp độ nhóm {1}.
MISSION_VIPLEVEL_NAME,Tăng cấp VIP!
MISSION_VIPLEVEL_DESC,Đạt cấp độ VIP {1}.
MISSION_TIERINDEX11_NAME,Đạt bậc đồng
MISSION_TIERINDEX11_DESC,Đạt bậc đồng.
MISSION_TIERINDEX21_NAME,Đạt bậc bạc
MISSION_TIERINDEX21_DESC,Đạt bậc bạc.
MISSION_TIERINDEX31_NAME,Đạt bậc vàng
MISSION_TIERINDEX31_DESC,Đạt bậc vàng.
MISSION_TIERINDEX41_NAME,Đạt bậc bạch kim
MISSION_TIERINDEX41_DESC,Đạt bậc bạch kim.
MISSION_TIERINDEX51_NAME,Đạt bậc kim cương
MISSION_TIERINDEX51_DESC,Đạt bậc kim cương.
MISSION_TIERINDEX60_NAME,Đạt bậc tinh thông.
MISSION_TIERINDEX60_DESC,Đạt bậc tinh thông.
MISSION_TIERINDEX70_NAME,Đạt bậc kẻ thách thức
MISSION_TIERINDEX70_DESC,Đạt bậc kẻ thách thức.
DAILYMISSION_MONTHLY_RUBY_NAME,Nhận gói Ruby hàng tháng
DAILYMISSION_MONTHLY_RUBY_DESC,Nhận gói Ruby hàng tháng.
MISSION_GOLD_BATTLE_NAME,Nhận tiền cho anh hùng {1}
MISSION_GOLD_BATTLE_DESC,Giành {1} Vàng từ chiến đấu.
MISSION_GOLD_ACCUMULATIVE_DESC,Tích lũy {1} Vàng hoặc nhiều hơn!
MISSION_GOLD_SHOP_BUY_NAME,Người chi tiêu thông minh {1}
MISSION_GOLD_SHOP_BUY_DESC,Mua {1} Vàng tại cửa hàng.
MISSION_GOLD_DEPLETION_NAME,Tiền đến rồi lại đi! {1}
MISSION_GOLD_DEPLETION_DESC,Chi tiêu tổng cộng {1} Vàng!
MISSION_EQUIP_UPGRADE_TRY_NAME,"Cường hoá trang bị thật việc dễ dàng, phải không? {1}"
MISSION_EQUIP_UPGRADE_TRY_DESC,Thử cường hoá trang bị x {1}.
MISSION_EQUIP_UPGRADE_NAME,Tự mình cường hoá trang bị! {1}
MISSION_EQUIP_UPGRADE_DESC,Cường hoá trang bị đến +{1}.
MISSION_EQUIP_DROP_STAR_NAME,Trang bị tuyệt vời {1}
MISSION_EQUIP_DROP_STAR_DESC,Giành {1} trang bị lần đầu.
MISSION_EQUIP_DROP_GRADE_NAME,Vũ khí mạnh cho anh hùng! {1}
MISSION_EQUIP_DROP_GRADE_DESC,Giành {1} trang bị lần đầu.
MISSION_EQUIP_DROP_RELEC_NAME,Vật phẩm có sức mạnh bí ẩn {1}
MISSION_EQUIP_DROP_RELEC_DESC,Giành {1} cổ vật.
MISSION_EQUIP_PARTY_NAME,Nhóm mạnh hơn! {1}
MISSION_EQUIP_PARTY_DESC,Trang bị 4 {1} vật phẩm cho 4 anh hùng hoặc nhiều hơn.
MISSION_BATTLE_MONSTER_NAME,Không khoan nhượng Thế lực bóng tối! {1}
MISSION_BATTLE_MONSTER_DESC,Tiêu diệt {1} quái vật.
MISSION_BATTLE_QUEST_NAME,Vì hòa bình cho mọi người! {1}
MISSION_BATTLE_QUEST_DESC,Hoàn thành {1} cuộc chinh phạt.
DAILYMISSION_EXCAVATION_NAME,Đổ xô đi tìm vàng
DAILYMISSION_EXCAVATION_DESC,Đã khai thác x {1}.
MISSION_CHAPTER1_CLEAR_NAME,Chinh phục Bình nguyên Lamus!
MISSION_CHAPTER2_CLEAR_NAME,Chinh phục Rừng Elidora!
MISSION_CHAPTER3_CLEAR_NAME,Chinh phục Núi Drago!
MISSION_CHAPTER4_CLEAR_NAME,Chinh phục Rừng Krad!
MISSION_CHAPTER5_CLEAR_NAME,Chinh phục Rừng Arrovina!
MISSION_CHAPTER1_CLEAR_DESC,Vượt qua mọi điểm nút trong Chương 1
MISSION_CHAPTER2_CLEAR_DESC,Vượt qua mọi điểm nút trong Chương 2
MISSION_CHAPTER3_CLEAR_DESC,Vượt qua mọi điểm nút trong Chương 3
MISSION_CHAPTER4_CLEAR_DESC,Vượt qua mọi điểm nút trong Chương 4
MISSION_CHAPTER5_CLEAR_DESC,Vượt qua mọi điểm nút trong Chương 5
MISSION_ARENA_NAME,Thử thách vinh dự
MISSION_ARENA_DESC,Tham gia Liên minh Chiến thắng lần đầu.
MISSION_ARENA_VICTORY_NAME,Chúc bạn chiến thắng! {1}
MISSION_ARENA_VICTORY_DESC,Chiến thắng hiển hách x {1} trong Đấu trường.
MISSION_ARENA_LOSE_NAME,Rất tiếc bạn đã thua...{1}
MISSION_ARENA_LOSE_DESC,Thua đáng tiếc x {1} trong Đấu trường.
MISSION_ARENA_RANK_NAME,Nâng cao danh dự của bạn! {1}
MISSION_ARENA_RANK_DESC,Đạt thứ hạng {1} trong Đấu trường lần đầu tiên.
MISSION_ARENA_FIRSTRANK_NAME,Chinh phục Đấu trường!
MISSION_ARENA_FIRSTRANK_DESC,Trở thành nhà vô địch mùa giải
MISSION_UNDERGROUND_DUNGEON_NAME,Ngăn chặn quái vật! {1}
MISSION_UNDERGROUND_DUNGEON_DESC,Vượt qua phần {1} của Hầm ngục lần đầu tiên
MISSION_HERO_GROWTH_NAME,Sự tăng trưởng không thể ngăn cản của {1} {2}
MISSION_HERO_GROWTH_DESC,{1} đạt cấp độ {2}.
MISSION_HERO_AWAKENING_NAME,"{1}, Đã vượt qua thử thách để nhận được sức mạnh mới {2}"
MISSION_HERO_AWAKENING_DESC,{1} đạt đến giai đoạn thức tỉnh {2}.
MISSION_HERO_TRANSCENDENCE_NAME,"{1}, cường hóa siêu việt giới hạn {2}"
MISSION_HERO_TRANSCENDENCE_DESC,{1} đạt được cường hóa siêu việt giai đoạn {2}
MISSION_HERO_EQUIP_SET_NAME,Tinh thần chiến binh {1}
MISSION_HERO_EQUIP_SET_DESC,{1} trang bị 4 đồ cường hoá {2}.
MISSION_HERO_SKILL_NAME,Thành thạo kỹ năng {1}
MISSION_HERO_SKILL_DESC,Thành thạo {1} các thuộc tính kỹ năng.
MISSION_HERO_SKILL_ALL_NAME,"{1}, Bậc thầy của mọi kỹ năng"
MISSION_HERO_SKILL_ALL_DESC,Thành thạo mọi thuộc tính kỹ năng.
MISSION_HERO_EXCAVATION_NAME,kỹ năng Khai thác lớn của {1}{2}
MISSION_HERO_EXCAVATION_DESC,Thử khai thác x {2} với {1} là anh hùng chính.
MISSION_HERO_MERCENARY_NAME,{1} thành công liên tục {2}
MISSION_HERO_MERCENARY_DESC,Đăng ký {1} làm lính đánh thuê của Guild và để các thành viên của Guild thuê x {2}.
MISSION_HERO_PIT_MEMBER_NAME,Chiến thắng đau đớn {1}
MISSION_HERO_PIT_MEMBER_DESC,Thành viên đánh bại boss cuối cùng trong địa ngục của chương {1}.
MISSION_HERO_UPPER_DUNGEON_NAME,"{1}, Anh hùng của trận đánh ác liệt {2}"
MISSION_HERO_UPPER_DUNGEON_DESC,{1} gia nhập ngục tối cấp cao với vai trò thành viên x {2}.
MISSION_HERO_ARENA_BATTLE_NAME,"{1}, Anh hùng của trận đánh vì danh dự {2}"
MISSION_HERO_ARENA_BATTLE_DESC,{1} gia nhập Đấu trường với vai trò thành viên x {2}.
DAILYMISSION_ALL_CLEAR_NAME,Nhiệm vụ ngày hôm nay đã hoàn thành!
DAILYMISSION_ALL_CLEAR_DESC,Hoàn thành mọi nhiệm vụ.
DAILYMISSION_STAMINA_NAME,Thở dốc
DAILYMISSION_STAMINA_DESC,Dùng {1} Thể lực.
DAILY_QUEST_EXCAVATION_NAME,Nhiều giọt nước tạo thành một trận mưa
MISSION_EVENT_STMAINA_NAME1,Phần thưởng Thể lực đầu tiên của ngày hôm nay!
MISSION_EVENT_STMAINA_NAME2,Phần thưởng Thể lực thứ hai của ngày hôm nay!
MISSION_EVENT_STMAINA_NAME3,Phần thưởng Thể lực cuối cùng của ngày hôm nay!
MISSION_EVENT_STMAINA_DESC1,Đăng nhập trong khoảng 12 giờ trưa và 2 giờ chiều.
MISSION_EVENT_STMAINA_DESC2,Đăng nhập trong khoảng 6 giờ tối và 8 giờ tối.
MISSION_EVENT_STMAINA_DESC3,Đăng nhập trong khoảng 10 giờ tối và 12 giờ đêm.
MISSION_EVENT_GOLD_NAME,Quỹ hỗ trợ hoàng gia
MISSION_QUEST_CLEAR_NOTY_TITLE,Hoàn thành nhiệm vụ!
MISSION_QUEST_CLEAR_NOTY_CONTENT1,Hoàn thành {1} nhiệm vụ.
MISSION_QUEST_CLEAR_NOTY_CONTENT2,Hoàn thành nhiệm vụ và nhận phần thưởng.
MISSION_ACHIEVEMENT_CLEAR_NOTY_TITLE,Thành tích đã đạt được
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT1,Đã đạt {1} thành tích.
MISSION_ACHIEVEMENT_CLEAR_NOTY_CONTENT2,Đạt các thành tích và nhận phần thưởng.
MISSION_EXCAVATION_NAME,Khai thác là công việc hàng ngày {1}
MISSION_EXCAVATION_DESC,Đã khai thác x {1}.
MISSION_ADDFRIEND_NAME,Bạn có muốn tham gia với tôi không?{1}
MISSION_ADDFRIEND_DESC,Thêm {1} bạn
QUEST_ROYAL_SUPPORT_GOLD_9001_NAME,Phần thưởng vàng của ngày hôm nay
QUEST_ROYAL_SUPPORT_GOLD_9001_DESC,Đăng nhập một lần một ngày
QUEST_DAILY_FREE_STAMINA_9002_NAME,Phần thưởng Thể lực đầu tiên của ngày hôm nay!
QUEST_DAILY_FREE_STAMINA_9002_DESC,Đăng nhập trong khoảng {1} sáng đến {2} sáng.
QUEST_DAILY_FREE_STAMINA_9003_NAME,Phần thưởng Thể lực thứ hai của ngày hôm nay!
QUEST_DAILY_FREE_STAMINA_9003_DESC,Đăng nhập trong khoảng {1} tối đến {2} tối.
QUEST_DAILY_FREE_STAMINA_9004_NAME,Phần thưởng Thể lực thứ ba của ngày hôm nay!
QUEST_DAILY_FREE_STAMINA_9004_DESC,Đăng nhập trong khoảng {1} tối đến {2} tối.
QUEST_DAILY_FREE_STAMINA_9005_NAME,Phần thưởng Thể lực cuối cùng của ngày hôm nay!
QUEST_DAILY_FREE_STAMINA_9005_DESC,Đăng nhập trong khoảng {1} tối đến {2} tối.
MISSION_CHAPTER_CLEAR_DESC,Vượt qua mọi điểm nút trong chương {1}.
MISSION_ACCOUNT_CHANGE_NAME,Liên kết tài khoản
MISSION_ACCOUNT_CHANGE_DESC,"Tài khoản liên kết với Facebook, Game Center hoặc Google Play"
WEEKLYMISSION_DUNGEON_CLEAR_NAME,Cuộc phiêu lưu không có hồi kết
WEEKLYMISSION_ITEM_ENHANCE_NAME,Bạn đã quá nhiệt tình?!
WEEKLYMISSION_COMPLETEDAILYQUEST_NAME,Tôi là một người chăm chỉ.
WEEKLYMISSION_COMPLETEDAILYQUEST_DESC,Hoàn thành {1} nhiệm vụ hàng ngày.
WEEKLYMISSION_PVP_VICTORY_NAME,Tôi có thắng không?
WEEKLYMISSION_PVP_VICTORY_DESC,Thắng {1} lần tại Liên Minh Chiến Thắng
WEEKLYMISSION_UPGRADEHEROSKILL_NAME,Huấn luyện là điều cơ bản của chiến trận!
WEEKLYMISSION_UPGRADEHEROSKILL_DESC,Cường hoá kỹ năng anh hùng {1} lần.
WEEKLYMISSION_BATTLEREWARDEQUIP_NAME,"Ái chà, nặng quá!"
WEEKLYMISSION_BATTLEREWARDEQUIP_DESC,Giành trang bị từ ngục tối {1} lần.
WEEKLYMISSION_GETGOLD_NAME,Vàng là tất cả
WEEKLYMISSION_GETGOLD_DESC,Tiêu {1} vàng
WEEKLYMISSION_TOWER_JOIN_NAME,Tháp kết thúc khi nào?
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_NAME,Cuối cùng cũng có một chút yên bình và thanh tịnh!
WEEKLYMISSION_UNDERGROUND_ALLCLEAR_DESC,Vượt qua Hầm ngục x {1}
WEEKLYMISSION_ALL_CLEAR_NAME,Bạn rất chăm chỉ!!
WEEKLYMISSION_ALL_CLEAR_DESC,Hoàn thành mọi nhiệm vụ hàng tuần.
MISSION_EQUIP_GET_STAR_ITEM,{2}trang bị {1}sao mang lại hiệu suất tuyệt vời
MISSION_EQUIP_GET_STAR_ITEM_DESC,Giành được {2} trang bị {1} sao
MISSION_EQUIP_GET_GRADE_ITEM_1,"Nắm lấy vũ khí chất lượng cao, hỡi anh hùng! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_1,Giành được {1} vũ khí chất lượng cao
MISSION_EQUIP_GET_GRADE_ITEM_2,"Nắm lấy vũ khí hiếm, hỡi anh hùng! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_2,Giành được {1} vũ khí hiếm
MISSION_EQUIP_GET_GRADE_ITEM_3,"Nắm lấy vũ khí anh hùng, hỡi anh hùng! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_3,Giành được {1} vũ khí anh hùng
MISSION_EQUIP_GET_GRADE_ITEM_4,"Nắm lấy vũ khí huyền thoại, hỡi anh hùng! {1}"
MISSION_EQUIP_GET_GRADE_ITEM_DESC_4,Giành được {1} vũ khí huyền thoại
MISSION_EQUIP_PARTY_GRADE_1,Trở nên mạnh hơn với vũ khí chất lượng cao và một nhóm! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_1,Trang bị cho anh hùng của bạn {1} đồ cường hoá chất lượng cao.
MISSION_EQUIP_PARTY_GRADE_2,Trở nên mạnh hơn với vũ khí hiếm và tham gia nhóm! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_2,Trang bị cho anh hùng của bạn {1}đồ cường hoá hiếm.
MISSION_EQUIP_PARTY_GRADE_3,Trở nên mạnh hơn với vũ khí anh hùng và tham gia một nhóm! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_3,Trang bị cho anh hùng của bạn {1} đồ cường hoá anh hùng.
MISSION_EQUIP_PARTY_GRADE_4,Trở nên mạnh hơn với vũ khí huyền thoại và tham gia một nhóm! {1}
MISSION_EQUIP_PARTY_GRADE_DESC_4,Trang bị cho anh hùng của bạn {1} vũ khí huyền thoại.
MISSION_UNDERGROUND_DUNGEON_CLEAR,Ngăn chặn {1} Quái vật Hầm ngục! {2}
MISSION_UNDERGROUND_DUNGEON_CLEAR_DESC,Vượt qua Ngục tối {1} x {2}
MISSION_SHOP_BUY_HIGH_EQUIPMENT,Trang bị là cách tốt nhất để làm cho anh hùng của bạn mạnh hơn! {1}
MISSION_SHOP_BUY_HIGH_EQUIPMENT_DESC,Triệu hồi vật phẩm đặc biệt x{1}
MISSION_SHOP_BUY_NORMAL_EQUIPMENT,"Tiếp tục đi, hãy thử vận may của bạn! {1}"
MISSION_SHOP_BUY_NORMAL_EQUIPMENT_DESC,Triệu hồi vật phẩm x{1}
MISSION_ARENA_WIN,Ai dám đứng trước tôi? {1}
MISSION_ARENA_WIN_DESC,Chiến thắng trong Đấu trường x {1}.
MISSION_GEM_DEPLETION_NAME,Ruby ư? Hãy thử xài nhiều như tôi xem! {1}
MISSION_GEM_DEPLETION_DESC,Tiêu tổng cộng {1} Ruby!
MISSION_STAMINA_DEPLETION_NAME,Đầy Thể lực! {1}
MISSION_STAMINA_DEPLETION_NAME_2,Stamina đổ bộ! {1}
MISSION_STAMINA_DEPLETION_DESC,Sử dụng tổng cộng {1} Thể lực!
MISSION_LABYRINTH_CLEAR_NAME_1,Hãy giữ mộ cổ luôn an toàn!
MISSION_LABYRINTH_CLEAR_DESC_1,Hoàn thành mộ cổ hoàng gia x {1}
MISSION_LABYRINTH_CLEAR_NAME_2,Tôi là một người bảo vệ mộ cổ mạnh mẽ!
MISSION_UPPERDUNGEON_CLEAR_NAME_1,Hôm nay tôi lại đi thu thập những mảnh thức tỉnh!
MISSION_UPPERDUNGEON_CLEAR_DESC_1,Vượt qua Ngục tối trên cao x {1}
MISSION_UPPERDUNGEON_CLEAR_NAME_2,"Hahaha, quả là một 'Ngục tối' dễ xơi!"
MISSION_CLEARTOWER21_FLOOR_1,Thử thách cam go {1}
MISSION_CLEARTOWER21_FLOOR_2,Thử thách cam go {1}
MISSION_CLEARTOWER21_FLOOR_3,Thử thách cam go {1}
MISSION_CLEARTOWER21_FLOOR_4,Thử thách cam go {1}
MISSION_CLEARTOWER21_FLOOR_5,Thử thách cam go {1}
MISSION_CLEARTOWER21_FLOOR_6,Thử thách cam go {1}
MISSION_CLEARTOWER21_FLOOR_7,Thử thách cam go {1}
MISSION_CLEARTOWER11_FLOOR_1,Vượt qua Thách thức! {1}
MISSION_CLEARTOWER11_FLOOR_2,Vượt qua Thách thức! {1}
MISSION_CLEARTOWER999_FLOOR_1,Kho báu Yên bình {1}
MISSION_CLEARTOWER999_FLOOR_2,Kho báu Yên bình {1}
MISSION_CLEARTOWER999_FLOOR_3,Kho báu Yên bình {1}
MISSION_CLEARTOWER21_FLOOR_1_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER21_FLOOR_2_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER21_FLOOR_3_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER21_FLOOR_4_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER21_FLOOR_5_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER21_FLOOR_6_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER21_FLOOR_7_DESC,Qua tầng {1} tháp Thách Đấu
MISSION_CLEARTOWER11_FLOOR_1_DESC,Qua tầng {1} Tháp Thách Thức
MISSION_CLEARTOWER11_FLOOR_2_DESC,Qua tầng {1} Tháp Thách Thức
MISSION_CLEARTOWER999_FLOOR_1_DESC,Qua tầng {1} Kho Báu Hoàng Gia
MISSION_CLEARTOWER999_FLOOR_2_DESC,Qua tầng {1} Kho Báu Hoàng Gia
MISSION_CLEARTOWER999_FLOOR_3_DESC,Qua tầng {1} Kho Báu Hoàng Gia
MISSION_CLEARTOWER999_FLOOR_4_DESC,Qua tầng {1} Kho Báu Hoàng Gia
MISSION_CLEARTOWER999_FLOOR_5_DESC,Qua tầng {1} Kho Báu Hoàng Gia
MISSION_WORLDBOSS_PLAYTIME1_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME2_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME3_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME4_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME5_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME6_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME7_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME8_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME9_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME10_NAME,Thử thách là vàng đấy bạn à {1}
MISSION_WORLDBOSS_PLAYTIME1_DESC,Thử thách với Boss Thế Giới {1} lần
MISSION_WORLDBOSS_PLAYTIME2_DESC,Thử thách với Boss Thế Giới {1} lần
MISSION_WORLDBOSS_PLAYTIME3_DESC,Thử thách với Boss Thế Giới {1} lần
MISSION_WORLDBOSS_PLAYTIME4_DESC,Thử thách với Boss Thế Giới {1} lần
MISSION_WORLDBOSS_PLAYTIME5_DESC,Thử thách với Boss Thế Giới {1} lần
MISSION_WORLDBOSS_PLAYTIME6_DESC,Thử thách với Boss Thế Giới {1} lần
