KEY,German
Sub1_Rephy_1_4_2,Du?!
Sub1_Rephy_1_4_3,.....................................
Sub1_Rephy_1_4_4,Du bist ein Tamian ... Wie kannst du eine finstere Seele sein?!
Sub1_Rephy_1_4_5,Gehen wir zusammen ... Seele des Lichts ... Wir alle ...
Sub1_Rephy_1_4_6,in ... den finsteren Abgrund ...
Sub1_Rephy_1_4_7,Niemals! Hörst du mich? Wach auf!
Sub1_Rephy_1_4_8,Hier entlang! Folge der Lampe! Geh nicht zu nah an die Finsternis heran!
Sub1_Rephy_1_5_1,Was ist hier los?
Sub1_Rephy_1_5_2,Niemand darf die Stadt der Lampenhüter im Elidora-Wald ohne unsere Erlaubnis betreten ... Wie sind Dämonen hierhergekommen?
Sub1_Rephy_1_5_3,War diese finstere Seele ein Mitglied unseres Stammes?
Sub1_Rephy_1_5_4,Ja ...
Sub1_Rephy_1_5_5,"Ich ... konnte ihn nicht retten. Ich hab ihm immer wieder gesagt, er solle aus der Finsternis herauskommen ..."
Sub1_Rephy_1_5_6,Und ich habe die Lampe Gottes angezündet ... Warum hat sie nicht funktioniert?
Sub1_Rephy_1_5_7,"Du hast mir gesagt, dass jede Seele die Sternenlichtbrücke sicher überqueren kann, wenn wir die Lampe anzünden!"
Sub1_Rephy_1_5_8,Rephy ... beruhige dich. Mit der Lampe Gottes allein ist das unmöglich.
Sub1_Rephy_1_5_9,"Ich habe dir doch gesagt, dass wir es in den Nebligen Hügeln tun müssen, damit sie wieder dem Licht folgen."
Sub1_Rephy_1_5_10,Dann ... muss ich nur die Lampe in irgendwelchen Nebeligen Hügeln anzünden ...
Sub1_Rephy_1_5_11,"Und alle können zum Blauen Stern zurückkehren, der Heimat der Seelen?"
Sub1_Rephy_1_5_12,"Natürlich. Du ... Du hast tatsächlich zugehört, oder?"
Sub1_Rephy_1_5_13,Die finstersten Orte entlang der Sternenlichtbrücke sind die Nebligen Hügel.
Sub1_Rephy_1_5_14,"Wenn sich dort eine Seele verirrt, wird sie zur finsteren Seele."
Sub1_Rephy_1_5_15,Puh. Gott sei Dank.
Sub1_Rephy_1_5_16,"Ich hatte schon gedacht, dass die Geschichte mit der Lampe Gottes eine Lüge sei."
Sub1_Rephy_1_5_17,Wie kannst du es wagen?! Die Lampe Gottes ist der wertvollste Schatz des Tamian-Stammes!
Sub1_Rephy_1_5_18,"So führt unser Stamm seine heilige Pflicht aus, für die er vom Gottdrachen Giacobini auserkoren wurde, dem Wächter des Blauen Sterns!"
Sub1_Rephy_1_5_19,"Wir sollen die Sternenlichtbrücke mit der Lampe erleuchten, um Seelen des Lichts zum Blauen Stern zu führen."
Sub1_Rephy_1_5_20,"Jetzt verstehe ich. Wow, Meister Giaco, du weißt wirklich eine ganze Menge!"
Sub1_Rephy_1_5_21,Ugh ... Ich bekomme noch Kopfweh. Ich sollte aufhören zu reden.
Sub1_Rephy_1_5_22,Aber ich bin etwas überrascht ... Selbst die Seelen von Tamian konnten von der Finsternis befleckt werden ...
Sub1_Rephy_1_5_23,Die Nebligen Hügel müssen wohl ganz in der Nähe sein ... Verdammt.
Sub1_Rephy_1_5_24,"Die Zeit ist gekommen. Ähem. Ich, der Anführer des Tamian-Stammes, beauftrage Rephy, den Führer der Seelen!"
Sub1_Rephy_1_5_25,"Ja, ja. Rephy hört zu. Was gibt’s denn?"
Sub1_Rephy_1_5_26,"Ich trage dir auf, die Nebligen Hügel in dieser Welt zu finden und sie mit der Lampe Gottes zu erhellen."
Sub1_Rephy_1_5_27,Du musst die Stadt der Lampenhüter sofort verlassen.
Sub1_Rephy_1_5_28,In Ordnung. Ich bin dann mal weg! Bis später!
Sub1_Rephy_1_5_29,"Warte! Das ist keine Vergnügungsreise, Rephy! Du warst bisher noch nie außerhalb des Dorfes unterwegs!"
Sub1_Rephy_1_5_30,"Lass mich dir zuerst erzählen, wie gefährlich die Außenwelt ist."
Sub1_Rephy_1_5_31,Du solltest niemandem blindlings folgen ... halte dich von Fremden fern. Behalte dein Geld in deinen Innentaschen ...
Sub1_Rephy_1_5_32,Ja ... Ja ... Zzz ...
Sub1_Rephy_1_5_33,Und du solltest Orvel niemals zu nahe kommen. Es ist voller böser Geister.
Sub1_Rephy_1_5_34,"Und die Einzige, der du trauen kannst, ist die Weise Lorraine ... Also! Wiederhole, was ich gerade gesagt habe!"
Sub1_Rephy_1_5_35,Ja? Also ... der Weise ... der Weise Rephy zieht los ... um Neblige Hügel zu finden!
Sub1_Rephy_1_5_36,"Nach Orvel ... voller Leute, denen wir trauen können!"
Sub1_Rephy_1_5_37,"In Ordnung, ich bin bereit! Mach’s gut. Bis bald!"
Sub1_Rephy_1_5_38,In Ordnung. Pass auf dich auf. Rephy! Du bist der Weise des Tamian-Stammes!
Sub1_Rephy_1_5_39,Was? Warte! Hast du gerade Orvel gesagt!?
Sub1_Rephy_1_5_40,Nein! Du sollst zur Weisen Lorraine gehen!
Sub1_Rephy_1_5_41,Er ... ist schon weg.
Sub1_Rephy_1_5_42,Möge der Wächter des Blauen Sterns ... die Königin ... und unsere Vorfahren ... über den Jungen wachen.
Sub1_Rephy_2_1_1,Wow! Das ist also Orvel!
Sub1_Rephy_2_1_2,Das ist ja riesig! So viele Leute!
Sub1_Rephy_2_1_3,Und so viele Seelen! Äh? Seelen des Lichts ... finstere Seelen ... graue Seelen ...
Sub1_Rephy_2_1_4,Wow! Das ist ja wirklich mal eine Hauptstadt!
Sub1_Rephy_2_1_5,Hey ... du. Ich hab so was wie dich hier noch nie gesehen. Was führt dich nach Orvel?
Sub1_Rephy_2_1_6,Hm? Ich bin ein Tamian. Hast du noch nie vom Tamian-Stamm gehört?
Sub1_Rephy_2_1_7,"Wir sind Führer der Seelen. Wenn du stirbst, führe ich dich zum Blauen Stern."
Sub1_Rephy_2_1_8,"Was? Du seltsame, haarige Kreatur. Willst du etwa, dass ich sterbe?"
Sub1_Rephy_2_1_9,"Pass besser auf, was du sagst, vor allem an belebten Tagen wie heute. Du hast deinen Pass, oder?"
Sub1_Rephy_2_1_10,Pass? Was ist das? Kann man das essen?
Sub1_Rephy_2_1_11,"Du weißt nicht, was ein Pass ist? Tierhybride wie du müssen einen bei sich tragen. Du bist verdächtig. Du kommst mit mir!"
Sub1_Rephy_2_1_12,"Na gut. Nein, warte! Unser Anführer sagte, dass ich niemandem folgen soll, den ich nicht kenne."
Sub1_Rephy_2_1_13,"Also, tschüss dann!"
Sub1_Rephy_2_1_14,"W-warte! Bleib sofort stehen, du haarige Kreatur!"
Sub1_Rephy_2_1_15,"Da, ein roter Mensch mit Katzenohren! Ich hab noch nie einen Tierhybrid gesehen! Wow! Eine echt muskulöse Katze!"
Sub1_Rephy_2_1_16,"Boah, ist das kalt. Da kommt Wasser aus diesen runden Steinen! Ist das ... Wasserfeenmagie?"
Sub1_Rephy_2_1_17,Hahaha! Orvel ist so ein wunderbarer Ort! Oh? Was ist das?
Sub1_Rephy_2_1_18,(Flüstert) Da ... Was ist das? Ein Tierhybrid? Oder eine neue Art von Haustier?
Sub1_Rephy_2_1_19,"(Flüstert) Ich weiß nicht. Aber ... sieh dir diesen buschigen Schwanz an ... Oh, oh!"
Sub1_Rephy_2_1_20,(Flüstert) Ha ... Hast du das weiche Fell an seinen Ohren gesehen? So flauschig ...
Sub1_Rephy_2_1_21,"(Flüstert) Hm? Da ist noch einer. Ist das ... ein Redpur, der Kleidung trägt?"
Sub1_Rephy_2_1_22,So niedlich!
Sub1_Rephy_2_1_23,"Äh ...? Ich habe das Gefühl, als hätte ich was Wichtiges zu tun ... Genau! Rephy sollte etwas tun!"
Sub1_Rephy_2_1_24,Ich muss die Weise nach den Nebligen Hügeln fragen! Die Weise ... Wie hieß sie noch gleich?
Sub1_Rephy_2_1_25,"H-hey, Kindchen. Hast du Probleme? Du kannst mich fragen, wenn du Hilfe brauchst."
Sub1_Rephy_2_1_26,"Ich bin kein Kind! Ich bin Rephy, Weiser des Tamian-Stammes!"
Sub1_Rephy_2_1_27,"Oh! Tut mir leid, Weiser. Du kannst an ihrer Stelle auch mich fragen. Ich kann dir helfen."
Sub1_Rephy_2_1_28,"Wo ist hier die Weise? Wohin muss ich, um die Weise zu treffen?"
Sub1_Rephy_2_1_29,Die Weise? Gibt es hier in Orvel eine Weise? Ich erinnere mich irgendwie daran ... vielleicht?
Sub1_Rephy_2_1_30,"Hör zu, kleiner Weiser. Wir können dir auf jeden Fall helfen, diese Weise zu finden. Aber zuerst ..."
Sub1_Rephy_2_1_31,Lass mich dein flauschiges Fell anfassen!
Sub1_Rephy_2_1_32,Lasst los! Fasst mein Fell nicht an! Das fühlt sich seltsam an!
Sub1_Rephy_2_1_33,"Lasst meinen Schwanz los! Oh, ihr seid alle so unhöflich!"
Sub1_Rephy_2_1_34,Geht weg! Hm? Wer bist du?
Sub1_Rephy_2_1_35,"Hört sofort auf! Hm? Wer bist du, Kleiner?"
Sub1_Rephy_2_1_36,Du ... Du bist ein Tamian. Was tut ein Tamian in Orvel?
Sub1_Rephy_2_1_37,"Oh? Du kennst den Tamian-Stamm. Wow! Schön, dich kennenzulernen!"
Sub1_Rephy_2_1_38,"Ja, aber ... Warum redest du so mit mir? Ich bin ein Erwachsener und keiner deiner Spielkameraden."
Sub1_Rephy_2_1_39,"OMG! Schaut nur, wie sie reden! Das macht sie noch viel niedlicher!"
Sub1_Rephy_2_1_40,Wir können uns hier nicht unterhalten. Wir sollten von all diesen Leuten wegkommen.
Sub1_Rephy_2_1_41,Hm ... Der Raum-Zeit-Warp ... ist aber nicht wirklich sicher ... Was soll ich tun?
Sub1_Rephy_2_1_42,Da ist er! Du haarige Kreatur! Bleib sofort stehen! Was? Und du hast einen Komplizen dabei? Bleibt beide stehen!
Sub1_Rephy_2_1_43,"Hey, Kindchen ... Was genau hast du gemacht?"
Sub1_Rephy_2_1_44,Ich bin kein Kind. Mein Name ist Rephy. Weiser Rephy.
Sub1_Rephy_2_1_45,"In Ordnung, Rephy. Wir müssen jetzt von hier verschwinden!"
Sub1_Rephy_2_1_46,Bitte ... Lass diesen Raum-Zeit-Warp klappen!
Sub1_Rephy_2_1_47,Was ist passiert? Wo sind sie hin? Sie sind verschwunden ...
Sub1_Rephy_2_1_48,Hahaha ... Ich sollte ihnen besser folgen. Diese beiden könnten mir gutes Geld einbringen! Hehe!
Sub1_Rephy_2_2_1,Aaaah!
Sub1_Rephy_2_2_2,"Autsch, das hat wehgetan! Hä? Wo sind wir?"
Sub1_Rephy_2_2_3,Dieser eklige Geruch ... Das sind finstere Seelen! Und zwar so richtig viele!
Sub1_Rephy_2_2_4,"Au, mein Rücken. Ähm ... Das ist ... das unterirdische Labyrinth! In welcher Zeit befinden wir uns? Mal sehen ... Anscheinend hat sich die Zeit nicht geändert."
Sub1_Rephy_2_2_5,"Dieser Kerl sagte mir, dass ich das Ding nur in Notfällen einsetzen soll, aber es funktioniert nur mit dem Raum, nicht mit Raum und Zeit!"
Sub1_Rephy_2_2_6,"(Murmelt) Er hat mich wieder mal benutzt, um seine experimentellen Sachen zu testen. Das zahl ich dir zurück ... Nyx."
Sub1_Rephy_2_2_7,Hey! Roter Bär! Wohin sollen wir jetzt?
Sub1_Rephy_2_2_8,"Ich hab dir gesagt, du sollst nicht mit mir reden wie mit einem deiner Spielkameraden! Und mein Name ist Oddy. Und ich bin ein Redpur, kein roter Bär ... Ach, vergiss es."
Sub1_Rephy_2_2_9,"Hey, Oddy! Lass uns von hier verschwinden! Hier gibt es zu viele finstere Seelen und dieser Ort fühlt sich irgendwie gruselig an!"
Sub1_Rephy_2_2_10,"Rephy, wie alt bist du? Jungs in deinem Alter sollten „Herr“ sagen, wenn sie mit Leuten reden, die älter sind als sie, oder nicht?"
Sub1_Rephy_2_2_11,Ich bin 14!
Sub1_Rephy_2_2_12,"Was? Ein 14-Jähriger Tamian ist noch ein Kind! Hör zu, ich bin Hunderte von Jahren alt ..."
Sub1_Rephy_2_2_13,Hm ... vielleicht sollte ich ein Kind nicht so belehren. Auf jeden Fall heißt das „Herr“. „Herr Oddy“!
Sub1_Rephy_2_2_14,"Verstanden, Onkel Oddy!"
Sub1_Rephy_2_2_15,Wie bitte? Onkel Oddy?
Sub1_Rephy_2_2_16,"Ich mag es nicht, „Herr“ zu sagen. „Onkel“ gefällt mir besser! Und jetzt lass uns von hier verschwinden!"
Sub1_Rephy_2_2_17,"Argh ... Mach, was du willst. Onkel Oddy kommt aber mit."
Sub1_Rephy_2_3_1,Hey. Wie kommen wir hier raus?
Sub1_Rephy_2_3_2,"Lass mal sehen. Wenn das hier das Unterirdische Königslabyrinth ist, sollten wir hier lang gehen."
Sub1_Rephy_2_3_3,"Ich war vor zwei Tagen schon mal hier, also sollte es da lang gehen. *Ähem*"
Sub1_Rephy_2_3_4,"Wow! Okay, ich vertraue dir, Onkel Oddy."
Sub1_Rephy_2_4_1,"Es ist der königliche Untergrund, aber warum gibt es hier so viele Dämonen?"
Sub1_Rephy_2_4_2,"Du solltest nicht so leichtsinnig solche Fragen stellen, Rephy."
Sub1_Rephy_2_4_3,"Hm, aber vielleicht ist es verständlich, dass ein kleines Kind so etwas nicht weiß."
Sub1_Rephy_2_4_4,Onkel Oddy! Kennst du wirklich einen Ausgang?
Sub1_Rephy_2_4_5,"N-natürlich. Ich hab dir doch gesagt, dass ich schon mal hier war. Also ... da, wir können hier geradeaus gehen. Vielleicht ..."
Sub1_Rephy_2_4_6,Hmm ... Sieht nicht so aus.
Sub1_Rephy_2_5_1,Argh ... Dämonen ... Zu viele finstere Seelen. Werden wir sterben?
Sub1_Rephy_2_5_2,"Hör mit dem Unsinn auf! Niemand stirbt hier! Ich hab zwar einen schlechten Orientierungssinn, aber ich kenne den Ausweg ... Urks."
Sub1_Rephy_2_5_3,...................................
Sub1_Rephy_2_5_4,...................................
Sub1_Rephy_2_5_5,"Keine Sorge ... Ich führe deine Seele zum Blauen Stern, bevor ich sterbe."
Sub1_Rephy_2_5_6,Hör auf! Gib nicht so schnell auf!
Sub1_Rephy_2_5_7,"Tada! Eure Gebete wurden endlich erhört! Also, seid ihr beiden in Lebensgefahr?"
Sub1_Rephy_2_5_8,"Überlasst das einfach Requina. Ich rette euch das Leben, und das zu einem vernünftigen Preis! Haha!"
Sub1_Rephy_2_5_9,Hä? Was ... was für ein Preis? Wie viel soll das sein?
Sub1_Rephy_2_5_10,Das kostet ... *Flüstert*
Sub1_Rephy_2_5_11,Was? Das ist viel zu teuer!
Sub1_Rephy_2_5_12,"Nö! Na ja, keine Sorge. Anstatt Geld seid ihr mir dann eben einen Gefallen schuldig."
Sub1_Rephy_2_5_13,"Aber ihr müsst es tun, egal was es ist! Sind wir im Geschäft?"
Sub1_Rephy_2_5_14,"Okay! Wir sind im Geschäft! Hilfst du uns jetzt, gegen sie zu kämpfen?"
Sub1_Rephy_2_5_15,Stimm nicht so schnell irgendwelchen Geschäften zu!
Sub1_Rephy_2_5_16,"Andererseits ... haben wir keine andere Wahl. Wir sind kurz davor, den Löffel abzugeben. Na gut. Wir sind im Geschäft!"
Sub1_Rephy_2_5_17,Höhöhö! Sehr gut! Abgemacht!
Sub1_Rephy_2_5_18,"Also, dann lasst uns aus diesem Labyrinth verschwinden!"
Sub1_Rephy_2_6_1,"Kommt! Kommt hierher! So giftige Muhroomer habt ihr noch nie gesehen, oder?"
Sub1_Rephy_2_6_2,"Er ist giftig genug, um einen Manticore sofort zum Blauen Stern zu bringen!"
Sub1_Rephy_2_6_3,Willkommen ...
Sub1_Rephy_2_6_4,Was machst du da? Du musst diese Sachen mit Herz und Seele anpreisen. Das war unsere Abmachung!
Sub1_Rephy_2_6_5,"Wenn ihr heute nicht fünfmal so viel verkaufen könnt, wie ich sonst verkaufe, verlängert sich unsere Abmachung noch mal um 5 Tage! Höhö!"
Sub1_Rephy_2_6_6,"Willkommen! Hier gibt es jedes Gift, das auf der Welt existiert!"
Sub1_Rephy_2_6_7,Ein Redpur wie ich kennt sich mit so was aus! Kommt herein!
Sub1_Rephy_2_6_8,"Wow! Toll, Onkel Oddy!"
Sub1_Rephy_2_6_9,"Rephy wird auch sein Bestes geben! Lampe Gottes, leuchte auf!"
Sub1_Rephy_2_6_10,"Schau mal ... Sind das nicht die beiden Süßen, die wir auf dem Platz gesehen haben?"
Sub1_Rephy_2_6_11,Oh! Du hast Recht! Das sind wohl die Maskottchen dieses Ladens!
Sub1_Rephy_2_6_12,"Gift? Gibt es hier ein Gift, das Dämonen töten kann?"
Sub1_Rephy_2_6_13,"Oh! Natürlich haben wir das! Kommt nur herein! Wer zuerst kommt, mahlt zuerst, für die ersten 50 in der Schlange!"
Sub1_Rephy_2_6_14,Ihr dürft unsere Maskottchen eine Minute lang streicheln!
Sub1_Rephy_2_6_15,Was zum Henker?!
Sub1_Rephy_2_6_16,Ich! Ich war zuerst da! Ich! Ich zuerst!
Sub1_Rephy_2_6_17,"In Ordnung, in Ordnung. Bitte anstellen!"
Sub1_Rephy_2_6_18,..........................................................
Sub1_Rephy_2_6_19,Bitte ... rette mich ...
Sub1_Rephy_2_6_20,780 ... 890 ... 1300 ... Okay! Ihr beiden habt heute gute Arbeit geleistet!
Sub1_Rephy_2_6_21,Heute habe ich zehnmal so viel verkauft wie sonst! Höhö! Wollt ihr nicht in Teilzeit für mich arbeiten?
Sub1_Rephy_2_6_22,Haha ... Leben wir noch?
Sub1_Rephy_2_6_23,"Ja ... Onkel Oddy, deine Seele ist noch nicht zur Sternenlichtbrücke weitergezogen."
Sub1_Rephy_2_6_24,"Oh, keine Sorge, wenn ihr nicht wollt! Hey! Nehmt das! Das ist euer Lohn!"
Sub1_Rephy_2_6_25,"Wir Fuchsmenschen zahlen unsere Schulden immer zurück, wenn uns jemand hilft. Dank euch habe ich heute eine Menge Geld verdient."
Sub1_Rephy_2_6_26,"Hm, ich sollte für heute zumachen. Unsere Stammkunden sollten um diese Zeit aufkreuzen."
Sub1_Rephy_2_6_27,"Also, vielleicht treffen wir uns irgendwann noch mal. Oh, und sagt Bescheid, wenn ihr in Teilzeit für mich arbeiten wollt! Tschüss!"
Sub1_Rephy_2_6_28,"Hm ... Sie ist so schnell abgehauen, dass es sich fast wie ein Traum anfühlt, dass wir für sie gearbeitet haben."
Sub1_Rephy_2_6_29,Lass mal sehen. Oh! Dieser Lohn ist eine ganz ordentliche Menge Geld!
Sub1_Rephy_2_6_30,.........................................
Sub1_Rephy_2_6_31,"Hm? Rephy, stimmt etwas nicht?"
Sub1_Rephy_2_6_32,Ich ... will meine erste Mission als Führer der Seelen abschließen.
Sub1_Rephy_2_6_33,"Aber ich habe die Weise noch nicht gefunden. Unser Anführer sagte, die Weise sei in Orvel, aber die Leute, die ich hier getroffen habe, sind alle seltsam."
Sub1_Rephy_2_6_34,"Eine Weise in Orvel? Weise, hm ... Meinst du Lorraine?"
Sub1_Rephy_2_6_35,"Ah! Genau! Lorraine! Ich glaube, das war ihr Name!"
Sub1_Rephy_2_6_36,"Warum suchst du in Orvel nach ihr? Du musst in den Elidora-Wald, wo die Elfen leben. Oje!"
Sub1_Rephy_2_6_37,Also ist die Weise nicht in Orvel? Dann muss ich nach Elidora.
Sub1_Rephy_2_6_38,Sind alle Tamian so beschränkt wie du?
Sub1_Rephy_2_6_39,"Äh? Ich weiß nicht. Aber unser Anführer sagt mir immer, dass ich wach und konzentriert bleiben soll."
Sub1_Rephy_2_6_40,Euer Anführer ... muss viel Geduld haben.
Sub1_Rephy_2_6_41,"Entschuldigung, aber hat der Giftladen schon geschlossen?"
Sub1_Rephy_2_6_42,................................................................
Sub1_Rephy_2_6_43,"Lorraine, was machst du denn hier?"
Sub1_Rephy_2_6_44,"Oh, das ist Lorraine! Wow! Die Weise ist doch in Orvel! Rephy hatte also doch Recht!"
Sub1_Rephy_2_6_45,"Oddy? Lange nicht gesehen. Wie ist es dir ergangen? Ich bin nur hier, um ein paar Gifte zu kaufen."
Sub1_Rephy_2_6_46,"Das Gift dieser Alchemistin ist ziemlich wirkungsvoll, wenn es um das Töten von Dämonen geht."
Sub1_Rephy_2_6_47,Ist das ... ein Tamian ... da neben dir?
Sub1_Rephy_2_6_48,Ja! Ich bin Rephy! Ich bin ein Führer der Seelen!
Sub1_Rephy_2_6_49,"Du bist also ein von der Königin des Blauen Sterns gesegneter Weiser. Ich bin Lorraine, die Elfenweise. Es ist mir eine Ehre, dich zu treffen."
Sub1_Rephy_2_6_50,Warte mal! Ist dieses Kind ... wirklich so bedeutend?
Sub1_Rephy_2_6_51,"Ähem! Natürlich ist Rephy bedeutend! Genau, Weise Lorraine! Oh! Wo geht es zu den Nebligen Hügeln?"
Sub1_Rephy_2_6_52,"Ich muss dahin, um verlorenen Seelen mit dieser Lampe den Weg zu weisen!"
Sub1_Rephy_2_6_53,Neblige Hügel ... Es gibt noch zwei solche Orte in diesem Königreich.
Sub1_Rephy_2_6_54,"Die Galluah-Ebenen und das Ogria-Gebirge. Aber diese Orte sind völlig finster, ohne jedes Sternenlicht ... Du könntest dort auf Dämonen stoßen."
Sub1_Rephy_2_6_55,Ich weiß nicht genau ... ob die Nebligen Hügel derzeit sicher sind.
Sub1_Rephy_2_6_56,Das ist okay! Rephy wird hingehen und sie sich ansehen! Welche Nebligen Hügel sind näher?
Sub1_Rephy_2_6_57,Von Orvel aus? Die in den Galluah-Ebenen sind näher.
Sub1_Rephy_2_6_58,"Aber wie gesagt, da wimmelt es nur so von finsteren Seelen ... Da werden keine Seelen des Lichts sein, die dir helfen."
Sub1_Rephy_2_6_59,"Rephy ist stark! Egal, wie finster der Ort ist, ich weise ihnen den Weg mit dieser Lampe."
Sub1_Rephy_2_6_60,"Lorraine ... Meiner Erfahrung mit diesem Kind nach zu urteilen, wirst du ihn nicht umstimmen können."
Sub1_Rephy_2_6_61,Dann ... Mögen die Nebligen Hügel ohne Schwierigkeiten vom Segen des Blauen Sterns erleuchtet werden.
Sub1_Rephy_2_6_62,"Hüte dich vor der Finsternis, Führer der Seelen."
Sub1_Rephy_2_6_63,"Ja! Danke! Tschüss, ihr zwei! Rephy geht jetzt los!"
Sub1_Rephy_2_6_64,"Du gehst einfach so? Für einen Tierhybrid bist du ziemlich verbohrt. Hm, komm mal kurz her!"
Sub1_Rephy_2_6_65,Autsch! Das tut weh! Onkel Oddy! Warum hast du mir Schwanzfell ausgerissen?
Sub1_Rephy_2_6_66,"Warte auf mich! Und das Fell brauche ich, damit ich dich mit meiner Zeitmagie immer wiederfinden kann!"
Sub1_Rephy_2_6_67,"Heute habe ich deine Zeit verschwendet, indem ich dich ins Labyrinth gebracht habe."
Sub1_Rephy_2_6_68,Ich will niemandem etwas schuldig sein. Ich zahle dir deine verlorene Zeit auf jeden Fall zurück.
Sub1_Rephy_2_6_69,"Wow! Dann werden wir uns noch mal treffen, oder?"
Sub1_Rephy_2_6_70,"Ja, Rephy. Also pass auf dich auf. Und wenn du meinen Namen rufst, wenn du in Gefahr bist ..."
Sub1_Rephy_2_6_71,"Okay, ich bin weg! Tschüss, Onkel Oddy! Tschüss, Weise!"
Sub1_Rephy_2_6_72,"Kleiner ... Du wirst mich immer behandeln wie einen deiner Spielkameraden, oder? Hahaha!"
Sub1_Rephy_2_6_73,"Aber ... Was bist du genau, Onkel Oddy?"
Sub1_Rephy_2_6_74,Tu mir einen Gefallen: Vergiss es einfach.
Sub1_Rephy_3_1_1,*Schnüff* Ich rieche etwas Ekliges ... Hier gibt es nur finstere Seelen.
Sub1_Rephy_3_1_2,"Hier sollte ich irgendwo Neblige Hügel finden können ... Aber ich weiß nicht genau, wo!"
Sub1_Rephy_3_1_3,Genau! Ich sollte die Lampe Gottes fragen! Wo sind die Nebligen Hügel?
Sub1_Rephy_3_1_4,Wow! Da! Gehen wir zusammen!
Sub1_Rephy_3_1_5,............???????
Sub1_Rephy_3_2_1,Hä? Ich rieche irgendwas ... Rephy hat erst vor 3 Monaten gebadet ... Bin ich das?
