KEY,Russian
E_C19_May_Lucias_41,(Я должен спасти пострадавших... и вернуть мир в их дома.)
E_C19_May_Lucias_42,"Мне жаль, но я не могу принять ваше предложение."
E_C19_May_Lucias_43,"Ха-ха, ничего страшного!"
E_C19_May_Lucias_44,"Я же не могу заставить тебя уехать, если ты этого не хочешь."
E_C19_May_Lucias_45,Письмо было довольно коротким...
E_C19_May_Lucias_46,"Но из написанного я сделал вывод, что твой друг хочет, чтобы ты немного отдохнул."
E_C19_May_Lucias_47,"Сейчас не лучшее время для отдыха, ха-ха."
E_C19_May_Lucias_48,"Ладно-ладно, не буду больше тебе надоедать. Но ты постарайся сегодня не сильно перетруждаться."
E_C19_May_Lucias_49,Постараюсь. Да благословит вас богиня.
E_C19_May_Lucias_50,Ух...
E_C19_May_Lucias_51,Что? Это же?..
E_C19_May_Lucias_52,Да. С днем рождения.
E_C19_May_Lucias_53,"Ха-ха-ха, спасибо..."
E_C19_May_Lavril_01,...
E_C19_May_Lavril_02,Ух ты! Какой здоровенный торт! С днем рождения!
E_C19_May_Lavril_03,"С днем рождения! А вот и подарок! Мне он очень нравится, но я подарю его тебе в честь дня рождения!"
E_C19_May_Lavril_04,Спасибо! А теперь поедим торт! Мама испекла мой любимый!
E_C19_May_Lavril_05,Постой! Разве можно сейчас есть торт? А песня? А свечи?!
E_C19_May_Lavril_06,"Ладно, давайте быстро споем и будем есть торт!"
E_C19_May_Lavril_07,"С днем рождения тебя, с днем рождения тебя!"
E_C19_May_Lavril_08,День рождения?..
E_C19_May_Lavril_09,"А? Привет, Лавриль."
E_C19_May_Lavril_10,Что?
E_C19_May_Lavril_11,"Привет... Э, у меня вопрос."
E_C19_May_Lavril_12,Э-э... А что за праздник сейчас в этой деревне?
E_C19_May_Lavril_13,Праздник?
E_C19_May_Lavril_14,"Да, многие люди говорят о каком-то... дне рождения."
E_C19_May_Lavril_15,И все выглядят очень счастливыми...
E_C19_May_Lavril_16,"У них там огромный торт, подарки... все вместе поют..."
E_C19_May_Lavril_17,"Н-но, если ты об этом ничего не знаешь, Офелия... Значит, это никакой не праздник?"
E_C19_May_Lavril_18,"А, ты имеешь в виду празднование дня рождения?"
E_C19_May_Lavril_19,Празднование... дня рождения?..
E_C19_May_Lavril_20,"Да! Когда у кого-то день рождения, семья и друзья собираются вместе, чтобы его отпраздновать."
E_C19_May_Lavril_21,"Именинник получает от всех подарки и загадывает желание над тортом, украшенным горящими свечами..."
E_C19_May_Lavril_22,А! И еще на столе куча всякой вкуснятины.
E_C19_May_Lavril_23,"Понятно... А у тебя тоже есть день рождения, Офелия?"
E_C19_May_Lavril_24,"Ну да, но он летом. Довольно скоро."
E_C19_May_Lavril_25,У нас... нет дней рождения. Потому что мы... это мы...
E_C19_May_Lavril_26,Но мы тоже хотим... праздновать...
E_C19_May_Lavril_27,"Кажется, это весело... праздновать с друзьями..."
E_C19_May_Lavril_28,"Хм... Ну, день рождения можно праздновать и не в день, когда кто-то родился."
E_C19_May_Lavril_29,П-правда?
E_C19_May_Lavril_30,"Если ты не знаешь, когда родилась, можешь праздновать день рождения в любой день..."
E_C19_May_Lavril_31,"Просто выбери особый день, который тебе нравится."
E_C19_May_Lavril_32,"А почему бы нам не отпраздновать твой день рождения сегодня, Лавриль?"
E_C19_May_Lavril_33,Сегодня?
E_C19_May_Lavril_34,Да. Ведь как раз сегодня ты узнала о днях рождения. Что скажешь?
E_C19_May_Lavril_35,Н-ну хорошо!
E_C19_May_Lavril_36,"Тогда нам нужно организовать вечеринку! У тебя есть друзья, которых ты бы хотела пригласить?"
E_C19_May_Lavril_37,"Друзья... Офелия, Леви, Ши... и... А мы можем пригласить Люция?"
E_C19_May_Lavril_38,"Уверена, он с радостью придет."
E_C19_May_Lavril_39,"Я знаю, что он очень занят, но, думаю, он найдет время."
E_C19_May_Lavril_40,Хи-хи... Славно...
E_C19_May_Lavril_41,Хорошо! Давай тогда напишем вместе приглашения!
E_C19_May_Lavril_42,Давай!
E_C19_May_Kara01_01,"Привет, Кара! Доброе утро!"
E_C19_May_Kara01_02,"Вы хорошо спали, госпожа?"
E_C19_May_Kara01_03,"То, что сейчас произошло, можно сравнить с восходом солнца на западе."
E_C19_May_Kara01_04,"Вы впервые встали без моего напоминания, госпожа."
E_C19_May_Kara01_05,Ха-ха-ха! Но сегодня у Кары день рождения! В такой важный день я просто обязана была встать рано!
E_C19_May_Kara01_06,"Ну, что скажешь? Ты удивлена? Правда же?"
E_C19_May_Kara01_07,"Когда я проверяла ваш пульс ночью, вы спали с самого захода солнца."
E_C19_May_Kara01_08,"Хотя это было маловероятно, но вполне логично, что вы проснетесь рано."
E_C19_May_Kara01_09,"Похоже, мне не удалось тебя удивить..."
E_C19_May_Kara01_10,Погоди! Ты всегда проверяешь мой пульс?
E_C19_May_Kara01_11,"Ради вашей безопасности, госпожа."
E_C19_May_Kara01_12,"Ох, похоже, у меня нет никакого личного пространства... Ха-ха."
E_C19_May_Kara01_13,"Хм. В этот раз мне не удалось тебя удивить, но в следующий раз у меня точно получится!"
E_C19_May_Kara01_14,"Пошли, Кара! Нам нужно развеяться!"
E_C19_May_Kara01_15,"Госпожа, сейчас время работать."
E_C19_May_Kara01_16,Забудь про работу в такой день! У меня еще остались неиспользованные дни отпуска! Пойдем!
E_C19_May_Kara01_17,"Да, госпожа."
E_C19_May_Kara01_18,Пора. Они... приближаются!
E_C19_May_Kara01_19,Система подготовки к бою запущена.
E_C19_May_Kara01_20,Мя-я-яу!
E_C19_May_Kara01_21,Мур? Мяу!
E_C19_May_Kara01_22,Мяу! Мур... Мур-р-р...
E_C19_May_Kara01_23,"Номера 1, 2 и 3! Бросайтесь на Кару!"
E_C19_May_Kara01_24,Ха-ха! Что ты думаешь о моем кошачьем легионе?
E_C19_May_Kara01_25,"Твое сердце забилось чаще? Э, то есть двигатель? Ты удивилась?"
E_C19_May_Kara01_26,"Я уже определила повышение ваших физических показателей, несмотря на отсутствие упражнений."
E_C19_May_Kara01_27,"Я узнала, что вы заботитесь о кошках, еще пять месяцев назад, когда шла за вами."
E_C19_May_Kara01_28,"Моя шкала отношений с номерами 1, 2 и 3 уже на максимальном уровне."
E_C19_May_Kara01_29,"Ты следила за мной, Кара? Правда?"
E_C19_May_Kara01_30,Ох! Ну уж последний пункт моей программы тебя точно удивит!
E_C19_May_Kara01_31,Пришло время для последнего сюрприза на твой день рождения!
E_C19_May_Kara01_32,"Да, госпожа."
E_C19_May_Kara01_33,"Где мы, госпожа? Этих координат нет в моих картографических данных."
E_C19_May_Kara01_34,Ха-ха-ха! До сегодняшнего дня я хранила это место в тайне!
E_C19_May_Kara01_35,"Погоди немного и... Ух ты! Вот! Смотри, Кара!"
E_C19_May_Kara01_36,Как неожиданно. Луна сегодня невероятно большая.
E_C19_May_Kara01_37,"Но луна не может стать больше, это всего лишь иллюзия."
E_C19_May_Kara01_38,"Ой, да брось, Кара. Просто наслаждайся видом красивой луны."
E_C19_May_Kara01_39,"Да, госпожа."
E_C19_May_Kara01_40,"Ну что, чувствуешь что-нибудь?"
E_C19_May_Kara01_41,Частота вращения двигателя повышается. Нейронные контуры циркулируют быстрее.
E_C19_May_Kara01_42,Я чувствую небольшое покалывание от движения тока к кончикам моих пальцев на руках и ногах.
E_C19_May_Kara01_43,Это вы называете удивлением?
E_C19_May_Kara01_44,"Не очень-то похоже, что ты сильно удивлена, но зато тебе удалось научиться новой эмоции. Ха-ха."
E_C19_May_Kara01_45,"И вот! Это мой последний подарок на сегодня! С днем рождения, Кара!"
E_C19_May_Kara01_46,"Спасибо, госпожа."
E_C19_May_Kara01_47,Но где вы раздобыли деньги на фейерверк?
E_C19_May_Kara01_48,"А? Ну вообще-то, я взяла их из зарплаты за этот месяц..."
E_C19_May_Kara01_49,"Понятно, госпожа. Я сокращу расходы на ваши личные нужды в этом месяце на сумму, потраченную на фейерверк."
E_C19_May_Kara01_50,"Ух! Какая ты бессердечная, Кара!"
E_C19_May_Miruru_01,Запускай салют!
E_C19_May_Miruru_02,"С днем рождения, великий пират Мируру!"
E_C19_May_Miruru_03,"Капитан, желаю вам счастливого дня рождения!"
E_C19_May_Miruru_04,"Ага, спасибо! И это все?"
E_C19_May_Miruru_05,А? О чем вы?
E_C19_May_Miruru_06,Как о чем? Без этого не обходится ни один день рождения!
E_C19_May_Miruru_07,"Ну ты и недалекий! Вот что получают на день рождения! Держите, капитан!"
E_C19_May_Miruru_08,...
E_C19_May_Miruru_09,Это совсем не то!
E_C19_May_Miruru_10,"А? Я думал, вы имели в виду торт."
E_C19_May_Miruru_11,Ха-ха-ха! Вот идиот!
E_C19_May_Miruru_12,Торт – это здорово.
E_C19_May_Miruru_13,Но на день рождения принято дарить подарки!
E_C19_May_Miruru_14,Точно!
E_C19_May_Miruru_15,Ну так давайте их сюда.
E_C19_May_Miruru_16,"Вот, держите!"
E_C19_May_Miruru_17,Это еще что?..
E_C19_May_Miruru_18,Это не сокровище?
E_C19_May_Miruru_19,"Это особый порох, который мне передал ваш друг Лакрак, капитан!"
E_C19_May_Miruru_20,А еще у меня есть для вас сообщение!
E_C19_May_Miruru_21,День рождения? У меня дел по горло! Но я хотя бы пожелаю ей счастливого дня рождения!
E_C19_May_Miruru_22,"А, и по такому особому случаю передайте ей вот это!"
E_C19_May_Miruru_23,"Хм... хм! Ну раз это особый порох, то я приму его, хоть это и не сокровище!"
E_C19_May_Miruru_24,"Ведь я благородный пират, уважающий своих друзей!"
E_C19_May_Miruru_25,"Хорошо, почему бы мне не использовать его по назначению,"
E_C19_May_Miruru_26,"чтобы отпраздновать день рождения, как великий пират Мируру?"
E_C19_May_Miruru_27,Хм-м...
E_C19_May_Miruru_28,Что?
E_C19_May_Miruru_29,"Кажется, я кое-что забыл."
E_C19_May_Miruru_30,Что-то очень важное...
E_C19_May_Miruru_31,А!
E_C19_May_Miruru_32,Лакрак сказал...
E_C19_May_Miruru_33,Этот порох еще не прошел испытания.
E_C19_May_Miruru_34,"Использовать его нужно с большой осторожностью,"
E_C19_May_Miruru_35,и не забудь рассказать мне о результатах.
E_C19_May_Miruru_36,...
E_C19_May_Miruru_37,...
E_C19_May_Miruru_38,"Может, нам стоит отбежать подальше?"
E_C19_May_Miruru_39,Хорошая идея.
E_C19_May_Lakrak_1,Хм...
E_C19_May_Lakrak_1_1,"Пожалуй, фитиль достаточно длинный."
E_C19_May_Lakrak_2,"Достать рецепт было очень непросто, но результат того стоил."
E_C19_May_Lakrak_3,Осталось только дождаться его...
E_C19_May_Lakrak_4,Это ты звал меня посреди ночи?
E_C19_May_Lakrak_5,"Я не спал трое суток, экспериментируя с оружием!"
E_C19_May_Lakrak_6,"Мне страшно хочется спать! Поэтому я буду очень зол, если ты побеспокоил меня по пустякам!"
E_C19_May_Lakrak_7,"Ха, начинается..."
E_C19_May_Lakrak_8,"Эй, Лакрак. Ты что, забыл, какой сегодня день?"
E_C19_May_Lakrak_9,"Сегодня? Сегодня ровно три дня, как я не спал!"
E_C19_May_Lakrak_10,Кто ты вообще такой? Отвечай!
E_C19_May_Lakrak_11,А ты умеешь озадачить.
E_C19_May_Lakrak_12,"Присмотрись ко мне внимательнее, ты разве меня не узнаешь?"
E_C19_May_Lakrak_13,"Какое знакомое у тебя оружие. Ты, должно быть..."
E_C19_May_Lakrak_14,"Неужели ты забыл, как я тебе когда-то помог?"
E_C19_May_Lakrak_15,"А я вот не забыл, как бегал по твоим поручениям, чтобы достать тот дурацкий особый порох..."
E_C19_May_Lakrak_16,"Особый порох... Ну конечно! Давно не виделись, Рой!"
E_C19_May_Lakrak_17,А я еще называл его своим другом...
E_C19_May_Lakrak_18,"Ты и правда забыл, какой сегодня день?"
E_C19_May_Lakrak_19,Уж о своем дне рождения нужно помнить.
E_C19_May_Lakrak_20,Что? Сегодня мой день рождения?
E_C19_May_Lakrak_21,"Ну и пусть, это все чепуха."
E_C19_May_Lakrak_22,Главное – закончить работу над более мощным оружием!
E_C19_May_Lakrak_23,Я уже даже не удивляюсь.
E_C19_May_Lakrak_24,"Как бы там ни было, я приготовил для тебя кое-что особенное."
E_C19_May_Lakrak_25,И бабах от этого будет на загляденье!
E_C19_May_Lakrak_26,"Что неудивительно, Клео использует только первоклассные реагенты."
E_C19_May_Lakrak_27,Ч-что это?
E_C19_May_Lakrak_28,"Как видишь, это фейерверки. Я раздобыл самые большие специально для твоего дня рождения."
E_C19_May_Lakrak_29,"Что скажешь? Впечатляет, правда?"
E_C19_May_Lakrak_30,Э-это... Э-это!..
E_C19_May_Lakrak_31,"Ха-ха, ты что, уже плачешь? Погоди, ты еще не видел мой подарок..."
E_C19_May_Lakrak_32,Ты что творишь?!
E_C19_May_Lakrak_33,Как тебе в голову пришло тратить этот золотой порох на подобную ерунду?!
E_C19_May_Lakrak_34,И ты еще называешь себя человеком?!
E_C19_May_Lakrak_35,Ч-чего?
E_C19_May_Lakrak_36,Порох – это самое благородное вещество в мире!
E_C19_May_Lakrak_37,Это богохульство! Не брат ты мне больше!
E_C19_May_Lakrak_38,...
E_C19_May_Lakrak_39,Ты что... серьезно?
E_C19_May_Lakrak_40,"Ерунду? Ты хоть знаешь, через что мне пришлось пройти, чтобы подготовить все это для тебя?"
E_C19_May_Lakrak_41,"Да какая разница?! Самое главное, что ты зазря перевел столько пороха!"
E_C19_May_Lakrak_42,Никогда тебе этого не прощу! Порох бесценен!
E_C19_May_Lakrak_43,"Вот как, значит, да?"
E_C19_May_Lakrak_44,А я ведь приготовил тебе на день рождения невероятный подарок...
E_C19_May_Lakrak_45,Что бы это могло быть?
E_C19_May_Lakrak_46,Какой-то новый супер-пупер-особый порох?
E_C19_May_Lakrak_47,Самый лучший во всей империи. Было не так-то легко его достать на черном рынке...
E_C19_May_Lakrak_48,"Ну, тебе он ведь не нужен."
E_C19_May_Lakrak_49,Что ж... Куда мне его теперь девать?
E_C19_May_Lakrak_50,Он наверняка стоит кучу денег. Продам-ка я его и не буду думать о деньгах какое-то время.
E_C19_May_Lakrak_51,"Или, может, запаковать его обратно и подарить Клео на день рождения."
E_C19_May_Lakrak_52,"Ха-ха, прямо вижу, как на ее лице появляется улыбка."
E_C19_May_Lakrak_53,Погоди! Мне нужно с тобой поговорить!
E_C19_May_Lakrak_54,"Хм? О чем тебе разговаривать с таким богохульником, как я?"
E_C19_May_Lakrak_55,Э-э...
E_C19_May_Lakrak_56,"Раз тебе нечего сказать, то не стой у меня на пути. Мне нужно подумать, куда деть..."
E_C19_May_Lakrak_57,М-мне...
E_C19_May_Lakrak_58,Мне очень жаль! Я погорячился!
E_C19_May_Lakrak_59,Я хочу твой подарок! Этот супер-пупер-особый порох! Мне он нужен!
E_C19_May_Lakrak_60,Ох... Иметь с тобой дело всегда непросто.
E_C19_May_Lakrak_61,А-а-а! О-о-о! У-у-у!
E_C19_May_Lakrak_62,"Эй, Лакрак. Я знаю, что ты доволен, но не надо так орать."
E_C19_May_Lakrak_63,Да как не орать?! Этот порох божественен!
E_C19_May_Lakrak_64,Нужно срочно провести испытание! С его помощью я сделаю невероятно разрушительное оружие!
E_C19_May_Lakrak_65,Ох... Ты неисправим.
E_C19_May_Lakrak_66,"Ладно, мне пора. Смотри не перетрудись."
E_C19_May_Lakrak_67,Ага! Бывай!
E_C19_May_Lakrak_68,"Ох-ох-ох! Рой – единственный человек, который обо мне заботится! Он лучший!"
E_C19_May_Lakrak_69,Уф... Но я не могу запомнить его лицо. Как же так?! Мне нужно запомнить его!
E_C19_May_Lakrak_70,...
E_C19_May_Lakrak_71,"Ну вот, опять забыл, как он выглядит."
E_C19_May_Lakrak_72,Да и ладно. Пора испытать мой подарочек.
E_C19_May_Glenwys01_01,Э...
E_C19_May_Glenwys01_02,Ха-ха.
E_C19_May_Glenwys01_03,"Что, позволь спросить, забыл имперский страж в таком месте?"
E_C19_May_Glenwys01_04,Да вот решил с тобой повидаться.
E_C19_May_Glenwys01_05,"А я думала, ты очень занятой человек, сэр Флусс."
E_C19_May_Glenwys01_06,"Не стоит тратить время на такого простого рыцаря, как я..."
E_C19_May_Glenwys01_07,"Ха-ха, но этот простой рыцарь, кажется, очень благородный и талантливый."
E_C19_May_Glenwys01_08,Как же я могу пройти мимо такого человека?
E_C19_May_Glenwys01_09,Да еще и победившего в трех турнирах подряд.
E_C19_May_Glenwys01_10,Последним моим противником был ты.
E_C19_May_Glenwys01_11,"Если бы мы бились до конца, то я бы точно проиграла."
E_C19_May_Glenwys01_12,"А значит, не было бы этих трех побед подряд..."
E_C19_May_Glenwys01_13,"Ха-ха, я вообще не понимаю, о чем ты говоришь."
E_C19_May_Glenwys01_14,"Ты о том человеке с двумя мечами, который так ожесточенно с тобой сражался?"
E_C19_May_Glenwys01_15,"Я очень хотел сойтись с ним в схватке, но так и не узнал, откуда он вообще взялся."
E_C19_May_Glenwys01_16,…
E_C19_May_Glenwys01_17,"Вообще-то, я здесь сегодня, чтобы кое с кем тебя познакомить."
E_C19_May_Glenwys01_18,Рада знакомству. Меня зовут Криша. Я командир магических рыцарей Велчии.
E_C19_May_Glenwys01_19,В настоящее время исполняю обязанности императорского инквизитора.
E_C19_May_Glenwys01_20,О! Командир Криша?!
E_C19_May_Glenwys01_21,Что привело вас сюда?..
E_C19_May_Glenwys01_22,"(Хм, а я-то думала, кем так интересуется сэр Флусс..."
E_C19_May_Glenwys01_23,"Полагаю, это она, знаменитый Щит империи...)"
E_C19_May_Glenwys01_24,Что?..
E_C19_May_Glenwys01_25,"Ой, прошу меня простить."
E_C19_May_Glenwys01_26,Цель моего сегодняшнего визита проста.
E_C19_May_Glenwys01_27,"С днем рождения, Гленвис."
E_C19_May_Glenwys01_28,"Мы с сэром Флуссом приготовили для тебя подарок. Прошу, прими его."
E_C19_May_Glenwys01_29,Ух ты!.. С-спасибо.
E_C19_May_Glenwys01_30,"Но откуда вы узнали, что у меня сегодня день рождения?.."
E_C19_May_Glenwys01_31,"Из твоих писем, конечно... Кхе-кхе! О чем это я?"
E_C19_May_Glenwys01_32,От самого командира столичных рыцарей-стражей.
E_C19_May_Glenwys01_33,"Мне стало известно, что в прошлом году ты отмечала свой день рождения совсем одна."
E_C19_May_Glenwys01_34,А...
E_C19_May_Glenwys01_35,Спасибо за вашу доброту.
E_C19_May_Glenwys01_36,Это очень неожиданно.
E_C19_May_Glenwys01_37,"Но, право, не стоило уделять мне столько внимания..."
E_C19_May_Glenwys01_38,"Ха-ха. Скажем так, мы просто заботимся о будущем великого таланта."
E_C19_May_Glenwys01_39,"А как ты смотришь на то, чтобы мы перекусили все вместе?"
E_C19_May_Glenwys01_40,Время как раз обеденное.
E_C19_May_Glenwys01_41,"Хм, хорошая мысль."
E_C19_May_Glenwys01_42,"Но так как мы не знакомы с местной кухней, то выбирать блюда будешь ты."
E_C19_May_Glenwys01_43,Ха-ха-ха...
E_C19_May_Glenwys01_44,А?
E_C19_May_Glenwys01_45,"Не обращайте внимания, я просто рада, что вы обо мне такого хорошего мнения."
E_C19_May_Glenwys01_46,"Еда здесь довольно незамысловатая... но надеюсь, она придется вам по вкусу."
E_C19_May_Glenwys01_47,…
E_C19_May_Lorraine01_01,"Великий мудрец леса, мы восхваляем рождение великой!"
E_C19_May_Lorraine01_02,"Пусть твоя жизнь будет полна благодати и мира, эльфийский друид Лорейн!"
E_C19_May_Lorraine01_03,Я очень признательна вам за такие теплые ежегодные поздравления.
E_C19_May_Lorraine01_04,"Не стоит благодарностей, Лорейн. Ты поистине великий мудрец эльфов."
E_C19_May_Lorraine01_05,"Если бы не ты, страшно даже подумать, что случилось бы с лесом Элидоры."
E_C19_May_Lorraine01_06,"Ха-ха, ты мне льстишь. Я даже покраснела."
E_C19_May_Lorraine01_07,"Ох, я опоздал?"
E_C19_May_Lorraine01_08,"Ух ты, это же!.."
E_C19_May_Lorraine01_09,"Ха-ха-ха, простите за опоздание."
E_C19_May_Lorraine01_10,"Не могу поверить, что опоздал на день рождения великого мудреца и друида Лорейн."
E_C19_May_Lorraine01_11,"Не стоит извиняться. Я очень рада видеть тебя здесь, вождь орков."
E_C19_May_Lorraine01_12,"Из-за меня воин-гарпия тоже припозднилась... Прости, Нейла."
E_C19_May_Lorraine01_13,"Я присоединилась к тебе, потому что мы шли сюда по одному и тому же делу. Не стоит извиняться."
E_C19_May_Lorraine01_14,"Великий мудрец эльфов, я, Нейла, поздравляю тебя с днем рождения от лица всех гарпий."
E_C19_May_Lorraine01_15,"Спасибо, Нейла."
E_C19_May_Lorraine01_16,"Ох... На сегодняшнем праздновании народу будет гораздо больше, чем обычно."
E_C19_May_Lorraine01_17,А-а!
E_C19_May_Lorraine01_18,Хм?!
E_C19_May_Lorraine01_19,Уф!
E_C19_May_Lorraine01_20,Что? Одди! Что ты здесь делаешь?
E_C19_May_Lorraine01_21,"Ох, голова кружится... Э, Лорейн?"
E_C19_May_Lorraine01_22,"Фух, кажется, у меня получилось!"
E_C19_May_Lorraine01_23,"Просто Никс пообещал мне, что я успею!"
E_C19_May_Lorraine01_24,"Но что-то там напутал, и мне пришлось идти сюда от самого Города Фонарщиков!"
E_C19_May_Lorraine01_25,"С другой стороны, я получил подарок от племени тамии по пути сюда... Ой, что-то я заболтался!"
E_C19_May_Lorraine01_26,"Кхе-кхе, хм! С днем рождения, Лорейн!"
E_C19_May_Lorraine01_27,Держи! Это мой подарок и подарок от племени тамии!
E_C19_May_Lorraine01_28,"Я чуть было не вырубила его, думала, что это какой-то нарушитель... Не ожидала, что он друг мудреца."
E_C19_May_Lorraine01_29,"Ха-ха-ха, а ты не ослабляешь бдительности даже в такой день. Воин-гарпия до мозга костей."
E_C19_May_Lorraine01_30,"Ну так что, все гости собрались?"
E_C19_May_Lorraine01_31,Хм... Вроде да.
E_C19_May_Lorraine01_32,Немного необычно видеть в лесу столько народу.
E_C19_May_Lorraine01_33,"Правда, сегодня особый случай. Ха-ха-ха."
E_C19_May_Lorraine01_34,"Что ж, Лорейн. Пора начинать празднование."
E_C19_May_Lorraine01_35,"С днем рождения, великий мудрец!"
E_C19_May_Lorraine01_36,Спасибо вам всем...
E_C19_May_Lorraine01_37,Я всегда буду хранить ваши пожелания в своем сердце.
E_C19_May_Lorraine01_38,"(Надеюсь, это мирное время продлится вечно...)"
