KEY,ChineseSimplified
E_C19_Jul_Crow01_17,小宝贝～～吃饭时间到啦～～
E_C19_Jul_Crow01_18,…
E_C19_Jul_Crow01_19,这…！！
E_C19_Jul_Crow01_20,没义气的笨狗！！！！
E_C19_Jul_Crow01_21,我们什么时候好到有义气这种东西了！！
E_C19_Jul_Crow01_22,可恶，这话太有道理了更让人生气！！去死吧你！！！
E_C19_Jul_Crow01_23,你才去死！！
E_C19_Jul_Crow01_24,是你先开溜的，所以老头生日蛋糕要准备的材料
E_C19_Jul_Crow01_25,全部～都交给你来做～？我才不要帮忙！
E_C19_Jul_Crow01_26,你不说我也已经全部准备好了，傻瓜！
E_C19_Jul_Crow01_27,我才想问你，你真的有好好保管那个食谱吗？
E_C19_Jul_Crow01_28,你该不会把食谱烧了，然后随便找个别的东西来代替吧？
E_C19_Jul_Crow01_29,你以为我跟你这种精神涣散的笨狗一样吗？
E_C19_Jul_Crow01_30,从姐姐那里拿到以后我就很珍惜地保管着了～
E_C19_Jul_Crow01_31,那就别瞎胡闹了，快点做蛋糕吧。
E_C19_Jul_Crow01_32,我可不想被老头发现，让事情变得麻烦。
E_C19_Jul_Crow01_33,可是姐姐为什么要把那么重要的东西给你这样的蠢货。
E_C19_Jul_Crow01_34,那是因为～以前罗洁姐姐给我做过，
E_C19_Jul_Crow01_35,因为实在是太太太太好吃了，所以缠着她告诉我的！
E_C19_Jul_Crow01_36,你以为你做得出跟姐姐一样的味道吗？
E_C19_Jul_Crow01_37,话说回来～姐姐好像说过～把你烧个精光之后
E_C19_Jul_Crow01_38,在面团里加入你的灰烬～就能让食物变得更加美味～～
E_C19_Jul_Crow01_39,喂！小心和面！！
E_C19_Jul_Crow01_40,可恶，你这疯女人真是！
E_C19_Jul_Crow01_41,好，今天不是你死就是我活。
E_C19_Jul_Crow01_42,哇哈哈，那就做个笨狗口味的面团吧～？！
E_C19_Jul_Crow01_43,如果我们离开了，他一定会很孤单。
E_C19_Jul_Crow01_44,也许会像个傻瓜一样，抓着过去的回忆不放，独自一个人驻足不前。
E_C19_Jul_Crow01_45,所以…我希望你们能够替他增添新的回忆。
E_C19_Jul_Crow01_46,就像大家在一起时那样，让他可以保持微笑向前迈进。
E_C19_Jul_Crow01_47,另外，那个人意外地喜欢甜食。
E_C19_Jul_Crow01_48,所以…
E_C19_Jul_Crow01_49,这就是你们胡闹的原因？
E_C19_Jul_Crow01_50,我们错了…
E_C19_Jul_Crow01_51,是生日吗…
E_C19_Jul_Crow01_52,…吃吧。
E_C19_Jul_Crow01_53,哦哦，真的吗？
E_C19_Jul_Crow01_54,哇，大叔最棒了～
E_C19_Jul_Crow01_55,我们要开动了～
E_C19_Jul_Crow01_56,唔。
E_C19_Jul_Crow01_57,好难吃！！！！！
E_C19_Jul_Crow01_58,呕呕呕呕呕…
E_C19_Jul_Crow01_59,笨狗，都是因为你买了像垃圾一样的食材才会这样！
E_C19_Jul_Crow01_60,什么！？你在说什么啊，明明就是因为你做到一半玩火才会这样！！
E_C19_Jul_Crow01_61,今天就是你的死期！！！！
E_C19_July_Seria01_01,爱儿琪，生日快乐。
E_C19_July_Seria01_02,哇，姐姐！你还记得我们的生日呀？
E_C19_July_Seria01_03,我也衷心地祝姐姐生日快乐！
E_C19_July_Seria01_04,姐姐有什么想要的吗？尽管说吧！
E_C19_July_Seria01_05,我的生日就不用过了。
E_C19_July_Seria01_06,顺利执行雪朵・希尔特的任务就是给我的礼物。
E_C19_July_Seria01_07,哼…姐姐虽然是堂主，但对我来说也是独一无二的姐姐。
E_C19_July_Seria01_08,就算只有今天短暂的时间，也希望你能稍微放轻松一点…
E_C19_July_Seria01_09,为了纪念我们的生日，我还找到了一家芭菲做得很好吃的店呢～～！
E_C19_July_Seria01_10,不行，明天就要去执行任务了…
E_C19_July_Seria01_11,可今天是我们俩的生日耶～～～
E_C19_July_Seria01_12,话虽如此…
E_C19_July_Seria01_13,我一定要跟姐姐一起去吃！
E_C19_July_Seria01_14,去吧，去吧，姐姐，嗯？
E_C19_July_Seria01_15,好吧，爱儿琪。
E_C19_July_Seria01_16,一起去吧。
E_C19_July_Seria01_17,可是姐姐，这礼物是什么呀？
E_C19_July_Seria01_18,边吃芭菲边打开看看吧。
E_C19_July_Seria01_19,…
E_C19_July_Seria01_20,因为是生日所以想到我了吗？姐～姐？
E_C19_July_Seria01_21,结界竟然解开了，疏忽大意可不行哦～呵呵呵。
E_C19_July_Seria01_22,…是啊，我正在等你呢。
E_C19_July_Seria01_23,啊啊，我要多谢你吗？
E_C19_July_Seria01_24,因为我知道，
E_C19_July_Seria01_25,今天你一定会来找我。
E_C19_July_Seria01_26,你总是这样。
E_C19_July_Seria01_27,狂妄自大，装出一副了不起的样子，好像了解我的一切似的。
E_C19_July_Seria01_28,真是讨厌。
E_C19_July_Seria01_29,是啊，我已经彻底看穿你了。
E_C19_July_Seria01_30,甚至知道你会来庆祝我的生日。
E_C19_July_Seria01_31,真是个傲慢的女人…
E_C19_July_Seria01_32,好吧，我要咬你的脖子来纪念这个特别的日子。
E_C19_July_Seria01_33,既然你这样赤裸裸地求死。
E_C19_July_Seria01_34,这对我来说也是一份生日大礼呀。
E_C19_July_Seria01_35,生日快乐，姐～姐？
E_C19_July_Seria01_36,你有想过我为什么要自己打开结界吗？
E_C19_July_Seria01_37,？！
E_C19_July_Seria01_38,从来没有，
E_C19_July_Seria01_39,我从来没期待过自己的生日会有什么。
E_C19_July_Seria01_40,但这次我有想要的了。
E_C19_July_Seria01_41,就是可以亲手解决你。
E_C19_July_Seria01_42,呀呀呀啊啊啊啊！！！
E_C19_July_Seria01_43,别…别想用这种玩具…控制我！ ！ ！ ！
E_C19_July_Seria01_44,受死吧－！！！
E_C19_July_Seria01_45,哎呀，堂主大人，您的脸色不太好呢。
E_C19_July_Seria01_46,看样子是做噩梦了吧。
E_C19_July_Seria01_47,噩梦…
E_C19_July_Seria01_48,是啊，是做了个噩梦。
E_C19_July_Seria01_49,痛彻心扉的…
E_C19_July_Zafir01_01,谢谢，以后也请多多关照。
E_C19_July_Zafir01_02,呼，今天的交易也顺利结束了，对吗？霍菲斯？
E_C19_July_Zafir01_03,喵～
E_C19_July_Zafir01_04,诶？霍菲斯？
E_C19_July_Zafir01_05,呵呵呵～欢迎光临～可爱的客人。
E_C19_July_Zafir01_06,什么风把你吹来这里了～？
E_C19_July_Zafir01_07,喵呜～喵呜～
E_C19_July_Zafir01_08,哦～你说你有需要的东西？是什么呢？
E_C19_July_Zafir01_09,找到了！原来你在这里。
E_C19_July_Zafir01_10,谢谢您帮忙照看霍菲斯。
E_C19_July_Zafir01_11,喵～喵～
E_C19_July_Zafir01_12,（这气息…是绿洲的灵魂吗？）
E_C19_July_Zafir01_13,（没想到在这样的地方相遇，是命运把我带到这里来的吧。）
E_C19_July_Zafir01_14,都忘了自我介绍，我是马瓦塔部落的族长－查毕勒。
E_C19_July_Zafir01_15,小小朋友已经介绍过了呢～呵呵～我是库牧洛。
E_C19_July_Zafir01_16,初次见面虽然有些冒昧，但您可以告诉我后面那把剑是如何取得的吗？
E_C19_July_Zafir01_17,你也对古董～感兴趣吗？
E_C19_July_Zafir01_18,那把剑啊～那是在我还没加入奥勒贝尔公会的几年前～在沙漠旅行时的事了～
E_C19_July_Zafir01_19,…
E_C19_July_Zafir01_20,当时那把剑十分老旧～又有很多损伤～
E_C19_July_Zafir01_21,我一点～一滴～慢慢地修复后～才让这把剑重生为现在这般不凡的面貌～
E_C19_July_Zafir01_22,我收集古董的兴趣和～经营这家店的原因～
E_C19_July_Zafir01_23,都是为了能让我感受到这种快乐的一个过程罢了～
E_C19_July_Zafir01_24,原…原来如此。
E_C19_July_Zafir01_25,喵～～呜
E_C19_July_Zafir01_26,我知道您为那把剑付出了许多心力，但不知您是否愿意割爱把它卖给我？\n无论多少价钱我都愿意支付。
E_C19_July_Zafir01_27,那把剑是上古新王时期王族传承下来的剑，对我们沙漠部落而言就像是珍贵的神器一样。
E_C19_July_Zafir01_28,喵喵喵～
E_C19_July_Zafir01_29,这样啊～那就拿走吧～
E_C19_July_Zafir01_30,请您不要太快拒绝…拜托再多考虑…？？
E_C19_July_Zafir01_31,真的吗？！
E_C19_July_Zafir01_32,小小朋友说～今天是你的生日～所以就当作礼物送给你吧～
E_C19_July_Zafir01_33,按照自然的法则～物品回到主人身边这件事～再自然不过了～
E_C19_July_Zafir01_34,它肯暂时待在我身边～展现它的面貌给我欣赏～我已经心满意足了～
E_C19_July_Zafir01_35,真的太感谢了。
E_C19_July_Zafir01_36,但是这么大的恩惠，我不能就这样白白接受。
E_C19_July_Zafir01_37,我查毕勒，作为马瓦塔族的代表，愿用这次交易金额的八成来酬谢库牧洛先生。
E_C19_July_Zafir01_38,呵呵～能这样与你结缘～我觉得已经足够了～不过你似乎不这么认为呢～
E_C19_July_Zafir01_39,如果你坚持如此～那我也不再拒绝了～
E_C19_July_Zafir01_40,生日快乐～
E_C19_July_Zafir01_41,谢谢您。
E_C19_July_Zafir01_42,喵喵喵～
E_C19_Jul_Erze01_01,在那边，追啊！
E_C19_Jul_Erze01_02,该死…跑得太快了！
E_C19_Jul_Erze01_03,队、队长！第1小组受到袭击了！
E_C19_Jul_Erze01_04,什么！？
E_C19_Jul_Erze01_05,一、一切发生得太快，在黑暗之中…啊！
E_C19_Jul_Erze01_06,是谁！？
E_C19_Jul_Erze01_07,嗯～呵呵…
E_C19_Jul_Erze01_08,啊啊～我的生日派对竟然来了这么多客人啊。
E_C19_Jul_Erze01_09,虽然姐姐没来有点可惜…不过这种程度我就忍了吧。
E_C19_Jul_Erze01_10,你、你把我的部下怎么了！
E_C19_Jul_Erze01_11,诶？…他们是你的部下啊？
E_C19_Jul_Erze01_12,我还以为是我的生日礼物，所以全～部～喝光了。呵呵呵…
E_C19_Jul_Erze01_13,你这…这恶魔！
E_C19_Jul_Erze01_14,你说谁是恶魔啊？这个世上…哪有这么迷人的恶魔？
E_C19_Jul_Erze01_15,好、好美…
E_C19_Jul_Erze01_16,这些没出息的家伙！给我醒醒！
E_C19_Jul_Erze01_17,难道你们想步入第1小组的后尘吗？
E_C19_Jul_Erze01_18,呃、呃啊！
E_C19_Jul_Erze01_19,呵呵…从遥远的帝国来到这里，真是谢谢了。
E_C19_Jul_Erze01_20,来了这么多的客人，还有这么多的血！
E_C19_Jul_Erze01_21,今天的生日派对一定会非常成功，你们也是这样认为吧？
E_C19_Jul_Erze01_22,胡说八道！
E_C19_Jul_Erze01_23,全体，准备战斗！
E_C19_Jul_Erze01_24,啊哈哈哈～！
E_C19_Jul_Erze01_25,好玩，真好玩！
E_C19_Jul_Erze01_26,要是再加上你们绝望的表情就更好玩了！
E_C19_Jul_Erze01_27,这个疯子！
E_C19_Jul_Erze01_28,攻击！击杀那个怪物！
E_C19_Jul_Erze01_29,拜托你们，不要死得太快啊！
E_C19_Jul_Erze01_30,呵～呵呵～
E_C19_Jul_Erze01_31,香甜的血味…
E_C19_Jul_Erze01_32,还记得那时，顺着我的脖子流淌的炽热的生命气息…
E_C19_Jul_Erze01_33,发出惨叫的人们，还有姐姐望着我的表情…
E_C19_Jul_Erze01_34,那真是最棒的生日礼物。
E_C19_Jul_Erze01_35,啊啊！多么令人心醉又愉快啊！
E_C19_Jul_Erze01_36,但是…
E_C19_Jul_Erze01_37,还不够。
E_C19_Jul_Erze01_38,不够、不够、不够、不够、不够、不够、不够、不够、不够、不够、不够、不够～～！！
E_C19_Jul_Erze01_39,这种程度还不够！！
E_C19_Jul_Erze01_40,口渴…姐姐，我…口好渴…
E_C19_Jul_Erze01_41,为什么不来庆祝我的生日呢？为什么不来见我呢？
E_C19_Jul_Erze01_42,今年生日我就用这些血将就一下…
E_C19_Jul_Erze01_43,下次你一定要来找我哦，姐姐。
E_C19_Jul_Erze01_44,因为我直到现在才能把姊姊香甜的鲜血…
E_C19_Jul_Erze01_45,一口气喝光。
E_C19_Jul_Laias01_01,唉…
E_C19_Jul_Laias01_02,呼…
E_C19_Jul_Laias01_03,是啊，这一天终究是来了。
E_C19_Jul_Laias01_04,啧。为了姐姐，今天就忍一忍吧。
E_C19_Jul_Laias01_05,什么？你还不明白自己现在没资格说那种话吗？果然是个榆木脑袋。
E_C19_Jul_Laias01_06,与其和小不点合作，还不如自己行动呢。
E_C19_Jul_Laias01_07,又要像去年那样和我掐架，然后被抢了先机？我可不要。
E_C19_Jul_Laias01_08,今年死也要比那个没头苍蝇先祝寿！
E_C19_Jul_Laias01_09,啊，知道了。照做不就行了？该死的…
E_C19_Jul_Laias01_10,那么，我再说一次约定的内容，不要忘了。
E_C19_Jul_Laias01_11,第一，我们之间不吵架。所以姐姐的生日礼物我们要同时送给她。
E_C19_Jul_Laias01_12,第二，不惜一切代价，也要阻止那个没头苍蝇先送生日礼物。
E_C19_Jul_Laias01_13,只有两个，就连你也能记住吧？
E_C19_Jul_Laias01_14,「就连你」又是什么意思…！哼。
E_C19_Jul_Laias01_15,呵呵。我就知道你忍不住。好，那…
E_C19_Jul_Laias01_16,走吧。这回可真的要把木乃伊那家伙给赶走！
E_C19_Jul_Laias01_17,果然…
E_C19_Jul_Laias01_18,是吧…？
E_C19_Jul_Laias01_19,光看见后脑勺都觉得倒霉…
E_C19_Jul_Laias01_20,嗯，果然这个程度还不够…那么，在这里添点花…
E_C19_Jul_Laias01_21,嗯…这种程度的话…
E_C19_Jul_Laias01_22,不，与水之圣女的美丽相比，这还远远不够。诶诶诶，那里有人吗！
E_C19_Jul_Laias01_23,嗯？
E_C19_Jul_Laias01_24,哈哈！做到了！就算这家伙是木乃伊，要从这石堆里面出来也不容易！
E_C19_Jul_Laias01_25,这回终于可以最先送礼物给姐姐了！
E_C19_Jul_Laias01_26,喂，榆木脑袋。忘了要一起给吗？
E_C19_Jul_Laias01_27,哦，对。是的。所以你准备了什么？
E_C19_Jul_Laias01_28,啊，你知道了要干嘛？！是、是你这榆木脑袋想不到的东西！
E_C19_Jul_Laias01_29,只是礼貌性地问一下！你这小不点连这都不懂？
E_C19_Jul_Laias01_30,嗯？
E_C19_Jul_Laias01_31,圣女大人，恭贺您的生辰。祝您今年也度过一个愉快的生日，我们送上一点微薄的…嗯？
E_C19_Jul_Laias01_32,什么？是敌人的入侵吗？
E_C19_Jul_Laias01_33,不，不是外面，而是里面…
E_C19_Jul_Laias01_34,啊，果然还是变成这样了。
E_C19_Jul_Laias01_35,直接忽略吧，只不过是少了一件需要我责备的事情。
E_C19_Jul_Laias01_36,只要收到祝福我就很开心了，什么礼物我根本不在意，送礼的顺序更是无所谓。
E_C19_Jul_Laias01_37,但孩子们好像不是这样想的。
E_C19_Jul_Laias01_38,虽说如此，毁坏建筑物也得受到责备吧？
E_C19_Jul_Laias01_39,礼物呢，在这之后再收。
E_C19_Jul_Laias01_40,啊，啊哈哈…
E_C19_Jul_Laias01_41,啊哈哈哈…
E_C19_Jul_Selene01_01,（黑暗继续侵蚀着森林。）
E_C19_Jul_Selene01_02,（有情报说在艾莉朵拉森林外围出现了魔族。）
E_C19_Jul_Selene01_03,…瑟琳大人。
E_C19_Jul_Selene01_04,（阿罗维纳的黑暗精灵依然看我们不顺眼。）
E_C19_Jul_Selene01_05,…瑟琳大人？
E_C19_Jul_Selene01_06,（听说风地雪山上的野蛮人的状况也不寻常。）
E_C19_Jul_Selene01_07,（怎样才能…）
E_C19_Jul_Selene01_08,瑟琳公主！
E_C19_Jul_Selene01_09,啊…
E_C19_Jul_Selene01_10,您看起来很苦恼。
E_C19_Jul_Selene01_11,…是的，需要考虑的东西太多了。
E_C19_Jul_Selene01_12,为了所有人的安全，必须洞悉即将到来的威胁…
E_C19_Jul_Selene01_13,很了不起。但是，您忘记了一件事。
E_C19_Jul_Selene01_14,对我们森林一族来说最重要的事情。
E_C19_Jul_Selene01_15,真的吗？我想不起来还有什么了…
E_C19_Jul_Selene01_16,如果有遗漏，还请您指教。森林贤者。
E_C19_Jul_Selene01_17,当然。那就是…
E_C19_Jul_Selene01_18,今天，是公主的生日。
E_C19_Jul_Selene01_19,生日快乐，瑟琳公主。
E_C19_Jul_Selene01_20,虽然是困难时期，但是想劝您今天就安下心来休息一天吧。
E_C19_Jul_Selene01_21,相信住在森林里的精怪的想法也都和我一样。
E_C19_Jul_Selene01_22,再伟大的战士也不能只战斗不休息。
E_C19_Jul_Selene01_23,为了明天的胜利，今天请接受我们的祝贺吧。
E_C19_Jul_Selene01_24,奈拉，连你也…
E_C19_Jul_Selene01_25,呵呵，既然你们的意见都一样，那就没办法了。
E_C19_Jul_Selene01_26,但是…一想到守护着塔的妹妹，我就没办法尽情放松。
E_C19_Jul_Selene01_27,她本来就是个很怕孤独的孩子…
E_C19_Jul_Selene01_28,呵呵…
E_C19_Jul_Selene01_29,哈哈哈。
E_C19_Jul_Selene01_30,…？两位这是？有什么事吗？
E_C19_Jul_Selene01_31,真是姐妹情深呢。
E_C19_Jul_Selene01_32,真的…好羡慕。
E_C19_Jul_Selene01_33,奈拉…
E_C19_Jul_Selene01_34,她正好来了呢。
E_C19_Jul_Selene01_35,虽然有点晚…但这才像朵莎尔妲的风格嘛。
E_C19_Jul_Selene01_36,姐姐～～～～！！
E_C19_Jul_Selene01_37,朵、朵莎尔妲？你跑这里来，塔怎么办…
E_C19_Jul_Selene01_38,姐姐姐姐…呃，呃啊！？
E_C19_Jul_Selene01_39,没事吧，朵莎尔妲小姐？
E_C19_Jul_Selene01_40,当然没事！我不是迟到了吧！？
E_C19_Jul_Selene01_41,现在不是说那个的时候，朵莎尔妲！你跑这里来塔怎么办！？
E_C19_Jul_Selene01_42,暂、暂时委托给别人了！
E_C19_Jul_Selene01_43,委、委托给别人～！？
E_C19_Jul_Selene01_44,你、你，你知道那是多么重要的事情吗！
E_C19_Jul_Selene01_45,那是我族守护了数千年的地方！你把那样巨大的责任…
E_C19_Jul_Selene01_46,可、可是～！今天是姐姐的生日啊！
E_C19_Jul_Selene01_47,就离开一会…也不行吗？
E_C19_Jul_Selene01_48,天呐…
E_C19_Jul_Selene01_49,唉，公主，没必要总是那么冷静。
E_C19_Jul_Selene01_50,就是这样，我们今天特别拜托了精怪们，请他们帮忙守护塔。
E_C19_Jul_Selene01_51,因为朵莎尔妲小姐和众精怪的关系很好，所以它们才会欣然接受请求。
E_C19_Jul_Selene01_52,所以不必担心。
E_C19_Jul_Selene01_53,今天就好好休息吧，这一切都是…森林的旨意。
E_C19_Jul_Selene01_54,唉…真拿你们没办法。
E_C19_Jul_Selene01_55,那好吧，既然让我吓了一大跳，那我们就要全部玩回来，准备好了吗？
E_C19_Jul_Selene01_56,精灵公主玩的时候也会全力以赴，你们可别让我失望了哦！
E_C19_Jul_Selene01_57,当然了，姐姐～！生日快乐！
E_C19_Jul_Selene01_58,我要把过去一年没玩到的部分一口气玩个够！
E_C19_Jul_Selene01_59,呵呵…祝您生日快乐，瑟琳公主殿下。
E_C19_Jul_Selene01_60,森林里所有的精怪也都在庆祝您的生日。
E_C19_Jul_Selene01_61,我族也是一样，祝您生日快乐，瑟琳公主殿下。
E_C19_Jul_Selene01_62,谢谢大家。以后…也请多多关照。
