KEY,Vietnamese
GAME_GUIDE_0106_003_DESC,Bạn có thể dùng vàng và bột phép thuật để cường hóa 1 trong số các tùy chọn của trang bị.\n Cường hóa tùy chọn có thể tiến hành tại Lò rèn → Luyện trang bị → Tùy chọn nâng cao.
GAME_GUIDE_0106_004_TITLE,Luyện lại trang bị là gì?
GAME_GUIDE_0106_004_DESC,"Bạn có thể thay đổi một trong các Tùy chọn bổ sung của một vật phẩm Trang bị bằng Ruby hoặc Vé luyện lại.\nTùy chọn đã chọn sẽ được thay đổi ngẫu nhiên, còn các tùy chọn chưa luyện lại sẽ không thể thay đổi nữa sau khi việc luyện lại hoàn tất.\nBạn có thể luyện lại trang bị ở Lò rèn → Luyện trang bị → Nâng cấp Trang bị.\nKhi luyện lại vật phẩm Trang bị T7 trở lên, tùy chọn trùng lặp có thể xuất hiện.\nĐối với Bảo vật, bạn có thể thay đổi 2 Tùy chọn bổ sung."
GAME_GUIDE_0106_005_TITLE,Phù phép là gì?
GAME_GUIDE_0106_005_DESC,"Bạn có thể dùng vàng và cuộn phù phép để thêm tùy chọn mới cho trang bị. \n Cuộn phù phép nhận được ở Raid (Hard), Liên minh vinh quang và ở các sự kiện.\n Phù phép tiến hành tại Lò rèn → Luyện trang bị → Phù phép."
GAME_GUIDE_0106_006_TITLE,Tăng cấp trang bị là gì?
GAME_GUIDE_0106_006_DESC,"Dùng một trang bị 5★, nguyên liệu Nâng bậc trang bị, Bột phép thuật và Vàng để Nâng bậc trang bị của bạn.\nNâng bậc trang bị có thể tiến hành tại Lò rèn → Nâng bậc."
GAME_GUIDE_0107,Vũ khí chuyên dụng
GAME_GUIDE_0107_SUM,"Vũ khí chuyên dụng chỉ riêng một anh hùng duy nhất sử dụng được! Với tùy chọn vốn có của vũ khí chuyên dụng, anh hùng của bạn sẽ cực kì mạnh lên!"
GAME_GUIDE_0107_001_TITLE,Vũ khí chuyên dụng là gì?
GAME_GUIDE_0107_001_DESC,"Là vũ khí chỉ dành riêng cho một anh hùng nhất định, mỗi vũ khí chuyên dụng tồn tại tùy chọn chắc chắn cực mạnh chỉ áp dụng riêng với anh hùng đó."
GAME_GUIDE_0107_002_TITLE,Vũ khí chuyên dụng có thể nhận được ở đâu?
GAME_GUIDE_0107_002_DESC,Bạn có thể nhận được khi sử dụng Thẻ chọn vũ khí chuyên dụng hoặc Triệu hồi vật phẩm đặc biệt.\n Bạn cũng có thể dùng điểm thắng tích lũy tại Đấu trường để mua vũ khí chuyên dụng tại Cửa hàng Liên minh Chiến thắng.
GAME_GUIDE_0108,Cổ vật
GAME_GUIDE_0108_SUM,Hãy thu Mảnh cổ vật tại tháp Thách Đấu và khôi phục để nhận Cổ vật nào!
GAME_GUIDE_0108_001_TITLE,Cổ vật là gì?
GAME_GUIDE_0108_001_DESC,Là vật phẩm trang bị có kèm tùy chọn đặc biệt có thể gắn thêm vào tất cả các anh hùng không giới hạn nghề nghiệp.
GAME_GUIDE_0108_002_TITLE,Cổ vật có thể nhận được ở đâu?
GAME_GUIDE_0108_002_DESC,"Sau khi thu về Mảnh cổ vật tại tháp Thách Đấu, bạn có thể nhận được Cổ vật bằng cách khôi phục các Mảnh ghép."
GAME_GUIDE_0108_003_TITLE,Làm thế nào để gắn Cổ vật?
GAME_GUIDE_0108_003_DESC,"Bạn có thể trang bị Cổ vật bằng cách dùng 2,000,000 vàng để mở ô Cổ vật và gắn vào."
GAME_GUIDE_0109,Trang phục
GAME_GUIDE_0109_SUM,Mặc trang phục vừa đẹp~ lại vừa nhận thêm hiệu ứng trang phục nữa!
GAME_GUIDE_0109_001_TITLE,Có thể mua được trang phục ở đâu?
GAME_GUIDE_0109_001_DESC,Bạn có thể dùng Ruby để mua trang phục tại mục Trang phục ở Cửa hàng đặc biệt.
GAME_GUIDE_0109_002_TITLE,Hiệu ứng trang phục là gì?
GAME_GUIDE_0109_002_DESC,"Khi mua trang phục, bạn có thể nhận được hiệu ứng hỗ trợ từ trang phục.\nChỉ cần sở hữu trang phục thì bạn sẽ được áp dụng hiệu ứng."
GAME_GUIDE_0110,Guild
GAME_GUIDE_0110_SUM,Hãy cùng nhiều người khác tham gia vào các hoạt động riêng biệt trong guild để tận hưởng vô số lợi ích!
GAME_GUIDE_0110_001_TITLE,Guild là gì?
GAME_GUIDE_0110_001_DESC,Guild là nơi hình thành cộng đồng nhóm cùng với những người chơi khác và nhận thật nhiều hỗ trợ cũng như nội dung liên quan.
GAME_GUIDE_0110_002_TITLE,Làm thế nào để thành lập Guild?
GAME_GUIDE_0110_002_DESC,"Bạn có thể sử dụng 3,000,000 vàng để thành lập một Guild mới."
GAME_GUIDE_0110_003_TITLE,Làm thế nào để gia nhập Guild?
GAME_GUIDE_0110_003_DESC,"Thông qua danh sách Guild hoặc mục Tìm kiếm Guild, bạn có thể tìm Guild mà mình muốn gia nhập.\nGia nhập tự do thì có thể gia nhập vào Guild ngay lập tức, còn Gia nhập điều kiện thì phải có chấp nhận từ chủ Guild mới có thể gia nhập được."
GAME_GUIDE_0110_004_TITLE,Hỗ trợ từ Guild là gì?
GAME_GUIDE_0110_004_DESC,"Khi gia nhập Guild, bạn có thể nhận rất nhiều trợ lực Guild và tiếp tục Cuộc đột kích Guild cũng như Cuộc chinh phạt Guild.\nHãy dùng Xu Guild để mua hàng ở Cửa hàng Guild và Cửa hàng đột kích Guild."
GAME_GUIDE_0110_005_TITLE,Quản lý xây dựng dùng để làm gì?
GAME_GUIDE_0110_005_DESC,Bạn có thể tăng cấp cho các công trình được xây dựng cho Lãnh địa Guild.
GAME_GUIDE_0110_006_TITLE,Làm cách nào để tăng cấp cho các công trình?
GAME_GUIDE_0110_006_DESC,"Chủ guild có thể dùng 3 loại Điểm tài nguyên xây dựng (Gỗ, Đá và Kim loại) để đầu tư vào công trình mình muốn.\nKhi đủ điểm tài nguyên cần thiết, có thể nâng cấp công trình lên cấp độ mới."
GAME_GUIDE_0110_007_TITLE,Tôi có thể nhận Điểm tài nguyên ở đâu?
GAME_GUIDE_0110_007_DESC,Bạn có thể nhận Điểm tài nguyên bằng cách tham gia Cuộc đột kích Guild và Cuộc chinh phạt Guild.\nBa loại Điểm tài nguyên này sẽ được lưu trữ tự động trong Guild.
GAME_GUIDE_0110_008_TITLE,Tăng cấp cho công trình sẽ mang lại lợi ích gì?
GAME_GUIDE_0110_008_DESC,"Mỗi công trình sẽ có hiệu ứng khác nhau khi lên cấp.\nPhòng chỉ huy: Tăng cấp kỹ năng guild cường hóa lên tối đa.\nCửa hàng guild: Tăng chủng loại mặt hàng.\nĐột kích guild: Tăng phần thưởng tham gia, tăng loại phần thưởng sẽ nhận được ở mỗi cấp.\nTrận chinh phạt guild: Tăng điểm tài nguyên nhận được cần để nâng cấp công trình (gỗ, đá và kim loại)"
GAME_GUIDE_0110_009_TITLE,Bạn sẽ ra sao khi rời khỏi guild để gia nhập guild khác?
GAME_GUIDE_0110_009_DESC,Thời gian giới hạn tái gia nhập và thời gian giới hạn tham gia nội dung guild sẽ tăng lên theo số lần tích lũy khi rời khỏi guild.\nÁp dụng tương tự với việc thành lập guild và thành lập lại guild.\nThời gian phạt sẽ được đặt lại sau 30 ngày kể từ khi bị phạt lần cuối.
GAME_GUIDE_TITLE_02,Cùng May tìm hiểu về vô vàn chủng loại hàng hóa và công dụng.
GAME_GUIDE_DESC_02,Cùng tìm hiểu về làm thế nào để nhận thật nhiều hàng hóa và cách sử dụng chúng bao gồm cả Vàng và Ruby nhé
GAME_GUIDE_0201,Vàng
GAME_GUIDE_0201_SUM,Để nhận thật nhiều vàng thì việc hạ gục những quái vật tại Mộ cổ Hoàng gia của hoàng thành Orvel là cách tốt nhất!
GAME_GUIDE_0201_001_TITLE,Vàng được dùng vào việc gì?
GAME_GUIDE_0201_001_DESC,"Bạn cần vàng cho nhiều mục đích: mua vật phẩm ở cửa hàng, Cường hóa & Thức tỉnh trang bị và thanh tẩy Anh hùng."
GAME_GUIDE_0201_002_TITLE,Vàng có thể nhận được ở đâu?
GAME_GUIDE_0201_002_DESC,Có thể nhận được nhiều vàng khi hoàn thành mộ cổ hoàng gia và trận chinh phạt.
GAME_GUIDE_0201_003_TITLE,Làm thế nào để dùng Vàng có hiệu quả nhất?
GAME_GUIDE_0201_003_DESC,Thường thì dùng vàng để cường hóa trang bị là tốt nhất. \nCác chức năng như thức tỉnh trang bị hay cường hóa tùy chọn thường cần rất nhiều vàng nên nhớ gom đủ nhiều rồi hẵng tiến hành nhé.
GAME_GUIDE_0202,Ruby
GAME_GUIDE_0202_SUM,Có rất rất nhiều cách để có thể nhận Ruby đấy.
GAME_GUIDE_0202_001_TITLE,Ruby dùng vào việc gì?
GAME_GUIDE_0202_001_DESC,"Ruby có thể dùng để mua anh hùng hay Triệu hồi vật phẩm đặc biệt để nhận Vũ khí chuyên dụng tại Cửa hàng đặc biệt.\nNgoài ra, ruby còn được dùng để mở rộng Kho hàng, luyện lại, thiết lập lại trận đấu, mua bộ tăng Chiến lợi phẩm v.v..."
GAME_GUIDE_0202_002_TITLE,Ruby có thể nhận được ở đâu?
GAME_GUIDE_0202_002_DESC,"Bạn có thể nhận được ruby bằng cách mua ruby hoặc gói ruby tại cửa hàng đặc biệt.\nNgoài ra, bạn cũng có thể nhận được ruby thông qua các nội dung như nhiệm vụ hằng ngày, nhiệm vụ hàng tuần, Boss thế giới, đấu trường (Liên minh chiến thắng) v.v...\nKhi trang bị bình ruby nhiệm chú cho anh hùng thì bạn có thể hoàn thành và nhận được bình ruby thế giới khác."
GAME_GUIDE_0202_003_TITLE,Hãy giải thích chi tiết hơn về việc nhận Ruby.
GAME_GUIDE_0202_003_DESC,'Ruby từng ngày một' được bán tại Cửa hàng đặc biệt là sản phẩm đạt hiệu quả tốt nhất trong việc có thể nhận nhiều Ruby. \nNgoài ra tại các giải đấu ở Đấu trường hay Boss Thế Giới cũng có cấp một số Ruby nhất định theo thứ hạng của bạn. Cả khi bạn hạ gục quái tại Guild Raid cũng có thể nhận được Ruby.
GAME_GUIDE_0203,Mileage
GAME_GUIDE_0203_SUM,Thẻ chọn vũ khí chuyên dụng dành cho người đã sử dụng Cửa hàng đặc biệt!
GAME_GUIDE_0203_001_TITLE,Mileage sử dụng ở đâu?
GAME_GUIDE_0203_001_DESC,"Có thể mua thẻ chọn vũ khí chuyên dụng, thẻ chọn bảo vật chuyên dụng và điểm đặc tính siêu việt (5TP) tại cửa hàng đặc biệt."
GAME_GUIDE_0203_002_TITLE,Mileage có thể nhận được ở đâu?
GAME_GUIDE_0203_002_DESC,"Mileage sẽ được cấp khi bạn sử dụng Ruby để triệu hồi vật phẩm đặc biệt hay khi mua anh hùng, trang phục."
GAME_GUIDE_0203_003_TITLE,Thẻ chọn vũ khí chuyên dụng là gì?
GAME_GUIDE_0203_003_DESC,Đây là vật phẩm mà bạn có thể nhận được khi chọn một trong các vũ khí chuyên dụng của tất cả anh hùng ngoại trừ anh hùng NPC.
GAME_GUIDE_0204,Coin Rồng
GAME_GUIDE_0204_SUM,"Ở trận Raid rồng, bạn không chỉ nhận được trang bị cấp huyền thoại mà còn nhận được Coin Rồng."
GAME_GUIDE_0204_001_TITLE,Coin Rồng được sử dụng vào việc gì?
GAME_GUIDE_0204_001_DESC,Bạn có thể mua trang bị cấp huyền thoại\nhoặc hộp quà độ thân hữu tặng cho anh hùng NPC để tăng độ thân hữu tại cửa hàng lò rèn.
GAME_GUIDE_0204_002_TITLE,Coin Rồng có thể nhận được ở đâu?
GAME_GUIDE_0204_002_DESC,"Bạn có thể nhận được phần thưởng khi hoàn thành trận đấu Raid Rồng.\nKhi đội cùng chơi càng nhiều, cấp độ của Rồng tiêu diệt càng cao, bạn có thể nhận được càng nhiều Coin Rồng."
GAME_GUIDE_0205,Huy hiệu Chiến thắng
GAME_GUIDE_0205_SUM,Hãy thử tham gia đấu tại Liên minh Chiến thắng và nhận Vũ khí chuyên dụng!
GAME_GUIDE_0205_001_TITLE,Huy hiệu Chiến thắng sử dụng vào việc gì?
GAME_GUIDE_0205_001_DESC,Bạn có thể mua Vũ khí chuyên dụng của tất cả các anh hùng ngoại trừ anh hùng mới.\nVũ khí chuyên dụng của anh hùng mới thì đợi một khoảng thời gian sau cũng sẽ mua được nên đừng quá lo lắng.
GAME_GUIDE_0205_002_TITLE,Huy hiệu Chiến thắng có thể nhận được ở đâu?
GAME_GUIDE_0205_002_DESC,Bạn có thể nhận được thông qua Phần thưởng hằng ngày và Phần thưởng mùa giải tùy theo thứ hạng Liên minh Chiến thắng.
GAME_GUIDE_0205_003_TITLE,Có cách nào để sử dụng huy chương chiến thắng một cách hiệu quả không?
GAME_GUIDE_0205_003_DESC,"Nếu bạn tặng quà tăng độ thân hữu với Gladi để trở thành anh hùng tại đấu trường,\nbạn sẽ được giảm 10% giá vũ khí chuyên dụng tại cửa hàng Liên Minh Chiến Thắng."
GAME_GUIDE_0206,Huy hiệu Vinh quang
GAME_GUIDE_0206_SUM,"Tại Liên minh Vinh quang, bạn có thể cấm các anh hùng đối phương có cách thức tấn công gay gắt."
GAME_GUIDE_0206_001_TITLE,Huy chương Vinh quang sử dụng vào việc gì?
GAME_GUIDE_0206_001_DESC,"Bạn có thể dùng để mua Mảnh ghép thức tỉnh, Tinh chất hay Cuộn phù phép tại Cửa hàng Liên minh Vinh quang."
GAME_GUIDE_0206_002_TITLE,Làm thế nào để nhận Huy hiệu Vinh quang?
GAME_GUIDE_0206_002_DESC,"Bạn có thể nhận được tại Liên minh Vinh quang. Để tham gia Liên minh Vinh quang, bạn phải có trên 12 anh hùng."
GAME_GUIDE_0207,Coin Guild
GAME_GUIDE_0207_SUM,"Sau khi gia nhập Guild, bạn chỉ cần tiêu thụ Stamina cũng có thể nhận được Coin Guild."
GAME_GUIDE_0207_001_TITLE,Coin Guild sử dụng vào việc gì?
GAME_GUIDE_0207_001_DESC,"Bạn có thể mua Nước phép Stamina, Mảnh ghép bí ẩn, hay Trang bị huyền thoại tại Cửa hàng Guild."
GAME_GUIDE_0207_002_TITLE,Coin Guild có thể nhận được ở đâu?
GAME_GUIDE_0207_002_DESC,"Bạn có thể nhận thông qua việc tham gia đấu Guild Raid, hoàn thành trận đấu Guild Raid và tiêu thụ stamina (mỗi ngày có thể nhận tối đa 1000 Coin Guild)."
GAME_GUIDE_0207_003_TITLE,Khi nào thì các vật phẩm tại hạng mục 'Guild Raid' trong danh sách các sản phẩm Cửa hàng Guild được bổ sung?
GAME_GUIDE_0207_003_DESC,"Nếu bạn tiêu diệt được quái tại Guild Raid, các vật phẩm có thể mua tại danh sách Guild Raid ở Cửa hàng Guild sẽ được bổ sung."
GAME_GUIDE_0208,Tinh thể sức mạnh
GAME_GUIDE_0208_SUM,Bạn có thể nhận được Cổ vật nếu liên tục thử sức tại Boss Thế Giới.
GAME_GUIDE_0208_001_TITLE,Tinh thể sức mạnh sử dụng vào việc gì?
GAME_GUIDE_0208_001_DESC,Bạn có thể đổi lấy Cổ vật hoặc Cổ tự tại Cửa hàng Lâu đài Orvel.
GAME_GUIDE_0208_002_TITLE,Tinh thể sức mạnh có thể nhận được ở đâu?
GAME_GUIDE_0208_002_DESC,Phần thưởng tham dự đấu Boss thế giới có thể nhận được theo mùa dựa theo thứ tự xếp hạng đấu Boss thế giới.
GAME_GUIDE_TITLE_03,Cùng Phillop tìm hiểu bách khoa toàn thư King's Raid 
GAME_GUIDE_DESC_03,Người chỉ dẫn nội dung để nhà mạo hiểm có thể mạnh mẽ hơn
GAME_GUIDE_0301,Mộ cổ hoàng gia
GAME_GUIDE_0301_SUM,"Ở Mộ cổ hoàng gia tại Lâu đài Orvel có chứa rất nhiều vàng. Nếu muốn nhận chỗ vàng đấy, bạn phải hạ gục những tên quái ở đấy."
GAME_GUIDE_0301_001_TITLE,Mộ cổ hoàng gia là nơi nào?
GAME_GUIDE_0301_001_DESC,"Là một ngục tối nằm dưới tầng hầm của lâu đài Orvel. Bạn có thể nhận được vàng khi hạ gục những tên quái ở đấy.\n Mỗi ngày chỉ giới hạn số lượt vào nhất định, bạn không thể sử dụng Ruby để nạp thêm lượt."
GAME_GUIDE_0301_002_TITLE,Nếu lên tầng cao hơn thì sẽ được lợi ích gì?
GAME_GUIDE_0301_002_DESC,"Khi bạn lên tầng càng cao, bạn sẽ càng nhận được nhiều vàng hơn. Tuy nhiên, xin lưu ý là các quái cũng sẽ càng mạnh hơn."
GAME_GUIDE_0302,Nhà ngục
GAME_GUIDE_0302_SUM,Bạn phải nhận Sách kĩ năng tại Nhà ngục để cường hóa đặc tính kĩ năng của anh hùng đấy.
GAME_GUIDE_0302_001_TITLE,Nhà ngục là nơi nào?
GAME_GUIDE_0302_001_DESC,Nhà ngục là một ngục tối có thể đấu với những quái với những đặc tính khác nhau vào mỗi ngày. Bạn có thể nhận được Sách kĩ năng theo từng nghề nghiệp khi hoàn thành ngục tối Nhà ngục.
GAME_GUIDE_0302_002_TITLE,Sách kĩ năng là vật phẩm được sử dụng vào việc gì?
GAME_GUIDE_0302_002_DESC,"Sách kĩ năng là vật phẩm thiết yếu để cường hóa đặc tính kĩ năng anh hùng. Mỗi nghề nghiệp, mỗi kĩ năng đều có các chủng loại Sách kĩ năng khác nhau."
GAME_GUIDE_0302_003_TITLE,Sách kĩ năng khác cấp phải sử dụng như thế nào?
GAME_GUIDE_0302_003_DESC,Sách kĩ năng tồn tại 4 cấp là Nhập môn / Trung cấp / Chuyên gia / Lão luyện và nơi sử dụng cũng khác nhau.\n Nhập môn ▶ Học đặc tính kĩ năng đầu tiên\nTrung cấp ▶ Học đặc tính kĩ năng thứ 2\nChuyên gia ▶ Học đặc tính kĩ năng thứ 3\nLão luyện ▶ Học đặc tính kĩ năng thứ 4
GAME_GUIDE_0302_004_TITLE,"Khi mình đánh trúng bọn quái vật, có vẻ không phải đòn nào cũng có uy lực. Lẽ nào là mình quá yếu sao?"
GAME_GUIDE_0302_004_DESC,Một số quái vật xuất hiện ở Khu vực 2 và 3 miễn nhiễm các đòn tấn công vật lý hoặc phép thuật. Đừng quên kiểm tra xem kẻ địch đang đấu với bạn có miễn nhiễm Sát thương vật lý/phép thuật không nhé.
GAME_GUIDE_0302_005_TITLE,Tôi muốn nhận sách kĩ năng của nghề nghiệp đang cần.
GAME_GUIDE_0302_005_DESC,Bạn có thể nhận được sách kỹ năng của nghề được quy định ở mỗi khu vực nhà ngục.Nhất định nhớ kiểm tra bạn có thể nhận được sách kỹ năng gì ở khu vực nào nhé.
GAME_GUIDE_0303,Raid Rồng
GAME_GUIDE_0303_SUM,Bạn phải hợp sức với các đồng đội và thử sức đấu Raid Rồng để có thể nhận được Trang bị cấp huyền thoại.
GAME_GUIDE_0303_001_TITLE,Raid Rồng là gì?
GAME_GUIDE_0303_001_DESC,Đây là nội dung trận đấu diễn ra khi người chơi ghép nhóm trực tuyến với những người chơi khác (2~3 người) thành 1 đội chung để đấu với Rồng.\nNội dung này cực kì cần thiết cho việc trưởng thành của anh hùng vì bạn sẽ nhận được phần thưởng là Trang bị cấp huyền thoại có tùy chọn set cực mạnh.
GAME_GUIDE_0303_002_TITLE,Có những loại Raid Rồng nào?
