KEY,"English"
CONVERSATION_INTRO_69,"sealed the Holy Sword Aea inside the World Tree\n\nthat Lua, the Goddess of Light, had blessed"
CONVERSATION_INTRO_70,"and prayed for everlasting protection from the Darkness."
CONVERSATION_INTRO_71,"Now, a hundred years have passed after the Demon's Gate opened."
CONVERSATION_INTRO_72,"and the traces of war had long since disappeared in Orvelia, the kingdom of humans."
CONVERSATION_INTRO_73,"Although humankind believed this peace would continue for a long time,"
CONVERSATION_INTRO_74,"a shroud of darkness\n\nhad already begun to creep in around the World Tree."
CONVERSATION_INTRO_75,"Iris, the Great Priestess of the Lua Order,"
CONVERSATION_INTRO_76,"sensed the feeble spirit of Angmund"
CONVERSATION_INTRO_77,"who everyone thought had disappeared for good."
CONVERSATION_INTRO_78,"So, the Kingdom of Orvelia sent an expedition to investigate the situation."
CONVERSATION_5000,"I was so close to becoming a full-fledged knight. Why now!?"
CONVERSATION_5001,"Haha. Are you feeling bad because you can't join the expedition?"
CONVERSATION_5002,"I'm proud of you, little brother. Look how brave you are even though you are just a squire."
CONVERSATION_5003,"It's not that I feel bad. I want to go with you because I am worried!"
CONVERSATION_5004,"Apparently this is the biggest expedition since the war against the Dark Forces! Something big must be coming!"
CONVERSATION_5005,"Hahaha. A squire worrying about an expedition of Royal Knights!"
CONVERSATION_5006,"If the senior knights hear you, their pride will be bruised. Keep that up and you'll find yourself getting another noogie."
CONVERSATION_5007,"I would put up with a lot of noogies just to go with you."
CONVERSATION_5008,"As a Royal Knight, I'll tell you again, Kasel."
CONVERSATION_5009,"We have to trust our team,"
CONVERSATION_5010,"just as our former King Kyle and his companions did when they saved the world."
CONVERSATION_5011,"Okay. A squire has to trust the expedition and do his work here."
CONVERSATION_5012,"Now, straighten those shoulders, Kasel. You will be a full-fledged knight soon enough."
CONVERSATION_5013,"You will definitely do important things for our homeland someday,"
CONVERSATION_5014,"and I will be there with you."
CONVERSATION_5015,"Who are you and why are you speaking so earnestly? You're scaring me."
CONVERSATION_5016,"Well, let's just say I'm an inspirational man. Hahaha."
CONVERSATION_5017,"Haha. I wouldn't call that very inspirational."
CONVERSATION_5018,"That's right. Just keep smiling like that. I promise to return safely after we complete the mission."
CONVERSATION_5019,"For the honor of the Royal Knights of Orvelia!"
CONVERSATION_5020,"I will await your safe return."
CONVERSATION_2302,"28 Days Later…"
CONVERSATION_5021,"I've been waiting so long, but still no news from the expedition."
CONVERSATION_5022,"Ominous rumors are swirling that this expedition was not a simple investigation,"
CONVERSATION_5023,"but a fight against the Demons that have reappeared."
CONVERSATION_5024,"I cannot wait any longer."
CONVERSATION_5025,"I have to go."
CONVERSATION_5026,"If it's really the Demons that they are up against,"
CONVERSATION_5027,"I have to help Clause."
CONVERSATION_5028,"The expedition was headed south, and then east."
CONVERSATION_5029,"If I follow that path, I will definitely catch up to them."
CONVERSATION_5030,"Kasel, where are you going?"
CONVERSATION_5031,"F-Frey… You're supposed to be at the temple…"
CONVERSATION_5032,"Today is my day off!"
CONVERSATION_5033,"I will come with you if you are leaving to find Clause!"
CONVERSATION_5034,"How did you know...?"
CONVERSATION_5035,"I would do the same if I was in your place, wielding a sword."
CONVERSATION_5036,"Yeah, Frey. But you can't come with me. It's too dangerous for an apprentice priestess like you. As you said, you're just a priestess without a sword."
CONVERSATION_5037,"There is no news from the expedition. We don't know what's going on out there."
CONVERSATION_5038,"Hah! Kasel, do you have any idea what priests do?"
CONVERSATION_5039,"It's dangerous for priests to go on expeditions on their own."
CONVERSATION_5040,"But don't you realize it's also dangerous for anyone to leave on an expedition without a priest?"
CONVERSATION_5041,"But…"
CONVERSATION_5042,"You can't tell me not to come, Kasel."
CONVERSATION_5043,"You're not the only one who is worried about Clause."
CONVERSATION_5044,"And, if you also do not return..."
CONVERSATION_5045,"I would be even more devastated than you are now."
CONVERSATION_5046,"I'm sorry, Frey. How thoughtless of me."
CONVERSATION_5047,"Let's go find him together, Frey."
CONVERSATION_5048,"But we have to be careful. We don't know what dangers are lurking about."
CONVERSATION_5049,"Frey, you must leave the temple today."
CONVERSATION_5050,"Great Priestess, what do you mean? Have I done something wrong?"
CONVERSATION_5051,"No. You have a mission."
CONVERSATION_5052,"If there is something you need me to do, please tell me."
CONVERSATION_5053,"Follow your heart, and go where it tells you to go."
CONVERSATION_5054,"My heart longs to serve Lua, the Goddess of Light."
CONVERSATION_5055,"I know how deep your faith is, Frey."
CONVERSATION_5056,"And I can also see the concern deep inside your eyes."
CONVERSATION_5058,"Lua will guide you down your path,"
CONVERSATION_5059,"but it will be a path filled with hardship."
CONVERSATION_5060,"Hardship? Is that what Clause is going through…"
CONVERSATION_5061,"You will be able to meet him at the entrance to the capital, outside the temple."
CONVERSATION_5062,"You must help him so he does not succumb to the Darkness."
CONVERSATION_5063,"Kasel's path will be full of hardships…"
CONVERSATION_5064,"Will I be able to follow the righteous path?"
CONVERSATION_5065,"What crown of thorns is Kasel fated to bear? He is just a squire…"
CONVERSATION_5066,"Frey! Have you changed your mind? Okay, I'll be back soon!"
CONVERSATION_5067,"Wait, Kasel! I'm coming!"
CONVERSATION_5068,"Oh Goddess Lua, please protect Clause and Kasel"
CONVERSATION_5069,"and guide us by lighting our way."
CONVERSATION_5070,"We've been walking for more than half a day, but we still have a ways to go to catch up to the expedition."
CONVERSATION_5071,"We will catch them soon enough, Kasel. Don't worry too much."
CONVERSATION_2356,"Go back, Roi!"
CONVERSATION_2357,"*Sigh*…"
CONVERSATION_2358,"Let's go back, Cleo."
CONVERSATION_2359,"The people at the Tower are worried about you."
CONVERSATION_2360,"Aaaaaaaaaah! Come on!"
CONVERSATION_2361,"It's not that I don't understand how you feel, but"
CONVERSATION_2362,"I also have a job to do."
CONVERSATION_2363,"I'll be in a difficult predicament if I don't bring you back."
CONVERSATION_2364,"Idiot! Jerk! Go back! I told you, go back!!~~"
CONVERSATION_2367,"Excuse me, handsome knight!"
CONVERSATION_2368,"I think someone's trying to get your attention, Kasel."
CONVERSATION_2369,"Huh? Me?"
CONVERSATION_2370,"Please help me! He's a pervert!"
CONVERSATION_2371,"Cleo..."
CONVERSATION_2372,"Kasel! Did you hear that? A pervert! We have to help her!"
CONVERSATION_2373,"…What a headache."
CONVERSATION_2374,"Just putting this out there, this is a misunderstanding."
CONVERSATION_2375,"So, just walk away, okay? It's none of your business."
CONVERSATION_2376,"Eeeek! Help me!"
CONVERSATION_2377,"Look, I, uh, don't know who you are, but..."
CONVERSATION_2378,"Step away from the lady!"
CONVERSATION_2380,"*Sigh*…"
CONVERSATION_2381,"Look around, you three."
CONVERSATION_2382,"… Oh no! A pack of wolves!"
CONVERSATION_2383,"Your screaming must have attracted them."
CONVERSATION_2384,"Well, we have no choice now."
CONVERSATION_2385,"Pervert or not, we have to deal with this first."
CONVERSATION_2386,"I guess we have no choice. I'll lead the way!"
CONVERSATION_2387,"Argh!"
CONVERSATION_2388,"Those doggies can't read the mood!"
CONVERSATION_2389,"Everyone, be careful!"
CONVERSATION_2390,"Is it over now?"
CONVERSATION_2392,"Don't get too comfortable just yet. Stay alert!"
CONVERSATION_2393,"Eek! There's more!"
CONVERSATION_2394,"There's a big one."
CONVERSATION_2395,"Looks like he's the head of the pack."
CONVERSATION_5595,"So, killing him will clear the rest?"
CONVERSATION_5596,"I guess so."
CONVERSATION_5597,"Who would've thought a pack of wolves, so close to town..."
CONVERSATION_5598,"Many of the watch were drafted into the expedition."
CONVERSATION_5599,"I'm going back in. Be careful, Frey."
CONVERSATION_5072,"What a relief we found the wolves before they got us first, Frey."
CONVERSATION_5073,"We would've been dead if it weren't for this guy."
CONVERSATION_5074,"But he's a pervert."
CONVERSATION_5075,"Look, Miss. You can't go around misjudging a perfectly normal person like me."
CONVERSATION_2406,"I'm Cleo's bodyguard, not a pervert."
CONVERSATION_2407,"Am I not, Cleo?"
CONVERSATION_2408,"Don't be fooled by his words!"
CONVERSATION_2409,"Cleo…"
CONVERSATION_2410,"What if I had aimed my blade at that knight because of you, huh?"
CONVERSATION_2411,"Just stop it."
CONVERSATION_2412,"Let's go back, Cleo."
CONVERSATION_2413,"Humph! I'm NOT going back!"
CONVERSATION_2414,"I've made myself very clear!"
CONVERSATION_2415,"I'm not playing around this time."
CONVERSATION_2416,"I…"
CONVERSATION_2417,"Yes, yes. I know."
CONVERSATION_2418,"You have clues to find…"
CONVERSATION_2419,"E-excuse me?"
CONVERSATION_2420,"I still don't know what's going on between you two, and I can see you're not a pervert,"
CONVERSATION_2421,"but we need to be on our way."
CONVERSATION_2422,"Sorry, we really thought you were a pervert.."
CONVERSATION_2423,"Cleo…"
CONVERSATION_2424,"Time to apologize. Now."
CONVERSATION_2425,"Humph!"
CONVERSATION_5076,"Haha. You don't have to apologize."
CONVERSATION_5077,"I'm sorry we misjudged you."
CONVERSATION_5078,"Did you say your name was Cleo?"
CONVERSATION_5079,"I don't know what clues you are looking for, but I will pray for you."
CONVERSATION_5080,"But this guy is worried about you..."
CONVERSATION_5081,"What was your name again, Sir?"
CONVERSATION_5082,"My name is Roi. I'm not worried about her. It's merely my job to escort her…."
CONVERSATION_5083,"Right. You don't want Mr. Roi, who's so worried about you, to get in trouble now, do you?"
CONVERSATION_2430,"Uhhh…"
CONVERSATION_2431,"I'm sorry I put you in danger.."
CONVERSATION_2432,"Huh? What did you say, Cleo?"
CONVERSATION_2433,"Did you just say you're sorry?"
CONVERSATION_2434,"But,"
CONVERSATION_2435,"I'm never going back, Roi."
CONVERSATION_2436,"Even if you drag me back,"
CONVERSATION_2437,"I'll escape again and again. A million times if I have to. I have something I must do!"
CONVERSATION_5084,"Cleo... That's..."
CONVERSATION_5085,"Which way are you headed? The direction you were coming from tells me you just left Orvel."
CONVERSATION_5086,"Cleo, stop cutting me off..."
CONVERSATION_5087,"Right! You were coming from the opposite direction."
CONVERSATION_5088,"Did you happen to run into an expedition group from Orvel?"
CONVERSATION_5089,"You guys! Stop!! Can we take turns speaking?"
CONVERSATION_5090,"Sorry! We are looking for a group that was dispatched from Orvel."
CONVERSATION_5091,"It's been almost a month, but we haven't heard anything from them yet."
CONVERSATION_5092,"Hmm.. Seems like someone from your family was part of the expedition."
CONVERSATION_5093,"Yes, my brother."
CONVERSATION_5094,"Kasel and I grew up with him in the same orphanage…"
CONVERSATION_5095,"Hmm…"
CONVERSATION_5096,"Come to think of it, we did see traces of a camp along the way."
CONVERSATION_5097,"Right. I saw it, too! It could've been traces of the expedition camp."
CONVERSATION_5098,"Why don't you come with us! We will take you there!"
CONVERSATION_5099,"Since when did you become so nice..."
CONVERSATION_5100,"I see…So this is a warmth she never felt at the Tower of the Sage…"
CONVERSATION_5101,"I should suggest hiring a priest once we get back."
CONVERSATION_5102,"When we.. what? What are you mumbling about?"
CONVERSATION_5103,"Uh…"
CONVERSATION_5104,"I'm telling you, I am not going back. Go back on your own, if you are so eager!"
CONVERSATION_5105,"I'll stay with these guys. They need my help!"
CONVERSATION_5106,"*Sigh*…"
CONVERSATION_5107,"Fine. If you want to help someone for the first time in your life..."
CONVERSATION_2466,"Let us accompany you for a while, Mister Knight."
CONVERSATION_2467,"I have my reasons, too."
CONVERSATION_2468,"What? Roi?"
CONVERSATION_2469,"I made an oath to the Tower of the Sage. I can't just abandon it."
CONVERSATION_5108,"Thanks! When I find my brother, I will return the favor."
CONVERSATION_5109,"Good for you, Kasel."
CONVERSATION_2472,"Let me properly introduce myself."
CONVERSATION_5110,"My name is Cleo, and I'm a sorceress from the Tower of the Sage."
CONVERSATION_2474,"I…"
CONVERSATION_5111,"I'm from the Tower of the Sage, too. I'm escorting this kid."
CONVERSATION_2476,"The name is Roi."
CONVERSATION_2477,"I'm Kasel, a squire of Orvelia."
CONVERSATION_2478,"My name is Frey. I'm a disciple of Iris, the Great Priestess."
CONVERSATION_5112,"And.. you are both apprentices?"
CONVERSATION_5113,"Why do you seem so surprised, Roi? Are you looking down on them for being apprentices?"
CONVERSATION_5114,"Quite the opposite. I was surprised by their competence."
CONVERSATION_5115,"Haha. You were?"
CONVERSATION_5116,"That priestess really knows how to calm Cleo."
CONVERSATION_5117,"Her talent for influencing people is considerable. Very useful. Fufufu…"
CONVERSATION_5118,"Why is he looking at Frey with that wicked grin on his face?"
CONVERSATION_5119,"H-he's not really a pervert, is he, Miss Cleo?"
CONVERSATION_5120,"That's nonsense."
CONVERSATION_5121,"Haha. Roi may not make a great impression, but I promise he's not the type to molest people."
CONVERSATION_5122,"But, hmm... a man would definitely look at you with a wicked smile… hmm..."
CONVERSATION_5123,"It's impolite to stare at a specific part of someone's body like that."
CONVERSATION_5123_GF,"It's impolite to stare at a specific part of someone's body like that."
CONVERSATION_5124,"What? You fool! This misunderstanding started all because of your wicked smile!"
CONVERSATION_5125,"No, it started because you treated me like a pervert."
CONVERSATION_5126,"Um.. Excuse me? Could you please stop arguing so we can get going?"
CONVERSATION_5127,"I'm sorry to rush you, especially since you are helping us, but we really have to go now."
CONVERSATION_5128,"Oh, you're right! Let's get going!"
CONVERSATION_2483,"Wow, what are those?"
CONVERSATION_2484,"Slimes! Aren't they adorable?"
CONVERSATION_2485,"Adorable?"
CONVERSATION_2486,"I tried to breed a slime at home once,"
CONVERSATION_2487,"but the whole bottle just melted…"
CONVERSATION_2488,"And I had to clean it up."
CONVERSATION_2489,"Roi! That's the reason why girls don't like you! You're so petty!"
CONVERSATION_2490,"You two seem very close!"
CONVERSATION_2491,"Says who!"
CONVERSATION_5129,"Why is he examining that slime so carefully?"
CONVERSATION_5130,"Kasel has finally discovered how charming slimes can be!!"
CONVERSATION_5131,"The weapons embedded in the slime… I was checking to see if they belonged to our knights or to another expedition from Orvel."
CONVERSATION_5132,"Thankfully, they do not."
CONVERSATION_5133,"You misread the mood here, Cleo."
CONVERSATION_5134,"Oh no. I apologize if I embarrassed you."
CONVERSATION_5135,"That's right, Miss Cleo. Kasel was just a little worried….."
CONVERSATION_5136,"See, Roi?"
CONVERSATION_5137,"Hah… I guess this time it was me."
CONVERSATION_5137_0,"It's all right, Mr. Roi. I guess you said it out of consideration for Kasel's feelings."
CONVERSATION_5137_1,"I'm fine. It might be better if I treat Cleo the way you guys do."
CONVERSATION_5137_2,"Excuse me? What did I do?"
CONVERSATION_5137_3,"At this rate, this argument will never end. Are you done observing the slime, Kasel?"
CONVERSATION_5137_4,"Yes. I am ready now."
CONVERSATION_2507,"What kind of slime is that?"
CONVERSATION_2508,"It's a giant slime!"
CONVERSATION_2509,"I've never seen a slime that big before."
CONVERSATION_2510,"I really want to keep it!"
CONVERSATION_5138,"Roi, could you please bring that slime back to the Tower of the Sage later?"
CONVERSATION_2512,"Nope."
CONVERSATION_2513,"It looks like we will have to get rid of it before we can go any further."
CONVERSATION_2514,"Then let's slash it down."
CONVERSATION_2515,"Don't kill it, Roi!"
CONVERSATION_2516,"I don't think he's listening.."
CONVERSATION_2517,"Humph! Stupid Roi!"
CONVERSATION_2518,"Roi, you idiot! Why did you kill it!?"
CONVERSATION_5139,"Hmm. Just as I expected. Slimes are a little hard to cut."
CONVERSATION_5140,"Oh. I'm sorry, Cleo."
CONVERSATION_5141,"Is this also your first time seeing such an enormous slime, Miss Cleo and Mr. Roi?"
CONVERSATION_5142,"Yeah! Who in the world created..."
CONVERSATION_5143,"such an enormous slime?"
CONVERSATION_5144,"Perhaps, the rumors…"
CONVERSATION_5145,"What rumors?"
CONVERSATION_5146,"Oh, the one about the demons having appeared again?"
CONVERSATION_5147,"Have you heard the rumors, too, Cleo?"
CONVERSATION_5148,"Briefly at Orvel."
CONVERSATION_5149,"I could've heard more if that stupid Roi hadn't chased after me."
CONVERSATION_5150,"I never knew such rumors were being spread."
CONVERSATION_5151,"If the rumors are true, I doubt the demons would be wasting their time making slime..."
CONVERSATION_5152,"The slime might not have been made by anyone."
CONVERSATION_5153,"They could have been affected by the magic and grown big on their own."
CONVERSATION_5154,"Whatever the case, this is abnormal."
CONVERSATION_5155,"I hope everything is okay with Clause…"
CONVERSATION_2536,"Ew, spiders…"
CONVERSATION_2537,"How can you say that about spiders when you love slime so much?"
CONVERSATION_2538,"You're so unpredictable."
CONVERSATION_2539,"They're gross!"
CONVERSATION_2540,"Look at those legs!"
CONVERSATION_2541,"And what about those eyes!"
CONVERSATION_2542,"Those bloodsucking spiders are quite good when they're cooked!"
CONVERSATION_2543,"You eat those things?!"
CONVERSATION_2544,"Uh, you've never tried them before?"
CONVERSATION_2545,"This is the first time I've heard they're edible."
CONVERSATION_2546,"My teacher used to make me barbecued spider legs after our training sessions."
CONVERSATION_2547,"Teacher?"
CONVERSATION_2548,"…"
CONVERSATION_2549,"Um, we should talk about this later."
CONVERSATION_2550,"I think those spiders have spotted us."
CONVERSATION_2551,"Ewww! Don't come this way! I'll burn all of you!"
CONVERSATION_2552,"Please don't overcook them!"
CONVERSATION_2553,"Are you really gonna eat them…"
CONVERSATION_2554,"Ewww! There are too many!"
CONVERSATION_2555,"I should burn them all at once!"
CONVERSATION_2556,"Yay! Good riddance!"
CONVERSATION_2557,"You almost burned us, too."
CONVERSATION_2558,"She doesn't know how to control herself…"
CONVERSATION_2559,"But that was great!"
CONVERSATION_2560,"All those spiders at once…"
CONVERSATION_2561,"Kasel, watch out!"
CONVERSATION_2562,"Kasel! Kasel!"
CONVERSATION_2563,"Eek! A spider THAT BIG?!"
CONVERSATION_2564,"Luckily, he just passed out. He should be okay."
CONVERSATION_2565,"It's not really my style to be out in front, but I guess I don't have a choice."
CONVERSATION_2566,"Not bad for a spider."
CONVERSATION_2567,"Let's see if it can still get me."
CONVERSATION_2568,"Amazing! He's dodging all of its attacks!"
CONVERSATION_2569,"Roi may not look like much, but"
CONVERSATION_2570,"he's pretty well-known at the Tower of the Sage."
CONVERSATION_2571,"If you have time for chitchat, can you help me?"
CONVERSATION_5156,"Amazing, Mr. Roi. Where did you learn those flashy moves?"
CONVERSATION_2579,"Well, let's just say I picked up a little here and there."
CONVERSATION_5157,"Kasel, did you say you had a teacher? What kind of person was he?"
CONVERSATION_2582,"His name was Brian. He used to be Captain of the Royal Guards."
CONVERSATION_2583,"Used to be? That's past tense."
CONVERSATION_2584,"Was he fired?"
CONVERSATION_2585,"…"
CONVERSATION_2586,"He passed away."
CONVERSATION_2587,"Oh, I'm sorry."
CONVERSATION_5158,"It's okay."
CONVERSATION_2590,"How did it happen?"
CONVERSATION_2591,"It's okay. My teacher Brian was…"
CONVERSATION_2592,"Assassinated by someone…"
CONVERSATION_2593,"Assassinated?!"
CONVERSATION_2594,"I still can't forget the day."
CONVERSATION_2595,"The guy with a white mask…"
CONVERSATION_2596,"!!!"
CONVERSATION_2597,"One day I'll find him and… !"
CONVERSATION_2598,"Kasel, calm down."
CONVERSATION_5159,"Sorry. I had a little outburst…"
CONVERSATION_5160,"Brian was like a father to me."
CONVERSATION_5161,"He taught me that hatred will only destroy me, but…"
CONVERSATION_5162,"I feel like I'll lose it every time I think of that day...I've still got a long way to go."
CONVERSATION_5163,"No, you're doing well, Kasel."
CONVERSATION_5164,"Haha. I got a bit worked up there, but it's all in the past. Come on. Let's go, shall we?"
CONVERSATION_5165,"Let's go, Frey."
CONVERSATION_5166,"Yes. Hurry, you two!"
CONVERSATION_5167,"Roi…"
CONVERSATION_2610,"Roi, the assassins Kasel mentioned…"
CONVERSATION_2611,"Yes, they were probably the Laughing Masks."
CONVERSATION_2612,"Just as I thought…"
CONVERSATION_2613,"Hey, you so look serious. What are you talking about?"
CONVERSATION_2614,"…!"
CONVERSATION_2615,"Oh, nothing. Hee hee hee."
CONVERSATION_2616,"Huh?"
CONVERSATION_2617,"…"
CONVERSATION_2618,"Look! Muhrooms!"
CONVERSATION_2619,"Please don't overcook them this time, Cleo!"
CONVERSATION_2620,"…"
CONVERSATION_2621,"Are you okay? You don't look so well."
CONVERSATION_2622,"What? No! I'll burn those muhrooms to a crisp! Hahaha!"
CONVERSATION_2623,"No, just well done..."
CONVERSATION_2624,"Are you thinking to eat those Muhrooms, too?"
CONVERSATION_2625,"Argh, those thorny muhrooms…"
CONVERSATION_2626,"The others might get sucked into the attack…"
CONVERSATION_2627,"I should draw their attention!"
CONVERSATION_2628,"Kasel! So reckless!"
CONVERSATION_2630,"If I do this, their attacks won't hurt other people!"
CONVERSATION_2633,"Kasel! What were you thinking!"
CONVERSATION_2634,"I needed to lure them…"
CONVERSATION_2635,"Still, that was very dangerous!"
CONVERSATION_5171,"Frey, what Kasel did was very appropriate for the situation."
CONVERSATION_5172,"What do you mean? Didn't you see what happened? All the Muhrooms started attacking Kasel as a result of his crazy…"
CONVERSATION_5173,"If he hadn't taken that action, we all would have been badly injured."
CONVERSATION_5174,"Don't you think you're treating Kasel like a kid?"
CONVERSATION_5175,"I can't help but worry…"
CONVERSATION_5176,"Thank you for worrying about me, Frey. But I'm strong!"
CONVERSATION_5177,"Now who was it that passed out after getting paddled by the giant spider?"
CONVERSATION_5178,"I came to, soon enough."
CONVERSATION_5179,"We still have some Muhrooms left. Let's save the chitchat for later."
CONVERSATION_2644,"Ugh, poison!"
CONVERSATION_2645,"I can block it!"
CONVERSATION_2646,"Huh? How are you going to do that?"
CONVERSATION_2647,"I've never been able to do it before, but…"
