KEY,ChineseSimplified
Sub1_Viska_1_1_37,还真的越过了大海...海军都在做什么啊！！
Sub1_Viska_1_1_38,你快回首都向黛弥儿大人禀报！
Sub1_Viska_1_1_39,那你要怎么办！
Sub1_Viska_1_1_40,总不能丢下年轻小女孩不管啊？！快带她去最近的要塞！
Sub1_Viska_1_1_41,来，过来这里。
Sub1_Viska_1_1_42,没事的，叔叔会保护你安全的！
Sub1_Viska_1_1_43,...
Sub1_Viska_1_1_44,真是，人类还真是麻烦的生物啊！
Sub1_Viska_1_1_45,都自身难保了，还有空管别人。
Sub1_Viska_1_1_46,...？！
Sub1_Viska_1_1_47,...魔、魔族？！
Sub1_Viska_1_1_48,你完全没发现？呵呵呵...唉，也不意外啦。
Sub1_Viska_1_1_49,这个身体原本的主人是个人类没错啦。嘻嘻嘻嘻！
Sub1_Viska_1_1_50,而且还是个可爱的小女孩！确实会让人放下戒心～
Sub1_Viska_1_1_51,邪恶的魔族！竟然抢走小女孩的身体...！
Sub1_Viska_1_1_52,抢？呵呵呵，你说这种话就太伤人啰。
Sub1_Viska_1_1_53,如果不是我的话，这小孩早就被吞噬掉了！
Sub1_Viska_1_1_54,如果不是和我缔结契约，她早就被其他魔族杀死了。
Sub1_Viska_1_1_55,我难道不是她的救命恩人吗？呵呵呵...
Sub1_Viska_1_1_56,嗯，这件事就算了。
Sub1_Viska_1_1_57,我才没兴趣杀死你们这种弱者。
Sub1_Viska_1_1_58,当然，如果你们挑衅我的话...就不一定了。
Sub1_Viska_1_1_59,好啦。从现在起，我给你们十秒。快决定要逃命，还是要打架？
Sub1_Viska_1_1_60,不过如果要打架...你们一定会死的喔？嘻嘻嘻！
Sub1_Viska_1_1_61,(吓到失声尖叫)
Sub1_Viska_1_1_62,...真乖。好了～现在碍事的也跑了...
Sub1_Viska_1_1_63,肚子也饿了...
Sub1_Viska_1_1_64,说不定？说不定有高等魔族在指挥那些不死族...
Sub1_Viska_1_1_65,可以期待一下～？嘿嘿嘿...
Sub1_Viska_1_1_66,那么...要开始狩猎了吗～？
Sub1_Viska_1_2_1,你们这些低等不死族，给我塞牙缝都不够！
Sub1_Viska_1_2_2,吃了一点饱足感都没有！
Sub1_Viska_1_2_3,又难吃！又没营养！
Sub1_Viska_1_2_4,重点是吃了也不会变强！
Sub1_Viska_1_2_5,没有更强的吗？没了？
Sub1_Viska_1_2_6,没有的话，只好杀光你们了！哈哈哈哈！
Sub1_Viska_1_3_1,呵呵，你这家伙就是首领？
Sub1_Viska_1_3_2,是很大只啦...但还是个废物不死族啊。
Sub1_Viska_1_3_3,看起来超难吃的，一点也不像首领...
Sub1_Viska_1_3_4,..喀喀喀...！！！
Sub1_Viska_1_3_5,呵呵呵，果然废物不死族是无法沟通的。
Sub1_Viska_1_3_6,竟然不认得我是比你高等的魔族。
Sub1_Viska_1_3_7,也不看看你打的是谁！垃圾！
Sub1_Viska_1_4_1,呸呸呸...喔，真是，有够难吃。
Sub1_Viska_1_4_2,不过，也好啦。从被我吞掉的灵魂得到我需要的情报了。
Sub1_Viska_1_4_3,这些家伙的主人叫作...莫铎克。
Sub1_Viska_1_4_4,莫铎克这个名字，在魔族的世界里从没听过...
Sub1_Viska_1_4_5,是在这个世界变成魔族的吗？一成为了巫妖，就变成央格文的军师...
Sub1_Viska_1_4_6,好像有点强？虽然有点介意他是不死族...
Sub1_Viska_1_4_7,算了，没差。反正我的目标本来就是吞噬央格文，还有他的所有得力助手...
Sub1_Viska_1_4_8,反正，要往克卢雅平原前进就对了？我自己可没办法渡海...
Sub1_Viska_1_4_9,唉呀，不知道啦！
Sub1_Viska_1_4_10,一直走的话，总有一天会到的吧。啦啦啦啦～
Sub1_Viska_2_1_1,哼，这片森林里蕴藏着很强的气息呢。
Sub1_Viska_2_1_2,虽然是和我这个魔族不合的气息...
Sub1_Viska_2_1_3,嗯？
Sub1_Viska_2_1_4,那个方向隐约有不死族的气味...
Sub1_Viska_2_1_5,哼，果然瞒不过我的鼻子。
Sub1_Viska_2_1_6,是从海的方向漂来的，看来是又从克卢雅平原搭船过来了吗。
Sub1_Viska_2_1_7,呿，物质世界的生物果然都逊毙了。
Sub1_Viska_2_1_8,竟然会畏惧那种像垃圾一样的骷髅。
Sub1_Viska_2_1_9,真是失望啊～
Sub1_Viska_2_1_10,哼，我对低等魔族建立低等军队的方法，
Sub1_Viska_2_1_11,一点兴趣都没有。
Sub1_Viska_2_1_12,那么，现在就出发...
Sub1_Viska_2_1_13,嗯？
Sub1_Viska_2_1_14,邪恶的魔族！滚出艾莉朵拉！
Sub1_Viska_2_1_15,我绝对不放过！你们这些使女王堕落，玷污鹰身族自尊心的家伙！
Sub1_Viska_2_1_16,消失吧，魔族们！
Sub1_Viska_2_1_17,我一定会将你们粉身碎骨，不让你们再次玷污艾莉朵拉！
Sub1_Viska_2_1_18,尤其是躲在那里的魔族！
Sub1_Viska_2_1_19,不要只会躲躲藏藏，快滚出来！
Sub1_Viska_2_1_20,真麻烦。唉，没办法。
Sub1_Viska_2_1_21,妳怎么知道的？我的气息就跟人类没有分别啊。
Sub1_Viska_2_1_22,妳问妳身旁的风吧！
Sub1_Viska_2_1_23,喝啊啊啊！
Sub1_Viska_2_1_24,等等等等～妳先冷静一下。
Sub1_Viska_2_1_25,先说好，那些像垃圾一样的骷髅跟我可没有关系唷～
Sub1_Viska_2_1_26,我反而正要去吃掉操纵这些骷髅的人呢。
Sub1_Viska_2_1_27,所以，妳就不能借过一下吗？
Sub1_Viska_2_1_28,...吃掉...？
Sub1_Viska_2_1_29,我不知道你在说什么...总之妳是魔族！我们的敌人！
Sub1_Viska_2_1_30,想想妳们对我们做的事就知道...
Sub1_Viska_2_1_31,魔族说的话，没有一句可信的！
Sub1_Viska_2_1_32,唉，真是个固执的姐姐啊。
Sub1_Viska_2_1_33,如果讲不听的话，就只好发挥实力了。
Sub1_Viska_2_1_34,那就来打一架吧，鸟头。
Sub1_Viska_2_1_35,不要看不起我，魔族！
Sub1_Viska_2_2_1,吱 - ！！
Sub1_Viska_2_2_2,和刚刚的那几个...完全不同水平...！！
Sub1_Viska_2_2_3,...哼。一个鸟头还有点能耐？
Sub1_Viska_2_2_4,还以为物质世界的生物都逊毙了呢。
Sub1_Viska_2_2_5,好像还能再开心一点！嘻嘻嘻！
Sub1_Viska_2_2_6,我说过不要看不起鹰身族战士，魔族！
Sub1_Viska_2_2_7,我还能继续打！
Sub1_Viska_2_2_8,不要骗人了，鸟头姐姐。
Sub1_Viska_2_2_9,妳看起来都遍体鳞伤了。
Sub1_Viska_2_2_10,在这个状态下继续战斗，结果是很明显的。
Sub1_Viska_2_2_11,嗯，老实说妳看起来也不好吃。
Sub1_Viska_2_2_12,...刚刚就一直吃来吃去的，妳到底是做什么的？
Sub1_Viska_2_2_13,呵呵，我？
Sub1_Viska_2_2_14,我叫薇丝卡。
Sub1_Viska_2_2_15,我捕食强悍魔族的灵魂，增强我的力量。
Sub1_Viska_2_2_16,总有一天，我会成为魔族最强的魔王！
Sub1_Viska_2_2_17,...魔王？
Sub1_Viska_2_2_18,说什么大话...
Sub1_Viska_2_2_19,妳这样评论别人的梦想很失礼。
Sub1_Viska_2_2_20,想变成最强错了吗?
Sub1_Viska_2_2_21,...
Sub1_Viska_2_2_22,反正，就跟我刚刚说的一样。我正要去吃掉那些不死族的首领。
Sub1_Viska_2_2_23,不断地捕食，增强我的力量...只要遇到看起来好吃的，就尝尝看。嘻嘻...
Sub1_Viska_2_2_24,...！！
Sub1_Viska_2_2_25,妳不用担心，鸟头。
Sub1_Viska_2_2_26,我对妳们这种物质世界的灵魂没兴趣。
Sub1_Viska_2_2_27,说不定妳们的食物还比较吸引我呢。
Sub1_Viska_2_2_28,总之，我要去吃掉那些不死族的首领了。不要妨碍我唷～
Sub1_Viska_2_2_29,那拜拜啰～
Sub1_Viska_2_2_30,...
Sub1_Viska_2_2_31,...捕食魔族的魔族...吗...
Sub1_Viska_2_2_32,看来需要先告知妖精族。
Sub1_Viska_3_1_1,嗅嗅...血腥味...好浓啊。
Sub1_Viska_3_1_2,是因为克卢雅平原就在附近了吗？
Sub1_Viska_3_1_3,莫铎克这家伙，看来很专注于制造尸体呢。
Sub1_Viska_3_1_4,暂且跟着味道前进吧。
Sub1_Viska_3_2_1,嗯，这个...
Sub1_Viska_3_2_2,喀喀喀！！
Sub1_Viska_3_2_3,喀呃呃...
Sub1_Viska_3_2_4,呿，果然...
Sub1_Viska_3_2_5,又是一群废物不死族吗？
Sub1_Viska_3_2_6,真无趣，不好玩。
Sub1_Viska_3_2_7,我看看，对手是...
Sub1_Viska_3_2_8,战士们，向前进！为萨满争取念咒的时间！
Sub1_Viska_3_2_9,用强力的魔法将不死族一网打尽！
Sub1_Viska_3_2_10,放开那些受到侮辱的同胞尸体吧！
Sub1_Viska_3_2_11,唔喔喔喔！
Sub1_Viska_3_2_12,喔呵，是在准备什么大事吗？
Sub1_Viska_3_2_13,但是...
Sub1_Viska_3_2_14,雨啊...风啊...雷电啊 - ！！
Sub1_Viska_3_2_15,咳，真是没完没了...！
Sub1_Viska_3_2_16,若没有完全点燃他们，无论如何都会再生...！
Sub1_Viska_3_2_17,战士们的体力也有限...
Sub1_Viska_3_2_18,没办法了吗...
Sub1_Viska_3_2_19,暂时先撤退，重新整备！
Sub1_Viska_3_2_20,唉，结果还是变成这样了。
Sub1_Viska_3_2_21,以地面上的种族来说，算是很能打了。结果还是只能这样。
Sub1_Viska_3_2_22,那我先走...不，等等。
Sub1_Viska_3_2_23,...话说回来我在奥勒贝尔听说过...
Sub1_Viska_3_2_24,欧格利亚的兽人族...有一种传统料理...
Sub1_Viska_3_2_25,淋上特制酱汁的烤野猪！！
Sub1_Viska_3_2_26,呼...真好奇是什么味道？
Sub1_Viska_3_2_27,...没、没办法了。要不要稍微帮个忙呢...
Sub1_Viska_3_2_28,野猪、野猪。好～吃的野猪。
Sub1_Viska_3_2_29,撤退！先回到据点...嗯？！
Sub1_Viska_3_3_1,喀喀喀喀....
Sub1_Viska_3_3_2,呃噢噢噢...
Sub1_Viska_3_3_3,不管怎么样，数量还真多呢。
Sub1_Viska_3_3_4,没办法了。难吃的灵魂也能暂时提供能量...
Sub1_Viska_3_3_5,全部变成串烧吧！
Sub1_Viska_3_3_6,...那是...魔族？！可是，魔族为什么要帮我们...
Sub1_Viska_3_3_7,而且刚刚那些不死族，受到高阶魔法都还能站起来，
Sub1_Viska_3_3_8,竟然被那些尖刺刺到就倒地不起了...
Sub1_Viska_3_4_1,这下结束了！
Sub1_Viska_3_4_2,(狼吞虎咽....)
Sub1_Viska_3_4_3,恶，难吃死了。恶心到想吐...
Sub1_Viska_3_4_4,...还好吗？
Sub1_Viska_3_4_5,首先，想和您表达谢意。
Sub1_Viska_3_4_6,我是兽人族的代理族长，我叫卡尔洛。
Sub1_Viska_3_4_7,不过，妳不是魔族吗...？为什么要帮我们...
Sub1_Viska_3_4_8,呃呃呃，等我一下...
Sub1_Viska_3_4_9,吃太多难吃的东西，我感觉要吐了...咳咳咳。
Sub1_Viska_3_4_10,...啊啊啊，如果能吃顿美味的野猪料理说不定就好了...
Sub1_Viska_3_4_11,...
Sub1_Viska_3_4_12,...嗯，是吗？
Sub1_Viska_3_4_13,请先跟我来吧。
Sub1_Viska_3_4_14,我会让妳品尝最棒的兽人传统料理。
Sub1_Viska_3_4_15,(耶～这样就对了！)
Sub1_Viska_3_5_1,...哈，肚子好饱。
Sub1_Viska_3_5_2,我想的果然没错！
Sub1_Viska_3_5_3,吃得饱！味道又好！
Sub1_Viska_3_5_4,物质世界的食物超级好吃啊～
Sub1_Viska_3_5_5,嘻嘻嘻，果然不该对兽人族见死不救。
Sub1_Viska_3_5_6,哈哈哈，幸好合你的胃口。
Sub1_Viska_3_5_7,不过妳最后一句说了什么？
Sub1_Viska_3_5_8,嗯？没什么。我是说太好吃了～吃得好饱！
Sub1_Viska_3_5_9,呵呵，知道了。
Sub1_Viska_3_5_10,总之，由于您帮了我们，我想再次向您表达谢意。
Sub1_Viska_3_5_11,此外...
Sub1_Viska_3_5_12,有很多我的同胞们担心妳是个危险的人物。
Sub1_Viska_3_5_13,所以如果没什么事的话...希望妳能尽快离开。
Sub1_Viska_3_5_14,呵，还不笨嘛。反正也不是很过分的要求。
Sub1_Viska_3_5_15,我知道了。目的达成了，心情也很好，我会马上离开的。
Sub1_Viska_3_5_16,希望妳不要放在心上。
Sub1_Viska_3_5_17,不过，身为兽人族的代表，还是想请教这位恩人尊姓大名...
Sub1_Viska_3_5_18,嘻嘻嘻，既然你都诚心诚意的发问了。
Sub1_Viska_3_5_19,我叫薇丝卡。
Sub1_Viska_3_5_20,是将来要成为魔王的大恶魔！
Sub1_Viska_3_5_21,...？魔王？
Sub1_Viska_3_5_22,...怎样？干嘛那样看着我？
Sub1_Viska_3_5_23,咳...没什么。只是觉得很新奇。
Sub1_Viska_3_5_24,魔王...为什么想成为魔王呢？
Sub1_Viska_3_5_25,如果成为魔王，不就代表我是最强的吗？
Sub1_Viska_3_5_26,那我就可以随心所欲，吃我想吃的、做我想做的。
Sub1_Viska_3_5_27,也就是可以过着最好玩的生活啦。嘻嘻嘻～
Sub1_Viska_3_5_28,不过...变成最强这件事对我而言还是有意义的啦。
Sub1_Viska_3_5_29,那么我想请问一件事。
Sub1_Viska_3_5_30,如果妳成为了魔王，将要怎么对待物质世界的生物们？
Sub1_Viska_3_5_31,嗯？我欺负这些弱不禁风的种族要干嘛？
Sub1_Viska_3_5_32,他们的灵魂又不好吃。只要不招惹我，我也懒得理他们。
Sub1_Viska_3_5_33,还是把你们留下来做好吃的料理比较好。
Sub1_Viska_3_5_34,我偶尔会来吃饭的，到时要好好表现！嘿嘿嘿。
Sub1_Viska_3_5_35,嗯...思想真是异于寻常魔族呢。
Sub1_Viska_3_5_36,是否可以告诉我们，为什么想帮助我们？
Sub1_Viska_3_5_37,因为想吃野猪...咳咳。
Sub1_Viska_3_5_38,啊、嗯...好像是叫做莫铎克的家伙吧...
Sub1_Viska_3_5_39,听说他是个拥有强大力量的魔族。
Sub1_Viska_3_5_40,听说克卢雅平原就在这附近？
Sub1_Viska_3_5_41,因为很近，也想打听一下有用的情报？...
Sub1_Viska_3_5_42,嗯...
Sub1_Viska_3_5_43,告诉妳之后，妳打算怎么样？
Sub1_Viska_3_5_44,什么怎么样？
Sub1_Viska_3_5_45,当然是去吃掉他啊。
Sub1_Viska_3_5_46,连最后一丝灵魂，全部吃掉。嘻嘻嘻嘻...
Sub1_Viska_4_1_1,藏匿在克卢雅平原的研究室吗？
Sub1_Viska_4_1_2,依照兽人萨满说的...应该就在附近了。
Sub1_Viska_4_1_3,看起来有很多不死族和低等魔族...却没看见像是研究室入口的地方？
Sub1_Viska_4_1_4,...
Sub1_Viska_4_1_5,啊，不知道啦。
Sub1_Viska_4_1_6,总之我就破坏到他出来为止...！！
Sub1_Viska_4_2_1,正觉得外面很吵，原来是个生面孔啊。
Sub1_Viska_4_2_2,妳是什么东西？
Sub1_Viska_4_2_3,什么东西？
Sub1_Viska_4_2_4,当然是来吃你的薇丝卡大人啰！
Sub1_Viska_4_2_5,嗯，我听魔界来的家伙们说过...
Sub1_Viska_4_2_6,妳就是那个恶魔捕食者？
Sub1_Viska_4_2_7,真有趣？将别人的力量吸收转化为自己力量的特种魔族...
Sub1_Viska_4_2_8,也有传闻妳吞噬了梦魇女王奇特拉克。
Sub1_Viska_4_2_9,啊，那个长得像马的女人？她很好吃，超好吃的。
Sub1_Viska_4_2_10,是令人着迷的味道呢。我好期待又出现像她一样的食物...
Sub1_Viska_4_2_11,看你这家伙，还不如那个女人呢。
Sub1_Viska_4_2_12,呵，还真理直气壮呢。
Sub1_Viska_4_2_13,爱比丝、妳，全都是魔族的叛徒。
Sub1_Viska_4_2_14,完全不想为同族效力。
Sub1_Viska_4_2_15,真是笑死我了。魔族什么时候变成团体行动了？
Sub1_Viska_4_2_16,唉，算了。跟食物说话是浪费时间。
Sub1_Viska_4_2_17,去死吧！成为我力量的一部分！
Sub1_Viska_4_2_18,呃？这个恶心的感觉是？
Sub1_Viska_4_2_19,呵呵。这是我最近特制的陷阱，就是为了防止又有像爱比丝这样的叛徒出现。
Sub1_Viska_4_2_20,真可惜还没抓到爱比丝，不过我就先用来抓你吧！
Sub1_Viska_4_2_21,哈哈哈哈！我研究「她」的诅咒，果然是对的！
Sub1_Viska_4_2_22,身体...不听使唤...！
Sub1_Viska_4_2_23,只要这里是物质世界，掌握方法之后，很容易就能捕捉本体是精神型态的恶魔。
Sub1_Viska_4_2_24,这是分离肉体和精神的诅咒。将精神从肉体抽离后，妳的肉体就是个空壳了。
Sub1_Viska_4_2_25,妳就乖乖等着吧，等到妳变得够弱了，我会将妳回收用来做实验的。
Sub1_Viska_4_2_26,我已经开始期待可以研究妳的力量了。哈哈哈哈！
Sub1_Viska_4_2_27,呃呃呃...！
Sub1_Viska_4_2_28,呿，精神被抽离了，契约也解除了吗？
Sub1_Viska_4_2_29,诅咒之皿，复制了那女人的力量吗...可恶，真是恶心的感觉。
Sub1_Viska_4_2_30,...嗯...？
Sub1_Viska_4_2_31,...不过，还有办法的...
Sub1_Viska_4_2_32,喂，人类小女孩，听得到我说话吗？
Sub1_Viska_4_2_33,......
Sub1_Viska_4_2_34,和我缔结契约的魔族...
Sub1_Viska_4_2_35,发生什么事了...？
Sub1_Viska_4_2_36,我...还活着...？
Sub1_Viska_4_2_37,妳当然还活着。
Sub1_Viska_4_2_38,我一直遵守着不让妳死的约定。
Sub1_Viska_4_2_39,是吗...？原来如此...
Sub1_Viska_4_2_40,还有，我感受到体内的强烈力量...
Sub1_Viska_4_2_41,原来，我吸收的力量还留在身体里啊。原来做研究是这个意思啊。
Sub1_Viska_4_2_42,喂，人类，重新缔约。
Sub1_Viska_4_2_43,再把妳的身体给我吧。
Sub1_Viska_4_2_44,...
Sub1_Viska_4_2_45,不要。
Sub1_Viska_4_2_46,...什么？我没听错吧？
Sub1_Viska_4_2_47,我说我不要。
Sub1_Viska_4_2_48,每次妳用我的身体...
Sub1_Viska_4_2_49,...都...都会发生可怕的事...
Sub1_Viska_4_2_50,...哈哈，真是的。
Sub1_Viska_4_2_51,妳这么快就忘了？
Sub1_Viska_4_2_52,那天的愤怒，那天的痛苦。
Sub1_Viska_4_2_53,我和妳的第一次见面，就是那么激烈。
Sub1_Viska_4_2_54,妳的朋友、家人、父母，全部在妳眼前被砍成肉块，
Sub1_Viska_4_2_55,身体被魔族的刀刃划开，留着鲜血，妳死命的挣扎。
Sub1_Viska_4_2_56,妳说妳不想死、想活下去，不管是谁都好，只求能够帮助妳。
Sub1_Viska_4_2_57,那时候...救了妳的人，是谁？
Sub1_Viska_4_2_58,...
Sub1_Viska_4_2_59,对吧？除了我还有谁？
Sub1_Viska_4_2_60,不管在哪个世界，人们对弱者都是最不友善的。
Sub1_Viska_4_2_61,这是个只有强者能够生存，完全的弱肉强食世界。
Sub1_Viska_4_2_62,弱者被吃、强者吃人。
Sub1_Viska_4_2_63,...妳说的对。
Sub1_Viska_4_2_64,不过我现在有妳的力量...
Sub1_Viska_4_2_65,我在睡梦中，看到妳战斗的模样，大致也知道怎么使用妳的力量...
Sub1_Viska_4_2_66,...是啊，我用这股力量，去帮助他人的话...
Sub1_Viska_4_2_67,...呵呵...哈哈哈！！妳真的这么想？
Sub1_Viska_4_2_68,没错，力量在妳身上。
Sub1_Viska_4_2_69,但是妳，承受得了我多少力量？
Sub1_Viska_4_2_70,即便如此，又有谁会接纳妳？
Sub1_Viska_4_2_71,妳已经不是单纯的人类了。
Sub1_Viska_4_2_72,从人类的立场看来，妳和魔族没什么两样。
Sub1_Viska_4_2_73,嗯，妳现在应该叫做...魔人。
Sub1_Viska_4_2_74,妳遇见的每个人，都会把妳视为怪物、必须隔离的坏蛋。
Sub1_Viska_4_2_75,怎么样？妳受得了这样的生活吗？
Sub1_Viska_4_2_76,...呃呃...
Sub1_Viska_4_2_77,而且妳只是看过我怎么使用力量，没有直接使用过吧？
Sub1_Viska_4_2_78,所以妳最后也只会什么都做不了就死去了。
Sub1_Viska_4_2_79,好了，没时间了。快点和我重新缔约。
Sub1_Viska_4_2_80,再这样拖延下去，只会永远成为莫铎克的实验体。
Sub1_Viska_4_2_81,...
Sub1_Viska_4_2_82,...妳其实也害怕吧？
Sub1_Viska_4_2_83,...什么？
Sub1_Viska_4_2_84,只要契约解除了，未经过我的允许，妳就不能用我的身体。
Sub1_Viska_4_2_85,妳用我的身体时累积的力量，全部都在我身上，
Sub1_Viska_4_2_86,妳什么都做不了...面对莫铎克，只能坐以待毙。
Sub1_Viska_4_2_87,...哼，妳说的也没错。
Sub1_Viska_4_2_88,不过，妳感觉不像会做出那种选择？
Sub1_Viska_4_2_89,而且，这也是为了妳而缔结的契约。
Sub1_Viska_4_2_90,...
Sub1_Viska_4_2_91,不要戒心这么重，人类。
Sub1_Viska_4_2_92,我在第一次缔约时就说过了吧？我不会让妳死的。
Sub1_Viska_4_2_93,就算暂时解约了，我也是个守信用的恶魔。
Sub1_Viska_4_2_94,不要拿我和随便不守信用的低等魔族，或是妳们人类相提并论。
Sub1_Viska_4_2_95,妳还不懂我为什么要和妳重新缔约？
Sub1_Viska_4_2_96,....
Sub1_Viska_4_2_97,这对我们两个都有好处。
Sub1_Viska_4_2_98,妳的身体虽然不强...
Sub1_Viska_4_2_99,但是敌人容易对妳这个小女孩松懈，我就更容易吃掉他们。
Sub1_Viska_4_2_100,融入人群之间，行动起来也很方便。
Sub1_Viska_4_2_101,还有，用妳这张可爱的脸蛋可以吃到不少美食呢。
Sub1_Viska_4_2_102,嗯，我也喜欢吃美食...
Sub1_Viska_4_2_103,对吧？呵呵呵...而且，如果妳和我重新缔约...
Sub1_Viska_4_2_104,我就可以持续对妳讨厌的魔族报复啊。
Sub1_Viska_4_2_105,...！！
Sub1_Viska_4_2_106,怎么，妳以为我不知道吗？
Sub1_Viska_4_2_107,我当然知道。和妳用同一个身体，就能轻易的得知妳的想法。
Sub1_Viska_4_2_108,妳沉睡的时候，妳的记忆会在我的脑海里打转。
Sub1_Viska_4_2_109,妳以为只有这样吗？每次我在屠杀魔族时，妳都会逐渐苏醒。
Sub1_Viska_4_2_110,这就证明了妳也很享受。
Sub1_Viska_4_2_111,魔族杀死了妳的父母、朋友、村人，
Sub1_Viska_4_2_112,妳痛恨、憎恶，无法原谅他们吧？
Sub1_Viska_4_2_113,那是很自然的情感。
Sub1_Viska_4_2_114,老实说，其实妳也讨厌和我在一起。
Sub1_Viska_4_2_115,...对，妳说的对。
Sub1_Viska_4_2_116,我痛恨、憎恶，无法原谅魔族。
Sub1_Viska_4_2_117,我更不愿承认我和魔族共享一个身体。
Sub1_Viska_4_2_118,但是魔族们在我面前死去时...
Sub1_Viska_4_2_119,我有某种莫名的快感...
Sub1_Viska_4_2_120,对吧？来，赶快重新缔约。
Sub1_Viska_4_2_121,我刚刚说过，拖延太久的话，会永远变成莫铎克的实验对象。
Sub1_Viska_4_2_122,好...可是，我有条件。
Sub1_Viska_4_2_123,条件？
Sub1_Viska_4_2_124,...嗯，好吧，先听听是什么条件。
Sub1_Viska_4_2_125,之前是妳在主导我的身体...现在我也醒过来了...
Sub1_Viska_4_2_126,我也想要使用我的身体。
Sub1_Viska_4_2_127,还有...告诉我怎么战斗。
Sub1_Viska_4_2_128,将来，我也要亲手复仇...！！
Sub1_Viska_4_2_129,....
Sub1_Viska_4_2_130,哼，心态不错嘛。
Sub1_Viska_4_2_131,虽然很弱，仍有着想变强的意志。
Sub1_Viska_4_2_132,我这个大恶魔非常欣赏。
Sub1_Viska_4_2_133,好，如果是这个条件，我欣然接受。
Sub1_Viska_4_2_134,来...准备好了吧？
Sub1_Viska_4_2_135,...嗯。
Sub1_Viska_4_2_136,...来，把手伸到这里。
Sub1_Viska_4_2_137,很快就好了...
Sub1_Viska_4_3_1,呼～终于解除了那恶心的诅咒。
Sub1_Viska_4_3_2,结果这只是抄袭了「她」的诅咒，并不是真正「她」的诅咒。
Sub1_Viska_4_3_3,以前在魔界受过「她」的诅咒...噢，想到就讨厌。
Sub1_Viska_4_3_4,好，那么...去修理那个烦人的巫妖吧？！
Sub1_Viska_4_4_1,找到了。莫铎克！
Sub1_Viska_4_4_2,...！！竟然破除了诅咒...！我辛苦研究出的咒术...！
Sub1_Viska_4_4_3,怎么会这样！
Sub1_Viska_4_4_4,呵呵。这个身体本来就是人类的。只要和我的本体缔约的话...
Sub1_Viska_4_4_5,我就不可能失去身体！
Sub1_Viska_4_4_6,不可能！就凭一个人类的灵魂，竟然破坏了我数十年的研究心血...！
Sub1_Viska_4_4_7,可恶...既然如此，我就直接送妳上实验台吧！
Sub1_Viska_4_4_8,哼，真可笑。做得到就试试看！
Sub1_Viska_4_4_9,我会把你撕成一条一条品尝的！
Sub1_Viska_4_4_10,哼，我看妳还能贫嘴到什么时候。
Sub1_Viska_4_4_11,苏醒吧，骷髅怨灵！
Sub1_Viska_4_4_12,苏醒吧，我的精锐部队！
Sub1_Viska_4_4_13,给我抓住那个魔族叛徒，呈到我面前吧！
