KEY,French
OPERATION_TYPE.MOD_PHYSICAL_BLOCK_CHANCE,Blocage P
OPERATION_TYPE.MOD_MAGICAL_BLOCK_CHANCE,Blocage M
OPERATION_TYPE.MOD_BLOCK_CHANCE,Blocage
OPERATION_TYPE.MOD_PHYSICAL_PIERCE_POWER,Pénétration P
OPERATION_TYPE.MOD_MAGICAL_PIERCE_POWER,Pénétration M
OPERATION_TYPE.MOD_PIERCE_POWER,Pénétration
OPERATION_TYPE.MOD_PHYSICAL_HIT_CHANCE,Précision P
OPERATION_TYPE.MOD_MAGICAL_HIT_CHANCE,Précision M
OPERATION_TYPE.MOD_HIT_CHANCE,Précision
OPERATION_TYPE.MOD_HP_STEAL_POWER,Vol de vie
OPERATION_TYPE.MOD_ANTI_CC_CHANCE,Résist. Contrôles
OPERATION_TYPE.MOD_HEAL_POWER,Soin
OPERATION_TYPE.MOD_RECOVER_POWER,Récupération
OPERATION_TYPE.MOD_PHYSICAL_CRITICAL_POWER,DEG Crit P
OPERATION_TYPE.MOD_MAGICAL_CRITICAL_POWER,DEG Crit M
OPERATION_TYPE.MOD_CRITICAL_POWER,DEG Crit
OPERATION_TYPE.MOD_ATTACK_SPEED,Vit. ATQ
OPERATION_TYPE.MOD_ATTACK_SPEED_R,Vit. ATQ
OPERATION_TYPE.MOD_MP_ON_KILL,Récupération PM/Élimination
OPERATION_TYPE.MOD_HP_RATIO_ON_WAVE,Récupération PV/Bataille
OPERATION_TYPE.MOD_MP_ON_WAVE,Récupération PM/Bataille
OPERATION_TYPE.MOD_PHYSICAL_WEAKNESS,Aug. DEG P reçus
OPERATION_TYPE.MOD_PHYSICAL_TOUGHNESS,Réd. DEG P reçus
OPERATION_TYPE.MOD_MAGICAL_WEAKNESS,Aug. DEG M reçus
OPERATION_TYPE.MOD_MAGICAL_TOUGHNESS,Réd. DEG M reçus
OPERATION_TYPE.MOD_TOUGHNESS,Réduction DEG reçus
OPERATION_TYPE.MOD_MP_ON_ATTACK_R,Récupération PM/Attaque
OPERATION_TYPE.MOD_MP_ON_TIME_R,Récupération PM/Sec
OPERATION_TYPE.MOD_CRITICAL_DODGE_CHANCE,Résistance Crit
OPERATION_TYPE.MOD_PHYSICAL_CRITICAL_DODGE_CHANCE,Résistance Crit P
OPERATION_TYPE.MOD_MAGICAL_CRITICAL_DODGE_CHANCE,Résistance Crit M
OPERATION_TYPE.MOD_MP_ON_DAMAGE_R,Récupération de Mana en Combat
OPERATION_TYPE.MOD_PHYSICAL_BLOCK_POWER,Réduction des DEG par Blocage P
OPERATION_TYPE.MOD_MAGICAL_BLOCK_POWER,Réduction des DEG par Blocage M
OPERATION_TYPE.MOD_BLOCK_POWER,DEF Blocage P
OPERATION_TYPE.MOD_HIT_CC_CHANCE,Precision Contrôles
ITEM_ACTION_TYPE.RECOVER_STAMINA,Récup. d'Endurance
SELECT_REWARD.RECEIVED_SELECTED_REWARD,Récompenses récupérées
MAIL.RECEIVED_MAIL_ATTACHMENT,Récompenses récupérées
COMMON.PARENTHESES_NUMBER,({1})
PORTAL.LAST_BATTLE_POSITION,Dernière\nposition
COMMON.COMMON_OPEN,Ouvrir
ITEM.NOT_FOR_SALE,Pas à vendre
INVENTORY.OPEN_PACKAGE_COUNT,Ouvrir {1} fois
INVENTORY.PACKAGE_RANDOM_SELECT,{1} Objets aléatoires
INVENTORY.SELECT_OPTION_NOTIFICATION_TEXT,Il n'existe plus d'option à sélectionner.\nVeuillez toucher le bouton «Réinitialiser» pour modifier les options.
HERO_SKILL.GET_SKILL_HERO_LEVEL,Apprenez au Niv. {1}
ITEM_TYPE.AWAKE_CHALLENGE,Fragment
ACHIEVEMENT.ACHIEVEMENT_REWARD_TITLE,Récompense de Haut Fait
EQUIP.EQUIP_OPEN_OPTION_LEVEL,Amélioration +{1} :
EQUIP.EQUIP_HIDE_GRADE_STAT_TEXT,Amélioration +{1} : Stats additionnelles
EQUIP.EQUIP_OPTION_STAT_TEXT,Stats additionnelles
EQUIP_ENCHANT.SET_OPTION,Options d'ensemble
EQUIP.EQUIP_SET_OPTION_NUMBER,{1} pièces :
EQUIP_AWAKEN.EQUIP_AWAKEN_CONFIRM_USE_MATERIAL_MSG,Cet équipement a un niveau d'étoiles important. Souhaitez-vous réellement l'utiliser comme composant?
HERO_STAT.NOT_ENOUGH_AWAKE_MATERIAL,Vous ne possédez pas assez de composants pour l'Éveil.
HERO_STAT.NOT_ENOUGH_TRANSCEND_MATERIAL,Touchez le composant manquant pour vous déplacer à l'onglet [Artisanat].
HERO_STAT.ENOUGH_AWAKE_MATERIAL,Vous pouvez entrer dans la Chambre des Épreuves pour effectuer l'Éveil.
HERO_STAT.ENOUGH_TRANSCEND_MATERIAL,Vous pouvez entrer dans la Chambre des Épreuves pour effectuer la Transcendance.
HERO_STAT.IN_BATTLE,Il y a une bataille en cours dans la Chambre des Épreuves.
HERO_STAT.IN_PURIFYING,Le Héros est déjà entré dans la Chambre des Épreuves pour effectuer l'Éveil.
HERO_STAT.IN_TRANSCEND_PURIFYING,Le Héros est déjà entré dans la Chambre des Épreuves pour effectuer la Transcendance.
HERO_NOTIFY_TRANSCEND_PURIFY,Le Héros est déjà entré dans la Chambre des Épreuves pour effectuer la Transcendance.
HERO_STAT.FULLY_AWAKEN,Le Héros est maintenant éveillé.
HERO_STAT.STATE_AWAKENING,Éveil en cours
HERO_STAT.STATE_TRANSCENDING,Transcendance en cours
HERO_STAT.STATE_FULLY_AWAKEN,Éveil Max
HERO_STAT.STATE_FULLY_TRANSCENDED,Transcendance Max
DUNGEON_DIFFICULTY_TYPE.EASY,Facile
DUNGEON_DIFFICULTY_TYPE.NORMAL,Normal
DUNGEON_DIFFICULTY_TYPE.HARD,Difficile
DUNGEON_DIFFICULTY_TYPE.HELL,Enfer
NODE_FUNCTION.ALL_NODE_FUNCTION_LOCKED,Accomplissement du chapitre {1} – {2} requis
NODE_FUNCTION.CURRENT_NODE_FUNCTION_LOCKED,Accomplissement du chapitre {1} – {2} requis
NODE_FUNCTION.NOT_READY,Ce contenu en préparation.
MATCH.MATCH_SEASON_REMAIN_LABEL_MINUTE,{3}min restantes
RUNE.EQUIP_INFO_TAKEOFF,Retirer
RUNE.RUNE_ALERT_SELECT_EQUIP,Veuillez sélectionner l'équipement sur lequel vous souhaitez insérer la Rune.
RUNE.RUNE_EQUIP_ASK_MESSAGE,Souhaitez-vous insérer la Rune dans cet emplacement ?
RUNE.RUNE_EQUIP_ASK_TITLE,Insértion de Rune
RUNE.RUNE_STAT,Options de Rune
RUNE.RUNE_TYPE_ACCESSORY_ONLY,Rune : Accessoires
RUNE.RUNE_TYPE_ARMOR_ONLY,Rune : Armure
RUNE.RUNE_TYPE_WEAPON_ONLY,Rune : Arme
RUNE.RUNE_WEAPON_ARMOR,Rune : Arme et Armure
RUNE.RUNE_WEAPON_SECONDGEAR,Rune : Arme et Équipement secondaire
RUNE.RUNE_ARMOR_SECONDGEAR,Rune : Armure et Équipement secondaire
RUNE.RUNE_WEAPON_ARMOR_SECONDGEAR,"Rune : Arme, Armure et Équipement secondaire"
RUNE.RUNE_UNEQUIP_ASK_MESSAGE,"Souhaitez-vous retirer la Rune ?\n(Si la Rune est retirée, elle sera détruite.)"
RUNE.RUNE_UNEQUIP_ASK_TITLE,Conservation de Rune
RUNE.RUNE_ALERT_NO_EMPTY_SLOT,Aucun emplacement n'est disponible pour insérer cette Rune.\nVeuillez retirer d'abord une Rune existante.
RUNE.RUNE_PRESERVE_ASK_MESSAGE,Souhaitez-vous utiliser {1} Rubis pour conserver\n la Rune de cet emplacement ?
ITEM.COMMON_GROWTH_REWARD_COUNT,Acquis :{1}
ITEM.BOOSTER_END_DURATION_TIME,Temps restant : {1}h {2}min
ITEM.BOOSTER_END_MESSAGE,"Le temps est expiré, l'effet du booster s'arrête maintenant."
BATTLE.AUTO_BUTTON_DISABLED,Vous devez accomplir le niveau pour pouvoir activer [AUTO].
BATTLE.CANNOT_REMOVE_FORCED_HERO,Vous ne pouvez pas retirer ce Héros du groupe dans ce donjon.
PAY_SHOP.BUY_GEM_BASIC_BONUS_ADD_MSG,(Bonus basique)
PAY_SHOP.BUY_GEM_DAILY_ADD_MSG,"(Tous les jours pendant 30j, connexion requise)"
PAY_SHOP.BUY_GEM_FIRST_BONUS_ADD_MSG,(Bonus du Premier achat)
PAY_SHOP.BUY_GEM_DAY_BONUS,(Bonus du {1}e jour)
PAY_SHOP.RUBY_MONTHLY_BENEFIT,"{2} Rubis vous seront fournis chaque jour pour {1} jours, mais la connexion au jeu est requise. Vous pouvez obtenir jusqu'à {3} Rubis au total.\n(Bonus compris)"
PAY_SHOP.BOOSTER_MONTHLY_BENEFIT,"Effet : {2}, sera appliqué pour {1} jours.\nDes Effects similaires peuvent fonctionner en même temps."
PAY_SHOP.BUY_BOOSTER_APPLY_IMMEDIATELY,(L'effet s'applique dès l'achat du produit)
PAY_SHOP.BUY_GEM_BLACKFRIDAY_BONUS_ADD_MSG,Bonus du Vendredi Noir
SCENARIO_QUEST.REWARD_TITLE,Quête accomplie
GACHA.FREE_GACHA_ITEM_COUNT,{1} Tickets d'Invocation
GUILD.GUILD_RANK_NEW_MEMBER,Nouveau Membre
GUILD.GUILD_CHAT_NEW_MEMBER,{1} a rejoint la guilde. Veuillez accueillir chaleureusement notre nouveau membre !
GUILD.GUILD_CHAT_WITHDRAW,{1} a quiitté la guilde.
GUILD.GUILD_CHAT_CHANGE_RANK,La position de {1} a changé en {2}.
GUILD.GUILD_RANK_GHOST_MEMBER,Membre Fantôme
GUILD.GUILD_JOIN_REQUEST_COMPLETED,[FF7F00]Vous avez envoyé une requête pour rejoindre la guilde.\nVous serez admis si votre demande d'adhésion est acceptée.
RESULT_TYPE.GUILD_JOIN_REQUEST_EXIST,Vous avez une requête d'adhésion en attente.
RESULT_TYPE.NOT_ELAPSED_GUILD_REQUEST_COOL_TIME,Vous avez un délai d'attente avant la prochaine demande d'adhésion.
SYSTEM.LABEL_REMAIN_DAY_HOUR,{1}j {2}h
SYSTEM.LABEL_REMAIN_HOUR_MINUTE,{1}h {2}min
SYSTEM.LABEL_REMAIN_MIN_SEC,{1}min {2}sec
SYSTEM.LABEL_REMAIN_SEC,{1}sec
SYSTEM.LABEL_REMAIN_DAY,{1}j
SYSTEM.LABEL_REMAIN_HOUR,{1}h
SYSTEM.LABEL_REMAIN_MIN,{1}min
GUILD.GUILD_CONFIRM_KICK,Souhaitez-vous exclure {1} de la Guilde ?
GUILD.GUILD_CONFIRM_RANK,Souhaitez-vous nommer {1} comme {2} ?
GUILD.GUILD_LEVELUP_MAXLEVEL,Le niveau de votre guilde est déjà au maximum.
GUILD.GUILD_LEVELUP_NOT_ENOUGH_AP,Les Points d'activité de Guilde sont insuffisants. {1} points sont requis pour gagner un niveau.
SYSTEM.REMAIN_TIME_DAY_HOUR,{1}j {2}h
SYSTEM.REMAIN_TIME_HOUR_MINUTE,{1}h {2}min
SYSTEM.REMAIN_TIME_MIN_SEC,{1}min {2}sec
SYSTEM.REMAIN_TIME_SEC,{1}sec
SYSTEM.REMAIN_TIME_DAY,{1}j
SYSTEM.REMAIN_TIME_HOUR,{1}h
SYSTEM.REMAIN_TIME_MIN,{1}min
CurrentMaxTranscended,Le Héros a atteint le Niv Max de Transcendance
SELECT_TRANSCEND_ATTR,Choisir les Attributs de Transcendance
TUTORIAL.TUTORIAL_BACKBUTTON_WARNING,Impossible d'utiliser le bouton [Retour].
RESULT_TYPE.INVALID_PARTY,Le groupe n'existe pas.
RESULT_TYPE.PARTY_FULL,Le groupe est plein.
RESULT_TYPE.SLOT_FULL,Le groupe est plein.
RESULT_TYPE.BANNED,Vous avez été exclu.
INVEN_USE_STAMINA3,Combien de {1} souhaitez-vous utiliser ?
STAMINA_TYPE.CHALLENGE_TOWER_KEY,Cube
STAMINA_TYPE.CHICKEN,Endurance
STAMINA_TYPE.HIDEOUT_KEY,Clé du Donjon Supérieur
STAMINA_TYPE.EVENT_DUNGEON_TICKET,Ticket d'Entrée du Festival
CONTENT_WAVE_TEXT,Vague {1}
SYSTEM.NEXT_DAY_TIME,le lendemain à {1}h
SYSTEM.NEXT_WEEK_DAY,{1} de la semaine prochaine
SYSTEM.NEXT_MONTH_DAY,{1} du mois prochain
