KEY,"Spanish"
Sub1_Viska_1_1_28,"Oh, ¿pueblo Limón cerca del mar? Ese nombre suena delicioso."
Sub1_Viska_1_1_29,"En fin, ese pueblo está a punto de caer."
Sub1_Viska_1_1_30,"Llegará aquí pronto."
Sub1_Viska_1_1_31,"Me refiero simplemente al gran ejército de los muertos vivientes."
Sub1_Viska_1_1_32,"Vamos. No hay forma que esos simples muertos vivientes construyan barcos para cruzar el mar..."
Sub1_Viska_1_1_33,"Y aun así, ¿cómo podrías saberlo...?"
Sub1_Viska_1_1_34,"¡¡!!"
Sub1_Viska_1_1_35,"¡Mira, ya están aquí!"
Sub1_Viska_1_1_36,"Señor, ¿no sería mejor si escapara ahora?"
Sub1_Viska_1_1_37,"Realmente cruzaron el mar... ¿Qué estaba haciendo la fuerza naval?"
Sub1_Viska_1_1_38,"¡Vuelve a la capital e informa a Demia!"
Sub1_Viska_1_1_39,"¿Y tú qué?"
Sub1_Viska_1_1_40,"¡No podemos dejar a una niñita sola! La llevaré a la fortaleza más cercana."
Sub1_Viska_1_1_41,"Ven aquí."
Sub1_Viska_1_1_42,"Todo va a salir bien. ¡Te protegeré!"
Sub1_Viska_1_1_43,"..."
Sub1_Viska_1_1_44,"*Suspiro.* Los humanos son realmente irritantes."
Sub1_Viska_1_1_45,"Gente que no puede ni hacerse cargo de sí mismos se preocupan por los demás."
Sub1_Viska_1_1_46,"¡¿...?!"
Sub1_Viska_1_1_47,"¿¡Un...Un demonio!?"
Sub1_Viska_1_1_48,"¿No lo adivinaste? Jeje... Bueno, no te culpo por eso."
Sub1_Viska_1_1_49,"La dueña de este cuerpo era humana después de todo. ¡Jejeje!"
Sub1_Viska_1_1_50,"Y soy una niña adorable, ¿verdad? Claro que no hay forma de saberlo."
Sub1_Viska_1_1_51,"¡Maldito demonio! ¡Robaste el cuerpo de una pequeña niña...!"
Sub1_Viska_1_1_52,"¿Robar? Jejeje, no digas eso."
Sub1_Viska_1_1_53,"Si no hubiera sido por mí, los cuervos hubieran devorado a esta pequeña niña."
Sub1_Viska_1_1_54,"Si no hubiera hecho contrato conmigo, otro demonio la hubiera lesionado hasta la muerte."
Sub1_Viska_1_1_55,"¿No deberían de llamarme su salvadora? Jejeje..."
Sub1_Viska_1_1_56,"En fin."
Sub1_Viska_1_1_57,"No me interesa matar a débiles como tú."
Sub1_Viska_1_1_58,"Aunque sería distinto si me desafiaras."
Sub1_Viska_1_1_59,"Bien. Te daré 10 segundos. Decide si quieres pelear o escapar."
Sub1_Viska_1_1_60,"Pero, si luchas contra mí, mejor prepárate para morir. Jejeje."
Sub1_Viska_1_1_61,"¡A... Ahh!"
Sub1_Viska_1_1_62,"Justo como pensé. Bueno, ya no hay más obstáculos."
Sub1_Viska_1_1_63,"Me empieza a dar hambre..."
Sub1_Viska_1_1_64,"¿Y ahora? Puede que haya un demonio de alto rango liderando a esos muertos vivientes..."
Sub1_Viska_1_1_65,"Me muero de ganas. Mmm..."
Sub1_Viska_1_1_66,"Veamos... ¿Debería empezar a cazar?"
Sub1_Viska_1_2_1,"¡Ustedes simples muertos vivientes no son nada!"
Sub1_Viska_1_2_2,"¡Ni siquiera me lleno con ustedes!"
Sub1_Viska_1_2_3,"¡Y saben muy mal! Uff, sin ningún valor nutricional."
Sub1_Viska_1_2_4,"Y como si fuera poco, ¡ni si quiera me hago más fuerte!"
Sub1_Viska_1_2_5,"¿Dónde está el más fuerte? ¿¡Hay alguien?!"
Sub1_Viska_1_2_6,"¡Simplemente mataré a todos! Jajajaja."
Sub1_Viska_1_3_1,"¡Oh!, ¿Eres el líder?"
Sub1_Viska_1_3_2,"Eres bastante grande... Pero sigues siendo un simple muerto viviente."
Sub1_Viska_1_3_3,"Y te ves bastante horripilante para saber bien. No, no pareces ser un líder..."
Sub1_Viska_1_3_4,"¡¡Jajaja...!!"
Sub1_Viska_1_3_5,"Mmm, no debería relacionarme con muertos vivientes."
Sub1_Viska_1_3_6,"Ni siquiera pueden reconocer a un demonio de alto rango como yo."
Sub1_Viska_1_3_7,"¡Y todos me siguen desafiando! ¡Basura!"
Sub1_Viska_1_4_1,"*Escupitajo* Ahh. Sabe horrible."
Sub1_Viska_1_4_2,"Bien. Conseguí la información que necesitaba de esa alma que comí."
Sub1_Viska_1_4_3,"Así que Malduk es su maestro, ¿no?"
Sub1_Viska_1_4_4,"Malduk. No creo haber oído ese nombre antes en el mundo de los demonios..."
Sub1_Viska_1_4_5,"¿Se habrá convertido en un demonio en este lado? Se convirtió en el consejero de Angmund justo después de convertirse en un liche..."
Sub1_Viska_1_4_6,"Entonces, tal vez sea fuerte. Aunque, no me gusta el hecho de que sea un muerto viviente..."
Sub1_Viska_1_4_7,"Oh, bueno. De todas formas, mi meta era comer y absorber a Angmund y a todos sus seguidores."
Sub1_Viska_1_4_8,"Entonces, ¿Tengo que ir a las Llanuras Galluah? No creo poder cruzar el mar por mí cuenta..."
Sub1_Viska_1_4_9,"¡Oh, bueno!"
Sub1_Viska_1_4_10,"Seguro que llegaré si sigo caminando. La la la."
Sub1_Viska_2_1_1,"La energía de este bosque es bastante poderosa."
Sub1_Viska_2_1_2,"Pese a que a mí no me queda muy bien, porque soy un demonio..."
Sub1_Viska_2_1_3,"¿Ahh?"
Sub1_Viska_2_1_4,"Creo que puedo oler muertos vivientes por ese lado..."
Sub1_Viska_2_1_5,"Mmm. Sí, mi sentido del olfato es bueno."
Sub1_Viska_2_1_6,"Es del mar, así que es probable que hayan conseguido un barco desde las Llanuras Galluah."
Sub1_Viska_2_1_7,"Tsk. Pero este montón de humanos es demasiado débil."
Sub1_Viska_2_1_8,"Están teniendo un mal momento contra esos esqueletos basura..."
Sub1_Viska_2_1_9,"Es patético."
Sub1_Viska_2_1_10,"Mmm. ¿A quién le importa la magia que aquellos simples demonios utilizan para formar un simple ejército?"
Sub1_Viska_2_1_11,"¿A quién le importa?"
Sub1_Viska_2_1_12,"Ahora. Supongo que debería irme..."
Sub1_Viska_2_1_13,"¿Ahh?"
Sub1_Viska_2_1_14,"¡Demonios malignos, salgan de Elidora!"
Sub1_Viska_2_1_15,"¿¡Se atrevieron a corromper a la reina y a insultar al orgullo de las arpías!?"
Sub1_Viska_2_1_16,"¡Piérdanse, demonios!"
Sub1_Viska_2_1_17,"¡Los destruiré a todos para que no se atrevan a corromper a Elidora otra vez!"
Sub1_Viska_2_1_18,"¿Y tú, el demonio que se oculta ahí!"
Sub1_Viska_2_1_19,"¡Deja de ocultarte y sal de ahí!"
Sub1_Viska_2_1_20,"Qué irritante. Bueno, no tiene remedio."
Sub1_Viska_2_1_21,"¿Cómo supiste? Estoy bastante segura de que deberías haberme notado como una humana."
Sub1_Viska_2_1_22,"¡Pregunta al viento a tu alrededor!"
Sub1_Viska_2_1_23,"¡Jaaa!"
Sub1_Viska_2_1_24,"Espera, espera. Tranquila."
Sub1_Viska_2_1_25,"No tengo nada que ver con esos muertos vivientes basura."
Sub1_Viska_2_1_26,"Estoy rumbo a comerme al maestro de esos muertos vivientes."
Sub1_Viska_2_1_27,"Entonces, ¿no me puedes dejar pasar?"
Sub1_Viska_2_1_28,"¿Comer...?"
Sub1_Viska_2_1_29,"No sé a qué te refieres...Pero sigues siendo un demonio. ¡Eres nuestra enemiga!"
Sub1_Viska_2_1_30,"¡Nunca confiaré en nada de lo diga un demonio!"
Sub1_Viska_2_1_31,"¡Si pienso en todo lo que nos hicieron...!"
Sub1_Viska_2_1_32,"Vamos, eres muy presumida."
Sub1_Viska_2_1_33,"Bueno, si no lo entiendes, tendré que mostrarte mis habilidades."
Sub1_Viska_2_1_34,"Ven a mí, cerebro de ave."
Sub1_Viska_2_1_35,"¡No me subestimes, demonio!"
Sub1_Viska_2_2_1,"¡Tsk!"
Sub1_Viska_2_2_2,"¡Totalmente diferente... de los anteriores...!"
Sub1_Viska_2_2_3,"Mmm. ¡Eres bastante buena para ser un cerebro de ave!"
Sub1_Viska_2_2_4,"Pensé que todos aquí eran debiluchos."
Sub1_Viska_2_2_5,"¡Parece que me divertiré un poco! Jajaja"
Sub1_Viska_2_2_6,"¡Te dije que no subestimaras a los guerreros arpía, demonio!"
Sub1_Viska_2_2_7,"¡Aún puedo pelear!"
Sub1_Viska_2_2_8,"No me hagas reír, cerebro de ave."
Sub1_Viska_2_2_9,"No te ves muy bien..."
Sub1_Viska_2_2_10,"Si continúas peleando, el resultado es evidente."
Sub1_Viska_2_2_11,"Y no creo que sepas bien, de todas formas. Mmm."
Sub1_Viska_2_2_12,"Sigues hablando sobre comer. ¿Qué tipo de demonio eres?"
Sub1_Viska_2_2_13,"Mmm. ¿Yo?"
Sub1_Viska_2_2_14,"Soy Viska."
Sub1_Viska_2_2_15,"Como las almas de Demonios fuertes para hacerme más fuerte,"
Sub1_Viska_2_2_16,"y cuando termine, seré el mejor demonio, ¡el señor obscuro!"
Sub1_Viska_2_2_17,"¿Señor obscuro?"
Sub1_Viska_2_2_18,"¿Que demon...?"
Sub1_Viska_2_2_19,"Oye, no hables así del sueño de otra persona."
Sub1_Viska_2_2_20,"¿Cuál es el problema de querer ser la mejor?"
Sub1_Viska_2_2_21,"..."
Sub1_Viska_2_2_22,"En fin, estoy rumbo a comerme a la líder de esos muertos vivientes."
Sub1_Viska_2_2_23,"Lo comeré, me volveré más fuerte...Y comeré algo más si hay algo bueno en mi camino. Jeje..."
Sub1_Viska_2_2_24,"¡¡...!!"
Sub1_Viska_2_2_25,"No te preocupes, cerebro de ave."
Sub1_Viska_2_2_26,"No me interesan las almas de criaturas del reino terrenal."
Sub1_Viska_2_2_27,"Bueno, aunque tal vez me interesa tu comida."
Sub1_Viska_2_2_28,"En fin, estoy rumbo a comerme a su líder, así que no te metas en mi camino. ¿Entendiste?"
Sub1_Viska_2_2_29,"¡Adiós!"
Sub1_Viska_2_2_30,"..."
Sub1_Viska_2_2_31,"¿Un demonio que caza otros demonios?"
Sub1_Viska_2_2_32,"Tengo que informar esto a los elfos."
Sub1_Viska_3_1_1,"*Olfateo* El olor a sangre es pesado."
Sub1_Viska_3_1_2,"¿Será porque está al lado de las Llanuras Galluah?"
Sub1_Viska_3_1_3,"Ese Malduk... Debe estar intentando conseguir más cadáveres."
Sub1_Viska_3_1_4,"Seguiré el olor por ahora."
Sub1_Viska_3_2_1,"Mmm, esto es..."
Sub1_Viska_3_2_2,"¡Buah!"
Sub1_Viska_3_2_3,"Guh..."
Sub1_Viska_3_2_4,"Tsk. Justo como pensé..."
Sub1_Viska_3_2_5,"¿Otro grupo de muertos vivientes débiles?"
Sub1_Viska_3_2_6,"Que aburrido."
Sub1_Viska_3_2_7,"Veamos..."
Sub1_Viska_3_2_8,"¡Guerreros, al frente! ¡Hagan tiempo para que los chamanes puedan lanzar hechizos!"
Sub1_Viska_3_2_9,"¡Eliminaremos a esos muertos vivientes con la magia poderosa!"
Sub1_Viska_3_2_10,"¡Suelta los cadáveres de nuestros camaradas!"
Sub1_Viska_3_2_11,"¡¡¡Uoooou!!!"
Sub1_Viska_3_2_12,"¡Oh! ¿Están preparando algo grande?"
Sub1_Viska_3_2_13,"Pero..."
Sub1_Viska_3_2_14,"¡¡¡Lluvia... Viento... Rayos!!!"
Sub1_Viska_3_2_15,"¡Oh, esto no se acaba...!"
Sub1_Viska_3_2_16,"¡Se continúan levantando, a menos que se los queme!"
Sub1_Viska_3_2_17,"Incluso los guerreros se están cansando..."
Sub1_Viska_3_2_18,"No tenemos alternativa..."
Sub1_Viska_3_2_19,"¡Por ahora nos retiramos y nos reorganizaremos!"
Sub1_Viska_3_2_20,"Bueno, este era el resultado obvio."
Sub1_Viska_3_2_21,"Pelearon bastante bien para ser criaturas terrestres, pero ese es su límite."
Sub1_Viska_3_2_22,"Bueno, me voy... No, espera."
Sub1_Viska_3_2_23,"Creo que oí algo sobre Orvel..."
Sub1_Viska_3_2_24,"Cierto. Hay un plato tradicional con una salsa especial de los orcos de Ogria..."
Sub1_Viska_3_2_25,"¡Un delicioso plato de jabalí!"
Sub1_Viska_3_2_26,"Mmm... ¿Me pregunto a qué sabe?"
Sub1_Viska_3_2_27,"...Bueno, no es posible ayudar. Tendré que ir a ver..."
Sub1_Viska_3_2_28,"Jabalí, jabalí, delicioso jabalí..."
Sub1_Viska_3_2_29,"¡Muévete! Volveré a la base... ¿¡Mmm!?"
Sub1_Viska_3_3_1,"Buah..."
Sub1_Viska_3_3_2,"Uff..."
Sub1_Viska_3_3_3,"Realmente son muchos."
Sub1_Viska_3_3_4,"Oh, bueno. Incluso las almas malas son suficiente para tener algo de energía..."
Sub1_Viska_3_3_5,"¿Haremos una brocheta con todos ustedes!"
Sub1_Viska_3_3_6,"¿¡Es ese un...demonio!? ¿Por qué un demonio está ayudando...?"
Sub1_Viska_3_3_7,"Y todos esos muertos vivientes que continúan levantándose, incluso después de haber sido afectados por la potente magia..."
Sub1_Viska_3_3_8,"No pueden levantarse después de haber sido atacados con esas espinas..."
Sub1_Viska_3_4_1,"¡¡Este es el fin!!"
Sub1_Viska_3_4_2,"Iuuu..."
Sub1_Viska_3_4_3,"Uff. Sabe muy mal. Creo que voy a vomitar..."
Sub1_Viska_3_4_4,"¿Estás bien?"
Sub1_Viska_3_4_5,"Primero me gustaría agradecerte."
Sub1_Viska_3_4_6,"Soy Kaulah, jefe suplente de los orcos."
Sub1_Viska_3_4_7,"¿No eres un demonio...? ¿Pero por qué...?"
Sub1_Viska_3_4_8,"Uff. Espera..."
Sub1_Viska_3_4_9,"Comí tanta comida asquerosa que creo que voy a vomitar... buah."
Sub1_Viska_3_4_10,"Uff. Creo que me sentaría mejor si vamos a comer un delicioso jabalí..."
Sub1_Viska_3_4_11,"..."
Sub1_Viska_3_4_12,"...Mmm. ¿No me digas?"
Sub1_Viska_3_4_13,"Entonces, síganme."
Sub1_Viska_3_4_14,"Prepararé la mejor comida tradicional de los orcos."
Sub1_Viska_3_4_15,"(¡Sí, es exactamente lo que quería!)"
Sub1_Viska_3_5_1,"Ufa, estoy lleno."
Sub1_Viska_3_5_2,"¡Justo como pensé!"
Sub1_Viska_3_5_3,"¡Y es tanta comida! ¡Sabe fantástico!"
Sub1_Viska_3_5_4,"La comida del reino terrenal es realmente buena."
Sub1_Viska_3_5_5,"Jajaja. Fue una buena idea salvar a aquellos orcos."
Sub1_Viska_3_5_6,"Jajaja. Me alegra que te haya gustado."
Sub1_Viska_3_5_7,"Pero, ¿qué dijiste al final?"
Sub1_Viska_3_5_8,"¿Eh? Na... Nada. Está tan bueno que creo que mi estómago va a explotar."
Sub1_Viska_3_5_9,"Jaja, claro."
Sub1_Viska_3_5_10,"Quiero agradecerte una vez más por ayudarnos."
Sub1_Viska_3_5_11,"Pero también..."
Sub1_Viska_3_5_12,"Algunos de nuestros hombres piensan que eres peligroso."
Sub1_Viska_3_5_13,"Así que, si terminaste... Quisiera pedirte que te vayas."
Sub1_Viska_3_5_14,"Mmm. Eres inteligente. Bueno, se puede entender."
Sub1_Viska_3_5_15,"Entiendo. Terminé mi negocio, y ahora me siento bien, así que me voy."
Sub1_Viska_3_5_16,"Espero no haber herido tus sentimientos."
Sub1_Viska_3_5_17,"Pero como líder de mi tribu, me gustaría saber el nombre de nuestro salvador..."
Sub1_Viska_3_5_18,"Jeje, si tu lo dices."
Sub1_Viska_3_5_19,"Mi nombre es Viska."
Sub1_Viska_3_5_20,"¡El gran demonio que se convertirá en el señor obscuro!"
Sub1_Viska_3_5_21,"¿..? ¿Señor obscuro?"
Sub1_Viska_3_5_22,"¿Por qué? ¿Por qué te me quedas mirando así?"
Sub1_Viska_3_5_23,"Mmm... Nada. Solo pensé que era interesante."
Sub1_Viska_3_5_24,"¿Por qué quieres convertirte en el señor obscuro?"
Sub1_Viska_3_5_25,"¡Ser el señor obscuro significa ser el mejor!"
Sub1_Viska_3_5_26,"Entonces, podré comer lo que quiera, y podré hacer lo que quiera."
Sub1_Viska_3_5_27,"Básicamente, significa que me divertiré bastante. Jejeje."
Sub1_Viska_3_5_28,"Bueno, convertirse en el mejor tiene un significado de por sí, supongo."
Sub1_Viska_3_5_29,"Déjame preguntarte una cosa."
Sub1_Viska_3_5_30,"Si te conviertes en el señor obscuro, ¿qué harás sobre el reino terrenal?"
Sub1_Viska_3_5_31,"¿Ehh? No sirve molestar a las razas débiles de la humanidad del reino terrenal."
Sub1_Viska_3_5_32,"No es que tus almas sepan bien. Siempre y cuando no me molesten, no las molestaré."
Sub1_Viska_3_5_33,"Será mejor dejarlas vivir para que me preparen buena comida."
Sub1_Viska_3_5_34,"¡Vendré a veces a comer, así que trátenme bien! Jejeje..."
Sub1_Viska_3_5_35,"Mmm... Eres un demonio interesante."
Sub1_Viska_3_5_36,"¿Puedo preguntarte por qué decidiste ayudarnos?"
Sub1_Viska_3_5_37,"Quería comer jabalí... Mmm."
Sub1_Viska_3_5_38,"Oh, Mmm... Creo que había alguien llamado Malduk..."
Sub1_Viska_3_5_39,"Oí hablar que es un demonio bastante fuerte."
Sub1_Viska_3_5_40,"Oí que está en las Llanuras Galluah. ¿No está por aquí?"
Sub1_Viska_3_5_41,"Ya que está cerca, pensé que tal vez podría encontrar algo bueno..."
Sub1_Viska_3_5_42,"Mmm..."
Sub1_Viska_3_5_43,"¿Qué harás una vez que te lo diga?"
Sub1_Viska_3_5_44,"¿No es obvio?"
Sub1_Viska_3_5_45,"Iré y lo comeré."
Sub1_Viska_3_5_46,"Devoraré hasta el último pedazo de su alma. Toda. Jejejeje..."
Sub1_Viska_4_1_1,"Así que es el laboratorio escondido en las Llanuras Galluah, ¿verdad?"
Sub1_Viska_4_1_2,"Debería estar cerca de aquí de acuerdo con el chaman orco."
Sub1_Viska_4_1_3,"Veo a muchos demonios y muertos vivientes de bajo rango... ¿pero una entrada al laboratorio?"
Sub1_Viska_4_1_4,"..."
Sub1_Viska_4_1_5,"Uff, bien."
Sub1_Viska_4_1_6,"¡Los mataré a todos hasta que lo vea!"
Sub1_Viska_4_2_1,"Me preguntaba quién hacía tanto ruido."
Sub1_Viska_4_2_2,"¿Quién eres tú?"
Sub1_Viska_4_2_3,"¿Quién crees que soy?"
Sub1_Viska_4_2_4,"¡Soy Viska, and estoy aquí para comerte!"
Sub1_Viska_4_2_5,"Mmm. Oí de los demonios..."
Sub1_Viska_4_2_6,"¿Así que tú eres ese comedor de demonios?"
Sub1_Viska_4_2_7,"Interesante. Un raro demonio que absorbe energía..."
Sub1_Viska_4_2_8,"Oí que te comiste a la reina de las pesadillas, Kitrax."
Sub1_Viska_4_2_9,"Oh, ¿esa mujer que parecía un caballo? Era buena. Estaba deliciosa."
Sub1_Viska_4_2_10,"Espectacular. Estaba buscando a otra presa como esa..."
Sub1_Viska_4_2_11,"Pero al mirarte, no parece que estés tan bien."
Sub1_Viska_4_2_12,"Jajaja, que boca más atrevida."
Sub1_Viska_4_2_13,"Epis, tú, y todos los traidores son iguales..."
Sub1_Viska_4_2_14,"Ni siquiera piensan en preocuparse por los demonios."
Sub1_Viska_4_2_15,"No me hagas reír. ¿Desde cuando los demonios han trabajado como un grupo?"
Sub1_Viska_4_2_16,"Bueno, es suficiente. No quiero perder mi tiempo hablando con mi comida."
Sub1_Viska_4_2_17,"¡Muere y conviértele en parte de mi energía!"
Sub1_Viska_4_2_18,"Uff, ¿qué es esta sensación horrible?"
Sub1_Viska_4_2_19,"Ehh. Es una trampa especial que preparé en caso que la traidora Epis aparezca otra vez."
Sub1_Viska_4_2_20,"Es una pena que no pude capturar a Epis, pero me conformaré."
Sub1_Viska_4_2_21,"Jajaja. Menos mal estudié su maldición."
Sub1_Viska_4_2_22,"¡Mi cuerpo... No puede...!"
Sub1_Viska_4_2_23,"Siempre que estamos en el reino terrenal, es fácil encargarse de los demonios cuyo poder real está solo en la mente."
Sub1_Viska_4_2_24,"Esta maldición separa el cuerpo de la mente. Una vez que la mente se dispersa, el cuerpo es como una muñeca vacía."
Sub1_Viska_4_2_25,"Cálmate y espera ahí. Esperaré hasta que te vuelvas débil y pueda usarte como material de prueba."
Sub1_Viska_4_2_26,"Ya me muero de ganas de investigar ese poder. ¡Jajajaja!"
Sub1_Viska_4_2_27,"¡Buah...!"
Sub1_Viska_4_2_28,"Tsk. ¡Será que el contrato se canceló desde que mi mente se separó de ella?"
Sub1_Viska_4_2_29,"El contenedor de esa maldición... ¿Será que copió su poder de alguna forma? Asqueroso..."
Sub1_Viska_4_2_30,"¿Mmm...?"
Sub1_Viska_4_2_31,"Pero aún hay una forma..."
Sub1_Viska_4_2_32,"Oye, chica. ¿Puedes oírme?"
Sub1_Viska_4_2_33,"......"
Sub1_Viska_4_2_34,"El demonio del contrato..."
Sub1_Viska_4_2_35,"¿Que pasó...?"
Sub1_Viska_4_2_36,"¿Estoy viva...?"
Sub1_Viska_4_2_37,"Claro que sí."
Sub1_Viska_4_2_38,"Mantuve firme mi parte del contrato de mantenerte viva."
Sub1_Viska_4_2_39,"¿En serio...? Ya veo..."
Sub1_Viska_4_2_40,"Y este poder de mi cuerpo..."
Sub1_Viska_4_2_41,"Entonces, el poder que absorbí permaneció en ese cuerpo. A eso se refería con investigación."
Sub1_Viska_4_2_42,"Oye, humano. Vamos a hacer otro contrato."
Sub1_Viska_4_2_43,"Déjame tu cuerpo."
Sub1_Viska_4_2_44,"..."
Sub1_Viska_4_2_45,"No tengo ganas."
Sub1_Viska_4_2_46,"¿...Qué? ¿Escuché bien?"
Sub1_Viska_4_2_47,"Dije que no tengo ganas."
Sub1_Viska_4_2_48,"Cuando usas mi cuerpo..."
Sub1_Viska_4_2_49,"Pasan cosas aterradoras..."
Sub1_Viska_4_2_50,"*...Suspiro*. Oye."
Sub1_Viska_4_2_51,"¿Te has olvidado?"
Sub1_Viska_4_2_52,"La rabia de ese día. El dolor de ese día."
Sub1_Viska_4_2_53,"Nuestro primer encuentro fue muy doloroso."
Sub1_Viska_4_2_54,"Tus amigos, familia y padres se volvieron carne molida,"
Sub1_Viska_4_2_55,"y a ti te cortó una espada de demonio, estabas chorreando en sangre, te retorcías."
Sub1_Viska_4_2_56,"Decías que no querías morir. Que querías vivir. Pediste ayuda. A quien sea."
Sub1_Viska_4_2_57,"¿Y quién fue quien te ayudó entonces?"
Sub1_Viska_4_2_58,"..."
Sub1_Viska_4_2_59,"¿Verdad? Era yo, ¿cierto?"
Sub1_Viska_4_2_60,"Nadie es amable con los débiles."
Sub1_Viska_4_2_61,"Es la ley de la selva. Solo sobreviven los fuertes."
Sub1_Viska_4_2_62,"Si eres débil, te devoran. Si eres fuerte, devoras a otros."
Sub1_Viska_4_2_63,"Tienes razón."
Sub1_Viska_4_2_64,"Pero tu poder ahora está conmigo..."
Sub1_Viska_4_2_65,"Estaba dormida, pero te vi pelear, así que mas o menos sé como usarlo..."
Sub1_Viska_4_2_66,"Sí. Si puedo usar este poder para ayudar a la gente..."
Sub1_Viska_4_2_67,"Jeje... ¡Jajaja! ¿De verdad piensas eso?"
Sub1_Viska_4_2_68,"Sí, tienes el poder."
Sub1_Viska_4_2_69,"¿Pero cuánto de ese poder crees que puedes obtener?"
Sub1_Viska_4_2_70,"Y aun así, ¿quién crees que te entenderá?"
Sub1_Viska_4_2_71,"Ya no eres un simple humano."
Sub1_Viska_4_2_72,"Para los humanos, eres igual que un demonio."
Sub1_Viska_4_2_73,"Mmm. Ahora eres un demonio humano."
Sub1_Viska_4_2_74,"Todos te tratarán como un monstruo y pensarán en cómo deshacerse de ti."
Sub1_Viska_4_2_75,"¿Entonces? ¿Crees que puedes vivir con eso?"
Sub1_Viska_4_2_76,"Uff..."
Sub1_Viska_4_2_77,"Y solo viste cómo se utiliza, nunca lo utilizaste tú misma."
Sub1_Viska_4_2_78,"Simplemente morirás otra vez, sin poder hacer nada."
Sub1_Viska_4_2_79,"No tenemos tiempo. Haz otro trato conmigo."
Sub1_Viska_4_2_80,"Si no haces algo ahora, te convertirás en el sujeto de pruebas de Malduk por siempre."
Sub1_Viska_4_2_81,"..."
Sub1_Viska_4_2_82,"...Además, estás asustada."
Sub1_Viska_4_2_83,"...¿Qué?"
Sub1_Viska_4_2_84,"Ahora que no tenemos un contrato, si no estoy de acuerdo, no podrás usar mi cuerpo nunca más."
Sub1_Viska_4_2_85,"Y todo el poder que acumulaste hasta ahora está en mi cuerpo,"
Sub1_Viska_4_2_86,"así que no podrás hacer nada. También morirás a manos de Malduk."
Sub1_Viska_4_2_87,"Mmm. Tienes razón."
Sub1_Viska_4_2_88,"Pero no creo que tomes esa decisión."
Sub1_Viska_4_2_89,"Y este también es un trato para ti."
Sub1_Viska_4_2_90,"..."
Sub1_Viska_4_2_91,"No seas tan extremista, humano."
Sub1_Viska_4_2_92,"Cuando hicimos nuestro trato, te dije que no dejaría que mueras, ¿verdad?"
Sub1_Viska_4_2_93,"Aunque nuestro trato haya terminado temporalmente, cumplo mis promesas."
Sub1_Viska_4_2_94,"No me compares con esos simples demonios o humanos que no cumplen sus promesas."
Sub1_Viska_4_2_95,"¿No entiendes por qué te pido otro trato?"
Sub1_Viska_4_2_96,"..."
Sub1_Viska_4_2_97,"Esto es bueno para ambos."
Sub1_Viska_4_2_98,"Tu cuerpo no es fuerte..."
Sub1_Viska_4_2_99,"Pero es bueno usar a los enemigos que te subestiman."
Sub1_Viska_4_2_100,"Y es bueno quedarse entre los humanos para hacer el trabajo."
Sub1_Viska_4_2_101,"Y, además, podemos comer un montón de buena comida usando tu adorable apariencia."
