KEY,German
Sub1_Dimael_2_2_6,"Du wirst es noch bereuen, Pfeile auf mich zu schießen."
Sub1_Dimael_2_3_1,Seltsam ... Mein Körper fühlt sich viel zu leicht an ...
Sub1_Dimael_2_3_2,...?
Sub1_Dimael_2_3_3,...?!!!!
Sub1_Dimael_2_3_4,"Halt, stopp!"
Sub1_Dimael_2_3_5,"Lorraine, seine Art verdient es nicht zu leben."
Sub1_Dimael_2_3_6,"Einmal ein Verräter, immer ein Verräter. Wir sollten nicht akzeptieren, dass er –"
Sub1_Dimael_2_3_7,"Prinzessin Selene, du hast mir versprochen, die Konflikte beizulegen, die ihr mit ihnen habt."
Sub1_Dimael_2_3_8,Jetzt ist nicht die Zeit für Kämpfe. Sieh dir seinen Arm an.
Sub1_Dimael_2_3_9,...!
Sub1_Dimael_3_1_1,"Was zum Teufel? Du sagst, du hättest edles Blut. Ist das alles, was du draufhast?"
Sub1_Dimael_3_1_2,Du bist einfach nur erbärmlich.
Sub1_Dimael_3_1_3,"Grr, du!"
Sub1_Dimael_3_1_4,Genug.
Sub1_Dimael_3_1_5,Du. Du solltest dich nicht länger verausgaben.
Sub1_Dimael_3_1_6,"Hmpf, was? Sag mir nicht, was ich zu tun habe."
Sub1_Dimael_3_1_7,"Moment, glaubst du wirklich, dass du das allein bewerkstelligt hast?"
Sub1_Dimael_3_1_8,Ihr Welpen seid nie hilfreich.
Sub1_Dimael_3_1_9,"Ach ja, wie gefällt es dir, von einem Welpen verprügelt zu werden?"
Sub1_Dimael_3_1_10,"Das hättest du nicht anstellen können, wenn du nicht eine Kraft gehabt hättest, die nicht dir gehört!"
Sub1_Dimael_3_1_11,"Hmpf, das einzige Talent von euch Elfen ist das Reden, was?"
Sub1_Dimael_3_1_12,"Du bringst mich zum Lachen, wenn du so zischst."
Sub1_Dimael_3_1_13,Wie erbärmlich!
Sub1_Dimael_3_1_14,Was? Dummes Mädchen!
Sub1_Dimael_3_1_15,Was? Du lila Pflaume!
Sub1_Dimael_3_1_16,...
Sub1_Dimael_3_1_17,GENUG!
Sub1_Dimael_3_1_18,...!
Sub1_Dimael_3_1_19,"Prinzessin, hör auf, ihn zu provozieren."
Sub1_Dimael_3_1_20,"Es tut mir leid, Lorraine. Das war unhöflich von mir."
Sub1_Dimael_3_1_21,"Dunkelelf, du hast recht. Wir sind in dein Gebiet eingedrungen, und dafür möchte ich mich entschuldigen."
Sub1_Dimael_3_1_22,"Aber ich musste kommen. Ich hatte einen Brief nach Arrovina gesendet, aber es kam keine Antwort."
Sub1_Dimael_3_1_23,"Ich wusste nicht, was hier vor sich ging ..."
Sub1_Dimael_3_1_24,... Hmpf.
Sub1_Dimael_3_1_25,"Ich kann es nicht glauben, dass das unbezwingbare Arrovina so schnell fiel."
Sub1_Dimael_3_1_26,"An diesem Tag wurden eine Menge Leben genommen, ehe wir eingreifen konnten."
Sub1_Dimael_3_1_27,"Falls die Hölle wirklich existiert, dann war das, was hier geschehen ist, ein Vorgeschmack davon."
Sub1_Dimael_3_1_28,Gibt es noch weitere Überlebende?
Sub1_Dimael_3_1_29,"Diejenigen, die überlebt haben, sind in die Schwarze Festung geflüchtet."
Sub1_Dimael_3_1_30,"Ich bin geblieben, um ihren Rückzug zu sichern."
Sub1_Dimael_3_1_31,Darum ist dieser Ort also leer.
Sub1_Dimael_3_1_32,"Ich bin froh, dass dein Volk überlebt hat."
Sub1_Dimael_3_1_33,"Das hat es. Aber ich weiß nicht, ob meine Familie noch am Leben ist."
Sub1_Dimael_3_1_34,"Wenn ihr mit Reden fertig seid, dann lasst mich gehen."
Sub1_Dimael_3_1_35,"Wenn du unterwegs zur Festung bist, dann gehst du in die gleiche Richtung wie wir."
Sub1_Dimael_3_1_36,"Es gibt noch mehr, was ich dir sagen möchte. Hoffentlich macht es dir nicht aus, mit uns zu gehen."
Sub1_Dimael_3_2_1,"Ich wünschte, wir wären früher hergekommen ..."
Sub1_Dimael_3_2_2,Es tut mir leid.
Sub1_Dimael_3_2_3,"Sag das nicht, wenn du es nicht so meinst. Ich habe keine Hilfe von der Außenwelt erwartet,"
Sub1_Dimael_3_2_4,schon gar nicht von Elfen.
Sub1_Dimael_3_2_5,Was starrst du so?
Sub1_Dimael_3_2_6,"Ich glaube nicht, dass die anderen Völker nicht geholfen haben, weil sie nicht wollten. Sie konnten es wahrscheinlich nicht."
Sub1_Dimael_3_2_7,Der ganze Kontinent liegt in Trümmern. Auch mein Zuhause Elidora.
Sub1_Dimael_3_2_8,"Die Republik in Galluah steht am Rande des Zusammenbruchs, und Ogria ist ebenfalls zerstört."
Sub1_Dimael_3_2_9,"Warum bist du dann nach Arrovina gekommen, statt dich um sie zu kümmern?"
Sub1_Dimael_3_2_10,"Du weißt besser als sonst irgendjemand, dass mein Volk und deins nicht miteinander klarkommen."
Sub1_Dimael_3_2_11,"Wie ich schon sagte, wir sind nicht hierhergekommen, um zu kämpfen."
Sub1_Dimael_3_2_12,"Weißt du überhaupt, was in letzter Zeit geschieht?"
Sub1_Dimael_3_2_13,"Es wird eine Expeditionsstreitkraft organisiert, mit dem Krieger des Heiligen Schwertes als Kommandanten, die Angmund besiegen soll."
Sub1_Dimael_3_2_14,"Es kümmert mich nicht, was außerhalb meines Landes passiert."
Sub1_Dimael_3_2_15,Ihr selbstsüchtigen Welpen.
Sub1_Dimael_3_2_16,"Wir schlagen eine Schneise durch die Monster, vor denen es auf dem Kontinent wimmelt,"
Sub1_Dimael_3_2_17,damit Lorraine sich der Expedition anschließen kann.
Sub1_Dimael_3_2_18,Der einzige Weg dorthin führt durch Arrovina.
Sub1_Dimael_3_2_19,Durch Galluah führt im Augenblick kein Weg.
Sub1_Dimael_3_2_20,"Also, die Elfenprinzessin besitzt wirklich eine boshafte Zunge."
Sub1_Dimael_3_2_21,"Hmpf, das kommt daher, weil ich es mit dir zu tun habe."
Sub1_Dimael_3_2_22,Halt! Genug!
Sub1_Dimael_3_2_23,"Dunkelelf, ich schickte mehrere Male einen Brief nach Arrovina, bevor wir hierherkamen."
Sub1_Dimael_3_2_24,Um beim Aufbau einer Verteidigungslinie gegen die Invasion der Monster um Hilfe zu bitten.
Sub1_Dimael_3_2_25,Und niemand antwortete.
Sub1_Dimael_3_2_26,"Ich kann es nicht glauben, wie schnell Arrovina fiel."
Sub1_Dimael_3_2_27,Die Monster hielten Arrovina wohl für leichte Beute.
Sub1_Dimael_3_2_28,"Da ihr keine Verbündeten hattet, müsst ihr schutzlos für sie ausgesehen haben."
Sub1_Dimael_3_2_29,"Oder sie taten es, weil sie die dunkle Energie der Dunkelelfen nutzen wollen."
Sub1_Dimael_3_2_30,"Hmpf, wir brauchen keine Hilfe."
Sub1_Dimael_3_2_31,"Hätte es diesen Raubzug nicht gegeben, wären wir nicht so schnell untergegangen."
Sub1_Dimael_3_2_32,Ich werde ihnen diese Erniedrigung zehnfach heimzahlen.
Sub1_Dimael_3_2_33,"Hmpf, zunächst solltest du dich um dieses schreckliche Ding auf deinem Körper kümmern."
Sub1_Dimael_3_2_34,"Was ist das für ein Ding, von dem du da redest?"
Sub1_Dimael_3_2_35,...!
Sub1_Dimael_3_2_36,"Ich würde dich ja gern aus voller Herzenslust und stundenlang anbrüllen, aber zuerst muss ich etwas erledigen."
Sub1_Dimael_3_3_1,Diese verdammten Monster ziehen immer noch in Arrovina umher.
Sub1_Dimael_3_3_2,"Du ... Ich denke nicht, dass du dir deines körperlichen Zustands bewusst bist."
Sub1_Dimael_3_3_3,"Hattest du nicht das Gefühl, in etwas hineingesogen zu werden, als du deine Kraft verwendet hast? Fühlst du dich nicht stärker als zuvor?"
Sub1_Dimael_3_3_4,Hm ... Ja.
Sub1_Dimael_3_3_5,Von jetzt an solltest du niemals – wirklich niemals – kämpfen.
Sub1_Dimael_3_3_6,Was? Warum sagst du mir das urplötzlich?
Sub1_Dimael_3_3_7,"Die Kraft, die du nutzt, stammt von der Saat des Bösen!"
Sub1_Dimael_3_3_8,Es ist eine formlose Masse des Bösen.
Sub1_Dimael_3_3_9,Sie ist extrem selten und wird ausschließlich in einer nichtmateriellen Umgebung erzeugt.
Sub1_Dimael_3_3_10,Ich habe in sehr langer Zeit nur ein einziges anderes Opfer von ihr gesehen.
Sub1_Dimael_3_3_11,Was zur Hölle willst du mir sagen?
Sub1_Dimael_3_3_12,Dein rechter Arm ist von der Saat des Bösen infiziert.
Sub1_Dimael_3_3_13,"Denk nicht einmal daran, diese Kraft erneut zu benutzen."
Sub1_Dimael_3_3_14,"Du würdest lieber sterben wollen, als den unerträglichen Schmerz erleiden zu müssen."
Sub1_Dimael_3_3_15,"Erklär mir gefälligst, was du darüber weißt!"
Sub1_Dimael_3_3_16,"Achte auf deinen Ton, wenn du zu Lorraine sprichst!"
Sub1_Dimael_3_3_17,"Ich weiß nicht, wer dir das angetan hat,"
Sub1_Dimael_3_3_18,aber das ist wirklich gefährlich.
Sub1_Dimael_3_3_19,Mit der Zeit wird die Saat des Bösen Wurzeln schlagen und deinen Körper in Besitz nehmen.
Sub1_Dimael_3_3_20,"Mit anderen Worten, du bist ihr Wirt."
Sub1_Dimael_3_3_21,...!
Sub1_Dimael_3_3_22,"Dieser Bastard, dieser Bastard hat mir das angetan!"
Sub1_Dimael_3_3_23,Verdammt! Ich werde diesen Arm abschneiden!
Sub1_Dimael_3_3_24,"Sie ist für ihren Wirt unsichtbar,"
Sub1_Dimael_3_3_25,"und je mehr du versuchst, sie loszuwerden, desto tiefer wird sie sich verstecken."
Sub1_Dimael_3_3_26,"Sie wird jedes Mal, wenn sie sich bedroht fühlt, verschwinden und Chaos in deinem Körper anrichten."
Sub1_Dimael_3_3_27,"Ich habe schon von ihr gehört, aber es ist das erste Mal, dass ich sie tatsächlich zu Gesicht bekomme."
Sub1_Dimael_3_3_28,"Soweit ich weiß, kann ihr kein normales Wesen standhalten."
Sub1_Dimael_3_3_29,"Diese Saat des Bösen wächst, anders als normale Pflanzen, an dunklen Orten."
Sub1_Dimael_3_3_30,Dunkelelfen wandten sich für die Kraft der Dunkelheit vom Licht ab; ihre Körper müssen der perfekte Wirt für sie sein.
Sub1_Dimael_3_3_31,"Verdammt, verdammt!"
Sub1_Dimael_3_3_32,"Je mehr die Saat wächst, desto weiter dehnt sich ihr Einfluss im Inneren des Wirts aus."
Sub1_Dimael_3_3_33,"Du wirst dich unglaublich mächtig fühlen, so wie du es gerade eben erlebt hast."
Sub1_Dimael_3_3_34,"Aber diese Kraft stammt von deiner eigenen Energie,"
Sub1_Dimael_3_3_35,die die Saat als Nahrung konsumiert hat.
Sub1_Dimael_3_3_36,...
Sub1_Dimael_3_3_37,"Je mehr du dich verausgabst, desto schneller wächst die Saat."
Sub1_Dimael_3_3_38,"Was passiert, wenn ich die Saat in Ruhe lasse? Wird sie mich töten?"
Sub1_Dimael_3_3_39,"Ihre Wurzeln werden von deinem Herzen Besitz ergreifen, und sobald sie Fuß gefasst hat,"
Sub1_Dimael_3_3_40,wird sie dich verschlingen und eine Blume erschaffen.
Sub1_Dimael_3_3_41,Und diese Blume ist das wahre Problem.
Sub1_Dimael_3_3_42,"In dem Moment, in dem sie sich öffnet, erzeugt sie einen Wirbel, der stark genug, um den gesamten Kontinent einzusaugen."
Sub1_Dimael_3_3_43,"Schlimmer noch, die Saat ist extrem fruchtbar."
Sub1_Dimael_3_3_44,"Wenn sie erstmal ausgewachsen ist, kann sie auch ohne den Wirt bestehen und ihre Saat überall verteilen."
Sub1_Dimael_3_3_45,Anders ausgedrückt: Du könntest zu einem riesigen Problem bei der Eliminierung Angmunds werden.
Sub1_Dimael_3_3_46,"Ich kann nicht glauben, dass dieser Bastard mir das angetan hat!"
Sub1_Dimael_3_3_47,"Aber es ist wahrscheinlicher, dass du stirbst, bevor die Saat aufblüht."
Sub1_Dimael_3_3_48,"Es heißt, dass niemand den Schmerz überlebt hat, der während des Wachstums entsteht."
Sub1_Dimael_3_3_49,"Die Saat wird mit dir sterben, da sie die lebenswichtige Energiequelle verloren hat, von der sie sich ernährt."
Sub1_Dimael_3_3_50,Soll mich das etwa trösten?
Sub1_Dimael_3_3_51,"Es tut mir leid, aber nicht einmal ich weiß, wie man die Saat des Bösen loswird."
Sub1_Dimael_3_3_52,"Ich denke nicht, dass außer den höheren Dämonen jemand weiß, wie man sie entfernen kann."
Sub1_Dimael_3_3_53,Stimuliere sie also nicht. Du musst ihr Wachstum so lange wie möglich aufhalten.
Sub1_Dimael_3_3_54,Ich kann nach dieser Expedition Orvelia aufsuchen und die Gnome um Hilfe bitten. Sie verfügen in vielen Dingen über großes Wissen.
Sub1_Dimael_3_3_55,"Verdammt, ich brauche eure Hilfe nicht."
Sub1_Dimael_3_3_56,"Dies ist nicht die Zeit, um auf seinem Stolz zu beharren!"
Sub1_Dimael_3_3_57,"Danke für euer Mitleid, aber ich kann auf mich selber aufpassen."
Sub1_Dimael_3_3_58,"Nun, wir machen uns auch keine Sorgen um dich, sondern um alle anderen auf der Welt."
Sub1_Dimael_3_3_59,"Musst du wirklich alles auseinanderpflücken, was ich sage?"
Sub1_Dimael_3_3_60,Vergiss es. Ich will mich nicht streiten.
Sub1_Dimael_3_3_61,Wir sind in der Nähe der Festung. Wir sollten uns aufteilen.
Sub1_Dimael_3_3_62,Niemand hier wird euch willkommen heißen.
Sub1_Dimael_3_3_63,Du bist wirklich –
Sub1_Dimael_3_3_64,Geht euren eigenen Weg.
Sub1_Dimael_3_3_65,Ich werde mich nicht wiederholen.
Sub1_Dimael_3_3_66,Wir wollten mir dir zur Festung gehen.
Sub1_Dimael_3_3_67,"Wenn dies wirklich dein Wille ist, dann überbringe diesen Brief bitte an deinen König."
Sub1_Dimael_3_3_68,"Ich habe viele üble Dinge über euch Dunkelelfen gehört, aber ich glaube nicht, dass ihr ein selbstsüchtiges Volk seid."
Sub1_Dimael_3_3_69,Oder dass ihr Verräter seid.
Sub1_Dimael_3_3_70,Hmpf.
Sub1_Dimael_3_3_71,"Ihr habt euch für die Dunkelheit vom Licht abgewandt, aber ihr stammt aus der gleichen Wurzel wie wir."
Sub1_Dimael_3_3_72,"Dieser Brief ist alles, was ihr dem König übergeben wollt?"
Sub1_Dimael_3_3_73,Ja.
Sub1_Dimael_3_3_74,"Hoffentlich zieht ihr es in Erwägung, die Überlebenden zu versammeln und uns zu helfen, die Monster zu unterjochen."
Sub1_Dimael_3_3_75,"Wir werden euch Verstärkung schicken, damit ihr Arrovina wiederaufbauen könnt."
Sub1_Dimael_3_3_76,Das ist die Pflicht der Überlebenden.
Sub1_Dimael_3_3_77,"Diese Pflicht, von der du sprichst, interessiert mich nicht, aber ich will mein Volk rächen."
Sub1_Dimael_3_3_78,"Wie dem auch sei, da ihr die Mühe auf euch genommen habt, hierherzukommen, werde ich Seiner Majestät eure Nachricht überbringen."
Sub1_Dimael_3_3_79,Sei bitte vorsichtig.
Sub1_Dimael_3_3_80,"Und vergiss nicht, was ich dir vor einiger Zeit sagte."
Sub1_Dimael_3_3_81,Gib besser gut auf dich Acht. Also sofern du nicht zu einer Monsterpflaume werden willst.
Sub1_Dimael_3_3_82,"Gah, hoffentlich sehe ich euch nie wieder!"
Sub1_Dimael_3_3_83,Genau dasselbe kann ich von dir sagen.
Sub1_Dimael_3_3_84,"Endlich kamen wir in der Festung an, und Gott sei Dank war Epigael am Leben."
Sub1_Dimael_3_3_85,"Und wir bauten ein Kommunikationsnetz mit den anderen Völkern auf, was bei dem Wiederaufbau Arrovinas half."
Sub1_Dimael_3_3_86,"Jahre später hörte ich, dass der Dunkle Lord und der Krieger plötzlich verschwunden waren."
Sub1_Dimael_3_3_87,Und dann kehrte alles wieder zur Normalität zurück.
Sub1_Dimael_3_3_88,"Ist es das, was sie wollten?"
Sub1_Dimael_3_3_89,"Ich dachte, dass es vorbei wäre."
Sub1_Dimael_3_3_90,"Ich betete, dass es das war."
Sub1_Dimael_4_1_1,Ich werde zurückkehren.
Sub1_Dimael_4_1_2,"Dimael, nein."
Sub1_Dimael_4_1_3,Bitte lass mich nicht zurück.
Sub1_Dimael_4_1_4,"Über meinen Einsatz wurde entschieden, Epigael."
Sub1_Dimael_4_1_5,"Es heißt, dass die Königsfamilie dieses Mal die Familien der Eingezogenen schützen wird."
Sub1_Dimael_4_1_6,Auch – schon gut.
Sub1_Dimael_4_1_7,Dimael ...
Sub1_Dimael_4_1_8,Berichten zufolge sind wieder Monster aufgetaucht.
Sub1_Dimael_4_1_9,"Epigael, vor Jahrzehnten sind unsere Eltern direkt vor unseren Augen getötet worden."
Sub1_Dimael_4_1_10,"Ich werde nicht zulassen, dass anderen in Arrovina die gleiche Tragödie widerfährt."
Sub1_Dimael_4_1_11,Ich gehe für Arrovina. Und für dich.
Sub1_Dimael_4_1_12,Aber ...
Sub1_Dimael_4_1_13,"Wenn etwas passiert, dann gehe zu Siel."
Sub1_Dimael_4_1_14,"Da er jetzt einer der Armeeführer ist, kann er nicht mit mir nach Aegina kommen."
Sub1_Dimael_4_1_15,Ich werde zu dir zurückkehren. Das verspreche ich.
Sub1_Dimael_4_1_16,Bitte geh nicht. Bitte!
Sub1_Dimael_4_1_17,"Hmpf, das nimmt ja kein Ende."
Sub1_Dimael_4_1_18,"Hauptmann, alles in Ordnung?"
Sub1_Dimael_4_1_19,Ihr seid etwas bleich.
Sub1_Dimael_4_1_20,Und ...dieser Arm ...
Sub1_Dimael_4_1_21,Mach dir keine Sorgen um mich.
Sub1_Dimael_4_1_22,Es sind zu viele Feinde!
Sub1_Dimael_4_1_23,"H-Hauptmann, sie kommen auch vom Annesberg!"
Sub1_Dimael_4_1_24,Was? Aber wir haben dieses Gebiet erst vor wenigen Tagen von Monstern befreit!
Sub1_Dimael_4_1_25,Gibt es einen weiteren Riss?
Sub1_Dimael_4_1_26,Argh ...
Sub1_Dimael_4_1_27,Hast du aus Arrovina Verstärkung angefordert?
Sub1_Dimael_4_1_28,"Ich habe Nachrichten gesendet, aber noch keine Antwort erhalten."
Sub1_Dimael_4_1_29,Verflucht. Ist da etwas vorgefallen?
Sub1_Dimael_4_1_30,"Sie haben uns seit mehr als einem Jahrzehnt unterstützt. Es gibt keinen Grund, sich urplötzlich abzuschirmen."
Sub1_Dimael_4_1_31,"Hauptmann, Vorsicht!"
Sub1_Dimael_4_2_1,"Ich schlage vor, dass wir uns zurückziehen und zunächst den Riss schließen!"
