KEY,Korean
E_C19_Oct_Laudia01_51,사람들의 미소를 되찾아올 수 있었던 데엔 당신의 힘이 컸습니다.
E_C19_Oct_Laudia01_52,"사막을 돌보는 자로써, 감사드립니다."
E_C19_Oct_Laudia01_53,"과, 과찬이십니다... 감사합니다."
E_C19_Oct_Laudia01_54,쉬는 데 방해해서 미안해요. 남은 하루도 좋은 하루가 되기를.
E_C19_Oct_Laudia01_55,아닙니다. 일부러 찾아와주셔서 축하까지 해주신걸요. 
E_C19_Oct_Laudia01_56,무슨 이야기를 하셨습니까?
E_C19_Oct_Laudia01_57,아름다운 곳이라고 칭찬받았어... 가끔 들르고 싶으시대.
E_C19_Oct_Laudia01_58,...어릴때도 이야기 속의 신룡님께 칭찬을 듣는 건 상상하지 못했는데.
E_C19_Oct_Laudia01_59,이런 일도 생기는구나...
E_C19_Oct_Laudia01_60,"라이아스 님이 와 주신다니, 어릴 적 꿈이 이뤄지셨네요."
E_C19_Oct_Laudia01_61,"그렇네... 역시, 포기하지 않고 노력해보길 잘했어."
E_C19_Oct_Clause01_01,"클라우스 형, 생일 축하해!!"
E_C19_Oct_Clause01_02,"클라우스 오빠, 생일 축하해!!"
E_C19_Oct_Clause01_03,이거 우리가 만들었어. 예쁘지?
E_C19_Oct_Clause01_04,"헤헤, 카셀 철자 잘못 넣었대요~"
E_C19_Oct_Clause01_05,"치, 뭐야! 놀리지 않기로 했잖아!"
E_C19_Oct_Clause01_06,하하! 두 개 다 멋지기만 한걸?
E_C19_Oct_Clause01_07,정말 고마워! 역시 내 동생들이야!!
E_C19_Oct_Clause01_08,그때는 우리가 제일 먼저 축하해줄 수 있었는데...
E_C19_Oct_Clause01_09,그러게...
E_C19_Oct_Clause01_10,"생일 축하드려요, 클라우스님!"
E_C19_Oct_Clause01_11,너는 우리 오르벨의 자랑이야. 축하한다!
E_C19_Oct_Clause01_12,하하. 늘 감사합니다!!
E_C19_Oct_Clause01_13,기대에 부응하도록 늘 노력하겠습니다.
E_C19_Oct_Clause01_14,"클라우스도 참, 생일에도 한결같다니깐."
E_C19_Oct_Clause01_15,그래서 매력적이지만. 후훗! 생일 축하해!
E_C19_Oct_Clause01_16,슬슬 괜찮지 않을까?
E_C19_Oct_Clause01_17,그래. 그럼 이제...
E_C19_Oct_Clause01_18,대장님! 여기까진 무슨 일이십니까?
E_C19_Oct_Clause01_19,자네를 만나러 왔지. 여전히 친구가 많군.
E_C19_Oct_Clause01_20,공주님께서 보내신 친필 서신과 선물이다.
E_C19_Oct_Clause01_21,"생일을 축하하네, 클라우스."
E_C19_Oct_Clause01_22,진심으로 축하하네!
E_C19_Oct_Clause01_23,자네를 닮은 나무 조각상을 준비했으니 받아주게나.
E_C19_Oct_Clause01_24,"하하. 고맙네, 로만."
E_C19_Oct_Clause01_25,대장님께도 감사드립니다. 공주님께는 제가 직접 뵙고 인사드리겠습니다.
E_C19_Oct_Clause01_26,그렇게 하도록. 공주님께서도 좋아하실 거다.
E_C19_Oct_Clause01_27,그리고...
E_C19_Oct_Clause01_28,오늘이야말로 자네에게 기사단장직을 줄까 하는데...
E_C19_Oct_Clause01_29,"하, 하하하! 죄송하지만 이번에도 마음만 받겠습니다, 대장님!"
E_C19_Oct_Clause01_30,저는 지금 자리에서 사람들을 더 돕고 싶습니다. 
E_C19_Oct_Clause01_31,그것이 제 일이라고도 생각하고요.
E_C19_Oct_Clause01_32,하아... 또 실패인가...
E_C19_Oct_Clause01_33,"이런, 이번엔 대장님께서..."
E_C19_Oct_Clause01_34,오빠는 인기가 너무 많다니까.
E_C19_Oct_Clause01_35,......조금 더 기다려볼까?
E_C19_Oct_Clause01_36,그래. 시간은 아직 많으니까.
E_C19_Oct_Clause01_37,형... 즐거워 보이네.
E_C19_Oct_Clause01_38,어렸을 땐 우리 셋이서만 생일 파티를 했었는데.
E_C19_Oct_Clause01_39,혹시 쓸쓸해?
E_C19_Oct_Clause01_40,하하. 들켰네.
E_C19_Oct_Clause01_41,하지만 괜찮아. 클라우스 형은 내 형인걸.
E_C19_Oct_Clause01_42,그래도 함께 보낼 시간이 줄어든 건 좀 슬퍼.
E_C19_Oct_Clause01_43,응...
E_C19_Oct_Clause01_44,하하하... 올해도 정신없는 하루였어.
E_C19_Oct_Clause01_45,그보다 카셀과 프레이를 못 본 것 같은데... 바쁜가?
E_C19_Oct_Clause01_46,카셀은 수습 기사가 된 지 얼마 안 됐고...
E_C19_Oct_Clause01_47,프레이도 이것저것 배우느라 정신없을 테니.
E_C19_Oct_Clause01_48,걔들도 다 컸다니까. 그럼그럼.
E_C19_Oct_Clause01_49,이걸 줄 때만 해도 나보다 한참 작은 꼬맹이들이었는데...
E_C19_Oct_Clause01_50,"어, 클라우스 오빠!"
E_C19_Oct_Clause01_51,왜 혼자야? 카셀 오빠랑 프레이 언니는?
E_C19_Oct_Clause01_52,아까 오빠 찾아다니는 것 같던데!
E_C19_Oct_Clause01_53,뭐라고?
E_C19_Oct_Clause01_54,"당연히 함께 있는 줄 알았는데, 길이 엇갈렸나 보네."
E_C19_Oct_Clause01_55,빨리 찾아봐! 분명 아직도 기다리고 있을 거야~
E_C19_Oct_Clause01_56,이런...!!
E_C19_Oct_Clause01_57,클라우스 형!\n클라우스 오빠!!
E_C19_Oct_Clause01_58,너희...!! 여기서 줄곧 기다린 거야!?
E_C19_Oct_Clause01_59,헤헤. 그럼! 형 생일이잖아. 기다리면 만날 줄 알았어.
E_C19_Oct_Clause01_60,"미안해~ 조금 늦었지만, 봐줄 거지?"
E_C19_Oct_Clause01_61,카셀... 프레이...
E_C19_Oct_Clause01_62,당연하지. 너희가 없으면 내 생일은 완성되지 않는다고.
E_C19_Oct_Clause01_63,후후. 오빠도 참.
E_C19_Oct_Clause01_64,생일을 진심으로 축하해!!
E_C19_Oct_Clause01_65,......너희가 없으면 완성되지 않아.
E_C19_Oct_Clause01_66,"그러니까, 데리러 갈게."
E_C19_Oct_Clause01_67,조금만 기다려줘.
E_C19_Oct_Neraxis01_01,왔다. 오늘이야.
E_C19_Oct_Neraxis01_02,돌대가리의 생일!
E_C19_Oct_Neraxis01_03,이날을 위해 두 번이나 고민하며 고군분투했다고. 후후후후...
E_C19_Oct_Neraxis01_04,2일 전.
E_C19_Oct_Neraxis01_05,아-. 곧 돌대가리 생일이잖아... 귀찮게...
E_C19_Oct_Neraxis01_06,받은 게 있으니 안 줄 순 없고. 나는 상식 있는 드래곤이니까!
E_C19_Oct_Neraxis01_07,"앗, 언니!"
E_C19_Oct_Neraxis01_08,응?
E_C19_Oct_Neraxis01_09,"언니, 언니는 돌, 아니, 네락시스 생일 선물로 뭐 줄 거야?"
E_C19_Oct_Neraxis01_10,나? 네락시스는 빨리 강해지고 싶어 하는 아이니까...
E_C19_Oct_Neraxis01_11,역시 전투에 도움이 될만한 걸 선물하는 게 좋겠지?
E_C19_Oct_Neraxis01_12,으음...
E_C19_Oct_Neraxis01_13,아직 못 정했니? 도와줄까?
E_C19_Oct_Neraxis01_14,"아, 아니야! 혼자 고를 수 있어!"
E_C19_Oct_Neraxis01_15,그래. 그래도 생각 바뀌면 꼭 말해야 해?
E_C19_Oct_Neraxis01_16,으-음. 역시 언니는 너무 상냥해서 아이디어를 얻을 수가 없네...
E_C19_Oct_Neraxis01_17,"저렇게 평범한 선물을 하는 것도 좋지만, "
E_C19_Oct_Neraxis01_18,진짜 좋은 걸 줘야 하면 미묘하게 기분이 나쁠 테니까...
E_C19_Oct_Neraxis01_19,"아, 그래! 그렇게 하자!"
E_C19_Oct_Neraxis01_20,1일 전.
E_C19_Oct_Neraxis01_21,라우디아.
E_C19_Oct_Neraxis01_22,"아, 릴리아 님. 어서 오세요. 여기까진 어쩐 일이신가요?"
E_C19_Oct_Neraxis01_23,물어볼 게 있어서.
E_C19_Oct_Neraxis01_24,제게요? 알려드릴 수 있는 거라면 얼마든지요.
E_C19_Oct_Neraxis01_25,"있지, 멋져 보이지만 쓸데없는 물건엔 어떤 게 있을까?"
E_C19_Oct_Neraxis01_26,멋져 보이지만 쓸데없는 물건이요?
E_C19_Oct_Neraxis01_27,네락시스 님 선물을 고민하고 계시는구나. 멋지지만 쓸모없는 거라...
E_C19_Oct_Neraxis01_28,...릴리아님이 생일에 신왕께 받은 동상 같은 것이겠지만...
E_C19_Oct_Neraxis01_29,"일반적으로는 유용하거나 겉보기에 화려한 물건이지만,"
E_C19_Oct_Neraxis01_30,선물 받은 당사자에겐 쓸모가 없는 것이겠지요.
E_C19_Oct_Neraxis01_31,화려하지만 받는 사람에겐 쓸모없는 것...
E_C19_Oct_Neraxis01_32,"아하. 고마워, 참고됐어!"
E_C19_Oct_Neraxis01_33,"그리고, 오늘."
E_C19_Oct_Neraxis01_34,.........
E_C19_Oct_Neraxis01_35,뭐야? 왜 생일날 아침부터 저런 표정이래.
E_C19_Oct_Neraxis01_36,혹시 예전 가족들이 생각났나. 그럼 지금 주는 건 좀 그런가?
E_C19_Oct_Neraxis01_37,"앗, 아아앗. 안 돼, 언니가 먼저 마주치면 안 돼!"
E_C19_Oct_Neraxis01_38,돌대가리-! 생일 축하해-!
E_C19_Oct_Neraxis01_39,커헉!
E_C19_Oct_Neraxis01_40,"뭐 하는 짓이야, 멍청아!"
E_C19_Oct_Neraxis01_41,축하해줘도 말이 많네!
E_C19_Oct_Neraxis01_42,자! 생일 축하해!
E_C19_Oct_Neraxis01_43,......?!
E_C19_Oct_Neraxis01_44,어... 고... 고맙다......?
E_C19_Oct_Neraxis01_45,야.
E_C19_Oct_Neraxis01_46,왜.
E_C19_Oct_Neraxis01_47,이게 뭐야?!
E_C19_Oct_Neraxis01_48,머리가 너무 돌이 돼서 그게 뭔지도 못 알아보게 된 거야?
E_C19_Oct_Neraxis01_49,그건 보면 알아! 그걸 물어본 게 아니라고!
E_C19_Oct_Neraxis01_50,왜 뜬금없이 병아리 장식을 주는 건데?!
E_C19_Oct_Neraxis01_51,"왜냐니, 귀엽잖아? 거기다 그거 한정품이라고?"
E_C19_Oct_Neraxis01_52,"좋은 아침! 생일 축하해, 네락시스."
E_C19_Oct_Neraxis01_53,"어머? 세상에, 릴리아. 그거 정말로 구한 거니?"
E_C19_Oct_Neraxis01_54,"그으럼! 나도 이제 어린애가 아니니까, 이 정도는 할 수 있어!"
E_C19_Oct_Neraxis01_55,"우리 릴리아, 정말 많이 컸네... 어디서 구했니?"
E_C19_Oct_Neraxis01_56,오르벨 왕성 앞에 골동품 가게가 하나 있는데...
E_C19_Oct_Neraxis01_57,......
E_C19_Oct_Neraxis01_58,......?
E_C19_Oct_Neraxis01_59,"야, 꼬맹, 아니, 릴리아. 이거 안에서 이상한 소리 나는데?"
E_C19_Oct_Neraxis01_60,"무, 뭐? 기, 기분 탓이겠지!"
E_C19_Oct_Neraxis01_61,"어, 언니! 우린 아침상 차리러 가자! 맛있는 거 만들었댔지?"
E_C19_Oct_Neraxis01_62,수상한데... 또 뭘 꾸미는 거야?
E_C19_Oct_Neraxis01_63,야!!!!!!! 꼬맹이!!!!!!!! 이게 대체 뭐야!!!!!!!!!!!
E_C19_Oct_Kasel01_1,카셀?
E_C19_Oct_Kasel01_2,카셀!
E_C19_Oct_Kasel01_3,아... 프레이.
E_C19_Oct_Kasel01_4,무슨 생각 하고 있었어?
E_C19_Oct_Kasel01_5,한참 불러도 대답이 없어서 걱정했어.
E_C19_Oct_Kasel01_6,하하. 그냥 이것저것?
E_C19_Oct_Kasel01_7,이제 여정의 막바지여서일까... 그동안의 기억들이 가끔 떠올라.
E_C19_Oct_Kasel01_8,...슬픈 기억을 떠올리는 건 아니지?
E_C19_Oct_Kasel01_9,하하. 그렇진 않아.
E_C19_Oct_Kasel01_10,"클레오와 로이를 처음 만났을 때나,"
E_C19_Oct_Kasel01_11,네일라 님과 셀레네 님을 구했던 날...
E_C19_Oct_Kasel01_12,그런 일들을 생각하고 있었어.
E_C19_Oct_Kasel01_13,그랬구나.
E_C19_Oct_Kasel01_14,정말 많은 일이 있었지? 많은 분도 만나고...
E_C19_Oct_Kasel01_15,그러고 보니 네 생일날도 떠오르네.
E_C19_Oct_Kasel01_16,그러게. 하하하.
E_C19_Oct_Kasel01_17,클레오와 로이를 만난 지 얼마 안 됐을 때였지?
E_C19_Oct_Kasel01_18,"응, 맞아. 그때..."
E_C19_Oct_Kasel01_19,카셀 생일 당일.
E_C19_Oct_Kasel01_20,정말 괜찮겠어? 뭐든 괜찮은데...
E_C19_Oct_Kasel01_21,물론이지. 네가 신경 써준 것만으로도 충분해.
E_C19_Oct_Kasel01_22,하지만...
E_C19_Oct_Kasel01_23,지금은 먼저 해야 할 일이 있잖아.
E_C19_Oct_Kasel01_24,일단은 성검을 어떻게 할지부터 결정하고 싶어.
E_C19_Oct_Kasel01_25,응... 알겠어.
E_C19_Oct_Kasel01_26,(하지만 그것 때문에 더 챙겨주고 싶은데...)
E_C19_Oct_Kasel01_27,"(아, 그렇지!)"
E_C19_Oct_Kasel01_28,"아차, 벌써 시간이... 나 잠깐 다녀올게, 프레이."
E_C19_Oct_Kasel01_29,오늘 야영할 장작을 주워오기로 했거든.
E_C19_Oct_Kasel01_30,그래! 잘 다녀와.
E_C19_Oct_Kasel01_31,"헤에, 카셀의 생일?"
E_C19_Oct_Kasel01_32,그렇다면 내가 줄 선물은 정해져 있지!
E_C19_Oct_Kasel01_33,대왕 슬라임 어때? 아니면 크고 아름다운 골렘!
E_C19_Oct_Kasel01_34,네가 받고 싶은 것 말고.
E_C19_Oct_Kasel01_35,그런 선물 받고 좋아할 사람이 너 말고 또 있겠냐.
E_C19_Oct_Kasel01_36,뭐 인마! 난 나름 진지하게 생각한 거라고!!
E_C19_Oct_Kasel01_37,"하하하. 그래, 그래. 그런 것 같았어."
E_C19_Oct_Kasel01_38,대충 웃어넘기지 마!
E_C19_Oct_Kasel01_39,뭐... 클라우스라고 했나. 프레이가 널 부른 이유는 알겠다만...
E_C19_Oct_Kasel01_40,우리는 너희와 만난 지도 얼마 안 됐는데. 도움이 될지 모르겠군.
E_C19_Oct_Kasel01_41,혹시 부담스러우셨다면 죄송해요.
E_C19_Oct_Kasel01_42,하지만 이번 기회에 두 분과도 좀 더 친해지고 싶고...
E_C19_Oct_Kasel01_43,무엇보다 카셀의 사정을 아는 분들이시니까...
E_C19_Oct_Kasel01_44,함께 파티를 하면서 카셀의 마음을 좀 풀어주고 싶었어요.
E_C19_Oct_Kasel01_45,헤헹. 사실 덧붙인 말이 진심인 거지?
E_C19_Oct_Kasel01_46,이런 건 지적하지 말고 넘어가면 좋으련만... 하아.
E_C19_Oct_Kasel01_47,하하하. 꼬마 아가씨 눈이 날카로운걸.
E_C19_Oct_Kasel01_48,하지만... 나도 프레이와 같은 입장이야.
E_C19_Oct_Kasel01_49,"카셀이 성검의 주인이 된 사실,"
E_C19_Oct_Kasel01_50,그리고 앞으로 긴 여정을 보내야 하는 것...
E_C19_Oct_Kasel01_51,그걸 아는 건 우리뿐이지.
E_C19_Oct_Kasel01_52,힘든 짐을 짊어질 카셀을 조금이라도 격려해주고 싶어.
E_C19_Oct_Kasel01_53,부탁한다. 아주 사소한 선물이라도 좋아.
E_C19_Oct_Kasel01_54,너희가 함께 그의 생일을 보내줬으면 해.
E_C19_Oct_Kasel01_55,클라우스 오빠...
E_C19_Oct_Kasel01_56,...으음... 그렇게 진지하게 나오면...
E_C19_Oct_Kasel01_57,......으으음...
E_C19_Oct_Kasel01_58,흠... 그럼 이건 어떤가?
E_C19_Oct_Kasel01_59,역시 로이야! 뭔데뭔데?
E_C19_Oct_Kasel01_60,재밌겠네요! 잘 할 수 있을진 모르겠지만!
E_C19_Oct_Kasel01_61,하하. 지금부터 바쁘게 움직여야겠는걸.
E_C19_Oct_Kasel01_62,정말 슬라임은 안 되는 거야?
E_C19_Oct_Kasel01_63,......할 자신 있으면 가지고 오든가.
E_C19_Oct_Kasel01_64,앗싸~!!
E_C19_Oct_Kasel01_65,성검의 주인... 내가...
E_C19_Oct_Kasel01_66,잘 할 수 있을까? 난 아직 수습 기사일 뿐인데...
E_C19_Oct_Kasel01_67,......
E_C19_Oct_Kasel01_68,하아... 이제 그만하자. 형이랑 프레이가 걱정할 거야.
E_C19_Oct_Kasel01_69,"천천히, 시간을 갖고 받아들이는 수밖에."
E_C19_Oct_Kasel01_70,"콜록, 콜록... 이 연기는 뭐지? 불이라도 났나!?"
E_C19_Oct_Kasel01_71,내가 이럴 줄 알았다...
E_C19_Oct_Kasel01_72,뭐야! 나도 나름 노력했다고!
E_C19_Oct_Kasel01_73,맞아요. 잘 구워진 것도 있는걸요.
E_C19_Oct_Kasel01_74,그래... 내가 더 뭔 말을 하겠냐.
E_C19_Oct_Kasel01_75,"오, 카셀! 왔구나!"
E_C19_Oct_Kasel01_76,안 그래도 슬슬 찾으러 가려던 참이었어.
E_C19_Oct_Kasel01_77,어라... 내가 그렇게 늦었나?
E_C19_Oct_Kasel01_78,하하. 아냐. 딱 맞춰서 온 거야.
E_C19_Oct_Kasel01_79,"아, 이럴 때가 아니지. 어서 가자. 다들 기다리겠다."
E_C19_Oct_Kasel01_80,어? 으응...
E_C19_Oct_Kasel01_81,이... 이게 대체........
E_C19_Oct_Kasel01_82,카셀! 어서 와!
E_C19_Oct_Kasel01_83,열심히 요리해봤는데 마음에 들지 모르겠네.
E_C19_Oct_Kasel01_84,평소랑 다른 재료를 썼더니... 그래도 맛은 괜찮았어!
E_C19_Oct_Kasel01_85,엑... 프레이가 직접 요리한 거야? 재료는 어떻게 구했어?
E_C19_Oct_Kasel01_86,흐흥~ 이 대마법사님이 힘 좀 썼지!
E_C19_Oct_Kasel01_87,슬라임은 다 태워서 버려야 했지만.
E_C19_Oct_Kasel01_88,이익! 시끄러워! 너도 구워서 생일상에 올려버린다!?
E_C19_Oct_Kasel01_89,"그런 발상은 도대체... 아니, 됐다. 말을 말지."
E_C19_Oct_Kasel01_90,그나저나 너무 많은 게 아닌가 했지만...
E_C19_Oct_Kasel01_91,......평소에도 이 정도는 먹는다고 해서 말이다.
E_C19_Oct_Kasel01_92,하하하하! 우리 동생이 워낙 잘 먹어야지.
E_C19_Oct_Kasel01_93,어때? 마음에 들었어? 네 생일 선물이야!
E_C19_Oct_Kasel01_94,이... 이걸 전부 다요?
E_C19_Oct_Kasel01_95,전 드린 것도 없는데... 이렇게 성대한 걸 받아도 될지...
E_C19_Oct_Kasel01_96,잊어버린 건가?
E_C19_Oct_Kasel01_97,넌 이미 한 번 우리 목숨을 위기에서 구해줬다.
E_C19_Oct_Kasel01_98,"맞아, 맞아! 그리고 앞으로 우리랑 같이 다닐 거잖아~"
E_C19_Oct_Kasel01_99,"이 정도는 당연히 해줄 수 있다구? 흠, 흠..."
E_C19_Oct_Kasel01_100,"우리, 친구니까!"
E_C19_Oct_Kasel01_101,결국 저 말이 하고 싶었던 거군...
E_C19_Oct_Kasel01_102,하하하.
E_C19_Oct_Kasel01_103,뭐... 아무튼. 신경 쓸 것도 많을 텐데.
E_C19_Oct_Kasel01_104,이런 것 정도는 부담 없이 받아도 되지 않나.
E_C19_Oct_Kasel01_105,그래. 일 년에 하나뿐인 생일이야.
E_C19_Oct_Kasel01_106,모두가 열심히 준비한 거니까. 편하게 받아줘.
E_C19_Oct_Kasel01_107,클라우스 형... 그리고 모두...
E_C19_Oct_Kasel01_108,(그래... 이 사람들과 함께라면...)
E_C19_Oct_Kasel01_109,(모두가 함께 있어준다면... 나는...)
E_C19_Oct_Kasel01_110,"생일 축하해, 카셀!!"
E_C19_Oct_Kasel01_111,"...고마워... 정말, 모두 고마워요!"
E_C19_Oct_Kasel01_112,평생 기억에 남는 생일이 될 것 같아요!!
E_C19_Oct_Kasel01_113,결국 그걸 다 먹었잖아. 클레오랑 로이가 깜짝 놀랐었는데.
E_C19_Oct_Kasel01_114,그땐 좀 창피했어... 이젠 둘 다 익숙해진 것 같지만. 하하.
E_C19_Oct_Kasel01_115,...우리도 두분에게 익숙해졌지?
E_C19_Oct_Kasel01_116,응. 그때부터 이미 소중한 친구가 된 것 같아.
E_C19_Oct_Kasel01_117,"나중에 또, 너의 생일 파티를 하자."
E_C19_Oct_Kasel01_118,"클레오와 로이, 클라우스 오빠..."
E_C19_Oct_Kasel01_119,그리고 지금껏 만난 사람들 모두와 함께. 성대한 파티를 여는 거야!
E_C19_Oct_Kasel01_120,하하하. 그거 재밌겠다.
E_C19_Oct_Kasel01_121,그때도 맛있는 요리 부탁할게. 프레이.
E_C19_Oct_Kasel01_122,그럼. 물론이지!!
E_C19_Oct_Kasel01_123,뭐야! 둘이 여기서 비밀 얘기하고 있었어?
E_C19_Oct_Kasel01_124,빨리 와! 로이랑 클라우스가 의논할 게 있대!
E_C19_Oct_Kasel01_125,네! 지금 가요!!
E_C19_Oct_Kasel01_126,"가자, 카셀."
E_C19_Oct_Kasel01_127,응. 프레이.
E_C19_Oct_Mirianne01_01,8년 전.
E_C19_Oct_Mirianne01_02,그날의 기억은 잘 나지 않는다.
E_C19_Oct_Mirianne01_03,"검은 안개 사이에서 슬피 울고 있는 내게,"
E_C19_Oct_Mirianne01_04,하나의 커다란 빛이 다가와
E_C19_Oct_Mirianne01_05,따스하게 감싸준 기억만이
E_C19_Oct_Mirianne01_06,희미하게 남아있다.
E_C19_Oct_Mirianne01_07,미리안느.
E_C19_Oct_Mirianne01_08,아직 어린 나이지만 세상은 너를 어리게만 바라보지 않을 것이란다.
E_C19_Oct_Mirianne01_09,"내가 너의 울타리와 집이 되어줄 테지만,"
E_C19_Oct_Mirianne01_10,자신을 지킬 수단이 필요하다고 생각이 드는구나.
E_C19_Oct_Mirianne01_11,받거라.
E_C19_Oct_Mirianne01_12,네. 할아버지.
E_C19_Oct_Mirianne01_13,미리안느 뭐해?
E_C19_Oct_Mirianne01_14,아! 소니아.
E_C19_Oct_Mirianne01_15,할아버지에게 단검을 받았던 그날이 기억이 떠올랐어.
E_C19_Oct_Mirianne01_16,오랫동안 지내던 고아원을 떠나
E_C19_Oct_Mirianne01_17,이렇게 소니아와 함께 여행을 하다 보니
E_C19_Oct_Mirianne01_18,할아버지가 그리운가 봐.
E_C19_Oct_Mirianne01_19,헤에~ 단검이 많이 낡았네?
E_C19_Oct_Mirianne01_20,"응. 할아버지에게 단검 사용법을 배운 그날부터,"
E_C19_Oct_Mirianne01_21,항상 사용해 왔었으니까 많이 낡긴 했지.
E_C19_Oct_Mirianne01_22,"지금은 다른 단검을 사용하고 있지만,"
E_C19_Oct_Mirianne01_23,이건 할아버지의 첫 선물이라.
E_C19_Oct_Mirianne01_24,항상 가지고 다녔어.
E_C19_Oct_Mirianne01_25,헤에~ 할아버지가 부러워지는걸?
E_C19_Oct_Mirianne01_26,하지만 이제는 나도 할아버지에게 질 수 없지!
E_C19_Oct_Mirianne01_27,이건 내가 주는 선물이야!
E_C19_Oct_Mirianne01_28,여행을 떠나기 전에 할아버지가 진지하게 당부했지.
E_C19_Oct_Mirianne01_29,소니아 들어라.
E_C19_Oct_Mirianne01_30,여행을 떠나게 되면 가족을 챙기는 건 보호자의 책무란다.
