KEY,"Korean"
TUTORIAL_TEXT_41,"봉인된 어둠을 획득한 영웅은 진입 버튼을 클릭하여 입장하실 수 있습니다."
TUTORIAL_TEXT_42,"주의 : 봉인된 어둠을 정화하는데는 많은 양의 골드가 소모됩니다."
TUTORIAL_TEXT_43,"정화 버튼을 클릭하면 봉인된 어둠을 정화하기 시작합니다."
TUTORIAL_TEXT_44,"봉인된 어둠이 충분히 정화될 때 까지 계속해서 정화 버튼을 클릭하세요."
TUTORIAL_TEXT_45,"전투에 등장하게 될 몬스터를 확인 가능합니다."
TUTORIAL_TEXT_46,"전투 완료 시 획득할 수 있는 아이템들입니다."
TUTORIAL_TEXT_47,"전투에 참가할 영웅의 덱 구성화면입니다."
TUTORIAL_TEXT_48,"검은 화약 저장고로 영웅을 이동시키세요."
TUTORIAL_TEXT_49,"이제부터 자유롭게 플레이 가능합니다.\n\n다음 스토리를 위해 표시된 지역까지 이동하세요."
TUTORIAL_TEXT_50,"어둠의 카셀을 물리치고 봉인된 카셀의 어둠을 획득했습니다."
TUTORIAL_TEXT_51,"1-1 전투지역으로 영웅을 이동시키세요."
TUTORIAL_TEXT_52,"1-2 전투지역으로 영웅을 이동시키세요."
TUTORIAL_TEXT_53,"1-3 전투지역으로 영웅을 이동시키세요."
TUTORIAL_TEXT_54,"영웅이 되기 위한 모험을 떠날 준비를 모두 마쳤습니다."
TUTORIAL_TEXT_55,"영웅의 전당으로 영웅을 이동시키세요."
TUTORIAL_TEXT_56,"파편을 보유하고 있는 영웅은 시련의 방 도전이 가능합니다.\n\n카셀을 선택하고 다음 단계로 진행하세요."
TUTORIAL_TEXT_57,"닫혀있는 봉인을 해제해야 입장이 가능합니다."
TUTORIAL_TEXT_58,"정의의 파편 5개를 사용하세요."
TUTORIAL_TEXT_59,"무력의 파편 5개를 사용하세요."
TUTORIAL_TEXT_60,"행운의 파편 5개를 사용하세요."
TUTORIAL_TEXT_61,"봉인된 어둠을 정화할 영웅을 선택하세요."
TUTORIAL_TEXT_62,"정화 버튼을 클릭하면 정화가 진행됩니다.\n\n어둠을 정화할 때 마다 골드를 소모하게 됩니다."
TUTORIAL_TEXT_63,"각성 버튼을 클릭하면 2성 카셀을 획득할 수 있어요!"
TUTORIAL_TEXT_64,"영웅의 각성이 끝났으면, 시련의 탑에 도전해보세요."
TUTORIAL_TEXT_65,"시련의 탑은 총 15층으로 구성되어 있습니다.\n\n3층마다 각성에 필요한 파편을 획득할 수 있어요."
TUTORIAL_TEXT_66,"시련의 탑에서는 다른 플레이어의 파티가 적으로 나옵니다.\n\n전투 준비 버튼을 선택하면 파티 구성창으로 이동합니다."
TUTORIAL_TEXT_67,"투기장에 입장해보세요."
TUTORIAL_TEXT_68,"투기장은 1구역부터 5구역까지 구성되어 있으며,\n\n입장하는데 골드를 소모합니다."
TUTORIAL_TEXT_69,"1구역 버튼을 클릭해보세요."
TUTORIAL_TEXT_70,"투기장에서는 영웅의 체력과 마나의 잔량이 다음 구역에도 지속됩니다.\n\n영웅이 쓰러지면 다음 구역의 전투에 참가할 수 없다는 점 주의해주세요."
TUTORIAL_TEXT_71,"상점으로 영웅을 이동시키세요."
TUTORIAL_TEXT_72,"상점 버튼을 선택하시면 상점에 입장합니다."
TUTORIAL_TEXT_73,"포탈을 사용하면 먼 지역도 빠르게 이동 가능합니다."
TUTORIAL_TEXT_74,"포탈 버튼을 선택하세요."
TUTORIAL_TEXT_75,"수도 오르벨을 선택하세요"
TUTORIAL_TEXT_76,"이동 버튼을 선택하면 즉시 마을로 이동합니다."
TUTORIAL_TEXT_77,"수도 오르벨이 개방되었습니다."
TUTORIAL_TEXT_78,"오르벨에는 상점과 길드 등 다양한 컨텐츠가 준비되어 있습니다."
TUTORIAL_TEXT_79,"각각의 컨텐츠는 개방조건이 완료되면 퀘스트를 통해 입장 가능합니다."
TUTORIAL_TEXT_80,"지하 감옥이 개방되었습니다!"
TUTORIAL_TEXT_81,"던전입장 버튼을 선택하세요."
TUTORIAL_TEXT_82,"요일마다 입장 가능한 구역이 변경됩니다."
TUTORIAL_TEXT_83,"1구역에 입장하기 위해 소탕준비 버튼을 선택하세요."
TUTORIAL_TEXT_84,"해당 구역에 등장하는 적과 도전하고자 하는 난이도를 확인하신 뒤\n\n전투준비 버튼을 선택하세요."
TUTORIAL_TEXT_85,"파티를 구성하고 전투시작 버튼을 선택하면 입장 가능합니다."
TUTORIAL_TEXT_86,"결투장이 개방되었습니다!"
TUTORIAL_TEXT_87,"결투장입장 버튼을 선택하세요."
TUTORIAL_TEXT_88,"결투장은 승리, 영광, 최후의 리그로 구성되어 있습니다."
TUTORIAL_TEXT_89,"승리의 리그 진입 버튼을 선택하세요."
TUTORIAL_TEXT_90,"화면 좌측에는 내가 속한 리그의 순위가 표시되며"
TUTORIAL_TEXT_91,"화면 우측에는 나의 리그 정보가 표시됩니다."
TUTORIAL_TEXT_92,"결투준비 버튼을 선택하세요."
TUTORIAL_TEXT_93,"파티를 구성하고 전투시작 버튼을 선택하면 입장 가능합니다."
TUTORIAL_TEXT_94,"투기장이 개방되었습니다!"
TUTORIAL_TEXT_95,"피의 투기장 버튼을 선택하세요."
TUTORIAL_TEXT_96,"투기장은 5개의 방으로 구성되어 있으며,"
TUTORIAL_TEXT_97,"첫번째 방부터 클리어 하면서 마지막 방까지 진행 가능합니다."
TUTORIAL_TEXT_98,"투기장은 하루에 한번 초기화 되며\n\n전투결과에 따라 보스의 체력이 유지됩니다."
TUTORIAL_TEXT_99,"첫번째 방을 선택하세요."
TUTORIAL_TEXT_100,"전투준비 버튼을 선택하세요."
TUTORIAL_TEXT_101,"투기장에 입장한 영웅은 전투결과에 따라\n\n체력과 마나량이 유지됩니다."
TUTORIAL_TEXT_102,"만약, 영웅이 전투 불가능 상태에 빠지면\n\n다음 전투에는 참가를 못하게 됩니다."
TUTORIAL_TEXT_103,"또한, 각 방에 최초 1회 입장할때는\n\n일정량의 골드를 소모하게 됩니다."
TUTORIAL_TEXT_104,"파티를 구성하고 전투시작 버튼을 선택하면 입장 가능합니다."
TUTORIAL_TEXT_105,"왕실 지하 금고가 개방되었습니다!"
TUTORIAL_TEXT_106,"던전입장 버튼을 선택하세요."
TUTORIAL_TEXT_107,"대장간에 오신걸 환영합니다."
TUTORIAL_TEXT_108,"대장간에서 장비의 별과 옵션을 강화할 수 있습니다."
TUTORIAL_TEXT_109,"장비의 별은 최대 강화 상태인\n\n동일한 장비를 재료로 사용 가능하며"
TUTORIAL_TEXT_110,"장비의 옵션은 마법가루를 재료로 사용하여 강화할 수 있습니다."
TUTORIAL_TEXT_111,"상급던전 : 검은 화약 저장고에 진입하셨습니다."
TUTORIAL_TEXT_112,"상급던전은 챕터마다 하나씩 존재하는 던전이며\n\n총 8개의 전투지역으로 구성되어 있습니다."
TUTORIAL_TEXT_113,"처음 일곱개의 전투지역에서는\n\n영웅 각성에 필요한 파편을 종류별로 획득할 수 있습니다."
TUTORIAL_TEXT_114,"또한, 마지막 전투지역에서는\n\n귀중한 아이템을 획득할 수 있습니다."
TUTORIAL_TEXT_115,"처음 도전을 완료하면\n\n원하는 지역의 전투를 반복할 수 있습니다."
TUTORIAL_TEXT_116,"상급던전 : 검은 화약 저장고를 모두 클리어했습니다."
TUTORIAL_TEXT_117,"왕실 지하 미궁은\n\n일일 회수 제한이 있는 던전입니다."
TUTORIAL_TEXT_118,"층수를 높일 수록 획득할 수 있는 골드의 양이 증가하므로\n\n더 높은 난이도를 도전하여 많은 골드를 획득하세요!"
TUTORIAL_TEXT_119,"왕실 금고의 지하 미궁을 탐험하고 마물들을 처치하세요."
TUTORIAL_TEXT_120,"왕실에서 하사하는 금은보화를 얻을 수 있는 기회입니다!"
TUTORIAL_TEXT_121,"{1} 도전 조건 : {2} 클리어"
TUTORIAL_TEXT_122,"수도 오르벨 입구로 영웅을 이동시키세요."
TUTORIAL_TEXT_123,"챕터 이동 버튼을 선택하시면 튜토리얼을 시작합니다."
TUTORIAL_TEXT_124,"영웅의 초상화를 길게 터치하세요."
TUTORIAL_TEXT_125,"또한, 마지막 전투지역에서는\n\n7종의 파편 중 하나를 높은 확률로 획득할 수 있습니다."
TUTORIAL_TEXT_126,"상급던전에서 획득하는 파편의 개수는\n\n챕터를 넘어갈 수록 증가합니다."
TUTORIAL_TEXT_127,"왕의 평원 쉬움 난이도를 모두 클리어하셨습니다."
TUTORIAL_TEXT_128,"화면 상단의 메달이 빛나고 있군요.\n\n메달을 선택해볼까요?"
TUTORIAL_TEXT_129,"[FFFF00]Easy Mode Clear[-]를 터치하시면\n\n쉬움 난이도 클리어 보상을 획득 할 수 있습니다."
TUTORIAL_TEXT_130,"다른 난이도도 클리어해서\n\n특별한 보상을 획득해보세요!"
TUTORIAL_TEXT_131,"[FFFF00]특별상점[-]을 이용해 보셨나요?\n\n영웅의 장비를 쉽고 빠르게 맞출 수 있습니다."
TUTORIAL_TEXT_132,"[FFFF00]특별상점[-] 버튼을 선택하세요."
TUTORIAL_TEXT_133,"[FFFF00]특별상점[-]은 루비나 골드를 사용하여\n\n영웅, 성장 아이템, 장비 등을 구매할 수 있습니다."
TUTORIAL_TEXT_134,"특별 아이템은 하루에 한번, 일반 아이템은 하루에 다섯번\n\n무료로 소환할 수 있는 기회가 제공됩니다."
TUTORIAL_TEXT_135,"[FFC000]특별 아이템 소환[-] 버튼을 선택하세요."
TUTORIAL_TEXT_136,"[FFC000]특별 아이템 소환[-] 버튼을 선택하시면\n특별 아이템이 소환됩니다."
TUTORIAL_TEXT_137,"축하합니다! [FC58E7]마법 지팡이[-]를 획득하셨습니다!"
TUTORIAL_TEXT_138,"매일 찾아오는 기회, 놓치지 마세요!"
TUTORIAL_TEXT_139,"프레이의 기적의 빛 스킬을 사용하면\n\n동료의 체력을 회복시킬 수 있습니다."
TUTORIAL_TEXT_140,"이제부터 자유롭게 플레이 가능합니다."
TUTORIAL_TEXT_141,"모든 튜토리얼이 완료되었습니다."
TUTORIAL_TEXT_142,"모험을 진행하여 세계수에 도착하면\n\n특별한 보상을 얻을 수 있습니다."
TUTORIAL_TEXT_143,"새로운 영웅들과 함께\n\n킹스레이드의 모험을 즐겨보세요!"
TUTORIAL_TEXT_144,"전투에서 아무도 행동불능이 되지 않고 승리하여\n\n별 3개를 달성하였습니다."
TUTORIAL_TEXT_145,"화면 상단의 챕터 완료 보상 메뉴를 선택해보세요."
TUTORIAL_TEXT_146,"각 챕터의 모든 전투를 별 3개로 승리하세요."
TUTORIAL_TEXT_147,"난이도별로 특별한 보상을 획득할 수 있습니다!"
TUTORIAL_TEXT_148,"축하합니다!\n\n1챕터 [FFFF00]Easy Mode[-]를 클리어하였습니다!"
TUTORIAL_TEXT_149,"[00B0F0]Normal Mode[-]에 도전하여 더 좋은 보상을 얻어보세요."
TUTORIAL_TEXT_150,"전투에 진입하기 전,\n\n난이도를 선택할 수 있습니다."
TUTORIAL_TEXT_151,"다음 난이도를 선택하기 위해서는\n\n이전 난이도에서 별 3개로 승리하여야 합니다."
TUTORIAL_TEXT_152,"난이도 버튼을 선택하세요."
TUTORIAL_TEXT_153,"[00B0F0]Normal Mode[-]를 선택하세요."
TUTORIAL_TEXT_154,"몬스터의 레벨이 증가하였습니다."
TUTORIAL_TEXT_155,"대신 획득 골드가 증가하고,\n\n경험치 물약을 추가로 획득할 수 있습니다."
TUTORIAL_TEXT_156,"아이템 또한 더 높은 등급을 얻을 수 있습니다."
TUTORIAL_TEXT_157,"기억하세요!\n\n어려운 곳일 수록 좋은 보상이 기다립니다!"
TUTORIAL_TEXT_158,"장비 각성 버튼을 선택하세요."
TUTORIAL_TEXT_159,"화면 하단의 미착용 장비 버튼을 선택하세요."
TUTORIAL_TEXT_160,"각성시킬 장비를 선택하세요."
TUTORIAL_TEXT_161,"장비 각성을 하려면 대상과 \n\n동일한 아이템을 재료로 사용하여야 합니다."
TUTORIAL_TEXT_162,"재료로 사용할 장비를 선택하세요."
TUTORIAL_TEXT_163,"1성 장비를 획득하였습니다!"
TUTORIAL_TEXT_164,"장비의 별이 오를 수록 장비의 성능 또한 높아진다는 점\n\n기억해두세요!"
TUTORIAL_TEXT_165,"높은 난이도에서만 얻을 수 있는\n\n특별한 영웅들도 있습니다."
TUTORIAL_TEXT_166,"이제 모험을 떠나볼까요?\n\n성문 밖으로 카셀을 이동시켜보세요."
TUTORIAL_TEXT_167,"클레오의 화염구는\n\n넓은 범위의 적에게 한 번에 피해를 입힙니다."
TUTORIAL_TEXT_168,"화염구를 사용해 보세요!"
TUTORIAL_TEXT_169,"로이의 어둠장막은\n\n순간적으로 공격력과 회피율을 크게 증가시킵니다."
TUTORIAL_TEXT_170,"어둠장막을 사용해 보세요!"
TUTORIAL_TEXT_171,"카셀의 용맹한 돌진은\n\n적을 뚫고 뒤로 파고듭니다."
TUTORIAL_TEXT_172,"아군이 공격에 같이 휘말린다면,\n\n스킬을 사용하여 공격방향을 돌릴 수 있습니다."
TUTORIAL_TEXT_173,"용맹한 돌진을 사용해 보세요!"
TUTORIAL_TEXT_174,"프레이의 빛의 축복은\n\n아군 전체의 피해를 일시적으로 막아줍니다."
TUTORIAL_TEXT_175,"빛의 축복을 사용해 보세요!"
TUTORIAL_TEXT_176,"카셀의 심판의 날은\n\n적을 넘어뜨려 스킬을 중단시킬 수 있습니다."
TUTORIAL_TEXT_177,"심판의 날을 사용해 보세요!"
TUTORIAL_TEXT_178,"전용 무기는 해당 영웅만\n\n장착가능합니다."
TUTORIAL_TEXT_179,"매우 강력한 무기이지만,\n\n영웅의 레벨만큼만 강화가 가능합니다."
TUTORIAL_TEXT_180,"영웅의 레벨이 오를 때마다\n\n잊지말고 강화해 보세요!"
TUTORIAL_TEXT_181,"장비에 룬 슬롯이 있는 경우,\n\n룬을 장착할 수 있습니다."
TUTORIAL_TEXT_182,"룬을 장착해 보세요."
TUTORIAL_TEXT_183,"2챕터를 진행하기에 적절한 영웅레벨은 20입니다."
TUTORIAL_TEXT_184,"1챕터의 Normal Mode를 클리어하여 영웅 레벨을 올려보세요."
TUTORIAL_TEXT_185,"영웅의 여관에서는\n\n영웅과 인연을 맺고 우호도를 높일 수 있습니다."
TUTORIAL_TEXT_186,"여관 방문을 터치하세요."
TUTORIAL_TEXT_187,"현재 여관에 머무르고 있는 영웅입니다."
TUTORIAL_TEXT_188,"이 영웅과 인연을 맺기 시작할 수도 있고\n\n다른 영웅이 올 때까지 기다릴 수도 있습니다."
TUTORIAL_TEXT_189,"영웅은 자정이 되면 여관을 떠나고\n\n새로운 영웅이 여관에 머물게 됩니다."
TUTORIAL_TEXT_190,"인연을 맺기 시작하면 우호도를 쌓을 수 있고\n\n최대치까지 쌓으면 동료로 맞을 수 있습니다."
TUTORIAL_TEXT_191,"마음에 드는 영웅이 여관에 방문하면 인연을 맺어보세요."
TUTORIAL_TEXT_192,"포탈을 활성화하면 주요 거점이 보여집니다."
TUTORIAL_TEXT_193,"이미 방문한 주요 거점은\n\n포탈을 사용하여 빠르게 이동이 가능합니다."
TUTORIAL_TEXT_194,"친구를 사귀면 우정포인트를 서로 주고받을 수 있습니다."
TUTORIAL_TEXT_195,"영웅의 여관에서 우정포인트를 사용,\n\n새로운 영웅을 동료로 만들 수 있습니다."
TUTORIAL_TEXT_196,"영웅의 여관으로 향하세요."
TUTORIAL_TEXT_197,"전리품으로 얻은 장비를 자동으로 장착할 수 있습니다."
TUTORIAL_TEXT_198,"영웅목록 버튼을 누르세요."
TUTORIAL_TEXT_199,"영웅을 선택하면 해당 영웅의 장비를 착용할 수 있습니다."
TUTORIAL_TEXT_200,"장비 버튼을 눌러 지금까지 얻은 무기를 종류별로 확인합니다."
TUTORIAL_TEXT_201,"자동 장착을 누르면 바로 장비할 수 있습니다."
TUTORIAL_TEXT_202,"카셀의 체력이 크게 감소하였습니다.\n\n영웅의 체력이 0이 되면 전투불능이 됩니다."
TUTORIAL_TEXT_203,"늑대가 스킬을 사용하려 합니다!\n\n카셀의 첫번째 스킬은 적의 스킬을 중단시킬 수 있습니다."
TUTORIAL_TEXT_204,"각 챕터의 마지막 보스를 클리어하면 상급던전이 개방됩니다."
TUTORIAL_TEXT_205,"상급던전에서는 각성에 필요한 파편을 습득할 수 있습니다."
TUTORIAL_TEXT_206,"1챕터의 상급 던전은 검은 화약 저장고입니다."
TUTORIAL_TEXT_207,"높은 등급의 적들이 등장하므로\n\n준비를 철저히 한 후 도전하기를 권장합니다."
TUTORIAL_TEXT_208,"스킬은 영웅의 레벨만큼 강화할 수 있습니다.\n\n한 번 더 강화하여 스킬을 레벨 3으로 만들겠습니다."
TUTORIAL_TEXT_209,"MAX 버튼을 통해 스킬을 현재 가능한 최대 레벨로 만들 수 있습니다."
TUTORIAL_TEXT_210,"도전의 탑에서는 유물 조각을 얻을 수 있으며\n\n습득한 조각을 장착 가능한 유물로 복원할 수 있습니다."
TUTORIAL_TEXT_211,"각 층 첫 클리어 시 좋은 보상을 습득할 수 있습니다."
TUTORIAL_TEXT_212,"5성을 달성한 영웅은 초월이 가능합니다."
TUTORIAL_TEXT_213,"초월을 위해서는 시련의 탑에서 정수를 모아야 합니다."
TUTORIAL_TEXT_214,"특별 아이템 소환은 신규 캐릭터나\n\n원하는 직업을 선택하여 진행할 수 있습니다."
TUTORIAL_TEXT_215,"AUTO 버튼을 누르면 캐릭터들이 자동으로 스킬을 사용합니다."
TUTORIAL_TEXT_216,"x1.5 버튼을 누르면 전투 속도가 1.5배가 됩니다."
TUTORIAL_TEXT_217,"AUTO 버튼과 x1.5 버튼을 개별로 사용 가능하며\n영웅 스킬 아이콘 위쪽, AUTO 버튼을 사용하여\n영웅 개별 AUTO 설정이 가능합니다."
TUTORIAL_TEXT_218,"모든 서버의 인원이 참여하여\n\n강력한 적인 월드 보스와 전투합니다."
TUTORIAL_TEXT_219,"월드 보스에게 주는 피해량이 많을 수록\n\n좋은 보상을 받는 경쟁 컨텐츠입니다."
TUTORIAL_TEXT_220,"월드 보스와의 전투를 준비하세요."
TUTORIAL_TEXT_221,"월드 보스와의 전투에는\n\n8명의 영웅이 참여할 수 있습니다."
TUTORIAL_TEXT_222,"우선 메인파티를 구성합니다.\n\n메인파티는 직접 컨트롤이 가능한 파티입니다."
TUTORIAL_TEXT_223,"메인파티를 구성한 뒤 서브파티를 구성하세요."
TUTORIAL_TEXT_224,"서브파티는 직접 컨트롤을 할 수 없으며\n\n자동으로 전투를 수행하는 파티입니다."
TUTORIAL_TEXT_225,"메인과 서브 파티를 모두 구성하고\n\n월드 보스와의 전투를 시작하세요."
TUTORIAL_TEXT_226,"장비 제련을 통해 장비 각성, 옵션 강화,\n\n장비 재연마가 가능합니다."
TUTORIAL_TEXT_227,"장비 진급을 통해 장비의 티어를 올릴 수 있습니다."
TUTORIAL_TEXT_228,"레이드 포인트를 사용하여 장비를 구매할 수 있습니다."
TUTORIAL_TEXT_229,"장비를 제련해보겠습니다."
TUTORIAL_TEXT_230,"장비를 각성해보겠습니다."
TUTORIAL_TEXT_231,"영웅 버튼을 누르면 영웅의 목록을 볼 수 있습니다."
TUTORIAL_TEXT_232,"카셀의 무기를 장착하기 위해 카셀을 선택합니다.                                                     "
TUTORIAL_TEXT_233,"장비 슬롯을 선택하면 직업 별로 장착 가능한 장비를 볼 수 있습니다."
TUTORIAL_TEXT_234,"강화하고자 하는 장비를 선택합니다."
TUTORIAL_TEXT_235,"재료로 사용할 장비를 선택합니다."
TUTORIAL_TEXT_236,"스킬을 선택하면 해당 영웅의 스킬 목록이 나타납니다."
TUTORIAL_TEXT_237,"특성을 추가하고자 하는 스킬을 선택합니다."
TUTORIAL_TEXT_238,"기술서를 소모하여 스킬의 특성을 익힐 수 있습니다."
TUTORIAL_TEXT_239,"특성 뿐 아니라 강화를 통해서도 스킬을 강하게 할 수 있습니다."
TUTORIAL_TEXT_240,"스킬 강화에는 골드가 소모됩니다."
TUTORIAL_TEXT_241,"골드가 충분하다면 MAX 버튼을 통해\n\n모든 스킬을 한꺼번에 강화할 수 있습니다."
TUTORIAL_TEXT_242,"강화하기를 통해 영웅의 레벨만큼 스킬도 레벨업할 수 있습니다."
TUTORIAL_TEXT_243,"이제 모험 중에 경험한 스토리를\n\n세계수에서 다시 볼 수 있습니다."
TUTORIAL_TEXT_244,"초월 달성 시 각 초월마다 포인트를 습득하며\n\n이 포인트를 소모하여 초월 특성을 습득할 수 있습니다."
TUTORIAL_TEXT_245,"초월3특성은 기존 스킬에 빛과 어둠 중 하나의 힘만을 부여할 수 있지만\n\n다른 단계의 특성은 자유롭게 선택할 수 있습니다."
TUTORIAL_TEXT_246,"길드를 창설하거나 이미 존재하는 길드에 가입할 수 있습니다."
TUTORIAL_TEXT_247,"길드 활동을 통해 포인트를 모아 유용한 아이템을 구매할 수 있습니다."
TUTORIAL_TEXT_248,"길드에 가입하면 길드 레이드를 통해\n\n강력한 무기와 기술서 등을 구매할 수 있습니다."
TUTORIAL_TEXT_249,"축하합니다. 최대 각성 영웅이 탄생했습니다."
TUTORIAL_TEXT_250,"이제 시련의 탑에서 초월을 위한 준비를 할 수 있습니다."
TUTORIAL_TEXT_251,"시련의 탑은 1주일마다 초기화되며\n\n초기화 전에는 각 층을 한 번씩만 클리어할 수 있습니다."
TUTORIAL_TEXT_252,"레이드는 다른 유저와 파티를 구성하여 진행하는 전투입니다."
TUTORIAL_TEXT_253,"다른 유저가 생성한 레이드를 찾거나 직접 생성할 수 있습니다."
TUTORIAL_TEXT_254,"공개 방으로 생성할 경우 다른 유저가 '레이드 찾기'를 통해\n\n해당 레이드를 찾을 수 있습니다."
TUTORIAL_TEXT_255,"레이드 방을 생성합니다."
TUTORIAL_TEXT_256,"드래곤 레이드에서는 한 유저 당 4명의 영웅을 등록할 수 있습니다."
TUTORIAL_TEXT_257,"드래곤 레이드에 참가할 영웅 4명을 선택하세요."
TUTORIAL_TEXT_258,"파티원에게 공격, 치유, 상태이상 기술, 방어를 요청할 수 있습니다."
TUTORIAL_TEXT_259,"드래곤은 상태이상 공격을 받아도 상태이상에 걸리지 않는 대신\n\n상태 게이지가 깎이고, 게이지가 모두 깎이면 기절합니다."
TUTORIAL_TEXT_260,"전리품들 중 하나를 선택하여 입찰할 수 있습니다."
TUTORIAL_TEXT_261,"여러 파티원이 동일한 아이템을 입찰하면\n\n입찰 인원 중 한 명이 무작위로 해당 아이템을 습득합니다."
TUTORIAL_TEXT_262,"입찰되지 않은 전리품은 무작위로 분배됩니다.\n\n입찰을 포기하여 무작위로 분배되는 아이템만 습득할 수도 있습니다."
TUTORIAL_TEXT_263,"모든 파티원이 입찰을 하거나 포기하면 보상을 획득할 수 있습니다."
TUTORIAL_TEXT_264,"드래곤 레이드를 성공적으로 마치면 드래곤 코인을 습득합니다."
TUTORIAL_TEXT_265,"대장간 상점에서 드래곤 코인으로 전설 등급 장비를 구매할 수 있습니다."
TUTORIAL_RAIDPARTYSETTING_1,"동일한 영웅이 튜토리얼을 통해 참여할 예정입니다."
TUTORIAL_RAIDPARTYSETTING_3,"튜토리얼 중에는 사용할 수 없습니다."
TUTORIAL_RAIDPARTYSETTING_8,"파티원이 부족합니다. 튜토리얼 중에는 6명의 영웅이 참여해야 시작할 수 있습니다."
TUTORIAL_TEXT_266,"왕성 지하 미궁은 7개의 탑으로 구성되어 있습니다."
TUTORIAL_TEXT_267,"미궁 열쇠를 소모하여 전투를 진행할 수 있습니다."
TUTORIAL_TEXT_268,"7개의 탑마다 영웅 클래스 제한이 존재합니다."
TUTORIAL_TEXT_269,"각 층을 클리어 하면 기억의 조각을 얻을 수 있습니다."
